date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,ABN AMRO CLEARING HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD,DAH SING SECURITIES LTD
2024-04-16,76.34007361355765,0.0,23.50734185885253,0.0,0.15258452758982566,0.0,0.0,0.0,0.0
2024-04-17,76.30801362304051,0.0,23.539413748150057,0.0,0.1525726288094419,0.0,0.0,0.0,0.0
2024-04-18,91.67170113234658,0.0,8.144608903656655,0.0,0.18368996399676707,0.0,0.0,0.0,0.0
2024-04-19,91.4682446659967,0.0,8.205610105609901,0.0,0.18345669097128087,0.0,0.14268853742210735,0.0,0.0
2024-04-22,91.52912062263154,0.0,8.134531140750525,0.0,0.19365504532547298,0.0,0.14269319129245378,0.0,0.0
2024-04-23,91.51818478349507,0.0,8.104664437739542,0.0,0.23444507869200032,0.0,0.1427057000733915,0.0,0.0
2024-04-25,91.48722318949312,0.0,8.176384001565756,0.0,0.19368070817821886,0.0,0.14271210076289811,0.0,0.0
2024-04-26,91.43567838683698,0.0,8.227906170674768,0.0,0.19369373961444752,0.0,0.14272170287380342,0.0,0.0
2024-04-30,91.41663710752597,0.0,8.257193063998598,0.0,0.1834705285174358,0.0,0.14269929995800562,0.0,0.0
2024-05-02,91.39546215369309,0.0,8.278338093810971,0.0,0.18348736077896502,0.0,0.1427123917169728,0.0,0.0
2024-05-03,91.27242551334776,0.0,8.40134813041714,0.0,0.18350232538224553,0.0,0.14272403085285765,0.0,0.0
2024-05-06,91.2512514961879,0.0,8.422492878451427,0.0,0.1835187892653743,0.0,0.14273683609529111,0.0,0.0
2024-05-07,90.95549012251024,0.0,8.718250925759776,0.0,0.18352066034811831,0.0,0.14273829138186978,0.0,0.0
2024-05-09,90.93484014894146,0.0,8.738891585133587,0.0,0.18352589958278445,0.0,0.1427423663421657,0.0,0.0
2024-05-13,90.92390395510182,0.0,8.749801164056988,0.0,0.18354087047316836,0.0,0.14275401036801985,0.0,0.0
2024-05-16,90.84330126466642,0.0,8.830438453036873,0.0,0.18352140879189896,0.0,0.1427388735048103,0.0,0.0
2024-05-21,90.81237713810289,0.0,8.902134636247217,0.0,0.14274411282494676,0.0,0.14274411282494676,0.0,0.0
2024-05-22,89.7516161265983,0.0,9.962885168342272,0.0,0.14274935252972246,0.0,0.14274935252972246,0.0,0.0
2024-05-23,73.6298417003608,19.161706722921217,6.974057610688365,0.0,0.11719698301480867,0.0,0.11719698301480867,0.0,0.0
2024-05-24,73.4931951830469,19.590639358096794,6.6817475520072875,0.0,0.11720895342451074,0.0,0.11720895342451074,0.0,0.0
2024-05-27,73.33287563881875,20.445548865029238,5.987146598436694,0.0,0.11721444885766147,0.0,0.11721444885766147,0.0,0.0
2024-05-28,73.3203484156,21.319604825298146,5.125581348611545,0.0,0.1172327052451587,0.0,0.1172327052451587,0.0,0.0
2024-05-29,73.33807829181495,22.189658781662132,4.237806154490266,0.0,0.11722838601632825,0.0,0.11722838601632825,0.0,0.0
2024-05-30,73.30430298707866,23.438572523965938,3.0227387637157506,0.0,0.1171928626198297,0.0,0.1171928626198297,0.0,0.0
2024-05-31,73.24132274290879,23.435080641786424,3.0892458088869175,0.0,0.1171754032089321,0.0,0.1171754032089321,0.0,0.0
2024-06-03,73.24177065809626,23.434688360492466,3.0891940978063457,0.0,0.11717344180246232,0.0,0.11717344180246232,0.0,0.0
2024-06-04,73.06429715735888,23.436179099280675,3.2149415685834675,0.0,0.1171808954964034,0.0,0.16740127928057624,0.0,0.0
2024-06-05,72.98032513003025,23.43641449642678,3.2986753403720694,0.0,0.11718207248213391,0.0,0.16740296068876276,0.0,0.0
2024-06-06,72.97032603691459,23.437826978612982,3.307244799732139,0.0,0.11718913489306491,0.0,0.1674130498472356,0.0,0.0
2024-06-07,72.92715839382818,23.438964935308455,3.3492606680774695,0.0,0.11719482467654228,0.0,0.16742117810934612,0.0,0.0
2024-06-12,72.90950917163924,23.439749797413594,3.366115497692859,0.0,0.11719874898706796,0.0,0.16742678426723995,0.0,0.0
2024-06-13,72.65809432919785,23.439985266294975,3.6172920119878786,0.0,0.11719992633147489,0.0,0.16742846618782126,0.0,0.0
2024-06-14,72.63027640147286,23.442300962306454,3.6427661245355494,0.0,0.11721150481153228,0.0,0.16744500687361752,0.0,0.0
2024-06-17,72.52934941502107,23.442693498503854,3.7432958082789547,0.0,0.11721346749251928,0.0,0.16744781070359896,0.0,0.0
2024-06-18,72.51366321514206,23.44179068490215,3.7180354439875156,0.0,0.15906929393326455,0.0,0.16744136203501533,0.0,0.0
2024-06-19,72.34316546039742,23.444381553960593,3.8859062425689683,0.0,0.15908687483044687,0.0,0.16745986824257567,0.0,0.0
2024-06-20,72.27576367037372,23.444734898660133,3.9529497663062316,0.0,0.15908927252662233,0.0,0.16746239213328667,0.0,0.0
2024-06-21,71.89117067527819,23.437277659754344,4.3451038689923145,0.0,0.15903866983404735,0.0,0.16740912614110245,0.0,0.0
2024-06-24,71.74513612162208,23.44037772494391,4.48799517797944,0.0,0.15905970599069083,0.0,0.1674312694638851,0.0,0.0
2024-06-25,71.61024043935437,23.441162681669013,4.622094970196236,0.0,0.159065032482754,0.0,0.1674368762976358,0.0,0.0
2024-06-26,71.56914288010502,23.44053471208326,4.6638292457505655,0.0,0.15906077126056498,0.0,0.16743239080059472,0.0,0.0
2024-06-27,71.48518796954714,23.440730948964507,4.747585186127775,0.0,0.15906210286797343,0.0,0.1674337924926036,0.0,0.0
2024-06-28,62.19071332052959,23.44190843925448,14.040865944097746,0.0,0.15907009298065541,0.0,0.167442203137532,0.0,0.0
2024-07-02,62.11657057913662,23.435982938604422,14.12101671989983,0.0,0.15902988422624428,0.0,0.1673998781328887,0.0,0.0
2024-07-03,52.05500090395934,23.435982938604422,24.14910641945053,0.0,0.19250985985282204,0.0,0.1673998781328887,0.0,0.0
2024-07-04,51.86731577960517,24.44218251948678,23.330565451477245,0.0,0.1925240403932178,0.0,0.1674122090375807,0.0,0.0
2024-07-05,51.82312376213588,24.44336923383431,23.373553279011013,0.0,0.1925333878007497,0.0,0.16742033721804322,0.0,0.0
2024-07-08,51.59378359101092,24.445047199032913,23.601190775175887,0.0,0.19254660464991677,0.0,0.16743183013036242,0.0,0.0
2024-07-09,61.808545742822886,29.376493975806646,8.422602998816892,0.0,0.19114841970559118,0.0,0.20120886284799075,0.0,0.0
2024-07-10,62.085077879791726,29.545146400247695,7.975165887902477,0.0,0.19224581561805004,0.0,0.20236401644005267,0.0,0.0
2024-07-11,61.81922314889208,29.547298951880403,8.238839317335966,0.0,0.192259821947167,0.0,0.2023787599443863,0.0,0.0
2024-07-12,61.7040396864431,29.550289127315192,8.350992667075513,0.0,0.19227927856814683,0.0,0.20239924059804928,0.0,0.0
2024-07-15,61.66208552101592,29.551425552672377,8.391795228861621,0.0,0.19228667311670383,0.0,0.20240702433337246,0.0,0.0
2024-07-16,61.53456848105981,29.55609179393331,8.514583704471471,0.0,0.19231703564545646,0.0,0.20243898488995415,0.0,0.0
2024-07-17,61.4536932283898,29.548255742177304,8.603399668492857,0.0,0.19226604763745503,0.0,0.20238531330258425,0.0,0.0
2024-07-18,61.34866756534658,29.551186297965014,8.70545563476353,0.0,0.1922851163223751,0.0,0.2024053856025001,0.0,0.0
2024-07-19,61.29438413314683,29.55399778547441,8.756890028764541,0.0,0.19230341024794995,0.0,0.2024246423662631,0.0,0.0
2024-07-22,61.280892689404986,29.556570466103064,8.767774430732356,0.0,0.1923201502931364,0.0,0.20244226346645935,0.0,0.0
2024-07-23,61.19019959441573,29.54855475185286,8.866590299168998,0.0,0.19226799324835764,0.0,0.20238736131406065,0.0,0.0
2024-07-24,60.79938508839354,29.45442734339222,9.352789394792216,0.0,0.19165552038508638,0.0,0.201742653036933,0.0,0.0
2024-07-25,58.50286427361334,29.480715371769996,11.622671073966307,0.0,0.1918265726245308,0.0,0.20192270802582185,0.0,0.0
2024-07-26,58.02358964833576,29.47696556848145,12.10574558552156,0.0,0.1918021732195711,0.0,0.2018970244416538,0.0,0.0
2024-07-29,53.40930198751443,29.477560711661,16.7194301543332,0.0,0.1918060457265613,0.0,0.20190110076480136,0.0,0.0
2024-07-30,59.35984916502065,32.77069491829772,7.431765128389298,0.0,0.21323397378344408,0.0,0.22445681450888852,0.0,0.0
2024-07-31,59.31404457812395,32.77143049538731,7.476824313707886,0.0,0.21323876007272566,0.0,0.22446185270813224,0.0,0.0
2024-08-01,59.30017217344847,32.77356385569755,7.4885348645621255,0.0,0.2132526415267991,0.0,0.22447646476505173,0.0,0.0
2024-08-02,59.287303322610406,32.77488815008205,7.500061733522201,0.0,0.21326125851080785,0.0,0.2244855352745346,0.0,0.0
2024-08-05,59.22413367281414,32.78055439551311,7.557489458581994,0.0,0.21329812791600994,0.0,0.2245243451747473,0.0,0.0
2024-08-06,58.786033593558805,32.78077519797568,7.995365786300779,0.0,0.21329956464436226,0.0,0.22452585752038134,0.0,0.0
2024-08-07,58.60815979123295,32.788284251966736,8.1656302424761,0.0,0.2133484249271808,0.0,0.22457728939703245,0.0,0.0
2024-08-08,58.61463344517961,32.79027251860735,8.157141766272733,0.0,0.21336136227860952,0.0,0.22459090766169423,0.0,0.0
2024-08-09,58.560285949069815,32.77996560348815,8.221933838354357,0.0,0.2132942967350256,0.0,0.22452031235265854,0.0,0.0
2024-08-12,58.431479980329506,32.78416120825353,8.346488165142354,0.0,0.2133215969030195,0.0,0.2245490493715995,0.0,0.0
2024-08-13,58.40528905427165,32.78710613365911,8.369694832886815,0.0,0.21334075908887776,0.0,0.2245692200935555,0.0,0.0
2024-08-14,57.89086025972393,32.785486359216655,8.885765035850705,0.0,0.21333021946065628,0.0,0.22455812574805922,0.0,0.0
2024-08-15,57.777253792344574,32.786517106253015,8.998326989366838,0.0,0.21333692637630386,0.0,0.22456518565926725,0.0,0.0
2024-08-16,57.07743892990048,32.78931517493998,9.695306411658624,0.0,0.21335513298762315,0.0,0.2245843505132875,0.0,0.0
2024-08-19,57.07103029976399,32.78563360482533,9.705445783565416,0.0,0.21333117756564424,0.0,0.22455913427962554,0.0,0.0
2024-08-20,56.90667792643568,32.72370368540325,9.931655298342703,0.0,0.21336663350125662,0.0,0.22459645631711223,0.0,0.0
2024-08-21,56.87956962679276,32.72723188715057,9.955188175967834,0.0,0.213389638248408,0.0,0.22462067184042944,0.0,0.0
2024-08-22,56.4282729898871,32.53783913705652,10.595856900897177,0.0,0.2133997043852516,0.0,0.22463126777394907,0.0,0.0
2024-08-23,56.185005625079995,32.41438313868236,10.962730757398496,0.0,0.21332638712676302,0.0,0.2245540917123821,0.0,0.0
2024-08-26,56.259572499472256,32.34999528392988,10.930053942859196,0.0,0.23580350606127298,0.0,0.22457476767740286,0.0,0.0
2024-08-27,43.25161226579481,25.63233154292489,30.655729606409544,0.0,0.23577703127526184,0.0,0.22454955359548745,0.0,0.0
2024-08-28,43.237805234059564,24.218865789083658,32.08297965031416,0.0,0.23578867944865872,0.0,0.22456064709396065,0.0,0.0
2024-08-29,65.14789793603224,33.389207768239615,0.7686967711349283,0.0,0.3555645857672576,0.0,0.3386329388259596,0.0,0.0
2024-08-30,65.13096628909094,32.50876212729212,1.6660740590237213,0.0,0.3555645857672576,0.0,0.3386329388259596,0.0,0.0
2024-09-02,64.99126643467429,32.42928520168443,1.8855022815593137,0.0,0.35543579813954745,0.0,0.33851028394242616,0.0,0.0
2024-09-03,64.66394008748527,32.299129210059455,2.342871846264271,0.0,0.35549356048807573,0.0,0.33856529570292926,0.0,0.0
2024-09-04,64.6243346110607,32.30437903804738,2.3771146839317883,0.0,0.35555134161372903,0.0,0.3386203253464086,0.0,0.0
2024-09-09,63.7223226925135,31.919072873698685,3.664343432290926,0.0,0.3555970983276776,0.0,0.3386639031692168,0.0,0.0
2024-09-10,63.7223226925135,30.090287796584914,5.493128509404697,0.0,0.3555970983276776,0.0,0.3386639031692168,0.0,0.0
2024-09-11,63.48414496611564,29.98960270126563,5.831970169574185,0.0,0.3556079371691576,0.0,0.3386742258753882,0.0,0.0
2024-09-13,63.411124616150296,29.94620179237074,5.94861238543758,0.0,0.3554947640699749,0.0,0.3385664419714047,0.0,0.0
2024-09-16,63.325117148351794,29.91345919445272,6.067336601749776,0.0,0.35550800400877597,0.0,0.3385790514369295,0.0,0.0
2024-09-17,63.325117148351794,29.91345919445272,6.05040764917793,0.0,0.3724369565806224,0.0,0.3385790514369295,0.0,0.0
2024-09-23,62.30937999404102,28.322137652699155,8.657466345242288,0.0,0.3724369565806224,0.0,0.3385790514369295,0.0,0.0
2024-09-24,62.30937999404102,27.154039925241747,9.825564072699693,0.0,0.3724369565806224,0.0,0.3385790514369295,0.0,0.0
2024-09-25,62.30937999404102,27.120182020098056,9.791706167556,0.0,0.4401527668680083,0.0,0.3385790514369295,0.0,0.0
2024-09-26,62.08558087246845,25.85304903444703,11.350284265025074,0.0,0.3724735289835197,0.0,0.33861229907592705,0.0,0.0
2024-09-27,62.08558087246845,24.73562844749647,12.467704851975633,0.0,0.3724735289835197,0.0,0.33861229907592705,0.0,0.0
2024-09-30,62.08558087246845,23.431971096054152,13.771362203417953,0.0,0.3724735289835197,0.0,0.33861229907592705,0.0,0.0
2024-10-02,62.289886603597566,20.426171094862976,16.374615641092134,0.0,0.43782394762278437,0.0,0.47150271282453704,0.0,0.0
2024-10-03,62.48977024477015,17.990842255483486,18.40341420194382,0.0,0.5072605899102487,0.0,0.6087127078922984,0.0,0.0
2024-10-04,63.652146355914105,19.41055300269371,15.611113790276468,0.0,0.706151440204474,0.0,0.6200354109112454,0.0,0.0
2024-10-07,63.68505217882794,19.42058754600973,15.326238299397566,0.0,0.9477660293083721,0.0,0.620355946456389,0.0,0.0
2024-10-08,63.64319520712037,18.735112738153102,15.777481325211912,0.0,1.223728614911564,0.0,0.6204821146030466,0.0,0.0
2024-10-09,63.64954182270005,18.7585207172071,14.330336341829602,0.0,1.7429720261618376,0.1725714877387958,0.655771653407424,0.6902859509551832,0.0
2024-10-10,63.35340914974028,18.7585207172071,14.574697568467737,0.0,1.7429720261618376,0.22434293406043454,0.655771653407424,0.6902859509551832,0.0
2024-10-14,63.46556262300298,18.79848781989423,13.533527716960837,0.0,1.7812734548749825,0.6225810133543628,0.4150540089029085,0.6917566815048475,0.6917566815048475
2024-10-15,63.322096018532925,18.79224798160538,13.73649361201874,0.0,1.780682191449268,0.5705098283284061,0.41491623878429545,0.6915270646404924,0.6915270646404924
2024-10-16,63.19789757598811,18.793872540544278,14.308240257270308,0.0,1.3313046785850133,0.5705591479650057,0.4149521076109133,0.6915868460181888,0.6915868460181888
2024-10-17,71.13926615083724,21.174719683333723,3.556262028877097,0.0,1.4609972182612962,0.6428387760349704,0.46751910984361483,0.7791985164060248,0.7791985164060248
2024-10-18,71.1115611393677,21.16647324106023,3.788545569255454,0.0,1.3046492246099683,0.6036436710881943,0.46733703568118273,0.7788950594686378,0.7788950594686378
2024-10-21,71.2478677747747,21.16647324106023,3.6522389338484422,0.0,1.3046492246099683,0.6036436710881943,0.46733703568118273,0.7788950594686378,0.7788950594686378
2024-10-22,71.2478677747747,21.16647324106023,3.691183686821874,0.0,1.3046492246099683,0.6036436710881943,0.4283922827077508,0.7788950594686378,0.7788950594686378
2024-10-23,71.2478677747747,21.16647324106023,3.496459921954715,0.0,1.4993729894771277,0.6036436710881943,0.4283922827077508,0.7788950594686378,0.7788950594686378
2024-10-24,66.90926912048685,19.87755281175025,9.208408918017438,0.0,1.4080695184036514,0.5668851307858856,0.5668851307858856,0.7314646848850138,0.7314646848850138
2024-10-25,63.24773319869698,18.794912405679625,14.187997537814603,0.0,1.4697033619896671,0.5360094614315257,0.3803938113385021,0.6916251115245492,0.6916251115245492
2024-10-28,63.24201308066642,18.797837643404847,14.190205755908261,0.0,1.4699321064300017,0.5360928858744712,0.38045301578188284,0.6917327559670597,0.6917327559670597
2024-10-29,63.20360845246784,18.79978830781151,14.260858736972457,0.0,1.4354944154078706,0.5361485165981204,0.380492495650279,0.6918045375459617,0.6918045375459617
2024-10-30,63.05621519604286,18.786791520191912,14.42383139934808,0.0,1.4345020204010384,0.5357778630413517,0.38022945119063667,0.6913262748920667,0.6913262748920667
2024-10-31,63.05621519604286,18.786791520191912,13.663372496966804,0.6913262748920667,1.503634647890245,0.5357778630413517,0.38022945119063667,0.6913262748920667,0.6913262748920667
2024-11-01,63.00996966954311,18.775174624669233,13.724013569252241,0.6908987902362184,1.5027048687637747,0.5354465624330691,0.37999433462992005,0.6908987902362184,0.6908987902362184
2024-11-04,63.00996966954311,18.775174624669233,13.827648387787672,0.6908987902362184,1.399070050228342,0.5354465624330691,0.37999433462992005,0.6908987902362184,0.6908987902362184
2024-11-07,62.39259018973144,18.75573715050832,14.469007309043475,0.6901835197979143,1.3976216275907762,0.5348922278433835,0.37960093588885285,0.6901835197979143,0.6901835197979143
2024-11-08,62.26972480863605,18.756772799746,14.590595040067367,0.6902216301654461,1.3976988010850284,0.5349217633782207,0.3796218965909954,0.6902216301654461,0.6902216301654461
2024-11-11,61.57950317847061,18.756772799746,15.315327751741084,0.6902216301654461,1.3976988010850284,0.5349217633782207,0.34511081508272307,0.6902216301654461,0.6902216301654461
2024-11-12,61.57446397260842,18.759232925128742,15.317336499565105,0.6903121591583714,1.397882122295702,0.5349919233477379,0.3451560795791857,0.6903121591583714,0.6903121591583714
2024-11-13,61.434937334534524,18.75994518713347,15.455985751416057,0.6903383693517378,1.397935197937269,0.5350122362475968,0.3451691846758689,0.6903383693517378,0.6903383693517378
2024-11-14,61.43160917953108,18.761564165585042,15.457319599016872,0.6903979453757145,1.398055839385822,0.5350584076661788,0.34519897268785726,0.6903979453757145,0.6903979453757145
2024-11-15,61.24081317034945,18.762017529627418,15.647557140440691,0.6904146285051488,1.3980896227229263,0.5350713370914904,0.3452073142525744,0.6904146285051488,0.6904146285051488
2024-11-18,57.028690576055396,18.762276604632056,19.859360598183496,0.6904241620839763,1.398108928220052,0.5350787256150816,0.34521208104198814,0.6904241620839763,0.6904241620839763
2024-11-19,57.02201414208374,18.7651916915258,19.862446138548226,0.6905314329908298,1.3983261518064303,0.535161860567893,0.3452657164954149,0.6905314329908298,0.6905314329908298
2024-11-20,56.98124935253289,18.76791325667323,19.89985842052557,0.6906315825822714,1.3985289547290998,0.5352394765012605,0.3453157912911357,0.6906315825822714,0.6906315825822714
2024-11-21,56.94077016059402,18.77050595752029,19.9371438438957,0.6907269901571405,1.3987221550682094,0.5353134173717837,0.3453634950785702,0.6907269901571405,0.6907269901571405
2024-11-25,56.91903840840011,18.772450953302016,19.956479690522244,0.6907985631389887,1.398867090356452,0.5353688864327163,0.34539928156949434,0.6907985631389887,0.6907985631389887
2024-11-26,56.781326526735356,18.772256435585426,20.094431185087196,0.6907914051733368,1.3988525954760072,0.5353633390093361,0.3453957025866684,0.6907914051733368,0.6907914051733368
2024-11-28,56.56793859376403,18.774915193345354,20.304543978554797,0.6908892435453672,1.3990507181793688,0.5354391637476595,0.3454446217726836,0.6908892435453672,0.6908892435453672
2024-11-29,56.52738493629924,18.770052183162555,20.35108804138736,0.6907102919287048,1.3986883411556275,0.5353004762447463,0.3453551459643524,0.6907102919287048,0.6907102919287048
2024-12-03,68.27773370631706,22.692163166464866,3.7693624483320116,0.8350382029977871,1.690952361070519,0.647154607323285,0.41751910149889354,0.8350382029977871,0.8350382029977871
2024-12-04,68.06804090136657,22.69282639465894,3.978238268414174,0.8350626088190961,1.6910017828586699,0.6471735218347995,0.41753130440954805,0.8350626088190961,0.8350626088190961
2024-12-05,67.9378283347114,22.69633267353194,4.104131693016963,0.8351916347205866,1.691263060309188,0.6472735169084546,0.4175958173602933,0.8351916347205866,0.8351916347205866
2024-12-06,67.7648670548237,22.70050371310907,4.271954958190976,0.8353451228375003,1.691573873745938,0.6473924701990628,0.41767256141875014,0.8353451228375003,0.8353451228375003
2024-12-09,67.51088494725549,22.68827932256597,4.54099544564623,0.8348952832590971,1.6906629485996718,0.6470438445258003,0.41744764162954856,0.8348952832590971,0.8348952832590971
2024-12-10,67.44487028548049,22.690647361873033,4.604093083840585,0.8349824236199828,1.6908394078304652,0.6471113783054866,0.4174912118099914,0.8349824236199828,0.8349824236199828
2024-12-11,67.30704048540642,22.742964745266242,4.677476723506643,0.8369076263207449,1.6947379432995082,0.6486034103985772,0.41845381316037245,0.8369076263207449,0.8369076263207449
2024-12-12,67.24358706113738,22.743440599238397,4.740343976231326,0.8369251370464912,1.6947734025191445,0.6486169812110307,0.4184625685232456,0.8369251370464912,0.8369251370464912
2024-12-13,67.09437120736555,22.74534421427077,4.887214898514333,0.8369951872776732,1.694915254237288,0.6486712701401968,0.4184975936388366,0.8369951872776732,0.8369951872776732
2024-12-16,67.07261952591402,22.745915360921387,4.908263023972144,0.8370162046337217,1.6949578143832866,0.6486875585911344,0.41850810231686086,0.8370162046337217,0.8370162046337217
2024-12-17,66.96370645381373,22.748866742286943,5.013540493819926,0.8371248111237146,1.6951777425255217,0.6487717286208787,0.4185624055618573,0.8371248111237146,0.8371248111237146
2024-12-18,65.89408824723625,22.750390335583955,5.955704759791876,0.8371808771144049,1.8208684077238309,0.6488151797636639,0.41859043855720246,0.8371808771144049,0.8371808771144049
2024-12-19,65.86972994017741,22.752676108224872,5.977234764916922,0.8372649901830681,1.8210513536481727,0.6488803673918777,0.41863249509153405,0.8372649901830681,0.8372649901830681
2024-12-20,65.03495332579848,22.75105697182804,6.814014818535728,0.8372054083469379,1.82092176315459,0.6488341914688769,0.41860270417346895,0.8372054083469379,0.8372054083469379
2024-12-23,64.56929936572398,22.75439073915137,7.275543739925896,0.8373280860773272,1.821188587218187,0.6489292667099287,0.4186640430386636,0.8373280860773272,0.8373280860773272
2024-12-27,63.64077954490256,22.759059655117543,8.198286475214191,0.8374998953125131,1.821562272304716,0.6490624188671976,0.41874994765625656,0.8374998953125131,0.8374998953125131
2024-12-30,66.21990869567037,22.74239374678322,5.63977889455647,0.8368866144170458,1.8202283863570745,0.6485871261732105,0.4184433072085229,0.8368866144170458,0.8368866144170458
2025-01-02,66.41059757822241,22.740776073439946,5.451091640934234,0.8368270864191332,1.8200989129616147,0.6485409919748282,0.4184135432095666,0.8368270864191332,0.8368270864191332
2025-01-03,66.48009169783221,22.736209767157785,5.387247642713118,0.8366590530692837,1.8197334404256922,0.6484107661286949,0.41832952653464184,0.8366590530692837,0.8366590530692837
2025-01-07,66.45764088309906,22.751437924365597,5.390855889420059,0.8372194268395803,1.8209522533760873,0.6488450558006749,0.41860971341979014,0.8372194268395803,0.8372194268395803
2025-01-09,66.42983270986585,22.741917936615533,5.430443624312721,0.8368691053032395,1.8201903040345457,0.6485735566100106,0.4184345526516198,0.8368691053032395,0.8368691053032395
2025-01-10,66.40328777213261,22.745724975517483,5.452277920534346,0.8370091987310941,1.8204950072401294,0.6486821290165979,0.41850459936554707,0.8370091987310941,0.8370091987310941
2025-01-13,65.6025147860883,22.749438065858264,6.248456512366737,0.8371458349901846,1.820792191103651,0.648788022117393,0.4185729174950923,0.8371458349901846,0.8371458349901846
2025-01-14,65.43204708522057,22.751437924365597,6.4164496872985435,0.8372194268395803,1.8209522533760873,0.6488450558006749,0.41860971341979014,0.8372194268395803,0.8372194268395803
2025-01-16,65.40488940433674,22.755533970013776,6.438539124027081,0.8373701552902953,1.8212800877563922,0.6489618703499789,0.4186850776451477,0.8373701552902953,0.8373701552902953
2025-01-17,65.33758772590991,22.758487848181833,6.50218581980805,0.8374788536589451,1.8215165067082058,0.6490461115856825,0.41873942682947257,0.8374788536589451,0.8374788536589451
2025-01-20,65.29366959345782,22.746105749512434,6.5614249483138165,0.8370232106536315,1.8205254831716484,0.6486929882565644,0.41851160532681575,0.8370232106536315,0.8370232106536315
2025-01-21,65.26780183166741,22.749342843270213,6.562358732231655,0.8371423309391063,1.841713128066034,0.6487853064778073,0.41857116546955314,0.8371423309391063,0.8371423309391063
2025-01-22,65.42237873642729,22.785393870791935,6.363140904708003,0.8384689556869157,1.8446317025112144,0.6498134406573597,0.41923447784345785,0.8384689556869157,0.8384689556869157
2025-01-23,65.36727991689287,21.447002446298715,7.761134010254348,0.8377735330585436,1.843101772728796,0.6492744881203714,0.4188867665292718,0.8377735330585436,0.8377735330585436
