date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,"INDUSTRIAL BANK CO., LTD.",CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,DEUTSCHE BANK AG,UBS SECURITIES HONG KONG LTD
2024-03-01,54.539826957276915,15.343688755131607,11.295653258141048,0.0,6.877516218565906,7.176757498267438,1.8729790931213515,1.4288359267439816,0.9793994668581261,0.4853428258936273
2024-03-04,54.53357523993797,15.37422223249339,11.334070190897979,0.0,7.004324099514887,7.033744613994014,1.8790802048452064,1.4375438277667179,0.9823794335140008,0.42106015703584
2024-03-05,54.11820024163683,15.711398837401545,11.345379059572727,0.0,7.098424163391062,6.997525818002616,1.8715450100071833,1.432185898466034,0.980770324725014,0.44457064679699526
2024-03-06,54.11641531035399,16.03453770099157,11.293123670942332,0.0,6.934123327227729,6.868975762077388,1.8763626502123005,1.4462132885158911,0.9958525222657323,0.43439576741306063
2024-03-07,53.99061090953303,16.278702052509537,11.266629260995156,0.0,6.892085992179893,6.803099398606988,1.8835287806312222,1.4586278121161877,0.9966364596071482,0.4300793338208323
2024-03-08,53.855771547964316,16.188620868412702,11.255777168051678,0.0,7.171746042809852,6.742570282048899,1.888337919980387,1.4545797261847226,1.0094717063816674,0.4331247381657812
2024-03-11,53.842930477649844,16.228352963695112,11.21176409986775,0.0,7.133002761346353,6.732612488999673,1.8918912704572923,1.464024267299274,1.0035810440442277,0.49184062664047545
2024-03-12,53.75480753140973,16.25894149789664,11.255426094755391,0.0,7.2787555921758,6.630681970458201,1.8846687965902473,1.4574545812153699,1.0017509622827059,0.47751297321590935
2024-03-13,53.6546830825382,16.189849388824133,11.288236416681006,0.0,7.462697368728744,6.551630280398517,1.8650340645110695,1.417628992137826,0.9996434132985861,0.5705969928819244
2024-03-14,54.2931474150133,15.04131572928817,11.56601814510142,0.0,7.430627012332485,6.70101380550853,1.85137426305826,1.434528704024162,0.9879390282280459,0.6940358974456272
2024-03-15,54.549727544914695,14.931872262812151,11.49327863545735,0.0,7.485491436794376,6.684923065464855,1.8443276420422445,1.44265699332127,0.9919633174330349,0.575759101760027
2024-03-18,54.32574699235968,15.006354175743095,11.707566683259332,0.0,7.645542334149819,6.519798071599961,1.8444008258393083,1.4463585636596215,0.9892838570905387,0.5149484962986476
2024-03-19,54.550637101317065,14.993391432430492,11.8296343890205,0.0,7.278321363996287,6.571729255295386,1.8410644189371124,1.43280348811487,0.9826215050683004,0.5197970458199893
2024-03-20,54.44036770469508,14.95109832557835,11.87053176276336,0.0,7.373264832128186,6.5665436584955685,1.8476023325088051,1.4500468913618867,1.0098056374952658,0.4907388549735026
2024-03-21,54.50005557537556,15.001661372187439,11.936849270492763,0.0,7.262361181445012,6.514921366330084,1.8261024682982994,1.475785823769025,1.0088693426593531,0.4733935994424604
2024-03-22,54.62145611471272,14.994725558868574,12.011624144258489,0.0,7.18042692987482,6.392191840619263,1.8294234466004775,1.4299372582814998,1.0152200335028363,0.5249946732813158
2024-03-25,54.74155576974042,15.10406256127016,12.018973427034243,0.0,7.073710644629314,6.255977615442795,1.827789848116793,1.4173196086028756,1.0266874909585149,0.5339230342048756
2024-03-26,54.546026537990365,15.398764936646122,12.018061658543271,0.0,6.994767387592018,6.247325432650375,1.8255153709641807,1.4265034621727053,1.036630728146462,0.5064044852945011
2024-03-27,54.561009287652894,15.398456938907119,12.00818655537421,0.0,7.044738565255469,6.2311284151671895,1.8243826760978445,1.4327344971025728,1.0360713712070397,0.463291693235663
2024-03-28,54.374411398701284,15.479239404842907,12.022854868570557,0.0,7.2388132989785525,6.0891574549050285,1.824564050540377,1.435391657194593,1.0407546830905474,0.49481318317615125
2024-04-02,54.25728139833216,15.510228809034702,12.05099937557007,0.0,7.325564823611175,5.983019878559266,1.8283770121547642,1.4390489821337302,1.0419868883333503,0.5634928322707873
2024-04-03,54.212659768487924,15.470641366138382,11.85748730480494,0.0,7.640499788933081,6.012483257060482,1.8231639565817717,1.4172725974787,1.0391538310786212,0.5266381294360976
2024-04-05,54.28740039995537,15.3800605421915,11.984635081563015,0.0,7.62013681316631,5.949541158283961,1.8223133601887094,1.3974691208031669,1.0363605133540663,0.5220830104939077
2024-04-08,54.41584691326036,15.391052630849646,12.042892392345562,0.0,7.4624661733434365,5.936577377299993,1.8196875594927338,1.3816610176383264,1.0358434516768167,0.5139724840931277
2024-04-09,54.35951551025232,15.377627964139451,12.032388119475367,0.0,7.5623610514499,5.921899982041299,1.8184044131232355,1.389172121702963,1.0355353902080247,0.5030954476074366
2024-04-10,54.354680614537685,15.371600531299931,12.083460018746681,0.0,7.54837077002777,5.887678775005496,1.8182599724244055,1.3954905313116253,1.0344153488865284,0.5060434377598773
2024-04-11,54.51061621200514,15.30848888727234,11.967488977607852,0.0,7.5533492730573775,5.886580052758057,1.8244549399865073,1.4063846983225896,1.0356348044874586,0.5070021545026795
2024-04-12,54.56027880311228,15.264967753683026,11.749982696951804,0.0,7.665045658629935,5.88612084388226,1.8239855675155723,1.4066581847581276,1.0352388678737556,0.6077216235932348
2024-04-15,54.53761237167628,15.269026930457768,11.798497740224882,0.0,7.642711970265559,5.865103854493374,1.8194005191871248,1.4090589610505373,1.0530331728366036,0.6055544798078719
2024-04-16,54.478055311059606,15.518136453908692,11.746730994445521,0.0,7.4987031605772305,5.864864867871019,1.8297412559007444,1.4397315055773574,1.051470052840348,0.5725663978194837
2024-04-17,54.50285531515129,15.570060821259974,11.810730276870443,0.0,7.498663869090011,5.759938729937711,1.8395801797537321,1.4579568231826945,1.0358007825877555,0.5244132021663941
2024-04-18,54.36951497758938,15.493033587959626,11.996034396349046,0.0,7.50383293522143,5.799053244090137,1.8381002618764013,1.4632794388278951,1.0325719452672217,0.5045792128188562
2024-04-19,54.06449739265232,15.535900103283904,12.084071747022847,0.0,7.614728897306672,5.74862035443929,1.8380925366371776,1.4663273523931903,1.0330638105047167,0.6146978057598875
2024-04-22,54.11197532760398,15.550435925048275,12.01901705299669,0.0,7.605704501426535,5.731667548553806,1.8420204528551285,1.472312798481112,1.0346018001621013,0.6322645928723689
2024-04-23,54.203109409270425,15.560431177092587,11.90356071371145,0.0,7.627348274438779,5.6656241036692805,1.8376098616826275,1.4693802960111209,1.03154612565561,0.7013900384681244
2024-04-24,54.10963154914397,15.580207166329105,11.976623774760915,0.0,7.645597026292035,5.607644651693794,1.834673615543676,1.4732927183348243,1.026611244660973,0.7457182532407108
2024-04-25,54.189942953055905,15.72414691339177,11.992496977006427,0.0,7.496476398198312,5.575084840529562,1.829617435361706,1.4687370198014809,0.9801393412960346,0.7433581213587996
2024-04-26,54.50138422414231,15.746548693875456,11.821715118719258,0.0,7.343931141245514,5.689816593270557,1.8116076435542146,1.4264796285070374,0.9752098534927337,0.6833071031929188
2024-04-29,54.60720239611011,15.705885692615976,11.699258029589492,0.0,7.297762322369035,5.795925239762448,1.8081080936205522,1.4211237716830238,0.9743245629191405,0.6904098913302201
2024-04-30,54.72754417764545,15.601068411234777,11.751902952291749,0.0,7.173395720734614,5.877685542948126,1.800286036691617,1.370995845236672,0.9728431439404082,0.7242781692765838
2024-05-02,55.08189244525457,15.462676259887942,11.785692849028532,0.0,6.989737080053043,5.830802947156423,1.7930253167596315,1.3409589541623184,0.9558453065477658,0.7593688411497769
2024-05-03,55.23168660085176,15.36867461381437,11.79983991666163,0.0,7.112777342225231,5.655500505611968,1.788814157617687,1.3207481120374382,0.9472765623778187,0.7746821888020958
2024-05-06,55.4364019183052,15.334906730868253,11.77391343808744,0.0,7.106459323219551,5.554044507105556,1.7811350335764637,1.2974183860063913,0.9453942695185316,0.7703263933126161
2024-05-07,55.51890595939334,15.29492514073005,11.7432161674965,0.0,7.087917269862862,5.539613483129506,1.773860636316883,1.2814784572673301,0.9490678290366305,0.8110150567669031
2024-05-08,55.53821038506298,15.06446319880022,11.88793996277669,0.0,7.1667009534512784,5.486074587395368,1.779186143442958,1.292479723251161,0.9567146061822142,0.8282304396371355
2024-05-09,55.522764729154375,15.082545742754233,11.814716581681505,0.0,7.208788904131285,5.533864856694363,1.780300046065132,1.288606970378145,0.9581726567847858,0.8102395123561756
2024-05-10,55.523515499850554,14.978545488385237,11.790041722856081,0.0,7.152120187277279,5.528449745285346,1.77821311398608,1.2910429397467602,0.9566401447696887,1.0014311578429735
2024-05-13,55.48700591630404,14.986802251292264,11.78907040023173,0.0,7.118511511800336,5.550340748511735,1.7720653822819832,1.2859758774654535,0.9589571392967319,1.0512707728157171
2024-05-14,55.887119589412336,14.980601340854596,11.817741098628083,0.0,6.860341377732321,5.585255604192994,1.776611720910255,1.291430286809026,0.9621789138178054,0.8387200676425784
2024-05-16,56.0399015620499,14.923942331454503,11.706076459032362,0.0,6.835985220088425,5.528844025946772,1.7861055765591265,1.3159750336658633,0.9776927593979055,0.885477031805146
2024-05-17,56.013161744540874,14.711963819917488,11.698036941601298,0.0,7.064224969434031,5.5374497843698105,1.7878744125019344,1.3156487414509725,0.9782257018336656,0.893413884349932
2024-05-20,56.03729272185951,14.687874171139697,11.687070046610168,0.0,7.172110022001503,5.471661201670008,1.7951661801924157,1.312174977012507,0.9796086562572539,0.8570420232569419
2024-05-21,56.011013749809756,14.709424360894946,11.617633645482728,0.0,7.380915326013435,5.347567821380439,1.7952844779031787,1.300375943137425,0.9757362496731959,0.8620484257048953
2024-05-22,55.877999003395374,14.589507058427605,11.609581969099567,0.0,7.550797863241275,5.433000413230158,1.7881260205229517,1.2527543998504505,1.0271427911549362,0.8710904810776807
2024-05-23,56.160695410415286,14.520360350191602,11.559165241941075,0.0,7.360446094012331,5.441551114714958,1.7860105209969293,1.2517224734580006,1.0770522356583472,0.8429965586114764
2024-05-24,56.620309123197124,14.31121339602922,11.583534261352694,0.0,7.206158134090431,5.432776763368252,1.7813336459957714,1.2411236589941512,1.1418653206003593,0.6816856963719928
2024-05-27,56.58333602937685,14.374600706791618,11.702399979408067,0.0,7.041262078251032,5.450335819663986,1.7934278203043754,1.2633100328597016,1.152232973589097,0.6390945597552773
2024-05-28,56.41782709213755,14.217937039877098,11.774634095491447,0.0,7.179786908587647,5.539421571061384,1.7889139141109165,1.292186540507804,1.1526853631651934,0.636607475060957
2024-05-29,56.48426246828756,14.216692729176597,11.731343397058287,0.0,7.10519129874431,5.566411366964147,1.8020524790532604,1.30395115081307,1.154424899394351,0.6356702105084195
2024-05-30,56.432913395787885,14.294877448453311,11.551925623018832,0.0,7.247135276287923,5.576673827028109,1.7953739374995965,1.3008863131826034,1.153384702089555,0.6468294766521873
2024-05-31,56.43606668947038,14.243165797131905,11.513697313978604,0.0,7.322411033643774,5.5921455396880075,1.7946829597691443,1.316016805359455,1.1355266199478256,0.6462872410109118
2024-06-03,56.52795522442139,14.332581565783856,11.589689812953562,0.0,7.001245346465666,5.624341719270298,1.8050294913359064,1.3363315255359474,1.1391001959112874,0.6437251183220928
2024-06-04,56.69154732237928,14.294877993313651,11.629746339627806,0.0,7.044588020412264,5.297426356642405,1.8104929585470857,1.349379599538557,1.1351164643971834,0.7468249451417669
2024-06-05,56.68328023086716,14.254888850769811,11.614857391099086,0.0,7.132667967174839,5.282381538295564,1.81463507807583,1.3550245726789132,1.1362346920276811,0.7260296790111126
2024-06-06,56.818210789029486,14.191876739574138,11.570842132511473,0.0,7.166548199299068,5.214678338788036,1.8175871309420104,1.3597932369061796,1.1202678942697726,0.7401955386798352
2024-06-07,56.82676919158034,14.22492569679952,11.626366227103443,0.0,7.1351328455078535,5.215279652508854,1.8244684243375684,1.3660447039710752,1.0852331238914796,0.6957801342998672
2024-06-11,56.689406483169314,14.292367816577215,11.553683631335316,0.0,7.002861737296992,5.23709214408791,1.829486863606551,1.3790146015378473,1.0421777713313338,0.9739089510575181
2024-06-12,56.53627696489586,14.445587065248597,11.382723659348676,0.0,7.520159156731119,5.187571135775969,1.841977032250843,1.3761133307960183,1.0418285426928808,0.6677631122600318
2024-06-13,56.22503740828183,15.003748842271596,11.199121206154167,0.0,7.467347368601914,5.000152427689553,1.8464491567691292,1.388597378845357,1.0438591774728327,0.8256870339136231
2024-06-14,55.79992899810905,15.537755244899165,11.13602086968361,0.0,6.547910114223858,4.958245113111302,1.8612572348237815,1.4371685634707358,1.0503335304829198,1.671380331195573
2024-06-17,55.91647931169713,15.543596911637803,11.158527552403076,0.0,6.356032096448301,5.013283942147973,1.8648664831477102,1.4538778440271758,1.0362759970113065,1.6570598614795276
2024-06-18,56.124920900271256,15.503346212534794,11.181904055431943,0.0,6.10514800655231,5.015193759407153,1.8724565282231482,1.4607000178042815,1.0341683994069828,1.7021621203681294
2024-06-19,55.99353390979221,15.438269431797153,11.072705533758741,0.0,6.396671517011998,5.028156848567398,1.870867180279586,1.4630437953574245,1.0306480695382403,1.7061037138972477
2024-06-20,56.221832188011625,15.561082211908642,11.107730035271574,0.0,6.678271563113733,5.013994503123898,1.884967970735019,1.4878494477414375,1.0381003812720329,1.0061716988220404
2024-06-21,56.329095606546616,15.575864792080324,11.138398506543426,0.0,6.485425109155632,5.067074572918907,1.9016080127607777,1.5166420159798915,1.044622640380579,0.9412687436338432
2024-06-24,56.5477891345941,15.57062468139065,11.102373079356372,0.0,6.439803357072295,5.144002107419396,1.9093334938620108,1.5408552802374393,1.0451133865230473,0.7001054795446932
2024-06-25,56.794448146978574,15.548432131566372,10.932664572798034,0.0,6.537055805909805,5.058956606951584,1.9062827728173681,1.5504820542253772,1.0367554040912532,0.6349225046616371
2024-06-26,56.970526449054596,15.561422941611665,10.769551102445567,0.0,6.488075337868151,5.066985260960701,1.9095270379120972,1.5587868402402991,1.0242954868370229,0.650829543069906
2024-06-27,57.10706671771854,15.63391321989994,10.691249155782804,0.0,6.377533820090775,5.09020194263077,1.9138475133124868,1.5835903821138857,1.0253951926135303,0.5772020558372751
2024-06-28,57.0905251574579,15.635627161982441,10.67872237333793,0.0,6.427010878559816,5.0533633688851385,1.9162746224202836,1.5893105084527595,1.0253694656044106,0.583796463299329
2024-07-02,57.3007220518094,15.836030888393987,9.957345665305478,0.0,6.6980410120465725,5.077829773405726,1.9322290789725947,1.6235822020826893,1.0308262577558083,0.5433930702277351
2024-07-03,57.365070135889084,15.962031092869683,9.747794604551073,0.0,6.657393062418437,5.03022217641876,1.9388960259735601,1.6350256330645816,1.0345631304416505,0.6290041383731746
2024-07-04,57.35139613876237,16.025422332586196,9.704713497201434,0.0,6.596067439259517,5.0180804740250515,1.9517576967196075,1.6569895800991643,1.0327600661792562,0.6628127751674047
2024-07-05,56.71880650754936,16.045314100339727,9.814745684810418,0.0,6.901922213794203,5.0314564540051006,1.9752842837440905,1.6825251829770773,1.034656480003493,0.7952890927765299
2024-07-08,56.693452510962175,16.06358987267025,9.788239366174947,0.0,6.967033030356619,5.02994840554098,1.9789821051940388,1.7041888298123835,1.034829556541244,0.7397363227473619
2024-07-09,56.640781332707256,16.275063726069273,9.412241410051028,0.0,7.1744999345131415,5.037076786907126,1.9732934633268275,1.7170631969641765,1.0362426580365216,0.7337374914246486
2024-07-10,56.50454223665029,16.304027055815126,9.364235584019514,0.0,7.314549954719547,5.015555221396713,1.9685897196330255,1.7155118759702885,1.0333211062605916,0.7796672455348959
2024-07-11,56.56769869316085,16.34123959583118,9.252847647081081,0.0,7.283464551287038,5.031540731276837,1.9769905029771069,1.7452681748921708,1.0361222936421208,0.7648278098516118
2024-07-12,56.76756742357645,16.406633171327684,9.269420757203257,0.0,6.922823697432648,5.057211630916924,1.9865897956232,1.7507421192702373,0.9950315993472653,0.8439798053023329
2024-07-15,56.584271020929364,16.471787556443886,9.189339597516824,0.0,7.19019016148369,5.0340641697240525,1.9901390905653369,1.7634499289578907,1.013108468603096,0.7636500057758578
2024-07-16,56.81380997507881,16.46538851631119,9.178776849978624,0.0,7.087293892375304,4.889065223464944,1.9942274361685102,1.79902292124628,1.0365950712300642,0.7358201141462736
2024-07-17,57.039862160751106,16.54723315380184,9.209870123817417,0.0,6.818810876374186,4.7806345390904506,2.0005737080318284,1.8323861066110003,1.0369851200747813,0.7336442114473871
2024-07-18,57.03761719154827,16.746911990762264,9.391313598743148,0.0,6.542838080489226,4.61105059983636,2.0156847965445275,1.8750882811753447,1.0443853789585855,0.7351100819422685
2024-07-19,57.17121349201207,16.724626452497642,9.402814469004404,0.0,6.567889116000754,4.445729985266476,2.013985298855939,1.8649915846660985,1.042844358532297,0.7659052431643142
2024-07-22,59.78371217107884,15.785643206882394,8.837467234913758,0.0,6.206590146328122,4.069047096452906,1.8900293542940736,1.7580709604038718,0.9752872883335553,0.6941525413124778
2024-07-23,59.56138135542246,15.844475032659183,8.888739000321145,0.0,6.297978535557388,4.0611982686312045,1.8903843639069802,1.7848841483157165,0.9739722223080014,0.6969870728779178
2024-07-24,59.71328267528443,15.948594769718149,8.515166441952893,0.0,6.354705325001625,4.068999310782137,1.89261266019102,1.7982285208647915,0.9742707595514704,0.7341395366534859
2024-07-25,59.77836547273565,16.027199253967225,8.364486337484363,0.0,6.349863240562765,4.039453668036675,1.9135386797630463,1.814478513839803,0.9744798261469952,0.7381350074634824
2024-07-26,59.812351362874416,15.92777761158786,8.408820870221348,0.0,6.357918121043242,4.031546981002022,1.9236269624171631,1.7996787850617952,0.9759779727199167,0.7623013330722419
2024-07-29,59.80147418386916,15.90677516272678,8.391845801378453,0.0,6.387083492266978,4.018693392211755,1.92118326823458,1.7894480981235477,0.9758005689926698,0.80769603219607
2024-07-30,59.54921570823384,15.877167764532619,8.44404262974899,0.0,6.526045821231816,4.008182494653863,1.9157882648095488,1.7871181996535372,1.0965820686331471,0.7958570485026415
2024-07-31,59.73761979368257,15.82606323974646,8.390255381949652,0.0,6.417405981894482,4.045763717918962,1.9132685410240677,1.78618216167649,1.0978555194510555,0.7855856626562562
2024-08-01,59.76251662037244,15.868578861074647,8.454855367363793,0.0,6.237132630161438,4.062621072507591,1.9249128358158605,1.7927292535948984,1.099412024879957,0.7972413342293715
2024-08-02,59.695250694107216,15.938806752690745,8.472966519667079,0.0,6.2069026912600025,4.08470272459242,1.9172545196710529,1.7840305208321348,1.1011325827069822,0.7989529944723628
2024-08-05,59.394240410955966,15.999948674098047,8.572046451813787,0.0,6.264049738360914,4.1497322029667325,1.9250307022844484,1.790158589387477,1.1036727309744816,0.80112049915815
2024-08-06,59.33577804764835,16.062257869721456,8.664725907802463,0.0,6.312844330527184,4.058751814635217,1.9306734534971546,1.7396096175436346,1.1041389907015489,0.7912199679229961
2024-08-07,58.84513259376421,16.12316947945373,8.708805756271122,0.0,6.802549799896688,3.9225728034476983,1.9399267737512855,1.79690452764203,1.1138994714801267,0.7470387942931025
2024-08-08,58.62036970765032,16.283153693330828,8.635943357081171,0.0,7.038267390925876,3.896999365748963,1.928972979563657,1.739768705342321,1.1130164519408752,0.7435083484159842
2024-08-09,58.32238116348027,16.62848102081981,8.618584709887568,0.0,7.08319826127576,3.882457462263092,1.9191521648588197,1.725564241663299,1.115651912165014,0.7045290635863619
2024-08-12,61.743635855123266,15.241560320041083,8.01582465660611,0.0,6.535579453302301,3.552987014775836,1.7602320303941235,1.5808210430903378,0.9230628394032485,0.6462967872636862
2024-08-13,61.67897805602441,15.322131873334953,8.184448924383272,0.0,6.390608091190633,3.535930495860661,1.746623170039453,1.5755693445967962,0.9244387757194401,0.6412712688503809
2024-08-14,61.59888752970747,15.278861648505607,8.248099875117589,0.0,6.450245583576951,3.5401855368343482,1.744746779849592,1.5736826667199788,0.9238863193749249,0.6414040603135428
2024-08-15,61.58474062105276,15.281167920221634,8.244752371700107,0.0,6.484215054016973,3.564180741566524,1.7458379194979088,1.574460071133199,0.9244369448831153,0.5962083559277804
2024-08-16,61.55987184333427,15.315132512172811,8.263574607338493,0.0,6.517066675308896,3.506696024081145,1.7491167933761198,1.578652226026652,0.9259581839295739,0.5839311344320465
2024-08-19,61.34525487919815,15.372901296877552,8.347662445893885,0.0,6.452820422182924,3.540759767494673,1.764238626804166,1.5963298425367158,0.9299466355262974,0.650086083485631
2024-08-20,60.99901282887771,15.539447635229402,8.460428995878564,0.0,6.599743328594355,3.343705883963091,1.7776480476611174,1.6282166414202641,0.9349946271738024,0.7168020112017003
2024-08-21,60.44927386200113,15.501858519769959,8.599506259665352,0.0,7.044658784264735,3.351814495875949,1.7625764696759507,1.6086558065213765,0.9522105410612811,0.7294452611642619
2024-08-22,60.35620268037108,15.448925454475415,8.871601153524807,0.0,6.993991503904935,3.3015719043295597,1.7609690564038636,1.610817392739776,0.9499345750876326,0.7059862791629365
2024-08-23,60.33755356526558,15.417564433946604,8.827424190647179,0.0,7.073779262905827,3.244501377048961,1.7655292198898003,1.6610491951719677,0.9946845967714307,0.6779141583526477
2024-08-26,60.53318426992668,15.40728521451033,8.858934653791218,0.0,7.082506266152009,3.009415750277084,1.7641354454209384,1.6595205897885683,0.9960921067851026,0.688925703348069
2024-08-27,60.91393893921685,15.482448650599903,9.044540618835855,0.0,6.682053346631195,2.7713534819691183,1.7607873626106976,1.6520662924158653,0.9963504503908538,0.6964608573296678
2024-08-28,60.595277327806194,15.369575660102791,8.994927842078328,0.0,6.1931191985784855,2.7519248210932927,1.7485510475325137,1.6391075637961605,0.9891255962779283,1.7183909427343012
