date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES (INTERNATIONAL),CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CITIC SECURITIES BROKERAGE (HK) LTD,CMB WING LUNG BANK LTD,CITIBANK N.A.,HAITONG INTERNATIONAL SECURITIES CO LTD
2024-03-01,53.30831785608918,5.152740392987716,11.08546969534832,0.5772468489284782,12.30743396803499,8.765893269606204,3.6204211380846183,0.09256152738380072,5.067501203805805,0.022414099730883916
2024-03-04,53.40299025031522,5.153826434985439,11.14038324678244,0.5804007321833148,12.244477167590711,8.765574895317062,3.618778384058399,0.09294516803465083,4.978206316898151,0.02241740383460727
2024-03-05,53.38792469322644,5.149209942725596,11.17339416617498,0.5744228550275309,12.281783133871341,8.761803548575205,3.615863071478572,0.09487332339574231,4.93821921699959,0.02250604852500419
2024-03-06,53.292434291523136,5.140404075420456,11.344750230843054,0.5694245711308292,12.253485754838094,8.754308828936296,3.6096794412216657,0.09468936899064201,4.918355877053339,0.022467560042483833
2024-03-07,53.15748264533544,5.12673764729478,11.359274500979883,0.5475379622392801,12.187740366231296,8.836838282481011,3.5997578911136108,0.0946541258191418,5.067568751373163,0.022407827132390614
2024-03-08,53.20918904919695,5.128300073279033,11.21518944615076,0.5486577236548846,12.24921305120057,8.768119604674506,3.6008549543247668,0.09442309256544167,5.163746632168135,0.022306372784955255
2024-03-11,54.82695799709356,5.285485529192704,11.592065258148834,0.5683760702504149,12.741975088111673,9.029769793032585,3.7112233063296918,0.09709401204386936,2.1237280624436012,0.02332488335306747
2024-03-12,54.58339700804543,5.264877990476823,11.569569384072818,0.5605349735017223,12.69471894451576,8.980671685752524,3.686570732081685,0.09353607139331079,2.5432227695763494,0.022900440583577396
2024-03-13,54.43938618838181,5.2557487961208915,11.512084200263125,0.4411590549865125,13.003834555788888,8.948110038859092,3.6822759139357277,0.09295806726842618,2.6009151157936783,0.023528068601846166
2024-03-14,54.39323523072509,5.24133258051401,11.547533233122062,0.3961872795677215,13.169354511337705,8.916864284026255,3.6714230397584933,0.08692574717012698,2.5547209254863663,0.022423168292166704
2024-03-15,54.392543580518115,5.231721573186382,11.507935868310378,0.395868530603465,13.12896749376668,8.898860903816907,3.6663082129766136,0.08714417192676331,2.6662563672762536,0.0243932976184449
2024-03-18,54.26823539866902,5.2205821691785355,11.416210672569898,0.39280422287287,13.356055488274112,8.891805240777147,3.656826118376657,0.07723204768225048,2.6958862628701676,0.024362378729342504
2024-03-19,54.34052566487606,5.219031854966797,11.545263986139002,0.3511626054186649,13.562028385572123,8.878981177113712,3.6557401801963048,0.07866380908900539,2.3442471925982518,0.024355144030078723
2024-03-20,54.31303360360609,5.217081274776842,11.497346468208503,0.3420861182345101,13.6045060499566,8.875728811832637,3.6527214241431323,0.07876660468741034,2.395441168706845,0.023288475847438525
2024-03-21,54.35683508086569,5.223420305670822,11.473683039869451,0.3511931697139076,13.456539394960657,8.898447422476217,3.6582626440904438,0.07544310523459372,2.493999055220699,0.012176781897513372
2024-03-22,54.314386266885876,5.213423462024282,11.464229882126,0.34957430034660064,13.39067031308857,8.866908473749426,3.6518117068709754,0.07529871843760919,2.6591435276732267,0.01455334879744435
2024-03-25,54.43029297793457,5.221242899574971,11.433509625757164,0.3469895379545781,13.361075444221266,8.885521746178778,3.6581709434360836,0.07353739012404516,2.573408443357847,0.016250991460696033
