date,KINGSTON SECURITIES LTD,BOCI SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,I WIN SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,DONGXING SECURITIES (HONG KONG) CO LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD
2024-11-01,0.0,46.05925090742002,22.05033757596163,0.545092979536474,13.167975116939628,0.0,10.346757160462577,7.830586259679667
2024-11-04,0.0,45.95284987722773,21.999399304323518,1.1285753806478414,13.017238700178105,0.0,10.089439839550751,7.812496898072065
2024-11-05,0.0,45.918596135000264,21.983000718491677,1.2215115934254446,12.988299109187423,0.0,10.081919063964323,7.806673379930874
2024-11-06,0.0,45.54732053171745,21.805256785952256,2.0201867699638014,12.883281992087332,0.0,10.000401532990228,7.743552387288933
2024-11-07,0.0,45.48548248347075,21.775652530302956,2.3675789455682286,12.865790798223406,0.0,9.772456012902019,7.733039229532645
2024-11-08,0.0,45.209811695086316,21.64367830527862,3.082399754269766,12.664709374388499,0.0,9.713228749466749,7.686172121510045
2024-11-11,0.0,45.036021369005056,21.56047818191511,3.454959177063156,12.616025164271813,0.0,9.675890279599706,7.656625828145165
2024-11-12,0.0,44.70916007142727,21.40399708832125,4.272722216761332,12.52446089571265,0.0,9.488603965041733,7.601055762735759
2024-11-13,0.0,44.60994057008257,21.356496891169396,4.637003618252756,12.496666350641828,0.0,9.315705228740176,7.584187341113275
2024-11-14,0.0,44.49871409796195,21.303248494607917,4.92836780509128,12.48881024575743,0.0,9.215581756011936,7.565277600569491
2024-11-18,0.0,44.47591381163529,21.29233311929402,5.035305773077051,12.52899129119179,0.0,9.106054707153243,7.561401297648604
2024-11-19,0.0,44.43245080980767,21.271525706158055,5.379394288346679,12.5097674571844,0.0,8.852849635820009,7.55401210268319
2024-11-20,0.0,44.19798320480288,21.159277032132188,5.9874811651536515,12.44143965107913,0.0,8.699668951541478,7.514149995290674
2024-11-21,0.0,43.92453402307961,21.10018629717932,6.485441056093838,12.399770941607455,0.0,8.59690217714987,7.493165504889913
2024-11-22,0.0,43.82196764777427,21.05644810581389,6.842813018936593,12.222056353294505,0.0,8.579081815410962,7.477633058769779
2024-11-25,0.0,43.726292688959816,21.010476304148227,7.246140915746054,12.020711185174603,0.0,8.535071500140653,7.461307405830647
2024-11-27,0.0,43.5760746217551,20.938296548047923,7.564789138144581,11.979415024681241,0.0,8.505749966908342,7.4356747004628065
2024-11-28,0.0,43.196150199021325,20.959537952720204,7.959913125526488,11.926801858561767,0.0,8.514378848282417,7.443218015887798
2024-12-02,0.0,43.196150199021325,20.959537952720204,8.019520769899671,11.867194214188585,0.0,8.514378848282417,7.443218015887798
2024-12-04,0.0,43.042211508822135,20.8848441708726,8.38157928988286,11.78835203313778,0.0,8.486320475612247,7.416692521672373
2024-12-05,0.0,42.952919575311995,20.84151814157011,8.665110936159914,11.66814977757098,0.0,8.470995125527446,7.40130644385956
2024-12-06,0.0,42.91769748125047,20.82442775703687,8.785563494642041,11.61985871278648,0.0,8.457215302328677,7.3952372519554626
2024-12-09,0.0,42.9020617524425,20.816841024194726,8.818794638814971,11.61562537851454,0.0,8.454134178859842,7.392543027173421
2024-12-10,0.0,42.726237703526145,20.792222274922814,9.067635451898305,11.585968217357795,0.0,8.44413601394046,7.383800338354485
2024-12-11,0.0,42.275309443206275,20.572783327743032,10.058830318030173,11.461440818528654,0.0,8.325763613459495,7.305872479032375
2024-12-12,0.0,42.32102219285712,20.595028901016615,10.150805351853304,11.307132113306102,0.0,8.312239042950713,7.313772398016141
2024-12-13,0.0,42.31434959391299,20.59178175902952,10.149204911940387,11.321115989544156,0.0,8.310928482983408,7.312619262589538
2024-12-16,0.0,42.1434882498577,20.508634090647366,10.62642125159524,11.160995071366221,0.0,8.277369739328414,7.283091597205065
2024-12-17,0.0,42.091555501295225,20.48336162788219,10.7387954040241,11.147241555109764,0.0,8.264929152124829,7.274116759563894
2024-12-18,0.0,42.030345209061885,20.453574357342248,10.893210483841441,11.131031037226602,0.0,8.22830030355232,7.263538608975502
2024-12-19,0.0,42.0294049027277,20.453116768297257,10.897441196464321,11.128544804675112,0.0,8.22811621934229,7.263376108493323
2024-12-23,0.0,41.9824431694365,20.43026339178932,10.997000317317427,11.11611027808008,0.0,8.218922498891668,7.255260344485001
2024-12-27,0.0,41.91780805412538,20.398809471281755,11.055932722273084,11.098996193825027,0.0,8.284363230654213,7.244090327840535
2024-12-30,0.0,41.76033638841942,20.322177732768292,11.414518598568753,10.943933674066901,0.0,8.342156985908227,7.216876620268408
2025-01-02,0.0,41.77124658196215,20.32748705044744,11.390819126521617,10.946792856842452,0.0,8.344892302117564,7.218762082108773
2025-01-03,0.0,41.719300159702854,20.302207933538135,11.467702345570393,10.933179503862648,0.0,8.367825175899265,7.2097848814267005
2025-01-06,0.0,37.360266592600574,18.1809353922968,10.263535514741314,9.816680945827851,10.339105045754717,7.583004702821179,6.45647180595757
2025-01-07,0.0,37.346897862071,18.17442965643882,10.327453533342412,9.811180254688125,10.29763412949253,7.588243095692267,6.454161468274842
2025-01-08,0.0,37.34318602358741,18.172623333791478,10.336365920393305,9.810205139791746,10.296610666853331,7.587488914371786,6.453520001210945
2025-01-09,0.0,37.32537946449837,18.163957980733716,10.440711989800725,9.803540470270928,10.281766802515463,7.534200558805582,6.45044273337522
2025-01-10,0.0,37.32537946449837,18.163957980733716,10.5003164350327,9.803540470270928,10.232096431488817,7.524266484600253,6.45044273337522
2025-01-13,0.0,37.32315483855991,18.162875392622123,10.549358017427162,9.80295617050675,10.187779268053951,7.523818031600453,6.450058281229653
2025-01-14,0.0,37.32319191348588,18.16289343469985,10.5493684966235,9.802866573345483,10.18778938807633,7.52382550537907,6.450064688389882
2025-01-15,0.0,37.32319191348588,18.16289343469985,10.59108916299433,9.800879874946872,10.148055420104114,7.52382550537907,6.450064688389882
2025-01-16,0.0,37.322450428960884,18.16253259995554,10.592865413105411,9.800685164891648,10.14785381285492,7.523676032627813,6.449936547603779
2025-01-17,0.0,37.305404412556456,18.154237356071857,10.665471720797608,9.796208967906313,10.111447030776658,7.520239797771853,6.446990714119259
2025-01-21,0.0,37.320967548291996,18.161810973476545,10.62820298155263,9.800295767989626,10.11566534244224,7.523377104941674,6.449680281305289
2025-01-22,0.0,37.32170897389685,18.162171779548057,10.628414123501557,9.798503843110383,10.115866302218677,7.523526565815467,6.449808411909016
2025-01-24,0.0,37.247711944420544,18.12616199335459,10.680700556012052,9.779076539333662,10.095809770041464,7.633518695136811,6.437020501700877
2025-01-27,0.0,37.292070300944076,18.126521384383047,10.740393922634247,9.779270431034295,10.010752984194262,7.613842847020081,6.437148129789998
2025-02-03,0.0,37.23811387709792,18.121491206505386,11.006988506081589,9.776556646699246,9.809757989662845,7.611729976986117,6.43536179696689
2025-02-04,0.0,37.23811387709792,18.121491206505386,11.01689935472744,9.776556646699246,9.799847141016995,7.611729976986117,6.43536179696689
2025-02-05,0.0,37.23516162068891,18.120054525562526,11.05963020620076,9.759925455713995,9.77925007838612,7.611126515202785,6.434851598244901
2025-02-06,0.0,37.246234996646876,18.125443254049443,11.1699797416735,9.762827962892391,9.645358793617604,7.613389990415407,6.43676526070478
2025-02-10,0.0,37.229922518274634,18.117504977842582,11.165087702170155,9.75855220401338,9.629244079667162,7.6657423233110755,6.4339461947210115
2025-02-11,0.0,37.2291847349721,18.117145944254755,11.19855524963588,9.758358819327462,9.597346146520364,7.6655904117220866,6.433818693567349
2025-02-12,0.0,37.24689960865018,18.12576667968301,11.193970704530097,9.763002168222162,9.564242769864185,7.6692379524022884,6.436880116648075
2025-02-13,0.0,37.252342041154385,18.126485444638888,11.194414593828778,9.763389313436303,9.556691169368529,7.669542070819781,6.437135366753339
2025-02-17,0.0,37.25529670808436,18.127923145577014,11.195302478047289,9.764163695983768,9.549517664590105,7.670150380018158,6.437645927699305
2025-02-18,0.0,37.35267322309902,18.13187799935965,11.086679757873657,9.766293881522246,9.551601022168073,7.671823727979763,6.439050387997597
2025-02-19,0.0,37.35045090205449,18.13079923174872,11.091969712397997,9.765712829657758,9.551032743591767,7.671367287948852,6.438667292600419
2025-02-20,0.0,37.34971018713555,18.13043967106983,11.093732890695902,9.76551916106709,9.550843332426076,7.67121515334106,6.438539604264496
2025-02-21,0.0,37.444394502165345,18.134035919742047,10.988822116587377,9.767456192708554,9.552737782217473,7.672736771007814,6.4398167155713875
2025-02-24,0.0,37.44365179164381,18.13367623067631,10.990587655574659,9.767262454965442,9.55254830341952,7.6725845820779455,6.439688981642316
2025-02-25,0.0,37.44290911058505,18.133316555879173,10.992353124524309,9.767068724907766,9.552358832138049,7.6724323991853,6.439561252780357
2025-02-28,0.0,2.2024472007612426,1.0666284548313387,0.6339860563377172,0.5745134041076562,0.5617671809470203,0.4538588807065428,0.3787845013171588
2025-03-03,0.0,37.44656990722328,18.178422903478644,10.806937950767747,9.791364158982166,9.574131781590928,7.746993735048062,6.455579562909169
2025-03-05,0.0,37.44582533553806,18.17806145144153,10.808711427715952,9.79116947165752,9.573941413622574,7.746839697116284,6.455451202908076
2025-03-10,0.0,37.43019616708679,18.170474277651227,10.857863324543592,9.787082825532451,9.569945434317663,7.731681149333156,6.452756821535116
2025-03-11,0.0,37.42945224638973,18.170113141636065,10.859635013907894,9.78688830842532,9.569755232790358,7.73152748308988,6.452628573760746
2025-03-12,0.0,37.428708355262756,18.16975201997569,10.861406632849366,9.786693799050045,9.569565038823367,7.731373822954679,6.452500331084095
2025-03-14,0.0,37.436148597397874,18.17336388264753,10.84567511758319,9.7866513971117,9.571467318761558,7.732910699213777,6.45378298728437
2025-03-18,0.0,37.45252754683761,18.181315037329192,10.814623443134476,9.786955796161372,9.571677571130238,7.736293978693899,6.456606626713215
2025-03-19,0.0,37.45103795922053,18.18059191759561,10.818170585109804,9.786566542641843,9.57129687980395,7.735986285502877,6.456349830125389
2025-03-20,0.0,37.45029320984478,18.1802303792987,10.819944050290049,9.786371927493091,9.571106545496418,7.735832448085523,6.456221439491442
2025-03-21,0.0,37.49503066258506,18.201948158458496,10.713411145031603,9.798062552961676,9.582540018776642,7.745073535641598,6.463933926544923
2025-03-24,0.0,37.50673042707156,18.20956164467681,10.680048077744217,9.80216087329331,9.586548190634636,7.748313134508164,6.466637652071301
2025-03-25,0.0,37.49030230121819,18.20158577029301,10.719170640406636,9.797867480330824,9.58234923704999,7.7449193365984135,6.463805234102934
2025-03-27,0.0,37.476125951308724,18.194703135772926,10.752930738339153,9.794162575615687,9.578725827063916,7.741990720935246,6.461361050964344
2025-03-31,0.0,2.1969636997218847,1.0666284548313387,0.6289692362378788,0.5741633934030164,0.5615338404772604,0.45374221047166285,0.3787845013171588
2025-04-01,0.0,37.48507818783233,18.199049457112533,10.73360219560292,9.796502189375161,9.581013977640366,7.7418494619657485,6.462904530470944
2025-04-02,0.0,37.479855530159355,18.19651385068238,10.748029729408499,9.793146902985587,9.579679090304278,7.740770818637517,6.4620040778223835
2025-04-08,0.0,37.478363609543486,18.195789521472282,10.75158248735194,9.792757077636685,9.579297762240815,7.740462690033399,6.461746851721398
2025-04-09,0.0,37.47761769377513,18.19542737849125,10.753358760260136,9.792562176600024,9.579107109593195,7.740308634930167,6.4616182463500955
2025-04-10,0.0,37.449294879190866,18.181676618767582,10.820804778114187,9.785161681587269,9.571867928149896,7.734459081522493,6.456735032667702
2025-04-11,0.0,37.478363609543486,18.195789521472282,10.75158248735194,9.792757077636685,9.579297762240815,7.740462690033399,6.461746851721398
2025-04-14,0.0,37.4791095550043,18.19615167886904,10.751796479996777,9.790961650171075,9.579488422477692,7.740616751269061,6.461875462212058
2025-04-15,0.0,37.470160168787174,18.191806741356565,10.76315815734613,9.788623731840442,9.577201000426497,7.748717726108627,6.460332474134568
2025-04-16,0.0,37.46270561109639,18.188187544848137,10.776932585571645,9.786676319286194,9.575295649687341,7.75115507599145,6.459047213518837
2025-04-23,0.0,37.463078268534964,18.18836847047196,10.777039788295726,9.785778929052908,9.575390899218633,7.751232180021965,6.4591114644038425
2025-04-25,74.59718473290205,9.51738234155036,4.61457384886235,2.753425069927438,2.482751523869035,2.4293739434575174,1.9665663455443245,1.6387421938869235
2025-04-28,74.58477218662874,9.518439321950037,4.615086333696528,2.7607981797682526,2.485551295965247,2.4296437446013166,1.9667847482528964,1.6389241891369726
2025-04-29,74.5577693918896,9.518343223121569,4.6150397394624365,2.7880296952119044,2.485526201665692,2.4296192147483064,1.9667648914566542,1.6389076424438438
2025-04-30,17.231799258873917,2.199880455593884,1.0666284548313387,0.6446030477117938,0.5744550689902163,0.5615338404772604,0.4549089128204625,0.3787845013171588
2025-05-02,74.55852213993869,9.518439321950037,4.615086333696528,2.789067460819089,2.485551295965247,2.4296437446013166,1.964765513892122,1.6389241891369726
