date,UBS SECURITIES HONG KONG LTD,DEUTSCHE BANK AG,BOCOM INTERNATIONAL SECURITIES LTD,SILVERBRICKS SECURITIES CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,CMB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.
2024-03-04,0.0,0.0,25.41588862572737,0.0,0.0,0.0,0.0,0.09668349107439453,74.48742788319824,0.0
2024-03-05,0.0,0.0,25.322813727077616,0.0,0.0,0.0,0.0,0.09531809626088157,74.21464931137636,0.3672188652851331
2024-03-06,0.0,0.0,25.32855961414258,0.0,0.0,0.0,0.0,0.09590011967142503,74.20835172779582,0.3671885383901736
2024-03-07,0.0,0.0,25.32875171671628,0.0,0.0,0.0,0.0,0.0951424044676244,74.20891455551181,0.3671913233042916
2024-03-08,0.0005056317762334665,0.0,25.331956267663287,0.0,0.0,0.0,0.0,0.09514304589459727,74.2052012558469,0.36719379881897185
2024-03-11,0.0005056211238123442,0.0,25.334793392980515,0.0,0.0,0.0,0.0,0.09514104146402276,74.20363793429475,0.3659220101368903
2024-03-14,0.0005056155847307404,0.0,25.34007762164109,0.0,0.0,0.0,0.0,0.09480292213701384,74.20282503311945,0.36178880751771497
2024-03-15,0.0005056168629695697,0.0,25.34014168349386,0.0,0.0,0.0,0.0,0.09480316180679431,74.20275981568605,0.36178972215032457
2024-03-20,0.0005055018473533418,0.0,25.355439990671975,0.0,0.0,0.0,0.0,0.09478159637875158,74.1875654873694,0.36170742373251935
2024-03-22,0.0003370029351249572,0.0,25.355568163537452,0.0,0.0,0.0,0.0,0.09478207550389421,74.18760350584405,0.3617092521794712
2024-03-25,0.0003369864681377725,0.0,25.358541544301527,0.0,0.0,0.0,0.0,0.09444045769561075,74.18397847416372,0.36270253737099367
2024-03-27,0.00033698675203771097,0.0,25.358562908032905,0.0,0.0,0.0,0.0,0.0944405372585685,74.18395672502062,0.36270284293586874
2024-04-02,0.00033698618423831243,0.0,25.358520180606142,0.0,0.0,0.0,0.0,0.09460887122490622,74.18383173017807,0.3627022318066335
2024-04-03,0.0003257580252326995,0.0,24.513590892545086,0.0,3.3328303561557484,0.0,0.0,0.09373687176070929,71.70987616465442,0.349639956858806
2024-04-05,0.0003257553722970298,0.0,24.5133912566969,0.0,3.332803213970912,0.0,0.0,0.09463193565228716,71.70921072887616,0.3496371094314481
2024-04-08,0.00032574423043905845,0.0,24.51255282164101,0.0,3.332689221622007,0.0,0.0,0.0980490133621566,71.70675804840141,0.3496251507429779
2024-04-09,0.00032575139297454374,0.0,24.513091809021333,0.0,3.332762501522557,0.0,0.0,0.09805116928533765,71.70507723837326,0.35069153040453666
2024-04-10,0.00032574263880728047,0.0,24.51259592120581,0.0,3.332672937637286,0.0,0.0,0.1016317033078715,71.70315025278452,0.34962344242568993
2024-04-12,0.00032574316934947826,0.0,24.512635845259233,0.0,3.3326783656145116,0.0,0.0,0.10163186883703722,71.70326703684161,0.3494611402782563
2024-04-15,0.00032574131245934686,0.0,24.512496111641223,0.0,3.3326593677715772,0.0,0.0,0.10203846612789041,71.70302116496238,0.3494591481844727
2024-04-16,0.00032573759874259423,0.0,24.51221664918443,0.0,3.3326213727354816,0.0,0.0,0.10334025320108801,71.70204082321521,0.3494551640650401
2024-04-17,0.0003257405166557712,0.0,24.512436226292614,0.0,3.3326512259051957,0.0,0.0,0.10407409507151892,71.70105441777707,0.34945829443694665
2024-04-18,0.00032574025138877675,0.0,24.512416264574767,0.0,3.3326485119585754,0.0,0.0,0.10480692588433892,71.70034454747557,0.34945800985536496
2024-04-19,0.00031749388550928,0.0,23.893849864241503,0.0,3.248279942645444,2.527926003160576,0.0,0.10548734346045828,69.88352814199227,0.34061121061424604
2024-04-22,0.000317495397551991,0.0,23.893963657051927,0.0,3.2482954123544205,2.5279380422336466,0.0,0.10548784583664901,69.88338471437419,0.3406128327516219
2024-04-23,0.0003174969096091041,0.0,23.894077450946217,0.0,3.248310882210744,2.527950081421388,0.0,0.10556772244502712,69.88316191116257,0.34061445490444847
2024-04-24,44.09385255309972,30.135328504462645,19.937710673370223,0.0,2.710457546629954,2.1093736480755574,0.0,0.08841904077682995,0.6406423124719861,0.28421572111308585
2024-04-25,44.093881757135144,30.135348463553314,19.937723878422062,0.0,2.7104593418075953,2.109375045146105,0.0,0.08835286780303324,0.640642736779224,0.2842159093535209
2024-04-26,44.09516677299263,30.136226689717656,19.938304918020414,0.0,2.7105383319780336,2.109436518082358,0.0,0.08835544264633705,0.6406614068541401,0.28130991970843205
2024-04-29,44.09510836155608,30.136186769236073,19.938278506394884,0.0,2.7105347414158616,2.1094337237802527,0.0,0.08848779235977888,0.6406605581907636,0.28130954706630984
2024-04-30,41.61774055882444,28.44306429889188,18.818098716640623,0.0,2.558250468940332,1.990920732578589,0.0,0.08395392385365229,0.6035415079479864,0.26550490930946763
2024-05-02,44.09534200823079,30.136346451796992,19.93858285450225,0.0,2.7105491037216263,2.109444901033091,0.0,0.08895189732915024,0.6394717457453809,0.2813110376407223
2024-05-03,44.095283596329985,30.136306530998112,19.93855644240358,0.0,2.710545513130916,2.109442106708777,0.0,0.08908424677844497,0.6394708986545435,0.2813106649956383
2024-05-07,44.09534200823079,30.136346451796992,19.93858285450225,0.0,2.7105491037216263,2.109444901033091,0.0,0.08908436478608121,0.6393392782884499,0.2813110376407223
2024-05-09,44.095283596329985,30.136306530998112,19.93855644240358,0.0,2.710545513130916,2.109442106708777,0.0,0.08928294770062738,0.6393384313730887,0.2812444313549108
2024-05-10,44.09545883249667,30.13642629371203,19.93863567890951,0.0,2.710556284931585,2.109450489703929,0.0,0.08928330251411828,0.6389435687022503,0.28124554902990984
2024-05-13,44.095604863699506,30.13652609670076,19.9387017098122,0.0,2.710565261497543,2.109457475584119,0.0,0.08934983231747105,0.6385482799558688,0.28124648043252826
2024-05-14,44.09548803865985,30.136446254256892,19.938648885055063,0.0,2.71055808024002,2.1094518868762653,0.0,0.08961453138903204,0.6385465882129308,0.28124573530994
2024-05-16,44.09513756725501,30.136206729463645,19.93849041246305,0.0,2.7105365366957583,2.10943512093038,0.0,0.09040862018839094,0.6385415130379009,0.2812434999658641
2024-05-17,44.09426141311598,30.13560793413796,19.9380942420038,0.0,2.7104826793333228,2.1093932072316326,0.0,0.0923937869629065,0.6385288254532723,0.2812379117611285
2024-05-21,44.09423220857765,30.135587974703586,19.938081036592962,0.0,2.710480884124768,2.109391810137027,0.0,0.09239372576859671,0.6385946346039508,0.2812377254914619
2024-05-22,44.094086186466285,30.135488177928295,19.93801500980116,0.0,2.7104719081176647,2.1093848246917566,0.0,0.09239341979826368,0.6389236790497456,0.28123679414682984
2024-05-24,43.723126112219504,29.881960689351416,19.770278059837125,0.0,2.687668921430807,2.0916387362962827,0.8416204972176669,0.09352068576183828,0.6313155267375385,0.278870771147817
2024-05-28,43.72309739723318,29.881941064494534,19.770330750382676,0.0,2.687667156315108,2.091637362620998,0.8416199444868075,0.09352062434250596,0.6313151121236186,0.27887058800056536
2024-05-29,43.723126112219504,29.881960689351416,19.770343734476004,0.0,2.687668921430807,2.0916387362962827,0.8416204972176669,0.09345501112296059,0.6313155267375385,0.278870771147817
2024-05-30,43.722925108107304,29.881823315894547,19.77025284618087,0.0,2.687656565669601,2.0916291206071813,0.8416166281168982,0.0939143018499543,0.6313126244515345,0.27886948912210757
2024-05-31,41.61774055882444,28.44306429889188,18.818348765557538,0.0,2.558250468940332,1.990920732578589,0.8010942175610976,0.08889238996269067,0.6009159943203963,0.2654423970802393
2024-06-03,43.72269539138492,29.88166631920473,19.77014897486683,0.0,2.687642444938757,2.0916181313564657,0.841612206331008,0.09443920036706901,0.6313093075859193,0.2788680239643017
2024-06-04,43.722724105843206,29.88168594370074,19.770161958721395,0.0,2.6876442100219977,2.09161950500649,0.8416127590517032,0.09437358835406146,0.631309722192215,0.2788682071081855
2024-06-06,43.72271188156768,29.881587821478455,19.77009703961911,0.0,2.6876353846289764,2.09161263677441,0.8416099954554865,0.09470164755730096,0.6311763015274057,0.27886729139117217
2024-06-07,43.722896393385,29.8818036912181,19.770239862206925,0.0,2.6876548005701313,2.0916277469445266,0.8416160753911208,0.09476800599214884,0.6305241183155044,0.27886930597653986
2024-06-11,43.72286767870041,29.881784066567434,19.770226878250035,0.0,2.6876530354729793,2.0916263732836766,0.8416155226660695,0.09483361800466676,0.6305237042235141,0.27886912283121273
2024-06-13,43.72283896405354,29.881764441942543,19.7702138943102,0.0,2.6876512703781463,2.091624999624631,0.8416149699417443,0.09489922993100434,0.630523290132068,0.2788689396861262
2024-06-17,43.722896393385,29.8818036912181,19.770239862206925,0.0,2.6876548005701313,2.0916277469445266,0.8416160753911208,0.09489935457980254,0.6303927697278506,0.27886930597653986
2024-06-18,43.722494391232914,29.8815289484544,19.770058088362383,0.0,2.6876300894209844,2.091608515856813,0.8416083373064684,0.09581791370504389,0.6303869736971437,0.2788667419638508
2024-06-19,43.72163298294171,29.88094023097274,19.7696685842366,0.0,2.687577138488634,2.0915673075739236,0.8415917561756389,0.09778619781080969,0.6303745539902316,0.2788612478097086
2024-06-21,43.72131714173935,29.88072437370835,19.7695257699026,0.0,2.6875577236695394,2.0915521982770335,0.8415856765913681,0.09850788255068688,0.6303700002203129,0.2788592333407652
2024-06-26,43.72135410100761,29.880704750475324,19.76951278688364,0.0,2.6875559586998947,2.0915508247154135,0.8415851239062445,0.09903319288728965,0.629844211215912,0.278859050208668
2024-06-27,43.7185609031072,29.878840660859346,19.768279477836657,0.0,2.687388297153863,2.091420344587646,0.841532622129478,0.10533112180223822,0.6298049187673699,0.27884165375620296
2024-07-02,43.71818768917464,29.878585593002743,19.7681107211994,0.0,2.687365355622075,2.0914024906785667,0.8415254381853411,0.10618389649205591,0.6297995422873206,0.27883927335785474
2024-07-03,43.71767094194131,29.878232429313726,19.76787706291978,0.0,2.6873335910708462,2.0913777703846117,0.8415154913882537,0.10736463741083066,0.6297920980818711,0.2788359774887744
2024-07-04,43.715718895965935,29.876898330719087,19.766994403710566,0.0,2.6872135984315335,2.091284387881114,0.841477916721242,0.11182496232354858,0.6297639771160491,0.2788235271309233
2024-07-05,43.71480034641306,29.876270560839142,19.766579061944956,0.0,2.6871571350149033,2.0912404460590888,0.8414602356860519,0.1139238009297932,0.6297507445893011,0.27881766852370726
2024-07-08,43.71436978959793,29.875976302789265,19.766384376500678,0.0,2.6871306686051604,2.091219848965679,0.8414519479565811,0.1149076011645741,0.6297445420338104,0.2788149223863256
2024-07-09,43.71434108611181,29.875956685792033,19.766371397607415,0.0,2.687128904196381,2.0912184758405443,0.8414513954470878,0.11497318715785022,0.6297441285344552,0.2788147393124235
2024-07-10,43.713881835460285,29.87564281733989,19.766163737633203,0.0,2.6871006739710284,2.0911965060836257,0.8414425553938698,0.1160225513367903,0.629737512618622,0.2788118101626868
2024-07-11,43.713709618953715,29.875525118370565,19.766085866267762,0.0,2.687090087789444,2.091188267543791,0.8414392404217995,0.11641605721949672,0.629735031686023,0.2788107117474027
2024-07-12,43.71319297757555,29.875172027026792,19.765852255852817,0.0,2.687058329745153,2.0911635523137644,0.8414292956623042,0.11759655626462635,0.6297275890055118,0.2788074165534779
2024-07-16,43.71193012783892,29.87430894998857,19.765281231417966,0.0,2.686980702130401,2.091103139766398,0.8414049872397881,0.1204821031279759,0.6297093965270916,0.2787993619628936
2024-07-17,43.71221713273551,29.874505099481997,19.765411006801468,0.0,2.686998344376266,2.090460287054632,0.841410511757938,0.1204828941924164,0.6297135310889768,0.27880119251079705
2024-07-22,43.69967853406199,29.865935769107487,19.759741412063708,0.0,2.686227594318582,2.089860650515887,0.8411691579804669,0.1204483343655214,0.658217327597938,0.2787212199884247
2024-07-23,43.70008011676533,29.8662102252048,19.759922996245557,0.0,2.686252279684134,2.089879855505896,0.8411768879912076,0.11953048092329217,0.6582233763539627,0.2787237813258248
2024-08-01,43.70016617116201,29.86626903788192,19.759961907575867,0.0,2.6862575694643507,2.089883970906821,0.8411785444405644,0.11953071630325929,0.6580277520752368,0.2787243301899638
2024-08-02,43.70033828097215,29.86638666393106,19.760039730696235,0.0,2.686268149087285,2.0898922017572947,0.8411818573588494,0.11953118706597463,0.6576365012064305,0.2787254279247266
2024-08-06,42.16189916551443,28.814961908686488,19.064401682101582,3.5204283902021385,2.5917000025298584,2.01631904336201,0.811568652439159,0.11532317722135843,0.6344848791136273,0.2689130988293521
2024-08-12,42.16160545703953,28.814761177725973,19.06490216700667,3.5204038661727672,2.5916819482137536,2.0163049972681946,0.8115629988847437,0.115385703001795,0.6344804591612562,0.2689112255253098
2024-08-13,42.16219287808145,28.8151626424437,19.065167790779146,3.5204529145731933,2.5917180570975074,2.016333089651525,0.8115743060723428,0.11418404009741975,0.6342993090442232,0.2689149721594944
2024-08-14,42.16219287808145,28.8151626424437,19.065167790779146,3.5204529145731933,2.5917180570975074,2.016333089651525,0.8115743060723428,0.1145640202641333,0.6339193288775097,0.2689149721594944
2024-08-19,42.16219287808145,28.8151626424437,19.065167790779146,3.5204529145731933,2.5917180570975074,2.016333089651525,0.8115743060723428,0.11570396076427394,0.6327793883773689,0.2689149721594944
2024-08-21,42.16227298221904,28.815217388499235,19.065204012776142,3.520459603097328,2.59172298111416,2.0163369204917205,0.8115758479859729,0.11570418059074308,0.6325906001534207,0.26891548307224483
2024-08-22,42.16227298221904,28.815217388499235,19.065204012776142,3.520459603097328,2.59172298111416,2.0163369204917205,0.8115758479859729,0.11627415192370241,0.6320206288204615,0.26891548307224483
2024-08-23,42.162842953551994,28.815217388499235,19.065204012776142,3.520459603097328,2.59172298111416,2.0163369204917205,0.8115758479859729,0.11627415192370241,0.6314506574875021,0.26891548307224483
2024-08-27,42.16227298221904,28.815217388499235,19.065204012776142,3.520459603097328,2.59172298111416,2.0163369204917205,0.8115758479859729,0.11684412325666173,0.6314506574875021,0.26891548307224483
2024-08-28,42.162353086661,28.815272134762797,19.065240234910775,3.520466291646877,2.591727905149522,2.016340751346473,0.811577389905462,0.11684434524975244,0.631261866380407,0.26891599398693666
