date,CITYLINE SECURITIES LTD,UBS SECURITIES HONG KONG LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,THE HONGKONG AND SHANGHAI BANKING,YUANTA SECURITIES (HONG KONG) CO LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,THE BANK OF EAST ASIA LTD,CITIBANK N.A.,EVERBRIGHT SECURITIES INVESTMENT
2024-05-27,38.78263226133275,26.418922677427638,9.539862202556186,8.359953005745293,6.1698473155427225,5.315491540012376,0.0,2.8585780591425305,2.5547129382405016
2024-05-28,38.778408056072074,26.417833046044542,9.53946873710821,8.359608204889199,6.17634192018899,5.315272306000857,0.0,2.858460158938865,2.554607570757266
2024-05-29,38.77679041289953,26.416731024857942,9.539118039268542,8.35925948342755,6.180208537074283,5.315050579158858,0.0,2.85834091813472,2.554501005178571
2024-05-30,38.77446436053773,26.41514639913371,9.538545828732072,8.358758047515568,6.185836381596555,5.314731752205386,0.0,2.858169458594807,2.554347771684178
2024-05-31,38.77257464846324,26.41385903070908,9.538080958216828,8.35835067513092,6.1904085081409415,5.314472733468946,0.0,2.858030162864334,2.554223283005709
2024-06-03,38.758335052488746,26.40415829032403,9.534578007472689,8.35528099152837,6.226734743734442,5.311021924600795,0.0,2.856605769584372,2.5532852202665586
2024-06-04,38.75717309823495,26.403366707713428,9.534292165899284,8.355030504651763,6.229546016311281,5.310862702990554,0.0,2.8565201300639718,2.5532086741347695
2024-06-05,38.79788212076494,26.43109977398861,9.54430661441454,8.36380855354814,6.1310509390340275,5.316441025973032,0.0,2.859520507362838,2.555890464913877
2024-06-06,38.837073327144154,26.457798826345325,9.553947679076465,8.372257152523673,6.056132710353953,5.301909021081226,0.0,2.8624090170500627,2.5584722664251376
2024-06-07,38.85458194320889,26.469726590254478,9.556376385124539,8.376031552176398,6.0588629496170805,5.261095442346154,0.0,2.863699454670777,2.559625682601681
2024-06-11,38.87912054384762,26.486443538869803,9.562411712026542,8.381321432620785,6.0626894228619275,5.201263112988228,0.0,2.865508023281043,2.561242213504054
2024-06-13,38.88116682637383,26.487837571086498,9.562915000056748,8.38176255760906,6.064512282779304,5.201536865420726,0.0,2.858891880090049,2.5613770165837932
2024-06-14,38.88014365818649,26.487140536635984,9.562663349419566,8.381541989310762,6.0643526935347944,5.20403151204799,0.0,2.8588166475941774,2.561309613270234
2024-06-17,38.921991280069086,26.515649274969693,9.572955871061337,8.390563241985273,6.000881223132198,5.171999037314967,0.0,2.8618936598385756,2.5640664116288696
2024-06-18,39.00654580732072,26.57325213945529,9.593752257152016,8.406905213715238,5.962247427199813,5.01954967318862,0.0,2.8681108665511212,2.5696366154171866
2024-06-19,38.92902348690595,26.52043997359489,9.574685458975816,8.387938747182812,6.186027458358534,4.986989430514602,0.0,2.850365771716552,2.5645296727508478
2024-06-20,38.824535189040326,26.44925720600196,9.548986314825859,8.36242175916347,6.457351428352509,4.973603992340342,0.0,2.826197819544831,2.557646290730702
2024-06-21,38.72930621179142,26.384382360740915,9.52556452249539,8.338914585974521,6.684171898544521,4.96702182482952,0.0,2.8192657100798266,2.5513728855438833
2024-06-24,38.728581069649465,26.383888356860897,9.525386172069402,8.338758453604079,6.684046748491451,4.9804096335996135,0.0,2.8076044504146616,2.5513251153104317
2024-06-26,38.728291020395794,26.383690760488516,9.525314833769007,8.338696002292949,6.6847456179529345,4.9803723339088615,0.0,2.807583423474016,2.5513060077179217
2024-06-27,38.72743917085499,26.38311043705397,9.525105319358397,8.338465406763282,6.684598583386343,4.982509523039447,0.0,2.8075216691701974,2.5512498903733696
2024-06-28,38.729759584454335,26.38469122136508,9.525676030574818,8.338965018639039,6.684999101308288,4.982808057698685,0.0,2.8016982335570955,2.551402752402661
2024-07-03,38.72892655261326,26.383103323952678,9.525102751312483,8.338490119458985,6.6890902501373,4.98250817971433,0.0,2.801529620275323,2.551249202535636
2024-07-04,38.7266063285603,26.381522729901334,9.524532108785623,8.337990566100224,6.6886895112201055,4.988200614015968,0.0,2.8013617825119597,2.551096358904487
2024-07-08,38.72443137098251,26.38004109496828,9.523997193510343,8.33752228918457,6.6939300463736195,4.987920467477102,0.0,2.8012044528718327,2.550953084631745
2024-07-10,38.72385142355391,26.37964602042599,9.523854559584246,8.337023017545375,6.6938297962891085,4.989717800438792,0.0,2.801162501285666,2.5509148808769178
2024-07-11,38.72370643941095,26.37954725363939,9.523818901770257,8.336991803291301,6.6938047342371565,4.990073523948476,0.0,2.8011520135854604,2.5509053301170073
2024-07-12,38.72153180753806,26.378065840584576,9.523284066599768,8.33652361752691,6.699044589737064,4.989793293207902,0.0,2.8009947075058084,2.5507620772999173
2024-07-15,38.722875846181765,26.378981432974157,9.523614623300473,8.332967547224278,6.699277116044374,4.9903408880183004,0.0,2.801091931064691,2.5508506151919574
2024-07-16,38.721281160669925,26.377895093734388,9.523222421793527,8.33262437894641,6.699001226407478,4.99425357589492,0.0,2.800976576493983,2.55074556605937
2024-07-17,38.721623282131,26.37812815534132,9.52330656412228,8.332563223110382,6.717405286981519,4.977075986352643,0.0,2.799129398816618,2.550768103144243
2024-07-18,38.71973878982795,26.376844392542548,9.522843086705826,8.332157696432322,6.721945136214188,4.976833763517107,0.0,2.7989931716298373,2.5506439631302196
2024-07-19,38.70662490566061,26.36791089007392,9.51961782059903,8.362830191217018,6.7200427388206405,4.975148173078361,0.0,2.798045188162357,2.54978009238806
2024-07-22,38.7064800504827,26.367812211141505,9.519582194503075,8.362798894268288,6.720017589818659,4.9766265090306305,0.0,2.7969120006314756,2.549770550123659
2024-07-23,38.705900640613,26.367417502797636,9.519439692785745,8.362673708815842,6.721413928167793,4.976552012292271,0.0,2.796870132747448,2.549732381780263
2024-07-24,38.705755790855996,26.367318827558073,9.519404068023022,8.362268181320147,6.7221372379413395,4.976533388456168,0.0,2.7968596659722946,2.5497228398729614
2024-07-25,38.70532124808979,26.367022806270622,9.51929719533466,8.36217429959447,6.723184452229823,4.976477517784208,0.0,2.7968282661168695,2.5496942145795582
2024-07-26,38.70459703182807,26.36652945222851,9.519119079519921,8.362017834736003,6.724929757125422,4.976384402785335,0.0,2.7967759345912238,2.5496465071855092
2024-07-29,38.70445219182792,26.366430783635558,9.519083457156825,8.361986542466935,6.724904591152857,4.976739999317873,0.0,2.796765468521096,2.5496369659209357
2024-08-02,38.70358317459128,26.36583878758543,9.518869728576963,8.363295636618528,6.725502020696681,4.976628258352771,0.0,2.7967026737452665,2.54957971983308
2024-08-06,38.70271419637722,26.365246818118464,9.518656009594427,8.363107862745677,6.7268478280336215,4.977264927025573,0.0,2.796639881789191,2.549522476315819
2024-08-07,38.70199007767254,26.364753530534614,9.518477917773142,8.362951390959177,6.728592946833036,4.9771718035662325,0.0,2.7965875573129697,2.5494747753482914
2024-08-09,38.70112117099308,26.364161609798774,9.518264216384027,8.362763632543937,6.730687003196252,4.977060060014641,0.0,2.79652477052595,2.5494175365433365
2024-08-12,38.70010488931954,26.363469293569388,9.518014269168175,8.362550763669232,6.733129496626307,4.976929363673706,0.0,2.7964513344913366,2.5493505894823163
2024-08-13,38.69894646861119,26.362680148711483,9.517729363872354,8.362300445175082,6.735921279090555,4.976780387900762,0.0,2.796367627557078,2.5492742790815006
2024-08-14,38.698150094602155,26.362137639025956,9.517533501375256,8.362128359903053,6.73802761167649,4.976677972230279,0.0,2.7963100819466282,2.5490347392401835
2024-08-16,38.69843968135852,26.362334912691782,9.516856401205937,8.362190935546131,6.738078033816969,4.976715213804565,0.0,2.7963310073491203,2.5490538142269776
2024-08-19,38.698568404063145,26.362422601784107,9.516888057146215,8.361886120501243,6.738100446700683,4.976731767863274,0.0,2.7963403087910716,2.5490622931502593
2024-08-20,38.69769965101663,26.361830785706836,9.516674410341333,8.357582710510327,6.744309796584499,4.97662004406926,0.0,2.796277533105495,2.549005068665627
2024-08-21,38.69769965101663,26.361830785706836,9.516674410341333,8.35683440285766,6.7450581042371685,4.97662004406926,0.0,2.796277533105495,2.549005068665627
2024-08-22,38.69755486263441,26.361732152277302,9.51663880347311,8.354558221000396,6.747651934423607,4.976601423924611,0.0,2.7962670707652557,2.548995531501313
2024-08-23,38.69741007533565,26.361633519585837,9.516603196871337,8.35452696233505,6.74800083904116,4.976582803919297,0.0,2.796256608503306,2.548985994408365
2024-08-26,38.696975719939964,26.361337625939836,9.516496378664664,8.354433187742453,6.749047537228835,4.976526944739348,0.0,2.7962252221871866,2.548957383557716
2024-08-30,38.6913540864213,26.357508030049253,9.515113886776675,8.367746832559495,6.7480670814917,4.975803988741919,0.0,2.795819005599396,2.5485870883602626
2024-09-02,38.69034092284801,26.356817837946934,9.514864726027113,8.367527716519712,6.75050895678406,4.975673693396402,0.0,2.7957457948772366,2.548520351600533
2024-09-03,38.689025409128355,26.355921677441614,9.514541210266092,8.36727669072757,6.752897921837139,4.976252654989584,0.0,2.7956507364760412,2.5484336991336023
2024-09-04,38.69105165153915,26.35730200392215,9.515039510926696,8.360607204798622,6.75512203597908,4.976513273965372,0.0,2.7957971517973914,2.5485671670715426
2024-09-05,38.691485873954484,26.357597806978657,9.515146296430373,8.356586003101372,6.7581905974274905,4.976569124440392,0.0,2.7958285285044133,2.5485957691628194
2024-09-09,38.69423617560062,26.359471380531062,9.515822660284883,8.354187050457467,6.7242519177614355,5.007226620709325,0.0,2.796027264004759,2.5487769306504426
2024-09-10,38.69597340968465,26.36065482738633,9.516249887001232,8.35456212385141,6.720064167212601,5.007451427440551,0.0,2.7961527957206673,2.548891361702561
2024-09-12,38.69539431432453,26.360260333294182,9.516107473833408,8.354437095644714,6.721460125842735,5.007376489620614,0.0,2.7961109505629547,2.548853216876861
2024-09-13,38.69409141313456,26.35937276475625,9.51578705979005,8.353781676921852,6.724974998940682,5.007207887726188,0.0,2.7960168035372077,2.5487673951932166
2024-09-17,38.69264269003713,26.358385858725814,9.515430784710311,8.353471900653053,6.728838367298033,5.00702041575164,0.0,2.7959121194891754,2.5482978633348443
2024-09-19,38.69012556005827,26.356671127484244,9.514811763252359,8.354944951281567,6.732889593320057,5.006694686612532,0.0,2.7957302328635807,2.5481320851273885
2024-09-20,38.68707564065594,26.354593446900658,9.514061716345399,8.35543635610753,6.739091763590259,5.006300011872008,0.0,2.795509847125425,2.5479312174027786
2024-09-23,38.69214113402985,26.358044186359948,9.515307440292869,8.355782175243615,6.739974146766278,5.006955511909631,0.0,2.7835305745469854,2.548264830850816
2024-09-24,38.69315439188893,26.358734442692082,9.515556624229525,8.356000993890236,6.741272980770262,5.007086632516396,0.0,2.779862369988259,2.5483315640243025
2024-09-25,38.692720132022494,26.35843861412296,9.515449829515738,8.355907213066919,6.742319639358232,5.007030437129732,0.0,2.779831171119092,2.548302963664832
2024-09-26,38.69300963751705,26.358635832431233,9.515521025725244,8.355969733381901,6.742370086537315,5.007067900580687,0.0,2.779103753326755,2.548322030499815
2024-09-27,38.69257538089979,26.358340006075526,9.515414231810508,8.354753640415312,6.744539041741684,5.007011705614483,0.0,2.779072563088357,2.548293430354336
2024-09-30,38.69334004095614,26.358860911431552,9.515602279701119,8.356309510961237,6.74504644202691,5.0071106564290835,0.0,2.7753863676201003,2.5483437908738633
2024-10-02,38.69255685283427,26.35832738429872,9.515409675323466,8.356106889398273,6.747902749019824,5.007009307990649,0.0,2.775330191295327,2.5473569498394673
2024-10-03,38.69342537498465,26.358919043083823,9.515623265345557,8.354049781840972,6.748054217505828,5.007121699076812,0.0,2.7753924884382872,2.5474141297240704
2024-10-04,38.69313586326889,26.358721820537518,9.515552067606112,8.357354262526433,6.748377836955697,5.007084234820803,0.0,2.772378844807231,2.5473950694773153
2024-10-07,38.69313586326889,26.358721820537518,9.515552067606112,8.357354262526433,6.748751946656446,5.007084234820803,0.0,2.7720047351064823,2.5473950694773153
2024-10-08,38.6933674722949,26.358879598338458,9.515609025712433,8.357928044618834,6.750288791035754,5.007114206180759,0.0,2.769402544166954,2.5474103176519014
2024-10-09,38.68960416914686,26.356315943090763,9.513561314303237,8.363848515485838,6.749632260350601,5.010367971576243,0.0,2.769507268615332,2.5471625574311183
2024-10-10,38.68945944133708,26.35621735092467,9.513525726529162,8.363817228490198,6.749607011720772,5.012593674013265,0.0,2.76762653783054,2.5471530291543107
2024-10-14,38.68815693977244,26.355330054621405,9.513205448543296,8.363535656062364,6.749379782552404,5.015791476390122,0.0,2.767533364187178,2.5470672778707892
2024-10-15,38.68815693977244,26.355330054621405,9.513205448543296,8.363535656062364,6.749379782552404,5.016165537951491,0.0,2.7671593026258092,2.5470672778707892
2024-10-18,38.68801222278986,26.355231469831065,9.51316986343157,8.363504371407329,6.749728595973598,5.016146774474546,0.0,2.767148951785235,2.5470577503067995
2024-10-21,38.68743336568593,26.35483713804493,9.513027525646818,8.363379235127613,6.751123823563324,5.016071721970478,0.0,2.767107549197293,2.547019640763606
2024-10-22,38.68642040743388,26.354147085812514,9.512778444772337,8.36316025564838,6.75356537138391,5.015940385492412,0.0,2.7670350976495306,2.546952951807043
2024-10-24,38.686131000533294,26.353949934668897,9.512707281203914,8.363097692189077,6.755385058912077,5.015902862047616,0.0,2.765892271984247,2.5469338984608827
2024-10-25,38.68569689830109,26.353654213484116,9.512600537847621,8.363003848755207,6.756431369164344,5.015846577933061,0.0,2.765861235538414,2.5469053189761426
2024-10-28,38.68663746545093,26.354294951105995,9.51283181814739,8.360775874201305,6.756595638594792,5.015968528444441,0.0,2.7659284820514074,2.5469672420037432
2024-10-29,38.68475637688514,26.35301350701729,9.512369268793561,8.364109628928949,6.7573891937690185,5.01572463335137,0.0,2.765793992295196,2.546843398959471
2024-10-30,38.68446699488061,26.352816372833487,9.512298111346945,8.364047061058884,6.758086696768893,5.015687113134508,0.0,2.765773302724302,2.5468243472523637
2024-10-31,38.68432230550189,26.352717806847586,9.512262533022856,8.36401577747488,6.758435444355583,5.015668353236579,0.0,2.7657629580549306,2.546814821505697
2024-11-01,38.682730793767924,26.351633629663855,9.511871189022608,8.363671673495293,6.762271495635266,5.01546200362097,0.0,2.7656491717989287,2.5467100429951506
2024-11-04,38.68244144206731,26.351436516123833,9.511800039027557,8.362113086976008,6.762220912992389,5.01766852513514,0.0,2.765628484394634,2.546690993283127
2024-11-05,38.68171808175382,26.350943745174828,9.51162216869669,8.36195671575127,6.762094459695825,5.01944469143982,0.0,2.765576767237885,2.54664337024987
2024-11-06,38.68121174563107,26.35059881647599,9.511310666217748,8.361847259373633,6.7635019228455135,5.019378987890716,0.0,2.765540566379006,2.5466100351863292
2024-11-07,38.680922416655264,26.350401718416666,9.511239523209312,8.361784714158677,6.763451332985583,5.019715435391219,0.0,2.7658938722128625,2.5465909869704126
2024-11-08,38.680777753790466,26.350303170492694,9.511203952104195,8.36175344190207,6.763800028554153,5.019696662146683,0.0,2.7658835280404306,2.546581462969312
2024-11-12,38.680488431306976,26.350106076856093,9.511132810692152,8.361690898090579,6.764497411866826,5.019659116078869,0.0,2.765862839927682,2.5465624151808224
2024-11-13,38.68034377168827,26.350007531143454,9.511097240385217,8.361659626535692,6.76484609961099,5.019640343255587,0.0,2.765852495987364,2.5465528913934317
2024-11-18,38.589134815309244,26.28787373260017,9.488669899551967,8.541926506503625,6.7876973009738855,5.007803939737337,0.0,2.7563457321128975,2.54054807321087
2024-11-19,38.58841494041591,26.287383336005643,9.488492889746889,8.541767158063651,6.789436163396796,5.007710519857771,0.0,2.756294312870165,2.540500679643174
2024-11-20,38.588558913245905,26.28748141386082,9.488528291179566,8.541799027276024,6.789834593271708,5.007729203554846,0.0,2.7555583993958788,2.540510158215253
2024-11-21,38.58783905983895,26.286991031903344,9.488351286657768,8.541639683592187,6.791200298249445,5.00763578646362,0.0,2.755880087232553,2.540462766062131
2024-11-22,38.58769509238041,26.28689295770733,9.488315886545871,8.541607815568813,6.79154805117716,5.007617103463611,0.0,2.755869805313122,2.5404532878436847
2024-11-25,38.58726319645023,26.286598739510104,9.48820968779506,8.541512212925435,6.792591294391295,5.007561055300028,0.0,2.7558389600151547,2.54042485361269
2024-11-27,38.586975271201226,26.28640259770421,9.48813888994855,8.541448479018776,6.793286776893498,5.00752369055466,0.0,2.755818396866772,2.540405897812305
2024-11-28,38.58639943359343,26.286010322873572,9.487997297425101,8.54132101405878,6.794677710761622,5.007448962736719,0.0,2.755777271490605,2.540367987060173
2024-11-29,38.58625547687687,26.285912255995264,9.48796189995455,8.541289148413208,6.7950254377420976,5.007430281130723,0.0,2.7557669903383495,2.540358509548935
2024-12-02,38.58571564875618,26.285544511718488,9.48782916179226,8.54219559986894,6.796049587490629,5.007360226349694,0.0,2.7549822945122084,2.5403229695116045
2024-12-03,38.58528379713479,26.2852503237055,9.487722973936519,8.542099995551176,6.797092726808598,5.007304183936167,0.0,2.7549514607295307,2.5402945381977156
2024-12-04,38.58500684138262,26.28506165459236,9.487654873376046,8.542010329559393,6.797043938935516,5.008014371210537,0.0,2.754931686360162,2.5402763045833603
2024-12-05,38.58644636371519,26.286042292834054,9.488008837057588,8.538225153557013,6.797670599958814,5.0082012092888295,0.0,2.755034466844393,2.540371076744121
2024-12-06,38.585798565373665,26.28560099657054,9.48784955013256,8.538081811823961,6.799421838544638,5.008117130428423,0.0,2.7549882146774625,2.540141892448752
2024-12-09,38.585654613140456,26.285502932746407,9.487814153764418,8.538049958759107,6.799769542411381,5.0080984466206,0.0,2.754977936629043,2.54013241592859
2024-12-10,38.58522276288529,26.285208745664118,9.487707966244615,8.537954400990545,6.799693439459611,5.00916159501957,0.0,2.7549471029439117,2.5401039867923476
2024-12-11,38.58162438664429,26.28275744270751,9.48682316267261,8.537531200963954,6.799059314435405,5.0183932711765555,0.0,2.753944119331088,2.5398671020685795
2024-12-12,38.59057220509639,26.275134509022035,9.484071646816158,8.535055013511991,6.797087345611716,5.036329772720283,0.0,2.7517804782255233,2.5299690289958994
2024-12-13,38.58855752474387,26.273762775092468,9.483576516225527,8.534236523922823,6.796732493181523,5.041660401493111,0.0,2.751636817280709,2.5298369480599625
2024-12-17,38.588125834893304,26.273468850741477,9.483470423539204,8.534141051494569,6.796656458195439,5.042722699595475,0.0,2.7516060347440536,2.529808646796476
2024-12-18,38.587550263450176,26.2730769618364,9.4833289703165,8.534013758246333,6.796555080860276,5.044139060093653,0.0,2.7515649924331855,2.529770912763476
2024-12-19,38.58711859613563,26.272783052829496,9.48322288316866,8.533918290802141,6.796479049843541,5.0452013027395886,0.0,2.7515342115035084,2.5297426129774343
2024-12-20,38.58697470917697,26.272685084621795,9.483187521313495,8.533886468795393,6.79645370654931,5.045555378340258,0.0,2.751523951346654,2.5297331798561227
2024-12-23,38.58625529047949,26.272195254542467,9.483010715993412,8.533727362321406,6.796326992913171,5.04732571673512,0.0,2.75147265171013,2.529686015304796
2024-12-27,38.588845323343584,26.273958728313346,9.483647246001832,8.534300173395069,6.796783184117376,5.054003922549189,0.0,2.738605606358856,2.5298558159207443
2025-01-02,38.588411612493786,26.273663427926092,9.483540656631982,8.535328182035054,6.796706793165898,5.053947119182367,0.0,2.7385748264027616,2.529827382162061
2025-01-03,38.558073187294056,26.253006926678108,9.476084643885743,8.527872440668133,6.802541462876323,5.121887270215974,0.0,2.7326956506675995,2.5278384177140634
2025-01-06,38.55794632625209,26.252920550893794,9.476053466343085,8.52780078772288,6.802519081636114,5.1222430266070536,0.0,2.7326866597458817,2.5278301007991066
2025-01-07,38.5578026567709,26.252822730759828,9.476018157935483,8.527396405894526,6.802493734996048,5.122969154134728,0.0,2.7326764775730212,2.5278206819354563
2025-01-08,38.55607870650324,26.251648946009265,9.475594477566942,8.527015139165005,6.805915490187461,5.1234852821048245,0.0,2.732554297416987,2.5277076610462723
2025-01-09,38.55622236313753,26.251746757396177,9.475629782817272,8.525929135883654,6.805940848443419,5.124249554574896,0.0,2.7325644786793597,2.5277170790676906
2025-01-10,38.559670443540554,26.25409444936368,9.476477187758885,8.526318984436507,6.80654950328109,5.116137447242185,0.0,2.7328088517390485,2.5279431326380486
2025-01-13,38.56311914072194,26.256442561276614,9.477324744280788,8.525590928574402,6.807158266992422,5.109514521048536,0.0,2.73305326851118,2.527796568594117
2025-01-14,38.564843720656235,26.257616774747834,9.477748579397058,8.5259722012352,6.807462689684838,5.105270926887614,0.0,2.7331754932930767,2.527909614098146
2025-01-15,38.565131165641894,26.25781248720377,9.477819222268694,8.526035749994142,6.807513429447443,5.104563624292647,0.0,2.7331958651529025,2.5279284559985062
2025-01-16,38.565131165641894,26.25781248720377,9.477819222268694,8.526035749994142,6.807513429447443,5.106427011758622,0.0,2.7313324776869274,2.5279284559985062
