date,YUET SHEUNG INTERNATIONAL SECURITIES LTD,SHUN LOONG SECURITIES CO LTD,RUIBANG SECURITIES LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,EDDID SECURITIES AND FUTURES LTD,SPRING SECURITIES LTD,GET NICE SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD,BOCI SECURITIES LTD
2024-05-07,73.86471718754761,0.0,14.124786475514291,0.0,5.5370048550566215,0.0,0.0,0.9519840414531577,4.868402109663939,0.6531053307643756
2024-05-09,73.86635252682217,0.0,14.125099193398388,0.0,5.537127442427801,0.0,0.0,0.9497911526595468,4.868509894401733,0.6531197902903643
2024-05-13,73.87125897914484,0.0,14.126037430137778,0.0,5.537495237112004,0.0,0.0,0.9432119036424285,4.868833277252818,0.6531631727101324
2024-05-14,73.86471718754761,0.0,14.124786475514291,0.0,5.5370048550566215,0.0,0.0,0.9519840414531577,4.868402109663939,0.6531053307643756
2024-05-17,73.86635252682217,0.0,14.125099193398388,0.0,5.537127442427801,0.0,0.0,0.9497911526595468,4.868509894401733,0.6531197902903643
2024-05-20,73.86798793851001,0.0,14.125411925129718,0.0,5.537250035227183,0.0,0.0,0.9475981667641881,4.868617683912266,0.653134250456625
2024-05-21,73.86962342261597,0.0,14.12572467070921,0.0,5.5373726334551305,0.0,0.0,0.9409769569046104,4.8731536050518764,0.6531487112632002
2024-05-22,73.87453030949057,0.0,14.126662990545826,0.0,5.537740460713967,0.0,0.0,0.9343968310361032,4.873477310688301,0.6531920975252381
2024-05-27,73.87453030949057,0.0,14.126662990545826,0.0,5.537740460713967,0.0,0.0,0.9321826205360176,4.875691521188387,0.6531920975252381
2024-05-29,73.87289460810143,0.0,14.126350203416344,0.0,5.537617846198161,0.0,0.0,0.9343761419814571,4.875583565505139,0.6531776347974642
2024-05-30,73.88049544742904,0.0,14.12822713398921,0.0,5.538353614750315,0.0,0.0,0.9212135560720237,4.878445826987183,0.6532644207722283
2024-06-05,73.80531369376791,0.0,14.113850066190418,0.0,5.528293309625369,0.0,0.0,1.0264618229956668,4.873481457024685,0.6525996503959519
2024-06-06,73.80473420152039,0.0,14.114162299999997,0.0,5.528415609357365,0.0,0.0,1.0264845309090906,4.87358927067398,0.6526140875391848
2024-06-07,73.80847384326755,0.0,14.115723676292703,0.0,5.526814693319619,0.0,0.0,1.022173093800506,4.874128410481634,0.6526862828379855
2024-06-11,73.81010688883708,0.0,14.116035993006623,0.0,5.526936976572186,0.0,0.0,1.0199831650119207,4.874236252757616,0.6527007238145697
2024-06-14,73.80952741289083,0.0,14.116348323541144,0.0,5.527059265236016,0.0,0.0,1.0200057330959982,4.874344099805822,0.652715165430194
2024-06-19,73.81490156885849,0.0,14.118222597032265,0.0,5.527793110875642,0.0,0.0,1.0112896123579538,4.874991282329479,0.6528018285461628
2024-06-21,73.81653504577561,0.0,14.118535024336682,0.0,5.5279154374283745,0.0,0.0,1.0090990550309602,4.875099162792117,0.6528162746362572
2024-06-24,73.81980221650628,0.0,14.119159920430258,0.0,5.528160106776612,0.0,0.0,1.0047176495102408,4.875314938041984,0.652845168734628
2024-06-25,68.04610031798669,0.0,13.014851618451878,7.821345662219313,5.095783596064701,0.0,0.0,0.9240952638179781,4.4960396500106485,0.6017838914487937
2024-07-02,58.68341085816826,13.759332887653494,11.224094859434924,6.745180676260512,4.394637767847718,0.0,0.0,0.7969459202702226,3.8774145878047923,0.5189824425600789
2024-07-04,58.68031383586947,13.758606737619845,11.223502506816782,6.744824698742194,4.39440584044331,0.0,0.0,0.8021813703931744,3.877209956900343,0.5189550532148826
2024-07-05,58.68237848107947,13.759090829125839,11.223897401614973,6.74506201291276,4.399838150695777,0.0,0.0,0.7934134370107137,3.877346375103355,0.5189733124571186
2024-07-08,58.68547572132301,13.759817030260379,11.224489795918368,6.745418015482055,4.403589021815623,0.0,0.0,0.784658691062632,3.877551020408163,0.5190007037297678
2024-07-09,58.687540729793454,13.760301206939019,11.224884760195645,6.745655371406453,4.409022133079982,0.0,0.0,0.7741299834617685,3.8776874626130406,0.5207783525106443
2024-07-10,58.69373662725226,13.761753941441441,11.22606981981982,6.746367539414415,4.409487612612613,0.0,0.0,0.7636542792792793,3.878096846846847,0.5208333333333333
2024-07-11,58.69683506660331,13.762480423727322,11.226662443470763,6.746723679811365,4.409720389237889,0.0,0.0,0.7584155976702036,3.8783015713808093,0.5208608280983301
2024-07-12,58.699933833104566,13.76320698271918,11.227255129694154,6.747079857811565,4.409953190440995,0.0,0.0,0.7531763629324605,3.8785063175307077,0.5208883257663746
2024-07-15,58.70406603076274,13.764175847383056,11.228045475344057,6.747554820316075,4.410263630284045,0.0,0.0,0.7444299743057267,3.878779346027947,0.5226848755763612
2024-07-16,58.70716556081592,13.76490258540277,11.22863830760837,6.747911086080361,4.41049648885056,0.0,0.0,0.7391893556732784,3.878984142628346,0.5227124729403896
2024-07-17,57.99976422311865,13.599040200306023,11.09333704270413,6.666601057170678,4.357351509250243,0.0,1.2084434552788983,0.7268048407288914,3.832243705661427,0.5164139657810544
2024-07-18,58.00077272174019,13.599276660117196,11.093529933404046,6.666716975882875,4.357427274782215,0.0,1.208464467667055,0.7250786806002331,3.8323103406304884,0.5164229451757055
2024-07-19,58.64420604781997,13.750140646976089,11.21659634317862,6.7406744022503515,4.411040787623066,0.0,1.2218706047819972,0.7278481012658228,2.7654711673699017,0.5221518987341772
2024-07-22,58.64317504966509,13.749898911763156,11.216399149100754,6.740555897399834,4.416237407921802,0.0,1.218333011023013,0.7278353052864753,2.7654225488300135,0.5221427190098626
2024-07-25,58.64420604781997,13.750140646976089,11.21659634317862,6.7406744022503515,4.416315049226442,0.0,1.2148382559774966,0.7296061884669479,2.7654711673699017,0.5221518987341772
2024-07-26,58.60299437807449,13.740477863668307,11.208713984539704,6.735937456078707,4.413211524947294,0.0,1.2122276879831342,0.8011243851018973,2.763527758257203,0.5217849613492621
2024-07-29,58.60917243560459,13.741926415293248,11.209895632006186,6.736647573531995,4.41367677548582,0.0,1.2123554837122676,0.7906666198123484,2.763819095477387,0.5218399690761499
2024-07-30,58.610202238504385,13.742167870258113,11.210092597473336,6.736765940997663,4.41375432677947,0.0,1.212376785620157,0.7889234445557255,2.763867657652909,0.5218491381582415
2024-08-02,58.61226195287379,13.7426508056439,11.210486549173272,6.737002688408217,4.412152307989668,0.0,1.2124193916817487,0.7871940398165557,2.7639647871237547,0.5218674772891005
2024-08-06,58.61123207759348,13.74240933370818,11.210289569862244,6.736884312622997,4.412074782119764,0.0,1.2123980882766376,0.7889373067191454,2.7639162215350015,0.5218583075625527
2024-08-07,58.61226195287379,13.7426508056439,11.210486549173272,6.737002688408217,4.412152307989668,0.0,1.2124193916817487,0.7871940398165557,2.7639647871237547,0.5218674772891005
2024-08-08,58.61741187221031,13.743858292622921,11.211471549572979,6.737594629740274,4.412539978209679,0.0,1.2125259199381435,0.778476786279127,2.7642076406705796,0.5219133307559836
2024-08-09,58.56492511894938,13.731551872465191,11.201432659725757,6.7315617044437035,4.408588935512755,0.0,1.2114402092806853,0.8673209614270415,2.7617325350703164,0.5214460031251646
2024-08-12,58.57315211856222,13.733480833728423,11.203006198528508,6.732507331120828,4.409208238950639,0.0,1.2116103882421114,0.8533951430227045,2.7621204937751322,0.5215192540694306
2024-08-13,58.567430468928436,13.741202101305412,11.209304777131612,6.736292496090798,4.409930249310399,0.0,1.2052638051900135,0.845090219090957,2.7636734191893457,0.5218124637630234
2024-08-14,58.57257590666292,13.74240933370818,11.210289569862244,6.736884312622997,4.410317683441102,0.0,1.2053696935619904,0.8363789710430138,2.7639162215350015,0.5218583075625527
2024-08-15,58.57875162548765,13.743858292622921,11.211471549572979,6.737594629740274,4.4107826942677395,0.0,1.2054967841703863,0.825923452711489,2.7642076406705796,0.5219133307559836
2024-08-16,58.580810487839166,13.744341346829748,11.211865598200479,6.737831435399971,4.410937719668214,0.0,1.2055391536623086,0.8224377899620413,2.7643047940390835,0.5219316743989877
2024-08-19,58.57789876977153,13.74530755711775,11.212653778558876,6.738305096660809,4.411247803163445,0.0,1.2056239015817223,0.8224956063268892,2.7644991212653776,0.5219683655536028
2024-08-20,58.57686929930933,13.745065991810337,11.212456723080438,6.738186675102371,4.411170278202492,0.0,1.2056027134848246,0.8242385898314617,2.7644505368974186,0.5219591922813307
2024-08-21,58.57892827641962,13.743791630784372,11.212850840963814,6.738423522381765,4.4113253308494,0.0,1.2056450904233817,0.8225100616882546,2.764547707341078,0.5219775391483155
2024-08-22,58.5809873982811,13.744274742077788,11.213244986554653,6.738660386312108,4.411480394396892,0.0,1.2056874703411429,0.8190238501151202,2.764644884616061,0.5219958873051304
2024-08-23,58.58304666490904,13.74475788733632,11.213639159855875,6.738897266895158,4.41163546884612,0.0,1.2057298532384215,0.8155373934440636,2.7647420687230864,0.5220142367519114
2024-08-26,59.74336691163291,14.016992292525543,11.435741172253092,6.872370675748342,4.511561211686682,0.0,1.2296110414052697,0.8227280874708729,0.8352751389137838,0.532353468363506
2024-08-27,59.72409762041284,14.01247133027523,11.432052752293579,6.870154099770643,4.563861811926605,0.0,1.2166714449541285,0.8135034403669725,0.835005733944954,0.5321817660550459
2024-08-28,59.699493829592875,14.006698787412011,11.427343232254481,6.867323888162491,4.622879762139314,0.0,1.2072146298651287,0.8024215937382457,0.8346617470580859,0.5319625297773638
2024-08-29,59.724794638377176,14.013475736506342,11.432872195541538,6.870646548634507,4.619740520392803,0.0,1.189878861730342,0.7813059995699234,0.835065586696294,0.5322199125510716
2024-08-30,59.677740295086664,14.00243518120613,11.423864775820084,6.865233490903883,4.617891419567397,0.0,1.1889414124050997,0.8576851453946426,0.8344076779830969,0.5318006016330039
2024-09-02,59.672397901634646,14.001181673321039,11.42284210337851,6.864618910353965,4.631801335648936,0.0,1.187044563407516,0.8540275365692084,0.8343329812185558,0.5317529944676204
2024-09-03,59.61758179639005,13.989159406808465,11.413033756104541,6.858724530867069,4.7405234253412285,0.0,1.186025294717447,0.8336165721543443,0.8300388186257848,0.5312963989910735
2024-09-04,59.622914698726206,13.990410762845285,11.414054672964076,6.859338056390439,4.740947473880063,0.0,1.1789752397309288,0.8319021039072564,0.83011306712466,0.5313439244310862
2024-09-05,59.628248555223564,13.991662342774328,11.41507577248573,6.859951691685602,4.741371598289528,0.0,1.173713120180351,0.8283981320785099,0.8301873289080531,0.5313914583743358
2024-09-09,59.63358336613821,13.992914146655691,11.416097054718534,6.860565436782021,4.741795798589987,0.0,1.1648713452385213,0.8284722470744015,0.8302616039795297,0.5314390008231042
2024-09-10,59.635717557798294,13.993414930928353,11.416505618781763,6.860810965571542,4.741965499964212,0.0,1.1613341922553861,0.8285018967862,0.8302913177295828,0.5314580201846683
2024-09-11,58.48350337808195,13.72304992541897,11.195928753180661,6.728254101956656,4.650346582433974,1.9426164780205317,1.1336316574537157,0.8072299727998598,0.8142493638676844,0.5211897867859963
2024-09-12,58.49171490250452,13.72497674500237,11.197500745915018,6.729198799515594,4.6509995261245765,1.9428892360075118,1.1285255453955105,0.7985678431647858,0.8143636906120013,0.5212629657581129
2024-09-13,58.49274150519517,13.725217635495648,11.197697276046055,6.729316905363662,4.6510811569783765,1.9429233361415332,1.128545352429093,0.7968267340634654,0.8143779837124403,0.5212721145745577
2024-09-16,58.50198255130164,13.727386030508892,11.19946635771587,6.730380044587217,4.6535713658784905,1.9432302912212331,1.11468042902031,0.7934418171924097,0.8145066441975178,0.5213544683764284
2024-09-17,58.50609062022717,13.728349981566982,11.200252795674386,6.730852658743395,4.659164720959219,1.9433667468356655,1.1112476519846215,0.7847199059038323,0.8145638396854098,0.5213910784193249
2024-09-19,58.507117727607884,13.728590990484884,11.200449422421965,6.730970822653699,4.659246515220674,1.9434008637337172,1.1112671605631825,0.7829781257680558,0.8145781398125065,0.5214002317334363
2024-09-24,58.509172050561794,13.729073033707865,11.200842696629215,6.731207162921349,4.65941011235955,1.9434691011235954,1.1113061797752808,0.7794943820224719,0.8146067415730337,0.5214185393258427
2024-09-26,58.51122651778503,13.729555110783384,11.201235998455001,6.7314435197865095,4.659573720987394,1.9435373433055938,1.1113452017275887,0.7760103936233717,0.814635345342182,0.5214368482039398
2024-09-27,58.513281129292785,13.731792962988973,11.201629327902241,6.731679893250931,4.659737341105415,1.9436055902802163,1.1113842264203948,0.7707704192710162,0.8146639511201629,0.5214551583678629
2024-10-08,58.514308489158104,13.732034061978753,11.201826002984813,6.73179808620841,4.6598191554736195,1.9436397155649197,1.1114037397945746,0.7690281801422175,0.8146782547625319,0.5214643139320516
2024-10-10,58.51636331712113,13.732516285358102,11.202219373869681,6.732034484575,4.659982792829175,1.943707969729426,1.111442768598669,0.7655435183396836,0.8147068635541587,0.521482626024968
2024-10-16,58.517390785222645,13.732757409748562,11.202416069672706,6.732152689984548,4.660064615816828,1.9437420986093552,1.1114622840286557,0.7638010956595028,0.8147211687034697,0.5214917825537294
2024-10-17,58.51636331712113,13.732516285358102,11.202219373869681,6.732034484575,4.659982792829175,1.943707969729426,1.111442768598669,0.7655435183396836,0.8147068635541587,0.521482626024968
2024-10-18,58.515335885100264,13.732275169434981,11.202022684973839,6.731916283316361,4.661656775643501,1.9436738420479684,1.1114232538539874,0.7655300769041683,0.8146925589071883,0.5214734698177477
2024-10-22,58.517390785222645,13.732757409748562,11.202416069672706,6.732152689984548,4.661820480404551,1.9437420986093552,1.1114622840286557,0.7620452310717798,0.8147211687034697,0.5214917825537294
2024-10-23,58.51636331712113,13.732516285358102,11.202219373869681,6.732034484575,4.661738626586835,1.943707969729426,1.111442768598669,0.7637876845820237,0.8147068635541587,0.521482626024968
2024-10-24,58.52017418482555,13.732998542606802,11.202612772383278,6.732270899545223,4.6619023370968025,1.9437762286878193,1.1114818001439835,0.7585468209513441,0.8147354743551475,0.5215009394040491
2024-10-25,58.521201755926256,13.733239683933274,11.202809482001756,6.732389113257244,4.661984196663741,1.9438103599648815,1.1115013169446883,0.7568042142230026,0.8147497805092185,0.5215100965759438
2024-10-29,58.52222936311436,13.733480833728423,11.203006198528508,6.732507331120828,4.662066059105515,1.9438444924406046,1.1115208344308065,0.7550615462958086,0.8147640871657097,0.5215192540694306
2024-10-30,58.526340152779,13.734445517604707,11.203793133725524,6.73298024409518,4.662393537624023,1.9439810343313724,1.1115989112301343,0.7480902625340241,0.8148213188164019,0.5215558872596365
2024-11-01,58.527367940432704,13.73468670974993,11.203989884799102,6.733098482719865,4.662475414442259,1.9440151728013486,1.1116184321438607,0.7463472885642034,0.8148356279853891,0.5215650463613375
2024-11-04,58.53147945205479,13.735651563048823,11.204776958201617,6.733571478749561,4.662802950474183,1.9441517386722866,1.1116965226554267,0.739374780470671,0.8148928696873902,0.5216016859852476
2024-11-05,58.532507420221634,13.73589279755528,11.204973743831118,6.733689738140818,4.662884841672668,1.9441858831380954,1.1117160469976641,0.7376315003775971,0.8149071813695359,0.5216108466955865
2024-11-07,58.53353542449682,13.736134040535319,11.205170536372897,6.733808001686044,4.664723032069971,1.9442200288032598,1.1117355720257123,0.7341318627278794,0.8149214935543926,0.5216200077277038
2024-11-13,58.533235686687746,13.735651563048823,11.204776958201617,6.733571478749561,4.669827889005971,1.9441517386722866,1.1116965226554267,0.730593607305936,0.8148928696873902,0.5216016859852476
2024-11-14,58.534263685698726,13.73589279755528,11.204973743831118,6.733689738140818,4.669909903581025,1.9441858831380954,1.1117160469976641,0.7288501729921495,0.8149071813695359,0.5216108466955865
2024-11-15,58.534263685698726,13.73589279755528,11.204973743831118,6.733689738140818,4.676934965489384,1.9441858831380954,1.1117160469976641,0.7218251110837914,0.8149071813695359,0.5216108466955865
2024-11-18,58.523985320198776,13.733480833728423,11.203006198528508,6.732507331120828,4.679625629949604,1.9438444924406046,1.1115208344308065,0.7357460183673111,0.8147640871657097,0.5215192540694306
2024-11-19,58.5250129943106,13.733721991992695,11.203202921963896,6.732625553136194,4.68497576736672,1.9438786261150525,1.1115403526023742,0.7287349863032943,0.814778394324647,0.5215284118845263
2024-11-20,58.52604070451473,13.733963158726537,11.203399652308287,6.732743779303563,4.6850580364198295,1.9439127609882874,1.1115598714594273,0.7269917642720425,0.8147927019860572,0.5215375700212479
2024-11-22,58.52604070451473,13.733963158726537,11.203399652308287,6.732743779303563,4.686814055174109,1.9439127609882874,1.1115598714594273,0.7252357455177622,0.8147927019860572,0.5215375700212479
2024-11-25,58.52706845081305,13.734204333930391,11.20359638956204,6.732862009623151,4.686896357953149,1.943946897060373,1.1115793910020018,0.7234924314262634,0.8148070101499667,0.5215467284796123
2024-11-27,58.528096233207485,13.734445517604707,11.203793133725524,6.73298024409518,4.686978663622794,1.9439810343313724,1.1115989112301343,0.7217490561067696,0.8148213188164019,0.5215558872596365
2024-12-03,58.47426752936212,13.751107672832125,11.217385188831845,6.741148463323722,4.696181166045433,1.9463394050214502,1.112947464659962,0.7226246571488854,0.8158098319150433,0.5221886208594134
2024-12-04,58.50578396722407,13.72594116509293,11.218371401944752,6.741741133442352,4.696594046174677,1.9465105238170597,1.1130453130769637,0.7138963619419388,0.8158815565050728,0.5222345307801867
2024-12-09,58.50784153053509,13.726423886475935,11.218765935747067,6.7419782306704885,4.6967592185549245,1.9465789797605022,1.1130844572614254,0.7104046141131373,0.815910249872514,0.5222528970089152
2024-12-10,58.50887036646269,13.72666525990012,11.218963213054794,6.74209678553844,4.696841809101779,1.9466132095378772,1.1131040303861575,0.7051417317296195,0.8194415136808048,0.5222620806077232
2024-12-11,58.51298607203152,13.727630838491839,11.219752391671356,6.742571046707935,4.697172200337648,1.9467501406865504,1.113182329769274,0.6981570061902082,0.8194991558806979,0.5222988182329769
2024-12-12,58.515044141957716,13.728113678730963,11.220147022616159,6.742808202314375,4.697337413386796,1.94681861348528,1.113221483591854,0.6946642749111884,0.8195279800218072,0.5223171889838557
2024-12-13,58.47288262481767,13.718222237843348,11.212062632901604,6.737949844472172,4.693952867159903,1.9454158831696045,1.112419380349015,0.766216192467884,0.8189374901147567,0.5219408467040402
2024-12-17,58.478021020071004,13.71942774789975,11.213047910295616,6.738541952265457,4.694365355548526,1.945586839607719,1.1125171359274493,0.757495869802102,0.8190094555168899,0.5219867130654856
2024-12-18,58.44823089219526,13.712438737330265,11.20733571064697,6.7351091749082155,4.6919739315263405,1.999051416726685,1.111950392608077,0.7535967115779858,0.818592232156973,0.521720800323221
2024-12-23,58.49698615698124,13.667486473192328,11.207926357950953,6.735464127608741,4.692221207223667,1.9991567704307496,1.1120089944487388,0.7483662427095776,0.8186353734804301,0.5217482959735789
2024-12-27,58.49801380812677,13.66772657800889,11.20988001335137,6.735582453489802,4.69230363824816,1.9991918907998525,1.1120285297682835,0.7448658714403669,0.8186497549321013,0.5217574618344079
2024-12-30,58.69373972313963,13.47073290703394,11.213196542758766,6.735464127608741,4.692221207223667,1.9991567704307496,1.1120089944487388,0.7430960579017637,0.8186353734804301,0.5217482959735789
2025-01-02,58.65973348315395,13.462928173885564,11.238302579138647,6.7315617044437035,4.701792580367646,1.9979984900890146,1.1113647137314113,0.7549554927401373,0.8181610688765208,0.5232017135733975
2025-01-03,58.618566591224095,13.458743442637333,11.295331333228065,6.7268375528536595,4.698492903135253,1.996596312086601,1.1105847676193483,0.7579346281383231,0.8175868905380985,0.5193255785392213
2025-01-06,58.614453079770534,13.457798985982702,11.3033104682374,6.726365502359608,4.698163190119472,1.9964562025227628,1.1105068332134524,0.7561270854897283,0.8175295170260172,0.5192891352783284
2025-01-07,58.615481403508774,13.458035087719297,11.307017543859649,6.7264835087719295,4.698245614035088,1.9964912280701754,1.1105263157894736,0.7526315789473684,0.8157894736842105,0.519298245614035
2025-01-10,58.616509763329184,13.458271197740313,11.307215916068703,6.7266015193249,4.698328040842822,1.9965262548465763,1.110545799049106,0.7526447832418113,0.8140493692871805,0.5193073562694083
2025-01-14,58.61753815923366,13.458507316046179,11.30741429523843,6.726719534018738,4.698410470542826,1.9965612828520298,1.1105652829923858,0.752657987999579,0.8123092038317135,0.5193164672444647
2025-01-15,58.61959505930241,13.45897957751421,11.307811074461366,6.726955575829882,4.6985753386202544,1.9966313425503546,1.1106042529300302,0.7509298898168293,0.8105831988209699,0.5193346901536949
2025-01-17,58.61136832502982,13.457090730475056,11.306224124622833,6.726011507964354,4.711950038593783,1.9963511332538066,1.1104483895866957,0.750824503543611,0.8104694407410006,0.5192618061890394
2025-01-20,58.602116008629615,13.454966411169384,11.304439338396506,6.724949748303019,4.725238103590409,1.9960359917913457,1.1102730956097733,0.7524599652710785,0.8103415010611615,0.5191798361777139
2025-01-23,58.587729321198736,13.451663247233766,11.301664124011433,6.723298788293265,4.724078068283444,2.021849299454644,1.1100005260666002,0.750521682711698,0.8101425640486085,0.5190523786978098
2025-02-04,58.55179348778522,13.443412428586448,11.29473204584487,6.71917493252953,4.721180470365567,2.0206091619641793,1.109319687357611,0.8113981283516175,0.8096456485927588,0.5187340086222004
2025-02-12,58.11096835897027,13.586390726424199,11.41485791202855,6.790637159834577,4.7713928960442065,2.0420994837189945,1.1211179299168461,0.8200278065584513,0.8182566881857549,0.524251038318146
2025-02-27,58.05441667477639,13.573168897578583,11.403749347535676,6.784028734971203,4.766749533322128,2.040112179628958,1.1200268948006333,0.9165464952712924,0.817460387674396,0.5237408544407385
2025-03-04,58.05544390476949,13.573409064769843,11.403951128451487,6.784148773345365,4.766833877431855,2.040148277906061,1.1200467128486875,0.9147932867974273,0.8174748520317435,0.5237501216480435
2025-03-11,58.07394026284349,13.577733528032212,11.407584406389663,6.786310190716403,4.768352581972653,2.0407982654099737,1.1204035576795435,0.8832249214567015,0.8177352980220364,0.523916987477322
2025-03-12,58.07805216529335,13.58046500924885,11.40839211590714,6.786790692734562,4.768690203297724,2.0409427633267545,1.1204828874118262,0.8744368821191818,0.8177931974474939,0.5239540832131131
2025-03-13,57.991824311784725,13.560302240289868,11.391454199991163,6.776714418275816,4.761610180725554,2.037912597764129,1.1188193186337325,1.0216075294949405,0.8165790287658521,0.5231761742742256
2025-03-14,58.01028014745534,13.564617791882885,11.395079518029686,6.778871100345654,4.763125558040648,2.0385611612549615,1.1191753816777024,0.9865716634694436,0.8168389041628729,0.526878773680814
2025-03-19,58.00822891896431,13.56413815050874,11.394676590967354,6.778631401218144,4.76649310927044,2.038489078259947,1.119135807925886,0.9865367785507809,0.8168100209506467,0.5268601433837504
2025-03-21,58.013357262206824,13.565337317549709,11.395683962055642,6.779230680823602,4.766914501427776,2.0386692953064633,1.1192347475533315,0.9777832786682344,0.8168822328114363,0.5269067215969871
2025-03-24,58.01438303966899,13.565577176401941,11.395885457647797,6.779350549460264,4.766998788800382,2.0387053425396293,1.1192545375781313,0.9760323929591287,0.8168966767157924,0.5269160382279354
2025-03-25,58.017460589717516,13.566296803854824,11.396489987180054,6.779710180805447,4.767251668803325,2.0388134918880687,1.1193139118518192,0.9690110958843553,0.8169400114937447,0.5287122585208435
2025-03-26,57.86398201137516,13.530408712137913,11.366341872051496,6.7617752303690315,4.75464044795203,2.0334200432079714,1.1163528944931882,1.230986288082536,0.8147788898196728,0.5273136105110005
2025-03-27,57.85990036415578,13.529454295362967,11.372593970708825,6.761298263867458,4.754305062029926,2.0332766085016707,1.116274148466225,1.2308994559706559,0.8147214164161075,0.5272764145203812
2025-04-02,57.86500251316102,13.530647337372026,11.373596818426321,6.761894482509281,4.75472430182623,2.0334559050466035,1.1163725827359063,1.2221898891563716,0.8147932594375811,0.527322910328651
2025-04-03,58.0195124711541,13.566776597908065,11.403966366345125,6.779949956233809,4.767420270377804,2.0388855978284894,1.1193534982007232,0.9584353807658642,0.8169689039000539,0.5287309572859656
