date,ABN AMRO CLEARING HONG KONG LTD,CITIC SECURITIES BROKERAGE (HK) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,FUTU SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD,CMB INTERNATIONAL SECURITIES LTD,BOCI SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,MERRILL LYNCH FAR EAST LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-07-16,25.836972343522564,56.04075691411936,0.0,13.173216885007278,0.363901018922853,0.0,0.0,0.0,0.0,4.585152838427948
2024-07-22,27.345454545454544,56.00000000000001,0.0,13.163636363636364,0.36363636363636365,0.0,0.0,0.0,0.0,3.127272727272727
2024-08-12,36.88421052631579,32.421052631578945,21.052631578947366,7.621052631578948,0.21052631578947367,0.0,0.0,0.0,0.0,1.8105263157894735
2024-08-21,41.97894736842105,32.421052631578945,15.957894736842103,7.621052631578948,0.21052631578947367,0.0,0.0,0.0,0.0,1.8105263157894735
2024-08-22,32.084210526315786,32.421052631578945,25.852631578947367,7.621052631578948,0.21052631578947367,0.0,0.0,0.0,0.0,1.8105263157894735
2024-08-30,19.57894736842105,32.421052631578945,38.357894736842105,7.621052631578948,0.21052631578947367,0.0,0.0,0.0,0.0,1.8105263157894735
2024-09-02,29.47368421052631,32.421052631578945,28.46315789473684,7.621052631578948,0.21052631578947367,0.0,0.0,0.0,0.0,1.8105263157894735
2024-09-03,29.49852507374631,32.448377581120944,28.402865571007162,7.627475769068689,0.21070375052675938,0.0,0.0,0.0,0.0,1.8120522545301307
2024-09-13,29.49852507374631,32.448377581120944,26.464391066160974,7.627475769068689,0.21070375052675938,0.0,0.0,0.0,0.0,3.750526759376317
2024-09-20,20.753038837829827,22.828342721612806,48.26563889712423,5.366142899495998,0.14823599169878449,0.0,0.0,0.0,0.0,2.6386006522383636
2024-09-23,24.364775495997215,26.801253045596933,38.91402714932127,6.300034806822137,0.17403411068569438,0.34806822137138876,0.0,0.0,0.0,3.09780717020536
2024-09-24,29.49852507374631,32.448377581120944,26.08512431521281,7.585335018963338,0.21070375052675938,0.42140750105351876,0.0,0.0,0.0,3.750526759376317
2024-09-25,7.253218884120171,33.047210300429185,47.25321888412017,7.725321888412018,0.7725321888412017,0.4291845493562232,0.0,0.0,0.0,3.51931330472103
2024-09-26,28.71244635193133,33.047210300429185,25.793991416309016,7.725321888412018,0.7725321888412017,0.4291845493562232,0.0,0.0,0.0,3.51931330472103
2024-09-27,7.451820128479657,32.97644539614561,47.15203426124197,7.708779443254818,0.7708779443254818,0.4282655246252677,0.0,0.0,0.0,3.511777301927195
2024-09-30,29.978586723768736,32.97644539614561,24.62526766595289,7.708779443254818,0.7708779443254818,0.4282655246252677,0.0,0.0,0.0,3.511777301927195
2024-10-02,19.957173447537475,32.97644539614561,34.646680942184155,7.708779443254818,0.7708779443254818,0.4282655246252677,0.0,0.0,0.0,3.511777301927195
2024-10-03,3.800340328984685,43.675553034600114,36.07487237663074,10.20986954055587,1.0209869540555871,0.5672149744753261,0.0,0.0,0.0,4.651162790697675
2024-10-09,32.16108905275099,43.675553034600114,7.714123652864435,10.20986954055587,1.0209869540555871,0.5672149744753261,0.0,0.0,0.0,4.651162790697675
2024-10-15,39.70504821327283,43.675553034600114,0.17016449234259784,10.20986954055587,1.0209869540555871,0.5672149744753261,0.0,0.0,0.0,4.651162790697675
2024-10-16,43.54753053637812,40.89219330855018,0.15932023366967604,9.559214020180564,0.9559214020180564,0.5310674455655868,0.0,0.0,0.0,4.354753053637812
2024-10-17,1.009028146574615,40.89219330855018,42.64471587891662,9.559214020180564,0.9559214020180564,0.5310674455655868,0.0,0.0,0.0,4.40785979819437
2024-10-18,1.2002526847757422,48.641819330385346,31.775110549589385,11.37081490840177,1.137081490840177,0.6317119393556538,0.0,0.0,0.0,5.243209096651927
2024-10-28,1.7543859649122806,71.09879963065559,0.2770083102493075,16.62049861495845,1.662049861495845,0.9233610341643583,0.0,0.0,0.0,7.663896583564174
2024-10-31,13.638873550524572,42.51794588625069,27.774710104914412,9.939260077305356,0.9939260077305356,0.5521811154058531,0.0,0.0,0.0,4.583103257868581
2024-11-08,0.7956240676280457,38.2894082545997,45.94728990551964,9.448035803083044,0.8950770760815515,0.49726504226752855,0.0,0.0,0.0,4.127299850820487
2024-11-11,25.658876181004477,38.2894082545997,21.084037792143214,9.448035803083044,0.8950770760815515,0.49726504226752855,0.0,0.0,0.0,4.127299850820487
2024-11-13,25.55942317255097,38.2894082545997,21.084037792143214,9.448035803083044,0.8950770760815515,0.49726504226752855,0.0,0.0,0.09945300845350571,4.127299850820487
2024-11-18,20.469932297889287,30.665073675826367,36.79808841099164,7.5667064914376745,0.7168458781362007,0.398247710075667,0.0,0.0,0.07964954201513341,3.305455993628036
2024-11-19,25.633383010432194,38.25136612021858,21.063089915548932,9.438648782911079,0.8941877794336811,0.49677098857426727,0.0,0.0,0.09935419771485346,4.123199205166419
2024-12-05,23.855755894590846,35.59870550161812,26.537216828478964,8.784096162736938,0.8321775312066574,0.4623208506703652,0.0,0.0,0.09246417013407304,3.837263060564031
2024-12-06,46.97179842810911,35.59870550161812,3.4211742949607027,8.784096162736938,0.8321775312066574,0.4623208506703652,0.0,0.0,0.09246417013407304,3.837263060564031
2024-12-12,43.62544362544363,21.02102102102102,29.32022932022932,5.187005187005187,0.4914004914004914,0.273000273000273,0.0,0.0,0.054600054600054605,0.027300027300027303
2024-12-13,29.975429975429975,21.02102102102102,42.97024297024297,5.187005187005187,0.4914004914004914,0.273000273000273,0.0,0.0,0.054600054600054605,0.027300027300027303
2024-12-16,43.62544362544363,21.02102102102102,29.32022932022932,5.187005187005187,0.4914004914004914,0.273000273000273,0.0,0.0,0.054600054600054605,0.027300027300027303
2024-12-23,43.62544362544363,21.02102102102102,28.992628992628994,5.514605514605515,0.4914004914004914,0.273000273000273,0.0,0.0,0.054600054600054605,0.027300027300027303
2025-01-02,43.31797235023041,20.872865275142317,29.493087557603687,5.475738682569802,0.4879371103280022,0.27107617240444565,0.0,0.0,0.05421523448088912,0.02710761724044456
2025-01-07,30.051254383598597,20.77151335311573,42.64904235230645,5.449150256271918,0.4855678446182897,0.2697599136768276,0.24278392230914486,0.0,0.05395198273536552,0.02697599136768276
2025-02-03,57.02724575128136,20.77151335311573,15.673050984623686,5.449150256271918,0.4855678446182897,0.2697599136768276,0.24278392230914486,0.0,0.05395198273536552,0.02697599136768276
2025-02-13,57.02724575128136,20.77151335311573,15.538171027785271,5.449150256271918,0.4855678446182897,0.2697599136768276,0.24278392230914486,0.1348799568384138,0.05395198273536552,0.02697599136768276
2025-02-17,70.51524143512275,20.77151335311573,2.05017534394389,5.449150256271918,0.4855678446182897,0.2697599136768276,0.24278392230914486,0.1348799568384138,0.05395198273536552,0.02697599136768276
2025-02-21,69.02561394243465,20.33271719038817,3.8552944283073676,5.598098758912068,0.47531027198310005,0.2640612622128334,0.23765513599155003,0.1320306311064167,0.052812252442566675,0.026406126221283337
2025-02-24,71.1087700816434,20.27916776402423,1.8435607058203844,5.583355280484593,0.47405846721095596,0.26336581511719775,0.23702923360547798,0.13168290755859888,0.05267316302343956,0.02633658151171978
2025-02-25,62.83453572259716,17.919478706074006,13.26506865254829,4.933674656737259,0.4188969048173144,0.23272050267628577,0.2094484524086572,0.11636025133814289,0.046544100535257156,0.023272050267628578
2025-02-26,69.81615080288573,17.919478706074006,6.283453572259716,4.933674656737259,0.4188969048173144,0.23272050267628577,0.2094484524086572,0.11636025133814289,0.046544100535257156,0.023272050267628578
2025-03-03,69.81615080288573,17.919478706074006,5.818012566907145,5.39911566208983,0.4188969048173144,0.23272050267628577,0.2094484524086572,0.11636025133814289,0.046544100535257156,0.023272050267628578
2025-03-13,69.81615080288573,17.919478706074006,5.818012566907145,5.39911566208983,0.4188969048173144,0.23272050267628577,0.2094484524086572,0.11636025133814289,0.046544100535257156,0.023272050267628578
2025-03-14,71.54781779155735,18.363939899833053,3.4819937991891243,5.533031242547103,0.42928690674934417,0.23849272597185783,0.21464345337467208,0.11924636298592892,0.04769854519437157,0.023849272597185785
2025-03-17,71.54781779155735,18.363939899833053,3.4819937991891243,5.533031242547103,0.42928690674934417,0.23849272597185783,0.21464345337467208,0.11924636298592892,0.04769854519437157,0.023849272597185785
2025-03-18,73.2243104710764,18.794239687576276,1.22040517451794,5.662680009763242,0.4393458628264584,0.24408103490358798,0.2196729314132292,0.12204051745179399,0.0488162069807176,0.0244081034903588
2025-03-31,71.4796283059328,18.346437931856087,3.5739814152966405,5.5277579223254705,0.42887776983559683,0.23826542768644268,0.21443888491779842,0.11913271384322134,0.04765308553728854,0.02382654276864427
2025-04-01,71.44561068702289,18.36832061068702,2.1946564885496183,5.534351145038168,0.42938931297709926,0.2385496183206107,0.21469465648854963,0.11927480916030535,0.047709923664122134,1.407442748091603
2025-04-03,71.44561068702289,18.36832061068702,3.57824427480916,5.534351145038168,0.42938931297709926,0.2385496183206107,0.21469465648854963,0.11927480916030535,0.047709923664122134,0.023854961832061067
2025-04-14,73.19159335288367,18.817204301075268,1.2218963831867058,5.669599217986314,0.43988269794721413,0.24437927663734116,0.21994134897360706,0.12218963831867058,0.04887585532746823,0.024437927663734114
2025-04-15,69.57026713124273,17.88617886178862,6.10917537746806,5.389082462253194,0.4181184668989547,0.23228803716608595,0.20905923344947736,0.11614401858304298,0.04645760743321719,0.023228803716608595
2025-04-16,69.48955916473318,17.865429234338748,6.218097447795824,5.382830626450116,0.41763341067285387,0.23201856148491878,0.20881670533642693,0.11600928074245939,0.04640371229698376,0.02320185614849188
2025-04-28,69.48955916473318,17.865429234338748,6.7749419953596295,4.825986078886311,0.41763341067285387,0.23201856148491878,0.20881670533642693,0.11600928074245939,0.04640371229698376,0.02320185614849188
2025-05-02,69.52491309385863,17.84472769409038,6.767091541135574,4.820393974507533,0.41714947856315177,0.2317497103128621,0.20857473928157588,0.11587485515643105,0.046349942062572425,0.023174971031286212
