date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIC SECURITIES BROKERAGE (HK) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-04-09,17.07899871092777,14.376109765136327,2.034448396163401,5.075780228770706,5.583802141424432,2.9202865986057667,1.678047716490882,1.1851440699351508,16.839201370614045,0.8161863647624532,67.58800536283094
2024-04-10,17.08065287235834,14.222153649782598,2.034448396163401,5.104418538985336,5.646621215603692,2.9114639563458398,1.6755561297465824,1.1851440699351508,16.84042431112532,0.8141705287548537,67.51505366880112
2024-04-11,17.09474804792685,14.155422758477698,2.0343140070962282,5.142927726183844,5.649240767617754,2.9112892505585144,1.686273657853653,1.1851440699351508,16.83984206377234,0.8148424740907203,67.51404482351275
2024-04-12,17.120029137818253,14.000418408400018,2.0322981710886285,5.1734474833389,5.751472997055863,2.912571920290697,1.6914812342066181,1.1851440699351508,16.839962563729422,0.8150843744116322,67.52191036027519
2024-04-15,17.112859481084556,13.96370331524827,2.0322981710886285,5.221491574853354,5.751915163964677,2.9126545561281016,1.6925899440107979,1.1851440699351508,16.83900840135249,0.8130416605905981,67.52470633825662
2024-04-16,17.10574145663047,13.988813912449602,2.0322981710886285,5.268070825535618,5.712533092897065,2.913217619441744,1.6940951015631387,1.1852112644687374,16.838738212132938,0.8129139909767836,67.55163364718473
2024-04-17,17.082970640283158,13.776539661396022,2.032230976555042,5.395372367853622,5.722214232676455,2.911502814944613,1.6929863917589592,1.1852314228288134,16.840572622899856,0.8124772265084703,67.45209835770501
2024-04-18,17.059770323196616,13.848431092880379,2.032230976555042,5.428593345258861,5.68112307536652,2.901558023973789,1.7082395508831283,1.1859907210583425,16.840505428366267,0.8125914572155677,67.49903399475451
2024-04-19,17.04329514412628,13.568619616118857,2.0292072225436426,5.406225098081722,5.792372253497328,2.8956180272047294,1.706223714875529,1.1859907210583425,16.85263404167866,0.8106092184747615,67.29079505765985
2024-04-22,17.037028951493923,13.73291697019157,2.0328760440774736,5.321331524348351,5.817096005049347,2.8849461645026846,1.7208605522987346,1.185177667201944,16.84803793558133,0.806248293244988,67.38652010799035
2024-04-23,17.022288211163435,13.784623163786497,2.032506474142747,5.329778764188036,5.902970229244789,2.883764212656895,1.7239985370172308,1.1847140249201962,16.835465838347268,0.8055965062691974,67.5057059617363
2024-04-24,16.866099597748008,13.769195298875001,2.0324997546893884,5.36226732117718,5.908757553314086,2.8835482091092275,1.7241732428045564,1.1842235048250138,16.988201338120586,0.7838590746539168,67.50282489531696
2024-04-25,16.8809453765734,13.693729118203837,2.032533351956182,5.379145143331674,5.913653259678315,2.850078611929718,1.7148063248225776,1.1842235048250138,16.98897407525683,0.7838590746539168,67.42194784123147
2024-04-26,16.872384194963114,13.686834959057848,2.03229145163527,5.3969651336388536,5.922721558433582,2.845501495007583,1.713160058749705,1.1843310160787524,16.9872068590235,0.7834088712788863,67.42480559786709
2024-04-29,16.85945858728785,13.856467559097341,2.030845425272485,5.30488174481171,5.911830749063299,2.838972874124304,1.7147660081024256,1.1816029180151344,16.989531789885596,0.7828108399299651,67.47116849559012
2024-04-30,16.823134835099715,13.983512263749617,2.0287959919980927,5.2500577248583635,5.902890590283582,2.8144670277252533,1.714396438167699,1.181629795828569,16.972343428194133,0.7757822917168017,67.44701038762183
2024-05-02,16.7857469902777,14.125487593764847,2.028688480744354,5.2665674217606036,5.832640976593977,2.789848294509777,1.7157252167888284,1.1817373070823078,16.972613012662883,0.7751305047410112,67.47418579892629
2024-05-03,16.861557206960832,14.221952066181837,2.0285540916771807,5.230497396131291,5.831897327971319,2.742445608415675,1.7360918799189415,1.181428212227809,16.92472883741891,0.7527681639633746,67.51192079086718
2024-05-06,16.896069260134404,14.221952066181837,2.0285540916771807,5.230497396131291,5.777963796854877,2.744810855997925,1.7376911098183037,1.1815626012949825,16.924862803160526,0.7534132314858065,67.49737721273713
2024-05-07,16.869014846026573,14.221952066181837,2.0285540916771807,5.230497396131291,5.80749953710173,2.7359026213411153,1.740513280228943,1.1819052934162744,16.925615381936694,0.7536968394537156,67.49515135349536
2024-05-08,16.812844476081562,14.334509629392834,2.028238277369323,5.250225711192331,5.76526104656971,2.7216909774875395,1.739807737626283,1.1819052934162744,16.924656179969748,0.752688921449916,67.51182825055551
2024-05-09,16.80016976607526,14.434051611448092,2.0265315362162224,5.265519187036652,5.69651970153935,2.696108674660431,1.7200794225652434,1.1819052934162744,16.924521609477335,0.7528233105170893,67.49823011295194
2024-05-10,16.76817275053821,14.515115096767026,2.026518097309505,5.281417413683253,5.680724887279939,2.687788271222344,1.7160719405821354,1.1819052934162744,16.92460980902212,0.7509687413900977,67.5332923012109
2024-05-13,16.760858504607143,14.581207640002852,2.026518097309505,5.296146455445446,5.62585960988297,2.679483026871034,1.7157225290074847,1.1819052934162744,16.920331828724603,0.7458686762908711,67.53390166155818
2024-05-14,16.70184548335766,14.678626274796775,2.024193166447407,5.333499896666264,5.646944340676804,2.6448629719236276,1.6912012278657094,1.1817037098155145,16.8983355704854,0.7202138033674887,67.52142644540264
2024-05-16,16.659887872695485,14.723754123553567,2.024193166447407,5.414059422983296,5.580889842985893,2.6295642885029533,1.6900723597014538,1.1817037098155145,16.89037774203109,0.7092476554861479,67.50375018420281
2024-05-17,16.637031571462543,14.765690231964996,2.0241259719138203,5.490694788538869,5.4872415606660505,2.6029095609198016,1.6891840479674383,1.1817037098155145,16.890473547997082,0.706076073500858,67.47513106474698
2024-05-20,16.594376750319874,14.728807152479284,2.0241797275406896,5.569157845407998,5.519285269684492,2.557062945676139,1.6874907457210546,1.181851537789405,16.864866813237562,0.701204469815826,67.42828325767233
2024-05-21,16.582127065896866,14.762821025380845,2.022842556322315,5.597352671700956,5.519927414244712,2.5320813619792952,1.676175186265063,1.1818246599759703,16.8559819824368,0.7000890405582877,67.43122296476112
2024-05-22,16.59753933495712,14.762753830847258,2.022842556322315,5.610744542244775,5.53076015409907,2.526126239720725,1.672183830970016,1.1817574654423837,16.853758569076042,0.7015068452169659,67.45997336889667
2024-05-23,16.603138144762436,14.769076836457762,2.0226409727215557,5.620568383055143,5.510953026569586,2.5240149874754323,1.6789570399555505,1.1817574654423837,16.854330448312492,0.7021317543793217,67.46756905913168
2024-05-24,16.6306582640242,14.790115444923742,2.0226409727215557,5.629128966634082,5.4952323614779885,2.518243729619116,1.6803936322058195,1.1817574654423837,16.855552642964447,0.7021787905528324,67.50590227056617
2024-05-27,16.625240866020654,14.806423558225221,2.022385633493926,5.618277049459838,5.4723633739171085,2.5113441949104387,1.6815359392767923,1.1817574654423837,16.85654712206153,0.7027499440883189,67.4786251468962
2024-05-28,16.622223959132228,14.805099825913565,2.0223789140405675,5.617158542692661,5.485572246868157,2.502106290432946,1.6813679529428256,1.1816566736420038,16.85590302214038,0.7027835413551122,67.47625096916045
2024-05-29,16.61689076259872,14.805825526876301,2.022385633493926,5.607616918923357,5.524014467994493,2.500586350083216,1.681325284413998,1.181448370587885,16.85645401731579,0.7031531112898388,67.49970044357752
2024-05-30,16.60628746519875,14.803379645853745,2.022385633493926,5.633466655994141,5.534091719549377,2.5005702233951554,1.6877316112461491,1.1815827596550583,16.861326608760468,0.7030859167562522,67.53390823990301
2024-05-31,16.591165120392567,14.820406740664605,2.0224192307607196,5.642336334427578,5.529862885333728,2.5011884131041526,1.6551624208167008,1.1829266503267912,16.866619898460478,0.7033748532506747,67.515462547538
2024-06-03,16.43410596819726,14.808708172367169,2.0224192307607196,5.649774769295621,5.557043033852807,2.49974373063204,1.6330173468439635,1.183195428461138,16.864758609880127,0.7046112326686691,67.35737752295951
2024-06-04,16.36383466411221,14.856523802467429,2.0224192307607196,5.633883262102378,5.6234846661295235,2.5006441373821007,1.6022220921012025,1.183195428461138,16.86343291548809,0.7044902825082131,67.35413048151301
2024-06-05,16.365128058091955,14.962207364892507,2.022352036227133,5.613692917428397,5.6173511423842815,2.494361448491749,1.5866195214023826,1.1822412660842077,16.862881920312677,0.7039191289727266,67.41075480428802
2024-06-06,16.36151018345349,15.013886680673998,2.0223587556804916,5.617160155361468,5.601256331410219,2.4861354936900715,1.5714469957185178,1.1822547049909249,16.865011987027376,0.7039607694251903,67.42498205743175
2024-06-07,16.337402720005166,15.025854027105781,2.0223587556804916,5.63078720677284,5.630314520106871,2.4886472253555407,1.5445893406439342,1.1822547049909249,16.862999510746455,0.7081940250411491,67.43340203644915
2024-06-11,16.33684298954039,15.057422018984786,2.0223587556804916,5.629100623979815,5.647790292976846,2.488936161849963,1.5495617361293461,1.1822076688174143,16.863337499250395,0.7083821697351917,67.48593991694463
2024-06-12,16.328291672087634,15.086564288201318,2.0223587556804916,5.635974624765729,5.668388125460857,2.488855528409659,1.5467261268119898,1.1863065353662,16.863337499250395,0.7083956086419091,67.53519876467618
2024-06-13,16.324848503236495,15.053806953077824,2.022493144747665,5.670055692200877,5.667542952617404,2.4938399584360367,1.5480690364435323,1.194537865730564,16.864105989692117,0.7081402694142798,67.5474403655968
2024-06-14,16.328684840742554,15.056508173328009,2.0226947283484247,5.680450686546731,5.646884497225192,2.380260366369189,1.548250461684216,1.2010221382216757,16.864105989692117,0.7083956086419091,67.43725749080002
2024-06-17,16.334569697677352,15.005870372817112,2.022829117415598,5.716910440470847,5.690105170254648,2.382187505592454,1.5412958274579982,1.2081246004217845,16.863829020544127,0.7083015362948877,67.47402328894681
2024-06-18,16.33283832300824,14.993130289249082,2.022829117415598,5.724926748327734,5.6950530464547535,2.373473597526777,1.5412420718311288,1.1822547049909249,16.86487053581472,0.7083687308284744,67.43898716544744
2024-06-19,16.331553314906287,15.037330853442379,2.024500917411234,5.733238712132403,5.691495727529956,2.3724656795229775,1.544823533751844,1.1822547049909249,16.86000588004446,0.708415767001985,67.48608509073446
2024-06-20,16.336415215700672,15.03380314042908,2.0228882486051543,5.807233332518019,5.657750626043288,2.356879269109485,1.5443262942033025,1.1819187323229916,16.85648608254722,0.7081805861344318,67.50588152761364
2024-06-21,16.315128834111544,15.035153750554173,2.02255899539058,5.834930919262436,5.435604369137665,2.3347588420916674,1.5454484429141997,1.1827007288659663,16.856485235896095,0.7057750218320298,67.26854514005636
2024-06-24,16.285892492547994,15.010170822966657,2.0226261899241664,5.875469381375261,5.585438919629163,2.274457096882524,1.5407125721870127,1.1817171487222318,16.91576921910227,0.7040414028654942,67.39629524620277
2024-06-25,16.321821752348896,15.004902771533462,2.0222230227226463,5.937792311276877,5.540881330720559,2.2645929393520037,1.5337377796007186,1.1816365152819277,16.854658109016622,0.7034702493300077,67.36571678118372
2024-06-26,16.324055742129236,15.006965643714572,2.0222230227226463,5.9521920998244955,5.544199336313987,2.265541712727341,1.5231858860189393,1.1815626012949825,16.854523719949448,0.6958302308612058,67.37027999555686
2024-06-27,16.31829106261776,15.03400472402984,2.0221625476424183,5.9481940250760905,5.294601048367486,2.265454359833678,1.433420708600536,1.1815626012949825,16.85435424861629,0.6958302308612058,67.04787555694028
2024-06-28,16.333940441028673,15.083520375829842,2.0221625476424183,5.948167147262655,5.325117170298276,2.2599282813915123,1.4110382094628233,1.1815626012949825,16.854509125296754,0.6958772670347164,67.11582316654265
2024-07-02,16.34993411079078,15.117809746319107,2.022115511468908,5.9619017099277665,5.000126152025273,2.254384732370614,1.410527531007565,1.1815626012949825,16.8538842161344,0.6958100725011298,66.84805638384053
2024-07-03,16.35773075299792,15.145305749462764,2.022115511468908,5.9711342388425726,4.95793012843848,2.245238212458799,1.3953415664169821,1.1807831447053774,16.89866265331654,0.694963421377938,66.86920537948629
2024-07-04,16.353483883769456,15.137773242247702,2.022034878028604,6.096572994142127,4.828137073290163,2.211901660455791,1.3917285835405617,1.181011606119572,16.849052929169517,0.6906696906817512,66.76236654144525
2024-07-05,16.37063535566198,15.157783774349806,2.0221020725621908,6.144879144337569,4.840713108123893,2.212296764313281,1.3927230626376441,1.181011606119572,16.84425523947143,0.6899452260984335,66.8563453536758
2024-07-08,16.374238615489396,15.213031119864748,2.0221020725621908,6.154508121000535,5.137149876543782,2.1970180712663487,1.3928708906115348,1.1826291129320698,16.837858319873984,0.6908523523018532,67.20225855244644
2024-07-09,16.37504218147765,15.279271491074468,2.0221020725621908,6.154669387881143,5.129564803045095,2.196147653436627,1.4037832828660064,1.1911311028777212,16.775602584505954,0.691255519503373,67.21857007923022
2024-07-10,16.387199816109096,15.309730773149294,2.0220953531088317,6.156604590448438,5.155392728770276,2.1919936537730336,1.401424754737115,1.1857152234706374,16.774124304767046,0.6898108370312601,67.27409203536503
2024-07-11,16.387623141670694,15.340337883198012,2.0220953531088317,6.156503798648059,5.138144100301637,2.1876058507298257,1.401424754737115,1.1857152234706374,16.77360690685843,0.6898108370312601,67.2828678497545
2024-07-12,16.409274026726713,15.406114612125982,2.022028158575245,6.155737780965171,5.11874033483782,2.182687210871283,1.4001950947724795,1.1706367701337934,16.77246054795708,0.6864511103519276,67.3243256473175
2024-07-15,16.413794854788062,15.425325529278405,2.022028158575245,6.154138551065809,5.104305309476789,2.1824884494409336,1.4002354114926314,1.1706367701337934,16.772440389597005,0.6865183048855144,67.33191172873418
2024-07-16,16.463126131507355,15.47975310148359,2.021960964041659,6.124472164487303,5.134426206599928,2.172280202142823,1.4033996692737603,1.1706367701337934,16.76732688559106,0.6852416087473681,67.42262370400864
2024-07-17,16.460771258761092,15.517919596560805,2.0223641312431786,6.123269382336102,5.12754323534378,2.171534336100558,1.4032155428128261,1.1678885137100996,16.76589612582631,0.6852684865608026,67.44567060925554
2024-07-18,16.483730858150516,15.555461182475666,2.022431325776765,6.100221657315882,5.136781677377541,2.1702173232422597,1.3962668418639237,1.1678885137100996,16.765073127178937,0.6854700701615627,67.48354257725315
2024-07-19,16.475054122100815,15.595804780441089,2.022377570149896,6.093905371158737,5.118498830964658,2.169928944462466,1.3961526111568265,1.1678885137100996,16.765254552419623,0.6912488000500144,67.49611409661422
2024-07-22,18.006145465154585,15.621553725711493,2.0230495154857624,6.072684611751111,5.126826901299026,2.170291794943834,1.394721367591431,1.1678213191765128,16.763737279692876,0.6912488000500144,69.03808078085665
2024-07-23,18.032458844507115,15.647920860690895,2.0230495154857624,6.0611483115328335,5.1247924524056225,2.1692059312810734,1.399290595875323,1.1678213191765128,16.766215064679976,0.6859337124433106,69.07783660807843
2024-07-24,18.035607795373494,15.696045585645651,2.0229823209521753,6.03721361866927,5.131249188576871,2.1692983506425687,1.379663072614663,1.1678885137100996,16.764471198547067,0.6860210653369732,69.09044071006883
2024-07-25,18.0179411228336,15.834231143966592,2.023022637672328,6.042481670102463,5.062441737564368,2.162592336190621,1.3790784801724592,1.155188746862223,16.771325040972908,0.6861554544041465,69.13445837074171
2024-07-26,18.00924182957898,15.927685301278904,2.022968882045458,6.026059326093886,5.046243433569677,2.153682341037032,1.3790180050922312,1.151257866647404,16.772251989563735,0.6860882598705598,69.17449723477786
2024-07-29,18.026219697674527,16.024243846042918,2.022968882045458,6.024137562433308,5.223362539446541,2.1521637445779733,1.3790180050922312,1.1497795869084977,16.76951129924452,0.6861218571373532,69.45752702060332
2024-07-30,18.007949040350038,16.125223791116934,2.0228882486051543,6.0137627264475295,5.196119228065889,2.150544356318535,1.3789844078254379,1.1466080049232081,16.766825997379346,0.6851811336671401,69.49408693469921
2024-07-31,17.974910052619563,16.23258049742832,2.0228882486051543,5.991837150138206,5.206512878521073,2.1449739294842023,1.3788970549317752,1.1465408103896215,16.76662550233003,0.6851005002268361,69.55086662467478
2024-08-01,17.956136497966803,16.353812874925353,2.0228882486051543,5.999732507834637,5.296948455801069,2.1367291602131204,1.3788567382116232,1.1499005370689537,16.76661504014115,0.6851005002268361,69.7467205609947
2024-08-02,17.930737132257384,16.388659960043388,2.0228882486051543,6.008091507812816,5.316012008621883,2.130001643510425,1.3750854450140726,1.1499005370689537,16.76788468085327,0.6851005002268361,69.77436166401418
2024-08-05,17.913420334934422,16.46077313348858,2.0228882486051543,6.0014997240679655,5.3064496083027946,2.124768533234697,1.37509888392079,1.1499005370689537,16.767353844037935,0.6850669029600427,69.80721975062133
2024-08-06,17.830745504541724,16.58037268381945,2.0228882486051543,5.997085043211324,5.272257454864722,2.1228131723073256,1.3748838614133125,1.1499005370689537,16.767303165920705,0.6865451826989489,69.80479485445163
2024-08-07,17.832798505845847,16.641351723049336,2.0228882486051543,6.0004111726238625,5.273811550195873,2.122517516359544,1.3646635728547833,1.1499744510558991,16.765948094078585,0.6867817544933476,69.86114658916223
2024-08-08,17.840572859626196,16.674861636948997,2.0228210540715676,6.001204068120185,5.27626173838803,2.121133308967659,1.3603967199720313,1.1499744510558991,16.765949263263465,0.6866675237862502,69.89984262420028
2024-08-09,17.84062474052558,16.696619226924355,2.0228210540715676,6.004463002999137,5.222346625293244,2.1202396216709567,1.3604639145056179,1.1499744510558991,16.76578929995681,0.6861877548164416,69.86952969181961
2024-08-12,21.608766265831225,16.728005793562676,2.0228210540715676,5.977417203230511,5.232891967407998,2.123989076645092,1.3546784651638075,1.1500886817629963,16.76578929995681,0.6861877548164416,73.65063556244912
2024-08-13,21.5896695793859,16.760910956660062,2.0228210540715676,5.975616389730389,5.222892594317542,2.1239084432047877,1.3547994153242635,1.1500886817629963,16.76578929995681,0.6861877548164416,73.65268416923075
2024-08-14,21.595419449222174,16.783488319945175,2.0228210540715676,5.997306785172159,5.190900389909095,2.1220269962643616,1.3561567449027137,1.1500886817629963,16.765941603086638,0.6857845876149217,73.6699346119518
2024-08-15,21.59343008786081,16.79004650642323,2.0228210540715676,5.99468619836228,5.2153544763589235,2.12066402234509,1.3566875817180482,1.1500886817629963,16.766487518355312,0.6857429270040979,73.69600905426236
2024-08-16,21.602845728599092,16.790805804652763,2.0228210540715676,6.015597137214445,5.191714350891697,2.117976241001624,1.356543449443505,1.150135717936507,16.769094861122618,0.6856085379369247,73.70314288287074
2024-08-19,21.6030157979636,16.779147553075475,2.022780737351416,6.046271441796749,5.148650180650417,2.114142907091213,1.3582569100499644,1.149934134335747,16.77804517299636,0.6851784929219701,73.68542332823291
2024-08-20,21.611679350445804,16.798674284535757,2.022780737351416,6.083510652310471,5.117222887405287,2.1066641555030188,1.3586119659654363,1.149934134335747,16.767677056463942,0.6850172260413621,73.70177245035823
2024-08-21,21.61875493483248,16.849399437940317,2.022780737351416,6.098145621725642,5.0942203775867165,2.100334430439157,1.3603375215879414,1.1498669398021604,16.764875044413376,0.6837069326364225,73.74242197831563
2024-08-22,21.618914615922098,16.877144060858246,2.022235117738692,6.131003748649514,5.072802093128159,2.0931647737054613,1.359222092330403,1.1498669398021604,16.762079751816174,0.6827594897128508,73.76919268366376
2024-08-23,21.615696279980337,16.906185538274393,2.022235117738692,6.162578459981879,5.048755427293827,2.091323643485187,1.35898691146285,1.1498467814420845,16.761777376415033,0.6823966392314829,73.79978217530577
2024-08-26,21.61614118170667,16.91244134935131,2.0222687150054854,6.19528875893186,5.008210931111885,2.0990967071304905,1.3684800006205442,1.1497997452685738,16.759297898125684,0.6818899924482394,73.81291527970075
2024-08-27,21.61147286836355,16.937914797034008,2.021973059057704,6.2067723047218175,4.997424179196314,2.0864291936587356,1.368325453193295,1.149591442214455,16.762019276735945,0.6809344861806373,73.82285706035645
2024-08-28,21.612237461522323,16.964362565453715,2.021973059057704,6.207672711471879,5.010819752158933,2.0572587027381,1.3692124210366388,1.149457053147282,16.759297757017166,0.680900888913844,73.83319237251759
2024-08-29,21.61271454271079,16.976148486644814,2.021917959540163,6.179726504953192,5.040826230430281,2.013476149018792,1.3692057015832801,1.1413520485060604,16.747112787649456,0.6796376316824151,73.78211804271925
2024-08-30,21.596031645178776,17.012964371596937,2.021978434620391,6.183536435007555,5.050808092625285,2.006158664311206,1.3694848948703324,1.131272868468063,16.74659841349485,0.6796376316824151,73.7984714518558
2024-09-02,21.838150099705096,17.118526983861564,2.0223816018219107,6.190968150422238,4.886234286802489,2.0188718700657997,1.3690010942285087,1.1350760790690675,16.753211632295915,0.6825001188132063,74.01492191708579
2024-09-03,21.799324318742137,17.1750913422348,2.0223816018219107,6.240376290968501,5.195325727818765,2.0374672987294757,1.3394489383571007,1.1361108748863018,16.74346340549419,0.6839851180054712,74.37297491705866
2024-09-04,21.834542525988628,17.211342793104798,2.0223896651659414,6.213041554705452,5.160486269280291,2.0428831781365595,1.3427750677696397,1.1361108748863018,16.746534195679104,0.6842538961398179,74.39436002085654
2024-09-05,21.82419216225198,17.267866834757886,2.0223963846193,6.179753382766626,5.13399351412035,2.0490583624926257,1.3409339375493656,1.1259645003147178,16.757975274523833,0.6960143573221399,74.39814871071883
2024-09-09,21.80652637667993,17.32533159988119,2.0223963846193,6.161073302429538,5.045211392728319,2.0518066189163195,1.341028009896387,1.1259645003147178,16.766971245083145,0.6959270044284773,74.34223643497732
2024-09-10,21.871712290951887,17.36920963031327,2.0223963846193,6.14878342223654,5.038682341800025,2.057155303789817,1.3392473547563408,1.1305740453187618,16.75797182744426,0.6975329537811982,74.4332655550114
2024-09-11,21.84821289099635,17.405373728289604,2.0223291900857134,6.15855350742004,5.035431705445971,2.055635363440087,1.3409254038436003,1.1305740453187618,16.75797133020471,0.6980906684099674,74.4530978334548
2024-09-12,21.835172380668656,17.38988538829788,2.0223963846193,6.168478140030787,5.021738621966444,2.056051969548324,1.339647363814782,1.1297139552888529,16.761263862350457,0.6985072745182046,74.42285534110368
2024-09-13,21.812765483195797,17.42543129656522,2.0223291900857134,6.173148160115059,5.0262802803332045,2.058116447678787,1.3399161419491288,1.1544818603688916,16.735998717721877,0.6987962110126272,74.44726378902631
2024-09-16,21.785689647470658,17.480765994973822,2.0223291900857134,6.166925946304936,5.056086969097839,2.0584255425332856,1.3400774088297367,1.1544818603688916,16.735232700038992,0.6987962110126272,74.4988114707165
2024-09-17,21.735698258372864,17.544667996414727,2.0223963846193,6.176790103835455,5.0685843661689125,2.055690738455216,1.339385305133794,1.1544818603688916,16.735232700038992,0.6987290164790405,74.53165672988719
2024-09-19,21.729422288935872,17.544667996414727,2.0223963846193,6.176790103835455,5.041897035798065,2.0554294457919107,1.3389821379322744,1.1544818603688916,16.73583745084127,0.6988970028130072,74.49880170735076
2024-09-20,21.718934337672252,17.544667996414727,2.0224635791528867,6.176790103835455,5.005533658993473,2.055300432287424,1.3470387625093134,1.1544818603688916,16.735998717721877,0.6990313918801805,74.46024084083648
