date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,BOCOM INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL
2024-03-27,30.497179497709258,22.18201864325388,20.1841971736263,8.223631937059398,5.687538497649901,2.9163990896623986,5.890259030299028,0.7909568415659936,1.79513734883811,1.8326819403357324
2024-03-28,30.533546804623796,22.172618115259432,20.10475374042296,8.212265217691339,5.732804792067678,2.9285985321148567,5.887470178036478,0.7902868651857795,1.7936167859454744,1.844038968652207
2024-04-02,30.549298735967866,22.054701526608383,20.120989433143617,8.229068015556951,5.749802589868482,2.930193833133008,5.8936128220174275,0.8006982337726988,1.800464928638295,1.8711698812932733
2024-04-03,30.60839992136069,21.964627986182844,20.089774281193897,8.250172974405704,5.704657746022731,2.9335229577306827,5.922938245277995,0.8536262326683379,1.8161763394512334,1.8561033157058877
2024-04-05,30.564078000008628,22.070358700282863,20.182703678029405,8.22838864458782,5.53893361842068,2.9505897958431775,5.907378852038531,0.847442211906454,1.8179886317309844,1.892137867151456
2024-04-08,30.579494550555804,22.12214403092555,20.23331484623399,8.220555260493507,5.449313097831317,2.9463577079099923,5.899491622014064,0.8415715888821509,1.8202969000210032,1.8874603951326203
2024-04-09,30.53303751572209,22.124244435745442,20.20257595318071,8.139756448311884,5.302613963933342,2.9710675936111532,5.883816192706705,1.09975709787676,1.819720419525981,1.9234103793859303
2024-04-10,30.619540516517972,21.93025057777525,20.33072827401635,8.160283831817722,5.4735175334306225,2.976369564149341,5.710700541903635,1.097626311977659,1.7824729481162669,1.9185099002951793
2024-04-11,30.616726119293325,21.750312829622878,20.381742466379354,8.174784952813608,5.9482829630406515,2.9794673736589545,5.717083275398941,0.7118382120781687,1.7865232912341742,1.933238516479943
2024-04-12,30.54278240909895,21.832468380985812,20.462577621037124,8.177991128887074,5.851915422350845,2.9818636824793385,5.723292444245956,0.6982040513095792,1.788692448652368,1.9402124109529524
2024-04-15,30.683007902281744,21.880658091052112,20.529533109879605,8.194147975641194,5.547338936549028,2.9870026673752625,5.733302758155232,0.6994073457777454,1.8026318654430469,1.942969347845028
2024-04-16,30.6464954496634,21.771640108652846,20.69417852649184,8.012952547700234,5.697846967593672,2.982250339413984,5.730772640193367,0.6982945871177123,1.8085526469178614,1.957016186255084
2024-04-17,30.641848548261088,21.758656068751993,20.769361147131473,7.925894242274895,5.64885963193396,2.976818290199705,5.8238528882733895,0.6970226715735487,1.8051122281696252,1.95257428343033
2024-04-18,30.807762996192267,21.801982751663076,20.858264246978653,7.6873168267456675,5.207000284010392,2.9798269927771943,5.731085616586889,1.0617989517277606,1.8495275858217488,2.0154337474963544
2024-04-19,31.11225288632381,22.031540129097614,21.196032138921616,7.682951273041789,4.15872726750853,3.0142903122065534,5.794259619552072,1.106354844257233,1.8725469638593217,2.031044565231458
2024-04-22,31.111599503899146,22.080918240684976,21.183628510429813,7.590552313756545,4.206683636149738,3.019169347479806,5.798299865471496,1.1217790850172804,1.8778023271240383,2.0095671699871622
2024-04-23,30.893006690370434,22.143500286650205,21.54574906483587,7.420955468005067,4.162297572225179,3.0153906154620636,5.792968224164116,1.114302689350237,1.8656770253256814,2.046152363611146
2024-04-24,30.918192380386905,21.704550099628882,21.583970927327574,7.425929755853768,4.054266104217043,3.0197019925895052,5.799916084039718,1.5916236719362649,1.8658231286850613,2.03602585533528
2024-04-25,30.366771842397704,21.43947200160073,21.507339765713684,7.321809459879365,5.194556868297651,2.9922435614860836,5.722691641387369,1.589186662124772,1.8504736996612907,2.015454497451345
2024-04-26,30.29775928508584,21.419566872368957,21.492301667948876,7.3230890899560075,5.347461959565117,2.9898857537624903,5.690573653348195,1.574423804577055,1.8485750122552713,2.0163629011321933
2024-04-29,30.398547314300295,21.507977300005656,21.54935444109227,7.10313347645141,5.391207100718083,2.9948962845550144,5.654950160796709,1.5654413125635942,1.823870875447173,2.0106217340697943
2024-04-30,30.4092172046554,21.309886897055403,21.55669232268238,7.070026014691609,5.850658280050571,2.950554297289138,5.623714411992235,1.5024543157629788,1.7805914241960423,1.9462048316242468
2024-05-02,30.468344896754267,21.367175705331373,21.97727351042308,6.973059805189931,5.634045311904787,2.9540875484622227,5.6250269154126835,1.3000601609135354,1.7948861273836765,1.9060400182244468
2024-05-03,30.753321327087612,21.806664676364644,22.225818057816618,6.908298211426185,4.807096257896036,2.9702149308108097,5.525127397080239,1.2623345698309096,1.8098349088934387,1.9312896627935074
2024-05-06,30.67137301092539,21.71881362104638,22.1665929632067,6.840969750506239,5.294993613271504,2.910882858886348,5.505262866145758,1.2632311237074894,1.791056108546295,1.8368240837578986
2024-05-07,30.5201102643266,21.76120084209396,22.057273444541604,6.817318547509664,5.331854434335821,2.896527188010263,5.4901058745555575,1.5071189594492018,1.7701133807483629,1.8483770644289645
2024-05-08,30.500026605528923,21.57467961707459,22.126628519059334,6.821929728962166,5.47854802267119,2.888470775674858,5.434562905265183,1.520968082988651,1.7690891774918955,1.8850965652832044
2024-05-09,30.761249682723818,21.63470573877783,22.167246513054888,6.681646058597865,5.568406732780901,2.8878191265168924,5.342304945599628,1.3048678955193576,1.769420991665773,1.8823323147630517
2024-05-10,30.770076706785098,21.65272599003118,22.18944675865091,6.646647200051461,5.559552864774322,2.901326440140021,5.441272283454185,1.197218191930377,1.7626061174356566,1.8791274467467867
2024-05-13,30.925761429752562,21.68314494171391,22.0466319857512,6.647608626287346,5.563247992629394,2.9012636368839875,5.448226136252885,1.1997753168385865,1.7435786536798343,1.8407612802102928
2024-05-14,30.938106270044063,21.61263416210019,22.228161183527433,6.573489757927121,5.6026952606889155,2.7816370922635216,5.437703211950933,1.2127082273752163,1.7424105254491062,1.8704543086734997
2024-05-16,30.98644528766739,21.573058792793624,22.222170565355764,6.551558457887478,5.599676907406016,2.780310326089626,5.44373058441325,1.2161961460882933,1.7428260846593964,1.8840268476391635
2024-05-17,30.951393970205267,21.539321034627832,22.312432636692538,6.354041324413613,5.768084207872465,2.7753668043101514,5.438879501194478,1.2102297157182835,1.738849417590677,1.911401387374695
2024-05-20,30.907490208510485,21.52511292168555,22.548014170277238,6.336325885966368,5.569171317247222,2.771521724000561,5.437188470765635,1.2100140664717363,1.7709209286006364,1.9242403064745641
2024-05-21,30.865715343402773,21.47709653239221,22.448496512123754,6.216799350555833,5.946240948873294,2.7631387870207895,5.392319419956639,1.2196094326229925,1.757407395971577,1.9131762770801375
2024-05-22,31.25027065298747,21.359102247069025,22.492889351929502,6.088134553875,5.601568746496315,2.7736242541139227,5.423439986519801,1.295167528622974,1.7977057826506098,1.9180968957353755
2024-05-23,31.386998297262153,21.370663076943707,22.592176440661884,5.947189684892217,5.619752945883244,2.762762211246557,5.427600004541263,1.2147719704649946,1.7973581353832986,1.8807272327206765
2024-05-24,31.725015479883744,21.36591003575444,22.72991672777119,5.699411516590332,5.592317343582091,2.764952206686248,5.234341934173235,1.2176300507621696,1.8154018863316974,1.8551028184648526
2024-05-27,31.9950019508614,21.42451970315374,22.883348163542287,5.685165307171548,5.009496173877491,2.763692999396531,5.335818498030447,1.2293155341585875,1.8209865562906955,1.8526551135172713
2024-05-28,31.974741167215825,21.473181883764294,22.96266214139323,5.618376306257737,4.991453678775919,2.7610878096382776,5.328896197117431,1.230340378589809,1.811263267149574,1.8479971700979017
2024-05-29,32.11151626461044,21.827585254479345,23.075288443173676,5.579678805325434,4.278351225349713,2.7655084241247363,5.186755546267305,1.5101425256511694,1.8200990013823644,1.8450745096358265
2024-05-30,32.055158841742895,21.805555836714813,23.02580296717905,5.560291296178059,4.760817352126719,2.7682322006587943,5.149831581125473,1.2141516058416544,1.8178302611001007,1.842328057332443
2024-05-31,32.20601919374471,21.774703808813054,23.10360113520249,5.459996099386534,4.666538582823449,2.7641679258775294,5.143869178679913,1.2157113235577368,1.829402523616944,1.8359902282976373
2024-06-03,32.218067073369404,21.671149419613332,23.08803055090702,5.453320194298759,4.598421492397743,2.7637304673005967,5.334940442273155,1.214501858887161,1.8283865260457242,1.829451974907103
2024-06-04,32.09440999195341,21.314104746967306,23.537204088946265,5.418528680305451,4.711299337458122,2.7573383380189878,5.310682200302243,1.217346285238782,1.825607309313632,1.8134790214957923
2024-06-05,31.917641102119397,21.30232799327982,23.585385888099275,5.440419819754759,4.800889273337884,2.7565315955654235,5.299187119606266,1.26205918447453,1.8234790899779054,1.8120789337847374
2024-06-06,32.50963926890115,21.310661678744598,23.756308185068,5.393559335849504,4.259892605474757,2.7572456304630863,5.131543233046527,1.2763741773065722,1.8278862859834462,1.77688959916236
2024-06-07,32.521442547188265,21.287494919251802,23.90927583898054,5.420265395048391,4.193982730061359,2.7574844085342107,5.020508220388066,1.283878014157857,1.820796245480321,1.784871680909184
2024-06-11,32.52560641074577,21.27208528321971,23.94377624023082,5.406876589781408,4.206463027175877,2.7568666355166753,5.003788526668633,1.2521396505892746,1.8244464820990725,1.8079511539727553
2024-06-12,32.502867071999724,21.21670783442044,24.04062934989852,5.390231137309456,4.243387057888474,2.7548778730588066,4.954499585305177,1.2441397211114233,1.8341374097672225,1.8185229592407575
2024-06-13,32.491254084164865,21.219872856719046,24.026361467740585,5.447367147034032,4.23780213229307,2.754593497772235,4.873304010044697,1.2444163115819675,1.8421074771187675,1.8629210155307334
2024-06-14,32.67868775563669,21.192037388377667,24.077165186118897,5.390564655744102,4.290922437066306,2.750435638653683,4.68255198717666,1.2425379554061577,1.83976085197514,1.8553361438447018
2024-06-17,32.35072323284126,21.262508217491334,23.959648474921106,5.417270006568349,4.392871187770787,2.752892357932797,4.6361526946767455,1.529442133725976,1.8368118214804008,1.8616798725912482
2024-06-18,32.309239933559056,21.23803193298618,24.10082494147438,5.421126589489087,4.371327741796565,2.7524376309514964,4.588520649334169,1.5322723751375076,1.8372283255851094,1.8489898796864537
2024-06-19,32.254157822911374,21.286774853437226,24.140970933533424,5.436667490005653,4.376786656522167,2.7498907284428094,4.585378080019517,1.5109742754294035,1.8357685634238619,1.8226305962745648
2024-06-20,32.09872688081079,21.27422968814209,24.10585077846797,5.430958165628132,4.584719992234335,2.7451866706647885,4.577534174369237,1.5128421753545744,1.8342081980523954,1.8357432762756907
2024-06-21,32.23081987911252,21.31452726218674,24.22245572697007,5.45347059889857,4.471106115906854,2.7394625072546854,4.377037043877988,1.5189249393245436,1.8391463131968848,1.8330496132711407
2024-06-24,32.218933599448086,21.352746362969054,24.28248939107946,5.4583987686708095,5.42310491449414,2.7586144924680793,3.311157093553743,1.5076378484646467,1.8382267542258273,1.8486907746261545
2024-06-25,32.205657489163904,21.359733693893592,24.486935724556133,5.475253744020241,5.5752209889288205,2.757822805991022,2.94105795013458,1.5177831265012522,1.839138383995077,1.8413960928153759
2024-06-26,32.14671931131342,21.49335788565577,24.64525662739788,5.520218659770689,5.247941635729788,2.7695332584620638,2.8986255214370806,1.5602157120478644,1.8495493754763206,1.8685820127091306
2024-06-27,32.04474147721261,21.54148673029732,24.724617223094754,5.536743886066736,5.245389163023512,2.7704255639034248,2.9004268708575585,1.5246468367573314,1.8488440964443595,1.8626781523423903
2024-06-28,31.86096854428851,21.527906382430377,24.847159871238834,5.557863703040643,5.28930169627878,2.7759917267928005,2.8915836601318436,1.500113117045268,1.8561803225352245,1.8929309762177164
2024-07-02,32.04773268419717,21.380071597750145,24.93599617880024,5.54042501600614,5.199219729411924,2.7694471794948368,2.890403047009594,1.4907955484557118,1.8518042792649458,1.894104739609285
2024-07-03,31.97517534048564,21.366342388528917,24.92368685002069,5.525985626480035,5.341206015766476,2.761869256721256,2.883214802036105,1.4845544139117457,1.8460166201804376,1.8919486858687014
2024-07-04,32.18724908522104,21.532665387601718,24.767571982025448,5.552216226073105,5.330242690268106,2.7759204441553833,2.898028204858279,1.1899972211098822,1.8493241392433852,1.9167846194436522
2024-07-05,32.07965210065248,21.548576789313508,24.579640061046387,5.5570156161703,5.429698497530415,2.7687842999906938,2.8949128461764775,1.3780215259025228,1.8467840407443445,1.9169142224728684
2024-07-08,32.00106288423697,21.615650432771133,24.593589169213406,5.550264287134,5.421094878807104,2.7934077023798793,2.8904897467809785,1.3767816786230973,1.8461263979857712,1.9115328220676613
2024-07-09,31.991398329075484,21.646714974829866,24.71225193439072,5.55388429853264,5.2880465721435215,2.8030790709532605,2.890346501226148,1.3702216673284724,1.846756217549785,1.8973004339701036
2024-07-10,32.013737113157426,21.62934435522355,24.801256661358504,5.5455347657121585,5.224529215506636,2.8059347577228877,2.8752399960165707,1.3600179699972599,1.8479155894764652,1.8964895758285443
2024-07-11,32.07694466768704,21.544969950304534,25.036024915864,5.546493653345656,5.003269406728094,2.7814444255760478,2.8800759592577787,1.380161460053792,1.85315193881104,1.8974636223720185
2024-07-12,32.11153024923903,21.545490173910743,25.079091846955485,5.548659291798611,4.896209594507421,2.766546064246138,2.8810696901514756,1.4309212403092173,1.8540177539950118,1.8864640948868625
2024-07-15,32.191413492203296,21.580428797724633,24.939036128743545,5.546640034717702,4.932007477127961,2.7517238158466557,2.8824061287828573,1.4268778181595831,1.8552402747198322,1.8942260319739352
2024-07-16,32.06965005661625,21.635548042769205,25.024224100991315,5.557855050284617,4.882686502980983,2.763138097462526,2.880519818150252,1.4286250917441363,1.8556464169333997,1.902106822067317
2024-07-17,32.16616688849206,21.692425823472377,24.787391638533048,5.646340894730365,4.737524931828151,2.826103061485345,2.8956296639736068,1.435240599742368,1.867745180129912,1.9454313176127649
2024-07-18,32.25789717716903,22.138255371116017,24.53733244608726,5.684423503577947,4.734775022534096,2.836876368393235,2.909406737973751,1.0631281784289166,1.8745308217469958,1.9633743729727575
2024-07-19,32.18750680708031,22.06128044023054,24.500984038413883,5.684729924111281,4.934875797623146,2.833846863457538,2.9179331368662313,1.0572102427995238,1.8733985743475634,1.9482341750699825
2024-07-22,31.808973599286684,22.836188364655406,24.19679311909727,5.650296402034433,4.97778444278618,2.8018952361276166,2.8850334366865864,1.0533146484050895,1.8522760028142071,1.9374447481065267
2024-07-23,31.75291294449683,22.77566557515532,23.752768625359906,5.637334858890113,5.263296634340674,2.8119084479324647,2.8512535773805556,1.3650619193678022,1.842544776301842,1.947252640774492
2024-07-24,31.722403790078445,22.75150080767274,24.000974574658887,5.618219447236965,5.072969725954738,2.8087134618832157,2.845157688307104,1.4001416257078865,1.8387374955876743,1.9411813829123412
2024-07-25,31.782660739491348,22.547249789070325,24.015512390225766,5.633228822320425,5.1775282269709475,2.8134280170723374,2.8579441944382866,1.3757415527674932,1.8496916293710193,1.9470146382720526
2024-07-26,31.759224557074678,22.59222711393202,23.891110274173077,5.646088475171392,5.230331898432683,2.819425219908294,2.8616931871191627,1.3770637360692788,1.8599173494385124,1.9629181886809042
2024-07-29,31.73184922614018,22.642870640057197,23.825090311826802,5.617080295597683,5.239184296982666,2.8242784305678756,2.8669060227516288,1.4205995718562865,1.8659875847040948,1.9661536195155882
2024-07-30,31.619694683658174,22.701087436701375,23.901636411703773,5.600433287790505,5.232639985717799,2.8239847338889,2.863882939067006,1.4174400522812576,1.8650764474775448,1.974124021713668
2024-07-31,31.461751097890062,22.907304587606024,23.796189823929957,5.584017329115403,5.259746605844193,2.81282579680144,2.7887299629258617,1.5556909441008118,1.8575637714574278,1.976180080328822
2024-08-01,31.45283223763093,22.921341523133897,23.79035755150244,5.683424318415106,5.225390663165598,2.812322104210806,2.7138180605417372,1.5638855393830233,1.8588022273668192,1.977825774649646
2024-08-02,31.472337989355108,22.94177431530077,23.81770711550567,5.679222224735346,5.231825597182032,2.8138489713776487,2.645697255266136,1.564591700928975,1.8548097730810256,1.9781850572672854
2024-08-05,31.404843826079087,22.9437366625174,23.840698703846634,5.6585268026485265,5.370334552984471,2.8026569284548595,2.598000507808757,1.557356661080078,1.848934691825,1.9749106627551865
2024-08-06,31.46551830887559,22.808474724529216,23.94847668790354,5.670353401780267,5.140250606587503,2.8059716058906234,2.7447625039616637,1.5805507724567285,1.8532607061920072,1.9823806818228615
2024-08-07,31.52025935721084,22.74457984174372,24.089233334888334,5.648753576570096,5.0977805949543455,2.7440269032558344,2.7323149600336225,1.59674182253759,1.8481523223436442,1.978157286461974
2024-08-08,31.602222890743636,22.60267372877643,24.19783088701031,5.640269143925957,5.1211731843650705,2.7144931635861527,2.739709734794474,1.5870340005417392,1.8527183435026833,1.9418749227535455
2024-08-09,31.62176455451467,22.61761522353816,24.191506321441466,5.648204693195781,5.0893369118332785,2.713783678918728,2.7389936592942274,1.5866191988744627,1.8493826633646875,1.9427930950245416
2024-08-12,30.224595456765446,26.021821821610793,23.119716470519627,5.415826226300321,4.9069046664081055,2.593948628491244,2.613957103601227,1.4828693098519183,1.7673089378364446,1.8530513786148766
2024-08-13,30.34416389757746,25.995273003385254,23.082624176241005,5.437180917226637,5.058044601580324,2.6032595439487403,2.6195104099442026,1.2100393343155504,1.7729688236313514,1.8769352921494773
2024-08-14,30.29787046532,26.18233912490003,23.058005354122248,5.439126716548729,4.936470910906624,2.5991884801598015,2.620721338798906,1.207132344554128,1.769391639924357,1.8897536247651798
2024-08-15,30.37392081257122,26.431314374714365,23.04323740838523,5.466450212281607,4.53438498952146,2.6994649655113294,2.634038116226849,1.129740800256372,1.7865697603005781,1.9008785602309908
2024-08-16,30.395944751848457,26.4468564711086,23.07437277867995,5.482142162048993,4.443641674111882,2.6993067819848298,2.63317099979314,1.1301890884377686,1.787278682301626,1.907096609684751
2024-08-19,30.36828720926692,26.43114949977865,23.103048379595904,5.4754001745015355,4.456476935376777,2.6966590556513,2.630997526191435,1.129080495879377,1.7991715804430215,1.9097291433150785
2024-08-20,30.331029597622656,26.315396242852767,23.14229799905071,5.469838001077643,4.585875415053063,2.6953975288253376,2.628402752517069,1.1285522995798714,1.7969659441135841,1.906244219307298
2024-08-21,30.38223823752686,26.603308926244406,23.166545711300802,5.490245071984673,4.375362142021022,2.699462664863494,2.4129155533363904,1.1570283702188102,1.7965342378638984,1.9163590846396468
2024-08-22,30.40694842504229,26.603137596120902,23.037258363092946,5.494804798425844,4.398473147065415,2.7287992830141152,2.4123619210018417,1.2070889673871532,1.793975371510939,1.9171521273385526
2024-08-23,30.411334140392405,26.632371795248748,23.039194657359495,5.490080973044742,4.378633406159919,2.726927664436044,2.4109802162486043,1.2033958456878946,1.792881364916793,1.9141999365053521
2024-08-26,30.432291566881787,26.764162784200906,22.92157187470317,5.50379343973517,4.312462523818684,2.727705487171721,2.411667918842231,1.2064686475540098,1.7933927623792894,1.9264829947130322
2024-08-27,30.578143202439122,26.66589469871984,23.005030662355765,5.5346084319377775,4.1378050782853215,2.739513027212679,2.421764742576309,1.1793430533582956,1.8036231284831679,1.9342739746317241
2024-08-28,30.607509735059867,26.679470366835016,23.032551987725775,5.545056729403475,4.061165343634535,2.7480801005694317,2.3984510442707125,1.1800789342582598,1.806805850204372,1.9408299080385543
2024-08-29,30.45488829021735,26.50556496699358,22.60035527295602,5.561590652573039,4.6229559273820415,2.745734518665737,2.3431144227111846,1.3800649230163755,1.8391555097263355,1.9465755157583378
2024-08-30,30.575734909199586,26.591423716877394,22.614780196643327,5.57308138081051,4.485427449103181,2.7705978304080814,2.3537489238198313,1.2151769694065269,1.8536224546123692,1.9664061691191965
2024-09-02,30.398749991573332,26.896720390085438,22.515440432845782,5.537420815910023,4.562760139658998,2.7531999597642205,2.3397163042844515,1.2081430257753951,1.8379950832323442,1.9498538568700228
2024-09-03,30.39217568702128,26.7931342418255,22.52758987580006,5.529657357775551,4.666094428195236,2.752789331993135,2.340455593007493,1.2079628365101487,1.836224614365522,1.9539160335060761
2024-09-04,30.412084629223852,26.861931701551327,22.54241858717893,5.533971425164015,4.584828514686548,2.7538530458037225,2.3414960591323917,1.1783551633189175,1.8369341555784804,1.9541267183618083
2024-09-05,30.446897588079924,26.842964821508208,22.585300373754308,5.541793767486002,4.419985360935566,2.757610031406516,2.3451674224065715,1.2699958954923671,1.8394879149309171,1.9507968239996214
2024-09-09,30.56309652233804,26.92152562408992,22.728619877443176,5.603740790827653,4.202145539559401,2.766462775131586,2.3526961033826694,1.0689662607837724,1.8453932151404395,1.9473532913033407
2024-09-10,30.472469411612735,26.735089348713352,22.769880169754504,5.620408489502058,4.415484100055282,2.7574701573587648,2.348114368317993,1.0750487918343754,1.845253885635218,1.9607812772157147
2024-09-11,30.492655079178334,26.765135882058022,22.612791617415617,5.623803850466699,4.454498035938627,2.758852650870764,2.349155295459213,1.1305289827331078,1.8461790276600825,1.966399578219534
2024-09-12,30.53037018958562,26.585767889797484,22.62033535109702,5.7103750932925585,4.437997532418902,2.7618204375948867,2.353593038041418,1.1376136479078998,1.8728673913906042,1.9892594288736032
2024-09-13,30.493705802714434,26.71122754207076,22.51928844693227,5.711887052308768,4.420263296750799,2.758503725338732,2.350357632446011,1.175369382190837,1.87320818874859,1.9861889304987983
2024-09-16,30.56638362688907,26.71464832916471,22.516882217446756,5.743236940431838,4.4713218321726,2.764534509789203,2.35945783427055,0.9887327995456833,1.8814018329160929,1.9934000773734966
2024-09-17,30.658689798884183,26.855386180510738,22.440990898754446,5.812570324298042,4.164232292926227,2.774909354463144,2.373202074845965,0.9920511687007166,1.9026567706162258,2.0253111360003198
2024-09-19,30.6584276986744,26.70889608684784,22.440799051403474,5.834177474413522,4.286502677968866,2.7748856318471846,2.3749636784439887,0.9928650993917889,1.9092197985127093,2.0192628024962267
2024-09-20,30.650381592031522,26.58837332532756,22.434909608406148,5.84196455201582,4.414399703589619,2.774157381007478,2.3750255477668096,0.9918293346765602,1.9100890625382096,2.0188698926402737
2024-09-23,29.9619962462438,26.573687784990497,22.503243837532107,5.850098286930591,4.765633282961889,2.7782805010703573,2.43415770613623,1.168735372539117,1.9300824910311782,2.0340844905642315
2024-09-24,29.51412912949314,26.79087646342582,22.69176479821679,5.939116193621775,4.642943512510702,2.7868710371360472,2.437503806756097,1.155182213681462,1.9493086482618507,2.0923041968963147
2024-09-25,28.91473005040591,26.918253264551062,22.788999648997986,6.046093849837342,4.809103754795503,2.7980667494021176,2.451576188154697,1.1598229335091548,1.9662522664066255,2.1471012939396004
2024-09-26,28.013477577858765,27.029260072442625,23.263730440654008,6.107535531227975,4.952254625815307,2.8157276494750447,2.4718345956638843,1.1704405204829686,1.983775298688608,2.191963687690816
2024-09-27,26.878626667274297,27.199709635573534,23.902174824994155,6.316021029190878,4.860569565198176,2.8300595023417845,2.5013311306385195,1.2284013448341544,2.0110672346460277,2.2720390653084777
2024-09-30,26.65539210493319,26.78179729768687,24.670639219558687,6.244463925915455,4.929768687247946,2.812625799341389,2.4166426254971625,1.3034991971418737,1.9806174105767484,2.204553732100675
2024-10-02,27.160225287920188,26.186829306758668,26.10302949432981,5.862511380323716,4.3792088972360945,2.6033823000434926,2.3761911345240048,1.5460394435949882,1.792952915988368,1.9896298392806715
2024-10-03,27.723455794783952,25.47830065901223,26.482085176273714,5.9385971857859845,4.142816335824643,2.6280956927857653,2.3126361201486554,1.6478028620096925,1.79621472879194,1.8499954445834268
2024-10-04,27.442401631737546,25.285710120464593,26.21361574951698,5.99229947018904,4.739498625765818,2.6025477385280347,2.300963343055215,1.5604782473208132,1.8697188214952032,1.992766251926758
2024-10-07,27.39647335684833,25.49343314082371,26.169744000748764,5.831831635837725,4.86858129713102,2.598192050948228,2.280235249553142,1.5585497413044915,1.880958419225218,1.9220011075793777
2024-10-08,27.302821463726833,25.486664568929147,26.080285549792247,5.90807345263438,4.870205522954232,2.5891742213931845,2.2805438098257573,1.552541057411602,1.9099379386249702,2.0197524147076438
2024-10-09,27.23813906447148,25.385397907354772,26.01849942835178,5.80508373997083,5.2237735929349025,2.582360940293045,2.2745975642032774,1.5822863172424553,1.8812287836788604,2.008632661498595
2024-10-10,27.186176978362163,25.35074904690793,25.993635792736786,6.0252332964589,4.734049792308701,2.599752423283932,2.327666767906448,1.5680711824088984,1.961166698940538,2.2534980206857056
