date,HSBC BROKING SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,VMS SECURITIES LTD,CITIBANK N.A.,THE BANK OF EAST ASIA LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,EAST ASIA SECURITIES CO LTD,HANG SENG SECURITIES LTD
2024-04-12,53.601889795458426,27.224162473742314,0.0,3.7412819461929967,2.6932748716353387,3.526015606525923,2.5467721589513337,3.6371099381608785,0.13842586789595798,2.8910673414368286
2024-04-15,53.61901122076681,27.21674977379349,0.0,3.7424769801674294,2.694135152956121,3.511308645057172,2.5475856446225174,3.638271697688056,0.13847008365340557,2.8919908012949946
2024-04-18,53.64774368611879,27.218798611888715,0.0,3.722441782834842,2.695578841363897,3.491976097591513,2.548950802513324,3.6402213143093785,0.1385442847024416,2.8957445786770997
2024-04-19,53.64449219700395,27.214944999769862,0.0,3.7277260020976706,2.6954154673865647,3.4923154384180166,2.5487963153863884,3.640000687323678,0.1385358877932208,2.8977730048206514
2024-04-22,53.653286905740295,27.179040617256188,0.0,3.813202426372062,2.695857365389291,3.431994386387348,2.5492141760148344,3.640597444689328,0.13855859996240674,2.898248078188255
2024-04-23,53.65543059110741,27.178059932400128,0.0,3.814319197389275,2.6959650767769676,3.4292382593905546,2.5493160283605514,3.6407429026084945,0.13856413598937467,2.8983638759772408
2024-04-24,53.65528274523778,27.112680431469588,0.0,3.8160997419282263,2.6959576481290766,3.4282643961206247,2.614062522654044,3.640732870654699,0.13856375418020905,2.898355889625756
2024-04-26,53.657574447780746,27.118247395737665,0.0,3.816676071609955,2.6960727967720777,3.419317387043603,2.614174173425863,3.640888372151496,0.13856967245873764,2.8984796830198607
2024-04-29,53.65624375795467,27.11757487230958,0.0,3.817683626621269,2.6960059350721606,3.4206103482408725,2.6141093427842996,3.6407980793426145,0.1385662359773976,2.8984078016971404
2024-04-30,53.67184654880691,27.11484860810629,0.0,3.820585385059088,2.6967899112470697,3.401346084884232,2.6148695041091283,3.6418567932403576,0.1386065298900481,2.8992506346568683
2024-05-02,53.702642842933756,27.107345455132766,0.0,3.8232520007084334,2.69799091003713,3.3671506193649523,2.616171897501638,3.6434786717500676,0.13866825745510544,2.903299345116153
2024-05-03,53.72153064797677,27.101845487040265,0.0,3.8245966801245075,2.698939822858155,3.3481977096446647,2.6170920336838277,3.6447601229261606,0.13871702859324342,2.904320467152408
2024-05-06,53.72738485997416,27.100246815469202,0.0,3.8251513998866575,2.6992339352131203,3.3420793526525236,2.6173772268158375,3.645157304432009,0.13873214504438017,2.904636960512109
2024-05-07,53.7225907638848,27.0938947096261,0.0,3.824760982638519,2.6989584356642404,3.3355315347443315,2.6171100820397477,3.658577938005865,0.13871798523300694,2.9098575681633827
2024-05-08,53.73133573322858,27.076784974233576,0.0,3.840006197894151,2.6993977724207965,3.318416989262074,2.6175360955121305,3.6591734817325303,0.13874056576218546,2.918608189953984
2024-05-09,53.731409855304136,27.076822326506218,0.0,3.840011495161112,2.6994014962248474,3.3182836175618604,2.6175397063884582,3.659178529541777,0.13874075715401593,2.918612216157573
2024-05-10,53.71444123704268,27.065375322234054,0.0,3.8387988024482933,2.6985490132238015,3.3172356888337426,2.6511895438917783,3.658022944683953,0.1386969422057056,2.917690505435994
2024-05-13,53.714885692934146,27.06463392344253,0.0,3.8392442873265855,2.698571342153968,3.3169873230101468,2.6512114809497653,3.6580532127052043,0.13869808984257329,2.917714647635089
2024-05-14,53.71918247911825,27.05962715190104,0.0,3.8402409881726998,2.6987872075311397,3.3157355585078583,2.6514235578948346,3.65834582940358,0.1387091846448522,2.9179480428257407
2024-05-16,53.734449036488385,27.056970486133608,0.0,3.841884182577493,2.69955418103729,3.2980536362727735,2.652177071034668,3.659385501712556,0.1387486046737398,2.918777300069485
2024-05-17,53.73830410232433,27.055738387805604,0.0,3.8421598105354136,2.6997478549147043,3.2942892012415377,2.6523673459402595,3.659648036683718,0.13875855890264238,2.9189867016517845
2024-05-20,53.745496761322286,27.080471488613767,0.0,3.8484694637798897,2.69803942139846,3.2565081163846563,2.652722354796146,3.6601378660674344,0.13877713118574483,2.9193773964516163
2024-05-21,53.7440135812833,27.080000129785674,0.0,3.8552623498569973,2.6979649653332016,3.2520028311298175,2.6526491493169395,3.6600368595878217,0.13877330144217104,2.9192968322640733
2024-05-22,53.753358982431585,27.072288476681955,0.0,3.8559327309988296,2.6984341071632385,3.2476001046749072,2.6531104113023054,3.6606732934972213,0.13879743235618786,2.9198044608937654
2024-05-23,53.7728761288949,27.090401426866794,0.0,3.8576088818858287,2.6994138735385516,3.1901055095029496,2.654073721232344,3.6620024364229105,0.13884782790108605,2.9346701937546396
2024-05-24,53.77376698317672,27.092092756730313,0.0,3.85767279082352,2.6994585946801526,3.1865688471135316,2.654117691224449,3.6627533956772207,0.1388501281905798,2.934718812383511
2024-05-27,53.7748805925389,27.092791872166305,0.0,3.8577526799735105,2.699514498190962,3.1844258615613685,2.654172655763388,3.6628292482109295,0.13885300365963035,2.9347795879350143
2024-05-28,53.77599424802584,27.093491016559074,0.0,3.857832572432443,2.6995704040172495,3.182282787248521,2.654227622578913,3.6629051038863873,0.13885587924778045,2.9348403660037903
2024-05-30,53.77228224243853,27.09162082910016,0.0,3.864607050132701,2.6993840602673442,3.1819250688477676,2.6540444087136414,3.662652263852437,0.1388462944170989,2.9346377822303276
2024-05-31,53.77577151323833,27.09089365806439,0.0,3.865133950241855,2.6995592226667466,3.1778515799457847,2.6542166290336744,3.6628899324999464,0.1388553041206221,2.9348282101886456
2024-06-04,53.77577151323833,27.09089365806439,0.0,3.865133950241855,2.6995592226667466,3.177713516614353,2.654354692365107,3.6628899324999464,0.1388553041206221,2.9348282101886456
2024-06-06,53.78022655958474,27.093137999399087,0.0,3.865454156728882,2.692879128813322,3.17797677385072,2.6545745920121324,3.6631933841093223,0.13886680756906913,2.9336905979327264
2024-06-07,53.77926123690345,27.11156759774181,0.0,3.865384774154474,2.692830793254562,3.1632840682447676,2.6542507994149194,3.6631276319939845,0.1388643149934963,2.9314287832985295
2024-06-11,53.77364657507159,27.1092893276674,0.0,3.8765258821882256,2.6925496563641174,3.161435178461971,2.653835632476672,3.662745194183803,0.13884981728283108,2.931122736303389
2024-06-12,53.78077444017517,27.10805008263263,0.0,3.877039727823005,2.692906562245671,3.1535696660329884,2.6540493305173363,3.663230702519499,0.13886822226055315,2.93151126579315
2024-06-13,53.78560167180317,27.107169109673663,0.0,3.8773877214878785,2.6931482709950125,3.1481910914428606,2.6542875515359796,3.6635595052058108,0.13888068673473744,2.931774391120879
2024-06-18,53.78627012602113,27.10750600097849,0.0,3.87495028501161,2.6944245543493417,3.148230217557445,2.6543205393552904,3.6636050363838186,0.13888241276136826,2.9318108275815105
2024-06-19,53.81361671273258,27.130683200728768,0.0,3.8774730703697884,2.6957944822982465,3.1443044544099643,2.655670077194955,3.6654677253668853,0.1389530248327087,2.8780372520661013
2024-06-20,53.8482857417675,27.128807014463057,0.0,3.8736116268708543,2.6975312281794586,3.1076202885318462,2.657380973221604,3.6678291761438455,0.13904254430281104,2.879891406519018
2024-06-21,53.84456374966051,27.126931872029292,0.0,3.8733438829361653,2.697344774891274,3.107405489898498,2.657197295117996,3.6744876532804267,0.1390329336857728,2.87969234850006
2024-06-25,53.84664800184813,27.128258410453032,0.0,3.8734938149794242,2.697449185557019,3.107525773474761,2.657300151727644,3.6746298878607884,0.13903831546762793,2.8756564586315796
2024-06-27,53.84821129688265,27.129046007698953,0.0,3.873882770254501,2.69752749886108,3.1076159922681605,2.657100800785585,3.674736571022519,0.13904235207744942,2.872836710149106
2024-06-28,53.8746521712561,27.13226992059148,0.0,3.8514411210063035,2.69885205512764,3.0944802898315795,2.658405506490364,3.6765409623976426,0.13911062549406486,2.874247347804825
2024-07-03,53.87495024453941,27.13753780039018,0.0,3.8514624299457423,2.698866987116262,3.0888263742848325,2.658420214699619,3.6765613036637426,0.13911139515399237,2.8742632502062224
2024-07-04,53.875919005489514,27.136227612486756,0.0,3.851531685627391,2.698915517220416,3.088881916505466,2.658468017503729,3.676627414333089,0.13911389660757567,2.874314934226059
2024-07-05,53.87554640100106,27.13590161953292,0.0,3.8515050485320055,2.698896851589198,3.0888605538765277,2.6584496316063926,3.676601986871205,0.1391129344993975,2.875124972491296
2024-07-09,53.87703684987882,27.1366523251279,0.0,3.851611599124264,2.698971515663205,3.0889460061652496,2.655756710342509,3.676703698829067,0.13911678301195946,2.8752045118570186
2024-07-10,53.89828471031647,27.143203058671684,0.0,3.8531305858856597,2.7000359277660784,3.054877858237535,2.656804079523092,3.678153705949558,0.1391716474618773,2.8763384261880507
2024-07-11,53.81324496950503,27.066666074938567,0.0,3.790405774437454,2.695775859811915,3.020906264070444,2.6526122219987993,3.672350381418922,0.42314623950377656,2.8648922143150948
2024-07-12,53.56510518810907,26.969362696498678,0.0,3.7470735026065647,3.041178755558034,3.0069764774461865,2.6403806864861568,2.862599668556767,1.3145410164823452,2.852782008256193
2024-07-15,53.5569297259683,26.969508999091225,0.0,3.730001421831298,3.0407145906564237,3.0340178286046218,2.6399776940480058,2.862162759581563,1.3143403825010436,2.852346597717514
2024-07-16,53.55752166345589,26.975439477199387,0.0,3.7300426476387067,3.0338730481702965,3.0340513620595813,2.6400068723778967,2.8621943936099066,1.314354909236385,2.852515626251956
2024-07-17,53.54250266387252,26.967874823315373,0.0,3.7291341057054392,3.0467687108200128,3.0332005307528402,2.6392665419651955,2.861391755715732,1.3277327719844279,2.8521280958684656
2024-07-19,53.54132505935401,26.964669929646217,0.0,3.7297393948573796,3.046701700717343,3.03313381906637,2.6392084943945604,2.861328822761666,1.3277035700600899,2.8561892091423604
2024-07-22,51.266634930675934,30.0655837827894,0.0,3.5712823268894365,2.917263322493312,2.9062461900046506,2.5270823655946573,2.739765966018341,1.2712964079049074,2.734844707629357
2024-07-24,51.26599280587543,30.066328105511086,0.0,3.5712375958678892,2.9172267831898937,2.906209788693008,2.527050713385339,2.7397316499046207,1.271280484664511,2.734942072908228
2024-07-26,51.265587952034466,30.06609066802571,0.0,3.571209393366025,2.917203745491734,2.9061868379974065,2.527030756955518,2.739710013907325,1.2712704452064028,2.735710187015416
2024-07-30,51.26552047701598,30.066051095476077,0.0,3.5710730744521544,2.917199905910749,2.9061830129167148,2.5270274309145253,2.7397064079409996,1.2712687719788007,2.735969823394003
2024-08-02,51.26565542723057,30.066656716226188,0.0,3.5702927615453843,2.917207585082825,2.906190663088167,2.527034083005266,2.7397136198831435,1.2712721184384093,2.7359770255000457
2024-08-05,51.26666757648702,30.067250328928214,0.0,3.5703632506307916,2.917265180162095,2.904273718379137,2.5270839748021587,2.7397677106595153,1.2712972174470671,2.7360310425040018
2024-08-08,51.26740984467618,30.066237802506755,0.0,3.5701516976138823,2.917307417998977,2.904315768118191,2.527120563371974,2.739807378586327,1.2713156240166392,2.7363339031110736
2024-08-09,51.268084652591085,30.072030179793842,0.0,3.5634858084844296,2.917345817093876,2.904353996210338,2.527153826627583,2.7398434413347665,1.2713323577242328,2.7363699201398495
2024-08-12,51.26869199490318,30.072386425135612,0.0,3.562080129457938,2.917380377143579,2.904388402353715,2.527183764306326,2.7398758986200686,1.2713474184377123,2.7366655896418655
2024-08-14,51.26869199490318,30.072386425135612,0.0,3.5572099421972925,2.9222505644042247,2.904388402353715,2.527183764306326,2.7398758986200686,1.2713474184377123,2.7366655896418655
2024-08-16,51.267612285185415,30.071753105918823,0.0,3.5570034040652123,2.9221890223166587,2.9043272364401687,2.5271305422567134,2.7420558037928253,1.2713206440826637,2.736607955941522
2024-08-19,51.26788220835137,30.069542190355914,0.0,3.5409639299824254,2.9222044075955362,2.904342527677027,2.527143847558957,2.759576312962997,1.271327337565701,2.7370172379500763
2024-08-22,51.27834392048024,30.075678174147175,0.0,3.53312915316608,2.922800711947836,2.9049351871382614,2.5092283311295267,2.7667220046125496,1.2715867643267507,2.737575753051575
2024-08-23,51.278816485664926,30.08016822783293,0.0,3.5331617133796733,2.9228276475653425,2.9049619581126773,2.503853695667945,2.7667475018574894,1.271598482872791,2.737864287046229
2024-08-26,51.27996418023352,30.080841465790897,0.0,3.533240790682668,2.9228930647033726,2.9050269753905673,2.50167158997125,2.766809425694625,1.2716269430981288,2.737925564434967
2024-08-29,51.27935657082714,30.081669928507104,0.0,3.5331989257872114,2.922858431736124,2.9049925541162107,2.5016419480006666,2.7667766421414464,1.2716118757613164,2.7378931231227797
2024-09-04,51.27949159389531,30.081485827377936,0.0,3.533208229011575,2.9228661278801416,2.9050002032177966,2.5016485350445357,2.7667839273083468,1.2716152240275285,2.737900332236827
2024-09-09,51.28485745958504,30.084044695679964,0.0,3.533577942521234,2.9132968615021926,2.905304181288456,2.5019103065563955,2.7670734424826393,1.2717482853409126,2.738186825043172
2024-09-11,51.283101847810144,30.086438097562418,0.0,3.533456979115061,2.9131971319031025,2.9052047252992423,2.5018246597707456,2.7669787184849866,1.2717047501460217,2.738093089908279
2024-09-13,51.282966805729146,30.086358871948832,0.0,3.5334476745806946,2.913189460678296,2.905197075120573,2.5018180717993443,2.7669714322922494,1.2717014014083343,2.7383492064425323
2024-09-16,51.28195401279082,30.08747628265558,0.0,3.533641213597833,2.9131319277799954,2.9051397000647725,2.5017686631197398,2.7669167870698352,1.2716762864378244,2.7382951264835973
2024-09-17,51.28397963867256,30.084714753376403,0.0,3.5337807916470094,2.913246995849133,2.9052544524426764,2.5018674824305807,2.767026079673138,1.2717265173708805,2.7384032885376146
2024-09-23,51.287356037440105,30.080111719746753,0.0,3.5340134462341486,2.913438796166418,2.905445726552481,2.5020321986313077,2.7672082532000557,1.2718102444114916,2.7385835776172374
2024-09-24,51.28870672143447,30.078270336581692,0.0,3.534106516646946,2.9135155233649823,2.9055222432486523,2.5020980911846613,2.7672811293275354,1.27184373831474,2.7386556998963196
2024-09-26,51.29140830286099,30.068003029056396,0.0,3.534292672179714,2.9136689898866974,2.9056752887323163,2.5022298867038426,2.7740111433146435,1.271910731414011,2.7387999558513907
2024-09-27,51.28418221006207,30.063766955465216,0.0,3.547093061723546,2.9132585031560168,2.905265928179065,2.5018773647910346,2.773620332014855,1.2717315406824392,2.739204103925761
2024-09-30,51.28478993383256,30.063464874682854,0.0,3.54660842315636,2.9132930256221194,2.9053003559321864,2.5019070123408227,2.7736531997517178,1.2717466108552224,2.7392365638261524
2024-10-02,51.288233973944095,30.058768272970266,0.0,3.546583242630409,2.9134886683857895,2.9057588156557275,2.502075028396206,2.7738394649755342,1.2718320152479312,2.7394205177940436
2024-10-03,51.28803137054463,30.052987449737373,0.0,3.544857440250477,2.9134771592605424,2.8991635203444894,2.50206514447416,2.786996140947446,1.2718269911425981,2.7405947832982838
2024-10-04,51.28580283879113,30.059713515683622,0.0,3.541411646255495,2.9133505648838622,2.8998275715915494,2.5019564264852887,2.7868750423357227,1.2717717286035812,2.739290665369744
2024-10-07,51.291138131911126,30.060338643977047,0.0,3.541253324210427,2.9136536425069974,2.893545026875085,2.50221670652713,2.7871649626336734,1.271904031786494,2.7387855295720187
2024-10-08,51.29012501619744,30.048551939141145,0.0,3.545133827755418,2.916229725465584,2.900071958312988,2.5021672821010643,2.7871099098365804,1.2718789088118863,2.7387314323778935
2024-10-09,51.27763321234452,30.078622056580084,0.0,3.5422956593464416,2.915519472376728,2.8869905744772675,2.5015578746783818,2.786431104115221,1.2715691403750082,2.739380905706341
2024-10-10,51.2768231433181,30.07827853087966,0.0,3.542371346755961,2.9154734138542775,2.886944966645988,2.501518355799971,2.786387084892993,1.2715490524982664,2.740654105354785
2024-10-14,51.2835069783204,30.068374381028555,0.0,3.542964752747607,2.9158534401908813,2.8873212743545187,2.501844423893127,2.786750285075577,1.271714796464902,2.741669667924427
2024-10-15,51.28141387291387,30.071228598150107,0.0,3.542820148778104,2.915734431391368,2.8872034300781455,2.501742312621911,2.786636545543473,1.2716628921924977,2.741557768330522
2024-10-16,51.28107629126879,30.071030641540624,0.0,3.5427968266626677,2.9157152373334894,2.8871844238376774,2.5017258438426464,2.7866182013271534,1.2716545209324501,2.7421980132545025
2024-10-17,51.2774981990627,30.075119978410825,0.0,3.542681280407172,2.9155117958552603,2.8869829730719836,2.501551288111936,2.786423767481598,1.2715657923514754,2.742664925247049
2024-10-18,51.31708752825427,30.021133742906336,0.0,3.5454164445699465,2.9177627472530823,2.8892118984935733,2.503482636966948,2.7885750551159867,1.2725475180305776,2.74478242840928
2024-10-22,51.30383924403938,30.07871492406558,0.0,3.5049860657434944,2.917009482560772,2.888466004635758,2.5028363249664216,2.787855142185145,1.2722189905944379,2.7440738212090054
2024-10-24,51.300460674717804,30.07673411668407,0.0,3.504755247961263,2.9234027977247354,2.888275787241242,2.502671502876125,2.7876715504307046,1.272135209729004,2.7438931126350457
2024-10-29,51.31370721385662,30.087662189226457,0.0,3.4924860022708644,2.9241576636473656,2.8890215828492383,2.503317729743846,2.7883913685339583,1.2724636938912104,2.7287925559804362
2024-10-30,51.317019917601804,30.089604584672617,0.0,3.4927114697353665,2.9243464410436952,2.8918431071210335,2.5034793386095653,2.788571381147178,1.27254584143956,2.719877918629183
2024-10-31,51.320468288040836,30.091626527940928,0.0,3.492946170873578,2.9245429495283455,2.8854494508354476,2.503647565918163,2.7887587659004884,1.272631353214581,2.719928927747635
2024-11-04,51.32756933372518,30.095790208082967,0.0,3.4795928048392786,2.924947608990412,2.8858487010577027,2.503993987459823,2.7891446373482727,1.2728074430609904,2.7203052754353783
2024-11-15,51.329666208672684,30.097019705394683,0.0,3.479734955949777,2.9209818212465306,2.885966596058813,2.504096282626518,2.789258581717565,1.2728594408094716,2.720416407523955
2024-11-18,51.32506683626892,30.103283331524665,0.0,3.4794231558133077,2.9207200879415463,2.8857080002778437,2.5038719041688076,2.7890086514161374,1.2727453867931815,2.720172645795589
2024-11-19,51.322970337076036,30.106138435650458,0.0,3.4792810301759234,2.9206007839116745,2.885590126403217,2.503769627333145,2.7888947274653844,1.272693398362564,2.7200615336215974
2024-11-21,51.31506098224053,30.10278101475067,0.0,3.478923475089414,2.920300642687986,2.885293583117886,2.5035123225745077,2.801783370786202,1.2725626075485406,2.719782001204259
2024-11-29,51.313032796209114,30.101591226825004,0.0,3.478785973469782,2.924137638813547,2.8851795442367107,2.503413373287009,2.801672632578219,1.2725123105469325,2.719674504033686
2024-12-05,51.31715694291666,30.095973330616253,0.0,3.479065571516067,2.924372658494871,2.885411432766187,2.503614578389465,2.801897809464746,1.2726145852941046,2.7198930905416394
2024-12-06,51.35755451402018,30.04687769217704,0.0,3.481804339740414,2.9207409929175494,2.887682868295004,2.5055854581881793,2.8041035019217255,1.273616404982868,2.722034227757041
2024-12-09,51.37354161965404,30.039479356072874,0.0,3.475105935380511,2.921650191091504,2.881986643526518,2.5063654224947705,2.804976391982744,1.2740128693432948,2.7228815704537475
2024-12-10,51.37354161965404,30.028267631212536,0.0,3.4863176602408514,2.921650191091504,2.881986643526518,2.5063654224947705,2.804976391982744,1.2740128693432948,2.7228815704537475
2024-12-11,51.40127167123272,30.006203665399177,0.0,3.473286436195983,2.923227219031171,2.882750419096004,2.5077182909217783,2.8064904425538053,1.2747005471140889,2.724351308455273
2024-12-17,51.40357820666942,30.00304454617296,0.0,3.4734605725928063,2.9233583933572334,2.882879777101761,2.5078308200658093,2.806616378536477,1.2747577469048235,2.7244735585987154
2024-12-20,51.40697054661503,30.005024574218766,0.0,3.473689800974584,2.9169518944208392,2.883070030554292,2.5079963224484163,2.8068015990441744,1.2748418735702558,2.72465335815365
2024-12-27,51.40764906833483,30.005420611189244,0.0,3.473735650281648,2.9169903953321934,2.8831080842581893,2.5080294255463014,2.8068386460793895,1.2748587002358096,2.723369418742396
2025-01-02,51.40988831709885,30.006727607370454,0.0,3.4738869615826387,2.9171174555509696,2.8832336686085966,2.5081386719696073,2.8069609082345925,1.2749142313838107,2.7191321782004825
2025-01-03,51.421698491900294,30.010320267941164,0.0,3.4746850028466794,2.9177875925264463,2.8838960216059353,2.5087148559900725,2.8076057394153686,1.275207112003131,2.7000849157709057
2025-01-06,51.43093321185634,30.01095596133519,0.0,3.462104014621535,2.9183115921627567,2.884413934722829,2.5091653910720346,2.8081099517131127,1.27543612389715,2.7005698186190417
2025-01-09,51.433310330868146,30.00890959812179,0.0,3.4622640318088584,2.9184464754622588,2.8833587463594266,2.509281363783054,2.8082397415329075,1.275495074090528,2.70069463797303
2025-01-10,51.444859463876035,29.994646337143045,0.0,3.463041468601369,2.9191018003150573,2.8825532491003343,2.509844812334939,2.8088703199282,1.275781481132323,2.7013010675686946
2025-01-13,51.46117295485389,29.972447195823925,0.0,3.464139620998765,2.9200274659963164,2.8834673250043696,2.5106407000315625,2.8097610305084144,1.276186039525505,2.702157667257245
2025-01-14,51.47423899229271,29.954571774244794,0.0,3.465036962229975,2.920783861906463,2.884214250475816,2.5112910495161027,2.810488863303385,1.2765166192587865,2.7028576267719715
2025-01-15,51.4765520929459,29.95142413905961,0.0,3.4651926707827885,2.920915113328361,2.884343858567113,2.511403899537409,2.810615158392983,1.2765739821549387,2.7029790852308895
2025-01-16,69.8860800704072,11.670672073636691,0.0,3.441043050487376,2.9005586721131955,2.864898523244713,2.4939014238183472,2.7910274196089264,1.2676772829301073,2.684141483753445
2025-01-17,69.90947731062722,11.641100197493632,0.0,3.4421950812033435,2.9015297534494975,2.8658576658792234,2.494736359912049,2.7919618308526455,1.2681016900492403,2.6850401105331505
2025-01-20,69.92747172303734,11.618356979487782,0.0,3.4430810880835274,2.9022765952942993,2.866595325875155,2.495378494807656,2.792680470364059,1.2684280942174095,2.6857312288327764
2025-01-21,69.93137479482886,11.613423869663254,0.0,3.4432732670990083,2.9024385887659805,2.8667553277610867,2.4955177768547863,2.792836346618384,1.2684988928004572,2.68588113560819
2025-01-22,69.94056021209622,11.601814379860254,0.0,3.4437255376544864,2.902819821218637,2.8671318732525224,2.4958455606592054,2.7932031829243824,1.2686655088818333,2.6862339234524657
2025-01-24,69.95572142713257,11.582593852408703,0.0,3.4445302441045613,2.9034490737637677,2.8677533896192227,2.4963865922312714,2.793808673557688,1.2689405211283902,2.6868162260538164
2025-02-05,69.96031703252008,11.593340093520567,0.0,3.4510630595716107,2.903639810217249,2.865839603202021,2.496550587504832,2.80056151337272,1.2690238817138628,2.659664418377054
2025-02-06,69.97033754545187,11.579889055767378,0.0,3.4515573601048795,2.9040557025616764,2.8690095850709265,2.496908171897071,2.8075328885758695,1.268548621068353,2.652161069501974
2025-02-07,69.96711837291642,11.574785044617379,0.0,3.456910195098195,2.9055727431510237,2.859464537112764,2.498212523959361,2.8089995069138514,1.269211294220946,2.6597257820100673
2025-02-10,70.07085073741108,11.491219269383372,0.0,3.469935476621487,2.9098805085395,2.8631772690447215,2.5019163422406754,2.7868303933643332,1.2710930108280405,2.6350969925667975
2025-02-11,70.06690496626699,11.52680996194798,0.0,3.461584373109379,2.9080636461980442,2.861389567129892,2.5003542033245405,2.785090360679531,1.270299369639997,2.619503551703654
2025-02-12,70.11303453766243,11.485679823810019,0.0,3.4638633577963374,2.9099782124209193,2.863273404790349,2.5020003480742155,2.7869239656417824,1.2711356898041832,2.6041106599997597
