date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-11-07,33.10344827586207,17.994451050336902,0.0,15.418152992469283,14.807768529528339,9.64724534284582,5.089179548156956,1.054300435988902,2.8854538248117323
2024-11-08,33.11657414750198,18.001586042823156,0.0,15.543219666931007,14.655035685963522,9.651070578905632,5.091197462331483,1.0547184773988898,2.88659793814433
2024-11-13,33.1192005710207,18.161630581330794,0.0,15.377904671266556,15.052740106273296,9.255293837734952,5.091601237211515,1.0548021254659372,2.8868268696962485
2024-11-14,33.11394814051225,18.15875029735945,0.0,15.391325033700737,15.05035286654508,9.253826024898897,5.090793751486798,1.054634842597732,2.886369042899056
2024-11-18,33.30961416824794,18.1056293485136,0.0,15.34629981024668,15.006325110689437,9.226755218216319,5.075901328273245,1.051549652118912,2.8779253636938646
2024-11-19,33.31751680506129,18.10992487149071,0.0,15.326215895610915,15.009885330170029,9.228944246737841,5.0771055753262155,1.051799130090945,2.8786081455120605
2024-11-20,33.30960854092527,18.102016607354685,0.0,15.342032423882957,15.009885330170029,9.228944246737841,5.0771055753262155,1.051799130090945,2.8786081455120605
2024-11-25,33.28322784810126,18.109177215189874,0.0,15.348101265822786,15.015822784810126,9.232594936708862,5.079113924050633,1.0522151898734178,2.879746835443038
2024-11-26,33.25949367088607,18.10126582278481,0.0,15.379746835443036,15.015822784810126,9.232594936708862,5.079113924050633,1.0522151898734178,2.879746835443038
2024-11-27,28.606423516603158,15.568862275449103,13.990201415351116,13.228089275993469,12.915078933043006,7.940936309199782,4.368535655960805,0.9050081654872075,2.476864452912357
2024-11-28,28.606423516603158,15.562057702776267,13.990201415351116,13.234893848666305,12.915078933043006,7.940936309199782,4.368535655960805,0.9050081654872075,2.476864452912357
2024-12-03,28.606423516603158,15.55525313010343,13.990201415351116,13.24169842133914,12.915078933043006,7.940936309199782,4.368535655960805,0.9050081654872075,2.476864452912357
2024-12-09,28.588923663083417,15.553136481153897,13.988297727581983,13.267111171587972,12.913321540345626,7.939855762688801,4.3679412164920395,0.9048850183698461,2.476527418696421
2024-12-11,28.54521981382075,15.410749473398111,13.970238499694233,13.50818781001563,12.896650132499829,7.929605218454848,4.362302099612693,0.9037167901066793,2.4733301623972275
2024-12-12,28.53842495073724,15.410749473398111,13.970238499694233,13.514982673099137,12.896650132499829,7.929605218454848,4.362302099612693,0.9037167901066793,2.4733301623972275
2024-12-13,28.53163008765374,15.410749473398111,13.970238499694233,13.521777536182647,12.896650132499829,7.929605218454848,4.362302099612693,0.9037167901066793,2.4733301623972275
2024-12-16,28.52483522457023,15.410749473398111,13.970238499694233,13.528572399266157,12.896650132499829,7.929605218454848,4.362302099612693,0.9037167901066793,2.4733301623972275
2024-12-17,28.490860909152683,15.410749473398111,13.970238499694233,13.562546714683698,12.896650132499829,7.929605218454848,4.362302099612693,0.9037167901066793,2.4733301623972275
2024-12-19,28.483119353304804,15.406562054208273,13.952856463555467,13.59961959106039,12.893145846070238,7.927450580802935,4.361116771958427,0.9034712315739419,2.4726581074655254
2024-12-20,28.483119353304804,15.406562054208273,13.891719312546702,13.660756742069152,12.893145846070238,7.927450580802935,4.361116771958427,0.9034712315739419,2.4726581074655254
2024-12-23,28.44242259641499,15.399239543726237,13.885116784356327,13.728951656708311,12.88701792504074,7.92368278109723,4.359043997827268,0.9030418250950569,2.4714828897338403
2024-12-27,28.440491547287667,15.39819403897074,13.884174078348835,13.734808880439948,12.88614298323036,7.9231448163486995,4.358748048068437,0.902980514631,2.471315092674316
2024-12-30,28.455947286189797,15.406562054208273,13.891719312546702,13.687928809184157,12.893145846070238,7.927450580802935,4.361116771958427,0.9034712315739419,2.4726581074655254
2025-01-02,28.449154269411046,15.406562054208273,13.891719312546702,13.69472182596291,12.893145846070238,7.927450580802935,4.361116771958427,0.9034712315739419,2.4726581074655254
2025-01-03,28.45108695652174,15.190217391304348,13.892663043478262,13.90625,12.894021739130434,7.927989130434783,4.361413043478261,0.9035326086956521,2.4728260869565215
2025-01-06,28.491734131573576,15.048642764813932,13.912511055173821,13.946526974624124,12.912443023334921,7.9393155997006595,4.367644057418872,0.9048234573780529,2.4763589359820393
2025-01-08,28.481055710495884,15.046595469695939,13.910618325283993,13.965036392082173,12.910686347867491,7.938235494184069,4.367049860553704,0.9047003605196925,2.4760220393170536
2025-01-09,28.417902326214122,15.045572031016189,13.90967215344851,14.032104475581553,12.909808189361991,7.9376955516256285,4.366752822745204,0.9046388246497075,2.4758536253570944
2025-01-13,28.441116405718176,14.969366916269571,13.921034717494896,14.050374404356706,12.920353982300886,7.944179714091218,4.370319945541184,0.9053778080326752,2.47787610619469
2025-01-15,28.439180450616025,14.96834796814376,13.92008712817371,14.056224899598394,12.919474508202299,7.943638962630181,4.370022462732285,0.9053161799741338,2.4777074399292087
2025-01-16,28.432373562044788,14.96834796814376,13.92008712817371,14.063031788169628,12.919474508202299,7.943638962630181,4.370022462732285,0.9053161799741338,2.4777074399292087
2025-01-22,28.425566673473558,14.96834796814376,13.92008712817371,14.069838676740861,12.919474508202299,7.943638962630181,4.370022462732285,0.9053161799741338,2.4777074399292087
2025-01-23,28.415895481763748,14.963255307566683,13.915351115949917,14.099074578116493,12.915078933043006,7.940936309199782,4.368535655960805,0.9050081654872075,2.476864452912357
2025-02-04,28.394642007207455,14.952063643163118,13.904943224314954,14.176922553885904,12.905419188141702,7.934996940232543,4.365268239613789,0.8907323043448698,2.4750118990956684
2025-02-11,28.3566861651476,14.957148687253435,13.90967215344851,14.195347571758946,12.909808189361991,7.9376955516256285,4.366752822745204,0.8910352333015916,2.4758536253570944
2025-02-12,28.336280778125428,14.957148687253435,13.90967215344851,14.215752958781119,12.909808189361991,7.9376955516256285,4.366752822745204,0.8910352333015916,2.4758536253570944
2025-02-19,28.336280778125428,14.950346891579377,13.90967215344851,14.222554754455178,12.909808189361991,7.9376955516256285,4.366752822745204,0.8910352333015916,2.4758536253570944
2025-02-20,28.32857337141303,14.94628042975656,13.905888752889977,14.307085543315653,12.845097239222087,7.935536515707875,4.365565075479396,0.8907928736570108,2.4751801985584114
2025-02-24,28.257478125211964,14.908770263854032,14.121956182595131,14.271179542833886,12.812860340500576,7.915620972664994,4.354608966967374,0.8885572814216915,2.4689683239503495
2025-02-28,28.06710233780233,14.8083271575827,14.700532237418312,14.175032001616925,12.726537761907968,7.862291989489996,4.325271171596039,0.8825709088459206,2.4523344337398103
2025-03-03,28.095495009441596,14.823307256541678,14.75586727812247,14.209603452926894,12.671971944968977,7.8702454815214455,4.329646614513083,0.8834637172916104,2.3603992446722417
2025-03-05,28.095495009441596,14.857027245751281,14.75586727812247,14.175883463717293,12.671971944968977,7.8702454815214455,4.329646614513083,0.8834637172916104,2.3603992446722417
2025-03-07,28.09360037763841,14.856025355721897,14.75487220985906,14.181671049969655,12.671117405084631,7.869714748128668,4.329354642929395,0.8834041405354373,2.3602400701328476
2025-03-11,28.099285039794953,14.859031431269393,14.757857817347903,14.164305949008499,12.673681370565223,7.871307163091866,4.330230675839742,0.8835828949143396,2.3607176581680833
2025-03-12,28.146746841429632,14.884129450712791,14.782784946963043,14.019323018714951,12.695088169718263,7.884602391730288,4.3375447604891555,0.8850753327477873,2.3647050874940883
2025-03-13,28.144845291176868,14.883123902175383,14.781786245102014,14.025131738954194,12.694230509390621,7.884069720308067,4.33725172274017,0.8850155384407513,2.3645453317119305
2025-03-14,27.7031520148956,14.642904641574678,14.549807155206809,13.8515760074478,12.495012634658863,7.760340470807288,4.269184732012236,2.4005851842000268,2.3274371591967014
2025-03-21,27.690262545696243,14.636091724825523,14.556331006979061,13.878364905284146,12.48919906945829,7.756729810568295,4.267198404785643,2.3994682618810237,2.326354270521768
2025-03-24,27.66819419539085,14.624427176728434,14.611144318257288,13.880587102344425,12.479245533638839,7.750547917911935,4.2637975692369,2.3975559540413096,2.3245002324500232
2025-04-07,27.66155276615528,14.624427176728434,14.611144318257288,13.90051139005114,12.465962675167697,7.750547917911935,4.2637975692369,2.3975559540413096,2.3245002324500232
2025-04-08,27.647566562645242,14.62054312462652,14.607263793904787,13.930017927096475,12.46265188234513,7.748489476130403,4.2626651616758515,2.396919195272558,2.3238828763030344
2025-04-09,27.637256854544244,14.618601872137024,14.6053243045874,13.948084710880968,12.460997145322978,7.747460665206134,4.262099183429595,2.396600942707296,2.323574321184359
2025-04-10,27.635422198619224,14.617631439192778,14.604354753053638,13.953797132235794,12.460169941582581,7.746946362187998,4.261816250663834,2.3964418481147107,2.323420074349442
2025-04-15,27.628086010087603,14.613750995487127,14.600477833820017,13.976639235465887,12.456862224581895,7.7448898327581635,4.260684895142023,2.3958056809131936,2.3228032917440933
2025-04-29,27.56406012050586,14.579884791101104,14.566642388929353,13.944249486856917,12.427994438191089,7.726941667218433,4.482553135138715,2.390253592001589,2.3174203800569426
