date,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,CMB WING LUNG BANK LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,INTERACTIVE BROKERS HONG KONG LTD,YUANTA SECURITIES (HONG KONG) CO LTD,ABN AMRO CLEARING HONG KONG LTD
2024-05-13,0.0,44.63237021376557,0.0,18.26214129289898,0.0,0.0,0.0,7.021957509579416,30.08353098375604
2024-05-14,0.0,44.677510297066256,0.0,18.280611174181608,0.0,0.0,0.0,7.029059344982692,30.012819183769444
2024-05-20,0.0,38.84361652315559,0.0,15.893568051070453,0.0,0.0,11.079333745144549,6.111219803869413,28.072261876759995
2024-05-21,0.0,50.95141017471114,0.0,20.847690750603373,0.0,0.0,14.532830066810648,8.01612452097889,5.651944486895943
2024-05-27,0.0,51.02497538268732,0.0,20.877791285615693,0.0,0.0,14.553813012379404,8.027698447304513,5.515721872013075
2024-05-28,0.0,47.97706223985273,0.0,19.63068251240154,0.0,0.0,13.71161088348932,7.548173912099071,11.132470452157339
2024-05-29,0.0,42.38416314664632,11.993254993391716,17.34224672044442,0.0,0.0,12.113187543325633,6.668249776325795,9.498897819866107
2024-05-30,0.0,42.486072406654465,12.022091795884117,17.383944736848434,0.0,0.0,12.142312713842959,6.68428303851157,9.281295308258455
2024-06-03,0.0,40.14622737488026,11.431158136355426,16.529454665169947,0.0,0.0,11.545469717718982,6.355723923813618,13.991966182061768
2024-06-11,0.0,40.14622737488026,11.431158136355426,16.529454665169947,0.0,0.0,11.088223392264764,6.355723923813618,14.449212507515988
2024-06-14,0.0,46.08911787633103,13.123325135629566,18.976328146120352,0.0,0.0,12.729625381560677,7.296568775410038,1.7850346849483334
2024-07-10,0.0,45.96846605113599,13.088970971280181,18.926652024471142,0.0,0.0,12.696301842141775,7.277467860031781,2.042141250939134
2024-07-11,0.0,45.81255984200406,13.044578542711863,18.862460572761357,0.0,0.0,12.653241186430508,7.252785669747796,2.374374186344413
2024-07-22,0.0,45.81255984200406,13.044578542711863,18.862460572761357,0.0,0.0,13.3054701135661,7.252785669747796,1.7221452592088202
2024-07-23,0.0,43.166068913301594,12.291021900142821,17.772817667606517,0.0,0.0,12.536842338145679,6.833808176479408,7.399441004323981
2024-07-24,0.0,43.166068913301594,12.291021900142821,17.772817667606517,0.0,0.0,11.922291243138536,6.833808176479408,8.013992099331123
2024-07-25,0.0,42.415356484646175,12.077265513851417,17.46372593302915,0.0,0.0,11.714947548435873,6.714959625701387,9.613744894336005
2024-07-26,0.0,42.384643049377146,12.068520230460463,17.45108025324583,0.0,0.0,11.70646462354665,6.710097248136017,9.6791945952339
2024-07-29,0.0,43.433094236952755,12.367054167697255,17.882760326490228,0.0,0.0,11.996042542666336,6.876082117239673,7.444966608953747
2024-08-01,0.0,43.44383968332509,12.370113805047007,17.88718456209797,0.0,0.0,11.999010390895597,6.877783275606135,7.422068283028203
2024-08-06,0.0,43.14645591504075,12.348728081007657,17.85626080513707,0.0,0.0,11.978266238577428,6.865892813040257,7.804396147196839
2024-08-07,0.0,43.14645591504075,12.348728081007657,17.85626080513707,0.0,0.0,11.978266238577428,6.865892813040257,7.804396147196839
2024-08-13,0.0,42.26953786595693,12.097749818533753,17.49334623759981,0.0,0.0,11.73481732397774,6.726348899104767,9.678199854827001
2024-08-19,0.0,38.33662497256967,10.97213078779899,15.865701119157341,0.0,0.0,10.642966864165022,6.100504718016238,18.082071538292738
2024-08-22,0.0,38.33662497256967,10.97213078779899,15.865701119157341,0.0,0.0,10.75268817204301,5.683563748079877,18.389291200351106
2024-09-03,0.0,34.89115238665868,9.986019572598362,14.439784301977232,0.0,0.0,9.786299181146395,5.172758138605952,25.723986419013382
2024-09-05,0.0,32.91878650838515,9.421518748822312,13.623516110797059,0.0,0.0,9.233088373845865,4.880346711889957,29.922743546259657
2024-09-24,0.0,34.30871956009426,9.819324430479183,14.198743126472898,0.0,0.0,9.6229379418696,5.086410054988217,26.963864886095834
2024-09-26,0.0,31.213149901733072,8.933357155619081,12.917634447025192,2.322672860460961,0.0,8.7546900125067,4.627479006610685,31.23101661604431
2024-09-27,0.0,31.50018031013343,9.015506671474936,13.036422646952758,2.3440317345834836,0.0,8.835196538045437,4.670032455824017,30.598629642985937
2024-10-02,0.0,12.420019906156691,3.5546708374804497,5.14005403099673,0.7464808758708944,0.0,3.6613109626048628,1.8413194938148727,72.6361438930755
2024-10-03,0.0,15.039600550964188,7.808195592286501,6.224173553719008,0.9039256198347106,0.0,4.433539944903582,2.3071625344352618,63.28340220385675
2024-10-04,0.0,26.19294566770184,13.653449264715844,10.883620527441627,1.5806087902923525,0.0,7.752509780957729,4.034315769508099,35.90255019938251
2024-10-07,0.0,9.040530008362492,6.612710256116756,5.351410504950055,0.7655287507081141,0.0,3.754736253473131,1.953921001807377,72.52116322458207
2024-10-08,0.0,17.3402078867181,12.683523026817193,10.26428434584765,1.46832405492371,4.950349670885651,7.201779888435341,3.7057702338550778,42.38576089251728
2024-10-09,0.0,31.161402636160158,12.186023377269336,18.254165630440188,2.611290723700572,10.271076846555584,18.75155433971649,6.739617010693857,0.02486943546381497
2024-10-10,0.0,31.514084507042256,12.323943661971832,18.46076458752515,2.640845070422535,10.387323943661972,17.83199195171026,6.815895372233401,0.025150905432595575
2024-10-14,0.0,24.11470361816782,9.64203233256351,14.126250962278675,3.560431100846805,7.948421862971516,13.548883756735949,5.0423402617398,22.01693610469592
2024-10-15,0.0,24.33954933954934,9.73193473193473,14.25796425796426,3.5936285936285937,8.022533022533022,13.675213675213676,5.08935508935509,21.28982128982129
2024-10-16,0.0,24.22660479505027,9.68677494199536,14.191802010827534,3.7703016241299308,7.985305491105955,13.8631090487239,5.065738592420727,21.210363495746325
2024-10-17,0.0,25.296601648904083,10.074401769555601,14.759702392921778,5.007038005228233,8.304846169314297,14.156444801930423,5.268449627991152,17.132515584154433
2024-10-18,0.0,25.296601648904083,19.52543736175347,14.759702392921778,5.007038005228233,8.304846169314297,14.156444801930423,5.268449627991152,7.681479991956565
2024-10-21,0.0,25.28643216080402,19.557788944723615,14.753768844221105,5.005025125628141,8.301507537688442,14.15075376884422,5.266331658291457,7.678391959798995
2024-10-22,0.0,25.119808306709263,19.42891373801917,14.656549520766774,4.972044728434505,8.246805111821086,14.057507987220447,5.231629392971246,8.286741214057509
2024-10-23,0.0,25.1449130521687,19.44833100139916,14.67119728163102,4.977013791724965,8.25504697181691,14.071557065760542,5.336797921247252,8.095142914251449
2024-10-24,0.0,26.66949332202671,20.62751748993004,15.560737757048972,7.695569217723129,8.75556497774009,14.924740301038797,5.660377358490567,0.10599957600169599
2024-10-25,3.5378323108384455,25.725971370143146,19.897750511247445,15.010224948875257,7.423312883435583,8.445807770961144,14.39672801635992,5.5419222903885474,0.02044989775051125
2024-10-30,3.295865879215089,23.966469803772146,18.536864164602783,18.07963421604115,6.915602971994665,7.8681653648313965,13.41207849114117,5.162888169175081,2.7624309392265194
2024-10-31,3.284602240364534,23.8845642680843,18.47351433453579,18.017846971710654,7.005885703436491,7.84127586861591,13.366242642870704,5.486994494019366,2.6390734763622556
2024-11-01,3.2952380952380955,23.961904761904762,18.53333333333333,18.076190476190476,7.0285714285714285,7.866666666666666,13.40952380952381,5.504761904761905,2.323809523809524
2024-11-05,3.2952380952380955,23.961904761904762,18.53333333333333,18.076190476190476,7.657142857142857,7.866666666666666,13.40952380952381,5.504761904761905,1.6952380952380952
2024-11-07,3.298379408960915,23.984747378455673,18.551000953288845,18.09342230695901,7.664442326024785,7.874165872259295,13.422306959008578,5.7006673021925645,1.4108674928503337
2024-11-08,3.2908502948449687,23.929998097774398,18.508655126498002,18.052120981548413,8.826326802358759,7.8561917443408795,13.391668251854668,5.9920106524633825,0.15217804831653034
2024-11-11,3.053300388280974,22.20261207200847,17.172608542181433,16.74902929756442,8.189198729262266,7.289092834451112,12.424991175432403,5.559477585598305,7.359689375220614
2024-11-12,3.053300388280974,22.20261207200847,17.172608542181433,16.74902929756442,8.189198729262266,7.289092834451112,12.424991175432403,5.559477585598305,7.359689375220614
2024-11-13,3.3122726402450695,24.08577445912311,18.62914034080031,18.16963430978365,8.807198927819261,7.907332950411641,13.497989661114302,5.533218456825579,0.05743825387708214
2024-11-14,1.7747230201066884,12.905211325400082,9.981534673779237,9.73533032416906,4.718916700861715,4.236766516208453,7.232252769798933,2.964710709889208,46.450553959786625
2024-11-15,3.23666978484565,23.53601496725912,18.203928905519177,16.351730589335826,8.606173994387278,7.726847521047708,13.189897100093544,5.406922357343311,3.7418147801683816
2024-11-18,2.9904926534140017,21.745894554883318,16.819360414866033,15.108038029386345,7.951598962834917,7.139152981849612,12.186689714779602,4.995678478824546,11.063094209161624
2024-11-19,2.9879101899827285,21.727115716753023,16.80483592400691,15.094991364421418,7.9447322970639025,7.132987910189982,12.089810017271157,5.164075993091537,11.053540587219343
2024-11-20,1.7317317317317318,12.592592592592592,9.73973973973974,8.74874874874875,4.674674674674675,4.134134134134134,7.007007007007007,3.2132132132132134,48.15815815815816
2024-11-21,3.1948291782086793,23.231763619575254,17.96860572483841,16.140350877192983,8.624192059095106,7.626962142197599,12.927054478301015,6.149584487534626,4.1366574330563255
2024-11-22,3.197781885397412,23.253234750462106,17.98521256931608,16.155268022181147,8.632162661737523,7.634011090573013,12.939001848428836,6.155268022181146,4.048059149722736
2024-11-25,3.2007400555041627,23.274745605920444,18.001850138760407,16.170212765957448,8.640148011100832,7.6410730804810365,12.950971322849213,6.160962072155412,3.9592969472710453
2024-11-26,3.1708211143695015,23.332111436950147,17.833577712609973,16.019061583577713,8.559384164222873,7.569648093841643,12.82991202346041,6.286656891495602,4.398826979472141
2024-11-27,3.321812596006144,24.4431643625192,18.682795698924732,16.781874039938558,8.966973886328725,7.93010752688172,8.851766513056836,6.682027649769585,4.339477726574501
2024-11-28,3.291476407914764,24.21993911719939,18.512176560121766,16.62861491628615,8.885083713850838,7.857686453576865,8.770928462709286,6.621004566210045,5.213089802130898
2024-12-02,3.3230887437572036,24.45255474452555,18.689973107952362,16.78832116788321,8.970418747598924,7.933154053015751,8.855167114867461,6.876680752977333,4.110641567422205
2024-12-03,3.4572342126298965,25.4396482813749,19.444444444444446,17.46602717825739,9.332533972821743,8.25339728217426,9.212629896083135,7.154276578737011,0.2398081534772182
2024-12-04,2.217664401999744,16.318420715292913,12.472759902576593,11.203691834380209,5.986411998461735,5.2941930521727985,5.909498782207409,4.58915523650814,36.00820407640046
2024-12-05,2.245003893070335,16.519595120685178,12.626524785881132,11.341811575395795,6.060212821178303,5.359460160913574,5.982351414482221,4.541915390604723,35.32312483778874
2024-12-06,2.245295262816353,16.52173913043478,12.62816353017521,11.343283582089553,6.060999351070733,5.36015574302401,5.983127839065542,4.542504866969501,35.31473069435431
2024-12-09,2.2658808120497707,16.6732154551408,12.743942370661426,11.447282252783236,6.116568434839555,5.409299279633268,6.037982973149967,4.5841519318926,34.72167648984938
2024-12-11,2.247336970641725,16.536762795531306,12.639646661470511,11.35359833723045,6.001558846453625,5.365029877890361,5.9885684593400885,4.546635489737595,35.32086256170434
2024-12-12,2.1771037181996085,15.56996086105675,14.836105675146772,10.689823874755382,5.711839530332681,5.051369863013699,5.638454011741683,4.280821917808219,36.04452054794521
2024-12-16,2.1704670162175344,15.52249725643214,14.790879161077916,10.657236922326547,5.694427508840386,5.0359712230215825,5.621265699304963,4.267772222899646,36.239482989879285
2024-12-18,2.1704670162175344,15.52249725643214,14.790879161077916,10.657236922326547,5.694427508840386,5.0359712230215825,5.596878429459822,4.328740397512498,36.202902085111575
2024-12-30,2.1704670162175344,19.302524082428974,14.790879161077916,10.657236922326547,5.694427508840386,5.0359712230215825,5.596878429459822,4.328740397512498,32.42287525911474
2025-01-03,2.1704670162175344,19.302524082428974,14.790879161077916,10.657236922326547,5.755395683453238,5.0359712230215825,5.596878429459822,4.328740397512498,32.36190708450189
2025-01-06,2.0457418687507185,18.193311113665096,13.94092633030686,10.044822434202965,5.482128490978049,4.746580852775542,5.275255717733594,4.079990805654522,36.191242385932654
2025-01-07,2.045977011494253,18.195402298850574,13.942528735632184,10.045977011494253,5.482758620689656,4.747126436781609,5.275862068965517,4.080459770114943,36.183908045977006
2025-01-09,2.0305726671229753,18.05840748345882,13.837554186630163,9.97033994980607,5.441478439425051,4.711384896189824,5.236139630390143,4.0497376226329,36.66438512434406
2025-01-10,2.02779676463887,18.170426065162907,13.81863750284803,9.956709956709958,5.434039644565961,4.704944178628389,5.228981544771019,4.044201412622465,36.614262930052405
2025-01-14,2.0163117353874034,18.06751246035342,13.740371545083823,10.466696873584052,5.403262347077481,4.678296329859538,5.199365654734935,4.021295876755777,36.40688717716357
2025-01-15,2.2089848597666917,19.793993546785803,15.053363117398858,11.466865227103499,5.919583023082651,5.125341275750807,5.69620253164557,4.405559692231323,30.330106726234796
2025-01-16,2.2344938055563577,20.022570898103318,15.227196551347538,11.599282451315025,5.987941265451587,5.1845277623302,5.761981217698697,4.456434275126443,29.525571773070837
2025-01-17,2.2035157217132952,19.744986382768012,15.016093092349593,11.438474870017332,5.904926962119336,5.11265164644714,5.682099529586531,4.394652141619212,30.502599653379548
2025-01-20,2.233655414732087,20.015058351110554,15.221483247584388,11.594930355126113,5.985694566444974,5.18258250721546,5.759819299786673,4.454762203538713,29.552014054461033
2025-01-21,2.250885179564998,20.16944865958523,15.33889731917046,11.684370257966616,6.03186646433991,5.2225594334850785,5.804248861911987,4.489124936772888,29.00859888720283
2025-01-22,2.257164595485671,20.22571645954857,15.381689069236623,11.716966776566066,6.048693887902612,5.237129089525742,5.820441288359118,4.501648490996703,28.8105503423789
2025-01-27,2.235900012561236,20.03517146087175,15.23677929908303,11.606582087677427,5.991709584223088,5.187790478583092,5.765607335761839,4.459238789096847,29.48122095214169
2025-02-04,2.2531645569620253,20.189873417721518,15.354430379746836,11.69620253164557,6.037974683544304,5.227848101265823,5.810126582278481,4.493670886075949,28.93670886075949
2025-02-05,2.4585635359116025,22.030386740331494,16.75414364640884,12.762430939226519,6.588397790055249,5.704419889502763,6.339779005524862,4.903314917127072,22.4585635359116
2025-02-06,2.48464544946957,22.264098269123394,16.931881630374093,12.897822445561138,6.658291457286432,5.7649357900614175,6.407035175879397,4.955332216638749,21.635957565605807
2025-02-07,1.963812886142983,17.597087378640776,13.382612533097971,10.194174757281553,5.262577228596646,4.55648720211827,5.063989408649603,3.9165931156222418,38.062665489849955
2025-02-10,1.963812886142983,17.597087378640776,12.830979699911737,10.194174757281553,5.262577228596646,4.55648720211827,5.063989408649603,3.9165931156222418,38.61429832303619
2025-02-11,2.0272515785975407,17.669214578486763,12.883571507699124,10.23595879029578,5.228758169934641,4.57516339869281,5.084745762711865,3.932646504929656,38.36268970865182
2025-02-12,2.577827863079307,22.4679532328497,16.382589097055924,13.015917734892238,6.648823777996901,5.817720805747288,6.465699394280884,5.000704324552753,21.622763769545006
2025-02-14,2.614659237033862,22.788969852836118,16.61665952278897,13.201885983711959,6.743820545792256,5.9008429775682245,6.558079725675096,5.07215316473782,20.502928989855693
2025-02-17,2.610928805821087,22.756455985161935,16.592951918961337,13.18305036381795,6.734198887145099,5.892424026251962,6.548723070338136,5.064916535882437,20.61635040662006
2025-02-18,2.6395499783643444,23.005913745853164,16.774844944468484,13.327563825183903,6.375306505120439,5.957017164286745,6.620510601471224,5.120438482619356,20.17885475263234
2025-02-19,2.530420353982301,22.746128318584073,16.440818584070797,12.77654867256637,6.111725663716814,5.710730088495575,6.34679203539823,4.908738938053098,22.428097345132745
2025-02-20,2.530420353982301,23.4375,16.440818584070797,12.77654867256637,6.111725663716814,5.710730088495575,6.34679203539823,4.908738938053098,21.736725663716815
2025-02-21,3.041382748878178,28.170184477314276,19.7606780787768,15.356489945155394,7.34585341532325,6.863885657304304,7.628386238989529,5.899950141266412,5.9331892969918565
2025-02-25,2.4679703304113283,22.859069453809845,16.035064059339177,11.786918408631152,5.9608900876601485,5.569790964261632,6.190155091031692,4.787592717464599,24.342548887390425
2025-02-26,2.6727033737403243,24.75536731415218,17.365269461077844,12.76471447349204,6.455381919088651,6.031838761501388,6.703665839053601,5.184752446326859,18.06630641156711
2025-02-27,3.025293436931724,28.021160522400397,19.656141510993553,14.44866920152091,7.306992891387005,6.8275748057530175,7.588031079517275,5.868738634485038,7.257397917011075
2025-02-28,3.0207989435457248,27.97953119841532,19.62693958402113,14.427203697589963,7.296137339055794,6.817431495543083,7.576758005942555,5.860019808517663,7.395179927368768
2025-03-04,2.7909104773524476,25.850236388592347,18.1332926643282,13.329266432819885,6.74088760103706,6.298612170199787,7.000152508769254,5.490315693152356,14.366326063748666
2025-03-05,2.7909104773524476,24.32514869605002,18.1332926643282,13.329266432819885,6.74088760103706,6.298612170199787,7.000152508769254,5.490315693152356,15.891413756290987
2025-03-10,2.7610138805069404,24.064574532287267,17.939046469523234,13.186481593240796,6.668678334339168,6.2311406155703075,6.925165962582981,5.431502715751358,16.79239589619795
2025-03-11,2.2531396207830583,23.61487318394484,14.639251415907411,10.760896330952967,5.442009357301157,5.08495444471805,5.651317409505048,4.432405811376508,28.12115242551096
2025-03-12,14.458567587386947,23.441701295526766,14.531899291126866,10.681984844781226,5.402102175507211,5.047665607430947,5.609875336103642,4.399902224395014,16.426301637741382
2025-03-14,14.64108910891089,23.737623762376238,14.715346534653465,10.816831683168317,5.47029702970297,5.111386138613861,5.680693069306931,4.455445544554455,15.37128712871287
2025-03-17,14.65559960356789,23.7611496531219,14.729930624380575,10.827552031714568,5.475718533201189,5.116451932606541,5.686323092170466,4.4598612487611495,15.287413280475718
2025-03-18,15.623349181193872,25.330163761225567,15.702588483888007,11.542525092445853,5.83729529846804,5.4543053354463815,6.061806656101426,4.754358161648177,9.693608029582673
2025-03-20,15.415689340630701,24.99348449309356,15.49387542350795,11.389106072452437,5.759708105290592,5.381808704717226,5.9812353401094605,4.691164972634871,10.893927547563202
2025-03-21,15.619223659889094,25.32347504621072,15.698442038552946,11.53947715870082,5.835753894903617,5.452865064695009,6.060205967784526,4.753102719831001,9.717454449432267
2025-03-24,13.797527408444132,22.36995567996268,13.867506414742245,10.19360858409144,5.155120130627478,4.816888266853278,5.353393981805459,4.198740377886634,20.247259155586658
2025-03-25,13.632173311823001,22.101866789582854,13.70131366674349,10.071445033417838,5.127909656602904,4.759161097026965,5.289237151417377,4.148421295229316,21.168471998156257
2025-03-26,13.476874003189792,21.850079744816586,13.545226703121442,7.5074048758259275,5.069491911597175,4.704944178628389,5.228981544771019,4.101161995898838,24.515835042150833
2025-03-27,15.016501650165019,24.346280781924346,15.092663112465093,9.202843361259202,5.648641787255649,5.242447321655242,5.826351865955826,4.7093170855547095,14.914953033764917
2025-04-01,15.016501650165019,24.346280781924346,15.092663112465093,9.202843361259202,5.648641787255649,5.242447321655242,5.826351865955826,4.747397816704748,14.876872302614878
2025-04-02,20.572057205720572,23.444566678890112,14.5336755897812,8.861997310842195,5.4394328321721055,5.048282606038382,5.6105610561056105,4.571568267937905,11.917858452511917
2025-04-07,20.718946202142067,23.611966022405515,14.637449218269113,8.925273913578726,5.478271574541425,5.08432845008002,5.65062169149329,4.6042102671426814,11.288932660347161
2025-04-08,20.610404052885208,23.69949338934882,14.69170888422093,8.958359075744472,5.498579018905227,5.103175583837884,5.6715680217471895,4.621277647349562,11.145434325960707
2025-04-09,25.33302173405001,22.41177845290956,13.893433045103995,8.471605515307315,5.375087637298434,4.825893900444029,4.779154007945782,4.370179948586118,10.539845758354756
2025-04-10,26.487477092241907,23.433109346365303,14.526572999389126,8.85766646304215,5.62003665241295,5.045815516188149,4.996945632254123,4.569334147831399,6.463042150274894
2025-04-11,23.349488422186322,20.65697361335487,12.80560043080237,7.980613893376414,4.954227248249865,4.448034464189552,4.4157242864835755,4.028002154011847,17.36133548734518
2025-04-14,23.281786941580755,20.597079037800686,12.768470790378005,7.957474226804123,4.939862542955327,4.435137457044673,4.402920962199313,4.123711340206185,17.493556701030926
2025-04-15,23.29429461695498,20.608144407435265,12.77533039647577,7.96174922101644,4.8887933813258835,4.437520146126571,4.405286343612335,4.125926721822284,17.50295476523047
2025-04-17,17.615990899488096,15.584626635248233,9.66116844072479,6.020963679206956,3.697082960916551,3.355813764524254,3.331437393353376,3.12017550987243,37.61274071666531
2025-04-22,27.752176139272915,24.551971326164875,15.220174091141834,9.485407066052227,5.888376856118792,5.28673835125448,5.248335893497184,4.915514592933948,1.651305683563748
2025-04-23,26.82836282638287,23.734686301200348,14.713525553768097,9.16965722064101,5.692364806335849,5.110753619601534,5.073629501299344,4.751887142680361,4.925133028090583
2025-04-24,26.82836282638287,23.734686301200348,14.713525553768097,9.16965722064101,5.692364806335849,5.110753619601534,5.073629501299344,4.937507734191312,4.7395124365796315
2025-04-28,26.63063505711829,23.559759243336202,14.605085370347624,9.102075912050116,5.6504114973590465,5.073086844368014,5.036236334602629,4.901117798796217,5.441591942021865
2025-04-30,26.98195395146235,23.87056627255756,14.797759800871187,9.222153080273802,5.7249533291848165,5.140012445550716,5.102675793403858,4.965774735532047,4.194150591163659
2025-05-02,26.971883553122666,23.861657128638967,14.79223687484449,9.218711122169694,5.722816621050012,5.138094053247076,5.100771336153271,4.96392137347599,4.229907937297836
