date,UOB KAY HIAN (HONG KONG) LTD,ABN AMRO CLEARING HONG KONG LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,BNP PARIBAS,PHILLIP SECURITIES (HONG KONG) LTD,IFAST SECURITIES (HK) LTD,BOOM SECURITIES (H.K.) LTD,DBS BANK LTD,MERRILL LYNCH FAR EAST LTD
2024-03-01,0.0,99.7619321586008,0.0,0.0,0.0,0.0,0.0,0.0,0.23806784139920406,0.0
2024-03-04,0.0,85.97010992454483,0.0,0.0,13.816236927097986,0.0,0.0,0.0,0.21365314835718532,0.0
2024-03-07,0.0,85.86947555670321,0.0,0.0,13.915338791876025,0.0,0.0,0.0,0.2151856514207633,0.0
2024-03-08,0.0,81.17795432071047,0.0,0.0,18.535415542041473,0.0,0.0,0.0,0.286630137248064,0.0
2024-03-11,0.0,80.23368400985305,0.0,0.0,19.465306101972114,0.0,0.0,0.0,0.30100988817482655,0.0
2024-03-14,0.0,80.21383123502855,0.0,0.0,19.484856550276454,0.0,0.0,0.0,0.3013122146949967,0.0
2024-03-20,0.0,50.20788838478939,0.0,0.0,49.033856108379986,0.0,0.0,0.0,0.7582555068306184,0.0
2024-03-21,0.0,76.35933806146572,0.0,0.0,22.487458917142362,0.0,0.0,0.0,1.153203021391916,0.0
2024-03-27,0.0,76.31381309095111,0.0,0.0,22.530763157387973,0.0,0.0,0.0,1.1554237516609216,0.0
2024-03-28,0.0,76.17618005384571,0.0,0.0,22.661682387805303,0.0,0.0,0.0,1.16213755834899,0.0
2024-04-05,0.0,31.676181058120196,56.802522330458686,0.0,11.136011918139847,0.0,0.0,0.0,0.3852846932812771,0.0
2024-04-08,0.0,31.676181058120196,56.781973813483674,0.0,11.156560435114846,0.0,0.0,0.0,0.3852846932812771,0.0
2024-04-18,0.0,41.05263157894737,48.98947368421053,0.0,9.625484764542938,0.0,0.0,0.0,0.33240997229916897,0.0
2024-04-19,0.0,32.44444444444444,56.14349206349206,0.0,11.03111111111111,0.0,0.0,0.0,0.38095238095238093,0.0
2024-05-08,0.0,15.219123505976096,70.4589641434263,0.0,13.84382470119522,0.0,0.0,0.0,0.4780876494023904,0.0
2024-05-16,0.0,11.50879412436526,77.68523887336812,0.0,10.278846660692636,0.0,0.0,0.0,0.5271203415739814,0.0
2024-05-20,0.0,10.18529081042322,72.05156201619869,0.0,17.27425321447778,0.0,0.0,0.0,0.4888939589003145,0.0
2024-05-24,0.0,12.109352294964447,85.6625268827621,0.0,1.6468719121151647,0.0,0.0,0.0,0.5812489101582935,0.0
2024-05-28,0.0,2.6816553322034626,94.85122176216935,0.0,1.8235256258983545,0.0,0.0,0.0,0.643597279728831,0.0
2024-05-30,0.0,4.276509607891586,84.03436413053808,0.0,11.118924980518123,0.0,0.0,0.0,0.5702012810522115,0.0
2024-06-03,0.0,1.4255032026305285,84.03436413053808,0.0,11.118924980518123,0.0,0.0,0.0,3.4212076863132683,0.0
2024-06-06,0.0,0.08934474563550918,79.00398477565534,0.0,17.690259635830817,0.0,0.0,0.0,3.2164108428783305,0.0
2024-06-17,0.0,1.1540564653063574,96.76164848763922,0.0,1.9806889803436267,0.0,0.0,0.0,0.10360606671079517,0.0
2024-06-18,0.0,1.4418510950585661,96.47520649264685,0.0,1.9793363455837913,0.0,0.0,0.0,0.10360606671079517,0.0
2024-06-19,0.0,1.4418510950585661,96.47520649264685,0.0,1.9793363455837913,0.0,0.0,0.0,0.10360606671079517,0.0
2024-06-21,0.0,1.9889774896550472,95.1140952393923,0.0,2.794782920556664,0.0,0.0,0.0,0.10214435039597959,0.0
2024-06-24,0.0,40.70847851335656,47.912311265969805,0.0,9.28861788617886,0.0,0.0,0.0,2.0905923344947737,0.0
2024-07-05,0.0,69.74448315911731,28.10975609756098,0.0,0.05516840882694541,0.0,0.0,0.0,2.0905923344947737,0.0
2024-07-09,0.0,66.22696675052696,21.941932413136602,0.0,10.199224858910723,0.0,0.0,0.0,1.6318759774257157,0.0
2024-07-10,0.0,75.29294440289205,21.941932413136602,0.0,1.1332472065456358,0.0,0.0,0.0,1.6318759774257157,0.0
2024-07-11,0.0,61.23537569787704,34.42622950819672,0.0,1.7780306532484622,0.0,0.0,0.0,2.5603641406777853,0.0
2024-08-05,0.0,59.812951175278265,34.42622950819672,0.0,1.7780306532484622,0.0,0.0,0.0,3.982788663276555,0.0
