date,THE HONGKONG AND SHANGHAI BANKING,ABN AMRO CLEARING HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HANG SENG SECURITIES LTD,TIGER BROKERS (HK) GLOBAL LTD,CHINA MERCHANTS BANK CO LTD
2024-11-06,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08,46.71984656292228,39.5187655289656,5.490170437208492,6.109149557560699,0.2811560088923761,0.5056449152172965,0.0,1.0418028856632229,0.3029510483413975,0.030513055228629963
2024-11-11,49.32438884644767,27.640374331550806,10.740546218487394,6.856378915202445,1.9719251336898396,1.3130252100840336,0.009549274255156608,1.7021581359816653,0.4058441558441558,0.035809778456837284
2024-11-12,51.27588802291986,25.216694588098186,10.73396945638187,6.691431762449317,1.9205088984388279,1.570884016801418,0.0339913079369704,2.0758977347221212,0.4394590526136888,0.041275159637749775
2024-11-13,53.08703445528779,21.469826727743477,11.095897231627166,7.931686914957179,2.282911770563633,1.3493328022306315,0.18173670583549092,2.108643696474806,0.4506074487153953,0.0423222465644294
2024-11-14,54.33813224614601,19.1820614090967,11.736526946107785,8.148808765447829,2.402853866734616,1.2944324117722001,0.18855905210854887,2.2041024334310104,0.4586571537775513,0.04586571537775513
2024-11-15,56.27471490165063,18.945327448529223,10.10026277521239,7.947036763017577,2.3981427150036994,1.4567441385820343,0.18878995841518484,2.163430874811848,0.47962854300073987,0.04592188177666658
2024-11-18,56.480438344940595,18.19950839819746,10.062474395739452,8.080704629250308,2.5860303154444897,1.7052437525604263,0.18947152806226955,2.1661204424416223,0.4813600983203605,0.048648095043015156
2024-11-19,57.462628766168386,18.67658069346552,9.227273900808095,7.35032143133762,2.7547569256189814,1.719464022926187,0.06196266749283557,2.184184029122454,0.5111920068158934,0.05163555624402964
2024-11-20,56.769405802347826,20.538346175725295,8.452707245177638,7.534777886952475,2.7382737756632363,1.2695868025029735,0.07498577855923877,2.058230335626002,0.5119718674044578,0.051714330040854316
2024-11-21,57.12732919254658,18.356625258799173,9.371118012422361,8.149585921325052,2.7406832298136647,1.270703933747412,0.07505175983436853,2.3447204968944098,0.5124223602484472,0.051759834368530024
2024-11-22,57.50750358867285,17.794597416155554,9.267910739919092,8.487537517943364,2.497716299099569,1.320631606420462,0.07568837269998695,2.3124102831789117,0.566357823306799,0.169646352603419
2024-11-25,57.62192727558313,17.249142647713292,9.481923610565723,8.654676824000628,2.505301185894919,1.3246420063352442,0.07591821775439148,2.33775753291971,0.5759313071022801,0.17277939213068405
2024-11-26,57.8125,17.656774328859058,9.506082214765101,7.964555369127517,2.540373322147651,1.3265520134228188,0.07602768456375839,2.3673447986577183,0.576761744966443,0.1730285234899329
2024-11-27,57.98971776308887,17.322421571713356,9.8258314972196,7.942503409925507,2.5626901689224635,1.3272479278145,0.076067568985416,2.316126324624908,0.46427447277305633,0.17311929493232608
2024-11-28,58.22258480486329,16.821495302507962,10.034474591436616,7.971262401642148,2.57112029263928,1.331613989841838,0.07631779783678518,2.323745361720045,0.463170083423248,0.18421537408879182
2024-11-29,56.37493315678236,19.99949071834178,9.503195742405337,7.72070993863156,2.4878409004099717,1.390338926943546,0.07384584044205647,1.9734664256066816,0.2979297700593313,0.1782485803773777
2024-12-02,56.32359299102261,20.27415376007731,9.501284301009639,7.456575366852318,2.4846773988454007,1.3885709925993743,0.07375193916736604,1.996388698151115,0.3229826301467409,0.17802192212812493
2024-12-03,56.53306101608374,19.992341077355118,9.389839162624458,7.510850140413582,2.494255808016339,1.4858309931069695,0.07403625223385243,2.016849629818739,0.3242277252999745,0.17870819504723004
2024-12-04,56.65040982560069,19.9473993310012,9.31491458774864,7.512192630799479,2.494701631642111,1.4860965707427929,0.07404948548374742,2.0172101217986365,0.3242856778081353,0.1787401373745627
2024-12-05,56.546060159170075,20.615830557603804,9.000991634671616,7.447430649139313,2.4333189249663096,1.3704899692338985,0.0737369371201912,2.0290370973073304,0.3051183604973429,0.1779857102901167
2024-12-06,52.894774245510966,26.25669209267068,8.205808499549912,6.836594494717392,2.0727720661391955,1.2768275927417445,0.06869758847775619,1.9377457715449848,0.28426588335623254,0.16582176529113565
2024-12-09,54.057716078729676,23.882761243700674,8.519539792716554,7.687553484834078,2.020538176286013,1.3050299515070838,0.06893600836740515,1.9468479604449938,0.29238375962727015,0.21869354378625086
2024-12-10,54.06076368365055,23.116207589549592,8.447807069393546,8.639319068447806,2.1255467549355718,0.9433739212672894,0.06856602435276038,1.9363991015486464,0.2908145170823974,0.3712022697718407
2024-12-11,54.68606323532879,22.14886945040436,7.702826963431024,9.341475491005117,2.1172753636856627,1.1812416004526916,0.06837526230165279,2.0913399193643456,0.2970787258623535,0.3654539881640063
2024-12-12,55.020975043253614,23.070177517597706,7.1054440310004034,8.477709572677933,2.0501030976702297,1.1874007536795204,0.18723484938259902,2.2444481312065983,0.28677742753537316,0.3697295759960183
2024-12-13,55.00130520420513,22.333230499062626,7.271173971855051,9.01540140962054,2.0740881368803246,1.0702674482071242,0.18747478582785543,2.3897102446664613,0.2871449251287406,0.3702033745461449
2024-12-16,55.906653138135965,19.198434555732717,7.948011789148186,9.35884427694835,2.1597332946803887,1.5219597043049717,0.19084891530173456,3.034256172392134,0.30439194086099436,0.3768662124945644
2024-12-17,55.89305376035234,19.036334913112167,8.205275503853702,8.332136531188663,2.2595624491359088,2.0704677102781366,0.18909473885777203,3.2959931064196466,0.34467901766479964,0.3734022691368663
2024-12-18,55.96749133500657,18.804828492888728,8.35424883470778,8.201266881797538,2.2564838054260785,2.0676467073024978,0.18883709812358074,3.442093940480459,0.3442093940480459,0.37289351021871636
2024-12-19,57.223159078133776,15.558325390424518,8.803186939413935,9.516826746828947,2.1482513380746386,2.1531392819610433,0.24684116626341132,3.6048586162230856,0.36415181953711173,0.3812596231395264
2024-12-20,56.568358092829875,16.29750297843371,8.777261786087676,9.516399620705585,2.12502127452649,2.14204089571835,0.2455688200539765,3.586277322570449,0.36227479394101486,0.37929441513287465
2024-12-23,56.574617953155084,16.156864656706233,8.893709327548807,8.303882619610519,2.376367934875332,2.196007701869409,0.8554924565551196,3.4463428306807384,0.3704696677959492,0.8262448512028078
2024-12-27,58.29543499102731,14.678335258978834,8.650655129182134,7.883674623269991,2.5566016863738046,2.3402738513729444,0.862853069151159,3.5251604021731118,0.37365716954694067,0.8333538189237689
2024-12-30,59.27881263074012,10.927383205498556,9.181691403526248,10.015937842414584,2.340870604641897,2.37075405916924,0.8740910449247933,3.7628249825679845,0.4034266361191354,0.84420759039745
2025-01-02,51.67741515210735,22.306907259027643,7.836623021301543,8.81158665016394,2.062840640132022,2.2408963585434174,0.7621653312487786,3.1854602306038697,0.37999696002431976,0.7361083968471109
2025-01-03,53.32573332748718,17.297320997939227,7.988775375981058,10.884816065243127,2.586925066865436,2.326040250800193,0.7695005919235323,3.654579734292103,0.40996185381681066,0.7563467356513351
2025-01-06,53.692905733722064,15.268574962452513,7.984362576199311,11.95997879671349,2.6062373001148513,2.5267249757045676,0.775245163000265,4.013163707041258,0.4041876490856083,0.7686191359660748
2025-01-07,53.737085073642554,15.2209276764124,7.9687843482083975,11.809188832710486,2.5983732688502967,2.514838426027698,0.9914266871839964,3.9591118927236755,0.4220707847878655,0.778193009452627
2025-01-08,54.01743352090919,15.019309279488027,7.913494427893633,11.898929714222664,2.520136820037515,2.478208098863511,0.9952554341829416,3.9744014123358715,0.36411784177424694,0.8187134502923977
2025-01-09,54.00542614497225,15.031888098790825,7.624166576113124,12.0877936474702,2.54433368936336,2.548750935351838,0.9960889704018014,3.977730012624489,0.36442279404943956,0.8193991308626793
2025-01-10,54.447603772397166,13.421232989058204,7.746855375187188,12.197695316067266,2.5800685713069775,2.5800685713069775,0.999665743693683,4.656979440133986,0.3679479233994487,1.0018822974491013
2025-01-13,54.1764280536731,13.857703095115664,7.622511122892138,12.125213629448162,2.6020531438377805,2.5755015811455584,0.9978962311826862,4.6752876640554675,0.3672966172424078,1.0001088614070381
2025-01-14,53.530932475209795,14.724235755574627,7.660360670580895,11.9734102894419,2.5935105864174335,2.5432572220639362,0.9854029271055286,4.638604022716269,0.36269819489915245,0.9875878559904633
2025-01-15,54.1195856460724,13.889595701332452,7.54802571198436,12.022879665035246,2.6169121401910322,2.5532990202702113,1.2086492784956069,4.687628871406736,0.3619367167908804,0.9914872484210784
2025-01-16,54.977568942450525,12.772570071250561,7.633674960052778,12.146679000014933,2.6287424991896358,2.5562709014676157,1.2100560710555466,4.693084979756267,0.3887112968726529,0.9926412778894866
2025-01-17,55.896310094021636,11.464431435160547,7.632605996097215,12.315948199396843,2.7208621607237893,2.6122050736207205,1.2218378570161434,4.77425935781444,0.3592336349121873,1.0023061912364732
2025-01-20,55.417552249380094,13.026921714488132,7.3414806942968465,11.344314558979809,2.7165249734325188,2.7187389302160825,1.219890187743535,4.788788522848034,0.4250797024442083,1.0007084661707404
2025-01-21,55.630930211935805,11.740711182051964,7.36676421033963,11.802784428482752,2.8021636960184444,3.1679524696284473,1.2215128136915847,4.839496319943247,0.4256451183825486,1.0020395495255832
2025-01-22,55.74678140217464,11.38016143019145,7.491161363484758,11.838214039534831,2.7572098814844463,3.1774620327752205,1.22517955217575,4.894047539634892,0.4847352856158139,1.0050474729282013
2025-01-23,55.631733594515175,10.584542783367464,7.2166325349479115,12.930727450805804,2.7379574392307005,3.281096963761019,1.2265158935090374,4.899385629062417,0.4852640014246282,1.0061437093758347
2025-01-24,56.54788821561002,9.2430134756263,7.2013204304965175,13.15230170932441,2.783304693859094,3.332730397033554,1.2458171294202767,4.976485484308583,0.49516143619426606,1.0219770281269782
2025-01-27,56.4601409978308,9.548987707881418,7.07022776572668,13.146240057845263,2.7273138105567605,3.3306218365871296,1.2246926970354302,4.973336948662328,0.4971077368040491,1.0213304410701374
2025-02-03,56.342939416436074,9.403612967087355,7.205687161143731,13.088569436008187,2.6703561224719357,3.6759577962250565,1.2193201502778341,4.904276619198669,0.4949269982677555,0.9943533328833998
2025-02-04,54.646279794476506,10.495057101143829,7.159926076527492,11.6007500660031,2.664945696936328,3.9082861533393056,1.8999866865540966,5.273478487502285,0.5776681612325995,1.7736217762844655
