date,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,SINOPAC SECURITIES (ASIA) LTD,CHINA SECURITIES (INTERNATIONAL),STANDARD CHARTERED BANK (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD,CITIBANK N.A.
2024-05-29,61.35593220208659,8.968148831487346,5.492090961211282,6.155563277348574,9.332995285857024,3.12779905038503,1.97724479960301,1.38383107623003,1.1637410088272042,1.042653506963902
2024-05-30,61.35711165017068,8.968321226650739,5.489889770078149,6.155681606042367,9.333174694481643,3.127859176219077,1.97728280827645,1.3842421386601498,1.1637633794775062,1.042673549943236
2024-05-31,37.93982849373939,5.547140862531765,3.392719691180916,3.8063076102755034,5.7710804653647525,1.933131282756902,1.2226341585669354,0.8561707867440896,0.7196020995493123,0.5988458780471422
2024-06-03,61.406837945020975,8.977841898953656,5.490841641261544,6.15870796738662,9.34068014995924,3.1057492159509805,1.9788728790262142,1.4065176623485027,1.1646992426234397,0.9692513974688304
2024-06-04,61.40297002977773,8.99068617160789,5.493154583964327,6.15828145326901,9.340033272079475,3.0959155433531844,1.978735834499289,1.4064202556127334,1.1646185827395192,0.969184273096848
2024-06-05,61.40108013644632,8.998104084695658,5.492985512725402,6.1580919104008744,9.339745799558399,3.0912034756842917,1.9786749319133645,1.4063769680606664,1.164582737488189,0.9691544430268407
2024-06-06,61.35387058338421,8.991185697082594,5.491837598411397,6.153357127785335,9.332564733298147,3.088826736803041,1.9771535847484085,1.4052956446059088,1.1636873227753126,1.0422209711056438
2024-06-07,61.35269127467833,8.998701442941853,5.480199183611572,6.1532388515044385,9.332385348122711,3.088767365157421,1.9771155810428038,1.4110350597565788,1.1636649550489144,1.0422009381353845
2024-06-11,61.35269127467833,8.998701442941853,5.474432756678723,6.1532388515044385,9.332385348122711,3.088767365157421,1.9771155810428038,1.4168014866894278,1.1636649550489144,1.0422009381353845
2024-06-12,61.35269127467833,8.996010443706524,5.477123755914053,6.1532388515044385,9.332385348122711,3.088767365157421,1.9771155810428038,1.4168014866894278,1.1636649550489144,1.0422009381353845
2024-06-14,61.35269127467833,9.01523186681602,5.477123755914053,6.1532388515044385,9.332385348122711,3.0695459420479243,1.9771155810428038,1.4168014866894278,1.1636649550489144,1.0422009381353845
2024-06-17,61.351660583668654,9.015023928908885,5.478919523068599,6.153096925969101,9.3321700950148,3.0694751424314,1.9770699785245145,1.4167688079141816,1.1636381149122508,1.0421768995876144
2024-06-19,61.3523681352445,9.015127896663408,5.477829437832024,6.153167887918376,9.332277720327529,3.0695105418314066,1.9770927795206987,1.416785147113367,1.1636515348258127,1.0421889187228845
2024-06-20,61.351660583668654,9.015023928908885,5.478919523068599,6.153096925969101,9.3321700950148,3.0694751424314,1.9770699785245145,1.4167688079141816,1.1636381149122508,1.0421768995876144
2024-06-24,61.35684967423892,9.01578641480112,5.4709249807411595,6.1536173516093005,9.332959404959789,3.0697347569938382,1.9772371980436725,1.4168886374606269,1.1637365348003492,1.0422650463512186
2024-06-26,61.357557345509186,9.015121487056687,5.470603624184948,6.153688325562999,9.333067048479174,3.0697701623822566,1.9772600028970337,1.4169049794238666,1.1637499569841185,1.0422770675197306
2024-06-27,61.35525060624856,9.015121487056687,5.470219167641511,6.153688325562999,9.33345150502261,3.0697701623822566,1.9772600028970337,1.4169049794238666,1.1637499569841185,1.0445838067803532
2024-06-28,61.35407120754145,9.01456374511235,5.47011401658516,6.155876731469121,9.333272093146217,3.0697111538552786,1.9772219951003416,1.4168777430278887,1.1637275868498413,1.0445637273123531
2024-07-04,61.35359946075424,9.014494432817317,5.470071957294517,6.15582939940112,9.33396922272141,3.0696875510796846,1.9772067923907992,1.4168668487626834,1.1637186390369336,1.0445556957412985
2024-07-09,61.35501472287973,9.014702372900107,5.504030182859785,6.15597139778877,9.334953442357023,3.032850674219425,1.977252401220797,1.4168995320609017,1.1637454828884606,1.0445797908249959
2024-07-11,61.35572237842748,9.004041480550304,5.511782855152411,6.156042399439264,9.336983407200883,3.0328856544670013,1.9772752064248598,1.416915874275454,1.163758905278641,1.044591838783706
2024-07-12,61.35548649143113,9.004391321812083,5.511761664661097,6.156018732040452,9.336947510419206,3.0328739942948197,1.977267604631721,1.4169104268287172,1.1637544311141783,1.04458782276659
2024-07-17,61.35477884132463,9.004287468695722,5.511698094164763,6.155947730935897,9.336839821730255,3.0328390143162096,1.97724479960301,1.4180474455017915,1.1637410088272042,1.0445757749005178
2024-07-18,61.35430708365551,9.004218234615696,5.511655714648532,6.155900397776075,9.337536931913498,3.0328156947787384,1.977229596542783,1.4180365421170797,1.1637320608078952,1.0445677431441966
2024-07-19,61.35359946075424,9.004114385491913,5.511592146596132,6.15582939940112,9.338582577088257,3.0327807161449156,1.9772067923907992,1.4180201873543952,1.1637186390369336,1.0445556957412985
2024-07-22,61.35359946075424,9.002961046900202,5.511592146596132,6.15582939940112,9.33973591567997,3.0327807161449156,1.9772067923907992,1.4180201873543952,1.1637186390369336,1.0445556957412985
2024-07-30,61.35336359008103,9.002926435491881,5.511570957571178,6.155805733640068,9.340084454277703,3.0327690567796055,1.9771991911236975,1.4180147358506667,1.1637141651820788,1.0445516800020864
2024-08-01,61.35383533324104,9.00299565857465,5.510844440433544,6.155853065344137,9.340156269752802,3.0327923755998736,1.9772143937163473,1.4180256389000396,1.1637231129261876,1.0445597115113872
2024-08-08,61.35359946075424,9.002576600702964,5.510823254201657,6.15582939940112,9.340889254271682,3.0327807161449156,1.9772067923907992,1.4180201873543952,1.1637186390369336,1.0445556957412985
2024-08-09,61.35336359008103,9.002541990772626,5.511186512851923,6.155805733640068,9.340853343716212,3.0327690567796055,1.9771991911236975,1.4180147358506667,1.1637141651820788,1.0445516800020864
2024-08-12,61.352655988942814,9.002438162578267,5.511122951188451,6.15573473744868,9.341898934562577,3.032734079221556,1.9771763876730593,1.4179983815909756,1.1637007438239062,1.044539632969708
2024-08-13,61.35218426391829,9.00236894511254,5.511080577560652,6.155687407564207,9.342595981728016,3.032710761297745,1.9771611856648503,1.417987478960754,1.1636917964237803,1.0445316017691668
2024-08-15,61.35194840412625,9.002334336778823,5.511059390991102,6.1556637428949,9.342944501291187,3.0326991024703034,1.9771535847484085,1.4179820277085138,1.1636873227753126,1.0445275862152084
2024-08-16,61.351240835630726,9.002230513374213,5.510995832259825,6.155592749978673,9.343990043902876,3.0326641265258214,1.977130782349728,1.4179656742032691,1.1636739020362874,1.0445155397385777
2024-08-22,61.350769132367375,9.002161299101562,5.511722317511146,6.155545422277578,9.343918201988409,3.0326408096776913,1.9771155810428038,1.4179547720759977,1.1636649550489144,1.044507508908524
2024-08-27,61.35100498309237,9.002195906104848,5.511743506221946,6.155569086037154,9.343954122807553,3.0326524680569378,1.9771231816670467,1.4179602231186776,1.1636694285254034,1.0441270943680663
2024-08-29,61.350769132367375,9.002161299101562,5.512106745973336,6.155545422277578,9.3443026304506,3.0326408096776913,1.9771155810428038,1.4179547720759977,1.1636649550489144,1.0437386519841443
2024-08-30,61.34982574760066,9.002022873749164,5.5120219868478975,6.155450769058649,9.347618746982308,3.032594177057054,1.9770851791302027,1.4179329683243775,1.1636470614868994,1.041800489762787
2024-09-02,61.34793906510257,8.964458195123742,5.588734622172555,6.15526147135336,9.311196672482302,3.0325009161180385,1.9770243781098369,1.4178893628327205,1.1636112760137036,1.0413840406911674
2024-09-03,61.32483661846856,8.961082353649491,5.66348320629571,6.152943519001132,9.268495127359595,3.0313589349586083,1.9762798689888224,1.4173554131379635,1.1631730825256008,1.0409918756145207
2024-09-04,61.31988835776559,8.968812458953861,5.679932561846143,6.152447042038429,9.250840920305592,3.0311143366013757,1.9761204042669738,1.4172410476625756,1.1630792268551682,1.0405236437042846
2024-09-09,61.314234180395076,8.967985463703151,5.728970566823515,6.151879737893394,9.209646969001295,3.030834843951463,1.975938190378944,1.4171103668594156,1.1629719817766015,1.0404276992171484
2024-09-10,61.31399861229968,8.967951008877392,5.882627778385387,6.15185610249107,9.056700759672125,3.0308231995429304,1.9759305988628406,1.4171049223489434,1.162967513660863,1.040039503858772
2024-09-11,61.311643030897166,8.967606475180466,5.997656766195279,6.151619758456202,8.942250377701162,3.032243493559115,1.9777756033857015,1.4170504795450807,1.1629228343917088,1.0392311806881231
2024-09-12,61.309994231604534,8.967365317343521,6.103527214530377,6.151454328436635,8.835209817850497,3.0321619501412567,1.981179973504436,1.4170123720713155,1.1628915609458845,1.0392032335715415
2024-09-13,61.30975869608755,8.967330867282769,6.456941535257831,6.151430696303023,8.482122278242493,3.032150301439582,1.9811723623758566,1.417006928313804,1.162887093448074,1.039199241249018
2024-09-16,61.3114074827116,8.967572023266774,6.749093362601738,6.151596125051505,8.187682930334224,3.0322318442308998,1.9812256415040161,1.4170450354947695,1.1629183666536083,1.0392271881508677
2024-09-19,61.31706113873439,8.968398942263756,6.740494497046582,6.152163376887828,8.188437934089844,3.032511452814889,1.9814083345580578,1.4171757042484066,1.1630256018435603,1.0393230175126873
2024-09-20,61.316589960908544,8.968330026522581,6.741211129745974,6.152116101905787,8.188375011792017,3.032488150130014,1.981393108850011,1.417164814265182,1.1630166648223739,1.0393150310575205
2024-09-23,61.31611879032397,8.968261111840537,6.741159328750667,6.152068827650289,8.188696301801789,3.0324648478032645,1.9813778833759592,1.4171539244493199,1.1630077279385358,1.0396912560656741
2024-09-24,61.314705322016216,8.968054374148926,6.875474799830602,6.151927009242886,8.0563418803671,3.0323949429716923,1.981332208357725,1.4171212560058675,1.1629809181110788,1.0396672889479035
2024-09-25,61.314940895542016,8.96808882976895,6.875501215677038,6.15195064519006,8.056757037111424,3.0324065935531395,1.9813398207145263,1.4171267006418484,1.162985386329818,1.0389028754711862
2024-09-26,61.31564762698049,8.968192198217595,6.87558046443425,6.154326804450736,8.056849901320494,3.0324415458346334,1.9813626581358983,1.4171430348008158,1.1629987911920425,1.0354569746330369
2024-09-27,61.31399861229968,8.967951008877392,7.35218534024624,6.154161290823401,7.582532821146612,3.0323599917644843,1.981309371638279,1.4171049223489434,1.162967513660863,1.0354291271941105
2024-09-30,37.93887758247471,5.549042685061132,4.696656762878299,3.8079717049886996,4.542503111393544,1.8763143346920572,1.2259623479933277,0.876853106750958,0.7196020995493123,0.6406859736932206
2024-10-02,61.32436532113758,8.997518471724819,7.912146838609968,6.156354599154288,6.978984859426272,3.0328726902320082,1.981644362958996,1.4173445203927055,1.163164143237712,1.0356041931256568
2024-10-03,61.45850551072199,9.016429329854246,8.044984838685188,6.16982093620898,6.697335773950163,3.002921923094198,1.9859789883423031,1.4204448029912502,1.165708434693068,1.037869461458608
2024-10-04,61.492606180547604,8.966331794017997,8.049063336021577,6.173244303322782,6.701051836259862,3.004588114749211,1.9870809222926864,1.421232946452107,1.1663552359472487,1.038445330388924
2024-10-07,61.519866544349256,8.943322506991702,8.362563959741772,6.175980971940322,6.376357654661627,3.006305570486043,1.9879618176101816,1.421862994998975,1.1668722943389604,1.0389056848811604
2024-10-08,61.599801087262975,8.89776071130765,8.689886139812005,6.184738826541069,5.993984300099622,3.010192888221194,1.9905323611059147,1.423701541716141,1.1687671106125093,1.040635033320921
2024-10-09,61.61977998576259,8.862035387514293,8.692704563737022,6.1859725231110145,5.995928351895672,3.011169195564993,1.9911779580607882,1.4241632962688124,1.1691461813085255,1.0479225567762849
2024-10-10,61.62477673549932,8.862754010219529,8.685686595510475,6.186474143801373,5.996414561898704,3.011027228367411,1.9913394227388512,1.424278781711593,1.169240987406097,1.0480075328466458
2024-10-15,61.62430081965825,8.863457844965488,8.68561951768788,6.18642636689732,5.996368252786837,3.0110039748055843,1.9913240440222628,1.4242677822910639,1.1692319575915089,1.0479994392938108
2024-10-16,61.61906623051841,8.866566023188495,8.689128909348556,6.185900869652826,5.996245006972536,3.0107482093283804,1.991154893815671,1.424146799877207,1.1691326388353407,1.047910418462572
2024-10-18,61.62073168514356,8.864875082581394,8.689363761169847,6.186068063637486,5.9964070748939005,3.0108295845396116,1.9912087112187924,1.4241852920521108,1.1691642384274776,1.047166506335818
2024-10-22,61.620969614582165,8.864909311560734,8.689397312466385,6.186091949230229,5.996430228169267,3.010841209928879,1.9912163996567231,1.4241907911040976,1.1691687527943684,1.046784430507148
2024-10-23,61.62953629823873,8.86614173088473,8.69060533172359,6.186951953432223,5.997263865178789,2.9965852166534357,1.9914932229701878,1.424388785261773,1.1693312932235271,1.0477023024330112
2024-10-24,61.630726303801666,8.865926747062474,8.690773138741314,6.187071417372477,5.997379666429142,2.996643077758545,1.9915316767401856,1.4244162888043932,1.16935387185753,1.046177811432273
2024-10-25,61.62787036765257,8.865515904578364,8.690370412785303,6.1867847116661245,5.997101750940936,2.996504214860037,1.99143939018689,1.424350282086405,1.1696858469800449,1.0503771182633215
2024-10-28,61.62739440402748,8.866219753326707,8.69030329542135,6.186736929965062,5.997055434197027,2.9964810722948276,1.991424009926212,1.4243392815614864,1.1696768132764195,1.050369006003431
2024-10-29,61.62810835222212,8.866322467738819,8.68963164411496,6.1868086027934295,5.997124909581178,2.9965157862766945,1.9914470804063191,1.4243557824125843,1.1696903638841847,1.0499950105697107
2024-10-30,61.627632384921036,8.866253991199647,8.689564532197497,6.187533142499573,5.997078592479553,2.996492643532749,1.9914317000268547,1.4243447818027057,1.1696813301107898,1.0499869012295946
2024-10-31,37.93911531029088,5.458230659283848,5.349457346083589,3.8091603440695545,3.6919129851340666,1.8446965351413276,1.2259623479933277,0.876853106750958,0.7200775551816541,0.6461537134651512
2024-11-01,61.62739440402748,8.866219753326707,8.68644170145213,6.191370842728125,5.997055434197027,2.9964810722948276,1.991424009926212,1.4243392815614864,1.1696768132764195,1.0495966872095872
2024-11-07,61.62644249883269,8.866082804479152,8.687852143210051,6.191275209964075,5.996962802855455,2.996434788236798,1.991393250117552,1.4243172810213958,1.1696587462877768,1.0495804749950572
2024-11-08,61.6257285892344,8.865980095619827,8.68890994593486,6.1912034873297825,5.996893331227174,2.996400076131584,1.9913701808846451,1.4243007810623407,1.1696451964125634,1.0495683161628273
2024-11-11,61.62834633862969,8.862108887425503,8.688120539015328,6.1926249745319115,5.997148068400281,2.996527357782721,1.9914547706851415,1.4243612827812444,1.16969488082321,1.0496128999249645
2024-11-13,61.62810835222212,8.862074665162812,8.688473152503322,6.192601060851621,5.997124909581178,2.9965157862766945,1.9914470804063191,1.4243557824125843,1.1696903638841847,1.0496088466991647
2024-11-14,61.62858432687533,8.862143109952504,8.688540256510018,6.192648888396895,5.997171227398248,2.996538929378119,1.9914624610233589,1.4243667831923859,1.1696993977971213,1.0488446194760295
2024-11-15,61.62668047237452,8.861869337137,8.688658001625644,6.1924575826483235,5.996985960422572,2.996446359117259,1.9914009399806316,1.4243227810927013,1.1696632629826125,1.0515153026187432
2024-11-18,61.54943571506419,8.850761600341576,8.800796391906756,6.187395464142226,5.989469155662759,2.992690522034534,1.9889048574213037,1.4225374915604116,1.1681971714425305,1.0498116304237126
2024-11-21,61.548960962194585,8.851850335034166,8.800728508208175,6.187347738542181,5.9894229567393085,2.992667438339344,1.9888895162849074,1.4225265190186103,1.1681881607188258,1.0494178649198924
2024-11-25,61.54848621664881,8.85178205806486,8.80066062555681,6.1884570085448045,5.989376758528549,2.9926443550002566,1.9888741753851726,1.422515546646078,1.168179150134126,1.0490241054905343
2024-11-26,61.54160322914473,8.85657648775571,8.805460772174314,6.187764951357412,5.988706964551146,2.992309686595463,1.9886517589304744,1.4223564662635408,1.1680485122746571,1.0485211709525533
2024-12-03,61.53851825169016,8.856132522415912,8.810032201625868,6.187454769068237,5.988406760705321,2.992159687124603,1.988552071149861,1.4222851659170996,1.1679899599598464,1.0484686103430907
2024-12-04,61.53875554666747,8.856166672015636,8.810066173460921,6.1874786281402585,5.988429852240294,2.9921712250115267,1.9885597390858465,1.4222906503053456,1.1679944637756505,1.0480870492970515
2024-12-06,61.53614540256488,8.855791040903094,8.81277719870442,6.188758538977787,5.988175855149782,2.9920443131491155,1.9884753950423324,1.4222303243608236,1.1679449237120856,1.0476570074356835
2024-12-10,61.53614540256488,8.855791040903094,8.800438394624267,6.188758538977787,5.988175855149782,2.9920443131491155,1.9884753950423324,1.4222303243608236,1.1679449237120856,1.0599958115158374
2024-12-12,61.53306097225574,8.855347154304098,8.801539555716047,6.1923040173969035,5.987875704547509,2.9918943402818616,1.9883757249421448,1.4221590366600692,1.1678863817819967,1.059557112113634
2024-12-13,61.53258647196008,8.855278868007652,8.801471684346488,6.1922562666424215,5.987829530202413,2.991871268867461,1.988360391967408,1.423304765937151,1.1678773758521,1.0591633762168216
2024-12-16,61.532823721193154,8.855313011024231,8.801505619900423,6.192280141927607,5.987852617285945,2.9918828045301833,1.9883680584252168,1.4233102537279867,1.1678818787996863,1.0587818931855695
2024-12-17,61.53306097225574,8.855347154304098,8.801539555716047,6.1923040173969035,5.987875704547509,2.9918943402818616,1.9883757249421448,1.4233157415611408,1.1678863817819967,1.0584004072125623
2024-12-19,61.53140025323673,8.855108156873992,8.801687568396284,6.194835798237723,5.987714097455179,2.9918135918881488,1.9883220605651226,1.4232773276177306,1.167854861635012,1.0579862840940701
2024-12-23,61.529027952991555,8.854766754351617,8.803275940614052,6.1965246758083365,5.987483245311996,2.9916982446006117,1.9882454021940739,1.4232224541524856,1.167809835804896,1.0579454941703754
2024-12-27,61.52879073302786,8.854732615547253,8.803627541871055,6.196500785631496,5.987460161076712,2.9916867103610407,1.9882377366820736,1.4232169670386772,1.167805333412837,1.0579414153509943
2024-12-30,61.525232653059305,8.854220565068593,8.804660523682175,6.198070051322365,5.987113918906049,2.9915137074394895,1.9881227610945587,1.425447780895502,1.1677378016977735,1.057880236834189
2025-01-09,61.525232653059305,8.854220565068593,8.805046042930012,6.198070051322365,5.987113918906049,2.9915137074394895,1.9881227610945587,1.425447780895502,1.1677378016977735,1.057494717586352
2025-01-10,61.524521086446526,8.854118162079368,8.808413841768177,6.197998367892299,5.98704467527725,2.991479109256206,1.988099767572748,1.4231182062246674,1.1677242962920018,1.0574824871907604
2025-01-14,61.52357235656557,8.853981628444949,8.81020555713235,6.197902792564772,5.9869523529302935,2.9914329795900323,1.988069110370993,1.4230962612384646,1.1677062895702421,1.0570806715923362
2025-01-15,61.53682586313174,8.855088153896736,8.792202953947129,6.199217211749558,5.98822203483633,2.992067387232419,1.988490729790789,1.4230124735359049,1.167953930683789,1.0569192611956066
2025-01-17,61.53658858382993,8.855054009640753,8.79294023039821,6.199193308242818,5.988198944904024,2.9920558501462815,1.9884830623869962,1.423006986554712,1.1679494271805722,1.0565295967157
2025-01-20,61.5397371918403,8.850879785085693,8.792900796202055,6.1995104988794365,5.988505339710748,2.992208942984771,1.9885848059812188,1.4230797967526738,1.1680091869918774,1.0565836555712196
2025-01-21,61.539974495424254,8.85091391499248,8.792934702535872,6.199534404832358,5.988528432005978,2.992220481251564,1.9885924741696606,1.4230852842953807,1.168013690955963,1.0562021195364877
2025-01-22,61.537838829051275,8.85060675530687,8.792243957996584,6.199319257893069,5.992176577243444,2.9921166400537933,1.9885234626026025,1.4230358979345237,1.167973156529626,1.0561654653882164
2025-01-27,61.537838829051275,8.85060675530687,8.792243957996584,6.199319257893069,5.992562174191787,2.9921166400537933,1.9885234626026025,1.4230358979345237,1.167973156529626,1.0557798684398738
2025-02-04,61.53769051955965,8.850640883108024,8.792277860751705,6.199343162371121,5.9925852814177585,2.9921281776087367,1.9885311303179578,1.4230413851386785,1.1679776602158414,1.0557839395105257
2025-02-10,61.537453232102926,8.85060675530687,8.792243957996584,6.199319257893069,5.9929477711401296,2.9921166400537933,1.9885234626026025,1.4230358979345237,1.167973156529626,1.0557798684398738
2025-02-14,61.53769051955965,8.850640883108024,8.792277860751705,6.199343162371121,5.992970879852956,2.9921281776087367,1.9885311303179578,1.4230413851386785,1.1679776602158414,1.0553983410753274
2025-02-17,61.53792780884634,8.850675011172372,8.792311763768284,6.199367067033523,5.992993988743999,2.992139715252658,1.9885387980924465,1.4230468723851506,1.1679821639367889,1.0550168107684423
2025-02-18,61.541487367756254,8.851186963722881,8.787036006997223,6.199725659093169,5.993340643496755,2.992312790589485,1.9886538218062522,1.4231291861606414,1.1680497239191658,1.055077836458169
2025-02-20,61.536978662679275,8.85053850049413,8.786392243650724,6.199271449490012,6.00022783976775,2.9920935652108356,1.988508127349289,1.4230249236531642,1.1679641492613917,1.0550005384434262
2025-02-25,61.53769051955965,8.850640883108024,8.78649388422373,6.199343162371121,5.99914045481613,2.9921281776087367,1.9885311303179578,1.4230413851386785,1.1679776602158414,1.0550127426401288
2025-02-27,61.54386063581253,8.851528298327871,8.786989230605863,6.199964743514,5.999741962505338,2.9924281852714145,1.9887305116750242,1.4135431398646519,1.1680947682496894,1.0551185241736152
2025-02-28,37.939004529128546,5.456566564570652,5.416781150439739,3.821997646142783,3.7064143819204913,1.8446965351413276,1.2259623479933277,0.8709099113466854,0.7200775551816541,0.6504328141562274
2025-03-03,61.53247061819511,8.849890132274954,8.78459187744414,6.198817306435363,6.018295433044908,2.991874371951987,1.9883624542387461,1.4125104017921835,1.1678785871415864,1.0553088174810195
2025-03-04,61.52725160230609,8.84913950879515,8.783846792383743,6.199062605751709,6.026652237245056,2.9916206093494413,1.988193806772822,1.4116195304738257,1.1677795308735461,1.054833776048616
2025-03-05,61.51302242136205,8.874074071333139,8.762543191297578,6.197628971366886,6.04221800556914,2.9893869728114684,1.9877340045113583,1.4112930704223823,1.1675094628010287,1.0545898285249675
2025-03-06,61.51325952044616,8.874108276038937,8.762576966112785,6.197652859839521,6.042241295017434,2.9893984952645263,1.9877416661396343,1.4112985101858866,1.167513962911955,1.054208448043154
2025-03-07,61.51302242136205,8.874074071333139,8.762543191297578,6.197628971366886,6.042988893296311,2.9893869728114684,1.9877340045113583,1.4112930704223823,1.1675094628010287,1.053818940797796
2025-03-10,61.514682153335,8.874313509811152,8.762779620471864,6.197796194542652,6.040839218423332,2.989467631848254,1.987787637149638,1.4113311496475607,1.167540964306041,1.053461920464504
2025-03-11,61.50259187084431,8.872569325276846,8.76105735714697,6.19657806085182,6.039651933533369,3.0089197550694537,1.987396951329223,1.4110537623362742,1.1673114922583316,1.0528694913534011
