date,CITIC SECURITIES BROKERAGE (HK) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,BANK OF CHINA (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,KGI ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD
2024-05-08,12.84172331769254,29.14029334572089,2.448466418039259,8.523365619884913,36.2310631220411,3.4104843580111823,2.9922074484129073,2.3659118713629996,2.0464844988342072
2024-05-10,12.76813740567116,29.12715804191518,2.581308351535918,8.462903658048646,36.2099674375116,3.4089470451353097,2.98646101143235,2.4035082329584476,2.05160881579139
2024-05-13,12.773081391458769,29.129239678210123,2.5611521671009263,8.461675985848455,36.21255526232952,3.4091906730198587,3.0007846352840333,2.400564768228825,2.051755438519492
2024-05-14,12.748931920541068,29.12849238992298,2.584908250025764,8.461458908045405,36.207961366660925,3.409103212849709,3.0069379660635724,2.4005031835821384,2.0517028023084465
2024-05-16,12.745522021866467,29.120701524914633,2.6100474427875455,8.459195760222862,36.19937616141142,3.4081913955618353,3.006500105092545,2.3993115454252365,2.051154042717457
2024-05-17,12.73842768635928,29.112861507173182,2.6423110664286513,8.456918334152553,36.185967464541676,3.407273825599291,3.0080715808355913,2.3975667139192374,2.050601820990533
2024-05-20,12.736758557205317,29.110302415567517,2.6567292077521305,8.456174950383376,36.18278662965334,3.4069743179111467,3.0078071639994155,2.392045189443844,2.0504215680839137
2024-05-21,12.73429346799487,29.105505331230315,2.6780802946734736,8.447457461670808,36.17682407122507,3.406412882893936,3.0073115077046175,2.4000736003040104,2.044041382302896
2024-05-22,12.735039639064421,29.107210780071856,2.677504775320947,8.447769333215687,36.17894386684452,3.4066124830327698,3.0074877223371628,2.396552020840305,2.042879379272323
2024-05-23,12.73901796603264,29.115047754246863,2.6412273727248845,8.450043853801018,36.18868487057401,3.4075296967862796,3.0119606724791397,2.4030583987991827,2.0434294145559844
2024-05-24,12.739384285910507,29.115047754246863,2.63774733388516,8.450043853801018,36.18868487057401,3.4075296967862796,3.0119606724791397,2.4061721177610416,2.0434294145559844
2024-05-27,12.739073952266294,29.113501350379323,2.6211237147719375,8.449595041880574,36.18676276064935,3.407348710749562,3.0136321986285233,2.425641389931491,2.0433208807429404
2024-05-28,12.755160332474045,29.11259491413781,2.591738985884927,8.452994857569598,36.185636101480654,3.40724262442481,3.013538370496669,2.437836550698233,2.0432572628332615
2024-05-29,12.755136972141148,29.112541596116632,2.5917342392659966,8.452979376402077,36.185569829596695,3.4072363842584865,3.0135328513767443,2.43801523011558,2.0432535207266467
2024-05-30,12.755296755731335,29.112488278290755,2.5917294926644527,8.452963895291262,36.18550355795548,3.4072301441150192,3.013527332277035,2.438010765040928,2.0432497786337387
2024-05-31,12.755273395234152,29.11243496066017,2.5917247460802946,8.452948414237152,36.18562043005911,3.407223903994408,3.013521813197542,2.4380062999826317,2.043246036554537
2024-06-04,12.75502017176014,29.11227500894019,2.5917105064321375,8.452901971415052,36.18633732879322,3.407205183769716,3.0135052560803564,2.4378097624100095,2.043234810399173
2024-06-05,12.750348566875724,29.104119801195626,2.6534185883555073,8.443393507510889,36.15148315638479,3.406250725002977,3.0126610842870107,2.43566213038342,2.0426624400040527
2024-06-06,12.751422516525333,29.106571213335357,2.6444867525703533,8.444104686460339,36.155626800874145,3.4065376302395993,3.0119993047759257,2.436416603713697,2.042834491505249
2024-06-07,12.751399167870098,29.106517917375996,2.6444819103490738,8.444089224774489,36.15629302276565,3.406531392655317,3.0119937896160884,2.4358628236462527,2.0428307509470343
2024-06-11,12.750379246454663,29.105025709751388,2.644346335352403,8.443656320558333,36.159932300144185,3.4063567495691185,3.011839373340295,2.4357379439513243,2.042726020878292
2024-06-14,12.771936366024864,29.097407177691803,2.643654151207526,8.441263059962385,36.15193146731731,3.405465101564345,3.0110509942111046,2.435100365142778,2.042191316877883
2024-06-17,12.771936366024864,29.097407177691803,2.643654151207526,8.441080010998608,36.15211451628109,3.405465101564345,3.0110509942111046,2.435100365142778,2.042191316877883
2024-06-18,12.771912987170486,29.097353915286977,2.6436493120348543,8.441064559717399,36.152963583474765,3.4054588679071762,3.01104548252355,2.4343637132101135,2.042187578674682
2024-06-19,12.875433700191763,29.087237595272917,2.5876517092090356,8.438129842334023,36.14185810912924,3.4042748869925274,3.0045090782554906,2.41942751031222,2.0414775683027853
2024-06-20,12.869075611549308,29.072873866694813,2.586373886704097,8.433962963084486,36.12455938352425,3.4025938033103165,3.003025405123274,2.46706562495886,2.0404694550505953
2024-06-21,12.857670694832182,29.06569732086638,2.640773142115588,8.428224076727972,36.11582500118423,3.4017538839243975,3.002284117917109,2.4478059907333565,2.0399657716987933
2024-06-24,12.855813658545154,29.06149935562729,2.6403917346532952,8.426823963346841,36.110608784409436,3.401262567841422,3.0018504973428026,2.46207829925284,2.03967113898092
2024-06-25,12.855578628908512,29.060968054084245,2.6403434630832128,8.426669904379686,36.11013143096779,3.401200386051402,3.0017956175934235,2.46367866516325,2.0396338497684754
2024-06-26,12.85564913689717,29.061127442507367,2.640357944368912,8.426716121478364,36.11343743382232,3.4012190403496776,2.998155666677815,2.463692177509321,2.0396450363890466
2024-06-27,12.855578628908512,29.060968054084245,2.6403434630832128,8.426669904379686,36.11397064527236,3.401200386051402,2.9981392230176396,2.4634958454344607,2.0396338497684754
2024-07-02,12.855578628908512,29.060968054084245,2.6403434630832128,8.426669904379686,36.114336284729944,3.401200386051402,2.9981392230176396,2.4631302059768823,2.0396338497684754
2024-07-03,12.850926811059024,29.050452282385457,2.6393880493126702,8.423620696358448,36.119543594584236,3.399969654621706,3.0010749187596093,2.476128188898657,2.038895804020193
2024-07-04,12.849940494581688,29.04822264243953,2.639185474668725,8.422974178327975,36.11677139756491,3.399708704875272,3.0008445844276492,2.4836132055916154,2.038739317522632
2024-07-05,12.849142158792587,29.04641794647576,2.6390215084449595,8.424278161226196,36.11471027792268,3.399497489178766,3.000658149196273,2.4876616531933675,2.0386126555694104
2024-07-08,12.849095200952998,29.04631179487297,2.6390118640074447,8.424247374275778,36.11476102241592,3.3994850655433346,3.0006471831393724,2.487835289435781,2.038605205356401
2024-07-11,12.848743028095889,29.04551568258232,2.6389395329729592,8.42401647932011,36.113953897917,3.399391891171949,3.000564940267393,2.4903252171778654,2.0385493304945173
2024-07-16,12.848719550591811,29.04546260998126,2.638934711044969,8.424001086773089,36.114070631896695,3.39938567972879,3.0005594575695556,2.4903206668012015,2.038545605612627
2024-07-17,12.848696073173532,29.04540953757415,2.6389298891346007,8.423985694282319,36.114187365449794,3.3993794683083305,3.0005539748917545,2.4903161164411665,2.0385418807443494
2024-07-18,12.848672595841052,29.045356465360996,2.638925067241854,8.423970301847799,36.1143040985763,3.39937325691057,3.000548492233989,2.4903115660977604,2.038538155889684
2024-07-19,12.848038740293418,29.043923588914716,2.6387948827981935,8.427208977451702,36.11508046919943,3.3992055577508866,3.000400468047556,2.487996163066656,2.0393511524774492
2024-07-22,12.848452228278944,29.040315489363564,2.6384670677699296,8.42981586924692,36.111507375448696,3.402619763529068,3.0018546291496393,2.4873217020117426,2.0396458752014976
2024-07-23,12.848733908202794,29.040952147671522,2.6385249115622806,8.43000067826904,36.11613562733962,3.4006847281202535,3.0019204395809904,2.483356968370721,2.03969059088278
2024-07-24,12.848757382087278,29.041005203790586,2.638529731992793,8.430198773531092,36.115836221115735,3.4006909409721224,3.0019259239138547,2.483361505318488,2.0396943172780535
2024-07-25,12.848757382087278,29.041005203790586,2.638529731992793,8.430198773531092,36.116201609404605,3.4003255526832503,3.0019259239138547,2.483361505318488,2.0396943172780535
2024-07-26,12.848916602013457,29.040952147671522,2.6385249115622806,8.430183372079707,36.11613562733962,3.400319340498923,3.0019204395809904,2.483356968370721,2.03969059088278
2024-07-29,12.848752284887253,29.04058076026611,2.638491169041855,8.430075563495684,36.11567375963514,3.39881432404976,3.0018820498120315,2.486065582315062,2.0396645064970977
2024-07-31,12.849094193636242,29.0405277056979,2.638486348752245,8.430060162494488,36.11560777949884,3.3988081147171063,3.001876565639477,2.4858783493529533,2.0396607802107476
2024-08-01,12.849253410329178,29.040474651323546,2.638481528480248,8.430044761549565,36.11554179960361,3.398801905407141,3.0018710814869607,2.485873807881741,2.0396570539380128
2024-08-05,12.849412626440365,29.040421597143034,2.6384767082258627,8.430029360660916,36.11547581994946,3.398795696119863,3.0018655973544823,2.4858692664271227,2.039653327678893
2024-08-06,12.849571841969809,29.040368543156376,2.6384718879890903,8.430013959828536,36.11540984053639,3.398789486855272,3.0018601132420417,2.4858647249890975,2.039649601433388
2024-08-09,12.849731056917513,29.040315489363564,2.6384670677699296,8.429998559052427,36.115343861364394,3.3987832776133686,3.0018546291496393,2.4858601835676666,2.0396458752014976
2024-08-12,12.851323174399479,29.03978496209689,2.638418866546971,8.429844554386216,36.11468408290328,3.3987211864421156,3.00179978932767,2.4858147702659754,2.0396086136314038
2024-08-15,12.85148238294824,29.039731910436338,2.638414046521538,8.429829154229076,36.11461810638302,3.3987149774497656,3.001794305455676,2.4858102290270665,2.0396048875492734
2024-08-19,12.852466252640863,29.039891065999495,2.638428506650671,8.429875354869305,36.11481603666697,3.3987336044948737,3.000349260047741,2.4858238527935708,2.0396160658365075
2024-08-22,12.852466252640863,29.039891065999495,2.638428506650671,8.429875354869305,36.11481603666697,3.3987336044948737,2.9813497979553962,2.5048233148859156,2.0396160658365075
2024-08-23,12.857401400473586,29.03824654263441,2.638279092959124,8.429397972672714,36.11277086168119,3.3985411348739802,2.981180964698031,2.50468146723031,2.039500562776649
2024-08-26,12.863450174053751,29.03623092936003,2.6380959637762555,8.428812868251075,36.11026418896538,3.398305234107213,2.980974033886387,2.5045076113741715,2.0393589962257415
2024-08-27,12.86467116657571,29.03527626283886,2.6380092272469047,8.428535741874786,36.10907693913341,3.398193503068718,2.9808760240545475,2.506069189961977,2.0392919452450866
2024-08-28,12.868360573420096,29.034533787833038,2.6379417694449314,8.42832021173595,36.10815357657031,3.398106606229227,2.980799798640907,2.5045438785950265,2.03923979753052
2024-08-29,12.868519722060382,29.034480755357073,2.6379369511625197,8.428304817147826,36.10808762390853,3.3981003994821775,2.9807943541176765,2.5045393039679973,2.039236072795818
2024-08-30,12.872179980332909,29.03326106187735,2.6378261355248527,8.427950757141822,36.106570779181354,3.3979576505576965,2.9806691355725707,2.5044340921584767,2.039150407652964
2024-09-02,12.872568782344684,29.033314089897782,2.6378309534024553,8.427418213155411,36.106636726302106,3.397963856783285,2.980674579638378,2.504438666401168,2.0391541320747315
2024-09-03,12.869266462895638,29.01063578387281,2.7666252266626064,8.420835445213504,36.03572763047083,3.3953096622270826,2.9706812053400258,2.493357261532908,2.037561321784591
2024-09-04,12.867575634798278,29.006824222565342,2.7845096452298583,8.419729074060568,36.0302631612706,3.3948635695929243,2.9702909024999404,2.488650173116659,2.0372936168658304
2024-09-05,12.867458232678619,29.00655956799909,2.7844842397188407,8.419652253525891,36.03084681299429,3.3948325952905125,2.970263801944416,2.488627466989747,2.037275028858596
2024-09-10,12.867411272430603,29.006453707524805,2.7844740776442394,8.419621525704525,36.03108027070168,3.394820205727806,2.970252961860672,2.4886183846549956,2.037267593750675
2024-09-13,12.864711634538681,29.000368029537114,2.853216513048159,8.417855053115346,35.98703309604786,3.3941079579361086,2.9641566350941884,2.481710914382163,2.0368401663003795
2024-09-17,12.861192069656166,28.9907925279875,2.8980330688189335,8.41445774054413,35.97718765982598,3.393179388099833,2.96334569257985,2.465528930789692,2.0362829216979152
2024-09-19,12.860957500468453,28.991905246012568,2.8979802129670627,8.4143042732367,35.976713874209885,3.3931175015088764,2.9632916455219833,2.4654839631758465,2.036245782898626
2024-09-20,12.859761330693424,28.989208771759035,2.907011461313805,8.413521677038153,35.97336775804865,3.392801915006216,2.963016036190342,2.465254653857511,2.036056396092865
2024-09-23,12.857791653685096,28.982033507821033,2.963091719573058,8.412233012359223,35.93230149327387,3.392282253423552,2.9625622031516325,2.461959615044333,2.035744541668206
2024-09-25,12.85704145924062,28.980342536220867,2.986621700947044,8.410283558498207,35.93020500472564,3.392084328976714,2.9623893509413866,2.4454062953400473,2.0356257651094727
2024-09-26,12.855072615263557,28.975904674443996,3.031739800554557,8.408995662197801,35.89516999349901,3.391564887173406,2.9619357098413093,2.44430261444963,2.035314042576735
2024-09-27,12.855025745375375,28.975799027634153,3.055427895130228,8.3907348886783,35.891575397205294,3.3915525214504125,2.9619249105561023,2.4426529921948608,2.035306621775278
2024-09-30,12.85335178044981,28.97120413692058,3.116733661858618,8.378467978481625,35.87130204590848,3.39101469976099,2.9614552178565905,2.421486609485267,2.034983869278039
2024-10-02,12.853422065107884,28.971362557168582,3.1276870985271876,8.378513793594065,35.866759093289694,3.391033242496983,2.961471411676766,2.4147557411683547,2.0349949969704793
2024-10-03,12.79079424200834,28.967402570661328,3.433983500916673,8.365340177287298,35.6586497297427,3.390569734926034,2.960155377720647,2.398387825573447,2.0347168411635357
2024-10-04,12.798304793745807,28.98441177052731,3.451500084533244,8.370252172509351,35.631263761923535,3.3925606237584116,2.9502227930478906,2.397243146310839,2.0242408536436107
2024-10-07,12.80117605982189,28.990914347203915,3.424914983623304,8.372130016606558,35.63943993863111,3.3933217358265355,2.9508846677851372,2.402523263737458,2.0246949867640947
2024-10-08,12.775921928371803,28.996520534879412,3.4379826275021093,8.33178974991701,35.66366279441313,3.3939779275653184,2.9638606449133653,2.4111972754189566,2.0250865170189014
2024-10-09,12.773265447805532,28.990491326676494,3.5109547777655425,8.276980800730351,35.65624729612921,3.393272222219162,2.9632443732854954,2.4108783119331374,2.0246654434550804
2024-10-10,12.773661519556073,28.988107073851214,3.506503664156794,8.277237452272459,35.657352920399056,3.3933774403620567,2.9635186564143656,2.4155130489706664,2.02472822401732
2024-10-14,12.773032475896212,28.99032734887938,3.506330985094112,8.27682983666964,35.65559696093922,3.3932103322418747,2.959907302076024,2.420501023174655,2.024263735028881
2024-10-15,12.74407052386918,28.92095428840436,3.498380626401074,8.2578807309388,35.5785719152551,3.385516466666455,2.953195920620684,2.641755668343821,2.019673859500528
2024-10-16,12.742841506778591,28.921804382281476,3.4980432483576,8.257084354574483,35.575504694893475,3.385189973055939,2.9529111192888404,2.647141635276804,2.019479085492797
2024-10-17,12.742771560420241,28.921645628451543,3.4980240473507886,8.257039030854427,35.57585529286927,3.385171391508738,2.9528979431866063,2.647127104929132,2.0194680004292564
2024-10-18,12.743838229200472,28.92406659443359,3.498316859085356,8.257730209041965,35.5788332677934,3.385454756601012,2.9531451236396395,2.638977914645805,2.019637045558765
2024-10-21,12.743606329492454,28.923540263003666,3.4982532001904785,8.25939964372833,35.57836780959631,3.385393151458555,2.953091385238415,2.6387479230816218,2.0196002942101727
2024-10-22,12.741450066361864,28.91500751247889,3.531501988701809,8.25727436707929,35.56543413181929,3.384820330998922,2.9525917117621154,2.6326613200794338,2.019258570718381
2024-10-23,12.740695625570503,28.91598954080737,3.5314441629464075,8.257684969156498,35.56503371021227,3.384764907048103,2.9525433652379816,2.6326182121808577,2.0192255068400153
2024-10-25,12.721064457085312,28.907959791500005,3.5688391585132124,8.254170375999447,35.561676604245555,3.3839953175782527,2.951872049402003,2.631655847439008,2.0187663982372044
2024-10-28,12.707280637675177,28.907223660660552,3.568748279302622,8.253778296209859,35.57714116572245,3.383909145349849,2.9517968810378106,2.631406942967552,2.0187149910741216
2024-10-29,12.693660769435331,28.896921764020057,3.6092963157447984,8.247200322225776,35.5644622576628,3.3827031948004143,2.947653892664896,2.640105917849296,2.017995565596643
2024-10-30,12.693914657914185,28.89749973720238,3.609368506011104,8.245001497677917,35.56535541878553,3.382770852931835,2.94771284928715,2.640340552255407,2.0180359279344895
2024-10-31,12.69345305005197,28.89990352158693,3.6092372531293173,8.24761083233587,35.56915313244011,3.38264784016045,2.9399691121389813,2.6400627150898064,2.017962543066569
2024-11-01,12.698226611545415,28.900008615023857,3.6092503779879292,8.249640879254047,35.56928247835812,3.3826601410349904,2.9314341146037837,2.641526900878674,2.0179698813131854
2024-11-04,12.695184992222513,28.89376958996702,3.6089026014838423,8.246846106621627,35.58221763715395,3.382334198084195,2.933151512500164,2.639817926158019,2.0177754358086686
2024-11-05,12.695138831265126,28.89366452934226,3.608889479154448,8.246816120267592,35.604813879320005,3.3823218995800866,2.91059702959604,2.6399901324982826,2.0177680989761635
2024-11-06,12.694024923008094,28.893611999316388,3.6088829180255364,8.243892252761086,35.6140211852984,3.3823157503615713,2.9069556449811964,2.6385308956678113,2.0177644305799194
2024-11-07,12.659434621902928,28.860346366809154,3.750004228144749,8.234400940628976,35.57319984403818,3.37842164142228,2.897434583554836,2.631316424229669,2.0154413492692327
2024-11-11,12.649563906300976,28.861027700453533,3.790589474096958,8.205539398206597,35.57585565063366,3.378501399035025,2.8949605913199483,2.628836149490301,2.015125730462996
2024-11-12,12.649357165636108,28.86055600450419,3.7905275218435897,8.205405289340602,35.57709017611222,3.3784461818251135,2.894913276955449,2.6286115879281042,2.015092795854626
2024-11-13,12.648714015670961,28.859088604592447,3.7903347944494903,8.204988089789925,35.58109207503799,3.3782744064917396,2.8947660866003346,2.6277515878542914,2.014990339512817
2024-11-14,12.648530270550362,28.858669374881863,3.7902797330793736,8.205232067279264,35.583298968009366,3.37822533103336,2.8936345262558656,2.6271686607246427,2.0149610681859076
2024-11-15,12.648530270550362,28.858669374881863,3.7902797330793736,8.205232067279264,35.583480552793766,3.37822533103336,2.893452941471464,2.6271686607246427,2.0149610681859076
2024-11-18,12.648208729434632,28.857935752196006,3.7901833795309194,8.20502348024051,35.58511809953567,3.378139452411979,2.893379386357375,2.6271018748827855,2.0149098454101257
2024-11-19,12.6478412738911,28.857097371940437,3.7900732671882467,8.204785108038791,35.587352629368226,3.378041310762425,2.8929321781629023,2.6270255523640795,2.0148513082837822
2024-11-20,12.647657554125702,28.85667820007985,3.790018213416112,8.204665927131746,35.58828827334157,3.3779922420760244,2.8928901560652514,2.6269873927676928,2.014822040996057
2024-11-22,12.647588660589706,28.856521013771648,3.789997568663904,8.204621235184248,35.588639132823765,3.377973841686139,2.8928743980933698,2.626973083204856,2.0148110659823666
2024-11-26,12.64735902089022,28.855997071778305,3.7899287544475286,8.204472265542256,35.59017177276509,3.3779125085009216,2.8924587368208377,2.6269253857879358,2.014774483466906
2024-11-27,12.646807919633268,28.85473968861787,3.7897636105232606,8.204114760471773,35.59315995333868,3.3777653179430955,2.8923326996265972,2.6266293589958485,2.014686690849611
2024-11-28,12.646647137947856,28.854372989966198,3.789715448549834,8.204010498993304,35.59434163965106,3.3777223918241597,2.8919328270963818,2.6265959786411903,2.0146610873300146
2024-11-29,12.64653233414965,28.854111055591186,3.789681046251512,8.203936024584749,35.59565252607663,3.37769172951852,2.8911803502837294,2.6265721349147535,2.0146427986292705
2024-12-02,12.64641753243576,28.85384912597171,3.7896466445777794,8.20386155152831,35.59551095306737,3.3776610677695675,2.8909725504957904,2.62727450943876,2.0148060647149535
2024-12-03,12.646279773130306,28.853534816705462,3.789605363393734,8.203772185645326,35.59639407321383,3.3776242744056315,2.8907595062255083,2.6272458901471123,2.014784117133088
2024-12-04,12.646279773130306,28.853534816705462,3.789605363393734,8.203772185645326,35.597301835597264,3.3776242744056315,2.8905779537488203,2.626519680240362,2.014784117133088
2024-12-05,16.230981006360917,28.84698826400008,0.2559914147776237,8.199369681130591,35.59212937617573,3.3768579282552604,2.8772163231938817,2.606139021538966,2.014326984566954
2024-12-06,16.230833702387297,28.846726463681506,0.2559890915321838,8.20238093173063,35.59634410137904,3.376827281642405,2.8704743544964155,2.6061153695715635,2.014308703578955
2024-12-09,16.230804241913418,28.846674104188025,0.2559886268881561,8.202366043645789,35.600272695469606,3.376821152386585,2.8666574488576515,2.6061106392295996,2.014305047421173
2024-12-10,16.230126680530347,28.84546988829633,0.25597794054104106,8.20238663607163,35.60840613963169,3.3766801856435755,2.8607297237264206,2.606001846103711,2.0142209594552583
2024-12-11,16.250434192971866,28.828046195195466,0.255823320730934,8.176390618612855,35.70407668634354,3.3746405503219035,2.804584111809513,2.5930000258913033,2.0130042981226204
2024-12-12,16.25002152540467,28.82731412862118,0.255816824289907,8.176182985316109,35.70788608289743,3.374554853860533,2.8028804040874093,2.5923900161318962,2.0129531793908626
2024-12-13,16.25002152540467,28.82731412862118,0.255816824289907,8.176182985316109,35.70897440784123,3.374554853860533,2.8023362416155093,2.591845853659996,2.0129531793908626
2024-12-16,16.25002152540467,28.82731412862118,0.255816824289907,8.176182985316109,35.70915579533187,3.374554853860533,2.8005223667091754,2.5934783410756963,2.0129531793908626
2024-12-17,16.251835400311005,28.82731412862118,0.255816824289907,8.176182985316109,35.70915579533187,3.374554853860533,2.798708491802842,2.5934783410756963,2.0129531793908626
2024-12-18,16.26421264615728,28.817748390929786,0.25573193685893497,8.174376527517428,35.69730646327148,3.3734350788300462,2.798323781175318,2.606579952030624,2.0122852232291057
2024-12-19,16.267420267987497,28.810904684232035,0.25567120503681723,8.17297911006181,35.69988732151227,3.3726339475296325,2.7989282183319792,2.609767904308689,2.0118073409992663
2024-12-20,16.270940879154328,28.809755678212724,0.25566100862831254,8.17102167087306,35.701182731513676,3.3724994437107103,2.797728932382838,2.609482547297016,2.011727108227341
