date,FUTU SECURITIES INTERNATIONAL,CHINA YINSHENG INTERNATIONAL SECURITIES,CMB INTERNATIONAL SECURITIES LTD,ORIENTAL PATRON SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,TFI SECURITIES AND FUTURES LTD,LONG BRIDGE HK LTD,DBS BANK LTD,THE HONGKONG AND SHANGHAI BANKING
2024-03-25,40.36529426201096,0.0,22.978775082670662,0.0,16.44153090630321,11.38590689778187,0.0,2.4992219976065355,0.0,6.329270853626756
2024-03-26,40.365391767679455,0.0,22.97854253163212,0.0,16.44136451383565,11.385791669512988,0.0,2.4997027175411834,0.0,6.329206799798608
2024-03-27,40.3656935248413,0.0,22.978426257877945,0.0,16.441281318864817,11.385734056253147,0.0,2.499690068792078,0.0,6.329174773370711
2024-03-28,40.39504936219941,0.0,22.972962718449548,0.0,16.437372104729313,11.35773239946072,0.0,2.5066840692765524,0.0,6.33019934588446
2024-04-02,40.39394039039912,0.0,22.973195156561836,0.0,16.437538416397064,11.357847315847918,0.0,2.5072153265931263,0.0,6.330263394200926
2024-04-03,40.39343449545833,0.0,22.973195156561836,0.0,16.437538416397064,11.357847315847918,0.0,2.5082271164747216,0.0,6.329757499260129
2024-04-05,39.70517668762603,0.0,22.580909830012903,0.0,16.156854554992826,11.163903164291025,0.0,4.171483837924253,0.0,6.221671925152968
2024-04-08,39.04914673598087,0.0,22.208094209933023,0.0,15.883743847182725,10.979584750549567,0.0,5.76047965688492,0.0,6.118950799468895
2024-04-09,39.25984048580431,0.0,22.13168084489401,0.0,15.822755506602562,10.94180631672316,0.0,5.746020064770659,0.0,6.0978967812053
2024-04-10,24.816134283967216,21.01775738504831,13.988734711228783,15.378952053982204,10.004143235820969,6.915969324652561,0.0,4.024021526343432,0.0,3.854287478956521
2024-04-11,24.684509118096315,20.90627886988615,14.450761667072666,15.290027929580074,9.951081103026905,6.879286914769585,0.0,4.0042101199148785,0.0,3.8338442776534247
2024-04-12,24.687130887982978,20.90512586001664,14.44690072294251,15.2845887163366,9.95543463107565,6.878907512688645,0.0,4.008278833058342,0.0,3.833632835898638
2024-04-15,24.69602383706234,20.904613452007997,14.446546613252856,15.276247960598377,9.955190612241772,6.878738902974272,0.0,4.0090997525909025,0.0,3.8335388692714836
2024-04-16,24.695717448086217,20.904613452007997,14.446546613252856,15.274409626741631,9.955190612241772,6.878738902974272,0.0,4.011244475423775,0.0,3.8335388692714836
2024-04-17,24.695486723359014,20.90467750163536,14.446590876014726,15.273843646162543,9.955221113941812,6.87875997873654,0.0,4.011869545302047,0.0,3.8335506148479617
2024-04-18,24.698471253467982,20.904869652872353,14.446723665927749,15.267549792648719,9.955312620163399,6.878823206798241,0.0,4.0146639561123045,0.0,3.833585852009247
2024-04-19,24.71064061219331,20.90557423763089,14.442614537293084,15.242020115360752,9.975564356132274,6.879055052969428,0.0,4.010816027943958,0.0,3.8337150604763037
2024-04-22,24.718070022505373,20.905638293145895,14.442658790041257,15.234406717601223,9.975594921660157,6.879076130669048,0.0,4.01082831724457,0.0,3.8337268071324724
2024-04-23,24.724810910433515,20.905638293145895,14.442658790041257,15.22735942567635,9.975594921660157,6.879076130669048,0.0,4.011134721241303,0.0,3.8337268071324724
2024-04-24,24.728958991116198,20.9047415516552,14.442039276243527,15.224561516389612,9.97516702131408,6.878781054627956,0.0,4.012188228157013,0.0,3.8335623604964146
2024-04-25,24.746590440826168,20.90358871134518,14.441242836593918,15.209935094677213,9.974616917663532,6.878401708341183,0.0,4.012273340716946,0.0,3.83335094983586
2024-04-26,24.770257125131167,20.90365275469328,14.441287080936588,15.200177697439472,9.974647477385703,6.87842278203724,0.0,3.9981923881157178,0.0,3.833362694260832
2024-04-29,24.810933605795228,20.903076378687313,14.440888891612147,15.188116658216058,9.974372446627134,6.878233123421255,0.0,3.9711218986141517,0.0,3.8332569970267136
2024-04-30,24.82422649704198,20.89801844186036,14.437394616299958,15.184135283190217,9.97195893845209,6.876568790957026,0.0,3.975367971931372,0.0,3.832329460266995
2024-05-02,24.715557385102016,20.882028429723736,14.49827153768109,15.164865770630984,9.964328944972308,6.8713072194481475,0.0,4.074243539499075,0.0,3.8293971729426404
2024-05-03,24.46730902522367,20.696119307005027,14.220259319532685,15.013172243194342,9.85286824268474,6.810133148097873,0.0,5.1448340085024284,0.0,3.7953047057592353
2024-05-06,24.473704564791095,20.695114904613927,14.218962559886439,15.005163996705962,9.852390073600223,6.798579862991054,0.0,5.160963521405941,0.0,3.795120516005357
2024-05-07,22.67568918056831,19.181834038186572,13.179234871419926,13.904573537068277,9.131957572709203,6.301449942574473,7.318727440711157,4.788922027385277,0.0,3.5176113893768095
2024-05-08,22.576120407047632,19.18275085154085,13.262242454352743,13.904675814005838,9.118336420249056,6.307374175254912,7.31907724600301,4.8088315901560135,0.0,3.5205910413899444
2024-05-09,22.490699706926208,19.181834038186572,13.340889806593491,13.904011259032888,9.117900621824544,6.307072722928337,7.318727440711157,4.818441624243058,0.0,3.520422779553742
2024-05-10,22.47666850856199,19.183775629007524,13.342240175340311,13.90120111497693,9.118823538377699,6.3077111266639525,7.319468244431578,4.8290513773938395,0.0,3.521060285246174
2024-05-13,22.478898362734117,19.182319399045532,13.341227373153759,13.895366398136078,9.12515998673322,6.307232311747021,7.318912627582762,4.8300905373902925,0.0,3.5207930034772197
2024-05-14,22.476619637720166,19.177736414603913,13.338039925577094,13.892046557261336,9.125790619427885,6.319779354027677,7.319974803688447,4.830060861928999,0.0,3.5199518257644815
2024-05-16,22.480370679797577,19.090219254493515,13.27997004904111,13.819697041110727,9.086383653427092,6.290939185947797,7.2865702666227135,5.161961263189419,0.0,3.5038886063700523
2024-05-17,22.48842184967171,19.090165840922822,13.279932892285096,13.793077803572853,9.086358230136286,6.3043517672495994,7.286549879128422,5.167262934385124,0.0,3.5038788026480887
2024-05-20,22.49109394634822,19.09005901467811,13.279858579396844,13.790762267869521,9.08630738398147,6.304316488864373,7.286509104482097,5.167234019010617,0.0,3.5038591953687437
2024-05-21,22.4864085391173,19.088456764464276,13.278743985867711,13.77561627204644,9.10708708315879,6.303787360461227,7.285897539543414,5.170437342831704,0.0,3.5035651125091403
2024-05-22,22.468018927514972,19.089471491702444,13.279449873377494,13.773550719855482,9.120161547362919,6.304122464802936,7.286284852084133,5.1751887640449095,0.0,3.5037513592547116
2024-05-23,22.450900462868802,19.08776253956144,13.278261053440687,13.762246297155842,9.148160386985872,6.303558099069287,7.285632559950046,5.180040909034569,0.0,3.503437691933458
2024-05-24,22.447731568203004,19.090539742194668,13.280192993943713,13.755015224117162,9.149491412299252,6.30447524470724,7.286692593984327,5.181913790696702,0.0,3.5039474298539304
2024-05-27,22.44371106952118,19.092356042445473,13.28145648980037,13.750727343589537,9.150361907516848,6.305075061167266,7.287385859956099,5.184645425763675,0.0,3.5042808002395556
2024-05-28,22.447565841178406,19.09230261691685,13.281419324725915,13.744532675808262,9.150336302352095,6.305057417877596,7.287365467897571,5.187149358920513,0.0,3.504270994322791
2024-05-29,22.443790613693306,19.093852078649874,13.2824971963382,13.743409335949455,9.15023936179066,6.305569113370253,7.287956883933322,5.18813002808322,0.0,3.504555388191713
2024-05-30,22.453334004293,19.093638344838034,13.28234851399035,13.733181024704768,9.149857088962529,6.305498529743812,7.287875303600611,5.189751031160084,0.0,3.5045161587068066
2024-05-31,22.465515379324373,19.093050601527427,13.281939654696629,13.722684128416098,9.1495754366551,6.305304432918788,7.2876509671027225,5.189871117207166,0.0,3.504408282151695
2024-06-03,22.442029609117192,19.067865112548883,13.26441955527573,13.695360181747615,9.271651247620833,6.296987156721504,7.278037885519166,5.183863605983809,0.0,3.499785645465267
2024-06-04,22.43884232027223,19.066106747571297,13.26319636166405,13.689067277012343,9.270796251702727,6.295847587137161,7.277366732936122,5.199313812972659,0.0,3.49946290873141
2024-06-05,22.452866136944955,19.067811823996532,13.264382485487806,13.676318093932466,9.271625336336587,6.296410622970318,7.278017545743287,5.192792089898424,0.0,3.499775864689627
2024-06-06,22.44224543653811,19.070423313379937,13.26619914879233,13.678191175114303,9.272895159605048,6.297272966780254,7.279014328474749,5.193503284320635,0.0,3.500255186994635
2024-06-07,22.440966753610684,19.072662302261545,13.267756684873582,13.672808608190309,9.27398385642218,6.298012306643108,7.279309853133051,5.193833495669282,0.0,3.5006661391962552
2024-06-11,22.396244901443126,19.07314215399528,13.2680904901886,13.67315260426237,9.274217181857384,6.2981707592008345,7.279492994290697,5.208780104580077,0.0,3.52870881018163
2024-06-12,22.399089627426388,19.071755981526536,13.26712620954717,13.66545026931172,9.273543162630617,6.297713029119478,7.278963944976555,5.217905420087584,0.0,3.528452355373953
2024-06-13,22.39892402191739,19.073995283364866,13.268683963334457,13.658108920899823,9.274632011621346,6.2984524723242385,7.2798186013259185,5.218518078156971,0.0,3.528866647054987
2024-06-14,22.408112035344665,19.07015680209964,13.266013752188293,13.65396283016561,9.279753125306103,6.297184961692313,7.278353599007299,5.218306401899489,0.0,3.528156492296586
2024-06-17,22.41917670871389,19.07100966441842,13.266607039562228,13.641995305245647,9.278211534694996,6.297466586632472,7.278679104119385,5.2185397768499,0.0,3.5283142797630584
2024-06-18,22.37225353611104,19.06365623438495,13.261491680262246,13.62723536712282,9.360970772261048,6.295038399517697,7.275872579532066,5.216527604038855,0.0,3.5269538267692804
2024-06-19,22.35623015060316,19.07191591422073,13.267237465544838,13.615529353585393,9.365026585090463,6.2977658407333115,7.279024985203569,5.218787760607676,0.0,3.5284819444108564
2024-06-20,22.330177082287474,19.0783154222455,13.271689236043882,13.620097992087763,9.368168983738453,6.299879031836772,7.281467434038537,5.220538904766645,0.0,3.529665912954974
2024-06-21,22.33410752657075,19.075701771084088,13.269871068914451,13.61823209438413,9.373595586614728,6.299015974182892,7.2804699027893385,5.219823712294478,0.0,3.529182363165142
2024-06-24,22.329153596394587,19.078635510383467,13.271911902993311,13.613335842347224,9.375037194691796,6.2999847286189095,7.281589599507608,5.22062649282357,0.0,3.529725132239524
2024-06-25,22.334898008376733,19.078048690334906,13.271503685960012,13.607884001873668,9.376426544914924,6.299790953894171,7.281365632612278,5.220465916964233,0.0,3.529616565069069
2024-06-26,22.34547651491313,19.08039618714851,13.273136704782859,13.599211276507713,9.395757685087215,6.2726008951873995,7.2822615828689665,5.2211082796767165,0.0,3.5300508738274874
2024-06-27,22.33943114858651,19.08263751853755,13.274695870412106,13.59773220882995,9.396861383690581,6.2733377235603225,7.283117013820652,5.221721591568043,0.0,3.530465540994291
2024-06-28,22.357133221100163,19.08103651381842,13.273582143302171,13.58540491240193,9.39607300108856,6.27281139991715,7.28250597120677,5.2212834969439665,0.0,3.5301693402208727
2024-07-02,22.367635257392994,19.080929789722205,13.273507901472762,13.576939123121159,9.413918694127554,6.253200106966078,7.282465238678042,5.221254293249404,0.0,3.5301495952698034
2024-07-03,22.35881667052199,19.07746190638402,13.271095494037793,13.568040554709645,9.415283453863738,6.252063612639004,7.281141679494057,5.246588623772732,0.0,3.529508004577019
2024-07-04,22.36319130354741,19.076661804618908,13.270538909153398,13.563277552683802,9.414888580324092,6.2518014033809495,7.280836311078784,5.249444156908646,0.0,3.529359978304012
2024-07-05,22.371796276858287,19.07660846688743,13.270501805154378,13.552055759135174,9.414862256599106,6.2503859396630235,7.280815954095153,5.253623431280171,0.0,3.5293501103272806
2024-07-08,22.373407497808977,19.076075105976553,13.270130776575431,13.549999324862561,9.414599027445052,6.250211185772997,7.280612390519586,5.2557132574440075,0.0,3.5292514335948355
2024-07-09,22.410722390489806,19.07975590345367,13.272691296158841,13.540309558182399,9.437668469208958,6.2234528958560364,7.282017210933117,5.22344986033228,0.0,3.5299324153848906
2024-07-10,22.423628394448592,19.077888654768508,13.271392358400059,13.531994041353704,9.438422540880138,6.22284383490705,7.2813045531228555,5.222938665119244,0.0,3.5295869569998515
2024-07-11,22.434088964391464,19.077035177090753,13.270798642956198,13.524398591740752,9.438000299032645,6.222565446747786,7.280978813151652,5.222705009202511,0.0,3.5294290556862418
2024-07-12,22.444582772546706,19.07644845548255,13.270390494402207,13.515874405113394,9.437710029676726,6.222374069336559,7.280754883827263,5.222544382886434,0.0,3.529320506728168
2024-07-15,22.449957835573993,19.07650179231925,13.270427597778783,13.50976110016377,9.437736417062192,6.222391466796596,7.280775240469393,5.223118175296661,0.0,3.5293303745393585
2024-07-16,22.45366700067534,19.077515248888,13.271132601356772,13.502649736681624,9.438237805423126,6.222722037022417,7.281162038299173,5.223395658216839,0.0,3.529517873436709
2024-07-17,22.468056332686057,19.07548844342067,13.269722669100753,13.496462341785595,9.437235081969026,6.212834779781239,7.280388483733223,5.230668971961443,0.0,3.5291428955619915
2024-07-18,22.500501546629774,19.0721824746719,13.267422896354228,13.486016847536181,9.435599516811768,6.211758034738294,7.279406253097171,5.221376488654332,0.0,3.5257359415063494
2024-07-19,22.637657470406268,19.016685831142993,13.228817066108837,13.443987762757512,9.509597148906884,6.180583158269883,7.257945762934244,5.2092491196421244,0.0,3.515476679831253
2024-07-22,22.677712124579802,18.87856344350509,13.132733247139516,13.34606441738886,9.473453446169918,6.0941880995353825,7.205229700470765,5.173073357952941,0.0,4.018982163257727
2024-07-23,22.680279322654616,18.888075162862307,13.13935000446927,13.352788658862078,9.422859816112023,6.0695752238162095,7.208859962011601,5.217204773912897,0.0,4.021007075298994
2024-07-24,22.705308016398842,18.887709150273736,13.139095390514916,13.32484709198839,9.422677220199876,6.05976862183957,7.208720268926275,5.2309450835212665,0.0,4.02092915633713
2024-07-25,22.70684326753655,18.88760457785385,13.139022645483259,13.324773318536359,9.422625051239052,6.059735071732266,7.2086803576105725,5.230916122222609,0.0,4.019799587785484
2024-07-26,22.71521094838426,18.88765686391905,13.139059017898399,13.324810205160261,9.422651135647255,6.054215298683985,7.208700313213182,5.231207430234626,0.0,4.016488786858982
2024-07-29,22.74766272627282,18.887709150273736,13.139095390514916,13.306022776488843,9.422677220199876,6.0403906500018,7.208720268926275,5.231221911690377,0.0,4.0164999056313535
2024-07-30,22.8282409713475,18.889330170866682,13.140223041519667,13.307164753885855,9.423485912968975,6.036756282163714,7.209338950837976,5.148615298298491,0.0,4.016844618111136
2024-07-31,22.830582200582437,18.8894347623952,13.140295799844107,13.288689254718774,9.42353809146269,6.022947035071709,7.209378869446718,5.1782671268205585,0.0,4.016866859657799
2024-08-01,22.83722668363653,18.8894347623952,13.140295799844107,13.288689254718774,9.409695418433337,6.022947035071709,7.209378869446718,5.1879569979411055,0.0,4.014375178512516
2024-08-02,22.786535510671655,18.90089454635394,13.14826771392805,13.289825660156001,9.415404063396467,6.026601017982528,7.213752633159595,5.208833782630451,0.0,4.00988507172131
2024-08-05,22.779962946701335,18.905555693430788,13.151510206470936,13.291717613598053,9.40248605937632,6.028087237253761,7.215531615731913,5.214274678494197,0.0,4.010873948942688
2024-08-06,22.764736540407537,18.906027173380227,13.151838188016029,13.289278125256743,9.402720545139328,6.04098401569512,7.215711561697878,5.217729875489157,0.0,4.010973974917979
2024-08-07,22.71922924562744,18.907127384719427,13.152603541909425,13.289220138967373,9.403267724071645,6.04133556279981,7.216131470524188,5.259877543117435,0.0,4.011207388263256
2024-08-08,22.724065909842686,18.908384925914287,13.153478341155079,13.277078858192667,9.403893149409335,6.041737381023573,7.216611426173032,5.263275828650047,0.0,4.0114741796392925
2024-08-09,22.725363139025838,18.91084809538298,13.155191826806234,13.265781581749994,9.405118181720832,6.041692927980159,7.217551524283053,5.266455974151344,0.0,4.011996748899568
2024-08-12,22.727580552551636,18.915461713233743,13.158401255993976,13.269017991159085,9.40741271768838,6.015443407550245,7.219312366757342,5.274394452421579,0.0,4.012975542644013
2024-08-13,22.756363223617207,18.91588124466754,13.158693099937787,13.254064029427676,9.407066885236691,5.997001673824965,7.2194724859505275,5.278392809761615,0.0,4.013064547575995
2024-08-14,22.760458738388408,18.91582880222059,13.158656618736842,13.249868679237956,9.407040805055722,5.996985047719204,7.219452470662954,5.27865541623474,0.0,4.013053421743585
2024-08-15,22.77238557464763,18.918136545000678,13.160261982959845,13.242889673390748,9.408188469835672,5.9838529771454905,7.220333248316926,5.280408511966948,0.0,4.013543016736063
2024-08-16,22.775685241219414,18.917192400352537,13.15960519570758,13.241951502159452,9.407718936762402,5.983554341878206,7.21997290421126,5.280976764272007,0.0,4.013342713437145
2024-08-19,22.782213156144397,18.917087501208798,13.159532223392883,13.234946604379397,9.407666769313865,5.983521162021824,7.2199328681974855,5.281779256592175,0.0,4.013320458749173
2024-08-20,22.78634388406841,18.916143461264088,13.15887550897679,13.226246023876422,9.406920043393432,5.983222559872492,7.219572564053138,5.2895557768318096,0.0,4.013120177663422
2024-08-21,22.80777928738998,18.915986130433783,13.158766062946528,13.219482194834217,9.401851436416633,5.9693106651771215,7.219512516858622,5.294224906517223,0.0,4.013086799425889
2024-08-22,22.859344703854763,18.901313431850678,13.148559108530518,13.20922814430087,9.392896469541236,5.964680407175496,7.213912505823171,5.300091289307584,0.0,4.009973939615684
2024-08-23,22.8819763094514,18.897125412206513,13.145645743592283,13.20491650585191,9.383891103357355,5.963358795383465,7.21231409799852,5.3016865942701354,0.0,4.009085437888424
2024-08-26,22.887782818915163,18.89597403214766,13.144844794556922,13.19857295944629,9.3833193536941,5.962995454809117,7.2118746600179,5.305794757476804,0.0,4.008841168936044
2024-08-27,22.895721104146265,18.896811385548077,13.145427293266328,13.195834300142725,9.383735164721077,5.949411619296168,7.212194245965662,5.311846070782607,0.0,4.009018816131094
2024-08-28,22.897025675547734,18.89628803097625,13.145063225523252,13.194637974640852,9.383475278510698,5.949246848017718,7.211994501429164,5.313360680565147,0.0,4.008907784789184
2024-08-29,22.910400067687192,18.896811385548077,13.145427293266328,13.177000912958137,9.383735164721077,5.949411619296168,7.212194245965662,5.316000494426267,0.0,4.009018816131094
2024-08-30,22.91905503756638,18.89618336354055,13.144990414394542,13.176562984759688,9.38342330299605,5.935366276276034,7.211954553849538,5.323578487358403,0.0,4.008885579258812
2024-09-02,22.92203174064815,18.894299547955356,13.143679951994095,13.13786453200396,9.382487842182584,5.934774562315603,7.218158692119466,5.358217209007727,0.0,4.0084859217730555
2024-09-03,22.91869128525331,18.893828652746055,13.14335237721916,13.132829498548734,9.38225400612187,5.934626652259314,7.217978796784395,5.368052711214913,0.0,4.008386019852249
2024-09-04,22.919545083437466,18.893619373520462,13.14320679367134,13.132130201973661,9.38215008272504,5.934560916823008,7.21789884618038,5.368547081071703,0.0,4.0083416205969415
2024-09-05,22.918488755452177,18.8875000065919,13.138949901257108,13.127876897105448,9.383817368325085,5.904956288977001,7.215561074331597,5.415806330577377,0.0,4.0070433773823115
2024-09-09,22.918978960172463,18.88744772139514,13.138913529446095,13.127840555947204,9.38323774295988,5.904939942620876,7.215541099902459,5.416068162644856,0.0,4.00703228491103
2024-09-10,22.921423715073427,18.88535655086909,13.137458822112293,13.11919043869238,9.380814886126197,5.904286162578795,7.214742213409155,5.430138574725555,0.0,4.0065886364131105
2024-09-11,22.92957766727808,18.8854610983977,13.137531549828518,13.11289677520545,9.380866817420692,5.890479087118402,7.214782153532388,5.44179403471396,0.0,4.006610816504811
2024-09-12,22.932957506886563,18.88619296351006,13.138040666389337,13.110636877628142,9.381230352582032,5.8768670625142105,7.215061746777368,5.452246739689247,0.0,4.006766084023042
2024-09-13,22.933556879080342,18.88577474792882,13.137749737808639,13.110069756059048,9.381022614754073,5.876736925255783,7.214901976555391,5.453510004304528,0.0,4.006677358253377
2024-09-16,22.94047687451774,18.88577474792882,13.137749737808639,13.110069756059048,9.381022614754073,5.862620134563492,7.214901976555391,5.460706799559421,0.0,4.006677358253377
2024-09-17,22.96971297424825,18.8854610983977,13.137531549828518,13.072484673014797,9.380866817420692,5.833459271698714,7.214782153532388,5.499090645354132,0.0,4.006610816504811
2024-09-19,22.98934317329462,18.885670196927546,13.137677007676679,13.061557479262733,9.381801076590044,5.7936649062992345,7.214862035105499,5.528768947418705,0.0,4.00665517742494
2024-09-20,22.990539360876625,18.884833830588427,13.137095195609175,13.060702252179807,9.381385596358793,5.77956902807482,7.214542519425906,5.544854477248354,0.0,4.006477739638093
2024-09-23,22.991519230359085,18.884729290004636,13.13702247272406,13.060076383192904,9.381333663917353,5.779537034172958,7.214502581955788,5.5448237826534585,0.0,4.0064555610197585
2024-09-24,23.03088445243267,18.87683981698305,13.131534219077906,13.047426884889177,9.377414424318449,5.7771225170883795,7.211488579339684,5.5425073217198175,0.0,4.004781784150869
2024-09-25,23.031310349228885,18.876735364885043,13.131461557747274,13.047354688953577,9.377362535833935,5.777090550266962,7.2114486756736484,5.5424766531056004,0.0,4.004759624305075
2024-09-26,23.02556588663626,18.87610867657091,13.131025606649446,13.04000507645566,9.377051216985365,5.7907316640916,7.211209262950757,5.543675939279894,0.0,4.004626670380102
2024-09-27,23.02358093083944,18.870626928268464,13.12721226892386,13.027920837608024,9.374328058548876,5.802878887012863,7.209115079514272,5.5608733092932,0.0,4.003463699991001
2024-09-30,23.023809963642517,18.87240162197766,13.1284468214971,13.017528692103248,9.375209670012909,5.803424620479756,7.209793062881179,5.565545340482968,0.0,4.003840206922666
2024-10-02,23.01425896262879,18.865252686820966,13.123473717548015,12.969740253861422,9.371658306103122,5.8703510207374565,7.207061966747676,5.575879548028428,0.0,4.002323537524124
2024-10-03,22.788010256680888,18.850554395318653,13.113248959606755,12.9596352727024,9.36435666175571,6.141784640078759,7.205591056364703,5.577613509397661,0.0,3.999205248094469
2024-10-04,21.945421644564465,17.7696386101408,12.500393445176213,12.211303778652356,8.840153649386757,5.788304359002465,6.691361747745699,5.311436629808607,5.2111667905188,3.730819345003839
2024-10-07,21.98163509806117,17.773017652388333,12.502770497320533,12.207634572711411,8.841834676970455,5.784716220472053,6.651997621058572,5.299682600328901,5.212157736543671,3.7445533241448983
2024-10-08,22.153282669167044,17.739838424883935,12.479429932714158,12.179384885266357,8.825328462322991,5.768197034340971,6.574318365155834,5.351930031772573,5.202427516796416,3.7258626775797206
2024-10-09,22.201413071069304,17.739238828524943,12.479008135143584,12.172473339399385,8.825290166871135,5.768002072591212,6.510397238428806,5.370988812963231,5.202251677731691,3.7309366572767138
2024-10-10,22.21083092589253,17.738869866295854,12.47874858157971,12.170400230271222,8.825106607770104,5.781401591945079,6.494142436235287,5.3708771006161555,5.202143474984445,3.727479184409615
2024-10-14,22.217128690889318,17.738085872517768,12.478197066104373,12.167522534487924,8.824716570032438,5.781146074941413,6.4938554186686455,5.370639727307626,5.201913559090827,3.7267944859596684
2024-10-15,22.227209606914823,17.736379772645783,12.476996877393479,10.891019463201392,8.823867783533226,5.78059002776421,6.493230821066734,5.370383117488007,6.475186266204017,3.725136263788332
2024-10-16,22.238416330596735,17.736195349074322,12.476867141091327,10.880508178792812,8.823776032610455,5.7805299209627234,6.49316330419837,5.370327276034039,6.47511893696364,3.725097529675578
2024-10-17,22.23910966490473,17.736333666393357,12.476964443065002,10.880593031417146,8.823844845623652,5.780575000946651,6.492953988711715,5.370629110021937,6.4751694337626535,3.723826815153158
2024-10-18,22.23517586268887,17.728637283419307,12.471550274696632,10.864178772326207,8.8200158869159,5.8170426484912285,6.490136480794355,5.3786922242269375,6.47235964315308,3.722210923287482
2024-10-21,22.2425378434397,17.728499086114695,12.47145305714941,10.856039100937608,8.81994713361001,5.816997303798234,6.490085889237099,5.379949487432101,6.4723091901688585,3.722181908112284
2024-10-22,22.250073150618427,17.728499086114695,12.47145305714941,10.851621851901804,8.81994713361001,5.816997303798234,6.490085889237099,5.381248678324985,6.4723091901688585,3.7177646590764795
2024-10-23,22.249697686021435,17.72840695577525,12.471388246293285,10.8510457852252,8.819901298668235,5.816967074395645,6.490052161970445,5.382519897534542,6.472275555283027,3.717745338832934
2024-10-24,22.251429476195998,17.728130570502138,12.471193817766506,10.850097119451087,8.819763796701176,5.81687638807298,6.489950982273715,5.382695817006292,6.472174652723002,3.717687379307107
2024-10-25,22.261158972535778,17.72822269796898,12.471258626601845,10.839760138854007,8.819809630213825,5.816906616533022,6.489984708488759,5.382983623295424,6.472208286560105,3.717706698948251
2024-10-28,22.280842989602636,17.72651849481507,12.470059772173695,10.821051097173456,8.818961787333873,5.815827822574497,6.489360830246847,5.388441770837395,6.471586117154708,3.7173493180878223
2024-10-29,22.28251621869068,17.726196114858908,12.469832987804057,12.091038136121277,8.818801402963121,5.815722054128254,6.489242812720699,5.390941819216496,5.198426740274837,3.7172817132216687
2024-10-30,22.284360165207413,17.725182997043976,12.469120290625975,12.08333276991469,8.818297375773655,5.815389664055305,6.488871928439807,5.400245921229288,5.198129630917247,3.7170692567926427
2024-10-31,22.307553356118444,17.728130570502138,12.471193817766506,10.801768222851205,8.819763796701176,5.816356722518142,6.489950982273715,6.66808856689672,5.198994043371254,3.698199921000702
2024-11-01,22.31526027805501,17.727854193846564,12.470999395301902,10.795104108102759,8.819626299021351,5.8162660471244685,6.489849805731712,6.66798461323901,5.19891299249111,3.6981422670861095
2024-11-04,22.298219992930314,17.719474861810774,12.4651047933039,10.78428811263088,8.815457572429684,5.813516903100356,6.486782282398656,6.6648328918590325,5.196455649503464,3.7558669400329396
2024-11-05,22.299371035680085,17.71873859601615,12.46458685299487,10.783320622057754,8.815091279414503,5.813275344381736,6.486253053558564,6.6674126062835235,5.196239730432619,3.755710879180195
