date,THE HONGKONG AND SHANGHAI BANKING,ELSTONE SECURITIES LTD,DEUTSCHE BANK AG,KINGKEY SECURITIES GROUP LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHIEF SECURITIES LTD,UBS SECURITIES HONG KONG LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-03-04,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06,74.19047156142338,0.0,0.0,0.0,0.0,25.809528438576624,0.0,0.0
2024-03-14,74.19285242469641,0.0,0.0,0.0,0.0,25.807147575303592,0.0,0.0
2024-03-20,74.19761283371412,0.0,0.0,0.0,0.0,25.802387166285897,0.0,0.0
2024-03-28,54.243577975359116,0.0,0.0,18.297882802408967,8.59638498952652,18.862154232705404,0.0,0.0
2024-04-18,42.08581051580166,20.44770539420048,0.0,12.35506225380164,6.2968586398633315,9.890846259724126,0.0,8.923716936608765
2024-04-22,42.108324721759786,20.439756325850976,0.0,12.350259209527257,6.294410729021969,9.887001182174481,0.0,8.920247831665536
2024-04-23,42.176783008127806,20.41558582663632,0.0,12.335654733536167,6.286967438252884,9.875309567533911,0.0,8.909699425912914
2024-04-24,6.114636658566449,18.44005798213027,0.0,11.151627601622092,5.683518315758044,8.927436534720924,41.62821326126915,8.054509645933068
2024-04-25,6.144586910346471,18.43417544240579,0.0,11.148070134914413,5.681705223722235,8.924588604410502,41.6149334972681,8.051940186932487
2024-04-26,6.166139262185868,18.429942337229168,0.0,11.145510163976471,5.680400513572886,8.922539219433204,41.60537731229186,8.050091191310543
2024-04-29,6.167535864890173,18.411467087437007,0.0,11.148034571709415,5.6816870986436205,8.924560134283368,41.6148007424152,8.051914500621223
2024-04-30,6.229330333483525,18.373965271350247,0.0,11.14444385638367,5.679857061177378,8.921685586788598,41.601396863745606,8.049321027070976
2024-05-02,6.245972737367951,18.350501096466665,0.0,11.145687901747117,5.680491099082998,8.92268150742236,41.60604079443861,8.048624863474299
2024-05-03,6.308050742905897,18.323207843995334,0.0,11.142667130391112,5.6789515382275875,8.920263228626652,41.59476447507848,8.032095040774939
2024-05-06,6.323549865760347,18.312995309933683,0.0,11.141885550414202,5.678553199592844,8.919637534701968,41.59184689397535,8.031531645621602
2024-05-07,6.326575535653145,18.2739099993138,0.0,11.147216680613937,5.681270253749986,8.923905371489269,41.61174761455231,8.035374544627553
2024-05-08,6.606832168770792,18.104895821114386,0.0,11.13194773840144,5.673488312330569,8.911681818352097,41.554749765861295,8.01640437516942
2024-05-09,6.6464437034291945,18.099994970861314,0.0,11.12893440933123,5.671952544497049,8.906084885848488,41.54350122801172,8.003088258021004
2024-05-10,6.739389202398261,18.08876186298633,0.0,11.122027638309753,5.668432452093892,8.90055764606596,41.517718755058006,7.963112443087798
2024-05-13,6.826579892982583,18.075243040300926,0.0,11.113715476278795,5.664196090655531,8.893905722538536,41.48669005987126,7.939669717372373
2024-05-14,6.902079089701041,18.060596520633982,0.0,11.104709940257335,5.659606345485619,8.886698916810355,41.45307305010141,7.933236137010259
2024-05-17,6.929879310407486,18.05520339730261,0.0,11.101393932937283,5.657916315203765,8.884045235731085,41.44069463640017,7.9308671720176065
2024-05-20,6.964251549356624,18.048781751848946,0.0,11.097445530124524,5.655903979381052,8.880885471343898,41.42595553640484,7.92677618154011
2024-05-21,7.132350586154611,18.01617081596259,0.0,11.077394421431379,5.6456847676587945,8.86483929212239,41.35110620869938,7.91245390797086
2024-05-22,7.1922888924463635,18.159503033397883,0.0,10.36675299223884,5.690600445077451,8.935365770025323,41.6800854244739,7.975403442340237
2024-05-23,7.208595079559403,18.15631243370731,0.0,10.364931568005565,5.689600614411059,8.933795838557012,41.67276229082791,7.974002174931734
2024-05-28,7.201183886707227,18.157762567295073,0.0,10.36575940876103,5.690055039338039,8.934509375375626,41.67609066890652,7.974639053616488
2024-06-19,7.204148505906146,18.157182486063746,0.0,10.365428256590759,5.689873260656811,8.934223946971077,41.674759253876594,7.974384289934869
2024-06-20,7.20711293569131,18.15660244189464,0.0,10.365097125578272,5.689691493589684,8.933938536802959,41.67342792391267,7.974129542530467
2024-06-21,7.210077176080866,18.156022434784205,0.0,10.364766015721543,5.689509738135542,8.93365314486952,41.67209667900661,7.973874811401721
2024-07-02,7.210077176080866,18.156022434784205,32.06755799987268,10.364766015721543,5.689509738135542,8.93365314486952,9.604538679133922,7.973874811401721
2024-07-19,7.213041227092969,18.155442464728882,32.06653364426539,10.364434927018545,5.689327994293276,8.933367771169015,9.60423187488486,7.973620096547069
2024-07-23,7.223424649474605,18.181577852244583,32.112694528788374,10.235401430152669,5.697517978763423,8.946227663125565,9.618057498927259,7.9850983985235215
2024-07-24,7.22525526580046,18.182159493302418,32.11372183575631,10.235728867615114,5.697700246243788,8.946513859041227,9.618365187136911,7.980555245103768
2024-07-29,7.2148688801920375,18.62688722544206,32.06755799987268,9.893901225063683,5.689509738135542,8.93365314486952,9.604538679133922,7.969083107290549
2024-08-06,7.219314656106035,18.625994722887178,32.06602149100261,9.893427161307661,5.689237126726247,8.933225091155567,9.60407848011055,7.968701270704153
2024-08-20,7.221598395015453,18.600253085222253,32.07616517145395,9.89655682189624,5.691036844955764,8.936051003960186,9.607116608902402,7.9712220685937485
2024-08-22,7.253467042027635,18.241039008308412,32.217716103732194,9.940229961655813,5.7161511803735845,8.975485467018201,9.649512459691515,8.006398777192645
2024-09-03,7.254955334598136,18.24074629652751,32.21719910987823,9.940070451969259,5.716059453976249,8.975341438471677,9.649357615114097,8.006270299464838
2024-10-02,7.257931776449013,18.24016090114748,32.21616517194554,9.939751447953459,5.715876010012829,8.975053395245434,9.64904794086742,8.006013356378824
2024-10-03,7.3164449972318595,18.162346512357036,32.07872772193548,9.897347453392051,6.05930299906147,8.936764901076026,9.60788411714912,7.941181297796961
2024-10-04,7.7715019909012115,17.782858580609258,31.408467960730345,9.690550170214934,7.41387867324515,8.750351115386765,9.407134942497674,7.775256566414661
2024-10-07,7.750687475350994,17.740230079195943,31.333176583093564,9.667320292422547,7.837147835404645,8.729375052781396,9.384584458649774,7.55747822310114
2024-10-08,7.7383690021820435,17.712034832137334,31.28337753026576,9.65195563915578,7.983625889793235,8.715501112861697,9.369669168590246,7.545466825013904
2024-10-09,7.737283957732341,17.70955131848192,31.278991094939705,9.650602278920296,7.996528073183816,8.714279058691595,9.368355389482003,7.544408828568322
2024-10-10,7.730072240534508,17.71087577242139,31.281330374023252,9.651324023812455,7.997437728708115,8.714930778264913,9.36905602582105,7.544973056414317
