date,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,BNP PARIBAS,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,CCB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,SDICS INTERNATIONAL SECURITIES (HONG,THE HONGKONG AND SHANGHAI BANKING,CENTRAL CHINA INTERNATIONAL SECURITIES
2024-03-25,38.05389382635337,16.365857804986568,14.907219266474103,13.672578370676147,11.61994647399362,0.0,3.6510885228766097,0.0,1.7294157346395884,0.0
2024-03-26,38.0589908925694,16.370771773891708,14.89567038633778,13.641084730033127,11.621482426312948,0.0,3.6609937111828224,0.0,1.7510060796722169,0.0
2024-03-27,37.93986411489373,16.42055268213178,14.972614767003364,13.65562101431856,11.585106534025918,0.0,3.6518682812183836,0.0,1.7743726064082657,0.0
2024-03-28,38.006130108349204,16.320055525569956,14.980214169686601,13.644572150454948,11.60215317808333,0.0,3.6291963043119395,0.0,1.8176785635440267,0.0
2024-04-02,37.94457998684641,16.511248201097708,14.979318757348539,13.770808427964534,11.58635056011745,0.0,3.580841969510544,0.0,1.6268520971148042,0.0
2024-04-03,38.020883502859746,16.547685355473526,15.01504406098986,13.668098867360554,11.618958595395627,0.0,3.5576338141133124,0.0,1.5716958038073732,0.0
2024-04-05,38.0315573317868,16.506403329540948,15.033077069794054,13.62929837752499,11.622220454798459,0.0,3.561673936169738,0.0,1.6157695003850072,0.0
2024-04-08,38.12941825843643,16.46518563269692,14.873260211209155,13.723081120758879,11.641792408700356,0.0,3.5546070895708346,0.0,1.6126552786274266,0.0
2024-04-09,38.15323185436582,16.447102494868346,14.860002082836981,13.723660014135017,11.642283505156936,0.0,3.5547570368371093,0.0,1.6189630117997924,0.0
2024-04-10,38.157999111056476,16.45355842009341,14.861867991796748,13.72181688806612,11.640073897323296,0.0,3.5331701490740506,0.0,1.6315135425898968,0.0
2024-04-11,38.15583652236725,16.46456472194673,14.806177640391525,13.736414147647746,11.65225762879583,0.0,3.541266261368408,0.0,1.6434830774825142,0.0
2024-04-12,34.81656608869558,14.982945737801161,13.5239431478141,12.554450650695195,10.631926799995767,0.0,3.2314425320885554,8.667270869088695,1.5914541738209491,0.0
2024-04-15,34.815656489667305,14.982623512999865,13.522154213764075,12.561082552855257,10.631698148663746,0.0,3.2307309991847952,8.667084469853027,1.588969613011924,0.0
2024-04-16,34.82595205974191,14.97843630581388,13.488957642587348,12.603579075269081,10.633335871233422,0.0,3.218385944538017,8.668419560414392,1.5829335404019504,0.0
2024-04-17,34.802467950178965,14.98835875301828,13.492260664524311,12.605281580251134,10.627507675117489,0.0,3.2396726733351686,8.663668346888826,1.5807823566858232,0.0
2024-04-18,34.81279308727667,14.971485957537398,13.47034428114762,12.595255084032239,10.620811768051807,0.0,3.2473590963855616,8.658209765265358,1.6237409603033481,0.0
2024-04-19,34.79581422860695,14.96839332191316,13.508604283048891,12.633986321199178,10.620930768886264,0.0,3.2470213390284512,8.658306776135099,1.5669429611820096,0.0
2024-04-22,34.79973201095938,14.96400596075926,13.50733584884647,12.633894441198937,10.621572492914304,0.0,3.248072760562934,8.65882991705573,1.5665565677029838,0.0
2024-04-23,34.76608597601212,14.967464001682213,13.464065960436722,12.693482982593299,10.62429269168607,0.0,3.2323301891457525,8.661047454856373,1.5912307435874469,0.0
2024-04-24,34.801442137331904,14.969917639677838,13.461898607283082,12.69143466200903,10.62633801720253,0.0,3.237497928498787,8.662714828099258,1.548756179897568,0.0
2024-04-25,34.787007343048906,14.953711371719223,13.443334520036403,12.745153523690256,10.616428630847915,0.0,3.232662369665514,8.654636580637852,1.5670656603539248,0.0
2024-04-26,34.76751982635539,14.942603662567821,13.489154590756511,12.724970735693672,10.610513949308714,0.0,3.2492297637863787,8.649814863185409,1.5661926083461075,0.0
2024-04-29,34.80002983298151,15.030437085502948,13.454227383900536,12.683341225277289,10.607984888466333,0.0,3.2064956592769014,8.647753143256589,1.5697307813378982,0.0
2024-04-30,34.93480377094726,15.070440102681438,13.480217200584802,12.475605187510395,10.629573136233592,0.0,3.1811932000464935,8.66535213490765,1.5628152670883662,0.0
2024-05-02,34.96721268565176,15.198438482975721,13.495131674038355,12.341312149373167,10.654533763809928,0.0,3.1267345494901457,8.685378621865553,1.5312580727953733,0.0
2024-05-03,34.97980386632087,15.225335814298187,13.470853849049949,12.358618336661815,10.648701912466741,0.0,3.0912086555025593,8.68062460464576,1.5448529610541226,0.0
2024-05-06,34.97468121242688,15.29323763553576,13.467695995528913,12.348990985282365,10.640406584279265,0.0,3.0888006070376717,8.672952109059832,1.5132348708493144,0.0
2024-05-07,34.99256312426337,15.291960052815877,13.489322981523141,12.349083561039107,10.63957604693327,0.0,3.088823762618072,8.67301712693098,1.47565334387618,0.0
2024-05-08,34.96127950928615,15.318271863080898,13.5330191728251,12.33982610767519,10.6591469579023,0.0,3.0732080923311855,8.688970661665376,1.4262776352338005,0.0
2024-05-09,34.963466214955474,15.3402617301222,13.558371443366,12.178015115608714,10.664066198720448,0.0,3.130926826812118,8.692980657898227,1.471911812516817,0.0
2024-05-10,34.983651935306696,15.398135866431693,13.537261575660885,12.163140038092408,10.669944113832232,0.0,3.1161666097300422,8.697772132503065,1.4339277284429734,0.0
2024-05-13,34.991396185152524,15.364523462776189,13.57174833141086,12.139861473169953,10.678234206104687,0.0,3.1032175599191323,8.704529931117003,1.446488850349653,0.0
2024-05-14,35.15462486195593,15.312735831961355,13.538698952059262,12.1960292025254,10.673490422663814,0.0,3.1257434757025164,8.700662961714494,1.2980142914172275,0.0
2024-05-16,35.05203639368668,15.299240591932115,13.555888890124596,12.225888541397655,10.697643186397892,0.0,3.174111586040597,8.720351465523702,1.2748393448967599,0.0
2024-05-17,35.079426550337814,15.241966424638115,13.556284623267093,12.264074860102964,10.703042299164911,0.0,3.1524774185526168,8.723655017101834,1.2790728068346529,0.0
2024-05-20,35.02328292259216,15.29202674225855,13.550831217623111,12.301043737006069,10.69198766800668,0.0,3.114440346245061,8.71683804316427,1.3095493231041069,0.0
2024-05-21,34.9380138891324,15.041165208767351,13.495255628932348,12.483680206217795,10.665277555572755,0.0,3.5379313336108393,8.68802747907657,1.1506486986899445,0.0
2024-05-22,34.91310891002645,15.044465074044583,13.488292454448894,12.628449917299461,10.667497810536165,0.0,3.4153812011878304,8.689835921336458,1.152968711120161,0.0
2024-05-23,34.83233720432805,15.013675961966808,13.488807536105638,12.664300808142576,10.642711732526266,0.0,3.435117863726931,8.669644967950301,1.2534039252534313,0.0
2024-05-24,34.88342018349586,14.933860287642556,13.515626610221442,12.776332763507506,10.655035509466947,0.0,3.5439114136715224,8.679684023167157,1.012129208827015,0.0
2024-05-27,34.80493433971095,14.890047652041421,13.47429829638889,12.807266625134824,10.627401363995055,0.0,3.7385386029303738,8.654996167452902,1.002516952345586,0.0
2024-05-28,34.787706675250426,14.878042637885086,13.451646256307178,12.856589987201412,10.62153977592715,0.0,3.739131863396313,8.649570119200098,1.0157726848323403,0.0
2024-05-29,34.62146508307974,15.00176698289977,13.375728983749347,12.632728784707517,10.579036300822942,0.0,3.997639060612499,8.615260936504466,1.176373867623718,0.0
2024-05-30,34.577550223300406,14.883490816750255,13.344484156163277,12.664288489304626,10.566491054707376,0.0,4.198234050566674,8.603962979853792,1.1614982293535951,0.0
2024-05-31,34.59676102112511,14.89205540559464,13.365988071525395,12.7414352226169,10.577010560054903,0.0,4.176479225737504,8.6100986096057,1.0401718837398486,0.0
2024-06-03,34.605351582193705,14.963177299377161,13.368733028249459,12.682613178384935,10.582261817237423,0.0,4.1390065236681055,8.612209137885937,1.0466474330032762,0.0
2024-06-04,34.67774286270657,14.968797756012558,13.384602623449465,12.718069187126055,10.604599364295034,0.0,3.9791924337527576,8.630821869425805,1.036173903231755,0.0
2024-06-05,34.679701711572385,14.969643301601357,13.390794243780338,12.695393364957955,10.605198388502561,0.0,3.9872508105631215,8.631309400453903,1.0407087785683804,0.0
2024-06-06,34.67888792663468,14.960876565603865,13.405459921745344,12.663900380962524,10.606226625167896,0.0,4.024157155173481,8.630801826640168,1.0296895980720469,0.0
2024-06-07,34.6861906808439,14.962801809765871,13.417897008684937,12.602270603709787,10.605939390302868,0.0,4.060328384504697,8.631912483543012,1.0326596386449338,0.0
2024-06-11,34.71428208667089,14.93111099965258,13.39394539185017,12.611345729452259,10.610040630631833,0.0,4.065753484981099,8.632907899622548,1.0406137771386204,0.0
2024-06-12,34.701970280780884,14.924017052482066,13.40630996545259,12.596174580978465,10.60628696038811,0.0,4.026538974217378,8.629853708726609,1.1088484769739009,0.0
2024-06-13,34.70438272777007,14.992506844475606,13.399066755661181,12.510973328002661,10.604476086351132,0.0,4.043324628256953,8.62838028281588,1.116889346666515,0.0
2024-06-14,34.71135013879736,14.96947930240201,13.394313022963415,12.530496916955796,10.606617561086935,0.0,4.0340174663658495,8.630122703491462,1.1236028879371727,0.0
2024-06-17,34.68685394369278,14.973284592336118,13.399622805512898,12.453779924767781,10.610218066421515,0.0,4.031117451830281,8.633269117803247,1.2118540976353804,0.0
2024-06-18,34.64442375242922,15.048640464430552,13.389453971036716,12.399773923196596,10.619676378012047,0.0,4.057891977141176,8.62277167442581,1.2173678593278856,0.0
2024-06-19,34.64935904209779,15.052025089131437,13.382773786368492,12.384127187746387,10.621050382611465,0.0,4.059641610876174,8.623887313690009,1.2271355874782404,0.0
2024-06-20,34.660142354839195,15.022785767539752,13.402191331100571,12.358635641343305,10.622774947842935,0.0,4.078952003714804,8.624639056917415,1.2298788967020244,0.0
2024-06-21,34.681594668581816,14.997976801508294,13.463236278931024,12.23321206908283,10.626085165684529,0.0,4.120438314892237,8.627326625299848,1.2501300760194183,0.0
2024-06-24,34.74417442256704,14.94144556233151,13.368873415770718,12.178094510664856,10.645232066302874,0.0,4.182771520081392,8.642872008469753,1.2965364938118584,0.0
2024-06-25,34.78845117948748,14.952755141779539,13.400984885664274,12.063444490081165,10.653452188740987,0.0,4.201594910913407,8.649545932127223,1.2897712712059202,0.0
2024-06-26,34.89016259376998,14.892480512310788,13.37406681707315,12.097028781093695,10.632325657007605,0.0,4.156541562141883,8.633459215161075,1.3239348614418236,0.0
2024-06-27,34.87429849797651,14.896429056035451,13.393911080695698,12.096455090330501,10.634117141417676,0.0,4.145461401529225,8.6349139023187,1.324413829696234,0.0
2024-06-28,34.883701819236826,14.900730402263163,13.398376295868117,12.095216214582354,10.636730993739112,0.0,4.123713311345103,8.637036353054276,1.3244946099110513,0.0
2024-07-02,34.77257793083615,14.932982079391573,13.391201407182837,12.124120669726885,10.659753517095401,0.0,4.136272336691164,8.655730665365487,1.327361393710501,0.0
2024-07-03,34.77696520942183,14.930937029662033,13.406304774153543,12.118382586239871,10.661098596132916,0.0,4.128243745251402,8.658105448674442,1.3199626104639606,0.0
2024-07-04,34.77309712206507,14.915815341869285,13.397597867324551,11.995265705581854,10.65171190489219,0.0,4.253768314507427,8.652351095678304,1.3603926480813222,0.0
2024-07-05,34.7678338700185,14.965199295713056,13.389956437691408,11.987861061736654,10.650114274502318,0.0,4.208232943431878,8.6510533456849,1.3797487712212853,0.0
2024-07-08,34.969453444618296,14.896164016903146,13.417275693218814,11.919802050211075,10.646354281398684,0.0,4.15060533164619,8.647999115459708,1.352346066544093,0.0
2024-07-09,35.17986292744614,14.881520764634365,13.370057858543438,11.896465576858253,10.64462166871431,0.0,4.155532457786193,8.646591719785485,1.2253470262318211,0.0
2024-07-10,35.0488202276033,14.957829424469814,13.390727925607546,11.925761922575594,10.659504214810172,0.0,4.1636934659610585,8.65868076379726,1.194982055175253,0.0
2024-07-11,34.80626585423738,15.006609178547983,13.416840859651996,11.960644922822187,10.670078696965838,0.0,4.179697786626879,8.667270381417673,1.2925923197300626,0.0
2024-07-12,34.80004454845086,15.003405168884157,13.426367911873388,11.903800918446263,10.66817151672944,0.0,4.218576563582526,8.665721185086097,1.3139121869472619,0.0
2024-07-15,34.773754793168855,14.993073061667788,13.468645454251279,11.894968478349563,10.660112227664714,0.0,4.235855542282763,8.659174650670577,1.3144157919444626,0.0
2024-07-16,34.935871489237456,15.028612807470152,13.37201800851874,11.937975368008056,10.63525464147408,0.0,4.22597824061983,8.638982913883774,1.2253065307879092,0.0
2024-07-17,34.93827305719756,15.028168911437213,13.367091725343839,11.941674290257456,10.634940510861687,0.0,4.225853419054439,8.638727746604319,1.2252703392434787,0.0
2024-07-18,34.67112047690009,15.266517183115209,13.390233050944381,11.950847728085932,10.629620788968976,0.0,4.214527259326465,8.633108301885265,1.2440252107736844,0.0
2024-07-19,34.646692605380984,15.25993281151685,13.388503240969058,11.977413494858954,10.62115605469249,0.0,4.230172343713432,8.629181133631318,1.2469483152369132,0.0
2024-07-22,33.902017314195575,14.9242108413369,13.098843938847388,11.713303529909268,10.392773252745313,0.0,4.142702920281419,8.443631033843664,3.382517168840472,0.0
2024-07-23,33.92293550827243,14.873105826163455,13.06733381772064,11.728684712619108,10.376621793618831,0.0,4.1631315543560765,8.450235007950008,3.417951779299453,0.0
2024-07-24,33.920066524822595,14.824635863331052,13.081596010390442,11.73669492589057,10.37573067720269,0.0,4.188888128580176,8.44950932445825,3.4228785453242296,0.0
2024-07-25,33.91315486798307,14.817289744746978,13.061368276499014,11.738368259625243,10.373616486481756,0.0,4.173807652406671,8.447787626510802,3.4746070857464755,0.0
2024-07-26,33.909756727161785,14.779618939621168,13.070630448113436,11.735246027635243,10.372561097847216,0.0,4.173383018513095,8.446928167414773,3.5118755736932856,0.0
2024-07-29,33.89501903299182,14.789652789042663,13.055194612838633,11.739230170066142,10.364071493118091,0.0,4.209745179649257,8.440014630763583,3.5070720915298144,0.0
2024-07-30,34.122002308136715,14.634794387656559,13.03423643186014,11.73328956451478,10.364802825775142,0.0,4.229203643804651,8.441963988884728,3.4397068493672847,0.0
2024-07-31,34.10362922267428,14.559232501145472,13.068349614923836,11.751160493981779,10.360818706070136,0.0,4.248345544112311,8.440072262586998,3.4683916545051887,0.0
2024-08-01,33.948416299580174,14.627398352438426,13.09529314918905,11.759910591782168,10.381531144849317,0.0,4.248960928646742,8.458140593580968,3.4803489399331533,0.0
2024-08-02,33.9411868461313,14.595382544711944,13.12541469883201,11.740937447673883,10.38246242732725,0.0,4.270987009529204,8.458899336970626,3.4847296888237818,0.0
2024-08-05,33.94598490631251,14.590038543381265,13.125809572357097,11.731329808141773,10.38393013320864,0.0,4.277589612248659,8.460095120378838,3.485222303971214,0.0
2024-08-06,31.457731098148024,13.524450296744236,12.11925802467586,10.948666425387884,9.62133383705101,7.253107202305046,4.0092870593894965,7.8399668796218025,3.2261991766766434,0.0
2024-08-07,31.41822853898544,13.494278375405367,12.143379585903462,10.983142095698012,9.611901311937485,7.243994661172604,4.017961302338447,7.832531002132299,3.2545831264268896,0.0
2024-08-08,31.413713038629865,13.487980483551443,12.146027427854076,10.954772611398822,9.610519635619653,7.242953726742842,4.058512123697236,7.831405497272943,3.2541154552331237,0.0
2024-08-09,31.393431964735246,13.544748203301035,12.097182728184237,10.981661991152356,9.60431496765646,7.238277588027028,4.062211516547949,7.826349446961616,3.2518215934340704,0.0
2024-08-12,31.251391431377428,13.52025026329971,12.024536047886764,10.972362543709744,9.560859953815513,7.205527781941787,4.1769999329893075,7.791899353652037,3.496172691327712,0.0
2024-08-13,31.23694194528963,13.593836033854348,12.03643710024605,10.886551847480499,9.55643936623325,7.202196212732492,4.200269105516045,7.788296667942657,3.499031720705026,0.0
2024-08-14,31.23860636879125,13.508908309447056,12.065830443273898,10.89970882549305,9.55694856980064,7.202579973238265,4.2275188479514165,7.788711658117892,3.51118700388653,0.0
2024-08-15,31.243196287527958,13.534770617264105,12.026554520051084,10.911152665584968,9.558352727045888,7.203638377066368,4.224395254425016,7.791344518030102,3.5065950330045124,0.0
2024-08-16,31.25866895922193,13.502228239739852,12.045287586140255,10.883556688934599,9.563086341760584,7.2072058587857395,4.219330209578183,7.795635359833497,3.5250007560053596,0.0
2024-08-19,31.255105359811573,13.421172688336757,12.039671266873256,10.84387622678383,9.5619814223002,7.206373137870778,4.203185345451792,7.794734651745405,3.67389990082641,0.0
2024-08-20,31.26139641366994,13.420151138285497,12.02729879894104,10.857684180859223,9.563906065952105,7.207823642708688,4.18688166210727,7.796303582483002,3.678554514993234,0.0
2024-08-21,31.24921026866251,13.441330582344605,12.024050973522748,10.872707582221807,9.56017791687601,7.20501392867878,4.163112491490676,7.793264470450996,3.6911317857518715,0.0
2024-08-22,31.247958032262897,13.410537667324048,12.02922396847997,10.88068313962941,9.559633226101553,7.2046034232832845,4.154904488824554,7.792820449503179,3.7196356045911045,0.0
2024-08-23,31.24517732118941,13.385930625098414,12.027481327927775,10.882067503137963,9.558782528019368,7.203962295933507,4.150357649123118,7.792126977561901,3.754113772008543,0.0
2024-08-26,31.232446119983415,13.377260839210214,12.017781285667263,10.890063691435618,9.55488769386952,7.201026959944623,4.184997306819852,7.788951987215255,3.7525841158542406,0.0
2024-08-27,31.23132944845733,13.375390804543974,12.015359965096067,10.882667592375448,9.554546072499818,7.200769497505279,4.198813167600184,7.788673504355836,3.752449947566066,0.0
2024-08-28,31.230483769107707,13.386265192293578,12.026390074172234,10.900426220174664,9.55446353677254,7.200707294576649,4.17953252257473,7.788606222893447,3.733125167434453,0.0
2024-08-29,31.231451494668445,13.387704774432727,12.018127425764586,10.882778262506495,9.55700068413871,7.200810970177198,4.187031404951312,7.790206104162537,3.7448888791979886,0.0
2024-08-30,31.370584136380824,13.397763543615909,12.004316806831753,10.869578508005372,9.54452754215619,7.193219046948987,4.242687091146482,7.783574827454425,3.5937484974600586,0.0
2024-09-02,31.353334425473605,13.38167605568139,11.999009702077485,10.833846642001745,9.539279302590984,7.189263718973176,4.239635448810698,7.7792948811513964,3.684659823239515,0.0
2024-09-03,31.53543337614883,13.36876547264082,12.027819994563103,10.69153595130112,9.52915449747346,7.181633174590927,4.133903574462449,7.7697936295223435,3.761960329296943,0.0
2024-09-04,31.55346383716407,13.358672255852241,12.038552171590117,10.696355800686343,9.534602814819396,7.185739290889876,4.120606721589516,7.774236027997181,3.7377710794112633,0.0
2024-09-05,31.14739226064026,13.39546760937315,12.042495119725952,10.670348706348154,9.528741743165213,7.181322102917795,4.1186959221322414,7.76945708174199,4.146079453955247,0.0
2024-09-09,31.15017535348309,13.389160471437844,12.035253336196936,10.661310391549607,9.528919610803136,7.181456152599698,4.139975959101165,7.769602109807218,4.144146615021303,0.0
2024-09-10,31.144494063179977,13.379386449378721,12.057078000345465,10.65586894663742,9.528162579180535,7.180885616838468,4.142327151511367,7.759413078134483,4.152384114793567,0.0
2024-09-11,31.144523874002676,13.37868137237653,12.019520306929522,10.659947152449455,9.528171699327572,7.180892490223778,4.159321024908646,7.759420505273516,4.169521574508304,0.0
2024-09-12,31.144002192844532,13.37644723499649,11.992279152057032,10.681831176759456,9.528012099275017,7.1807722078805325,4.185908314031782,7.760869849541295,4.14987777261386,0.0
2024-09-13,31.146966863652313,13.397160632364658,11.986193464991276,10.696058097098838,9.532508791987308,7.181455762473492,4.199086108337773,7.761608624992937,4.098961654101404,0.0
2024-09-16,31.153625416976432,13.393050568430692,11.985911889210486,10.70519608145027,9.531866173639294,7.180971636485349,4.2321610527832885,7.761085388957037,4.056131792067149,0.0
2024-09-17,31.13445479828626,13.388243092260979,11.988990056611328,10.756975973339184,9.528683033378714,7.178573570932414,4.299163856430596,7.758493596026109,3.9664220227344194,0.0
2024-09-19,31.77948461367997,13.422161720397177,11.972709322330862,10.750603228106296,9.52303796458548,7.174320775293892,4.296616906800943,7.75389723890855,3.3271682298968286,0.0
2024-09-20,31.28789885701654,13.415637233874984,11.974341102072646,10.75206844504987,9.524335874691912,7.17529857497039,4.297202499605208,7.75495402999014,3.8182633827283112,0.0
2024-09-23,31.166806567867155,13.41399835012836,12.056850829701855,10.81450357147442,9.53857498198563,7.186025815968364,4.266845010899792,7.7665478695967725,3.7898470023776576,0.0
2024-09-24,31.21900936210048,13.446396584698192,12.173759662319966,10.860777650907515,9.55215293693529,7.198062038743049,4.196802671722902,7.779556436883158,3.573482655689448,0.0
2024-09-25,31.210139618047222,13.576505961240256,12.06712744675166,10.975151261133561,9.548533030015575,7.196020908291185,4.220839413347444,7.777350414003687,3.428331947169409,0.0
2024-09-26,31.405619916617656,13.63440965768508,12.05498116292622,10.932529596493268,9.526729930549962,7.179589529866153,4.154068403363037,7.758251823087139,3.353819979411489,0.0
2024-09-27,31.13957674404602,13.610607404642346,11.993376561105947,11.082174956249197,9.528288041409919,7.179105061202322,4.289960609874504,7.757728307100778,3.419182314368964,0.0
2024-09-30,31.16377296439688,13.704910776877721,12.004257376646306,11.101883184999933,9.533173232155672,7.182785816596718,4.226528241647444,7.760556808533966,3.322131598145358,0.0
2024-10-02,31.138365266574752,13.535802656414777,11.981873800585314,11.157808273595556,9.524963449488455,7.179466292123447,4.401187056707175,7.754769195173846,3.3257640093366736,0.0
2024-10-03,31.04673709382905,13.355961167261812,11.947691193979589,11.288741180717468,9.50867898627961,7.158328760490034,4.68588266381351,7.730029536396684,3.277949417232244,0.0
2024-10-04,30.983386581213097,13.31273711611595,11.928219108490666,11.256409112318899,9.47825744794788,7.137826600736477,4.672461833592611,7.707081247373681,3.52362095221074,0.0
2024-10-07,30.97979504544513,13.318295356297655,11.921890546943676,11.257126401989153,9.483381044809839,7.137995993454652,4.672759575845442,7.70081672752531,3.527939307689148,0.0
2024-10-08,30.97740254390484,13.326793659330471,11.951078999814204,11.262619756119399,9.487723241948668,7.141479257155539,4.675039831232029,7.704574641567116,3.473288068927728,0.0
2024-10-09,30.978816040647562,13.382976584584657,11.943924963097203,11.258877695829947,9.483524088938962,7.139106465876526,4.673486526469647,7.701967176796896,3.4373204577586005,0.0
2024-10-10,31.01679509637766,13.307155153639144,11.926247691940816,11.4007423817109,9.459912783789761,7.145532028843739,4.638402170246053,7.708899343350577,3.396313350101355,0.0
2024-10-14,30.999706665189812,13.404555886642736,11.94064355240073,11.202150511095116,9.462581039991962,7.146720142502542,4.661799113729156,7.710181130146466,3.4716619583014823,0.0
2024-10-15,31.04262914201926,13.405662969797948,11.944384053383017,11.113178504078174,9.471238312329529,7.153725153428097,4.665848129967945,7.717429808370088,3.4859039266259466,0.0
2024-10-16,31.049696312213428,13.363342892245466,11.951156859982872,11.04986366749242,9.467322796915509,7.154189044305253,4.709921781065915,7.717930253272069,3.5365763925070715,0.0
2024-10-17,31.03227575468499,13.304162440624692,11.975145003759993,10.898266960735233,9.462942845682717,7.150735183641539,4.92739855489348,7.7142042326788225,3.5348690232985347,0.0
2024-10-18,30.944638513974855,13.348353345777575,11.921809779937439,10.816781637050715,9.440490222684682,7.134244374829659,5.115585983017981,7.695901055583969,3.582195087143128,0.0
2024-10-21,30.93565621481391,13.318864537224623,11.902887349359949,10.906908096254426,9.441364139339804,7.13267763144202,5.092216461007038,7.694210967404019,3.5752146031542136,0.0
2024-10-22,30.956948054079604,13.35615771348879,11.944866909626274,10.903678078152513,9.447445723532038,7.1375955130112025,4.983183565397337,7.695472809505702,3.5746516332065434,0.0
2024-10-23,30.99836070781205,13.326584191993293,11.959717269617718,10.85408430610176,9.459982292256047,7.147066957387979,4.9665525704099,7.705684545731907,3.5819671586893467,0.0
2024-10-24,31.012950935478685,13.386855819482232,11.94252093290582,10.789412943849722,9.466802981046396,7.149466880745371,4.965546895511721,7.709299591597694,3.577143019382359,0.0
2024-10-25,31.009259651607913,13.384086525325747,11.933474066208621,10.854915124968272,9.46340569823742,7.148700408417128,4.937855467966996,7.708473101328468,3.559829955939435,0.0
2024-10-28,30.997946021106227,13.339079756851953,11.941761214017184,10.861909674779803,9.459953004540107,7.14609222763833,4.978397098086511,7.7067561823826916,3.5681048205971946,0.0
2024-10-29,30.997269315227747,13.362315656449834,11.966200749284683,10.830433028049546,9.45920959905457,7.145782504957684,4.986182842734731,7.708470166749663,3.5441361374915346,0.0
2024-10-30,30.980642339580616,13.366585841924028,11.921875094736322,10.74376454776756,9.452266597467423,7.140775510175108,5.1663276182069096,7.69805288580857,3.5297095643334586,0.0
2024-10-31,30.98404676221498,13.332436631111028,11.935773704755679,10.757779431006172,9.458432066998384,7.143634807738594,5.148303974731562,7.7011353274605465,3.538457293983055,0.0
2024-11-01,30.982977216630207,13.330344922407786,11.931087976700038,10.737831217294955,9.45669427149531,7.143508964091414,5.163353684651793,7.700999662776795,3.553202083951696,0.0
2024-11-04,31.094752491190203,13.332251206470755,12.06932031186485,10.653824332520044,9.49060639509697,7.169125902948159,5.197876691907448,7.728615787917651,3.2636268800839225,0.0
2024-11-05,31.093236693725984,13.41705500112388,11.970111624473587,10.631459461075043,9.49034791808128,7.168930651539414,5.237249821480126,7.728405298781224,3.2632035297194615,0.0
2024-11-06,31.028339355131113,13.606685983325312,11.955569934112006,10.619568742370204,9.471398064551328,7.153967766702469,5.183024328344098,7.712274686828091,3.269171138635378,0.0
