date,UPBEST SECURITIES CO LTD,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,REALINK FINANCIAL TRADE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD
2024-06-03,0.0,22.8005527406725,17.871948410870566,20.372441929328154,10.989010989010989,11.897084950977167,6.402579456471671,7.593604000789629,2.0727775218793183
2024-06-05,24.462111801242237,17.217391304347824,13.495652173913046,15.408695652173913,8.298136645962732,8.983850931677019,4.834782608695652,5.7341614906832294,1.565217391304348
2024-06-06,24.462111801242237,17.217391304347824,13.421118012422358,15.483229813664595,8.298136645962732,8.983850931677019,4.834782608695652,5.7341614906832294,1.565217391304348
2024-06-11,24.47427293064877,17.225950782997764,13.189162316679095,15.605269699229432,8.376833209047973,8.98831717623664,4.837186179468059,5.7370121799652,1.5659955257270695
2024-06-14,24.468190854870777,17.221669980119284,13.185884691848907,15.62624254473161,8.374751491053678,8.986083499005964,4.835984095427436,5.73558648111332,1.5656063618290257
2024-06-17,24.468190854870777,17.221669980119284,13.185884691848907,15.601391650099403,8.399602385685885,8.986083499005964,4.835984095427436,5.73558648111332,1.5656063618290257
2024-06-18,24.463327370304114,17.218246869409658,13.183263764659115,15.6032597893063,8.412840389584577,8.984297356390378,4.8350228582786725,5.734446432120851,1.5652951699463327
2024-06-19,24.46089635297625,17.216535824306867,13.181953691742027,15.611646626254597,8.412004372453543,8.983404551326641,4.8345423829871805,5.733876577561364,1.5651396203915333
2024-06-20,24.459681025488152,17.215680429274112,13.181298752918966,15.615839419685,8.41158642619367,8.982958215332639,4.8343021811497,5.733591692751031,1.5650618572067372
2024-06-21,24.463327370304114,17.267938779566684,13.183263764659115,15.553567879149274,8.412840389584577,8.984297356390378,4.8350228582786725,5.734446432120851,1.5652951699463327
2024-06-24,24.462111801242237,17.267080745341616,13.182608695652172,15.557763975155279,8.412422360248447,8.983850931677019,4.834782608695652,5.7341614906832294,1.565217391304348
2024-06-25,24.46089635297625,17.266222796382788,13.181953691742027,15.561959654178676,8.412004372453543,8.983404551326641,4.8345423829871805,5.733876577561364,1.5651396203915333
2024-06-26,24.459681025488152,17.2653649326775,13.181298752918966,15.56615491628161,8.41158642619367,8.982958215332639,4.8343021811497,5.733591692751031,1.5650618572067372
2024-06-27,24.46089635297625,17.266222796382788,13.181953691742027,15.512272682102754,8.412004372453543,8.983404551326641,4.8345423829871805,5.783563549637285,1.5651396203915333
2024-06-28,24.459681025488152,17.2653649326775,13.181298752918966,15.516470412878222,8.41158642619367,8.982958215332639,4.8343021811497,5.78327619615442,1.5650618572067372
2024-07-02,24.473056273613043,17.27480612447803,13.18850666136409,15.470272419964207,8.416186120501095,8.98787035195864,4.836945714853848,5.786438655796381,1.5659176774706702
2024-07-03,24.456035767511178,17.262791852955786,13.179334326875312,15.459513164431197,8.410332836562345,9.031296572280178,4.83358171882762,5.782414307004471,1.5846994535519126
2024-07-04,24.447534389432388,17.25679098177484,13.174752942344936,15.389581367631722,8.506728906987139,9.028157123702638,4.831901474896956,5.78040423101753,1.5841485822118486
2024-07-05,24.470623322397852,17.2730887762203,13.187195546276968,15.309672929714683,8.51476289889651,9.036683566954967,4.836464857341684,5.785863405905159,1.585644696291878
2024-07-08,24.426912771658234,17.316661704872484,13.163639972213954,15.386523766994145,8.499553438523371,9.020541827924976,4.827825741788231,5.775528431080678,1.5828123449439317
2024-07-10,24.42812484493624,17.317520964620652,13.164293157346302,15.382325212127226,8.499975189798045,9.020989430853966,4.828065300451546,5.775815015134223,1.5828908847318017
2024-07-11,24.424488985909903,17.314943441158963,13.063107759476086,15.494145663822186,8.498710061520143,9.019646755308592,4.827346695772971,5.774955348283389,1.5826552887477676
2024-07-12,24.446320389313737,17.255934055020358,13.074783990465786,15.493097626377992,8.506306485251763,9.027708809216408,4.831661535405701,5.780117191379482,1.5840699175687756
2024-07-15,24.424488985909903,17.240523913474895,13.162333796388173,15.469339154594167,8.498710061520143,9.019646755308592,4.827346695772971,5.774955348283389,1.5826552887477676
2024-07-16,24.424488985909903,17.240523913474895,13.087914268704107,15.54375868227823,8.498710061520143,9.019646755308592,4.827346695772971,5.774955348283389,1.5826552887477676
2024-07-24,23.691049085659287,16.722810394610203,12.6948989412897,16.929740134744947,8.243503368623676,8.748796920115495,5.832531280076997,5.601539942252166,1.5351299326275265
2024-07-26,23.689909051537462,16.7220056782638,12.598046292286222,17.015543044126847,8.243106683990185,8.748375920311824,5.832250613541215,5.6012703912227515,1.549492324719696
2024-07-29,23.700173310225303,16.729250914692855,12.603504717889466,16.979587906797615,8.246678220681687,8.752166377816291,5.834777585210861,5.60369728480647,1.550163681879453
2024-07-30,23.69789159526331,16.727640319630307,12.60229132569558,16.987580629633197,8.245884278424954,8.751323770097237,5.8342158467314915,5.6031577933955905,1.5500144411283334
2024-07-31,23.691049085659287,16.722810394610203,12.598652550529355,16.751684311838304,8.503368623676613,8.748796920115495,5.832531280076997,5.601539942252166,1.5495668912415783
2024-08-07,23.688769127129248,16.528726782792802,12.597440092387643,16.952170147242807,8.502550283899527,8.747954961023963,5.831969974015975,5.601000866134155,1.5494177653738812
2024-08-08,23.684210526315788,16.52554604060425,12.59501587607043,16.958529779659386,8.510535937650342,8.746271528913692,5.830847685942461,5.599923025113057,1.549119599730588
2024-08-09,23.692189229510564,16.531113143077146,12.599258867125462,16.930554887145675,8.513402954906397,8.749217960440829,5.83281197362722,5.601809519226142,1.549641464940565
2024-08-13,23.703596706630073,16.539072656362848,12.605325244354567,16.890558043237515,8.517502046319034,8.753430593673263,5.8356203957821755,5.604506716741297,1.550387596899225
2024-08-14,23.717300187888423,16.54863419569302,12.612612612612612,16.84251096015802,8.522426169484994,8.758491111432289,5.838994074288192,5.6077467842173725,1.5512839042250808
2024-08-15,23.71615762597553,16.547836978514308,12.612005010116581,16.846517005491858,8.52683302823008,8.758069178148183,5.838712785432123,5.602659215724058,1.55120917236728
2024-08-16,23.498806682577566,16.39618138424821,12.496420047732697,16.70167064439141,8.448687350835323,8.677804295942721,5.785202863961814,5.551312649164678,2.443914081145585
2024-08-19,23.49656357388316,16.394616265750287,12.495227185948837,16.709621993127147,8.447880870561283,8.676975945017182,5.784650630011455,5.550782741504391,2.443680794196258
2024-08-20,23.494320893385513,16.34532786102892,12.494034551875536,16.765295408991125,8.447074544239763,8.676147752219146,5.784098501479431,5.5502529350004774,2.4434475517800895
2024-08-21,23.492078640962017,16.343767894636382,12.492842145447606,16.548959725138385,8.67054781446841,8.67531971750334,5.78354647833556,5.549723229623974,2.4432143538843287
2024-08-22,24.238097582590715,16.862783713258825,12.889567229580031,13.89887253212545,8.945891388902565,8.950814829402788,5.967209886268524,5.7259613017576685,2.5208015361134364
2024-08-23,24.30750999851874,16.911074902483584,12.926480027650225,13.652298424924702,8.971510393521948,8.976447933639461,5.984298622426308,5.742359156668148,2.5280205401668887
2024-08-26,24.247648130818106,16.869428163325615,12.894646111412106,13.864946067083682,8.949416342412452,8.954341722898095,5.969561148598729,5.728217504802246,2.521794808648968
2024-08-27,24.258401497979698,16.87690943135902,12.900364639795015,14.048487237607175,8.731644821129397,8.958312801813344,5.972208534542229,5.730757859465852,2.5229131763082684
2024-08-28,24.25362104640851,16.873583604295987,12.897822445561138,14.050645383781655,8.754557099221598,8.956547443097843,5.971031628731895,5.7296285348310185,2.512562814070352
2024-08-29,24.251231527093598,16.871921182266007,12.89655172413793,14.059113300492612,8.753694581280788,8.955665024630543,5.970443349753694,5.7290640394088665,2.5123152709359604
2024-08-30,24.24884247857354,16.870259087774603,12.895281253078513,14.067579548812926,8.752832233277509,8.954782780021672,5.969855186681115,5.728499655206384,2.5120677765737365
2024-09-03,24.30271017426075,16.90773559757121,12.923927531223775,13.876684602853334,8.77227625018512,8.974675420842178,5.983116947228119,5.741225255467246,2.517648220368268
2024-09-04,24.279936871177746,16.89189189189189,12.911816926415467,13.957388044979286,8.76405602682975,8.966265535608601,5.977510357072401,5.7358453343854805,2.5152890116393767
2024-09-05,24.26557570977918,16.881900630914824,12.904179810725552,14.02306782334385,8.744085173501578,8.96096214511041,5.9739747634069404,5.732452681388012,2.513801261829653
2024-09-09,24.25362104640851,16.873583604295987,12.848556508030349,14.0161592275101,8.838309193023944,8.956547443097843,5.971031628731895,5.7296285348310185,2.512562814070352
2024-09-10,24.24884247857354,16.870259087774603,12.993793714904935,13.983843956260467,8.738055364003547,8.954782780021672,5.969855186681115,5.728499655206384,2.5120677765737365
2024-09-11,24.251231527093598,16.773399014778327,12.945812807881774,13.975369458128078,8.886699507389162,8.955665024630543,5.970443349753694,5.7290640394088665,2.5123152709359604
2024-09-12,24.251231527093598,16.773399014778327,12.945812807881774,13.985221674876847,8.876847290640393,8.955665024630543,5.970443349753694,5.7290640394088665,2.5123152709359604
2024-09-16,24.250036943992907,16.772572779666024,12.945175114526378,13.940199990148269,8.925668686271612,8.955223880597014,5.970149253731343,5.728781833407221,2.512191517659229
2024-09-17,24.258401497979698,16.77835813540948,12.949640287769784,13.920370552872772,8.918892283433527,8.958312801813344,5.972208534542229,5.730757859465852,2.5130580467133146
2024-09-19,24.252426227893,16.774225331297107,12.946450564067197,13.916941721267056,8.94132715897335,8.956106212128677,5.97073747475245,5.729346273215429,2.5124390364057345
2024-09-20,24.251231527093598,16.773399014778327,12.945812807881774,13.916256157635468,8.945812807881772,8.955665024630543,5.970443349753694,5.7290640394088665,2.5123152709359604
2024-09-23,24.254815982657536,16.775878208602258,12.947726264965265,13.933093560624723,8.917574025718086,8.956988717544464,5.9713258116963095,5.729910824259743,2.5126866039316154
2024-09-26,24.25601103665747,16.87524635396137,12.948364209696491,13.830311391407173,8.918013401655498,8.957430035474971,5.97162002364998,5.7301931415057155,2.5128104059913285
2024-09-27,24.25601103665747,16.87524635396137,12.948364209696491,13.781040599132835,8.918013401655498,8.957430035474971,5.97162002364998,5.779463933780056,2.5128104059913285
2024-09-30,24.25601103665747,16.87524635396137,12.948364209696491,13.781040599132835,8.918013401655498,8.90815924320063,5.97162002364998,5.828734726054395,2.5128104059913285
2024-10-02,24.250036943992907,16.871090094084035,12.945175114526378,13.802275749963055,8.915816954829811,8.90596522338801,5.970149253731343,5.82729914782523,2.512191517659229
2024-10-03,24.252426227893,16.872752352332625,12.936597861963644,13.80363564707621,8.916695403714469,8.906842701610916,5.97073747475245,5.827873294250948,2.5124390364057345
2024-10-04,24.251231527093598,16.871921182266007,12.935960591133005,13.807881773399014,8.916256157635468,8.9064039408867,5.970443349753694,5.827586206896552,2.5123152709359604
2024-10-07,24.25362104640851,16.873583604295987,12.937235195585773,13.799389102374619,8.917134693073208,8.90728150556705,5.971031628731895,5.8281604098926,2.512562814070352
2024-10-08,24.28472770323599,16.89522494080505,12.68251775848461,13.812154696132598,8.928571428571429,8.918705603788476,5.978689818468824,5.9836227308603,2.515785319652723
2024-10-09,24.326728270000494,16.924445322923358,12.556208924247667,13.811335672283443,8.94401344072738,8.93413055294757,5.989029994564412,5.993971438454317,2.5201363838513613
2024-10-10,24.325526237770532,16.923609052277893,12.555588496887044,13.72171163158415,8.943571499159995,8.93368909971341,5.988734064630893,6.087558059096749,2.520011858879336
2024-10-14,24.337551908245995,16.93197547953332,12.561795530947201,13.728495155230375,8.947992881154834,8.888669171445521,5.991694680640696,6.090567530156219,2.5212576626458376
2024-10-15,24.333942958825563,16.92946468291236,12.84167861203104,13.459542286589887,8.94666600761208,8.88735109485443,5.990806188522564,6.08966437645198,2.520883792200089
2024-10-16,24.333942958825563,16.92946468291236,13.28654045771341,13.459542286589887,8.94666600761208,8.442489249172063,5.990806188522564,6.08966437645198,2.520883792200089
2024-10-17,24.38094294770206,16.96216323296355,13.213153724247226,13.391442155309033,8.963946117274169,8.458795562599049,6.002377179080824,6.101426307448494,2.5257527733755945
2024-10-18,24.377321119088883,16.959643476107946,13.21119088883387,13.404307997028967,8.962614508541717,8.457538994800693,6.001485516216885,6.10051993067591,2.525377568705125
2024-10-21,24.377321119088883,16.959643476107946,13.21119088883387,13.40925971775192,8.962614508541717,8.457538994800693,5.996533795493934,6.10051993067591,2.525377568705125
2024-10-22,24.389398067872182,16.819420361654693,13.217735942531583,13.514986376021799,8.967054743621501,8.461729006688135,5.99950458261085,6.103542234332425,2.5266286846668318
2024-10-23,24.386981720909496,16.817754000099075,13.216426413038093,13.474017932332687,8.966166344677267,8.460890672214791,5.998910189726062,6.152474364690147,2.5263783623123794
2024-10-24,24.401486988847584,16.827757125154893,13.224287484510533,13.422552664188354,8.971499380421314,8.465923172242874,6.002478314745973,6.156133828996283,2.5278810408921935
2024-10-25,24.3664620867155,16.803603246881806,13.205305880023758,13.556721441298752,8.958622055038607,8.453771530390023,5.9938626014650564,6.137398534943576,2.5242526232429223
2024-10-28,24.359228104898563,16.798614547253834,13.201385452746164,13.582384957941612,8.955962394854032,8.451261751608115,5.992083127164769,6.135576447303316,2.523503216229589
2024-10-29,24.359228104898563,16.798614547253834,13.052944087085603,13.730826323602177,8.955962394854032,8.451261751608115,5.992083127164769,6.135576447303316,2.523503216229589
2024-11-08,24.358022858839245,16.698827371233488,13.052298253426354,13.834050764435208,8.955519271683736,8.450843600019791,5.9917866508337045,6.135272871208747,2.523378358319727
2024-11-11,24.35199841709537,16.694697269489513,13.049070043529879,13.855362089434111,8.953304313415117,8.448753462603879,5.990304709141274,6.1337554412346655,2.522754254056193
2024-11-13,24.350793886333282,16.693871494286984,13.048424593164167,13.904140080130583,8.952861453232428,8.448335559182867,5.990008408764901,6.0889350546569725,2.5226294702478116
2024-11-14,24.37370036637291,16.70957520546589,13.060699079116745,13.748886028319635,9.030597088820675,8.456282800277256,5.995643132983464,6.099613823150807,2.5250024754926232
2024-11-15,24.42327727340378,16.74356303021283,13.087264969985613,13.449422037009477,9.148186734137024,8.473483157215856,6.007838468025996,6.1120206379917645,2.5549436920176616
2024-11-18,24.28472770323599,16.747237569060776,13.013022888713497,13.077150749802682,9.096290449881609,8.425414364640885,6.54104183109708,6.27466456195738,2.5404498816101024
2024-11-19,24.293116210214656,16.753022452504318,13.017517887984209,13.04712558598569,9.099432519121638,8.42832469775475,6.5433012583271655,6.276831976313842,2.541327411793733
2024-11-20,24.314713290857906,16.767916234503875,13.02909072949079,12.969822689781202,9.107522102039809,8.435817651997827,6.54911838790932,6.28241220921618,2.5435867042030917
2024-11-25,24.250036943992907,16.723314122457023,12.994433771735384,13.2013201320132,9.083296389340427,8.413378651297966,6.5316979459139946,6.265701196985369,2.536820846263731
2024-11-27,24.29551399101811,16.75467601046242,13.117504811725805,12.791787987958347,9.248383753639638,8.429156590830578,6.543947095691655,6.277451512609189,2.541578246064255
2024-11-28,24.283529817984512,16.795738173925912,13.111034380703398,12.785478222266066,9.24382183199329,8.424998766832733,6.540719183150003,6.274355053519459,2.540324569624624
2024-11-29,24.309910621697696,16.81398449459286,13.125277764061034,12.690731321910029,9.253864006715718,8.434151399930867,6.547824798775369,6.281171300182707,2.5430842921337216
2024-12-05,24.30031097290093,16.807344883755366,13.12009477269362,12.725208549286737,9.250209783306184,8.430820869736907,6.545239152969051,6.2786909521694065,2.5420800631817957
2024-12-06,24.289520426287744,16.799881586737715,13.114268798105389,12.763962897177816,9.24610223011644,8.427077165975923,6.542332741267022,6.275902901124926,2.5409512532070258
2024-12-11,24.27395098861003,16.789112962871652,13.110793353384942,12.814949953158127,9.2401755337508,8.42167545978995,6.538139145012574,6.2718800848084415,2.539322518613481
2024-12-12,24.28233205090263,16.794909736608467,13.115320114432278,12.7848475880438,9.243365887343396,8.42458321002269,6.5403965670316655,6.274045575614087,2.5401992700009863
2024-12-16,24.28233205090263,16.794909736608467,13.164644372102199,12.735523330373876,9.243365887343396,8.42458321002269,6.5403965670316655,6.274045575614087,2.5401992700009863
2025-01-03,24.28233205090263,16.770247607773502,13.164644372102199,12.76018545920884,9.243365887343396,8.42458321002269,6.5403965670316655,6.274045575614087,2.5401992700009863
2025-01-13,24.25601103665747,16.75206937327552,13.150374458021286,12.854749704375246,9.233346472211274,8.415451320457233,6.533307055577453,6.2672447772960185,2.5374458021284982
2025-01-15,24.04865419373748,16.60886131600801,13.03795613306629,13.018416296223926,9.735723706707049,8.34351033168873,6.477455913243125,6.213668115871233,2.5157539934541546
2025-01-16,24.029872602137942,16.595890076633964,13.052179430858594,13.061941719138966,9.728120271391614,8.336994191438475,6.472397129887246,6.208815346317176,2.5137892321960265
2025-01-17,24.02869972666927,16.595080046856697,13.051542366263178,13.06618508395158,9.727645450995706,8.336587270597423,6.472081218274112,6.208512299882858,2.513666536509176
2025-01-20,24.02869972666927,16.595080046856697,13.051542366263178,13.07594689574385,9.727645450995706,8.326825458805153,6.472081218274112,6.208512299882858,2.513666536509176
2025-01-24,24.085127201565555,16.634050880626223,13.082191780821917,12.871819960861055,9.750489236790607,8.34637964774951,6.487279843444227,6.223091976516634,2.519569471624266
2025-02-20,24.085127201565555,16.634050880626223,13.033268101761253,12.920743639921723,9.750489236790607,8.34637964774951,6.487279843444227,6.223091976516634,2.519569471624266
2025-02-25,24.085127201565555,16.68297455968689,13.033268101761253,12.871819960861055,9.750489236790607,8.34637964774951,6.487279843444227,6.223091976516634,2.519569471624266
2025-02-27,24.049829018075233,16.707376648754273,13.014167073766489,12.950659501709818,9.736199316072302,8.334147532975084,6.477772349780166,6.213971665852467,2.515876893014167
2025-02-28,24.049829018075233,16.756228627259404,13.014167073766489,12.901807523204688,9.736199316072302,8.334147532975084,6.477772349780166,6.213971665852467,2.515876893014167
2025-03-04,24.049829018075233,16.8295065950171,13.014167073766489,12.877381533952125,9.736199316072302,8.285295554469956,6.477772349780166,6.213971665852467,2.515876893014167
2025-03-05,24.085127201565555,16.82485322896282,13.131115459882583,12.61252446183953,9.750489236790607,8.297455968688846,6.482387475538161,6.296477495107632,2.519569471624266
2025-03-06,24.2261699719502,16.99227400226367,13.25722159342552,12.464937749126518,9.325328477929236,8.346045962305004,6.5203484080507845,6.3333497367255545,2.5343240982235127
2025-03-07,24.201564883617934,17.061168249594015,13.335957876088775,12.341912307465183,9.325328477929236,8.346045962305004,6.5203484080507845,6.3333497367255545,2.5343240982235127
2025-03-10,24.223021228389893,17.12554794857903,13.347781116091218,12.35285425799143,9.195685366694576,8.353445303649707,6.526129143476334,6.338964685021918,2.536570950105896
2025-03-11,24.25408097844849,17.147507027666816,13.364896187798983,12.368693593726883,9.079252354884845,8.364156433397445,6.534497213591754,6.347092765201953,2.539823445282833
2025-03-12,24.243320516612442,17.139899438036085,13.358966775115844,12.40757172434191,9.075224292615596,8.360445627526373,6.531598146504979,6.344276841171251,2.5386966380755203
2025-03-14,24.242125499088086,17.06018632621876,13.358308276236015,12.520333218317148,9.074776950756643,8.360033519002316,6.50170059644107,6.34396411495046,2.5385714989895005
2025-03-17,24.123215774758425,16.976504635306814,13.739147495953302,12.351007995291118,9.182322067984499,8.319026830823564,6.4698091921322405,6.312846421739343,2.526119586010693
2025-03-19,24.123215774758425,17.025555501054594,13.739147495953302,12.272526610094667,9.216657674007946,8.314121744248785,6.4698091921322405,6.312846421739343,2.526119586010693
2025-03-21,24.1243990974198,17.02639066025704,13.739821446090456,12.2731286176788,9.217109781222407,8.309624251937604,6.4701265574413815,6.313156087511038,2.5262435004414794
2025-03-24,24.130317452529315,17.03056768558952,13.718659535842207,12.276139541730043,9.219370982778077,8.311662823217702,6.471713851135862,6.314704872184879,2.526863254992395
2025-03-27,24.131501472031402,17.031403336604516,13.719332679097155,12.271835132482826,9.219823356231599,8.31207065750736,6.472031403336604,6.315014720314033,2.5269872423945046
2025-04-01,24.131501472031402,17.12953876349362,13.719332679097155,12.17369970559372,9.219823356231599,8.31207065750736,6.472031403336604,6.315014720314033,2.5269872423945046
2025-04-09,24.136238712210446,17.13290145268944,13.722025912838633,12.176089517078918,9.221633294071456,8.31370239497448,6.4536709854731065,6.316254416961131,2.5274833137023953
2025-04-11,24.149275718143876,17.14215565921925,13.67542352074638,12.182666339307636,9.226614289221704,8.318192978148785,6.457156886815615,6.319666093788362,2.5288485146083968
2025-04-14,24.144533359516913,17.128970494378713,13.672737984191663,12.185183366881045,9.224802395797536,8.316559477637586,6.480435956600717,6.318425057685699,2.528351907310128
2025-04-15,24.162326815367987,17.146506829124498,13.609118600766434,12.194163309423208,9.231600668173332,8.322688415053552,6.4802987127837275,6.323081458190035,2.5302151911172253
2025-04-16,24.1611397690985,17.14566445590764,13.564234831736673,12.247605011053796,9.23114713829526,8.322279538197003,6.4750675509702775,6.32277081798084,2.53009088676001
