date,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,LONG BRIDGE HK LTD,CITIBANK N.A.,THE BANK OF EAST ASIA LTD,KINGSTON SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD
2024-04-09,21.508163450626526,17.984337007102223,9.445617587530634,33.691077581528575,3.0487511303535224,14.322053242858518,0.0,0.0,0.0
2024-04-10,21.438304079083192,18.007824226124512,9.425303845281817,33.73507751980497,3.0527327442164514,14.340757585489058,0.0,0.0,0.0
2024-04-11,21.42518802833885,18.057987407602013,9.419537402047338,33.71443824782796,3.05086506860954,14.331983845574293,0.0,0.0,0.0
2024-04-12,21.5169481011624,18.075681460594346,9.26001578607314,33.747473216980325,3.0538544476016702,14.34602698758812,0.0,0.0,0.0
2024-04-15,21.63555741637392,18.160262311301743,9.278198203302372,33.78101207463288,3.059850814887258,14.085119179501824,0.0,0.0,0.0
2024-04-16,21.640888452878304,18.07931121219398,9.289852176926905,33.82344305262036,3.0636941710982746,14.102810934282173,0.0,0.0,0.0
2024-04-17,21.486777769625693,18.04619752567511,9.26738595094765,33.76149274505124,3.0580827732313574,14.076980522114827,0.30308271335412384,0.0,0.0
2024-04-18,21.59313755938949,17.96038165440368,9.221844661360592,33.77438033782867,3.0592501186967573,14.087807260835003,0.30319840748581056,0.0,0.0
2024-04-19,21.661488960229974,17.944724641643628,9.213805492577187,33.744937427645155,3.0565832088801237,14.075526175594813,0.3029340934291174,0.0,0.0
2024-04-22,21.62850709601431,17.953528350728707,9.218325799505436,33.76149274505124,3.0580827732313574,14.076980522114827,0.30308271335412384,0.0,0.0
2024-04-23,21.572930017017704,17.96626008042331,9.224862967577547,33.78543467954563,3.0602514100860136,14.086963201141621,0.30329764420816824,0.0,0.0
2024-04-25,21.5905965018812,17.88816216072629,9.254255227437982,33.81310221797931,3.051838586878626,14.098499284648558,0.3035460204480351,0.0,0.0
2024-04-29,21.58516650192437,17.888186575689634,9.25413137155986,33.81860783661968,3.051842752232594,14.098518527225865,0.3035464347480004,0.0,0.0
2024-04-30,21.682181689344926,17.915163642706098,9.265259717638036,33.74448893586869,3.011784409325142,14.077210147479219,0.3039114576378909,0.0,0.0
2024-05-02,21.73494536958127,17.88467992428324,9.255141934630846,33.74585997012969,3.0139555663710333,14.061837652594084,0.30357958240983596,0.0,0.0
2024-05-03,21.747530008918012,17.890540934656652,9.258174948535256,33.71868589095815,3.014943273442912,14.06644587464223,0.3036790688467861,0.0,0.0
2024-05-06,21.740168550043226,17.909861127193498,9.276080447649052,33.69689804805229,3.015437369780657,14.057825620759893,0.30372883652138505,0.0,0.0
2024-05-07,21.312292853316197,18.12118978259821,9.388397793577626,33.56307785682195,3.0519491189077836,14.255686125554911,0.3074064692233202,0.0,0.0
2024-05-08,21.331238296133563,18.316726473732682,9.240139428536395,33.56126009603333,2.9859325769857827,14.257262663244157,0.3074404653340917,0.0,0.0
2024-05-09,21.332417873197883,18.317739354004424,9.240650390740733,33.56311597013259,2.980567882856908,14.2580510628581,0.3074574662093582,0.0,0.0
2024-05-10,21.39923061836028,18.407263185627112,9.221782348315259,33.47251096965268,2.974482003737176,14.217901190805105,0.3068296835023877,0.0,0.0
2024-05-13,21.519172128814468,18.510434883207566,9.273469931091606,33.05523244939894,3.041098866113732,14.292042294373827,0.3085494469998604,0.0,0.0
2024-05-14,21.438733252841256,18.559255072461827,9.183662993448895,33.02253610936217,2.999774069060821,14.320841950714048,0.4751965521109822,0.0,0.0
2024-05-16,20.531814608912835,16.67455159975214,12.93278445430362,32.220753971116466,2.9835627202238784,14.186525006446923,0.4700076392441406,0.0,0.0
2024-05-17,20.363640178398818,16.263978728874427,13.150691196188083,32.50788909598943,3.010254263913674,14.228455944705864,0.47509059192970904,0.0,0.0
2024-05-20,20.18137414207586,15.621349007685994,14.09573966227953,32.40656905712662,3.034735381079392,14.186541682257204,0.4736910674954051,0.0,0.0
2024-05-21,19.243288163847524,14.008102453600618,17.098366285529334,31.72114205722244,3.58840914442089,13.876621835692898,0.46407005968629794,0.0,0.0
2024-05-22,19.210962284204065,13.39337636262396,17.446117217196296,31.817172445017906,3.7383823210806946,13.928194584330145,0.465794785546933,0.0,0.0
2024-05-23,19.289094767139453,13.310513524640971,17.431038609396143,31.869873014905163,3.735930472206886,13.898739867924768,0.4648097437866159,0.0,0.0
2024-05-24,19.33699348877051,13.505420159489551,17.464037571561338,31.95281312129844,3.3496564880824358,13.92537856036245,0.46570061043527833,0.0,0.0
2024-05-27,19.369238286880204,13.471784332540745,17.58527194832779,31.881224481862798,3.3139728889719713,13.91321425670045,0.46529380471604004,0.0,0.0
2024-05-28,19.390057738439353,13.55842534288468,17.584143191810014,31.764903830366475,3.3083394475286036,13.928861093499542,0.46526935547132875,0.0,0.0
2024-05-29,19.340640841421667,13.509944885011539,17.733099895620075,31.728615032481343,3.3100130102051732,13.912948511875134,0.46473782338506736,0.0,0.0
2024-05-30,19.266599078751057,13.584065608448126,17.73019937549126,31.728877508741,3.3149237841501553,13.910672836023341,0.4646618083950609,0.0,0.0
2024-05-31,19.639488693036835,13.471038815474737,17.655794144012013,31.715979399755057,3.3043797508808472,13.912189870532929,0.3011293263075822,0.0,0.0
2024-06-03,19.454431143577498,13.44013733103252,17.715685892057394,31.812623382238176,3.321060092229723,13.95391134569601,0.3021508131686762,0.0,0.0
2024-06-04,19.54900579196451,13.426180265497992,17.697288833835852,31.768656022818607,3.3176112990954207,13.939420745613736,0.3018370411738791,0.0,0.0
2024-06-05,19.458541536699933,13.48507645472034,17.669674003265712,31.81734815832445,3.3062743425474843,13.966259798772152,0.2968257056699293,0.0,0.0
2024-06-06,19.45413248479325,13.485814663379445,17.670641287833696,31.819089923897604,3.30645533672703,13.967024348676881,0.2968419546920914,0.0,0.0
2024-06-07,19.474963429129804,13.46865456229047,17.669674003265712,31.81734815832445,3.3062743425474843,13.966259798772152,0.2968257056699293,0.0,0.0
2024-06-11,19.445768084232114,13.476224250520225,17.756541517256025,31.796461835288063,3.304103956957153,13.924269499676878,0.29663085606953915,0.0,0.0
2024-06-12,19.537752922492242,13.4948121594405,17.79548066831041,31.81684848160226,3.3168320482071114,13.740992368188751,0.2972813517587282,0.0,0.0
2024-06-13,19.49259121588794,13.547797618104543,17.873771025442807,31.761128109977854,3.3110233297713836,13.716927973448767,0.2967607273666996,0.0,0.0
2024-06-14,19.5021970020582,13.505194694725567,17.882579070541837,31.776779728676036,3.3126549744182268,13.72368756100521,0.29690696857492294,0.0,0.0
2024-06-17,19.573844697535808,13.506829854233343,17.863017413189137,31.742019279728908,3.3090312789053113,13.708675292773378,0.29658218363411654,0.0,0.0
2024-06-18,19.56956328946709,13.503875490835949,17.880983323587497,31.73507631376787,3.308307490940501,13.705676779506474,0.2965173118946259,0.0,0.0
2024-06-19,19.5291495356314,13.55160790356261,17.87902797409403,31.731605969644594,3.3079457156813,13.70417801472025,0.2964848866658157,0.0,0.0
2024-06-24,19.532481267798595,13.555593229818347,17.877073052202725,31.728136384427426,3.307584019536286,13.702679577688764,0.29645246852785967,0.0,0.0
2024-06-25,19.528081802829167,13.556334365602002,17.878050459706873,31.729871082188303,3.307764857721142,13.703428755241884,0.2964686767106263,0.0,0.0
2024-06-26,19.38592992464611,13.698486243785057,17.878050459706873,31.729871082188303,3.307764857721142,13.703428755241884,0.2964686767106263,0.0,0.0
2024-06-27,19.45743548086421,13.690411316637114,17.704470351548345,31.68542710105203,3.3059799466906634,13.859967104679866,0.29630869852777064,0.0,0.0
2024-06-28,19.457515224031745,13.690057590679919,17.704542910470444,31.685556958675054,3.305993495717359,13.860023907524205,0.29630991290127895,0.0,0.0
2024-07-03,19.45251540468644,13.760492757396406,17.724882832693616,31.585190766950653,3.3097915971940957,13.87047631156168,0.2966503295171071,0.0,0.0
2024-07-04,19.45464402674681,13.76199852093575,17.72682240584548,31.588647026074412,3.3101537763396935,13.861051453112369,0.29668279094548744,0.0,0.0
2024-07-05,19.420388996405322,13.779511039775377,17.77057530109058,31.545947006149294,3.2908996505146844,13.895262950149478,0.2974150559152646,0.0,0.0
2024-07-10,19.44308929212904,13.68904308256092,17.781303323320856,31.564991162853456,3.3148389286012505,13.90913960638977,0.2975946041447066,0.0,0.0
2024-07-11,19.426782155465926,13.745640762957665,17.77642534428587,31.556331878304277,3.313929562482016,13.883377332057908,0.29751296444633657,0.0,0.0
2024-07-12,19.4310466004831,13.748658119552818,17.780327513357204,31.563258925777284,3.292705644490468,13.886424923718298,0.29757827262082603,0.0,0.0
2024-07-15,19.400171723929024,13.841873829334034,17.795908522537264,31.513106623484237,3.287473714250538,13.86436014953951,0.29710543692539243,0.0,0.0
2024-07-16,19.34078048038825,13.8464258054212,17.790798955215173,31.523469881345928,3.3324022155761135,13.868919520376338,0.29720314167699796,0.0,0.0
2024-07-17,19.318171672131555,13.898336646062317,17.78007931487435,31.493520534359575,3.3523048040417622,13.86056296317233,0.297024065358112,0.0,0.0
2024-07-18,19.362341934961307,13.890727830108638,17.770345390981593,31.476279017796717,3.35046954339697,13.852974826887618,0.29686145586715806,0.0,0.0
2024-07-19,19.378595707546918,13.894531196415286,17.775211020324,31.473945170817096,3.351386922466567,13.829387244079236,0.296942738350898,0.0,0.0
2024-07-22,19.61564754253993,13.864967115547195,17.757042440848846,31.328846355057088,3.3649473867025077,13.772821003641642,0.2957281556627933,0.0,0.0
2024-07-23,19.626554989498445,13.864967115547195,17.757042440848846,31.31793890809857,3.3649473867025077,13.772821003641642,0.2957281556627933,0.0,0.0
2024-07-24,19.406598671007124,13.867561495774217,17.725503854473487,31.26231458188312,3.288198364812706,13.536041416927139,0.29520290783438574,0.0,0.6185787072878207
2024-07-25,19.481901407779105,13.883115173657004,17.788818337299535,31.37815547143397,3.300957444346281,13.588564838523748,0.2963483732113859,0.0,0.28213895374896814
2024-07-26,19.477500723285317,13.88387394976745,17.7897905780552,31.379870431978755,3.30113785685594,13.589307516103363,0.29636457001326716,0.0,0.2821543739407084
2024-07-29,19.362900164883396,13.880080898400731,17.784930436735145,31.535216509550757,3.2729161570948393,13.585594939798423,0.29628360370361884,0.0,0.2820772898330903
2024-07-30,19.132465520273897,13.818686331043825,17.804386952837017,31.766633683813637,3.298376468539902,13.60045742956975,0.296607734670939,0.0,0.28238587925103226
2024-08-05,19.118870229863845,13.885391750839169,17.791735378425958,31.738594654201215,3.2960326835256826,13.590793114833696,0.29639696892898865,0.0,0.28218521938144836
2024-08-06,19.500923398989066,13.323082454670596,17.85125673604261,31.800899777919717,3.3070593954174416,13.636260430982233,0.29738855011029974,0.0,0.2831292558680355
2024-08-07,19.429626927777743,13.328566798609929,17.9170688633146,31.800899777919717,3.3070593954174416,13.636260430982233,0.29738855011029974,0.0,0.2831292558680355
2024-08-08,19.438605872108507,13.41571608222625,17.945610634581804,31.6483144221679,3.3123275189900596,13.65798290295185,0.2978622880882852,0.0,0.28358027888534304
2024-08-09,19.59467681990556,13.54004130130135,18.089694447945945,31.082912878806024,3.3389219208059213,13.767641710310983,0.30025379959486087,0.0,0.2858571213293627
2024-08-12,19.570241821030468,13.569981405539206,18.092699926174305,31.07146277910971,3.3394766597025933,13.769929109223952,0.3003036846971362,0.0,0.28590461452263083
2024-08-13,19.540004884801622,13.596384481992807,18.10573521376951,31.07722262283864,3.3418826598492997,13.75213949073643,0.30052004515809,0.0,0.28611060085359885
2024-08-14,19.662024606562852,13.631401814250388,18.100719419378265,31.035370012219428,3.3631190995993814,13.620896915052958,0.3004367927113286,0.0,0.28603134022540044
2024-08-15,19.688550263854168,13.634423507173551,18.104731832519555,30.997915373756253,3.3638646071650373,13.62391627933964,0.3005033909777992,0.0,0.28609474521399514
2024-08-16,19.690732700718126,13.674731663956571,18.106738706242293,30.95146982122403,3.3642374849049244,13.625426463518822,0.3005367011844638,0.0,0.2861264582507689
2024-08-19,19.675195975616848,13.697660447757162,18.1077423099564,30.94209995426434,3.364423954776156,13.626181681166068,0.30055335905722746,0.0,0.28614231740579743
2024-08-20,19.659798008312485,13.725082783967466,18.060093892167348,30.978974122246328,3.3462361350051455,13.64242020773689,0.3009115330359105,0.0,0.2864833175284256
2024-08-21,19.706822524239183,13.891414071671099,18.10329205587741,30.680379778961143,3.35424003892921,13.675051682692342,0.3016312870828133,0.0,0.28716856054680007
2024-08-22,19.71120833679102,13.883377997402974,18.107320997906527,30.676080139445034,3.3549865351259722,13.67809510652402,0.30169841603185044,0.0,0.28723247077260083
2024-08-23,19.66085086592391,13.894974378484001,18.12244551549061,30.673860613284265,3.368925802416177,13.68952002078822,0.30195041592730115,0.0,0.28747238768551264
2024-08-28,19.66532428016955,13.89420068375363,18.121436428304495,30.672152642929646,3.368738215158414,13.68875776609002,0.30193360283795867,0.0,0.28745638075628616
2024-08-29,19.67426961430544,13.892653552747577,18.119418591020395,30.668737272772244,3.3683631033068893,13.687233511326733,0.301899982275729,0.0,0.2874243722449887
2024-08-30,19.64884267523777,13.947564450691422,18.111376931382363,30.655126044275207,3.3668681751182152,13.68115891943343,0.30176599470377724,0.0,0.28729680915781464
2024-09-02,19.68516917335496,13.853995672570965,18.134588595710802,30.66655284512119,3.3711831763583215,13.69869278611099,0.30215274006285947,0.0,0.2876650107099146
2024-09-03,19.679686212439638,13.850136883442724,18.157390779786212,30.658011211103375,3.370244192017797,13.694877253896065,0.30206858068126446,0.0,0.2875848866329236
2024-09-04,19.675302042361327,13.869329041694083,18.153345741237445,30.651181329063526,3.3694933810758054,13.691826358143228,0.30200128692369516,0.0,0.28752081950089003
2024-09-05,19.678589986760134,13.871646748565352,18.139668327398926,30.65630345525761,3.37005645791525,13.694114402498878,0.3020517544305032,0.0,0.2875688671733468
2024-09-09,19.706523431255775,13.867784334007352,18.13461752699325,30.642198738819364,3.3691181010380697,13.690301419960765,0.3019676512872551,0.0,0.2874887966381659
2024-09-10,19.673201683321853,13.94743267139869,18.15740573903957,30.550160513275042,3.396016467116832,13.686490560201586,0.3018835949662462,0.0,0.2874087706801745
2024-09-11,19.671102960693094,13.891913737053105,18.233808501386665,30.538259545634737,3.394693531937374,13.68115891943343,0.30176599470377724,0.0,0.28729680915781464
2024-09-12,19.70399920921875,13.915145370160015,18.097069805955627,30.589329085434393,3.4003705233251065,13.704038104440597,0.30227064201197357,0.0,0.2877772594535387
2024-09-13,19.808861442585147,13.832477631998023,18.091019035345983,30.57910151735937,3.399233606562059,13.699456147699262,0.3021695775669306,0.0,0.28768104088322344
2024-09-16,19.80224054669483,13.827854277214504,18.084972309544504,30.568880786190512,3.431521359145393,13.694877253896065,0.30206858068126446,0.0,0.2875848866329236
2024-09-17,19.813381849808938,13.827854277214504,18.0738310064304,30.568880786190512,3.431521359145393,13.694877253896065,0.30206858068126446,0.0,0.2875848866329236
2024-09-19,19.812278176826194,13.832654359796084,18.072824232365896,30.567177995213573,3.4313302116955278,13.694114402498878,0.3020517544305032,0.0,0.2875688671733468
2024-09-23,21.358960359351713,15.202186670832882,19.427059760167474,24.703105121258314,3.822787758612271,14.846655330963587,0.32747340633609856,0.0,0.31177159247765956
2024-09-24,22.777283499183742,14.851607599391944,19.13034118314517,24.137897473060335,3.791617140533722,14.679217397085884,0.3237802195991198,0.0,0.30825548800008407
2024-09-25,22.302738826663656,14.905673854065709,19.294469927155433,24.28435059045396,3.808614936805076,14.76828137422396,0.32574470812027645,0.0,0.3101257825119276
2024-09-26,21.951533684893818,14.948778566749354,19.350266303135204,24.354576865707184,3.946146487042497,14.81098877086363,0.3266867072669914,0.0,0.31102261434132655
2024-09-27,21.70601883225366,14.983080342851348,19.39466782392035,24.410461380885202,3.997470724188016,14.869128273310334,0.3274363293339806,0.0,0.3117362932571093
2024-09-30,21.696109763309213,15.140464022139971,19.364265856665174,24.323964864980475,3.991204518694648,14.845820281908662,0.32692305895198986,0.0,0.3112476333498659
2024-10-02,21.633383981504327,15.151425793576587,19.35415218216762,24.323475412172268,4.042361169706075,14.856568729808368,0.32715975287658494,0.0,0.3114729781881733
2024-10-03,21.661536265214583,15.135681232417559,19.357743552270925,24.3279888933923,4.025007789778007,14.85329103072273,0.32722046087063333,0.0,0.3115307753332678
2024-10-04,21.786393967002542,15.096819191799263,19.33624680754015,24.333035339800706,3.986763823659414,14.82328021954181,0.3265593177310147,0.0,0.3109013329251016
2024-10-07,21.62410493406124,14.740092497300372,19.98312636908322,24.421743562037427,3.924988613787802,14.671653879043776,0.32493512608037184,0.0,0.3093550186057943
2024-10-08,21.532296270054445,14.781884094653694,19.96641621536105,24.497671368581404,3.9050477765851,14.605941658765623,0.40201659537662077,0.0,0.30872602062206095
2024-10-09,22.021655163921423,15.195604007640693,19.638080217527236,24.363844443067663,3.6241884983738455,14.451660725063691,0.39874970835217965,0.0,0.30621723605327295
2024-10-10,21.90121059613657,15.236897176617296,19.668412998876935,24.401476592348224,3.629786383506892,14.456160423250914,0.39936561314443675,0.0,0.3066902161187288
2024-10-14,21.950331192446217,15.162177221156162,19.648569433143305,24.471813604868125,3.626124272857484,14.435640789720013,0.39896269106848503,0.0,0.3063807947402088
2024-10-15,21.805953506474925,15.986160995019727,19.392148219885083,24.097406778143053,3.837865577474972,14.187257743848894,0.3920980447503875,0.0,0.30110913440295656
2024-10-16,22.190912648210578,15.741762642570082,19.328396442135137,23.80890232428324,3.953144425544603,14.099922934030767,0.5768393465068576,0.0,0.30011923671873547
2024-10-17,22.42457561028626,15.813796447334136,19.218920724724974,23.6385000568382,4.034516413425727,13.999008628699327,0.5727108599744891,0.0,0.29797125871688585
2024-10-18,22.36731428364894,15.868680244437577,19.298308764610503,23.59122827896233,4.0293998618186775,13.975490642122338,0.5719845512002265,0.0,0.29759337319941237
2024-10-21,22.155106745090766,15.840601351810724,19.356230431534044,23.549484696283944,4.068304589879077,14.162232938749028,0.5709724511043159,0.0,0.2970667955481009
2024-10-22,22.261266703964846,15.816086620294126,19.36849020655059,23.46651497115562,4.047849496464509,14.17120295954802,0.5713340914462174,0.0,0.2972549505760743
2024-10-23,22.23561175769064,16.073232833702377,19.276366310928616,23.34916873523821,4.06871043340276,14.132452226391187,0.5686166095132238,0.0,0.2958410931329824
2024-10-24,22.54709611255034,15.979592843403859,19.170900383167417,23.272712485829945,4.114840173936916,14.055129967540351,0.5655055626854439,0.0,0.29422247088572473
2024-10-25,22.616308476182827,16.055355084402166,19.118599011898578,23.226271724679997,4.109297888943411,14.016785259885953,0.5639627704431673,0.0,0.2934197835639054
2024-10-28,22.56464024050999,17.30425012350412,19.3986161096194,21.99612479877376,4.035696945808129,13.511621669422519,0.9059755813466688,0.0,0.28307453101541397
2024-10-29,22.411103056380195,16.840829178785118,19.498952486893916,21.942433519456692,3.9875567443956705,14.03998901315984,0.9967524386111126,0.0,0.2823835623174575
2024-10-30,21.17560899654039,16.112493751427685,18.33527499266433,19.837695658748856,3.672468862666297,12.70670642983312,0.9995491463697064,0.0,7.160202161749615
2024-10-31,21.25638646512075,15.97640662816536,18.260234679026244,19.719688121778756,3.8776030898746567,12.668668669701763,1.121629867156709,0.0,7.11938247917576
2024-11-01,21.339825394156986,16.197422657902557,18.163406492841123,19.588760219964033,3.9055593758164293,12.618729310146644,1.114182860682131,0.0,7.072113688490095
2024-11-04,21.35203691591769,16.65876163223819,18.00806271148176,19.42664328974538,3.882919988754056,12.553028849466116,1.104961863383285,0.0,7.013584749013522
2024-11-05,21.730583216468553,16.679523283560048,17.684982790499383,19.498221800177156,3.8053684126086993,12.575474550474539,1.0213328372976778,0.0,7.004513108913947
2024-11-06,21.89460671595572,16.308557043011405,17.917195305007503,19.45867995895239,3.723630685395164,12.528224084915351,1.1909115086634146,0.0,6.978194698099055
2024-11-07,21.360372470422515,16.462266212720728,18.07765953804591,19.60197600449195,3.875687748244171,12.467465981583558,1.1887926843172028,0.0,6.965779360173961
2024-11-08,21.480621149940557,16.42523816771274,18.11389647560336,19.687357646351998,3.656956500839247,12.47586468856757,1.1895935143683987,0.0,6.970471856616125
2024-11-11,21.5927657754949,16.357532336640944,18.183009426804745,19.619597729510478,3.641900478198829,12.457282741538119,1.187821696204097,0.0,6.960089815607888
2024-11-12,21.627283417197322,16.787042478654264,18.054689705783776,19.375251820439594,3.645879111165294,12.395858597114522,1.1828772483698686,0.0,6.93111762127536
2024-11-13,21.327622877580406,17.279965238016576,18.104932315800518,19.179676781492876,3.6176414043184946,12.430353805809135,1.1094020341028434,0.0,6.95040554287915
2024-11-14,21.294217840761245,17.27115659859181,18.205221290686207,19.153944965548906,3.6127879084109393,12.413677008807104,1.1079136394195217,0.0,6.941080747774267
2024-11-15,21.383900106575354,17.19913108203179,18.199988980331725,19.14843998524835,3.6117495674163473,12.410109229557772,1.1075952171430303,0.0,6.939085831695632
2024-11-18,21.441055086970767,17.138488991378928,18.12672773641159,19.18243210990342,3.6181611101641162,12.432169526299575,1.1095614094133923,0.0,6.951404029458214
2024-11-19,21.43419937232608,17.136844326559476,18.139382722018947,19.1805913016934,3.6178138997249705,12.430976495113475,1.109454932312873,0.0,6.950736950250777
2024-11-20,21.426668170839143,17.426034362261415,18.056211564660853,19.09264608316962,3.601225806637267,12.373979037259804,1.104367953766183,0.0,6.918867021405717
2024-11-21,21.435192287401268,17.47083177359123,18.043284918119014,19.069431956928963,3.598647648259302,12.365120365397328,1.1035773242291207,0.0,6.913913726073781
2024-11-22,21.420524316962545,17.470919169226047,18.06311335245428,19.037830203259993,3.602602335496858,12.378708854318585,1.1047900862403992,0.0,6.921511682041294
2024-11-25,21.389175056672077,17.597176210460493,18.040701809532546,18.999893117809336,3.5981324594961652,12.358578093927743,1.1034193341472158,0.0,6.912923917954419
2024-11-26,21.413014564780354,17.62072060342284,18.064839623897765,19.025314295869844,3.4739286493044057,12.375113429803184,1.1048956697873609,0.0,6.922173163134245
2024-11-27,21.3959673896213,17.67270660868435,18.054486941735117,19.014411180422915,3.471937794145394,12.368021442343965,1.104262471047137,0.0,6.918206171999822
2024-11-29,21.23202833656492,18.223834683383945,17.9481999515722,18.87398755995925,3.4514984529797608,12.295210745611378,1.0977616640856191,0.0,6.877478605842924
2024-12-02,20.963548269818045,17.86109136470067,17.580320315755984,18.47325508678513,5.16121425559635,12.107250265981937,1.0809798607339365,0.0,6.772340580627954
2024-12-03,20.948543883948417,17.897654750331444,17.579498471932435,18.45369232263547,5.160972979443141,12.106684276928695,1.0809293271483156,0.0,6.772023987632084
2024-12-04,20.553240148060453,17.599306844153375,17.631020354994657,18.05587290479976,6.541705697911317,11.830706732284268,1.1704947922118207,0.0,6.617652525584345
2024-12-05,20.48879553551312,17.61459567457883,17.646336735510225,18.066986163532164,6.54738859383411,11.840984277340157,1.1715116218262183,0.0,6.623401397865179
2024-12-06,20.605373282441185,17.53695387770879,17.632631353388426,18.066660018522896,6.542303432878417,11.831787738894157,1.1706017437774248,0.0,6.6136885523887
2024-12-09,20.64165289114295,17.528965531909506,17.624485260898393,18.04473068394004,6.539323315435551,11.840097881614296,1.1700685171071745,0.0,6.610675917952087
2024-12-10,20.6378144801512,17.677010206546313,17.461757668122196,18.06078305937535,6.546797411971434,11.82619976434501,1.1714058427949585,0.0,6.618231566693539
2024-12-11,20.46327453766623,17.715886962832027,17.500161023059018,18.10050384095121,6.561195675278592,11.852208929959133,1.1739820962976655,0.0,6.632786933956125
2024-12-12,20.34545708578465,17.64339161888474,17.807709994609482,18.064027217316323,6.551290076313265,11.793141048623417,1.1722097065665966,0.0,6.62277325190153
2024-12-13,20.293152431654818,17.726215768353434,17.66161953419248,18.11125605283843,6.5684185824735755,11.823974500775245,1.1752744771608183,0.0,6.640088652551195
2024-12-16,20.335126125190392,17.71691637548364,17.55566272379548,18.148716783184117,6.572811741192871,11.839238079662962,1.177705376494506,0.0,6.653822794996035
2024-12-17,20.30891787537687,17.804819273541963,17.52907457598349,18.121230451735343,6.572036002870722,11.821307488434599,1.1988687883030058,0.0,6.643745543754001
2024-12-18,20.251294142687982,17.754300572708743,17.63035909286867,18.069813978147124,6.5945762630652895,11.787766170924392,1.286994940722093,0.0,6.624894838875704
2024-12-19,20.516728180365327,17.738095253090847,17.51785306521072,17.989763803268495,6.366862195371266,11.784553490751863,1.4576221022460585,0.0,6.628521909695427
