date,FOSUN INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,GUOYUAN SECURITIES BROKERAGE (HONG KONG),YUANTA SECURITIES (HONG KONG) CO LTD,BOOM SECURITIES (H.K.) LTD
2024-03-01,0.0,9.054060424224264,19.019701372444658,15.924901691108822,14.809757092987624,2.6719169141823897,31.39547367583847,0.0,3.717148660403998,3.4070401688097727
2024-03-04,0.0,9.058398479294581,18.895446112996993,15.875344276145864,14.74563554131393,2.63253228116799,31.655095155677664,0.0,3.7366757418783445,3.4008724115246323
2024-03-05,0.0,9.403955001104409,17.891093740301738,15.161450164759927,14.719686201949933,2.303830273869384,28.344775621009514,0.0,3.8101274908604448,8.365081506144644
2024-03-06,0.0,8.450766195951275,18.390633404466094,14.00914952896622,13.47354649335033,2.382706302480126,26.97343049134458,0.0,7.860148444752644,8.459619138688728
2024-03-07,38.31716153562447,5.223393705563792,10.07463921701587,8.447372271394752,6.235245058606485,1.6014124395038833,15.094193645941733,0.0,9.685254685492664,5.321327440856348
2024-03-08,38.15394865127738,5.261994881159464,10.044208168262134,8.427773269261037,6.246132248480838,1.589910388110154,14.93628363907708,0.0,10.172930059350543,5.1668186950213695
2024-03-11,38.138179646055825,5.40798404820163,10.012763544182976,8.435207418802745,6.326990421785715,1.5658589717071199,15.132081334988351,0.0,10.204596864421996,4.7763377498536395
2024-03-12,38.38693555391032,5.507619088919557,9.918737697972984,8.41487590883662,6.178313190598588,1.6883124783049688,15.277873982111814,0.0,10.227202041986864,4.400130057358278
2024-03-13,37.75630711247472,6.44930561305363,9.677818430122134,8.50437522544874,6.6465521517339266,2.5599589912480054,16.94376717342815,0.019300052708443947,7.048379249123729,4.394236000658518
2024-03-14,38.60421214243501,8.319023594229414,13.173581927311565,8.607626687640595,6.920560244052554,4.561663648589303,8.448205019852601,0.019713326052676332,7.178016282300506,4.167397127535777
2024-03-15,38.7476316225455,8.210632400929121,13.18849054381332,8.635647785476927,7.119284703065119,5.298050249838012,7.487097132458004,0.019786563526434164,7.135034807632161,4.158344190715405
2024-03-18,38.513832719714244,8.07455479369951,13.121499648734448,8.579607811777754,7.088914721502889,5.852164176766432,7.548910244860835,0.019667173601177684,7.09591623530491,4.104932474037807
2024-03-19,38.42073942991657,8.124883373530368,13.03092425335565,8.63813303317384,7.1604605803562675,6.025582395630848,7.712733694626301,0.019619635307472155,6.810367807929735,4.056555796172943
2024-03-20,38.2831376900939,8.394498909311396,13.056196400151885,8.592338520308676,7.076167683302261,6.004002107656536,7.7461049984470955,0.019549368675620394,6.785976854681351,4.042027467371273
2024-03-21,38.100981641665605,8.578204759795195,13.064449111023443,8.547090487906203,7.073129642844912,6.118621566970349,7.737205437055662,0.01944641993062023,6.751019143114119,4.009851789693891
2024-03-22,38.03028039373553,8.593343338325607,13.014584711911912,8.542876468340861,6.935001990626866,6.20742500812371,7.916174994803368,0.019410334609517542,6.738491763040111,4.002410996482517
2024-03-25,38.27310263791355,8.593515634555004,12.289627887216241,8.60132934216962,6.943338723424189,6.376766784288361,8.11908684246454,0.019534269036540746,6.755731603597251,4.027966275334702
2024-03-26,38.025600905435034,8.693207278981289,12.14183823954246,8.541048980474383,7.037398937729352,6.489240904179729,8.426794400970538,0.019407946238125758,6.619662302899934,4.005800103549157
2024-03-27,37.83877642983821,8.702254225677338,12.055146258415968,8.502948270042653,7.019045905009043,6.852880358276403,8.440240281869608,0.019312592600260407,6.583276565576767,3.986119112693748
2024-03-28,38.119691840012706,8.729504376493866,11.04580952757657,8.57074366571516,7.3723337709694245,7.102985329790454,8.43908512039169,0.019455969458174793,6.583121825868023,4.017268573723931
2024-04-02,38.12800019273392,8.727514967966451,10.949359143176295,8.541475360640016,7.458008710273221,7.326379850026778,8.264225749177704,0.027244293959938083,6.566653252743933,4.011138479301741
2024-04-03,37.741673761401955,8.625215305318964,11.058785438465236,8.454930100523942,7.2221730907883845,8.165214095985803,8.276034320328083,0.026968245103284234,6.490871335716183,3.9381343063681635
2024-04-05,38.191721553329096,8.689860289736082,10.267991938585416,8.469202554249737,7.013563238421268,8.309362145151855,8.479982035497436,0.027289825943540857,6.56593212201593,3.985094297069638
2024-04-08,38.22253922466515,8.58558393260379,10.268695317647301,8.444414720049167,7.017981720926795,8.245529917831329,8.641603151895149,0.027297914029899405,6.560078711585255,3.9862753887661673
2024-04-09,38.12411789794192,8.80852504659327,10.235252498280284,8.42267073032459,6.962569992008692,8.255415331135547,8.664471471966149,0.02722762312379797,6.537741278068519,3.9620081305572303
2024-04-10,38.05188954027266,8.794942616823482,10.182473512582604,8.410595782239955,6.941614415879192,8.260739339664962,9.052590876188491,0.027176038808936334,6.259806425075563,4.018171452464158
2024-04-11,37.7003240803156,9.087557458337956,10.210712786296428,8.322119409489547,6.941330712124712,8.124413300390009,9.405137320162925,0.026924956492155126,6.208894967090972,3.9725850092996873
2024-04-12,37.694524517843405,9.122310298153788,10.220679531354769,8.32083919101414,6.971029550016662,8.123932661812844,9.366001357193635,0.026920814539239685,6.186403181117279,3.9673588969542366
2024-04-15,37.68206149872063,9.115449610613444,10.219606982257552,8.315781319172027,6.982565116739075,8.159692219977213,9.386740923044037,0.02691191365427841,6.149756725911963,3.9614336899097817
2024-04-16,36.791815822093405,8.997692424098384,11.539639257022886,8.19664629839851,6.861143999422406,8.084785124331706,9.627437050518434,0.026276114713679053,6.0142272848937965,3.860336624506791
2024-04-17,36.77110822812117,8.969294632246884,11.529513790211753,8.187856086527717,6.93402969057006,8.129360686752191,9.588614677370234,0.026247935796709105,6.007777533355333,3.8561967390479492
2024-04-18,36.70476957415348,8.886488815768804,11.528925304004792,8.14014652368545,6.899062385225076,8.109454413379114,9.57880176489216,0.026200581968823865,6.27840802778645,3.8477426091358478
2024-04-19,36.68225245937812,8.955850142584751,11.515119545113137,8.126175277650619,6.891089403421802,8.108220185893703,9.597613750350414,0.026184508812168262,6.278297084334744,3.8191976424605425
2024-04-22,36.694880608387834,9.001591286459634,11.275858143033833,8.128972776315644,6.867268191194069,8.111011503379574,9.79325310077616,0.02619352303176648,6.280458436645266,3.8205124307762253
2024-04-23,36.65729627364812,9.002090561898292,11.265804206930138,8.120646763835166,6.755567687598135,8.102703887538716,9.94769883321737,0.026166694598990136,6.305425778510937,3.8165993122241324
2024-04-24,37.1044358726915,9.297297665440686,9.846690316027527,8.21440388721786,6.890942721086557,8.201539321019547,10.193901174024095,0.0264858715847651,6.382338312740253,3.8419648581672114
2024-04-25,37.08498677467522,9.2846714997229,9.811075162463787,8.267411548018169,6.785842388617127,8.200098435972277,10.332052178250414,0.026471448557372233,6.37886277522507,3.828527788497664
2024-04-26,37.14989193058327,9.2789494110875,9.792636657002198,8.287184507101745,6.649976882179807,8.275062094218802,10.376652838908097,0.02651777818143729,6.390026890921203,3.7731010098159343
2024-04-29,37.18651864511477,9.311608017553876,9.781056247140603,8.322657304498797,6.689144313049922,8.192212885292145,10.324694740151115,0.0265439225129814,6.388742949981581,3.7768209747042105
2024-04-30,37.27698515074759,9.395840749660218,9.636837716861633,8.34290447340167,6.677288525636432,8.212142712017938,10.2616242549383,0.026608497955992204,6.383758781041901,3.7860091377383194
2024-05-02,37.32571488930731,9.5187488233125,9.587901477226074,8.33935411041285,6.674446973498005,8.157733403980496,10.225340762050847,0.02659717458214414,6.359764402227551,3.7843979834022234
2024-05-03,37.38822135535157,9.637450030133682,9.607763547930443,8.302319522839277,6.853847548876605,8.171394524404477,9.85121173179329,0.026641714797778916,6.370414604074622,3.7907354197982572
2024-05-06,37.32117711621761,9.78733015257134,9.687033003270864,8.288951528173335,6.836998326671234,8.179536456209181,9.75072549221111,0.02659394110239864,6.358991231027835,3.7626627525450873
2024-05-07,37.19956596214722,10.000062481456734,9.661526588605238,8.25058169289531,7.026020876001383,8.127890832398794,9.888031336154592,0.026507284675173104,6.070168190614641,3.7496447550509155
2024-05-08,36.49326921102088,9.640025964526643,10.720937007848239,8.126130899401305,7.4647586763011375,8.293350531042542,9.960400198792184,0.026011942699748096,5.59999966407434,3.6751159042929813
2024-05-09,36.584353807737926,9.425669715123158,11.152259661636489,8.268601889055159,7.2628543949088655,8.293933702375385,9.778135820607458,0.026076866653174498,5.625152663756213,3.582961478146176
2024-05-10,37.053226046524614,9.74945890314437,9.914716759165161,8.396457369604288,7.315188045895653,8.376083113382547,9.892135291852732,0.02641107288003506,5.698754925429279,3.57756847212132
2024-05-13,37.115963481181524,9.757651723490872,9.82341326194805,8.413697523756829,7.363100255921987,8.337353668766312,9.897546168662851,0.026455791333347314,5.70840388998397,3.556414234954261
2024-05-14,37.09829711465035,9.798338498256733,9.75074074011114,8.438402551239836,7.36337318512298,8.314497276067186,9.948743636396948,0.026443198969772968,5.705686817706441,3.555476981478617
2024-05-16,37.244337699035974,9.99998672635257,9.584331938272989,8.440522776915307,7.521303730065589,8.248623759790974,9.633690944357438,0.02654729485909739,5.731181713009711,3.569473417340352
2024-05-17,37.346598805476226,10.043415620762756,9.381713872177857,8.45685257760402,7.541954838095083,8.259863206473572,9.61678912268806,0.026620185287898255,5.746917715295977,3.5792740561385483
2024-05-20,37.34773503819257,10.0414393819974,9.325714911579315,8.451025069941911,7.4539547104615,8.351386487981477,9.645223898732214,0.026620995180268822,5.7759953542560405,3.5809041516773035
2024-05-21,37.30829145112979,10.106054306080633,9.358414471693493,8.461094711112993,7.538777643061623,8.342566444685765,9.486117281820139,0.02659288028816045,5.7949685130799935,3.5771222970474117
2024-05-22,37.26186069886003,10.142802478483254,9.299719016445628,8.450564746400532,7.552919897395756,8.312453864230553,9.592692416631206,0.026559785032688455,5.787756584123281,3.5726705123970643
2024-05-23,37.298656058088156,10.160414301223696,9.312700308986432,8.458909513937432,7.585445069785433,8.260653822204524,9.526964578126512,0.026586012301347894,5.793471880639439,3.5761984547070247
2024-05-24,37.35313308789031,10.175254224459216,9.360534033490628,8.467460733586687,7.629995319732983,8.272719025941536,9.33472695367867,0.026624842842110686,5.798130061216219,3.581421717161632
