date,INTERACTIVE BROKERS HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,EVERBRIGHT SECURITIES INVESTMENT,HANG SENG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-04-30,7.346793065855543,4.14665823549797,4.824726731565844,0.0,3.088938626548129,0.8074178564786473,0.0,0.0,0.6630935773551987,0.0,20.877628093301333
2024-05-02,7.357434487357733,4.155526086749795,4.824726731565844,0.0,3.088938626548129,0.8043141085405084,0.0,0.0,0.6630935773551987,0.0,20.89403361811721
2024-05-06,7.357434487357733,4.244204599268043,4.824726731565844,0.0,3.088938626548129,0.806974463916056,0.0,0.0,0.6630935773551987,0.0,20.985372486011002
2024-05-07,7.361425020421055,4.244204599268043,4.824726731565844,0.0,3.084504700922217,0.8074178564786473,0.0,0.0,0.6630935773551987,0.0,20.985372486011002
2024-05-08,7.493999396635835,4.155526086749795,4.824726731565844,0.0,3.084504700922217,0.7635219927821145,0.0,0.0,0.6630935773551987,0.0,20.985372486011002
2024-05-13,7.506414388388389,4.155082694187204,4.824726731565844,0.0,3.084504700922217,0.7511070010295597,0.0,0.0,0.6630935773551987,0.0,20.98492909344841
2024-05-14,7.514838847077623,4.155082694187204,4.824726731565844,0.0,3.084504700922217,0.7511070010295597,0.0,0.0,0.6630935773551987,0.0,20.993353552137645
2024-05-16,7.514838847077623,4.145771450372788,4.824726731565844,0.0,3.084504700922217,0.7599748522813845,0.0,0.0,0.6630935773551987,0.0,20.992910159575054
2024-05-20,7.594206115781454,4.068621144481912,4.824726731565844,0.0,3.084504700922217,0.7599748522813845,0.0,0.0,0.6630935773551987,0.0,20.99512712238801
2024-05-21,7.594206115781454,4.065960789106365,4.824726731565844,0.0,3.084504700922217,0.7759369845346692,0.0,0.0,0.6630935773551987,0.0,21.00842889926575
2024-05-23,7.594206115781454,4.065960789106365,4.824859749334622,0.0,3.084504700922217,0.7856916209116764,0.0,0.0,0.6630935773551987,0.0,21.01831655341153
2024-05-27,7.5693761322763455,4.065960789106365,4.824859749334622,0.0,3.084504700922217,0.801653753164961,0.0,0.0,0.6630935773551987,0.0,21.00944870215971
2024-05-30,7.570706309964119,4.065960789106365,4.824859749334622,0.0,3.084504700922217,0.7985500052268224,0.0,0.0,0.6630935773551987,0.0,21.00767513190934
2024-06-04,7.4106415948686815,3.9777256691507077,4.824859749334622,0.0,3.084504700922217,1.0464064477153252,0.0,0.0,0.6630935773551987,0.0,21.00723173934675
2024-06-06,7.391575714677258,3.9777256691507077,4.824859749334622,0.0,3.084504700922217,1.0654723279067486,0.0,0.0,0.6630935773551987,0.0,21.00723173934675
2024-06-11,7.3676325162973315,3.9919142311536273,5.4425055890242175,0.0,3.084504700922217,1.079217497347077,0.0,0.0,0.6630935773551987,0.0,21.62886811209967
2024-06-12,7.338368607166309,3.9919142311536273,5.4425055890242175,0.0,3.084504700922217,1.1195662205428798,0.0,0.0,0.6630935773551987,0.0,21.639952926164447
2024-06-13,7.336151644353353,3.9830463799018028,5.4425055890242175,0.0,3.084504700922217,1.1306510346076608,0.0,1.5200982410712371,0.6630935773551987,0.0,23.160051167235686
2024-06-14,7.3055575575345575,3.9830463799018028,5.4425055890242175,0.0,3.084504700922217,1.1585847660509088,0.0,1.5200982410712371,0.6630935773551987,0.0,23.15739081186014
2024-06-17,7.258557945899886,3.971961565837022,5.4425055890242175,0.0,3.084504700922217,1.210461695874084,0.0,1.5200982410712371,0.6630935773551987,0.0,23.15118331598386
2024-06-18,7.46695245031777,3.9276223095778975,5.4425055890242175,0.0,3.084504700922217,1.2109050884366752,0.0,1.5200982410712371,0.6630935773551987,0.0,23.315681956705212
2024-06-19,7.46695245031777,3.9276223095778975,5.4425055890242175,0.0,3.084504700922217,1.2286407909403247,0.0,1.5200982410712371,0.6630935773551987,0.0,23.333417659208862
2024-06-20,7.445226214750798,3.9276223095778975,5.4425055890242175,0.0,3.084504700922217,1.251253811632478,0.0,1.5200982410712371,0.6630935773551987,0.0,23.334304444334045
2024-06-21,7.445226214750798,3.8478116483114744,5.4425055890242175,0.0,3.084504700922217,1.3337248282744485,0.0,1.5200982410712371,0.6630935773551987,0.0,23.33696479970959
2024-06-25,7.431924437873061,3.836726834246693,5.4425055890242175,0.0,3.084504700922217,1.3581114192169668,0.0,1.5200982410712371,0.6630935773551987,0.0,23.33696479970959
2024-06-26,7.336595036915945,3.836726834246693,5.4425055890242175,0.0,3.0197693867838957,1.4671859896144117,0.0,1.5200982410712371,0.6630935773551987,0.0,23.2859746550116
2024-06-27,7.336595036915945,3.836726834246693,5.4425055890242175,0.0,3.0197693867838957,1.4893556177439735,0.0,1.5200982410712371,0.6630935773551987,0.0,23.30814428314116
2024-06-28,7.336595036915945,3.836726834246693,5.4425055890242175,0.0,3.0197693867838957,1.521279882250543,0.0,1.5200982410712371,0.6586596517292863,0.0,23.33563462202182
2024-07-02,7.336595036915945,3.836726834246693,5.4425055890242175,0.0,3.0197693867838957,1.523496845063499,0.0,1.5200982410712371,0.6586596517292863,0.0,23.337851584834773
2024-07-03,7.336595036915945,3.8859434086943216,5.4425055890242175,0.0,3.0197693867838957,1.5252704153138639,0.0,1.5200982410712371,0.6586596517292863,0.0,23.388841729532768
2024-07-12,7.343245925354813,3.8859434086943216,5.4425055890242175,0.0,3.0197693867838957,1.5252704153138639,0.0,1.5200982410712371,0.6586596517292863,0.0,23.395492617971637
2024-07-16,7.343245925354813,3.8992451855720582,5.4425055890242175,0.0,3.0197693867838957,1.5252704153138639,0.0,1.5200982410712371,0.6586596517292863,0.0,23.408794394849373
2024-07-23,7.343245925354813,3.987923698090307,5.486844845283342,0.0,3.0197693867838957,1.5155157789368565,0.0,1.5200982410712371,0.6586596517292863,0.0,23.532057527249737
2024-07-25,7.465178880067404,4.068621144481912,5.486844845283342,0.0,3.0197693867838957,1.5155157789368565,0.0,1.5200982410712371,0.6586596517292863,0.0,23.734687928353935
2024-07-26,7.465178880067404,4.068621144481912,5.534287849480605,0.0,3.0197693867838957,1.5345816591282802,0.0,1.5200982410712371,0.6586596517292863,0.0,23.80119681274262
2024-07-29,7.46739584288036,4.068621144481912,5.534287849480605,0.0,3.0175524239709395,1.5345816591282802,2.410991398346124,1.5200982410712371,0.6586596517292863,0.0,26.212188211088744
2024-07-31,7.472716553631455,4.068621144481912,5.534287849480605,0.0,3.0175524239709395,1.5345816591282802,2.410991398346124,1.5200982410712371,0.6586596517292863,0.0,26.217508921839837
2024-08-07,7.439462111437112,4.068621144481912,5.5901553123671,0.0,3.0175524239709395,1.5345816591282802,2.410991398346124,1.5200982410712371,0.6586596517292863,0.0,26.240121942531992
2024-08-08,7.493999396635835,4.041574198163846,5.5901553123671,0.0,3.0175524239709395,1.5332514814405063,2.410991398346124,1.5200982410712371,0.693244271611403,0.0,26.30086672360699
2024-08-09,7.493999396635835,4.041574198163846,5.5901553123671,0.0,3.0175524239709395,1.5332514814405063,2.410991398346124,1.5200982410712371,0.7029989079884102,0.27312981855620355,26.583751178540204
2024-08-12,7.493999396635835,4.041574198163846,5.637154924001772,0.0,3.0175524239709395,1.5798077005125866,2.410991398346124,1.5200982410712371,0.7029989079884102,0.27312981855620355,26.677307009246952
2024-08-15,7.493999396635835,4.041574198163846,5.019509084312176,0.0,3.0175524239709395,1.5798077005125866,2.410991398346124,1.5200982410712371,0.7029989079884102,0.27312981855620355,26.05966116955736
2024-08-21,7.50286724788766,4.041574198163846,5.019509084312176,0.0,3.0175524239709395,1.5802510930751776,2.410991398346124,1.5200982410712371,0.7029989079884102,0.27312981855620355,26.06897241337177
2024-08-23,7.501537070199886,4.041574198163846,5.019509084312176,0.0,3.0175524239709395,1.5802510930751776,2.410991398346124,1.5200982410712371,0.7029989079884102,0.27312981855620355,26.067642235684
2024-08-27,7.501537070199886,4.041574198163846,5.637154924001772,0.0,3.0175524239709395,1.5802510930751776,2.410991398346124,1.5200982410712371,0.7029989079884102,0.27312981855620355,26.6852880753736
2024-08-29,7.533904727269046,4.08591345442297,5.611881547934072,0.0,3.008684572719115,1.5798077005125866,2.410991398346124,1.5200982410712371,0.6586596517292863,0.27312981855620355,26.68307111256064
2024-09-02,17.177692963628505,4.08591345442297,5.611881547934072,0.0,3.008684572719115,1.5798077005125866,2.410991398346124,1.5200982410712371,0.6586596517292863,0.27312981855620355,36.326859348920095
2024-09-04,17.177692963628505,4.0814795287970576,5.611881547934072,0.0,3.008684572719115,1.5798077005125866,2.410991398346124,1.5200982410712371,0.6586596517292863,0.27312981855620355,36.322425423294185
2024-09-09,8.68672539000627,4.0814795287970576,5.611881547934072,0.0,3.008684572719115,1.5798077005125866,2.410991398346124,1.5200982410712371,0.6586596517292863,0.27312981855620355,27.831457849671953
2024-09-10,8.68672539000627,4.0814795287970576,5.611881547934072,0.0,3.008684572719115,1.5798077005125866,2.410991398346124,1.5200982410712371,0.6586596517292863,0.760861637406567,28.319189668522316
2024-09-13,8.68672539000627,4.0814795287970576,5.611881547934072,0.0,3.008684572719115,1.5798077005125866,2.410991398346124,1.564437497330361,0.6586596517292863,0.760861637406567,28.363528924781438
2024-09-20,8.702687522259554,4.0814795287970576,5.611881547934072,0.0,3.008684572719115,1.5798077005125866,2.410991398346124,1.564437497330361,0.6586596517292863,0.760861637406567,28.379491057034723
2024-09-25,8.573216893982911,4.170158041315306,5.611881547934072,0.0,3.008684572719115,1.5798077005125866,2.410991398346124,1.564437497330361,0.6586596517292863,0.760861637406567,28.33869894127633
2024-09-26,8.580311174984372,4.171931611565671,5.611881547934072,0.0,3.008684572719115,1.5798077005125866,2.410991398346124,1.564437497330361,0.6586596517292863,0.760861637406567,28.347566792528156
2024-10-02,8.535528526162658,4.22513871907662,5.611881547934072,0.0,3.008684572719115,1.5798077005125866,2.410991398346124,1.564437497330361,0.6586596517292863,0.760861637406567,28.35599125121739
2024-10-03,8.71953643963802,4.083253099047423,5.610107977683707,4.60285863565222,3.0064676099061587,1.5837982335759078,2.410991398346124,1.564437497330361,0.6586596517292863,0.760861637406567,33.00097218031578
2024-10-04,8.72663072063948,4.0899039874862915,5.610107977683707,4.60285863565222,3.0064676099061587,1.5837982335759078,2.410991398346124,1.564437497330361,0.6573294740415127,0.760861637406567,33.013387172068335
2024-10-08,8.717319476825065,4.0903473800488825,5.610107977683707,4.60285863565222,3.0064676099061587,1.5931094773903236,2.410991398346124,1.564437497330361,0.6573294740415127,0.760861637406567,33.01383056463092
2024-10-09,8.688942352819225,4.101432194113663,5.610107977683707,4.60285863565222,3.0069110024687498,1.6214866013961629,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,33.01870788281943
2024-10-10,8.688942352819225,4.066847574231547,5.610107977683707,4.60285863565222,3.0459295479767787,1.6219299939587544,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,33.023585201007926
2024-10-14,8.688942352819225,4.066847574231547,5.610107977683707,4.637886648096928,3.0459295479767787,1.6002037583917834,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,33.036886977885665
2024-10-16,8.688942352819225,4.066847574231547,5.610107977683707,4.688876792794921,3.0459295479767787,1.6002037583917834,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,33.087877122583656
2024-10-24,8.688942352819225,4.066847574231547,5.610107977683707,4.688876792794921,3.0459295479767787,1.6068546468306522,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,33.094528011022526
2024-10-31,8.688942352819225,4.066847574231547,5.610107977683707,4.70661249529857,3.0459295479767787,1.627250704709849,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,33.13265977140537
2024-11-08,8.688942352819225,4.066847574231547,5.610107977683707,4.70661249529857,3.0729764942948443,1.627250704709849,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,33.15970671772344
2024-11-11,8.68761217513145,4.066847574231547,5.610107977683707,4.70661249529857,3.0729764942948443,1.627250704709849,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,33.15837654003567
2024-11-18,8.68761217513145,5.9295397296773436,5.610107977683707,4.70661249529857,3.0729764942948443,1.627250704709849,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,35.02106869548146
2024-11-25,8.68761217513145,5.927943516452016,5.610107977683707,4.70661249529857,3.0729764942948443,1.627250704709849,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,35.019472482256134
2024-11-27,8.680961286692582,5.927943516452016,5.610107977683707,4.70661249529857,3.0729764942948443,1.6299110600853965,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,35.01548194919281
2024-12-03,8.680961286692582,5.923952983388695,5.610107977683707,4.70661249529857,3.0729764942948443,1.6299110600853965,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,35.011491416129495
2024-12-04,8.680961286692582,5.921736020575738,5.610107977683707,4.70661249529857,3.0729764942948443,1.6299110600853965,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,35.009274453316536
2024-12-05,8.696923418945868,5.905773888322454,5.610107977683707,4.70661249529857,3.0729764942948443,1.6299110600853965,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,35.009274453316536
2024-12-09,8.696923418945868,5.905773888322454,5.610107977683707,4.70661249529857,3.0729764942948443,1.6432128369631336,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,35.022576230194275
2024-12-11,8.699140381758824,5.8946890742576725,5.605674052057794,4.70661249529857,3.0729764942948443,1.6432128369631336,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,35.009274453316536
2024-12-16,8.699583774321415,5.8946890742576725,5.601240126431882,4.70661249529857,3.0712029240444796,1.6432128369631336,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,35.00351035000285
2024-12-18,8.704017699947327,5.8946890742576725,5.596806200805969,4.70661249529857,3.0712029240444796,1.6432128369631336,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,35.00351035000285
2024-12-20,8.704017699947327,5.8946890742576725,5.592372275180057,4.70661249529857,3.0712029240444796,1.6432128369631336,2.410991398346124,1.564437497330361,0.650678585602644,0.760861637406567,34.99907642437694
2024-12-30,8.704017699947327,5.8946890742576725,5.602126911557064,4.70661249529857,3.0712029240444796,1.6432128369631336,2.4078876504079854,1.564437497330361,0.650678585602644,0.760861637406567,35.00572731281581
2025-01-02,8.704017699947327,5.8946890742576725,5.603900481807429,4.70661249529857,3.0712029240444796,1.6432128369631336,2.4078876504079854,1.564437497330361,0.650678585602644,0.760861637406567,35.00750088306617
2025-01-03,8.694706456132911,5.8946890742576725,5.628730465312539,4.70661249529857,3.066768998418567,1.6432128369631336,2.4078876504079854,1.564437497330361,0.650678585602644,0.760861637406567,35.01858569713095
2025-01-13,8.694706456132911,5.8946890742576725,5.654890626505422,4.70661249529857,3.066768998418567,1.6432128369631336,2.4078876504079854,1.564437497330361,0.650678585602644,0.760861637406567,35.044745858323836
2025-01-15,8.694706456132911,5.8946890742576725,5.699229882764546,4.70661249529857,3.066768998418567,1.6432128369631336,2.4078876504079854,1.564437497330361,0.650678585602644,0.760861637406567,35.08908511458296
2025-01-23,8.694706456132911,5.8946890742576725,5.709427911704144,4.70661249529857,3.066768998418567,1.6432128369631336,2.4078876504079854,1.564437497330361,0.650678585602644,0.760861637406567,35.099283143522555
2025-01-27,8.708008233010649,5.8946890742576725,5.7049939860782315,4.70661249529857,3.066768998418567,1.6299110600853965,2.4078876504079854,1.564437497330361,0.6551125112285564,0.760861637406567,35.099283143522555
2025-02-03,8.752347489269772,5.8946890742576725,5.700560060452319,4.70661249529857,3.066768998418567,1.6853351304093014,2.4078876504079854,1.564437497330361,0.6595464368544688,0.760861637406567,35.199046470105586
2025-02-04,8.752347489269772,5.8946890742576725,5.696126134826407,4.70661249529857,3.066768998418567,1.6964199444740824,2.4078876504079854,1.564437497330361,0.6639803624803812,0.760861637406567,35.210131284170366
2025-02-05,8.752347489269772,5.8946890742576725,5.696126134826407,4.70661249529857,3.066768998418567,1.6981935147244474,2.4078876504079854,1.564437497330361,0.6639803624803812,0.760861637406567,35.21190485442073
2025-02-06,8.752347489269772,5.905773888322454,5.696126134826407,4.70661249529857,3.066768998418567,1.6981935147244474,2.4078876504079854,1.564437497330361,0.6639803624803812,0.760861637406567,35.22298966848551
2025-02-07,8.752347489269772,5.905773888322454,5.696126134826407,4.70661249529857,3.066768998418567,1.6981935147244474,2.4078876504079854,1.564437497330361,0.6661973252933374,0.760861637406567,35.22520663129847
2025-02-10,8.752347489269772,5.905330495759863,5.696126134826407,4.70661249529857,3.066768998418567,1.7873154198052865,2.4078876504079854,1.564437497330361,0.6661973252933374,0.760861637406567,35.31388514381671
2025-02-11,8.67209343544076,5.905773888322454,5.696203728524861,4.70661249529857,3.066768998418567,1.7873154198052865,2.4078876504079854,1.564437497330361,0.7429042386216218,0.760861637406567,35.310858989577035
2025-02-12,8.595829914675065,5.905330495759863,5.691769802898948,4.70661249529857,3.066768998418567,1.8298811058140456,2.4078876504079854,1.564437497330361,0.7814793915670597,0.760861637406567,35.310858989577035
2025-02-14,8.595829914675065,5.874293016378475,5.687335877273036,4.70661249529857,3.066768998418567,1.8298811058140456,2.4078876504079854,1.564437497330361,0.8169507965743589,0.760861637406567,35.310858989577035
2025-02-17,8.595829914675065,5.874293016378475,5.678468026021211,4.70661249529857,3.066768998418567,1.8387489570658704,2.4078876504079854,1.564437497330361,0.8169507965743589,0.760861637406567,35.310858989577035
2025-02-19,8.595829914675065,5.874293016378475,5.6696001747693865,4.70661249529857,3.066768998418567,1.847616808317695,2.4078876504079854,1.564437497330361,0.8169507965743589,0.760861637406567,35.310858989577035
2025-02-20,8.484981774027254,5.874293016378475,5.660732323517561,4.70661249529857,3.066768998418567,1.9673328002173296,2.4078876504079854,1.564437497330361,0.8169507965743589,0.760861637406567,35.310858989577035
2025-02-24,8.484981774027254,5.874293016378475,5.660732323517561,4.70661249529857,3.066768998418567,1.9722101184058334,2.4078876504079854,1.564437497330361,0.8169507965743589,0.760861637406567,35.31573630776553
2025-02-25,8.484981774027254,5.874293016378475,5.656298397891649,4.70661249529857,3.066768998418567,2.0209833002908697,2.4078876504079854,1.564437497330361,0.8169507965743589,0.760861637406567,35.360075564024655
2025-02-27,8.484981774027254,5.874293016378475,5.6518644722657365,4.70661249529857,3.0712029240444796,2.0209833002908697,2.4078876504079854,1.564437497330361,0.8169507965743589,0.760861637406567,35.360075564024655
2025-02-28,8.484981774027254,5.874293016378475,5.647430546639824,4.70661249529857,3.0712029240444796,2.0631055937370375,2.4078876504079854,1.564437497330361,0.8169507965743589,0.760861637406567,35.39776393184491
2025-03-04,8.484981774027254,5.874293016378475,5.6429966210139115,4.70661249529857,3.0685425686689323,2.0701998747384973,2.4078876504079854,1.564437497330361,0.8169507965743589,0.760861637406567,35.39776393184491
2025-03-05,8.484981774027254,5.853896958499279,5.638562695387999,4.70661249529857,3.086278271172582,2.0786243334277312,2.4070008652828028,1.564437497330361,0.8169507965743589,0.760861637406567,35.39820732440751
2025-03-06,8.553707621228897,5.783397541047272,5.638562695387999,4.70661249529857,3.086278271172582,2.0803979036780955,2.4070008652828028,1.564437497330361,0.8169507965743589,0.760861637406567,35.39820732440751
2025-03-07,12.839318434954523,5.789161644360958,5.6341287697620865,4.70661249529857,3.086278271172582,2.0852752218665995,2.4070008652828028,1.564437497330361,0.8169507965743589,0.760861637406567,39.69002563400941
2025-03-10,12.839318434954523,5.789161644360958,5.6075252160066125,4.70661249529857,3.086278271172582,2.1517841062552856,2.4070008652828028,1.564437497330361,0.8169507965743589,0.760861637406567,39.72993096464262
2025-03-12,12.839318434954523,5.757237379854389,5.6030912903807,4.70661249529857,3.108447899302144,2.1517841062552856,2.4070008652828028,1.564437497330361,0.8169507965743589,0.760861637406567,39.7157424026397
2025-03-14,12.839318434954523,5.757237379854389,5.6030912903807,4.70661249529857,3.108447899302144,2.181048015386307,2.4070008652828028,1.564437497330361,0.8169507965743589,0.760861637406567,39.74500631177072
2025-03-17,12.794979178695398,5.757237379854389,5.5986573647547875,4.70661249529857,3.108447899302144,2.2821415196571095,2.4070008652828028,1.564437497330361,0.8169507965743589,0.760861637406567,39.79732663415649
2025-03-18,12.794979178695398,5.756793987291797,5.5986573647547875,4.70661249529857,3.108447899302144,2.2910093709089345,2.4070008652828028,1.564437497330361,0.8169507965743589,0.760861637406567,39.80575109284572
2025-03-20,12.7240363686808,5.747482743477382,5.594223439128875,4.70661249529857,3.1022404034258666,2.375697350363861,2.4070008652828028,1.564437497330361,0.8169507965743589,0.771946451471348,39.81062841103423
2025-03-24,12.689451748798684,5.74703935091479,5.594223439128875,4.70661249529857,3.10002344061291,2.375697350363861,2.4070008652828028,1.564437497330361,0.8169507965743589,0.771946451471348,39.77338343577656
2025-03-25,12.689451748798684,5.74703935091479,5.594223439128875,4.70661249529857,3.1155421803036036,2.375697350363861,2.4070008652828028,1.5489187576396677,0.8169507965743589,0.771946451471348,39.77338343577656
2025-04-02,12.689451748798684,5.7461525657896075,5.594223439128875,4.668924127478315,3.1155421803036036,2.414272503309299,2.4070008652828028,1.5489187576396677,0.8169507965743589,0.771946451471348,39.77338343577656
2025-04-03,12.689451748798684,5.7461525657896075,5.606195038318839,4.657839313413533,3.1155421803036036,2.414272503309299,2.4070008652828028,1.5489187576396677,0.8169507965743589,0.771946451471348,39.77427022090174
2025-04-07,12.689451748798684,5.7457091732270165,5.632355199511721,4.657839313413533,3.1155421803036036,2.414272503309299,2.4070008652828028,1.5489187576396677,0.8169507965743589,0.771946451471348,39.79998698953204
2025-04-08,12.689008356236092,5.7452657806644245,5.630138236698766,4.657839313413533,3.1155421803036036,2.4954133422634963,2.4070008652828028,1.5489187576396677,0.8169507965743589,0.771946451471348,39.878024080548094
2025-04-09,7.789520539602895,5.744378995539242,5.630138236698766,4.657839313413533,3.1155421803036036,2.557931693588861,2.4070008652828028,1.5489187576396677,0.8169507965743589,0.771946451471348,35.04016783011508
2025-04-22,7.789520539602895,5.744378995539242,5.630138236698766,4.657839313413533,3.1133252174906474,2.557931693588861,2.4070008652828028,1.5489187576396677,0.8169507965743589,0.771946451471348,35.03795086730213
2025-04-25,7.789520539602895,5.744378995539242,5.630138236698766,4.657839313413533,3.1133252174906474,2.571676863029189,2.4070008652828028,1.5489187576396677,0.8169507965743589,0.771946451471348,35.051696036742456
2025-04-29,7.789520539602895,5.744378995539242,5.628342496820271,4.657839313413533,3.1133252174906474,2.571676863029189,2.4070008652828028,1.5489187576396677,0.8169507965743589,0.7542107489676984,35.03216459436031
2025-04-30,7.789520539602895,5.744378995539242,5.628342496820271,4.657839313413533,3.1133252174906474,2.589412565532839,2.4070008652828028,1.5489187576396677,0.8169507965743589,0.7542107489676984,35.04990029686395
