date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,GUOYUAN SECURITIES BROKERAGE (HONG KONG),FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,TOYO SECURITIES ASIA LTD
2024-05-09,51.023739977641135,27.235303056163758,7.365719265660581,4.892514712826697,3.3296960707927514,0.0,1.1575419425119473,1.7913263003586581,1.5305094102578658,1.673649263786608
2024-05-10,51.019359167569355,27.232964680145287,7.36508685774303,4.887345043518498,3.3295928660180314,0.0,1.1669417708752396,1.7948260436084205,1.5303780033668315,1.6735055671553023
2024-05-13,51.031851122216246,27.239449877350207,7.366890179707444,4.8693558975388775,3.3393614810633188,0.0,1.1657657182745333,1.7927073954085,1.5207030078902515,1.6739153205506268
2024-05-14,50.78781845257764,27.306295133106556,7.3856620334426175,4.921515376461075,3.376447885377383,0.0,1.2053737503578454,1.8141287114760694,1.5245779692026091,1.6781806879982097
2024-05-16,50.7563677412542,27.273354357928607,7.379740048924546,4.950952096137563,3.428123745972637,0.0,1.194299786365346,1.8131687983825413,1.5267007157147687,1.6772927093197814
2024-05-17,50.69321294709594,27.24044826866746,7.372073428459506,4.9630013144591745,3.5478372009367605,0.0,1.1925103582190462,1.8136628490636255,1.501703419656055,1.6755502134424358
2024-05-20,50.656773887458925,27.20291798524394,7.370577058316595,5.000943802881476,3.5665005704647257,0.0,1.2096403121274306,1.8260951416392346,1.4913411285797822,1.6752101132878898
2024-05-21,50.67938659947801,27.204289449635294,7.37684969727079,5.023867718360146,3.523781081807097,0.0,1.1927339133170516,1.8276492174502441,1.494806542430109,1.6766357802512672
2024-05-22,50.67439078270451,27.142439566662706,7.376255699949367,5.015228001863531,3.6256136414201654,0.0,1.1871477485162827,1.807737606491815,1.4946861778952887,1.6765007744963256
2024-05-23,50.7623644501209,27.1895604084612,7.389061305615317,5.047033277632523,3.531630875447437,0.0,1.1714264881069276,1.7793445887131225,1.4501673292910566,1.6794112766115123
2024-05-24,50.72749148814647,27.168316857076658,7.383985134386322,5.035688620297252,3.556684082947252,0.0,1.1819798813357782,1.775740659837704,1.4918557290232348,1.6782575469493282
2024-05-27,50.714577412175245,27.161400415959424,7.3821053382008905,5.058216050275568,3.5557786313448685,0.0,1.197979259354497,1.7670468799357293,1.4868972048722646,1.6759988078815167
2024-05-28,50.783311251513084,27.189042587690697,7.392110359797879,4.913401775131678,3.569400883086356,0.0,1.2115237253749345,1.7694417715535937,1.493497344473324,1.6782703013784477
2024-05-29,50.63076308399064,27.230292754759716,7.403325384613513,4.961815884285399,3.5840000264493037,0.0,1.2192394254788805,1.7675344073985313,1.5222125246544473,1.6808165083695745
2024-05-30,50.505251391095385,27.23689639339211,7.405120770581572,4.9813912042362585,3.630799250660164,0.0,1.21347233547173,1.7679630534877204,1.5778814766387514,1.681224124436306
2024-05-31,42.93239587953448,23.152943234278077,6.2947825761030485,4.234471729583518,3.094198801841591,0.0,1.0252750204586485,1.502871238575953,1.3412908626365732,1.4291381130566783
2024-06-03,50.48317740846454,27.21985023150802,7.401884265410985,4.979214021866286,3.6843043518402165,0.0,1.2066982126459898,1.7671903420436679,1.577191842841285,1.6804893233790066
2024-06-04,50.48549519711235,27.22109995197135,7.402224101455455,4.9702602081994325,3.6868609351440638,0.0,1.2089573954543624,1.7672714774619112,1.5772642550295903,1.6805664781714826
2024-06-05,50.47622531926117,27.216101758519066,7.400864944474233,4.969347595480894,3.707116046449188,0.0,1.2091026424860216,1.7669469804818976,1.576607416811879,1.6776872960356535
2024-06-06,50.46714414109975,27.1952337065441,7.399533454794008,4.98938186730159,3.7156281812690644,0.0,1.2127403273012842,1.7666290890343888,1.5763237693570205,1.6773854632987941
2024-06-07,50.459312408848966,27.193486427832198,7.399058038865499,4.995486246924115,3.715389454215179,0.0,1.2126624094065594,1.7665155840933238,1.5808117376028743,1.6772776922112826
2024-06-11,50.59451362059575,27.134696612251442,7.423149982704364,5.048585475689398,3.4654166231762638,0.0,1.277017899844245,1.7741091803341638,1.5997715585516343,1.682739046852735
2024-06-12,50.462001079766196,27.150697501413283,7.427527293488495,5.006967712189744,3.4858877396045096,0.0,1.3842825605965683,1.775155343656392,1.6237494385911422,1.6837313306936694
2024-06-13,50.422232964216775,27.114201830804745,7.421673804579346,5.0030218189181745,3.4831405796929995,0.0,1.4770984149041844,1.7737563784684458,1.6224697934340842,1.6824044149812434
2024-06-14,50.40584545956063,27.10806236814895,7.419993316639814,5.028581926918317,3.4876904811729394,0.0,1.4695844751277247,1.773354747208413,1.6248637566973394,1.6820234685258701
2024-06-17,50.405938251473835,27.108112271269263,7.4200069760749345,5.014784464918991,3.487696901647975,0.0,1.4832098099868694,1.77335801176986,1.6248667479023335,1.682026564955942
2024-06-18,50.40324742468963,27.106665155371836,7.419610872873552,5.0145167600250184,3.487510717468815,0.0,1.4820261530399554,1.7751041419740925,1.629382001444934,1.6819367731121688
2024-06-19,50.393607169328824,27.10142342196513,7.418327242804429,5.015673750410139,3.500710954085521,0.0,1.4847145216702846,1.7747970400126145,1.6291001101480753,1.6816457895749832
2024-06-20,50.391846453997665,27.10057549521948,7.418095144365197,5.0234306368811,3.505202480649003,0.0,1.475465961380318,1.7747415116422076,1.6290491402217642,1.6815931756432538
2024-06-21,50.391011787658805,27.10012661430478,7.417972274600519,5.023347431189043,3.508641165195757,0.0,1.4699203492546946,1.7747121156763086,1.632702939578443,1.681565322541648
2024-06-24,50.390919048661274,27.1000767395655,7.417958622655697,5.018737217069725,3.513971832222345,0.0,1.4693655277258775,1.7747088495179864,1.6326999347720594,1.6815622278095368
2024-06-25,50.38850795453411,27.098780060776818,7.41760368972714,5.018497081583841,3.5139877263976853,0.0,1.473895970898606,1.7746239336211285,1.6326218136879738,1.681481768772701
2024-06-26,50.38515088935854,27.092551016290457,7.418518393601299,5.023717255364456,3.5144210547772454,0.0,1.4832803576106302,1.771529824053483,1.6291420877764602,1.6816891211674314
2024-06-27,50.387469376255034,27.053304240018285,7.418859758812743,5.0386733131752655,3.5145827718510354,0.0,1.4861095280576107,1.771611341496843,1.6476231657676124,1.6817665045655672
2024-06-28,50.38222037746613,27.003681261319652,7.4223708155248564,5.0686801557396866,3.519929051368196,0.0,1.495651960941607,1.7724497759859748,1.652454182653227,1.6825624190006727
2024-07-03,50.37312977700773,26.967325247585205,7.421031577058736,5.118213112293446,3.5275791164053794,0.0,1.4904109911872891,1.7721299680730767,1.6479213806821287,1.6822588297070118
2024-07-04,50.35256448452251,26.95749795327217,7.4196155782019355,5.154629925427006,3.5262936141217387,0.0,1.488947623690666,1.7714841775618815,1.6473208536271082,1.6816457895749832
2024-07-05,50.34357682313728,26.952686185175,7.418291216809261,5.149109475206984,3.5350489578974,0.0,1.5017469239927166,1.7711679771836044,1.647026815732975,1.6813456248647778
2024-07-08,50.3414440394043,26.954037747340383,7.419929671394766,5.150430798482884,3.5223936665327504,0.0,1.5110973396542358,1.7715591694688764,1.6473905893514293,1.6817169783703716
2024-07-09,50.26823331422372,26.958404173660572,7.421131664822053,5.185689136344828,3.5500248492443127,0.0,1.5150238406857628,1.7718461536549883,1.647657458816272,1.6819894085474865
2024-07-10,50.26878853959247,26.956861060516434,7.421213633100894,5.185746413594756,3.550064060167913,0.0,1.5157769247262767,1.7718657241445235,1.6476756576102185,1.6820079865465132
2024-07-12,50.26018392444389,26.937522313919455,7.419943328223784,5.186147150690503,3.551481004657032,0.0,1.502633542898011,1.7715624301306,1.6888062313646133,1.6817200736721125
2024-07-15,50.25787135819887,26.936282867503554,7.419601922579375,5.126461159450951,3.6011944871677657,0.0,1.5121348777931003,1.776082106568055,1.6887285261916494,1.6816426945466842
2024-07-16,50.26009141770793,26.936552455346817,7.419929671394766,5.1266876125126775,3.6013535640615775,0.0,1.5179074007464655,1.7761605620987615,1.6796003377606246,1.6817169783703716
2024-07-17,50.283043522674575,26.917181440866898,7.423318105435755,5.124609445329159,3.598394688009938,0.0,1.5136288049085767,1.7769716753002893,1.680367355132995,1.6824849623418083
2024-07-18,50.28563620643149,26.912860712130016,7.423700865008885,5.1248736793678855,3.60373640673524,0.0,1.5091031190233497,1.7770632991415747,1.6804539978825597,1.6825717142789929
2024-07-19,50.30027136302877,26.920693444510803,7.425861462604681,5.1263652251550536,3.5756811901861694,0.0,1.5095423291464487,1.7775804965289046,1.6809430780507526,1.6830614107884199
2024-07-22,50.293693751519186,26.917173108372484,7.424890405580506,5.117775179527094,3.575213609373704,0.0,1.5303413094861131,1.7773480478041492,1.6807232663034692,1.6828413220332912
2024-07-23,50.304070485753336,26.899699639179236,7.426422329539742,5.118646876321612,3.596030884123928,0.0,1.505972007987086,1.7777147551775385,1.6882544914003241,1.6831885305171872
2024-07-24,50.328546880934525,26.91278819587586,7.430035795526985,5.103812649602076,3.590039732311551,0.0,1.5017284944734115,1.7785797358529982,1.670460997749112,1.6840075176734854
2024-07-25,50.39504989099789,26.935062553891463,7.438561828218063,4.9994576538877675,3.569869289281141,0.0,1.5083265930315515,1.7809299111193686,1.6865095522352664,1.6862327273374875
2024-07-26,50.39040011854393,26.931839219617732,7.435107504948596,5.011360076241615,3.584302542434379,0.0,1.498776246979946,1.7779975974738553,1.684508614941694,1.6857080788182477
2024-07-29,50.37126579941672,26.9225985437694,7.432556419677722,5.012407655100531,3.6015196789159236,0.0,1.4993688142447048,1.7773875426118986,1.6977658565331126,1.6851296897299923
2024-07-30,50.35389581366624,26.913314577094166,7.431284224884747,5.010310368627085,3.609498032641794,0.0,1.5010646448518394,1.7767746297577491,1.719309117478639,1.6845485909977338
2024-07-31,42.64456924393581,22.792808550778055,6.293533192985963,4.257741490139244,3.0451605144959677,0.0,1.2648442331598775,1.504745313251582,1.4618563334353663,1.4266393468225063
2024-08-01,50.346191255474714,26.909295166874237,7.430174388351045,5.040537673331286,3.5951305839527796,0.0,1.496599762031972,1.7765092746271165,1.721264885850619,1.6842970095062293
2024-08-02,50.34025099516889,26.906120185531034,7.429297714885111,5.049160783038411,3.6044773047938126,0.0,1.4901550536475638,1.7762996673606313,1.7201400133686249,1.6840982822059254
2024-08-05,50.35900471349728,26.91614377081903,7.432065419732988,5.033890234912265,3.6036070096575723,0.0,1.4888659412510246,1.776961408670417,1.704735826576718,1.6847256748827089
2024-08-06,50.35956196832173,26.916441615287113,7.432147660324008,5.03394593815015,3.603646885890294,0.0,1.491464400139962,1.7769810718929826,1.7010661425362852,1.6847443174574692
2024-08-07,50.40921011088126,26.94317515699168,7.439529305798236,5.134020124675829,3.6378714012879634,0.0,1.2682746586308145,1.7787459782009063,1.7027556497643839,1.6864176137689213
2024-08-08,50.40362708529739,26.940191090471266,7.438705347589907,5.128467577505127,3.6374684921953677,0.0,1.2841935333370467,1.7785489748302592,1.7025670626324925,1.6862308361411413
2024-08-09,50.40734896493364,26.942180394702227,7.4392546327813545,5.128846271264796,3.6377370883399602,0.0,1.2861343977216941,1.778680305561682,1.693462594732304,1.6863553499623478
2024-08-12,50.40344100574299,26.940091632971015,7.438677885459572,5.128448644285104,3.637455063429319,0.0,1.2937874436811825,1.7785424088027753,1.6933313046952958,1.6862246109327441
2024-08-13,50.39720813453393,26.936760231023886,7.442372186806708,5.131136661386369,3.6370052570572393,0.0,1.2980570533265112,1.7783224748944406,1.6931219079611475,1.6860160930097654
2024-08-14,50.37786814279291,26.926423215548606,7.439516167158909,5.159055899965642,3.6440963582790253,0.0,1.297558922306561,1.777640041417461,1.6924721703084369,1.6853690822224419
2024-08-16,50.387164362711665,26.931391944100746,7.440888979882603,5.14155491578035,3.644768802794852,0.0,1.2977983606461332,1.7779680690488515,1.6927844819262479,1.685680083108549
2024-08-19,50.38418919908215,26.92980175146304,7.440449624690775,5.141251327210164,3.644553593550251,0.0,1.3036263369608374,1.7778630870360634,1.692684529668824,1.6855805503378978
2024-08-20,50.38512032123983,26.930398051695143,7.440614376807374,5.142841352957911,3.644634294038647,0.0,1.301994495585771,1.777902453837989,1.6945672406762935,1.6819274131610404
2024-08-21,50.380379187742406,26.927863958068137,7.439914230696014,5.156010841737451,3.644291341642638,0.0,1.3050085769765252,1.7777351569688873,1.6870275588272101,1.6817691473407361
2024-08-22,50.38642196497099,26.931093768676227,7.4408065968318144,5.156629269494589,3.644728449125525,0.0,1.3051651037085428,1.777948383977064,1.6752355993239085,1.6819708638913287
2024-08-23,50.403163377373374,26.94004190449627,7.44327888216159,5.162957340857308,3.6459394480351897,0.0,1.3137206791162483,1.7785391258072138,1.629829525959943,1.6825297161928625
2024-08-26,50.430252204358915,26.954520641250753,7.447279220242245,5.166655577672494,3.64789893264468,0.0,1.3144267290900855,1.7794949891982732,1.5760377255431002,1.683433979999456
2024-08-27,50.42876202787502,26.953724155192514,7.447059158674478,5.169457832540759,3.6477911399415412,0.0,1.3143878887568354,1.7794424064434742,1.575991154799277,1.6833842357761073
2024-08-28,50.42792384230359,26.953276152469968,7.446935379757738,5.169371910047462,3.647730509345467,0.0,1.3160281601585586,1.779412830009505,1.5759649599653467,1.6833562559423607
2024-08-29,50.43472326227636,26.956910381885717,7.4479394829866425,5.1619419130538695,3.648222348980945,0.0,1.3115879888573203,1.7796527561102504,1.575438635538447,1.6835832303104457
2024-08-30,50.413314272782294,26.945960882236232,7.44491423975205,5.175354100077863,3.65154086609129,0.0,1.3322876524619836,1.7789298873929833,1.574798715586819,1.6828993836184838
2024-09-02,50.412197362337515,26.945363892619735,7.444749297165061,5.175239439751852,3.6490598335018887,0.0,1.332258135537418,1.7788904750789862,1.579379465140638,1.682862098866902
2024-09-03,50.40037975961017,26.939047373553173,7.447618659996231,5.17402626264556,3.649311916434428,0.0,1.342097854364663,1.7784734684411114,1.5865771018005033,1.6824676031541606
2024-09-05,50.40103097926186,26.939395451030585,7.4477148901368135,5.1740931158636645,3.6493590689290407,0.0,1.3421151955137063,1.7772043552201078,1.5865976018481727,1.6824893421960436
2024-09-09,50.392009881300105,26.934487757283808,7.446409121756591,5.173555074171345,3.662376117527713,0.0,1.331914064505925,1.7815065752991213,1.5955470478988467,1.682194360256548
2024-09-10,50.39024295045253,26.933358788356877,7.446148023022648,5.170974574150082,3.657634054909125,0.0,1.337772829693574,1.7862423010357036,1.59549110209902,1.6821353762804425
2024-09-11,50.39517206684479,26.912000072349045,7.4468763967738045,5.185322685288426,3.657991840522397,0.0,1.3379036891139275,1.786786157024841,1.595647171228371,1.6822999208543867
2024-09-12,50.39182388274401,26.910027525414954,7.446381636817055,5.184978179768149,3.6627317028473225,0.0,1.3378148006812354,1.7885129618225877,1.5955411586825248,1.6821881512221633
2024-09-13,50.38670946046223,26.907296343374398,7.445625880481452,5.183898341561271,3.667157816368631,0.0,1.3376790217135717,1.7905458349516485,1.5953792222685452,1.6857080788182477
2024-09-16,50.38680244069206,26.90734599628138,7.445639620136471,5.183907907577078,3.6669800502493253,0.0,1.337681490176073,1.7905491391039738,1.5953821662735876,1.6857111895100603
2024-09-17,50.3934979191804,26.89080469077554,7.446629008577369,5.184596753508939,3.666913651096589,0.0,1.3437650919229172,1.7922635322483091,1.5955941631945585,1.685935189495378
2024-09-20,50.39275388925526,26.890407664090997,7.4465190635437315,5.184520206031711,3.666859511304711,0.0,1.3452216923595737,1.7922370705467643,1.5955706051988878,1.6859102976683638
2024-09-23,50.39898581846739,26.893733124680363,7.447439953475303,5.18663798388183,3.677464763970364,0.0,1.322131241229379,1.81553094445586,1.572695691874204,1.6853804779653023
2024-09-24,50.39917186989741,26.89383240480327,7.447467446228001,5.191271594363174,3.672494718861726,0.0,1.3221361219706103,1.8155376466170836,1.572701497591873,1.6853866996668496
2024-09-25,50.4020558427275,26.89537134044595,7.447893609852739,5.186953924851282,3.672704868643853,0.0,1.3211042434220863,1.8156415364440504,1.5727914916973433,1.6854831419151979
2024-09-26,50.40587063634666,26.878392860365167,7.448457320529695,5.1928846035540435,3.6905201380960246,0.0,1.3280345480969706,1.815778957381195,1.554450224110445,1.6856107115198
2024-09-27,50.41011581307365,26.884213376641043,7.450121452111272,5.211586006563829,3.6405674840147637,0.0,1.3464264007037534,1.816184638044735,1.5547975188049856,1.68598731004196
2024-09-30,42.63176306698568,22.738772730964087,6.30134183746775,4.409229193085914,3.0987278156410274,0.0,1.1550546917459503,1.5361360640683661,1.3119303593850538,1.4260146552639634
2024-10-02,50.37333638630756,26.875033080424693,7.442962887489732,5.215897560347808,3.6625815601187433,0.0,1.3638710125773217,1.821101893891518,1.5598040319102255,1.685411586932403
2024-10-03,50.38147043434957,26.90028371299152,7.450416511328403,5.2172408404622646,3.645186050472283,0.0,1.3188605418146278,1.8288381199844372,1.5706043759729955,1.6870994126238954
2024-10-04,50.34426277859981,26.88041735166195,7.4495299813417875,5.303117827281811,3.609999191783648,0.0,1.336718764388132,1.8201023023734466,1.5699983443334917,1.6858534582359161
2024-10-07,50.33924395505436,26.87773764072628,7.4441720556615865,5.306835217975819,3.6251466563370514,0.0,1.3500621286111867,1.8012751191884895,1.5698418310741453,1.685685395371085
2024-10-08,50.2812284498665,26.84676130089635,7.4296919655409,5.398450342706909,3.507194837432212,0.0,1.3995845778503018,1.793851610197624,1.6613382416524762,1.6818986738567325
2024-10-09,50.201987067249235,26.804451784007753,7.559746117061043,5.281318926829587,3.5263380834856557,0.0,1.4504019558517565,1.7945226153759268,1.7019853872647324,1.6792480628743172
2024-10-10,50.168335001215425,26.78396703726947,7.553713679162308,5.444033403163673,3.4700260445436557,0.0,1.3479867691528025,1.8016945632964128,1.7515177619664999,1.6787257402297533
2024-10-14,50.20441675032335,26.783893022123266,7.5608106959822825,5.433489289312073,3.467943790264071,0.0,1.3374629497662458,1.801545092098187,1.7301354397699304,1.6803029703605958
2024-10-15,50.19378284211551,26.76606368797005,7.559209223997899,5.447809910149723,3.4672092374433694,0.0,1.3532037125522354,1.8011635028599944,1.7316108212276902,1.6799470616835357
2024-10-16,50.14780892927164,26.762465348613745,7.558192989396863,5.492380827108464,3.4667431175237176,0.0,1.3603881830019524,1.80092136051157,1.7313780293072771,1.6797212152647636
2024-10-17,50.16767619979945,26.750075571625707,7.561353957965733,5.466858082543698,3.4681929701599516,0.0,1.3716428545997317,1.8016745373388314,1.7321021218964912,1.680423704070403
2024-10-21,50.16850868033077,26.73679966206604,7.561507199820033,5.472680332430693,3.4682632581433963,0.0,1.3689070451777554,1.8017110508982395,1.741349251345566,1.6802735197875007
2024-10-22,50.1683238195719,26.731910906588514,7.561479337202708,5.456078581239014,3.4890695800635174,0.0,1.3698232002266517,1.8017044119591739,1.7413428348274647,1.6802673283210576
2024-10-23,50.16814825402328,26.733290000958558,7.561869432531829,5.451753825741854,3.4892495805218227,0.0,1.372104861276136,1.801797361558613,1.7414326703842349,1.6803540130036736
2024-10-24,50.151892332698665,26.723324877550635,7.559780105749243,5.450247518950681,3.502468788611158,0.0,1.3901455955091684,1.801299529174983,1.740951516623149,1.6798897351323197
2024-10-25,50.10101784538789,26.738248062267665,7.564554639828957,5.478171791939868,3.504424682532951,0.0,1.3885259817142703,1.8023054341560343,1.7419237212864913,1.68082784088587
2024-10-28,50.10480394135992,26.740268651422173,7.569734168139998,5.478585773233015,3.502846356993433,0.0,1.3869720745383676,1.794147447849274,1.7416867266910705,1.6809548597727457
2024-10-29,50.090679926004036,26.733222555289327,7.567923799840158,5.503123757495679,3.480548419957166,0.0,1.392134605319935,1.7936746876254022,1.7581803225228536,1.6805119259454409
2024-10-30,50.086804567906995,26.731449297946842,7.5712911505220095,5.519341625734928,3.468525265728293,0.0,1.4053085821892937,1.7935557103190454,1.7433233447468208,1.6804004549057765
