date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-04-23,22.935698694853375,31.88494899760146,13.598080562856277,7.529226478154431,9.030001988652144,5.780334068101521,3.6241871159510177,0.0,2.7896691604394186,2.827852933390356
2024-04-24,22.766505380714992,31.672972261344555,13.567469377228988,7.872654458012369,9.019539311577747,5.770869826681833,3.6182852696172234,0.0,2.9202869141264145,2.7914172006958764
2024-04-25,22.686514820271007,31.538684664489878,13.525834264291452,8.257702480944634,8.936086632672023,5.753810364216915,3.6075657924798445,0.0,2.9116541557217817,2.7821468249124623
2024-04-26,22.68731633021555,31.558243927745167,13.529999073340848,8.263987697589998,8.897891755683997,5.756178075517723,3.6090503172998454,0.0,2.9140411354099633,2.783291687196909
2024-04-29,22.671123723789908,31.590408429092047,13.516334677022465,8.251352437746052,8.936733120762721,5.75295447321703,3.6071089786927795,0.0,2.894735739795436,2.7792484198815606
2024-04-30,22.679596186456436,31.54861102416053,13.520760566734284,8.242862094013331,8.941108857950628,5.755470698919881,3.6047278430952248,0.0,2.9293704841850468,2.7774922444846406
2024-05-02,22.701148417428026,31.439057820236616,13.508164344424461,8.329331420990913,8.996904976880703,5.752707431293664,3.600902386913928,0.0,2.8948036097426924,2.7769795920889964
2024-05-03,22.72012854263688,31.348414434242933,13.499512657403667,8.396943727817629,9.001009157401608,5.755333041051774,3.602545885137678,0.0,2.9008374015183107,2.775275152789524
2024-05-06,22.701160452271846,31.336999388477754,13.479021502837064,8.393886109157465,9.063004310430829,5.7527704835273985,3.5967778635689602,0.0,2.9029641127722328,2.7734157769564503
2024-05-07,22.736932075130976,31.394772121994585,13.371809414847426,8.409361035117776,9.07992541098894,5.763163670416075,3.611912531738432,0.0,2.916734632754236,2.715389107011554
2024-05-08,22.666541563008437,31.34344735469412,13.329970658174695,8.60720770306606,9.080475254474896,5.745606385683424,3.6014465255347523,0.0,2.9204311221992216,2.704873433164395
2024-05-09,22.59342113215855,31.23283870693132,13.31204097285695,8.774828956092712,9.149100750137018,5.733733803811156,3.592943508415056,0.0,2.913451342911343,2.6976408266858933
2024-05-10,22.597124562298628,31.225630205110367,13.301469565963936,8.789829997993188,9.147701623733024,5.732697869967826,3.5938176014340737,0.0,2.914998262051949,2.6967303114470114
2024-05-13,22.618158408999044,30.998903504281266,13.464994357136021,8.764864201038344,9.153378976060221,5.76181999643938,3.581407333827001,0.0,2.968230840652644,2.6882423815660803
2024-05-14,21.957095195735597,29.99762058844398,13.138237280793808,8.750903522569965,8.86385629777523,5.596525593700961,3.482458198716312,2.734962471529365,2.867043336977261,2.6112975137575205
2024-05-16,21.939097440020134,29.62184400002892,13.205895922718595,8.736628657872561,9.236056364402764,5.602750826920995,3.461016654539626,2.7383838176325734,2.8828500086834694,2.575476307180369
2024-05-17,21.893698301488744,29.504444637686174,13.162414246597173,8.968443736851487,9.278327270858803,5.584161521999239,3.44519271246883,2.7282963702561736,2.8636210885488933,2.571400113244491
2024-05-20,21.954411440351766,29.324742659151443,13.072119009292111,8.979127073907675,9.40797896667675,5.585479837199774,3.4536942958731776,2.7281794181841046,2.923182371537535,2.5710849278256593
2024-05-21,21.94048695370572,29.425229188950368,13.06278048978608,8.744826992961183,9.546865710037183,5.620382144806191,3.4465083354228105,2.7264185391679194,2.9213775602586742,2.565124084903868
2024-05-22,21.962248493416688,29.561376161773673,12.951011651356357,8.616171807268149,9.640707899301834,5.598396355588229,3.436377689491653,2.7243514276940566,2.943272917823671,2.5660855962856868
2024-05-23,21.961169261846152,29.51563714855504,12.945503873276124,8.619748820384336,9.565772565445327,5.5940909076361764,3.431149933586277,2.7234510618173005,3.08544094191996,2.5580354855333094
2024-05-24,21.743532701672034,29.376515940229673,12.80381648797203,9.336177821336602,9.499812593246986,5.542002850139674,3.3792122451414346,2.7121783823491934,3.076948837426456,2.5298021404859172
2024-05-27,21.752473947856988,29.400507253438434,12.800267951647221,9.408888652489331,9.383905423430097,5.5501317121791915,3.3844872711837968,2.7157571441028128,3.0700731435254416,2.533507500146685
2024-05-28,21.727063528675423,29.40440298637777,12.775653851784757,9.490671392707888,9.370301407802392,5.543528501205129,3.3751888753226824,2.712645762422906,3.0710392523163224,2.5295044413847294
2024-05-29,21.65980259307572,29.204149991644034,12.896198185769961,9.83146414261581,9.1854262624953,5.53322037258284,3.376181142590897,2.707721078190519,3.0615989040829668,2.544237326951949
2024-05-30,21.6972131334828,29.205800322695435,12.888809969851936,9.896594121996477,9.106041657320505,5.5370315784648865,3.357531055367543,2.7095462738897695,3.0579222727338173,2.5435096141968283
2024-05-31,21.846167642812766,29.423794045210812,12.943237896828702,9.233246593926253,9.24461867472089,5.554599046230902,3.371759677321641,2.719742697497825,3.1116629477797164,2.551170777670496
2024-06-03,21.79624950382516,29.40433406630369,12.922831797100825,9.442891591836922,9.154453567299036,5.54977668724856,3.3683367878731496,2.7169817122934243,3.0865413646294826,2.557602921589753
2024-06-04,21.74971076229256,29.302476386225983,12.906208522705715,9.46931186603665,9.348515850755815,5.540501602171412,3.361595606018909,2.7122015386319984,3.04753159002473,2.5619462751362336
2024-06-05,21.79193350532154,29.270365936857612,12.917027090387192,9.37328042660669,9.3885180729495,5.548300129468979,3.3759367799405666,2.716198899715287,3.0533699636506526,2.5650691951019775
2024-06-06,21.704333369823892,29.318595852865204,12.870564036834576,9.572232380951204,9.318576663546532,5.536747370532333,3.366884701704979,2.7138369565560843,3.030537618729113,2.567691048456081
2024-06-07,21.708799172652732,29.348772520920964,12.871049314293327,9.583962529992677,9.270894874986343,5.547976684105522,3.366119560381306,2.7138447027910146,3.021779343117956,2.566801296758161
2024-06-11,21.729645097022626,29.3147017585129,12.80949259429873,9.5308315653275,9.36614966428486,5.549348307987098,3.371919030727881,2.7160527491533757,3.041541192303691,2.5703180403813373
2024-06-12,21.58361762122752,29.54373186779524,12.74231760591625,9.70010095446414,9.279995112181211,5.5478849394420235,3.342212230010367,2.7060431861110223,3.0130926036282766,2.5410038792239455
2024-06-13,21.556613439678937,29.280191494429154,12.771809461303752,10.016569751196695,8.942983489323558,5.564637411666825,3.3609618237034837,2.712643845260809,3.241070386209229,2.55251889722756
2024-06-14,21.523735008019536,29.103198877160597,12.778056177197614,10.186199139209826,8.91131528993653,5.606664091601528,3.3663201019488977,2.7144667380878906,3.255851176266976,2.554193400570609
2024-06-17,21.529660630423344,29.14183486729301,12.760319633255184,10.195054901428657,8.911639964587348,5.681016840487604,3.362850233789999,2.7114092517269,3.1551824148043104,2.5510312622036473
2024-06-18,21.504626363136673,29.059123397519098,12.806012026431041,10.263315951389066,8.904301453439556,5.677991735462151,3.36302333546087,2.711910213411837,3.158192931399711,2.5515025923500008
2024-06-19,21.492713982484226,29.265969885865474,12.80154391658431,10.247580386096516,8.753483141363231,5.676544409415072,3.3574440908007532,2.711024391689026,3.1393198332300054,2.5543759624713895
2024-06-20,21.463424980741603,29.34559457978016,12.777177861419117,10.189832003693612,8.916732087102531,5.571382163891785,3.339198265953467,2.7085157620939815,3.145083201416722,2.5430590939070195
2024-06-21,21.45405749068968,29.35490931657519,12.74277987638634,10.195274282828374,8.923678496665039,5.597816476686311,3.3314400245469833,2.71051444139734,3.1454084427104783,2.544121151514266
2024-06-24,21.46664270458371,29.3196549090064,12.746220648440602,10.220234990844508,8.915352734995263,5.600963740976795,3.331561899824221,2.711939723587965,3.142458682694138,2.5449699650464024
2024-06-25,21.468961188846407,29.385674705033683,12.727445346377184,10.205825623206719,8.902372933697322,5.597427936489896,3.3267975853880962,2.710050272802157,3.1334691450564223,2.541975263102117
2024-06-26,21.496579958211047,29.061562013084213,12.732465352094884,10.238850816474955,9.154995840706885,5.598769235452869,3.325073267933893,2.7105034819830753,3.1339532520707465,2.547246781987431
2024-06-27,21.479015574758236,29.14064790240274,12.726935262933273,10.240415133403626,9.093565266089696,5.596765204046236,3.3208256524723168,2.7098289553934065,3.141927300394473,2.5500737481059925
2024-06-28,21.479509368592826,29.14617930812296,12.710563948324301,10.315296040950486,9.071395834135533,5.591585703789715,3.3175503784051306,2.707222682580339,3.1138891476685546,2.5468075874301563
2024-07-02,21.49855491477685,29.14137805853273,12.711842588082101,10.400048023532293,8.979025154257457,5.590001474420819,3.317017091154272,2.7064556619337674,3.1130069087294507,2.542670124580259
2024-07-03,21.47606622049531,28.966408589815256,12.715707357623465,10.485107091476761,9.071568344157352,5.5970396868786585,3.291053582364027,2.7074603884422537,3.1539480629678636,2.5356406757790504
2024-07-04,21.50166297294477,28.75801959381957,12.704320075650632,10.607373398606148,9.141508518104533,5.604266444518762,3.2839024949502917,2.7117506275845566,3.163020299552403,2.5241755742683325
2024-07-05,21.608225265345922,28.70646261066978,12.695821255406988,10.597320089914756,9.067849418682638,5.603954215885581,3.2887895385988077,2.7154492866198767,3.1747601548836593,2.541368163991991
2024-07-08,21.810073343562916,29.00103549368451,12.791346511491659,10.684639711951437,7.762750296292929,5.655536632238448,3.325964549353053,2.741042735154491,3.66393725239548,2.5636734738750775
2024-07-09,21.903215762090767,28.87562976590013,12.764409498972181,10.820904623262706,7.693280202008794,5.652812243432022,3.315523315777849,2.739901892226736,3.6713045637707844,2.56301813255803
2024-07-10,21.730081291261932,28.82114383571532,12.643473915886183,10.581195442517549,8.931189809363287,5.6023173238749076,3.294437165084555,2.7133127941310367,3.1501658038680853,2.5326826182971454
2024-07-11,21.72857616729486,28.868080258998692,12.65198868001496,10.61394780145465,8.850181841279797,5.602972267150325,3.2889456664567134,2.713827482970877,3.1544332120802605,2.527046622298866
2024-07-12,21.80221964784689,28.535584833765142,12.706499209263775,10.588912074352862,9.069301045870123,5.602895901409321,3.2902198867922476,2.7138694965731,3.1597422503849373,2.5307556537416
2024-07-15,21.71597508054276,28.611795501184783,12.707364529468945,10.596048834798772,9.118770946112793,5.604526605892093,3.287198078732051,2.7146741177692024,3.112548209655425,2.5310980958431823
2024-07-16,21.82374542734042,28.15731162014406,12.666491153012363,10.862734683013192,9.284602921305996,5.592655777970148,3.286081511536648,2.706029198642291,3.099302219277387,2.521045487757493
2024-07-17,21.82965355007112,28.069006630941747,12.678094939998724,10.874359214250754,9.352216784457136,5.594846442964839,3.289377879809968,2.7080735542729832,3.0810140148013696,2.523356988431357
2024-07-18,21.87948237459552,28.047052887114816,12.69308517854649,10.904793217755765,9.257744913575255,5.6003831906555614,3.295932225879668,2.7107535062878925,3.085325663079459,2.5254468425095764
2024-07-19,22.040231992204486,28.030057154347933,12.557221699264081,10.937158908725287,9.185045643920512,5.604183461651928,3.3085909369771307,2.713184917547469,3.0957979127522646,2.528527372608906
2024-07-22,22.074887563733558,27.99262934064292,12.536178849114096,10.918072218806154,9.264743366569792,5.592868810593527,3.302103170996102,2.707864674234348,3.0887102457152666,2.5219417595942284
2024-07-23,21.973201365150295,27.96739277451629,12.544065705662089,11.013613837350125,9.332735253086364,5.590581230814808,3.3004678645220378,2.70675711089216,3.052796150234871,2.5183887077709537
2024-07-24,22.048695381490894,27.564394698356676,12.578954966877562,11.207241179439299,9.458511023448418,5.595003268165209,3.3134416528861186,2.7098837834562177,3.0046935346902517,2.5191805111893517
2024-07-25,22.13007107223216,27.33358273062238,12.632312487275119,11.234786765844694,9.47915453899185,5.612650299082882,3.3234087659627014,2.7180353433518265,3.009239577143302,2.5267584194930874
2024-07-26,22.10700814947198,27.27113408098269,12.591757541060861,11.153254011609338,9.724197937184439,5.604142075908578,3.317480252075275,2.7135201822845545,2.994944764532363,2.522561004889925
2024-07-29,22.069367989883265,27.285255327361472,12.600022024488696,11.200211785171172,9.72439753404286,5.59830808486165,3.3192068683918747,2.7107348119881807,2.971057655521827,2.521437918288997
2024-07-30,22.093292352911842,27.30913435309543,12.593194708663583,11.117673770672546,9.784789755118974,5.603769641564691,3.3229428107637315,2.7127872363411685,2.9696387365638723,2.4927766343041586
2024-07-31,22.09864848421417,27.371838900197453,12.56668668217363,11.11751278435908,9.745198071311192,5.604181613812419,3.322616414402288,2.712986672279269,2.9673704815243314,2.4929598957261665
2024-08-01,22.069083334915813,27.381303266480067,12.567642175507663,11.079728233635057,9.807287460971317,5.600247894315768,3.31474423872931,2.711082357019286,2.978811592527431,2.490069445898284
2024-08-02,22.09356495473294,27.352563174699856,12.559595139372801,11.089747081545136,9.805185764036512,5.603592045062563,3.3161688323357787,2.7122475119495797,2.9807846015560213,2.4865508947088135
2024-08-05,22.018707189279016,27.53842859637276,12.553749757458588,11.11461753579871,9.683187807169212,5.603002068774629,3.3178570937687675,2.7119619519540996,2.976273713179885,2.4822142862443313
2024-08-06,22.02178620313816,27.590905530984156,12.542947462928423,11.119183225634124,9.640807411641317,5.600756156746776,3.315755513279465,2.710244154543035,2.9765875009182725,2.48102684018627
2024-08-07,22.045982116671688,27.64602212882115,12.544951519359204,11.157512874696407,9.521520908120342,5.600687398344872,3.3169206498459203,2.711196518055916,2.972899861879226,2.482306024205272
2024-08-08,22.083497029075556,27.68670263810518,12.550424124874764,11.176176334339496,9.605237164225684,5.601082138378696,3.12687377957031,2.712176685792065,2.9746266635364966,2.483203442101751
2024-08-09,22.19487050852482,27.599178216556545,12.553246200249113,11.180008371049203,9.590371719658153,5.6020030307005655,3.1276476966614717,2.7129186760927837,2.9560766024407186,2.483678978066623
2024-08-12,26.52339355827415,26.07092587812471,11.854263250370613,10.555797496284242,9.054709883514413,5.288186500737962,2.9535570521803707,2.5609446910134306,2.7936750028953927,2.344546686604713
2024-08-13,26.518089184354743,26.085615474000257,11.847923088820874,10.564621370577704,9.042750228811713,5.2869601820055685,2.9571596218864,2.560350813613915,2.7923346939880687,2.3441953419407615
2024-08-14,26.519560231190916,26.092518759030614,11.842492095695327,10.568540558729019,9.037354223129743,5.287111762678616,2.9553208452978286,2.560424220578636,2.7924147520852953,2.3442625515840065
2024-08-15,26.514219545820204,26.09488835535445,11.840410692719196,10.580582643904963,9.034812240422887,5.285910346027388,2.954665675589104,2.5598565961213873,2.7909110556945635,2.3437428483458493
2024-08-16,26.52481528952405,26.10050535993996,11.856724551031684,10.58635986723895,8.99752758721643,5.284781401974538,2.955803534954513,2.559309871963927,2.7897766213464514,2.344395914809496
2024-08-19,26.520868768890253,26.141708631826138,11.83400280951387,10.578327335209588,8.99933130235569,5.283650400842698,2.9551709606076764,2.5587621516058365,2.784104675769623,2.3440729633786237
2024-08-20,26.556083577581337,26.14121890483864,11.82904467101633,10.576484124647292,9.001212568648121,5.261555586170616,2.953836678991917,2.5577399544236115,2.7796874015292907,2.343136532152849
2024-08-21,26.58511093247846,26.125557088824902,11.824920344888033,10.566507979211206,9.000124871774636,5.263688512455014,2.95426517448096,2.558776809530072,2.7808142295602853,2.3402340567964246
2024-08-22,26.5766713440373,26.12829982520949,11.823637090874742,10.574277720608018,8.99977476473218,5.264057287221742,2.9540406191599207,2.5585823154972087,2.7806028583409836,2.340056174318416
2024-08-23,26.58293765965944,26.124787569683505,11.823611743258363,10.570100845527564,8.99412761607228,5.264217163548625,2.954899231227277,2.558660022999295,2.7865309031287877,2.3401272448948625
2024-08-26,26.592677286435833,26.137095222622598,11.849454521472778,10.559748532529012,8.951026895595575,5.267433577190617,2.9567046617220223,2.5602233530724123,2.782386296671116,2.3432496526880375
2024-08-27,26.594565267902553,26.115396602950703,11.845652222860707,10.602447011092428,8.934309552682562,5.266649521126573,2.956264557032397,2.5598422645184007,2.781972139223006,2.3429008606106745
2024-08-28,26.598720351538418,26.099096516725822,11.81982335507075,10.665352332419134,8.91819826777656,5.265766471381647,2.9538460847436556,2.5594130603251717,2.7815056909093148,2.338277869109528
2024-08-29,26.60674739000257,26.08828398386489,11.819856552258454,10.674995109694132,8.912934035699747,5.265609943235843,2.9526046337411245,2.559336980198403,2.781423008942557,2.3382083623622743
2024-08-30,26.61000018963931,26.07057861322622,11.819769360832339,10.739484510819938,8.861446462436346,5.266119351951673,2.9528902763449336,2.5595845770729366,2.781692090993533,2.3384345666827717
2024-09-02,26.613248471376444,26.070192823313704,11.809799654755283,10.788388212994773,8.803455597193228,5.262191156144583,2.9506876048088175,2.557675286999626,2.7796171226006487,2.3647440698128928
2024-09-03,26.625916843104402,26.07525224454496,11.789932457203316,10.867160477182173,8.745274990721361,5.262744130731685,2.941551837086906,2.5573837599899774,2.7793002983845962,2.3554829610506225
2024-09-04,26.571935481005188,25.964960203092048,11.808937838288474,11.156318708241713,8.583310331961211,5.263863548698108,2.9405725698593095,2.5573675585143225,2.816170959047014,2.3365628012926143
2024-09-05,26.60157863836402,26.00958629982638,11.8293732029637,11.062319665337817,8.558477440092565,5.269019588686493,2.9516070470170996,2.559872541645954,2.818929444320167,2.3392361317457984
2024-09-09,26.594649515302883,26.013036620190615,11.885536328278583,11.070465899813001,8.516739274021036,5.270753452866177,2.953677087871047,2.560333282259876,2.786534134256273,2.348274405140506
2024-09-10,26.601745795570075,26.041851415663324,11.881805207417006,11.063194390618559,8.490183036192105,5.272769284939344,2.9582233693035955,2.5609386651439925,2.770839453736814,2.35844938141518
2024-09-11,26.697264759524085,25.95560400087269,11.893387958810289,11.085753304176112,8.421336053118637,5.275337420541982,2.960265197886013,2.5623729800586528,2.782632458219876,2.366045866791662
2024-09-12,26.760898702880905,25.868937467763324,11.916059646058573,11.10066723267145,8.42883844084872,5.278951066650881,2.9603281320987906,2.5641282249673254,2.755643437241904,2.3655476488181315
2024-09-13,26.791191574246042,25.89100498127986,11.9249673633768,11.029351116291549,8.478733006826305,5.283260574353077,2.962545927400205,2.5662161870166917,2.707954438208765,2.364774831000702
2024-09-16,26.758166797891512,25.796177773458695,11.916767920097282,11.02346288211169,8.673016404719366,5.279049901355925,2.960508921632853,2.5644516921189497,2.6652488622094417,2.36314884440428
2024-09-17,26.76066594363477,25.793372267609914,11.918266588859098,11.021012958089493,8.672089137553881,5.277684584145195,2.960823797986338,2.564724444277067,2.66796009162321,2.36340018622103
2024-09-19,26.75983701477862,25.79281531920385,11.918394591237282,11.02077498472422,8.672655242772818,5.2775706247145955,2.958833116488036,2.5646690649658077,2.67110088707181,2.363349154042959
2024-09-20,26.767297039201576,25.792725866192523,11.91719721102321,11.020736763169213,8.666883471713795,5.277552321377832,2.958822854850095,2.5646601703427088,2.670552135385896,2.363572166743147
2024-09-23,26.804163035370138,25.716070646664285,11.91682102444784,11.030843572188946,8.678692909877698,5.284045769584732,2.9440320802330255,2.5685658938865052,2.6882040472207174,2.368561020526111
2024-09-24,26.751479557586922,25.56920285729161,12.086004884536852,11.03424703959535,8.7097190836549,5.2826143656652285,2.94477049827967,2.5692774997283023,2.6873274204415645,2.365356793219598
2024-09-25,26.674587350691326,25.63677883859425,12.083371282686135,11.060389001455572,8.693528196093773,5.284130009655205,2.9446500048090924,2.5700146555627987,2.686515218639026,2.3660354418128198
2024-09-26,26.63922195161928,25.61212088653773,11.987465200242992,11.099721294179476,8.79920864241339,5.285464367358524,2.9421104630948367,2.5706636401349097,2.6656794653113565,2.398344089107506
2024-09-27,26.452022392491216,25.828081836790712,11.986625662865498,11.051766562008437,8.816851425510052,5.288063595094607,2.938318549905842,2.5702185949978094,2.6640980378612418,2.4039533424745847
2024-09-30,26.39574366340857,25.892483975706927,11.960432980549129,11.037465814239091,8.903740299114942,5.27588400469515,2.9328463199781747,2.567861863106057,2.675429340862297,2.3581117383396655
2024-10-02,26.34307130547689,26.01427925700778,11.83588176232183,11.128492766395707,8.906830675919373,5.2535959223921,2.92569626883498,2.5701898751167884,2.677005278413779,2.344956888120779
2024-10-03,26.205414572831298,26.106597507876895,11.784297227437447,11.1713991968722,9.068431619397172,5.241319153924049,2.8869382969400705,2.5671464406086235,2.6616079701742237,2.306848013938022
2024-10-04,26.138401324082018,26.102732248841704,11.862921209878207,11.169745195362873,9.0852923641361,5.214433621079976,2.8926429394932143,2.5667663571461494,2.661869531527123,2.305195208452632
2024-10-07,26.354122916948675,26.240341881541422,11.90384542877604,11.228630392476733,8.55723181808551,5.239907291290013,2.905023546556918,2.5802979588292856,2.674297703685127,2.3163010618102717
2024-10-08,27.03125386192699,26.520509838063962,12.026540412053938,11.348518404828432,7.201331399623088,5.293972926217024,2.928946243803804,2.607847783050631,2.7059245016681963,2.3351546287639304
2024-10-09,27.02362576270383,26.575415778024958,12.030293095085662,11.372013468610632,7.129680983698644,5.321345865321519,2.9158272405466557,2.613246862279421,2.7069326396659688,2.3116183040627085
2024-10-10,26.680820961675145,26.57223708424803,11.888522676655782,11.349784191352036,7.860551903867295,5.257972086106478,2.8777732607757156,2.5703846915767508,2.6643490264476473,2.2776041172951196
2024-10-14,26.619857149857985,26.32323993571793,11.86474793118705,11.415192403902362,8.103050857302147,5.271039964454417,2.8847214798408087,2.5656070991487905,2.659396781837759,2.293146396750751
2024-10-15,26.69954769730632,26.805150205098315,11.906382178213445,10.668133956218409,8.188474696628036,5.297355231351954,2.890687051194768,2.5727710076868466,2.669397115604562,2.302100860697344
2024-10-16,26.67259319914293,26.85974140579787,11.890371069193096,10.760399638682557,8.100801151842756,5.292088489134046,2.8885550790104126,2.5698425250660106,2.6672853526098574,2.298322089520464
2024-10-17,26.650271144747496,27.056043981492518,11.880179346467227,10.759201022225136,7.962050380625925,5.287166627694882,2.904983195771341,2.5676398080681806,2.6640826158585345,2.2683818770487605
