date,CHINA INTERNATIONAL CAPITAL CORPORATION,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CITIC SECURITIES BROKERAGE (HK) LTD,CHINA MERCHANTS BANK CO LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD
2024-04-08,29.596173612572628,17.398078788677697,9.953056276186372,12.274134428536412,5.070284097720814,6.601217410160245,7.1186619364252355,8.68816517065872,3.30022827906187
2024-04-09,29.53440031222911,17.398818542990686,9.969855367264554,12.18351030809252,5.0613265091276025,6.634243256069264,7.261300072049797,8.67571916267133,3.280826469505139
2024-04-10,29.529542809870662,17.435278817186138,9.98657665924321,12.181506494592666,5.060494076263043,6.623402908703231,7.231056391234869,8.67185496865758,3.2802868742485973
2024-04-11,29.50136821215651,17.427799400222753,10.061406551563861,12.17276410803605,5.056862276255237,6.633425147164938,7.204945083927271,8.663496532738609,3.277932687934778
2024-04-12,29.46746354654702,17.408978185566266,10.08528624645519,12.162790980872872,5.051096823432472,6.75599564008609,7.1307401702458115,8.662401324136903,3.2752470826573754
2024-04-15,29.49603212963102,17.467429137950063,10.069405540785278,12.174582756032668,5.061677652158725,6.76449428503968,7.004165022299428,8.683791055050802,3.2784224210523383
2024-04-16,29.532065063954764,17.53868374355324,10.095569529137284,12.189455466332793,5.063633679462496,6.55715961170074,7.052622094812327,8.688383404534813,3.2824274065115393
2024-04-17,29.49650897215036,17.54867186899084,10.121823932918092,12.192134816006437,5.065625113981851,6.558274510185623,7.034447825294265,8.698794635293014,3.283718325179515
2024-04-18,29.427527891151623,17.464379551313865,10.223300473315486,12.142463029329132,5.044825335291027,6.524751787044571,7.258982035957244,8.64342971713346,3.2703401794635947
2024-04-19,29.353227596733777,17.50084937480413,10.148629015329739,12.13491818107612,5.042176360353927,6.522964073768958,7.349423485536312,8.66898070911407,3.278831203282969
2024-04-22,29.347746320862267,17.38015042299203,10.09130565490631,12.131983044257513,5.040956782499313,6.5566705996218495,7.5240704270137915,8.643575561571001,3.2835411862759214
2024-04-23,29.267103012129255,17.416523365182357,9.960898059150429,12.103719335575104,5.029374414418437,6.5517301693895105,7.596118375784573,8.616172264273516,3.458361004096823
2024-04-24,29.279452467713707,17.39301719384482,9.841195719059375,12.10882658326817,5.029558047400142,6.563379720330855,7.5692438354296305,8.6358009234045,3.5795255095488003
2024-04-25,29.33910698339674,17.484948312258634,9.43201306123819,12.13349733782245,5.043042858036035,6.57901832063623,7.852767533342682,8.66974500883473,3.4658605844343096
2024-04-26,29.325344584186258,17.53369961499736,9.332774640202205,12.12780575238064,5.040677265617455,6.587581739984322,7.842015939024716,8.661471434950828,3.548629028656216
2024-04-29,29.33759395587847,17.56934281898782,9.288544374889677,12.135549861108455,5.044057849876107,6.690548425458365,7.436920361173388,8.671049695783813,3.826392656843906
2024-04-30,9.065292,5.4657679,2.8362694,3.7478065,1.5586499999999999,2.0697836,2.3314686,2.6679693,1.1911
2024-05-02,29.294094175039586,17.652545040318106,9.010424618096296,12.13914855982213,5.036890439175863,6.805094361742397,7.549492522977694,8.631981624166032,3.880328658661892
2024-05-03,29.257248677506446,17.669661193779508,8.976836953682456,12.124147945544268,5.032281586427925,6.791192986113733,7.6346594647474495,8.638760610282958,3.8752105819152547
2024-05-06,29.291665950631717,17.684948576043983,9.036076067554898,12.138410397760897,5.038201398359404,6.793036395428036,7.467944817590699,8.64956986426316,3.9001465323672004
2024-05-07,29.311898287148914,17.68389335813785,9.055426192733188,12.146794639352523,5.039739350591043,6.75144334373929,7.420052864100008,8.64761432323669,3.943137640960495
2024-05-08,29.358803273815575,17.696792140928604,9.034255787452068,12.175957683060416,5.047803956462938,6.763057498994929,7.3036768002372545,8.670205397527408,3.949447461520808
2024-05-09,29.374684344120404,23.861642673440713,8.976493970954452,12.183620315734869,5.064443026264873,6.760176985609903,7.385806006334707,2.5451424604921056,3.8479902170479754
2024-05-10,29.365123698028324,23.990912762317244,8.894746699466111,12.179535206683612,5.063018319489651,6.757894581909032,7.282673820920876,2.5165412086151258,3.9495537025700274
2024-05-13,29.36021552306479,24.009476370279756,8.851910956576447,12.17953074356772,5.0704201760354985,6.754797293585768,7.304736932768134,2.5204081819183264,3.948503822203558
2024-05-14,29.34714815823006,24.032852737183735,8.915792406821115,12.166588679501269,5.063413466305951,6.746486404182818,7.270860353692074,2.5125496827413216,3.9443081113416616
2024-05-16,29.354251737757437,24.03183625913002,8.905475068795283,12.166647767136165,5.063438057021895,6.739396230193795,7.26855221817245,2.5174184341289156,3.952984227664038
2024-05-17,29.316000430027017,24.033987073218103,8.898073934744124,12.150793498666099,5.055223188265436,6.730452498931918,7.2477634404396545,2.509126110286617,4.058579825421033
2024-05-20,29.322938172802882,24.035809635866595,8.918614696517633,12.15400416901222,5.056558957422023,6.739508176254335,7.207329470888611,2.5097891103448315,4.055447610890874
2024-05-21,29.30528093643239,24.01729563738088,8.90981595233615,12.146685457524457,5.0582010378147855,6.733672069836681,7.748385954344303,2.5186214429930933,3.5620415113372648
2024-05-22,29.298651615474746,24.014771033201963,8.92783667696938,12.12777940427021,5.071922409543865,6.732148806044355,7.733706522375555,2.522091260658058,3.5710922714618647
2024-05-23,29.30419162776779,24.01381707518869,8.924838033201473,12.130072617209452,5.0728814472793555,6.72970466498422,7.719330762220082,2.529194304246479,3.575969467902461
2024-05-24,29.318453770906917,24.066897583979287,8.856125359838284,12.134035933823498,5.075188690852329,6.7339501167613545,7.705273127517476,2.533012317354246,3.577063098966613
2024-05-27,29.32400601747901,24.082953784343758,9.021982025163963,12.136333843527252,5.077281874245702,6.736680876996706,7.512795850036963,2.53627364130902,3.57169208689763
2024-05-28,29.337110066291444,24.110866017730636,8.995312135263744,12.141757219548756,5.081492303187042,6.638731289334403,7.600149891969224,2.5286707513147277,3.565910325360023
2024-05-29,29.383319637861344,24.0394600328843,8.978533899286226,12.160881986710663,5.090792679087832,6.6532393545942465,7.597856151904443,2.524389183148535,3.571527074522405
2024-05-30,29.404218214554987,24.023962680851962,8.917720557266787,12.169531285972758,5.083386231826367,6.657322741031263,7.6426333845795265,2.5245629783812746,3.5766619255350713
2024-05-31,9.066142000000001,7.4258089,2.7479221000000003,3.7522065000000002,1.5672499999999998,2.0528886,2.3434477,0.7764433000000001,1.1030848
2024-06-03,29.400609695403883,24.15908098389464,8.869732829176229,12.168037827232075,5.082600247779761,6.658127197783573,7.559227826387041,2.524090367458475,3.578493024884324
2024-06-04,29.480159509812655,24.268671488152638,8.729444145893588,12.202586967368342,5.096514924176663,6.520806394143196,7.58748500269964,2.53026951369834,3.5840620540549444
2024-06-05,29.4960889143559,24.28601436381723,8.742798907515294,12.209180552596829,5.0992687915009185,6.525143226059892,7.5301652323157375,2.5261058909664253,3.5852341208717773
2024-06-06,29.490675164315316,24.352407879328286,8.677011880753378,12.206939663918197,5.105001179429625,6.523945592892069,7.485762099990474,2.5310094260265403,3.627247113346116
2024-06-07,29.497879223225436,24.40114199449191,8.676249457607538,12.209921606920899,5.103319974651743,6.505366768090691,7.30787026002559,2.5296768305463146,3.7685738844398755
2024-06-11,29.49072284077569,24.448080788716215,8.676746814750931,12.206959398416373,5.1022445172267,6.50460173305019,6.745575158096391,2.535974751652546,4.2890939973149615
2024-06-12,29.59131019515382,21.262310009285702,11.970114707060116,12.248595059824787,5.119647321496677,6.5373955092400955,6.3453223219697845,2.5349958763102083,4.390308999658807
2024-06-13,29.6055387907329,21.261134695338253,11.999177898617717,12.247729983279447,5.127445002754992,6.464969082294818,6.371332710048206,2.539386026311748,4.383285810621917
2024-06-14,29.68075777220734,21.376175757279213,12.037189881754774,12.278847869065219,5.140472335018716,6.417754310950515,6.092281806475026,2.5451834610216344,4.431336806227565
2024-06-17,29.692000706456266,21.236322626389605,12.051405563955537,12.283499040046229,5.142419522247377,6.4116749096220715,6.2074425751178754,2.5435289749146,4.4317060812504385
2024-06-18,29.730537780530895,21.278469936499175,12.087089493037142,12.29944172161497,5.149093838471833,6.411966745136009,6.059759615174415,2.5483040915953934,4.435336777940167
2024-06-19,29.636197575099427,21.190448973875153,12.078425604180536,12.267175086752431,5.135585588705753,6.395472334635902,6.32599049797842,2.5448870463899356,4.425817292382442
2024-06-20,29.63871660142704,21.233605066677878,12.042421107056986,12.268217775745534,5.1360221047356145,6.40369847728918,6.314033773635301,2.5393823182246607,4.4239027752078055
2024-06-21,29.568159521590104,21.139843632610603,12.0276141411575,12.237381716494985,5.1211863313829475,6.420080297331659,6.864416959597547,2.53953376471774,4.081783635116911
2024-06-24,29.530445358556545,21.216296606678274,12.021230292242045,12.221772946229024,5.1146542624496085,6.412217212508444,6.827302390239089,2.5387375086763866,4.117343422420584
2024-06-25,29.477657775736617,21.388067936117057,11.859194538136597,12.186483983050781,5.112877558929044,6.335729120958364,7.247945074668019,2.5533299680308827,3.8387140443726384
2024-06-26,29.47206161948458,21.495090001814773,11.831949192831685,12.186855922800257,5.113033607416944,6.328452282209899,7.208606655713067,2.5251195132021746,3.838831204526622
2024-06-27,29.470217622878565,21.552569869464282,11.808316971397819,12.188779906771686,5.1138408209237225,6.329451378353486,7.167807149810523,2.531040494034218,3.8379757863657065
2024-06-28,29.45445623447089,21.616322123039666,11.782034589967271,12.189651045772756,5.112257112762929,6.329091582302296,7.173680054376106,2.540480075914736,3.8020271813933526
2024-07-02,29.447231635775893,21.67591875620765,11.745206354325322,12.185989140874153,5.110721334643125,6.321993955893661,7.171526950801859,2.5405288093714584,3.800883062106883
2024-07-03,29.540609838122855,21.826900011795217,11.699780332807487,12.219240780109994,5.127923395047741,6.3392446410733685,6.884978266775245,2.5500663326273356,3.811256401640753
2024-07-04,29.517835954849392,21.89507209895634,11.699698628835225,12.214533385385042,5.12594789100668,6.340708834427714,6.8577487267863555,2.5490836081896986,3.7993708715635544
2024-07-05,29.509590831356846,21.911130821186646,11.718058054305416,12.213141877742215,5.1253639312726476,6.340637470869908,6.844042504029692,2.5450500497085278,3.792984459528103
2024-07-08,29.506002978113415,21.935479381820322,11.719028023045253,12.211656972006011,5.12278805998179,6.337425664408899,6.839372649324382,2.545066068555789,3.7831802027441372
2024-07-09,29.497968987014588,21.922555713457143,11.713741110822314,12.205639365801126,5.120263675183991,6.33446538203245,6.887393679874155,2.5376313682033182,3.7803407176109154
2024-07-10,29.50254673297938,21.935555454778815,11.727433960951362,12.207533540833282,5.124311709254131,6.335448418300286,6.863834725287001,2.5305422951344636,3.772793162481278
2024-07-11,29.498151219477453,21.992112481892523,11.578202215014864,12.208407362658363,5.124515827203786,6.444163573256755,6.857656037545606,2.5372307544000825,3.7595605285505664
2024-07-12,29.469285049319403,21.99540827883137,11.56508430688773,12.196460513458657,5.119501101204687,6.4378574722117134,6.933900073481906,2.5353979777450575,3.747105226859477
2024-07-15,29.401498561227523,22.026379066787467,11.535685946144993,12.186350245446771,5.113308616258565,6.42391418051982,7.0680991539263776,2.5389798762887854,3.7057843533996992
2024-07-16,29.394099974075903,22.048760253351727,11.499177019347115,12.183283674735645,5.109749028719897,6.4302527326288095,7.086236124220327,2.5438608086311447,3.704580384289428
2024-07-17,29.392420297591958,22.08077980476861,11.515240833074161,12.18258748144843,5.109457040692028,6.4152747784794535,7.064434915658617,2.5451764947924045,3.694628353494336
2024-07-18,29.379232921271768,22.123041477261104,11.514130990921595,12.177121570031645,5.107164601617422,6.3869206789964466,7.058162491505246,2.5420873672006983,3.712137901194075
2024-07-19,29.343330127588107,22.108874275180728,11.518860055736818,12.16224055919786,5.100923408135899,6.378143156785006,7.419016771454983,2.5393049534987155,3.429306692421884
2024-07-22,29.122804387507745,21.97311870902169,12.12362430352418,12.070836922027489,5.062588123599983,6.361735674093244,7.117844807626959,2.5067097709945325,3.6607373016041778
2024-07-23,29.059972552092074,21.991357822061506,12.102716282282213,12.044794346294653,5.051665696641136,6.348010363731166,7.25119406874034,2.497449529969102,3.652839338187816
2024-07-24,29.039557674999756,22.047121894940595,12.095657532056922,12.036332776148946,5.0481168586605225,6.340984591615302,7.02391842484383,2.495855440564078,3.872454806170052
2024-07-25,29.01978542175712,22.072982221871598,12.087101362672595,12.028137561110684,5.044679731757802,6.327851738667446,7.27992228045297,2.491751866895338,3.6477878148144454
2024-07-26,29.020808747386244,22.08514092438064,12.086130533294698,12.028561709713372,5.046781060584422,6.327273445356293,7.267802950560491,2.489595722478782,3.6479049062450546
2024-07-29,29.002539294249775,22.114968348445725,12.081485392146055,12.02098937613826,5.052253986066608,6.3204068996297185,7.540421475879043,2.477456198768038,3.3894790286767793
2024-07-30,29.000837362757988,22.10854495589305,12.087926049644603,12.02028395858243,5.051957508917618,6.3222784714069515,7.53953594031768,2.478912578351632,3.3897231741280525
2024-07-31,9.052792,6.902220000000001,3.7763214000000005,3.7522065000000002,1.577,1.9739886000000002,2.4546549,0.772558,1.0579814
2024-08-01,28.88436301854087,22.04583534613333,12.06554142412428,11.972007604563174,5.038048947360774,6.306937251735302,7.844396957952661,2.467201806800695,3.3756676427889163
2024-08-02,28.881690622239358,22.03422456564152,12.052780289816255,11.97089994818787,5.037742342588569,6.306194212479016,7.87477722733598,2.466335467449944,3.3753553242614855
2024-08-05,28.813637835818124,21.979998629976006,12.073714904346676,11.942693389641859,5.025872109361246,6.289425468959971,8.047527126739295,2.459728427276682,3.36740210788014
2024-08-06,28.80062099039648,21.991861590394933,12.081145185067856,11.937298159971213,5.029169085252236,6.288970214574297,8.046913914082616,2.458140009534933,3.365880850725436
2024-08-07,28.766301991312538,22.07290051106815,12.033213922950766,11.923073601245433,5.023494057752127,6.267812487243855,8.031287689908904,2.45632304041676,3.4255926981014677
2024-08-08,28.684526720923888,22.07605941175046,11.989742889860382,11.889179339553397,5.011906839439297,6.227656179445549,8.261278689954505,2.452667352187579,3.406982576884948
2024-08-09,28.67276138218542,22.104536936394837,11.988150785918398,11.884302835101602,5.009851139435413,6.2266854656362,8.262007685958896,2.4510279014137564,3.4006758679554827
2024-08-12,27.433245543516417,21.179267320904653,15.7209751366174,11.37054758846534,4.7932766088580285,5.959174210820908,7.948868407015832,2.3462827631554917,3.248362420645931
2024-08-13,27.431042704100083,21.181202808045793,15.730015177808601,11.36963455430125,4.79289171751768,5.949605341160351,7.863334659859103,2.346094360943135,3.336178676264001
2024-08-14,27.45088932766712,21.25641577319646,15.642845857025268,11.37786059439488,4.796359420832543,5.955274478297249,7.883271479122408,2.352340250726228,3.2847428187378465
2024-08-15,27.44896196544056,21.260684321103778,15.638260638809298,11.377061740176824,4.7960226622721045,5.956524005294894,7.893377631896081,2.3473237314235798,3.281783303582883
2024-08-16,27.442471718644818,21.305371945583175,15.635169282835317,11.37437165890537,4.794888653242716,5.933441216180802,7.534777607046969,2.345404589930846,3.6341033276299903
2024-08-19,27.42539000850364,21.298623720017446,15.624376766564927,11.367291621738621,4.7919040497065035,5.929899389403726,7.939604710556044,2.3439446805691917,3.2789650529398986
2024-08-20,27.390662927819314,21.28572390082682,15.596423301756898,11.358949239409046,4.785836357013196,5.913616311836776,8.052998171790843,2.3409766879165264,3.274813101630575
2024-08-21,27.4225238725401,21.320479841884147,15.584879182498607,11.37216202125214,4.791403263809696,5.9176173377703325,7.561958781391132,2.344457017386834,3.684518681467011
2024-08-22,27.401150605380938,21.401023388235114,15.568494696538753,11.363298495116208,4.787668817538423,5.912399750475206,7.541957254403372,2.3423270528229168,3.6816799394890722
2024-08-23,27.351064660801317,21.547713968121123,15.54139697480848,11.342527778336295,4.778917545793881,5.90083728720089,7.527114031256915,2.33819663033365,3.6722311233474496
2024-08-26,27.41407018523577,21.622485407986108,15.610508609004677,11.36865626437328,4.789926192438386,5.91412754776265,7.695812932237465,2.3443399281085604,3.240072932853108
2024-08-27,27.471504865986546,21.697221768340402,15.712857701633393,11.392474513130129,4.799961472855471,5.925911202548679,6.980508636296731,2.35334820413542,3.66621163507323
2024-08-28,27.45905948373459,21.659031747415035,15.863423404545351,11.38731339433437,4.797786952179745,5.94279082742969,6.871638134871462,2.353040373288481,3.6659156822012777
2024-08-29,27.421256649924896,21.63012251210253,15.821138249651431,11.371636502121806,4.79118184820978,5.903410300992812,7.0540675610284875,2.3507096587690754,3.656476717199179
2024-08-30,27.42516102791381,21.685157728033406,15.829436553949371,11.373255653564192,4.797771507387676,5.900161074188959,7.350052349694584,2.3581636190709263,3.280840486197082
2024-09-02,26.999129974576125,21.389450933011965,17.097004203678896,11.19657993300835,4.723241419965929,5.8074622782575425,7.026419734360573,2.32585565908429,3.434855864056326
2024-09-03,26.951147040289534,21.93048520535738,16.841996495270077,11.17668133776969,4.719015213600727,5.690263031822795,7.049304878877324,2.322019852356063,3.319086944656407
2024-09-04,26.92160436630934,22.122793219318318,16.782644656943017,11.164429946300201,4.713842434581169,5.649677698197938,6.79253899764136,2.3148647974469845,3.537603883261673
2024-09-05,26.892351986632523,22.248882526995224,16.745991223789858,11.152298940316282,4.708720484687068,5.631507904505699,7.116767448266836,2.3148745420378694,3.188604942768638
2024-09-09,26.879815605632206,22.312593059544593,16.712500927921283,11.147100084202297,4.7065254251381905,5.629773438864059,7.153368151090612,2.305630038591044,3.1526932690157086
2024-09-10,26.8774613479019,22.348790075395993,16.6868400706832,11.146123769969758,4.706261654484792,5.629725702836453,7.157361342447012,2.301123095464473,3.146312940816415
2024-09-11,26.86661315162297,22.37122809926376,16.659924138373068,11.14162500660663,4.704362127981638,5.623150182799703,7.167512896381907,2.3135492927034647,3.15203510426686
2024-09-12,26.862489415789064,22.4073609874218,16.64703991073899,11.141145573267318,4.704159695388277,5.623204978321262,7.157879840522531,2.31181753497717,3.144902063573584
2024-09-13,26.845846583547438,22.544437814783645,16.595501443224293,11.134243003148613,4.701096912034772,5.619869374872179,6.768650366740872,2.2995600463136494,3.490794455334533
2024-09-16,26.813200521327897,22.59803862440831,16.565693234676182,11.12070313623784,4.695824442987096,5.605926021734382,7.093423389525204,2.2924684645581537,3.214722164544935
2024-09-17,26.798738971341642,22.70619890451509,16.51454045889294,11.114705247095173,4.695660256609566,5.599941896440887,6.88228865400288,2.290639914413069,3.3972856966887517
2024-09-19,26.788032302374255,22.770076935919427,16.49284951741044,11.110264684803116,4.693784239980403,5.599776192270471,6.795049436567438,2.2898727256898157,3.4602939649846327
2024-09-20,26.783118031705914,22.800370649944572,16.474289808387596,11.10822650419912,4.692923164185299,5.598748912043977,6.67587604570995,2.289304704279917,3.5771421795436504
2024-09-23,26.83019463133253,22.92284808550632,16.35104133869789,11.127751397868366,4.701171899997808,5.551234954478885,6.760473410989226,2.2954034605569262,3.459880820572045
2024-09-24,26.813636180071356,23.04703797792432,16.321843685901342,11.120735712226933,4.6982705373037925,5.482935778026121,6.764696437143905,2.2932462739453205,3.4575974174569137
2024-09-25,26.803560241305096,23.147347134246548,16.288194581499667,11.116556799254457,4.696356980221142,5.471547849674055,6.604771682282153,2.2917922989043484,3.5798724326125333
2024-09-26,26.829015063329475,23.055958819230522,16.219190727437475,11.127113977938983,4.700817019485263,5.4915637984793655,6.82353229829859,2.293227783373393,3.4595805124269345
2024-09-27,26.814510558513916,23.133993704115145,16.134586211178974,11.121098353515373,4.6982756282737235,5.498518756039161,6.8497718576898,2.2915436498288795,3.457701280845028
2024-09-30,9.051792,7.826180000000001,5.3422495,3.7541564999999997,1.58635,1.8107385999999999,2.3668791000000002,0.7737079,1.1975243
2024-10-02,26.882139944996432,23.17990458382574,15.587172055498932,11.14757436810993,4.712888852357076,5.330457141552661,7.272966581071345,2.339404721300825,3.547491751287061
2024-10-03,26.889912747086463,23.213487508301476,15.778834066340327,11.119177720373203,4.697798204737156,5.439584389493046,6.722078267088276,2.291350926351783,3.8477761702282667
2024-10-04,26.97158314039258,22.99885720635773,15.608844927487105,11.097998532685034,4.688793977078035,5.53130450854092,6.965723026802377,2.3202716272723385,3.816623053383879
2024-10-07,27.187692297673205,22.947950008144062,15.495041384871936,11.079532872400552,4.744950063570386,5.470042141704375,6.854926051866723,2.2863020194885,3.933563160280263
2024-10-08,27.181428485218756,22.905360873780246,15.57185650112373,11.077127681729564,4.832172959650205,5.453890529535179,6.761701760567289,2.2838043075222947,3.9326569008727357
2024-10-09,27.098212998693967,22.96756718189,15.491233702788525,11.031645848782928,4.820644012654363,5.474939414785393,6.704997235835025,2.29526413139164,4.1154954731781626
2024-10-10,27.114576247663535,23.238637883694363,15.250931968697337,11.041632202828469,4.8305127315985,5.442178483220885,6.55710099384752,2.2929600350658963,4.231469453383497
2024-10-14,27.224560938134424,23.44001715611383,15.130352830836463,11.011914063694295,4.815908617323469,5.351578711947382,6.543014981107738,2.265021283302665,4.217631417539734
2024-10-15,27.355637231065487,23.48236166901156,15.153133793526735,11.05350683682019,4.833804400734602,5.238353341403483,6.385775159972503,2.2638664482105644,4.233561119254874
2024-10-16,27.32321363742295,23.644971619614843,15.13775962075147,11.040405536675916,4.828075076708512,5.205988039216936,6.3327992796939885,2.258243361428363,4.228543828487024
2024-10-17,27.360540297003055,23.854291545345337,15.003493467539572,11.055635150621669,4.834670783831655,5.195442346316939,6.2001303730719854,2.261475529457149,4.234320506812641
2024-10-18,27.3813910351776,23.801196710659504,14.728654937825796,11.06420761477405,4.838355157516514,5.189388014545472,6.260298200245271,2.2630516802450296,4.473456649010764
2024-10-21,27.307315087479232,23.99964996833917,14.689496692383393,11.045680863549348,4.8302534474383,5.179228380066511,6.223147353688107,2.259262254291692,4.465965952764243
2024-10-22,27.30484461137175,23.912248408949885,14.704337690559052,11.044828567078982,4.828346462091384,5.218743689769681,6.259090799870261,2.2619978507551965,4.465561919553809
2024-10-23,27.303847941125547,23.979580864670517,14.701302058110818,11.044719401596177,4.828170219767883,5.17710084385967,6.758409348546425,2.2591223951734287,3.9477469271495322
2024-10-24,27.29173253062333,24.050045288640646,14.736947321847675,11.039818579202183,4.826027838067209,5.177742211506466,6.256825051113271,2.2581199652136927,4.362741213785525
2024-10-25,27.26812436781623,24.056252820246815,14.727429063223118,11.030268806790842,4.821853180017017,5.180456600106419,6.422556642681888,2.26497473437602,4.228083784741646
2024-10-28,27.234814024671554,24.205159021419686,14.65504130040792,11.016794391243364,4.815962874477366,5.1741282298574065,6.173720135432864,2.2702721121659835,4.454107910323856
2024-10-29,27.272218060825697,24.300655481985864,14.675931879770095,11.031924752527988,4.822577072368006,5.182702567434261,5.9900671004206165,2.263699706526966,4.460223378140506
2024-10-30,27.299243058949692,24.31518284538709,14.769691266323425,11.03697789917526,4.827943810740934,5.206209460593547,5.786093865186325,2.2940146236051824,4.4646431700385465
2024-10-31,9.287392,8.295644000000001,5.0071515,3.7548565,1.6431999999999998,1.7725385999999999,1.9580685,0.7826896999999999,1.5189034000000001
2024-11-01,27.302771721718226,24.532193866967408,14.707669549913065,11.038404523822173,4.830772689654262,5.189831757497016,5.6179491940176565,2.3151834929429547,4.465223203467239
2024-11-04,27.297852036297073,24.652103163549075,14.705901146772366,11.03641551412154,4.8304900804286515,5.142015761732324,5.627608386018825,2.2896358383924618,4.417978072687688
2024-11-05,27.285653765315054,24.813690214424927,14.692278675108295,11.031483800559156,4.830975667765053,5.137661462511949,5.578107714631125,2.2634934437195287,4.366655255964913
2024-11-06,27.273874864474063,24.88065298118827,14.678007217466286,11.02672163671535,4.8288901914981,5.1336815999752,5.871819760932831,2.2636909821797904,4.04266076557011
2024-11-07,27.285183059177342,24.97823313989463,14.691346691122947,11.040387433556011,4.833698683663252,5.131076047748257,5.53467922926318,2.2810509149849505,4.224344800589428
2024-11-08,27.336116181258447,25.117751566058228,14.714227540529723,11.061234867836522,4.842826100273034,5.1353151805611015,5.143623649026207,2.2822650567704006,4.36663985768634
