date,HAITONG INTERNATIONAL SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CMB INTERNATIONAL SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,CMB WING LUNG BANK LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-04-29,74.55526577940553,4.056119423931936,5.487508631186703,6.187531203809364,1.1944166345256007,0.0,3.768006060396604,3.0331668666793945,0.0,1.7179854000648656
2024-05-02,74.48225247774594,4.443725747489871,5.4828657444625195,6.182075497749959,1.0906780254707986,0.0,3.5886514931792832,3.0304924451195414,0.0,1.6992585687820805
2024-05-08,74.52175292443664,4.466415124029447,5.46620398449471,6.1853540605687956,1.0912564487564624,0.0,3.536758097574524,3.0320996173155055,0.0,1.7001597428239095
2024-05-10,74.5217237573668,4.466413375919173,5.46624098407836,6.18535163968299,1.0912560216495866,0.0,3.536756713322726,3.032098430581997,0.0,1.7001590773983655
2024-05-13,74.52168000680484,4.4664694622238095,5.46623777493205,6.185348008357834,1.0912553809899,0.0,3.5367546369470615,3.032096650483476,0.0,1.7001580792610265
2024-05-14,74.52124250401063,4.466443240420037,5.46679276490433,6.185311695340781,1.0912489744344072,0.0,3.5367338733245024,3.032078849613222,0.0,1.7001480979520942
2024-05-16,74.52487393283542,4.466660890719234,5.462186150707904,6.1856131062999395,1.0913021511240013,0.0,3.536906218777982,3.032226603168632,0.0,1.70023094636688
2024-05-17,74.52490310237123,4.466662639000282,5.462149147973121,6.185615527390421,1.0913025782669867,0.0,3.536907603146812,3.032227790002474,0.0,1.7002316118486829
2024-05-20,74.25073392162324,4.655161131793404,5.865889993393363,6.2507013134800555,0.6990268655543191,0.0051556846660857575,3.563046802871267,3.0297459056687295,0.0,1.6805383809495371
2024-05-21,73.40116192964781,5.420149185950412,5.875595607589806,6.2469564611304875,0.6112570064936286,0.005104749438168231,3.683212072843179,2.995946507385552,0.0,1.7606164795209545
2024-05-22,72.92878248136783,5.624583024009495,6.03652110789065,6.226200566444496,0.6672618363903207,0.005079926660737046,3.7953786906960505,2.964137206540067,0.0,1.752055160000342
2024-05-23,72.91703869894903,5.633296816664949,6.039396851455285,6.225197956195697,0.6678662314335125,0.005079108635927398,3.794767517712984,2.965583793849973,0.0,1.7517730251026418
2024-05-24,72.94249536200313,5.58920838833323,6.051878781727422,6.227371285909075,0.6688692262520824,0.005080881845035543,3.79609234000131,2.9666191330346923,0.0,1.7523846008940203
2024-05-27,72.93706292867887,5.588811373229481,6.051428064654951,6.226907498933757,0.6762477236936626,0.00508050344350548,3.7958096238914827,2.9663981924079876,0.0,1.752254091066305
2024-05-28,72.93711907372199,5.588815675350281,6.051355745501823,6.226912292244263,0.6762482442514708,0.005080507354344134,3.795812545806439,2.9664004758637197,0.0,1.752255439905668
2024-05-29,72.93669798800548,5.588783409605719,6.0513208093883275,6.2268763425953395,0.6768216671355355,0.005080478023200996,3.795790631553917,2.966383350031418,0.0,1.7522453236610618
2024-05-30,72.93595408178858,5.588649431546176,6.051259089906987,6.22681283256334,0.6779116742044005,0.005080426205675792,3.795751916992842,2.966353094877611,0.0,1.7522274519143861
2024-06-03,72.93411543530122,5.588508546974557,6.053627448895919,6.226655860495364,0.6778945846916326,0.0050802981329314935,3.7956562296735092,2.9662783159189092,0.0,1.7521832799159518
2024-06-05,72.93414350554312,5.588472210708773,6.053629778762894,6.226658256955994,0.6778948455937476,0.005080300088192028,3.795657690512349,2.96627945755406,0.0,1.7521839542808664
2024-06-13,72.93052262271539,5.5870402095166,6.059255963246089,6.226349128763449,0.6780536169346156,0.005080047872008154,3.7954692515852435,2.9661321938743366,0.0,1.752096965492267
2024-06-14,72.93041035302572,5.5869931236410455,6.059246635590641,6.226339543883767,0.6782449988942937,0.005080040051751592,3.7954634088168153,2.9661276277924142,0.0,1.7520942683035519
2024-06-18,72.93032615098531,5.58698667316012,6.059239639867902,6.226332355243371,0.6782442158243434,0.0050800341865749705,3.795459026752299,2.9662396585626203,0.0,1.7520922454174654
2024-06-20,72.93004547892147,5.586965171664612,6.059601170502413,6.226308393228603,0.6782608480839171,0.005080014636084046,3.795425177463976,2.9662282430013476,0.0,1.7520855024975783
2024-06-21,72.93005951247335,5.586966246735456,6.0595830940367765,6.226309591324961,0.678260978598148,0.005080015613605019,3.795425907798035,2.9662288137773247,0.0,1.7520858396423402
2024-06-25,72.93004547892147,5.58694592918493,6.059581928022731,6.226308393228603,0.6782993330432813,0.005080014636084046,3.795425177463976,2.9662282430013476,0.0,1.7520855024975783
2024-06-26,72.930031445375,5.586944854118201,6.059580762009134,6.226307195132706,0.6783184449976745,0.005080013658563451,3.7954244471301974,2.9662276722255907,0.0,1.7520851653529468
2024-06-27,72.91600060147411,5.585869994426282,6.0776537469261775,6.225109329965195,0.6781879448452924,0.005079036326218393,3.79469425399988,2.9656570063885046,0.0,1.7517480856483458
2024-07-02,72.91570601162898,5.585847426806515,6.077629192437982,6.225084179737834,0.6781852048804015,0.005079015806270612,3.794678922956167,2.965452637797546,0.0,1.7523374079483047
2024-07-04,72.9156779555774,5.585845277518905,6.0776268539256435,6.225081784488684,0.6781849439325188,0.005079013851998519,3.7946774628632265,2.965451496769135,0.0,1.7523752110724888
2024-07-05,72.9156639275597,5.58584420287572,6.07762568467015,6.2250805868648005,0.6781848134586529,0.005079012874863036,3.7946959715023096,2.965450926255259,0.0,1.7523748739385399
2024-07-08,72.90165263347289,5.584751605846509,6.076457823112967,6.223884390737404,0.6780544951380789,0.005078036904279663,3.793966792086491,2.9648810925214666,0.0,1.771273130179913
2024-07-09,72.89284748901406,5.584077073200405,6.0756662036359605,6.223132662907157,0.6779725989455375,0.005077423573211102,3.793508552465445,2.9645229908134825,0.0,1.7831950054447492
2024-07-12,72.89283346977955,5.584075999233772,6.075665035123654,6.223131466033127,0.6779724685533635,0.0050774225966874215,3.7935078228727916,2.964541653318166,0.0,1.7831946624888926
2024-07-15,72.89255308622185,5.584054519987862,6.075641664971928,6.223492180396644,0.677969860720416,0.005077403066292678,3.7934932310786618,2.964530250156893,0.0,1.7831878033994628
2024-07-19,72.89253906710059,5.584072678613578,6.075640496469061,6.223490983458302,0.6779697303292953,0.005077402089776885,3.793492501491902,2.964529680001132,0.0,1.7831874604463764
2024-07-22,65.61204446413285,15.014371633245604,5.468754605571528,5.601889745573357,0.6102542271267772,0.004570272018787192,3.41459910530925,2.6684329516965017,0.0,1.6050829953253485
2024-07-23,65.61203309425771,15.014369048725026,5.468753657894046,5.6018887748249595,0.6102714330095922,0.004570271226807264,3.414598513595247,2.6684324892852214,0.0,1.605082717181398
2024-07-24,65.61201036587775,15.014398488229034,5.468751763486798,5.601886834298953,0.6102712216081106,0.0045702696436394205,3.414597330758978,2.6684315649250907,0.0,1.6050821611716521
2024-07-25,65.61199898465591,15.014413230041967,5.468750814863572,5.6018858625817884,0.610271115748953,0.004570268850869128,3.4145967384544673,2.6684311020523417,0.0,1.605081882750125
2024-07-26,65.61197625629958,15.014442669515368,5.468748920458294,5.6018839220578,0.6102709043476912,0.00457026726770293,3.4145955556194285,2.668430177693172,0.0,1.6050813267409567
2024-07-29,65.61196487508958,15.014457411312973,5.468747971836054,5.601882950341644,0.6102707984886436,0.004570266474933463,3.414594963315534,2.668429714820905,0.0,1.6050810483197193
2024-07-30,65.61248736983818,15.014594289294244,5.467925934034546,5.601927560412831,0.6103275935829809,0.004570302869823287,3.4146221551233125,2.6684509646114822,0.0,1.6050938302325974
2024-08-01,65.61247606796155,15.01460892819318,5.467924992173829,5.601926595470077,0.6103274884528838,0.004570302082579863,3.4146215669481053,2.668450504965692,0.0,1.6050935537521103
2024-08-02,65.61246470929548,15.014623640649335,5.467924045580471,5.6019256256787004,0.6103273827945312,0.004570301291380715,3.414620975817448,2.6684500430102833,0.0,1.6050932758823702
2024-08-05,65.61246472065415,15.014623625936881,5.467924046527065,5.601925626648492,0.6103273829001895,0.004570301292171913,3.4146209764085786,2.6684500434722387,0.0,1.60509327616024
2024-08-06,65.61244201469246,15.014653036121484,5.4679221542879235,5.601923688036535,0.6103271716892522,0.0045702997105656375,3.414619794739007,2.6684491200238556,0.0,1.6050927206989176
2024-08-07,65.61189680372343,15.014545582456757,5.467876718223592,5.602690783558825,0.6103221001348567,0.004570261733354952,3.414591420727768,2.6684269463676724,0.0,1.6050793830737538
2024-08-08,65.61188544525793,15.014560294793991,5.4678757716469475,5.602689813643717,0.6103219944783697,0.004570260942169773,3.414590829607548,2.668426484420421,0.0,1.60507910520892
2024-08-09,65.61187408679635,15.01457500712613,5.467874825070631,5.602688843728944,0.6103218888219192,0.004570260150984869,3.4145902384875324,2.6684260224733287,0.0,1.6050788273441825
2024-08-12,65.6118627283387,15.014589719453179,5.467873878494642,5.602687873814507,0.6103217831655054,0.00457025935980024,3.4145896473677224,2.668425560526397,0.0,1.6050785494795412
2024-08-14,65.611851369885,15.01460443177513,5.467872931918982,5.602686903900406,0.6103216775091281,0.004570258568615883,3.4145890562481163,2.6684250985796245,0.0,1.6050782716149958
2024-08-16,65.61184001143523,15.014619144091986,5.467871985343649,5.602685933986642,0.6103215718527876,0.0045702577774318015,3.4145884651287153,2.668424636633013,0.0,1.6050779937505466
2024-08-19,65.61182865298939,15.014633856403753,5.467871038768643,5.602684964073212,0.6103214661964834,0.004570256986247994,3.414587874009519,2.6684241746865607,0.0,1.605077715886194
2024-08-23,65.611851369885,15.01460443177513,5.467872931918982,5.602686903900406,0.6103216775091281,0.004570258568615883,3.4145890562481163,2.6684250985796245,0.0,1.6050782716149958
2024-08-26,65.61188544525793,15.014612229577423,5.467823836863514,5.602689813643717,0.6103219944783697,0.004570260942169773,3.414590829607548,2.668426484420421,0.0,1.60507910520892
2024-08-30,65.61187408679635,15.014626941900575,5.467822890296188,5.602688843728944,0.6103218888219192,0.004570260150984869,3.4145902384875324,2.6684260224733287,0.0,1.6050788273441825
2024-09-09,65.61157876817585,15.015009460514515,5.467798279660757,5.60266362606273,0.6103191417670488,0.004570239580273518,3.414574869438975,2.668414011905077,0.0,1.6050716028947718
2024-09-17,65.61160148489843,15.014980036128003,5.467800172778695,5.6026655658751485,0.610319353078084,0.004570241162629355,3.414576051668568,2.668414935791104,0.0,1.6050721586193406
2024-09-20,65.61387323659771,15.015499918368944,5.464527067401988,5.602859553900616,0.6103404849205643,0.004570399403746663,3.414694278762133,2.668507327624676,0.0,1.605127733019619
2024-09-24,65.61414585737326,15.015562306657138,5.464134279525332,5.602882833366399,0.6103430208399994,0.004570418393417118,3.4147084665635328,2.6685184150746513,0.0,1.6051344022062688
2024-09-25,65.61414585737326,15.015493057893604,5.464134279525332,5.602882833366399,0.610412269603536,0.004570418393417118,3.4147084665635328,2.6685184150746513,0.0,1.6051344022062688
2024-09-26,65.61300995242048,15.016964300429548,5.4640396850273065,5.602785836868508,0.6104017022127514,0.0045703392708312555,3.4146493515021565,2.668472217974245,0.0,1.6051066142941728
2024-09-27,65.57028307184788,15.121369401762497,5.460481528325832,5.599137329331675,0.6128415128342433,0.004567363087596518,3.3605238947879186,2.666734521534905,0.0,1.6040613764874485
2024-09-30,65.48891111107493,15.102603957720639,5.591938317203357,5.592188864847763,0.6497840843210211,0.0045616950429795316,3.3045160799414184,2.6634251349238935,0.0,1.6020707549239894
2024-10-02,65.38998982774285,15.083242018688695,5.721498798454369,5.583741839393211,0.6583952771530793,0.004554804582897583,3.2995245941177362,2.6594020197440007,0.0,1.5996508201231636
2024-10-03,65.15087724667117,15.118322240026297,5.776573493073955,5.566463214819028,0.7740532552802756,0.004545344651886818,3.1893684823843556,2.6512960920026627,0.0,1.7685006310903724
2024-10-04,62.67268411160754,14.483922796301021,5.817170501756024,5.39489905558488,1.954969737715383,0.004379393914446072,3.2106929293682143,2.5529212343090633,2.2122740599410706,1.6960861795023645
2024-10-07,57.216053151538596,16.49366134650843,6.645551645411323,6.088360248154631,3.353259913632821,0.18419140750417612,2.9615500415359803,2.7121400083074554,2.2699484750274745,2.0752837623791147
2024-10-08,52.02492225127949,18.30127726025122,7.378814626768458,5.938294704897468,3.5444325355548534,2.476238100211912,2.8871595391008835,2.774106219575857,2.371349742652582,2.30340501970727
2024-10-09,50.454269090164615,19.68657080341861,7.258610188897714,6.00360142395362,3.696338585954705,2.4913599679591534,2.9201596948998505,2.9009672072161172,2.399028540723898,2.1890944968117156
2024-10-10,49.80645516204357,19.93622587009634,7.346343145363074,5.931752364912718,3.616823783270435,3.118697153437382,2.891878999507483,2.8477131416217665,2.393414991593359,2.1106953881538706
2024-10-14,50.16224359893714,19.966522819270153,7.498802784446484,5.831184341381292,3.371204132250959,3.111728098160658,2.890248719089409,2.7463700707552174,2.262565431925882,2.1591300037827974
2024-10-15,50.10142186210672,19.85998383367858,7.667438453055136,5.848051321948487,3.397987289559692,3.107955126820154,2.8867442915687334,2.696388112852272,2.2646481378339014,2.169381570576326
2024-10-16,50.32454883023445,19.8591210004553,7.679387419236996,5.82956415708723,3.302706305102141,3.1088198212453353,2.8874991666764043,2.705200075822004,2.265278207619299,2.0378750165208452
2024-10-17,50.2986774339435,19.909797491973485,7.671545571718359,5.822766314654511,3.2059421445818406,3.107768148037931,2.8865223633604824,2.7493094403345526,2.2645118935402424,2.083159197855092
2024-10-18,50.22668167482781,19.847567221452227,7.822462741519826,5.853577094400779,3.2513570736294484,3.103319797934344,2.8823906966973283,2.710340994548886,2.2641618724709023,2.0381408325184487
2024-10-21,50.20691513031282,19.901590153692037,7.7073093321149795,5.882840668192922,3.2743871698590894,3.1020984966879817,2.881256341368328,2.747489001251414,2.263270819051704,2.0328428874687208
2024-10-22,50.247527658326455,19.891434628288568,7.713726180692531,5.924056007536507,3.198674171927316,3.102871227993607,2.8819740609948594,2.742552197775714,2.263834598769485,2.033349267694959
2024-10-23,50.369081339872366,19.60643441246218,7.733993909242994,5.934360124241542,3.2807259905368853,3.1103763826601702,2.88894491459576,2.7491858209308515,2.2693103106359644,2.0575867948212876
2024-10-24,50.39608299707975,19.629364261494246,7.746193944908603,5.937541392463186,3.2212902126626113,3.1120437808861543,2.8904936087192157,2.750659593554086,2.2705268335002886,2.0458033747318605
2024-10-25,50.39231660631424,19.627252971571114,7.674777100879032,5.937097645653107,3.196760337263883,3.111811199854829,2.890277585413669,2.750615089352937,2.2703571438976455,2.14873431979955
2024-10-28,50.34203569760629,19.63989894053833,7.67741738964595,5.931173673809474,3.329473361478963,3.108706268282053,2.887393697686336,2.7480636446989637,2.2680918060847683,2.0677455201688693
2024-10-29,50.34973227841578,19.628385500201976,7.669385824922335,5.936023309354348,3.3326860546866635,3.1091815452285503,2.8878351390904253,2.750270134025085,2.2684385650433003,2.0680616490315367
2024-10-30,50.35801480716449,19.6316304646409,7.66517483727497,5.927342253259646,3.330111679490186,3.1096930054562018,2.888310187843987,2.752509196700011,2.2688117230876323,2.068401845081984
2024-10-31,50.3173981661761,19.64201155661631,7.6638173031940555,5.922561510149778,3.3286319703010983,3.1071848588410025,2.918146406937685,2.7504499684490096,2.2669817956852163,2.082816463649748
2024-11-01,50.43530637538013,19.676737933515685,7.739213507354775,5.9104211503429935,3.1583316306442977,3.114465891162306,2.9249844675206447,2.7466423720852435,2.272293989351205,2.0216026826427242
2024-11-04,50.43487546418716,19.666897546803906,7.735923294149008,5.911982697951309,3.1586754167832214,3.114439281663741,2.9249594769210643,2.74661890521201,2.2722745752347033,2.033353341093883
2024-11-05,50.45309398296228,19.674001792405925,7.7387177307859645,5.902442851147716,3.1311761541368157,3.1155643061632516,2.9260160558985344,2.748578639047872,2.273095385767696,2.0373131016839428
2024-11-06,50.376380615954965,19.69931671630102,7.793773385635427,5.894482663236994,3.125078789919312,3.1108271253645023,2.9215670811014434,2.7457359016431657,2.269639169571521,2.0631985512716513
2024-11-07,50.348597897604506,19.678796760931963,7.788509524694945,5.89007315206127,3.1563296033316384,3.1091114952854015,2.952141580871102,2.7459918368022915,2.2683874570619214,2.0620606913549566
2024-11-08,50.35933604952915,19.652732717861408,7.796914980755311,5.8945486254971415,3.147184024820291,3.109774594417872,2.952771202074515,2.7473179213824284,2.268871249861622,2.0705486338002617
2024-11-11,50.27919628414798,19.592931422329208,7.732790352466437,5.931791326350722,3.1922981438013442,3.108203633442201,2.9512795543078663,2.7265759851804052,2.2677250869857812,2.2172082109880558
2024-11-12,50.180276091965084,19.61804414921645,7.762108245250761,5.921566571344184,3.2502252718602866,3.1070594327903036,2.949774982367995,2.7276629634740783,2.26689028565715,2.2163920060737095
2024-11-13,50.28821157658101,19.660241667193066,7.762042665259621,5.848449147774146,3.2071090813155934,3.1137425758840975,2.956119813784353,2.7340135474759086,2.2717662632445412,2.1583036614876696
2024-11-14,50.24157080016823,19.67421119296017,7.771251443399986,5.84093164340443,3.209786352378759,3.1108546749877295,2.953378103173425,2.7479017705637787,2.2696592695968407,2.180454749366652
2024-11-15,50.2108643399331,19.76590009312564,7.674020781736671,5.837361804078392,3.2575973418041997,3.108953394158857,2.951573068302101,2.7463349623739752,2.2682721075117542,2.1791221069753095
2024-11-18,50.03910719067193,20.066225929445068,7.647770129608506,5.817393842246729,3.220570287177916,3.098318544924806,2.941476572599189,2.7369565651279624,2.260512990913058,2.1716679472848455
2024-11-19,50.03243146663042,20.066755865933594,7.649155070361495,5.816617742949362,3.2222572335634587,3.097905197829708,2.9410841498127795,2.736591427383343,2.2602114155699558,2.17699042996588
2024-11-20,50.082575012508634,20.08689928889357,7.668056872768347,5.822447278514592,3.2263533978329595,3.1010099830032476,2.944031765662635,2.7393340963635717,2.2624766465709056,2.066815657881532
2024-11-21,50.0892882478796,20.09281847575245,7.650623666594396,5.823227738764608,3.22041279068759,3.1014256527226745,2.9444263934983153,2.7398618167809317,2.2627799164855604,2.0751353008338698
2024-11-22,50.01935798639615,20.0919707161984,7.680019243487249,5.815097860048139,3.2231946630787904,3.0970957148366924,2.9403156441780784,2.736196969362523,2.259620822060895,2.1371303803530766
2024-11-25,50.494895930819496,19.36951612175757,7.740006401430451,5.882196103264605,3.218105570434515,3.1265400457758523,2.9682694547361526,2.7619189121648637,2.281103213761949,2.157448245854552
2024-11-26,50.35518906226263,19.64839084309861,7.686315096204059,5.865921523771454,3.19214367326942,3.1178896839687615,2.9536016634778557,2.7542773667113356,2.2747919662393024,2.1514791209965707
2024-11-27,50.27967525083559,19.813496504220588,7.570445130923879,5.85620648407191,3.225959712016212,3.097395621157984,2.934187474989865,2.7388827955576422,2.259839631755736,2.2239113944705933
2024-11-28,50.26139218127247,19.802828753066603,7.590172378848932,5.871376475909052,3.221959458731887,3.0969408190868584,2.933756637375328,2.7384806352525515,2.259507811132657,2.2235848493236654
2024-11-29,50.32793298253281,19.700604697426808,7.6002209694245995,5.880754671558329,3.2046202108941317,3.1010408432727115,2.937640622853679,2.7421060958257173,2.2624991620221135,2.242579744189106
2024-12-02,50.375760873196995,19.65695707984906,7.6234618059753245,5.88634329947897,3.2071836507739877,3.1039878397736156,2.876166912186426,2.744711987678782,2.2646492714372286,2.2607772796496044
2024-12-03,50.38697293354478,19.671295458134036,7.625158548860118,5.887653414406418,3.1829087250104755,3.1046786898645142,2.8768070565024773,2.7380914049382246,2.265153311155097,2.2612804575838523
2024-12-04,50.24947006339503,20.005542612666144,7.569108626738634,5.871586379698942,3.100839356748506,3.096206217598475,2.8689564315471365,2.7306193262442346,2.2589718506807035,2.248699134682191
2024-12-05,50.22891024637147,20.000306472657332,7.541181431515337,5.8691839913463415,3.1463476340129435,3.094939389645449,2.867782583958162,2.7295020799600898,2.2580475812734284,2.2637985892594465
2024-12-06,50.222666139507346,19.999695923221537,7.540259982105713,5.868454375436552,3.1564960364347154,3.0945546484238666,2.8674260812821237,2.7291627673492944,2.2577668765889634,2.263517169649886
2024-12-09,50.22729130840781,20.008123173118136,7.540954389206159,5.868994820513594,3.1409919899747174,3.094839636040432,2.8676901518891813,2.729414104837447,2.257974801694195,2.263725624318335
2024-12-10,50.2401133117818,20.014461444667326,7.517242490948394,5.864884972379584,3.1466007493420634,3.0956296854980394,2.8684222147148932,2.729790406730706,2.2585512166226445,2.2643035073145446
2024-12-11,50.33952613149248,20.31192129070016,7.025042472940254,5.892544935948806,3.282132453866652,3.1017551747839733,2.8740981163339026,2.6411750836122083,2.26302033363104,2.268784006690531
2024-12-12,50.36459411377751,20.340746190297228,7.05102870270845,5.893873014908208,3.207179479593894,3.1032997809761502,2.8755293542934632,2.646249024923317,2.264147268228834,2.2533530702929547
2024-12-13,50.36693138778162,20.33539489191075,7.035453015822206,5.886114762387213,3.23291753462491,3.103443796073119,2.8756627992288615,2.646371829626963,2.2642523407037474,2.253457641840606
2024-12-16,50.36384820612504,20.33500299460267,7.019281039241313,5.88575444738362,3.2537294576113527,3.1032538206126206,2.8754867672461932,2.6462098335542064,2.264113735847537,2.2533196977754475
2024-12-17,50.35566998442218,20.332296828601574,7.018671207166105,5.884798702211761,3.26831351939371,3.102749905628973,2.875019837709953,2.645780134643938,2.263746082763991,2.2529537974578147
2024-12-18,50.359054661000236,20.33439424886432,7.0191429699696055,5.885194251319539,3.2610808834777414,3.1029584582097725,2.875213083322793,2.6459579718180866,2.263898241365939,2.253105230651972
2024-12-19,50.357241339761984,20.338001616648384,7.0188902257291215,5.884982338133341,3.261011640318143,3.1028467273500184,2.8751095530841186,2.64507573453613,2.2638167232598123,2.2530241011789456
2024-12-20,50.35859205360402,20.33991221387828,6.989478288442257,5.88514018885933,3.281143087864286,3.1029299538714255,2.875186671094705,2.6506555643797154,2.2638774447866985,2.253084533219283
2024-12-23,50.351394732858836,20.33934975843131,6.990566958415423,5.884299076353155,3.285700479345948,3.102486478761873,2.8747757453751746,2.6551103630058766,2.263553888240865,2.2527625192115375
2024-12-24,50.35140281858159,20.33935302464358,6.9905520224142865,5.884300021288468,3.285701006983033,3.102486976977377,2.8747762070235514,2.655110789379096,2.2635542517356453,2.252762880973376
2024-12-27,50.2737058650644,20.346432641000185,7.013516107562566,5.87521999253768,3.359757701256539,3.097699547572353,2.870340156768225,2.6539799579310666,2.260061374484253,2.2492866558227314
2024-12-30,50.265355396032604,20.35629656851142,7.00032780339614,5.890275262053273,3.359215676213112,3.0971850192777564,2.8698633928977806,2.652881854600674,2.2596859779982994,2.248913049018938
2025-01-02,50.26983621027158,20.334382776741005,7.016439300850168,5.890800339993293,3.3602846909442365,3.097461112237326,2.87011922168191,2.6484688946770705,2.2598874136198335,2.252320038983574
2025-01-03,49.698589962008235,21.09757217821775,6.960482878410329,5.834194100017638,3.4013675426481678,3.062262806993085,2.8373616849916927,2.6313859234575405,2.2342069598159258,2.24257596343963
2025-01-06,49.68147822609638,21.089008782914846,7.00245211149362,5.832185326956384,3.3944130180108556,3.061208438398603,2.8363847521677013,2.6307968087716938,2.233437699370146,2.2386348358197714
2025-01-07,49.73229663935081,21.11167483702318,7.0094561997560065,5.838150978839221,3.4432479586131453,3.064339701014673,2.8392860461233327,2.554689687696712,2.165933250922679,2.2409247006602397
2025-01-08,50.18133013772207,20.39868701880893,7.072744663224354,5.890863713524663,3.4750412766490206,3.0920076606531146,2.864921993632716,2.5777560112980185,2.185489488028586,2.2611580364585278
2025-01-09,50.19027848295718,20.40214843772385,7.0739418477248,5.891914173568209,3.459669753919842,3.092559028102746,2.8654328671189373,2.576614957285203,2.1858792049689884,2.261561246630236
2025-01-10,50.26932938262215,20.27780597522727,7.085083476823953,5.901194080559111,3.461142779150213,3.097429883193171,2.8699459930254263,2.578813428252992,2.1893220174604635,2.2699329836852447
2025-01-13,50.26744355707804,20.278359873215056,7.087254519077146,5.900972700590956,3.4610129363306465,3.097313684857793,2.869838328619906,2.578716685521465,2.189239886279572,2.269847828429413
2025-01-14,50.24765898047985,20.270362563292636,7.100490573259008,5.898650158640595,3.4746505974572575,3.0960946246567875,2.8687087996003418,2.58605102369326,2.188378231475648,2.2689544474446244
2025-01-15,50.1846954335783,20.24429026829398,7.149868934181323,5.891258770793777,3.540880536484245,3.092215019057909,2.865114123057885,2.5879322697258376,2.185636052870484,2.2581085919562627
2025-01-16,50.16859588871009,20.237987800563992,7.168087579343078,5.889368820399714,3.550960800852564,3.091223018329174,2.8641949776296185,2.587262048710886,2.184934887995521,2.2573841774653625
2025-01-17,50.14847195171465,20.230013758718982,7.181845893096867,5.887006440409101,3.579269015618377,3.0899830478624355,2.863046074052561,2.584624843516069,2.1840584534203398,2.2516805215906226
2025-01-20,50.1351932230685,20.22532865229213,7.179928234698818,5.885447629980427,3.556015730900867,3.0891648565035186,2.862287972949194,2.5841003614136286,2.2314490352602254,2.251084302932698
2025-01-21,50.10188304203071,20.371089656243683,7.074889563630661,5.8815372964713735,3.5622178369137862,3.087112393273391,2.8603862483435463,2.5813448311252873,2.229950465549685,2.2495886664178775
