date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG BANK LTD,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-15,28.673763216799596,6.823175737345939,6.687290338264893,8.037179699884204,2.8315118483686432,3.810216072030432,1.8138265859151994,2.08832722365881,1.999772023785744,1.7935755634244834,64.55863830947794
2024-03-18,28.683223425659055,6.931326344933808,6.736956969921532,8.031101248998713,2.82501118821641,3.795153219710433,1.8138518208177987,2.0852235363258553,1.9938755842093936,1.7911846407108325,64.68690797950383
2024-03-19,28.706025350961745,7.081921384233085,6.650157149192973,8.027544341523543,2.8164022381730094,3.772464987796748,1.8132106674994326,2.091095367626891,1.9907612669338166,1.7835213118991056,64.73310406584035
2024-03-20,28.704848503066156,7.183412283140346,6.6091710119128715,8.008724288209446,2.8082166203028778,3.7721513153983066,1.813211984134243,2.0829845025650955,1.9888789311880584,1.7828533080799303,64.75445274799732
2024-03-21,28.710313507365264,7.378262276496593,6.4925232570260745,8.01131567903665,2.8115306965508258,3.7549388731873212,1.8156055999101937,2.0867448402831776,1.9877911349222603,1.7806036635102058,64.82962952828856
2024-03-22,28.60812108725422,7.595064554329394,6.464804541392801,7.994024091647069,2.8193930548642294,3.6925086198498005,1.815594956813182,2.087062937339928,1.9821297176491437,1.7770553434597158,64.83575890459949
2024-03-25,28.57935818454826,7.79813843287087,6.431775237251959,7.941716917188691,2.8280433228452537,3.7165904182271574,1.8155320596974045,2.0906708348166108,1.9591080398977938,1.7566056322855979,64.91753907962959
2024-03-26,28.555687105676284,8.0075933862049,6.573832373365875,7.931096809266669,2.8466807382229242,3.748029799135439,1.8160845440591284,2.0892274395252666,1.9553460853856488,1.7543489262003844,65.27792720704252
2024-03-27,28.422526835709444,8.100321069954772,6.741738668258841,7.940090470195576,2.863812135043947,3.747694107484719,1.8161897791756472,2.083330424743336,1.953301175735112,1.7528355710819201,65.42184023738331
2024-03-28,28.386093189899462,8.18034998436017,6.78397542923048,7.926571238852724,2.882155333365342,3.784882762638167,1.8161924100535605,2.0932870838525326,1.9508919696158196,1.7500620959985047,65.55446149786675
2024-04-02,28.344064837509258,8.36723678861529,6.698012979870159,7.926757801580655,2.89757388875015,3.7781673546845806,1.816193605907157,2.083962582850947,1.9513533299334669,1.7484787858363346,65.611801955538
2024-04-03,28.278524394982778,8.461087378892564,6.804821156890009,7.926266799639903,2.8985881794829127,3.85769872822176,1.8161553385920595,2.093080966526587,1.9468927960173836,1.7404178943004964,65.82353363354645
2024-04-05,28.260849480310302,8.54161496424783,6.828168125953347,7.891225152529525,2.908992105775118,3.859778831843651,1.8159556310413927,2.0827616385053807,1.9415226444338654,1.731859600615456,65.86272817525587
2024-04-08,28.179979520874415,8.664047651342344,6.843068642343433,7.892267996658619,2.92429012988005,3.8587869789119247,1.8159581614676037,2.074911139472096,1.9437760344170547,1.7304634224075286,65.92754967777506
2024-04-09,28.180183943675814,8.664047651342344,6.8588350583851625,7.902319626872913,2.92429012988005,3.85271297540596,1.8159893732464805,2.0654968729161203,1.9438328673592429,1.728304667494576,65.93601316657866
2024-04-10,28.178914158822092,8.733249307282266,6.819247816292361,7.874592838032007,2.9390637052149815,3.849520193392482,1.8160028863921243,2.072256669759367,1.939658891057148,1.7177393057502162,65.94024577199504
2024-04-11,28.108191546918242,8.82740244851953,6.842736370834,7.852857714589366,2.9462161055774736,3.862766809578432,1.8160052780993179,2.072354191620186,1.9312980806350841,1.712585870343072,65.97241441671471
2024-04-12,28.135060768815368,8.947653898653472,6.925450639067118,7.815331544108463,2.942263382520298,3.856007751772709,1.8160460614903833,2.073407693196535,1.9130174541572884,1.701343496414392,66.12558269019603
2024-04-15,28.138257790129845,9.101734851187436,6.89037212976962,7.805091615982669,2.9591340425981953,3.852352505668714,1.816051086467197,2.073873346628595,1.9061689548734988,1.698795578452992,66.24183190175876
2024-04-16,28.195695752919953,9.24197379833838,6.754550451747482,7.817809243938366,2.968554977233827,3.851610966420164,1.8159374803755006,2.0741746311796274,1.9094982112870047,1.6983961561765377,66.32820166961683
2024-04-17,27.985102050390076,9.42573583714505,6.763151735173473,7.820350613405471,2.9880677203728974,3.851307458777295,1.8156846410495282,2.0658552092505493,1.9084374891466385,1.6971105896429002,66.32080334435388
2024-04-18,27.877018557693617,9.590510112541645,6.756728925090393,7.821456403680339,3.0045693041552126,3.849899322033399,1.8157121492698154,2.0643235599637615,1.906439169952233,1.696869082225611,66.38352658660602
2024-04-19,27.868477912415962,9.688345287003473,6.731823090308256,7.813670062192523,3.0165102000868584,3.8496794021652394,1.8157133451234122,2.0373795792790315,1.9042969046645264,1.6954024873744886,66.42129827061378
2024-04-22,27.789803240024558,9.91476103190099,6.725825498259566,7.71969223309255,3.028284574601002,3.900306999051051,1.8157278149519336,2.0352249715863526,1.882350955820329,1.686637223719889,66.49861454300822
2024-04-23,27.722393782365533,10.32502730877134,6.553243018779698,7.6944720669966395,3.0423843725355932,3.9652333946726444,1.815723031537546,2.0340520783786062,1.8707511759313185,1.6739540231933914,66.6972342531623
2024-04-24,27.284761955325386,10.528023456829024,6.503478934621748,7.647769531878455,3.049498505582987,4.0199263975083515,1.8159539508670892,2.488331711003764,1.8538872485091715,1.6595372403458954,66.85116893247186
2024-04-25,27.25686167443636,10.770543762114718,6.441044421653716,7.585488760240536,3.05160282404436,4.077166586443058,1.81570664834327,2.4810437104102228,1.8390203965936893,1.6454768051282969,66.96395558940823
2024-04-26,27.23680410876956,11.039997082107657,6.419435151039457,7.506819397439103,3.0758415805980044,4.130008358880912,1.8160679193024258,2.4629088058683193,1.8145129137990386,1.6108945786610331,67.11328989646552
2024-04-29,27.163299543180297,11.219189764320934,6.42771776937824,7.4459226278277875,3.106329868048553,4.119377984555762,1.8164614795045486,2.5018120304664304,1.7938047523538718,1.5892752533097316,67.18319107294616
2024-04-30,27.193953862944227,11.519699402222905,6.384681494175677,7.409549004301535,3.1234497081404164,4.062005809259577,1.816236660224203,2.49337504417025,1.7739643130412295,1.5755281353220567,67.35244343380208
2024-05-02,27.0549426089921,12.046952448907918,6.5327207180963995,7.286911951806594,3.156114449137151,3.9993873584622595,1.8160478349412674,2.4720160657138015,1.7286303008206931,1.5411214733171938,67.63484521019538
2024-05-03,27.038155707695978,12.405618838929719,6.373017147759268,7.283968732480235,3.1598706252847157,4.026902777788222,1.8162331252809707,2.4614515279125704,1.7223825900129635,1.53316844538408,67.82076951852872
2024-05-06,26.984150953284985,12.405618838929719,6.391629330626045,7.290421893327603,3.1598706252847157,4.026782749962711,1.8162343211345675,2.468543793581093,1.7245704041683185,1.5326661844817147,67.80048909478148
2024-05-07,26.967763599829947,12.405618838929719,6.4730003419563085,7.264591165044186,3.1598706252847157,4.025753259930733,1.8162380282807176,2.4684491872113425,1.7208994325895257,1.5302701722151557,67.83245465127236
2024-05-08,26.999733235377445,12.601451263087204,6.430126674142425,7.241259278086411,3.1534922244208055,4.019545392573141,1.8144981808827256,2.4869998709151977,1.715567294800143,1.5253341047245956,67.98800751901008
2024-05-09,26.96431047450918,12.799985681375206,6.394453081786377,7.229686679949656,3.151388717944026,4.013211830239843,1.8146189668794177,2.4857453009067894,1.6942734245927724,1.5218154860898894,68.06948964427315
2024-05-10,26.962485915234097,12.942476420848937,6.332513136794522,7.210183177171327,3.1484301761455296,4.028437352132908,1.8149723416172734,2.483533430960481,1.6793983176999112,1.5132920778459753,68.11572234645095
2024-05-13,26.893620896865084,13.105692499008894,6.340108116593925,7.181287495252957,3.1481969846941524,3.9956076610702986,1.814838321108826,2.4921116499581513,1.6724133368409722,1.5041556343893168,68.14803259578258
2024-05-14,26.780482850307845,13.530407079035845,6.372267701526734,7.104378228042616,3.0127749358311404,3.9446225207009924,1.8147783980809433,2.4888467352515677,1.6454407310086956,1.4756941776746282,68.169693357461
2024-05-16,26.790893118211674,13.810166265326052,6.3303947706409485,7.093100298994797,2.908288423663882,3.9400879347467805,1.8146302366037137,2.4427378397966417,1.6447387494012742,1.4710070163475606,68.24604465373332
2024-05-17,26.75277597362518,14.036339251943417,6.3124232161128075,7.087570027398081,2.8028643622767286,3.9839372552637142,1.8133032732061154,2.442600779428351,1.6404479071105773,1.4642635847607866,68.33652563112575
2024-05-20,26.42907935034576,14.73262500868325,6.3447666491858845,6.993714842651288,2.84436765720745,3.9555210077942533,1.8125500600347535,2.381125034906436,1.6168117387926557,1.4436916035356633,68.5542529531374
2024-05-21,26.38382937673674,15.0939885807207,6.2986842119917865,6.972620729024583,2.945909977819374,3.948788948775185,1.8122848244903966,2.3052986071487345,1.6113280696106074,1.4351237226923377,68.80785704901044
2024-05-22,26.376080552763813,15.33583562043139,6.386209382502902,6.93813179946738,3.0324240062802468,3.895785392891779,1.8124338039314865,2.3101002511281847,1.5995665110594601,1.424144977080781,69.11071229753742
2024-05-23,26.324846912821236,15.680614562633494,6.294533133894363,6.885473186358119,3.1217698160583542,3.8548143951182134,1.8125337772921795,2.3083864350712884,1.5851905175822978,1.4045944808436592,69.2727572176732
2024-05-24,26.324263113837226,15.897322368032146,6.217234725160941,6.867043891361169,3.16148618044327,3.8444632179281637,1.812488334855501,2.3007967122442983,1.5784206899190811,1.3975640180848725,69.40108325186667
2024-05-27,26.206573481071043,16.24271550064157,6.172972346048987,6.855396541611931,3.1746513326904986,3.830025019734456,1.8125785022167,2.2912215124946793,1.5749953227520004,1.394719990030953,69.55584954929282
2024-05-28,26.119698676734405,16.42225139283713,6.190963971783897,6.839229908051106,3.185787121383949,3.8279202109731085,1.8126366207015046,2.2900605586892433,1.5719875775572636,1.3910160667063003,69.6515521054179
2024-05-29,26.07122474760034,16.49042820224459,6.193456298099143,6.831893512458357,3.1888724236637063,3.824636839462112,1.8126416432866115,2.2799233723252197,1.5717014097915483,1.3897591049906983,69.65453755392232
2024-05-30,26.06700878727017,16.56331428311627,6.178409375744907,6.830938946241778,3.1929036461385367,3.822475692841966,1.8129229080525797,2.2830028651482035,1.5701396249941206,1.3865238952874597,69.707640024836
2024-05-31,26.082117876073635,16.672207515787754,6.160635226749259,6.823335138651125,3.2037091448519637,3.7883594845421094,1.8124396038214312,2.2765355788781503,1.56723130904669,1.3836494172134048,69.77022029561553
2024-06-03,25.81598568308145,16.79111561454641,6.204277205386164,6.789122981037929,3.217466244629611,3.7460059209621086,1.8124396038214312,2.243599743850288,1.5632446907151671,1.3788731779477648,69.56213086597832
2024-06-04,25.66045849151629,17.056061762332988,6.417201509382564,6.783115856840219,3.209659712349666,3.5598681001441785,1.81254483893795,2.2315449584096436,1.564154735302336,1.374010717637795,69.66862068285363
2024-06-05,25.721584819575753,17.142133324963044,6.421190786096634,6.774052221733948,3.2139528267621973,3.5336403687961337,1.8125485508675143,2.2303000748153696,1.5619113139547294,1.3699841231163845,69.7812984106817
2024-06-06,25.840245187695,17.24183283518229,6.2559837731382295,6.7720865481468815,3.2240470269728294,3.523211229126693,1.8124541980187265,2.231687169319376,1.5622527325483244,1.3715831671243275,69.83538386727268
2024-06-07,25.784602956933174,17.41989663160018,6.233930320643241,6.76524109709391,3.220712987144937,3.5224222049235214,1.8127332384970047,2.2453580169604996,1.5614467272240777,1.3680240509075656,69.93436823192812
2024-06-11,25.729139512263334,17.491268761818308,6.2493791765664835,6.759571789578763,3.2267556353695936,3.521202561015261,1.8127216435005304,2.333612124814962,1.5598689084216242,1.3655647779857358,70.04908489133459
2024-06-12,25.770718979480613,17.60649403928488,6.151663677153356,6.754576326431755,3.2441289964239797,3.502693952224355,1.8127623025228217,2.3428668740679526,1.5568347803048348,1.3605374094647666,70.10327733735932
2024-06-13,25.775309830346554,17.74298159370264,6.097178286460591,6.756731320385147,3.2656483818984894,3.48788506333271,1.8127686405468846,2.3299420680641707,1.557577988965006,1.3571565639270948,70.18317973762929
2024-06-14,25.727234246024857,17.876731839237323,6.089941005605651,6.75362093985961,3.2974927673278156,3.466456159728896,1.8126098323850826,2.320156756837593,1.5585974517645753,1.3580805007454975,70.26092149951691
2024-06-17,25.715193679283477,17.95046123606547,6.0796657962111915,6.747000638142578,3.315619516148189,3.453306261790148,1.8126173746337175,2.316552036743917,1.5589353999910325,1.3566626476911279,70.30601458670085
2024-06-18,25.66616258282501,18.08124217711928,6.063218962194099,6.732526194822204,3.327099710677519,3.445130254995374,1.8127037200468215,2.327237617650363,1.557949657871186,1.354619808063167,70.36789068626503
2024-06-19,25.636032684326448,18.189499215677266,6.0541589337822765,6.717939723936883,3.3275242387043846,3.442684234523104,1.8119372329005345,2.314412819687029,1.5531150334453891,1.3508539455014676,70.39815806248478
2024-06-20,25.599318401573633,18.303687688075403,6.014421442251865,6.705545357929621,3.367457377862501,3.434219298736659,1.8119421359002816,2.3140401905104104,1.5487072773319472,1.3454223784647783,70.4447615486371
2024-06-21,25.56490013022205,18.480779255519096,6.0074763993154985,6.64452904720521,3.3632659110056986,3.4427364586455305,1.8119482347536253,2.3184919851284085,1.5349577102361063,1.3353841681195482,70.50446930015077
2024-06-24,25.515837173832058,18.52725849726612,6.028127609428971,6.632093102564241,3.3744005038455516,3.451841325587965,1.8119495501925815,2.31791320035853,1.5305523255003468,1.3336598859519722,70.52363317452834
2024-06-25,25.532734481115654,18.54906249589667,6.210815252705248,6.641257591179452,3.393515027736886,3.4526270253181384,1.8107676880828594,2.315405205969459,1.5284505243107955,1.3354821731052207,70.77011746542038
2024-06-26,25.530642521801205,18.61465647080941,6.177265991420515,6.642354645743796,3.403348531863416,3.4596079402748483,1.8107832437464464,2.304874807396709,1.528828414047386,1.3356487626863773,70.8080113297901
2024-06-27,25.496219975273014,18.61721679336017,6.229550023720088,6.637334885243409,3.4353974082577956,3.444188843168361,1.8107845591854028,2.3032102700748296,1.5285892433280248,1.335265491608601,70.8377574932197
2024-06-28,25.526162490688076,18.610797451252523,6.219018394613987,6.638714561867555,3.443377339309276,3.459830608214573,1.8116467696286993,2.3028131749294745,1.528458895285973,1.3356576120029935,70.87647729779313
2024-07-02,25.472482386611546,18.693331678943228,6.1673031772528555,6.642287772414809,3.4591195560576202,3.4595388199369523,1.8116480862635096,2.305884773922866,1.5305480515195917,1.3356440988573497,70.87778840178032
2024-07-03,25.44647995049358,18.69190980901663,6.212343844194389,6.633253396258492,3.4633158063288096,3.44180758893104,1.8113890548076126,2.3054603893984322,1.5282267143308852,1.327253750851445,70.8614403046113
2024-07-04,25.416643174845255,18.712260845527055,6.162617320602062,6.624878996156153,3.485540745425434,3.438917244271463,1.811208863587646,2.2591109970225056,1.5241950135146163,1.3270493782758974,70.76242257922809
2024-07-05,25.388559800399584,18.729576805608797,6.13217612706201,6.619995887042128,3.51062138291123,3.4387199894165237,1.811208863587646,2.334537063758679,1.5244538177583296,1.3235365344182102,70.81338627196314
2024-07-08,25.362824007345658,18.735821553091313,5.86616727799736,6.5893795153003865,3.535008425310879,3.431698874645303,1.8112324219035032,2.339499856185421,1.5170941544421466,1.320687053271889,70.50941313949386
2024-07-09,25.3247720571097,18.736419500219228,5.888888138776434,6.605983390007665,3.5797334598499244,3.4375856744458098,1.8112362498308665,2.2751123456784486,1.5229406826769272,1.3216026657534048,70.5042741643484
2024-07-10,25.32333341055299,18.70369784735397,6.199171681853375,6.618347609741604,3.5859877741612154,3.4372775890753724,1.8111812405654137,2.276038539072588,1.5268917841566252,1.3228805501235361,70.80480802665669
2024-07-11,25.308699854128147,18.67667155606617,6.2275654592337535,6.607810820527233,3.5846101508176957,3.4712386353710434,1.8111931991013817,2.1753241605232914,1.528034661439092,1.3221373259172682,70.71328582312508
2024-07-12,25.34101535564876,18.680644181714754,6.24605985530466,6.606373282526806,3.5769782131628856,3.523342780197463,1.8110257795978288,2.1531123746203775,1.5275658868291444,1.3208730694947257,70.78699077909741
2024-07-15,25.319906024785038,18.66064768589944,6.195653249771831,6.605110941861726,3.5660983371391515,3.5885417945635205,1.8110257795978288,2.1500958721897514,1.5270827619760352,1.3201232645061145,70.74428571229043
2024-07-16,25.297836968792314,18.65148505564072,6.209499775481446,6.5927464602358485,3.552568449544897,3.674870013684229,1.8108392324159954,2.1655104107023275,1.5237092171245716,1.316706998980759,70.7957725826031
2024-07-17,25.243025608738574,18.6252898826027,6.22993337013664,6.599954864813987,3.5588921233648034,3.716770169373,1.8101451518132878,2.1923763380227936,1.5252871447497025,1.3167964703551647,70.81847112397065
2024-07-18,25.249835867016042,18.649560927203456,6.247870099016335,6.604769394115942,3.5600066589170254,3.717202972706756,1.8101535227884658,2.1918005105988603,1.5271536330435962,1.3186679812341648,70.87702156664064
2024-07-19,25.257539399229838,18.656777903660178,6.237441541727597,6.614747939737667,3.559127706523374,3.7167553192630356,1.8112158186721652,2.249166540403411,1.5296326375497733,1.318613641646726,70.95101844841376
2024-07-22,26.47329719467391,18.670605558800034,6.256305655071613,6.6175316537195785,3.5660894997810706,3.714725042077109,1.811245715012085,2.2575221357079394,1.5299555180209108,1.3183094009456018,72.21558737380985
2024-07-23,26.494070687992778,18.68687634283817,6.138733389356687,6.629617762153483,3.551907180773179,3.6892851366869324,1.8113198579350873,2.2569036880618154,1.5310114567468898,1.3197191449167316,72.10944464746176
2024-07-24,26.523789290584528,18.664153928645273,6.154362643382568,6.630682330159017,3.545108753075341,3.6879875865044007,1.8113438945923832,2.2789647402064124,1.530760448272774,1.3196385838474758,72.14679219927017
2024-07-25,26.523066400672818,18.646263958837064,6.133170006965583,6.62620525400013,3.5472170429665093,3.6913128966010373,1.8125556566295866,2.277020786908225,1.530200788789469,1.3184188131787344,72.10543160554916
2024-07-26,26.572123686325057,18.658435356745347,6.122516071932868,6.628464618467889,3.5559922166598654,3.671296699097712,1.8127112371825307,2.2839049668757823,1.5300764200154013,1.3179331770330718,72.15345445033552
2024-07-29,26.53617146247266,18.651336769794714,6.1103327908273934,6.631305412933683,3.5596311991549436,3.6714500075288226,1.812818989570871,2.3250949350097514,1.5306875012033687,1.317675948924399,72.14650501742061
2024-07-30,26.573278268622524,18.654204426719854,6.126244157479444,6.640445075628223,3.561387908088651,3.669755554733365,1.812821620448784,2.3099648494088334,1.5314636101876955,1.3181735711106626,72.19773904242803
2024-07-31,26.549595157071664,18.662909045050995,6.137505831289323,6.637195357829148,3.5649778605862594,3.6715227859828703,1.8126268158978645,2.2892503678774077,1.5311156167910251,1.3181366192345212,72.17483545761108
2024-08-01,26.51926502723856,18.747197589968216,6.152155843855511,6.637020134185024,3.5729900796848546,3.659406844589285,1.812689709426081,2.2765952053343406,1.5315592784754397,1.3200008354065806,72.22888054816389
2024-08-02,26.410646337439974,18.943888002009945,6.10999749380836,6.62967785260087,3.570795688334717,3.6751086582280075,1.8126932969868714,2.2684117782679984,1.530044729895086,1.318296979614292,72.26956081718612
2024-08-05,26.4412776980107,18.952739710333496,6.172357234834398,6.635564499332117,3.5778392660199,3.6745675404547207,1.8127102828913606,2.2630011613904712,1.5303711979270138,1.3187227034947546,72.37915129468894
2024-08-06,26.454547752927148,18.963355302712337,6.195048646522797,6.6305958639647,3.579388499137975,3.6748387600504766,1.812712913769274,2.268069654120781,1.5321219275927367,1.3195344477204123,72.43021376851864
2024-08-07,26.39129365452142,18.97913578677578,6.190486564306834,6.644316113513763,3.589041429371387,3.665995788633302,1.8127501048161343,2.26152738185094,1.536237145628353,1.320828600482875,72.39161256990079
2024-08-08,26.41311124761566,18.970194389432464,6.210770268280497,6.645622499858519,3.593188649645108,3.658336701514283,1.8127524965233277,2.2441984120779206,1.535334276162765,1.3156553378230957,72.39916427893365
2024-08-09,26.39926380588219,18.970612938191348,6.208542274640143,6.6421909429532215,3.5957908270717556,3.6627203803114075,1.8127511810843715,2.245881080932035,1.5353677600634756,1.315115311864143,72.38823650299409
2024-08-12,32.12816722555332,18.971790853984203,6.199388536748767,6.643566750990981,3.5963663495530223,3.6618298281378663,1.8128267590316895,2.2421430578420694,1.535860571330719,1.3155886259343443,78.10752855910698
2024-08-13,32.09472430794139,18.966054344280327,6.232195402553774,6.6414368209331265,3.5954622842338373,3.6644453644450445,1.8129822199992742,2.242641154782211,1.5347615818752551,1.3150763892212745,78.09977987026552
2024-08-14,32.17921199237882,18.98140790860971,6.208473986616351,6.638838425991405,3.593563268722111,3.669575112384143,1.813105888003134,2.2311828850327244,1.5329851018940321,1.3160170273310101,78.16436159696345
2024-08-15,32.16711060691521,18.968429309523582,6.229420650298718,6.639290059235896,3.597137675122961,3.6698607731079336,1.8152195831525595,2.2266685269421025,1.5328069197081082,1.3160191798674843,78.16196328387456
2024-08-16,32.17113306617488,18.962015946683916,6.220039885581256,6.63590651944007,3.597882691913771,3.668968636428377,1.815220779006156,2.2206806392453506,1.5326586338621044,1.3137218948821705,78.13822869321805
2024-08-19,32.19826700102835,18.976996404691096,6.262895345328275,6.629044303715526,3.609647499599141,3.6899728481733827,1.8143913325597048,2.210689282444043,1.5305108808022423,1.3119307489524363,78.23434564729419
2024-08-20,32.22547534308845,18.985729723508562,6.241258157511798,6.6219162054898275,3.6213859985053802,3.686668284940798,1.8144060810221143,2.180148138264516,1.5295470228032173,1.3095426293196166,78.21607758445428
2024-08-21,32.25562116916107,19.026839582605938,6.242964267488117,6.612031624064472,3.6268271323708445,3.6878141506614033,1.8144100273389838,2.1623157320650455,1.5263055049722556,1.3023265784535811,78.2574557691817
2024-08-22,32.30169888273346,19.035197403394008,6.177907224861072,6.605462605333084,3.628271723515785,3.685829033690706,1.8144100273389838,2.1590199595522503,1.5244212606441565,1.2944194079183438,78.22663752898184
2024-08-23,32.35553420980271,19.033394056170025,6.176208691813143,6.6065821216155385,3.631042064266923,3.6852531464740927,1.8144351402645167,2.158609781768546,1.5238135577426002,1.2924950702067048,78.2773678401248
2024-08-26,32.36906377929991,19.078211061417495,6.172692534245138,6.598927728221886,3.6390626543406954,3.7017726680603595,1.814077700820285,2.1622988705293307,1.5228929597474394,1.287130710142156,78.34613066682469
2024-08-27,32.37156238862995,19.0806039644647,6.062961651571528,6.595656218382715,3.639398689201398,3.70331868433226,1.8141268504031138,2.172881361680611,1.5229993907175552,1.2857875273822243,78.24929672676606
2024-08-28,32.36793414609602,19.0821382446294,6.065477923659196,6.592240467074408,3.648041123145509,3.72028641184661,1.8141498107921725,2.1682653285296274,1.5203265383433358,1.2853913650026747,78.26425135911896
2024-08-29,32.37363663137336,19.079884060599426,6.065640661395917,6.584046913519807,3.64709759465763,3.720031961705842,1.8141859255707962,2.159228107437603,1.517492263671352,1.2819788711995634,78.2432229911313
2024-08-30,32.37378548046641,19.083900932831092,6.10348906778287,6.580658715874223,3.6525100280367697,3.7200468261660506,1.8145627402350029,2.158170327097085,1.5170845648921538,1.2810748656730586,78.28528354905472
2024-09-02,32.70398853149996,19.063742428749748,6.138760739724299,6.5918227865052375,3.646284414211802,3.719113619090565,1.8143785787810947,2.1582249106386575,1.5194849252823908,1.279962477873896,78.63576341235765
2024-09-03,32.66421594884161,19.017659014543263,6.068454507300907,6.598428065909387,3.645166291098789,3.6993662494758017,1.8143761870739012,2.156518995586475,1.517489430694181,1.2775536699738512,78.45922836049816
2024-09-04,32.701103163983056,19.026125658008645,6.071042762599981,6.602561963178186,3.6580575928723498,3.6928475809642545,1.8143391156124005,2.1543291903348813,1.5181160902669542,1.278111054943615,78.51663417276433
2024-09-05,32.75170813890638,19.033501682993737,5.970599848796427,6.6091423425187426,3.672710386994004,3.6882734409564746,1.8143466494900604,2.1525274216376467,1.5306148208093158,1.282814586310569,78.50623931941335
2024-09-09,32.70343306946278,19.032754274495733,6.002606413498844,6.608023792485995,3.6953419163135424,3.677099951782531,1.8144423177778046,2.1453121803644963,1.5326166797303677,1.283999677225003,78.4956302731371
2024-09-10,32.70312786251195,19.03808658568389,6.062842170251111,6.6128812409735405,3.6970137196418764,3.677107007318752,1.8144435136314012,2.144095408896576,1.5351028593581257,1.28575638615871,78.57045675442593
2024-09-11,32.67178941045138,19.04832668003333,5.9064742350105695,6.622581174232575,3.697222994021317,3.6649186103515903,1.814369365924985,2.145316321605502,1.5397322262767132,1.2908374485061758,78.40156846641415
2024-09-12,32.65469871689924,19.048700982209134,5.900450002931303,6.627536930256753,3.7020315213340704,3.651665030710146,1.8143730730711354,2.1502641658622834,1.5405705196480737,1.2926932937030577,78.38298423662519
2024-09-13,32.62208648822565,19.054502068007235,5.890684923155876,6.647692438724838,3.7075754986088594,3.6493807877041586,1.814331218195247,2.1096251346554844,1.5461850522850742,1.3001291113679925,78.34219272093041
2024-09-16,32.57199618238161,19.0583323870778,5.834642599243725,6.6463402810836625,3.7130369619854693,3.64754634828666,1.814198711637453,2.1086468773833,1.545994570744907,1.3004735172038724,78.24120843702846
2024-09-17,32.5797182288008,19.071708009558066,5.815102773608247,6.642182124728799,3.7247084930902874,3.649780740939611,1.814198711637453,2.0913888564083263,1.545306954926744,1.3007515424024472,78.23484643610078
2024-09-19,32.562565208555036,19.071708009558066,5.805103219230534,6.646022333508611,3.7247084930902874,3.6849980314387256,1.8153902410276521,2.0645263970632906,1.545110834936868,1.3006294457502132,78.2207622141593
