date,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,FULBRIGHT SECURITIES LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,QUAM SECURITIES LTD,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,JIN YI FINANCIAL GROUP LTD
2024-07-08,30.28548615635829,50.15874444615681,0.0,10.77975250992404,0.0,0.0,4.723237495909196,4.038951731802319,0.013827659849348955
2024-07-12,32.48432176339184,48.576708981638326,0.0,10.439752955355072,0.0,0.0,4.574263886055523,3.911560886003762,0.01339152755547842
2024-07-16,32.83219721556052,39.97929088858033,11.601483115039054,8.592058394997922,0.0,0.0,3.7646812708301733,3.219267706032711,0.011021408959287101
2024-07-22,32.64623355443101,39.7528456325961,11.535771574003888,8.54339242770728,0.0,0.0,3.7433578757642625,3.7674399525021522,0.010958982995303696
2024-08-19,35.82318504591168,36.575894141115434,11.535771574003888,8.54339242770728,0.0,0.0,3.7433578757642625,3.7674399525021522,0.010958982995303696
2024-09-02,35.82235856882029,36.57505029826433,11.53550543209258,8.543195323007764,0.0,0.0,3.7432715127140423,3.767353033854078,0.013265831246906466
2024-09-20,35.86062308196362,36.61411881716621,11.54782735942668,8.5523209423914,0.0,0.0,3.747269978133958,3.6645598194548006,0.013280001463340681
2024-09-25,35.84942391916066,36.61919328263104,11.549427809007943,8.553506235351284,0.0,0.0,3.7477893240230777,3.665067702283839,0.015591727542160726
2024-10-04,35.54156040457654,36.30471923220703,11.450244975701205,8.480051429004314,0.0,0.0,3.7156044946150413,3.633593260001079,0.8742262038947871
2024-10-09,35.53220279876538,36.29516069713449,11.447230283107404,8.477818747669344,0.0,0.0,3.7146262268683525,3.621189354405517,0.9117718920495048
2024-10-10,35.51655000288572,36.279171799822684,11.442187500929677,8.474084063188519,0.0,0.0,3.7129898440516804,3.619594132794092,0.955422656327628
2024-10-16,33.40746116038233,34.124795982012316,10.762713002700494,7.970865249799985,5.938326899239998,0.0,3.4925003693763106,3.4046508007630676,0.8986865357254912
2024-10-21,32.87669747134135,33.582635579094216,10.591719546179558,7.844227495900581,5.843981259604571,0.0,3.4370129927352666,3.350559141111531,2.473166514032927
2024-10-24,33.40570851542719,33.317964675822346,10.508244264053852,7.782405701958282,5.797923772691712,0.0,3.409925263685475,3.3241527707045617,2.4536750356565746
2024-10-31,33.48629918624121,33.400444983910816,10.534257954649934,7.801671441213742,5.809643261989439,0.0,3.4231071223634966,3.3376490081321943,2.2069270414991617
2024-11-01,33.48718109275073,33.401324629335,10.534535388432971,7.801876908673458,5.809796266720784,0.0,3.4231972744712937,3.335103275739062,2.2069851638767073
2024-11-04,32.2960570240998,32.21325443672519,10.159826671731407,7.524367633084281,5.603144409459872,3.556955317773166,3.3014356769791213,3.2164751424194344,2.12848368772773
2024-11-05,32.29622108610399,32.21341807809728,10.159878283032588,7.524405856413935,5.603172873092473,3.556465392975558,3.3014524480714393,3.2164914819174077,2.1284945002953273
2024-11-08,32.29638514977505,32.21358172113195,10.159929894858138,7.524444080131936,5.603201337014262,3.5559754632003475,3.3014692193341513,3.21650782158139,2.12850531297278
2024-11-13,32.288184007626306,32.20540160556825,10.157349945773971,7.522533369840204,5.6017784950943454,3.55507248102089,3.3006308648792517,3.2156910416927116,2.153358188504082
2024-11-14,32.287163691288896,32.20033201993744,10.15575103525695,7.521349216711297,5.600896695944208,3.5545128623399322,3.300111298906746,3.2151848464495125,2.1646983331650187
2024-11-15,32.28727523809752,32.19689869122168,10.154668188296306,7.520547260252244,5.600299505845413,3.554133865903707,3.2997594277868845,3.2148420305290757,2.1715757920671654
2024-11-18,32.26353868229441,32.17272264530657,10.147043238864766,7.514900222703247,5.596094346233919,3.551465133602668,3.297281700469106,3.2870088338940793,2.16994519663123
2024-11-26,32.26337499336387,32.17255941713082,10.146991757882711,7.514862095887935,5.596065954472315,3.5514471152589486,3.2972649717239872,3.286484807680412,2.170948886599006
2024-11-28,32.26239289465949,32.171580082857,10.146682882959961,7.514633343120147,5.595895609952419,3.5513390090359866,3.297164602817839,3.2863847669229824,2.173926807674172
2024-12-04,32.260756196346044,32.16994799155384,10.146168133207336,7.514252119453353,5.595611725463846,3.551158846622568,3.296997334885724,3.286218045861004,2.1788896066062753
2024-12-16,32.239167331539505,32.148419895504375,10.139378327946755,7.509223589677366,5.591867147862635,3.5487824147813645,3.2947909876662984,3.28351194321429,2.2448583618074114
2024-12-19,32.24328939707786,32.14646422452831,10.138761523513573,7.508766784314151,5.5915269802177345,3.5485665332297502,3.2945905570657352,3.2833121987469784,2.244721801305905
2024-12-20,32.24880119677769,32.143368232050165,10.137785069954164,7.508043622808054,5.590988466079722,3.5482247744839572,3.294273258481605,3.282995986369788,2.2455193929948476
2024-12-27,32.2350614691356,32.1498868048992,10.139840980524244,7.509566230176255,5.592122300759121,3.5489443431834857,3.2949413266213536,3.283661767514618,2.2459747771861203
2024-12-30,32.233917505343705,32.14874586380146,10.139481135982042,7.5092997293082995,5.591923846494096,3.548818397593714,3.2948243951373644,3.2825312882081,2.250457838131214
2025-01-03,32.23323038546156,32.149071838708906,10.13958394610219,7.509375870483281,5.591980546275358,3.5488543811357665,3.294857803285907,3.2825645717096523,2.250480656837381
2025-01-10,32.232413327309764,32.14825691383466,10.139326924710915,7.509185520440903,5.59183879897807,3.5487644236488203,3.2947742841848116,3.2819743978750564,2.253465409017001
2025-01-21,32.224166911358395,32.15216893006011,10.140560746238187,7.5100992886640014,5.5925192515503594,3.5491962611833654,3.295175214490099,3.2823737706040474,2.2537396258514373
2025-02-04,32.22657232331957,32.151027826982535,10.14020085060872,7.509832749960818,5.592320769110709,3.549070297713052,3.295058266405303,3.2822572768514955,2.2536596390477883
2025-02-05,32.22829037018866,32.15021280294451,10.139943797941909,7.509642376755776,5.592179004564962,3.548980329279668,3.294974737141223,3.282174072090701,2.253602509092589
2025-02-06,32.23310043805909,32.14793095545275,10.139224119802801,7.5091093831259546,5.591782102071244,3.5487284419309804,3.2947408777299203,3.281941121201081,2.2534425606261723
2025-02-21,32.233263848202235,32.148093933817464,10.139275521996266,7.509147451590435,5.59181045038094,3.5487464326986933,3.294757580872686,3.2814507956776184,2.25345398476367
2025-02-25,32.23244681405474,32.14727905851832,10.13901851624062,7.508957113127803,5.591668711706702,3.5486564806842167,3.294674066852389,3.281367618951675,2.2559316198635377
2025-03-03,32.23081287001233,32.145649431844284,10.138504543814134,7.5085764651487485,5.5913852559134956,3.548476590334947,3.2945070515124035,3.281201278149102,2.2608865132705525
2025-03-05,32.2306494847192,32.145486478263926,10.138453149437474,7.508538402473393,5.591356911914767,3.548458602303116,3.2944903509097077,3.2811846449963857,2.2613819749820285
2025-03-07,32.229832583100055,32.14467173514295,10.13819618536986,7.508348094884918,5.591215196231478,3.548368664879451,3.2944068504359367,3.281101481762257,2.26385920819309
2025-03-10,32.22787218815477,32.14271652014688,10.13757952474946,7.507891396029451,5.590875107899327,3.548152833662311,3.294206466567337,3.280901907199056,2.2698040555914045
2025-03-11,32.23130724071545,32.141087356001464,10.137065698201145,7.507510856087768,5.5905917325579315,3.5479729943704004,3.294039498630462,3.2807356136081425,2.2696890098272364
2025-03-19,32.23114387610395,32.14092444867009,10.137014318411081,7.507472804215247,5.590563396603711,3.5479550114438783,3.2945296534836013,3.280718985176198,2.269677505892241
2025-03-20,32.23045689527515,32.14125026498424,10.137117078512054,7.507548908346026,5.590620068799397,3.5479909774792184,3.294563050516417,3.2807522422086524,2.2697005138788486
2025-03-25,32.02754006814544,31.938895065833822,10.073295717229534,7.460282808180193,5.555422588052088,3.525653501030337,3.2738211080995985,3.260097250014445,2.8849918934145387
2025-03-28,32.02915326380744,31.94050379653432,10.073803099217612,7.460658575280564,5.555702409218513,3.5258310847261645,3.273986007245724,3.255224556353741,2.8851372076159243
2025-03-31,32.030967328262214,31.941308222658737,10.074056809379382,7.460846473026371,5.5558423303727285,3.525919883282784,3.274068463048299,3.2517806197632284,2.885209870206255
2025-04-07,32.03112866996716,31.941469112745946,10.074107552945279,7.460884053711273,5.555870315449321,3.525937643530847,3.2740849547072153,3.2512932937794323,2.8852244031635275
2025-04-09,32.02393828932182,31.944848179027286,10.075173285927896,7.4616733355582,5.556458067189235,3.526310650074764,3.2744313179265663,3.251637245884483,2.8855296290897496
2025-04-10,32.02409961349829,31.94500910477846,10.075224040741949,7.461710924573488,5.5564860584691855,3.526328414259682,3.2744478132411334,3.251149865169322,2.8855441652684943
2025-04-14,32.024260939300135,31.94517003215101,10.07527479606737,7.461748513967495,5.556514050031155,3.5263461786235792,3.274464308721895,3.250662479543666,2.8855587015936948
2025-04-15,32.022226069691975,31.945652823997122,10.075427065111924,7.46186128442189,5.556598026409225,3.526399472789173,3.2745137961613753,3.2502078359094995,2.887113625507822
2025-04-17,32.02188361541514,31.945813757855397,10.075477822482897,7.461898875330833,5.556626019099318,3.5264172378690137,3.2745302923069417,3.250224209607984,2.887128170032474
2025-04-30,32.01914144614409,31.943078102767842,10.074615016721443,7.461259881383901,5.5561501817218755,3.526115255852505,3.274249880434469,3.2499458791681297,2.8954443558057426
