date,GET NICE SECURITIES LTD,UBS SECURITIES HONG KONG LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BOCI SECURITIES LTD,KGI ASIA LTD,CITIBANK N.A.,MASON SECURITIES LTD,TOTAL_CCASS_PCT
2024-05-28,23.848641137513717,9.315165205680346,8.754547207288425,5.258965300155602,4.274024588468888,2.453946911512655,1.7050060330397732,1.6873049010125825,1.5623182410164178,1.538434769086363,60.39835429477477
2024-05-29,23.848641137513717,9.315165205680346,8.754547207288425,5.258956915275355,4.2552759962391855,2.453946911512655,1.7050060330397732,1.6873049010125825,1.5624859386213346,1.554911058769442,60.39624130495282
2024-05-30,23.848641137513717,9.315165205680346,8.754547207288425,5.257028392818811,4.254821116485849,2.4518506914511944,1.7050060330397732,1.6873049010125825,1.5626955606274806,1.554911058769442,60.39197130468762
2024-05-31,23.848641137513717,9.315165205680346,8.754547207288425,5.259269252064513,4.254359948072327,2.441369591143892,1.7084019095393392,1.6873049010125825,1.5613518835680846,1.5534437047264193,60.38385474060964
2024-06-03,23.848641137513717,9.315165205680346,8.754547207288425,5.259269252064513,4.254370429172635,2.441369591143892,1.7084019095393392,1.6873049010125825,1.5613518835680846,1.5534437047264193,60.383865221709954
2024-06-04,23.848641137513717,9.315165205680346,8.754547207288425,5.259269252064513,4.239474689415897,2.441369591143892,1.7084019095393392,1.6873049010125825,1.5613099591668553,1.5317687892909186,60.34725264211649
2024-06-05,23.848641137513717,9.315165205680346,8.754547207288425,5.250240832259802,4.224186956507666,2.420407390529288,1.7081922875331932,1.6873049010125825,1.558836419494332,1.5317687892909186,60.299291127110266
2024-06-06,23.848641137513717,9.315165205680346,8.754547207288425,5.235776913835726,4.220350873795193,2.3994451899146836,1.7081922875331932,1.6870952790064362,1.558836419494332,1.5317687892909186,60.25981930335297
2024-06-07,23.848641137513717,9.315165205680346,8.754547207288425,5.235776913835726,4.217625787715295,2.3994451899146836,1.7081922875331932,1.6870952790064362,1.558836419494332,1.5317687892909186,60.257094217273064
2024-06-11,23.848641137513717,9.315165205680346,8.754547207288425,5.239935814437663,4.2194285369681515,2.3994451899146836,1.7081922875331932,1.6870952790064362,1.5792955272941858,1.5317687892909186,60.28351497492772
2024-06-12,23.848641137513717,9.315165205680346,8.754547207288425,5.256705574929347,4.221772110996864,2.3994451899146836,1.7185056902355784,1.6873049010125825,1.5585010242844983,1.5317687892909186,60.292356831146954
2024-06-13,23.848641137513717,9.315165205680346,8.754547207288425,5.256703478709285,4.221772110996864,2.3994451899146836,1.7185056902355784,1.6873049010125825,1.5585010242844983,1.5317687892909186,60.2923547349269
2024-06-14,23.848641137513717,9.315165205680346,8.754547207288425,5.256716056029654,4.2217595336764955,2.3994451899146836,1.7185056902355784,1.6873049010125825,1.558668721889415,1.5317687892909186,60.29252243253181
2024-06-17,23.848641137513717,9.315165205680346,8.754547207288425,5.256716056029654,4.223771904935497,2.3994451899146836,1.718631463439266,1.6873049010125825,1.558668721889415,1.5317687892909186,60.29466057699451
2024-06-18,23.848641137513717,9.315165205680346,8.754547207288425,5.313351729650192,4.223688056133039,2.3994451899146836,1.718631463439266,1.6873049010125825,1.558668721889415,1.5317687892909186,60.35121240181258
2024-06-19,23.848641137513717,9.315165205680346,8.754547207288425,5.313225956446503,4.223685959912977,2.3994451899146836,1.718631463439266,1.6873049010125825,1.558668721889415,1.5317687892909186,60.35108453238883
2024-06-20,23.848641137513717,9.314326717655762,8.754547207288425,5.312341351580567,4.223685959912977,2.3994451899146836,1.718631463439266,1.6873049010125825,1.5585010242844983,1.5317687892909186,60.349193741893394
2024-06-21,23.848641137513717,9.314326717655762,8.754547207288425,5.310618258690047,4.223685959912977,2.3994451899146836,1.718631463439266,1.6873049010125825,1.5585010242844983,1.5317687892909186,60.34747064900288
2024-06-24,23.848641137513717,9.314326717655762,8.754547207288425,5.3127144787515075,4.223685959912977,2.3994451899146836,1.718631463439266,1.6873049010125825,1.5578302338648309,1.5317687892909186,60.348896078644664
2024-06-25,23.848641137513717,9.314326717655762,8.754547207288425,5.311456746714631,4.224952076830099,2.3994451899146836,1.718631463439266,1.6873049010125825,1.5578302338648309,1.5317687892909186,60.34890446352491
2024-06-26,23.848641137513717,9.314326717655762,8.754547207288425,5.311580423698257,4.221388502725616,2.3994451899146836,1.718631463439266,1.6873049010125825,1.5579140826672893,1.5317687892909186,60.345548415206515
2024-06-27,23.848641137513717,9.314326717655762,8.754547207288425,5.311580423698257,4.220969258713325,2.3994451899146836,1.718631463439266,1.6873049010125825,1.5579140826672893,1.5317687892909186,60.34512917119422
2024-06-28,23.848641137513717,9.314326717655762,8.754547207288425,5.311580423698257,4.220799464888346,2.3994451899146836,1.718631463439266,1.6873049010125825,1.5579140826672893,1.5317687892909186,60.34495937736924
2024-07-02,23.848641137513717,9.314326717655762,8.754547207288425,5.311580423698257,4.220380220876054,2.3994451899146836,1.718631463439266,1.6873049010125825,1.5581237046734353,1.5317687892909186,60.344749755363104
2024-07-03,23.848641137513717,9.314326717655762,8.754547207288425,5.311580423698257,4.220296372073595,2.3994451899146836,1.7185056902355784,1.6873049010125825,1.5583333266795814,1.5317687892909186,60.344749755363104
2024-07-04,23.848641137513717,9.314326717655762,8.754547207288425,5.3094842036367975,4.220296372073595,2.3994451899146836,1.7185056902355784,1.6873049010125825,1.5581237046734353,1.5317687892909186,60.3424439132955
2024-07-05,23.848641137513717,9.314326717655762,8.754547207288425,5.309450664115814,4.220296372073595,2.3994451899146836,1.7185056902355784,1.6873049010125825,1.5581237046734353,1.5317687892909186,60.34241037377451
2024-07-08,23.848641137513717,9.314326717655762,8.754547207288425,5.309440183015507,4.220296372073595,2.3994451899146836,1.7185056902355784,1.6873049010125825,1.5581237046734353,1.5317687892909186,60.3423998926742
2024-07-09,23.848641137513717,9.314326717655762,8.754547207288425,5.309440183015507,4.220292179633472,2.396300859822493,1.7185056902355784,1.6873049010125825,1.558039855870977,1.5317687892909186,60.339167521339434
2024-07-10,23.848641137513717,9.314326717655762,8.754547207288425,5.309440183015507,4.220290083413411,2.396300859822493,1.7185056902355784,1.6873049010125825,1.558207553475894,1.5317687892909186,60.33933312272429
2024-07-11,23.848641137513717,9.314326717655762,8.754547207288425,5.309412932154708,4.220290083413411,2.396300859822493,1.7185056902355784,1.6873049010125825,1.558207553475894,1.5317687892909186,60.33930587186349
2024-07-12,23.848641137513717,9.314326717655762,8.754547207288425,5.309412932154708,4.220352970015255,2.396300859822493,1.7185056902355784,1.6873049010125825,1.558207553475894,1.5317687892909186,60.339368758465326
2024-07-15,23.848641137513717,9.314326717655762,8.754547207288425,5.311509152216168,4.220394894416484,2.396300859822493,1.7205956216368545,1.6873049010125825,1.558039855870977,1.5317687892909186,60.34342913672438
2024-07-16,23.848641137513717,9.314326717655762,8.754547207288425,5.31088028619773,4.220394894416484,2.396300859822493,1.7205956216368545,1.6871791278088948,1.558039855870977,1.5317687892909186,60.34267449750226
2024-07-17,23.848641137513717,9.314326717655762,8.754547207288425,5.312974410039129,4.215447815071437,2.396300859822493,1.7205956216368545,1.6871791278088948,1.5583752510808107,1.5317687892909186,60.34015693720845
2024-07-18,23.84838749488628,9.314326717655762,8.754547207288425,5.312974410039129,4.215447815071437,2.396300859822493,1.7205956216368545,1.6871791278088948,1.5583752510808107,1.5317687892909186,60.339903294581
2024-07-19,23.84838749488628,9.314326717655762,8.754547207288425,5.312521626505854,4.214940529816564,2.396300859822493,1.7205956216368545,1.6871791278088948,1.559236797526071,1.5317687892909186,60.33980477223812
2024-07-22,23.84838749488628,9.314326717655762,8.754547207288425,5.3158755786041905,4.214982454217794,2.396300859822493,1.7205956216368545,1.6871791278088948,1.559236797526071,1.5317687892909186,60.343200648737685
2024-07-23,23.84838749488628,9.314326717655762,8.754547207288425,5.315833654202961,4.214978261777671,2.396300859822493,1.7205956216368545,1.6871791278088948,1.5593625707297585,1.5317687892909186,60.34328030510002
2024-07-24,23.84838749488628,9.314326717655762,8.754547207288425,5.315833654202961,4.214978261777671,2.3874967355643593,1.7205956216368545,1.6871791278088948,1.5596979659395922,1.5317687892909186,60.33481157605172
2024-07-25,23.84838749488628,9.314326717655762,8.754547207288425,5.307012760184335,4.214978261777671,2.3872871135582128,1.7205956216368545,1.6871791278088948,1.5597000621596535,1.5317687892909186,60.325783156247006
2024-07-26,23.84838749488628,9.314326717655762,8.754547207288425,5.308060870215066,4.214556921545317,2.3872871135582128,1.7205956216368545,1.6871791278088948,1.5597000621596535,1.5317687892909186,60.326409926045386
2024-07-29,23.84838749488628,9.314326717655762,8.754547207288425,5.308060870215066,4.210364481422396,2.3872871135582128,1.7205956216368545,1.6871791278088948,1.5597000621596535,1.5317687892909186,60.32221748592246
2024-07-30,23.84838749488628,9.314326717655762,8.754547207288425,5.308276780881396,4.212460701483856,2.3872871135582128,1.7205956216368545,1.6871791278088948,1.5595323645547368,1.5317687892909186,60.32436191904533
2024-07-31,23.84838749488628,9.314326717655762,8.754547207288425,5.308276780881396,4.212301388759186,2.3872871135582128,1.723739951729045,1.6871791278088948,1.5594904401535077,1.5317687892909186,60.32730501201162
2024-08-01,23.84838749488628,9.314326717655762,8.754547207288425,5.308276780881396,4.212070804552425,2.3872871135582128,1.723739951729045,1.6871791278088948,1.559406591351049,1.5317687892909186,60.326990579002405
2024-08-02,23.84838749488628,9.314326717655762,8.754547207288425,5.308276780881396,4.212070804552425,2.387245189156984,1.7237378555089837,1.6871791278088948,1.5594485157522784,1.5317687892909186,60.326988482782355
2024-08-05,23.84838749488628,9.314326717655762,8.754547207288425,5.308276780881396,4.212070804552425,2.387245189156984,1.7237378555089837,1.6871791278088948,1.5595638078556586,1.5317687892909186,60.32710377488573
2024-08-06,23.84838749488628,9.314326717655762,8.754547207288425,5.308276780881396,4.212280426558571,2.3872032647557546,1.723821704311442,1.6871791278088948,1.5595638078556586,1.5317687892909186,60.3273553212931
2024-08-07,23.84838749488628,9.314326717655762,8.754547207288425,5.307891076390088,4.210133897215636,2.3872032647557546,1.7239894019163589,1.6871791278088948,1.5597315054605756,1.5317687892909186,60.3251584826687
2024-08-08,23.84838749488628,9.314326717655762,8.754547207288425,5.307891076390088,4.210091972814406,2.3872032647557546,1.72922995207001,1.6871791278088948,1.5593122614482835,1.5317687892909186,60.32993786440882
2024-08-09,23.84838749488628,9.314326717655762,8.754547207288425,5.312083516513008,4.20992427520949,2.391479553681134,1.72922995207001,1.6871791278088948,1.5552875189302795,1.5317687892909186,60.3342141533342
2024-08-12,23.84838749488628,9.314326717655762,8.754547207288425,5.312081420292946,4.20992427520949,2.3872032647557546,1.7346381998285778,1.6871791278088948,1.5552875189302795,1.5317687892909186,60.33534401594732
2024-08-13,23.84838749488628,9.314326717655762,8.754547207288425,5.312081420292946,4.208391938344562,2.3872032647557546,1.7346381998285778,1.6871791278088948,1.5552875189302795,1.5317687892909186,60.3338116790824
2024-08-14,23.84838749488628,9.314326717655762,8.754547207288425,5.307888980170026,4.208224240739645,2.3872032647557546,1.7346381998285778,1.6871791278088948,1.5555390653376548,1.5317687892909186,60.32970308776194
2024-08-15,23.84838749488628,9.314326717655762,8.754547207288425,5.307050492145442,4.209230426369146,2.3872032647557546,1.7347639730322655,1.6871791278088948,1.5558744605474886,1.5317687892909186,60.33033195378038
2024-08-16,23.84838749488628,9.314326717655762,8.754547207288425,5.3070483959253805,4.209230426369146,2.3872032647557546,1.7347639730322655,1.6871791278088948,1.5559163849487176,1.5317687892909186,60.330371781961546
2024-08-19,23.84838749488628,9.314326717655762,8.754547207288425,5.306794753297943,4.209224137708962,2.3872032647557546,1.7347639730322655,1.6871791278088948,1.5556648385413425,1.5317687892909186,60.329860304266546
2024-08-20,23.84838749488628,9.314326717655762,8.754547207288425,5.306752828896714,4.209182213307733,2.3872032647557546,1.7347451070517124,1.6871791278088948,1.5553294433315088,1.5317687892909186,60.329422194273704
2024-08-21,23.84838749488628,9.314326717655762,8.754547207288425,5.308008464713529,4.2098530037274,2.3868678695459207,1.7347451070517124,1.6871791278088948,1.554994048121675,1.5317687892909186,60.330677830090515
2024-08-22,23.84838749488628,9.314326717655762,8.754547207288425,5.307798842707383,4.209731422963835,2.3868678695459207,1.7347451070517124,1.6871791278088948,1.5551617457265918,1.5317687892909186,60.33051432492572
2024-08-23,23.84838749488628,9.314326717655762,8.754547207288425,5.307402657115768,4.209731422963835,2.3868678695459207,1.7347451070517124,1.6855021517597264,1.5553294433315088,1.5317687892909186,60.32860886088985
2024-08-26,23.84838749488628,9.314326717655762,8.754547207288425,5.307402657115768,4.205358707915629,2.3868678695459207,1.7347451070517124,1.6855021517597264,1.5565452509671558,1.5317687892909186,60.32545195347729
2024-08-27,23.84838749488628,9.314326717655762,8.754547207288425,5.307400560895706,4.205312591074276,2.3868678695459207,1.7347451070517124,1.6855021517597264,1.5565452509671558,1.5317687892909186,60.32540374041589
2024-08-28,23.84838749488628,9.314326717655762,8.754547207288425,5.307400560895706,4.205308398634154,2.3868678695459207,1.7347451070517124,1.6855021517597264,1.5567129485720725,1.5317687892909186,60.32556724558068
2024-08-29,23.84838749488628,9.314326717655762,8.754547207288425,5.30769403170431,4.205308398634154,2.3868678695459207,1.7341162410332744,1.6855021517597264,1.5566710241708435,1.5317687892909186,60.32518992596961
2024-08-30,23.84838749488628,9.31458245650326,8.754547207288425,5.30769403170431,4.205056852226778,2.3868678695459207,1.7341162410332744,1.6855021517597264,1.5562475877184283,1.5317687892909186,60.32477068195732
2024-09-02,23.84838749488628,9.31458245650326,8.754547207288425,5.311593001018626,4.205056852226778,2.3868678695459207,1.7341162410332744,1.6855021517597264,1.5562475877184283,1.5317687892909186,60.32866965127164
2024-09-03,23.84838749488628,9.31458245650326,8.754547207288425,5.311593001018626,4.2050128316054876,2.3868678695459207,1.7341162410332744,1.6855021517597264,1.5478627074725866,1.5317687892909186,60.32024075040451
2024-09-04,23.84838749488628,9.31458245650326,8.754547207288425,5.31138337901248,4.2050128316054876,2.3868678695459207,1.7341162410332744,1.6855021517597264,1.5478627074725866,1.5317687892909186,60.320031128398355
2024-09-05,23.84838749488628,9.31458245650326,8.754547207288425,5.313856918685004,4.2050128316054876,2.3868678695459207,1.7341162410332744,1.6855021517597264,1.5449279993865421,1.5317687892909186,60.31956995998484
2024-09-09,23.84838749488628,9.31458245650326,8.754547207288425,5.3138548224649425,4.2050128316054876,2.3868678695459207,1.7341162410332744,1.6855021517597264,1.5449279993865421,1.5317687892909186,60.319567863764775
2024-09-10,23.84838749488628,9.31458245650326,8.754547207288425,5.3138548224649425,4.2048032095993415,2.3868678695459207,1.7341162410332744,1.6855021517597264,1.545347243398834,1.5317687892909186,60.31977748577092
2024-09-11,23.84838749488628,9.314247061293427,8.754547207288425,5.3138548224649425,4.203880872772299,2.3868678695459207,1.7341162410332744,1.6855021517597264,1.545305318997605,1.5317687892909186,60.31847782933282
2024-09-12,23.84838749488628,9.314247061293427,8.754547207288425,5.313846437584696,4.197340666180542,2.3868678695459207,1.7341162410332744,1.6855021517597264,1.545305318997605,1.5317687892909186,60.31192923786082
2024-09-13,23.84838749488628,9.314247061293427,8.754547207288425,5.313720664381009,4.197340666180542,2.3868678695459207,1.7341162410332744,1.6855021517597264,1.5451858344541016,1.5317687892909186,60.31168398011363
2024-09-16,23.84838749488628,9.314247061293427,8.754547207288425,5.316781145670741,4.196879497767021,2.3868678695459207,1.7341162410332744,1.6855021517597264,1.5451858344541016,1.5317687892909186,60.314283292989835
2024-09-17,23.848395879766525,9.314247061293427,8.754547207288425,5.318919290133431,4.196879497767021,2.3868678695459207,1.7341162410332744,1.6855021517597264,1.5451858344541016,1.5317687892909186,60.31642982233277
2024-09-19,23.848395879766525,9.314247061293427,8.754547207288425,5.318919290133431,4.196902556187697,2.3868678695459207,1.7341162410332744,1.6855021517597264,1.545227758855331,1.5317687892909186,60.316494805154676
2024-09-20,23.848395879766525,9.314247061293427,8.754547207288425,5.318919290133431,4.196858535566406,2.3868678695459207,1.7450585097540976,1.6855021517597264,1.545227758855331,1.5317687892909186,60.327393053254205
2024-09-23,23.848395879766525,9.314247061293427,8.754547207288425,5.320722039386286,4.196732762362719,2.386825945144692,1.7450731832945279,1.6855021517597264,1.545227758855331,1.5317687892909186,60.32904277844258
2024-09-24,23.848395879766525,9.314247061293427,8.754547207288425,5.320722039386286,4.196606989159031,2.386825945144692,1.7450731832945279,1.6855021517597264,1.545227758855331,1.5317687892909186,60.32891700523889
2024-09-25,23.848395879766525,9.314247061293427,8.754547207288425,5.320722039386286,4.196397367152885,2.386825945144692,1.7450731832945279,1.6855021517597264,1.545227758855331,1.5317687892909186,60.32870738323275
2024-09-26,23.848395879766525,9.314247061293427,8.754547207288425,5.320692692305426,4.196330288110919,2.386825945144692,1.7450312588932988,1.6852925297535803,1.545227758855331,1.5317687892909186,60.32835941070254
2024-09-27,23.848395879766525,9.314247061293427,8.754547207288425,5.32051241738014,4.206111250917693,2.386825945144692,1.7450312588932988,1.682986687685974,1.545227758855331,1.5317687892909186,60.33565425651643
2024-09-30,23.848395879766525,9.314247061293427,8.754547207288425,5.320864582350466,4.2055243093004835,2.386825945144692,1.7488044550039277,1.682986687685974,1.5406999235225765,1.5317687892909186,60.33466484064741
2024-10-02,23.848395879766525,9.314247061293427,8.754547207288425,5.319430767828427,4.223581148909904,2.386825945144692,1.7342566877773924,1.682986687685974,1.5406999235225765,1.5317687892909186,60.33674009850826
2024-10-03,23.848395879766525,9.314247061293427,8.753624870461381,5.330681180898285,4.219835203660074,2.386825945144692,1.7204635597729827,1.6799262063962417,1.5406349407006712,1.5317687892909186,60.3264036373852
