date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,BOCOM INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,HANG SENG SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-03-01,31.471025722633183,19.989953616588046,0.0,10.941012374267926,0.0,19.42171071254958,8.313837004429885,0.35109466239667875,5.014985397000078,4.496380510134623
2024-03-04,20.888726445615873,13.242447786774877,33.611448585258174,7.201372372748273,0.0,12.87679662967264,5.543921257175731,0.22984421181856682,3.3277836471927404,3.0776590637431234
2024-03-05,20.967294213676336,13.278857390899734,33.50597082780957,7.2444989983370585,0.0,12.83283400906591,5.5259688124635105,0.23029316769600222,3.318019024911767,3.096263555140104
2024-03-06,20.99694242285518,13.420695373937416,33.40551725945565,7.240795093270272,0.0,12.795518465819194,5.507548061042219,0.22402294353378494,3.316211633130619,3.0927487469556683
2024-03-07,21.02150993986321,13.867312040139696,33.17507706913567,7.189930433917784,0.0,12.7081890135362,5.467177854016579,0.19468223798246015,3.303590708072649,3.0725307033357523
2024-03-08,17.63224108887273,12.143728618691656,28.59710804565137,6.022055850095716,14.383828702192078,10.955228419663058,4.637287222699647,0.16783522340570564,2.86643380408556,2.5942530246424784
2024-03-11,17.806761406849947,12.271962911658493,28.385186898568517,6.017913316843042,14.287921743629909,10.882182316303691,4.693059611455153,0.18386409642442922,2.8142638717482193,2.6568838265186043
2024-03-12,17.758364153200095,12.33026607774674,28.34509131300272,6.025832857488203,14.284030732622538,10.842272296503563,4.749883948048136,0.178962509591272,2.816850862401771,2.668445249394966
2024-03-13,17.963891230680847,12.388083764764932,28.15508720346795,6.0760460631410576,14.193724115226974,10.770136430900395,4.770667949775864,0.18486379675156958,2.844443923316606,2.6530555219738043
2024-03-14,18.135956772019043,12.340683522235693,28.083809616536065,6.0873807204635195,14.161358291247714,10.745577383738052,4.776016582254853,0.17500786709893137,2.836448261094001,2.6577609833121274
2024-03-15,18.274290187227873,12.556361152764653,27.73917772827637,6.357201050964992,14.047448723965546,10.65559388507857,4.694016535732628,0.17962334948243916,2.840107106035359,2.656180280471569
2024-03-18,18.28162720947124,12.674307314438582,27.679370050308094,6.366760615000233,14.017208681010858,10.632655512202167,4.682044644214503,0.17923667301821067,2.847996052312277,2.638793248023834
2024-03-19,18.352331858026954,12.878172067845417,27.44823476406876,6.387434513620252,13.952863512857208,10.581895533366255,4.64196721393736,0.17841389766206708,2.952471234592113,2.6262154040236143
2024-03-20,18.180357119079023,13.051972199131024,27.399262307567145,6.470835009207584,13.933157822187628,10.562403834898273,4.629008649065413,0.17816192292761612,2.9678806994358715,2.626960436500423
2024-03-21,18.19500901594522,13.332258370377446,27.23649791229052,6.416305804425136,13.896651867531801,10.533063625451625,4.578009478646669,0.17769512486483718,2.9999009257129337,2.6346078747538124
2024-03-22,18.271188800251934,13.287893891114114,27.183942419919237,6.353013976405621,13.871015257422556,10.513632179086297,4.583513144834683,0.17736731204503725,3.0671611950621496,2.69127182385837
2024-03-25,18.294299790005315,13.263667696347525,27.17275196926868,6.349875776652753,13.865776360483324,10.50384365398974,4.615949262927006,0.17730032278354857,3.0662798010561096,2.6902553664860003
2024-03-26,18.37507731826696,13.232244172182469,27.122493950714727,6.359188832389587,13.850862719886326,10.492269280238943,4.617441598908783,0.1771096235235157,3.0896404845294976,2.6836720193591885
2024-03-27,18.392017560694285,13.291695765135733,27.140371199438317,6.3200637543283,13.866035488228952,10.440316025647803,4.6241001019036965,0.16804668854074398,3.0914127357322245,2.6659406803499452
2024-03-28,18.413745301788907,13.413960447423595,27.111024878629497,6.285972961197643,13.851749300038781,10.426331021643835,4.56952725194181,0.1678735498942097,3.09339299055061,2.666422296891106
2024-04-02,18.289570815393315,13.675861741465974,27.073548454016894,6.302271930546565,13.833872376348088,10.405689611725517,4.49361929642416,0.16765689403536188,3.0963096276464745,2.6615992523976435
2024-04-03,18.21856999845118,13.797575071745289,27.061779910231188,6.351896372318287,13.848875160132662,10.303176204785737,4.474700088581033,0.17097416588653172,3.1055695848947367,2.6668834429733606
2024-04-05,18.189151146360174,13.871918692679284,27.009803024359176,6.3813027057612315,13.85230489858,10.301264428826334,4.468577658070662,0.17095162193578553,3.0928043705340444,2.6619214528933077
2024-04-08,18.230340351023973,14.174947274678662,26.87096082298201,6.324451944340502,13.791641799625456,10.259126776197823,4.531973776404963,0.1704512554639569,2.9970400166006295,2.6490659826820235
2024-04-09,18.135471530725873,14.144049172413947,26.77942316025493,6.432781420146608,13.74465968150086,10.224178398545812,4.757795502428688,0.16987060225855596,2.9868304063069586,2.6249401254177718
2024-04-10,18.42201665958623,14.235171895072746,26.221407379891478,6.450493996252893,13.768792324174242,10.242129839297242,4.938243420041976,0.16870188529399535,2.9190010446222447,2.6340415557669523
2024-04-11,18.337991988756464,14.356740273010644,26.093380397014148,6.653453355752946,13.739566744359466,10.220115464633233,4.882473383953277,0.16834379939237953,2.9199414986998873,2.6279930944275596
2024-04-12,18.38058279209999,14.355511891975418,26.05991190208491,6.604837739226936,13.726756795011358,10.210586840924082,4.882491552838526,0.1681868457137514,2.9263597095248643,2.684773930600166
2024-04-15,18.36224158030949,14.544527618046615,25.973145516525044,6.603814955161852,13.70263361647802,10.192642922125776,4.890335288460709,0.16789127689391284,2.8755943431041646,2.6871728828944197
2024-04-16,18.336576719974325,14.652579083667435,25.934545825081695,6.604317052964855,13.687222262755377,10.181179255371047,4.883923701400867,0.16770244955403227,2.872360161790938,2.6795934874394285
2024-04-17,18.333353321841535,14.696010131118381,25.89908727911425,6.586114802651634,13.696185102767,10.187846223952675,4.878001622215645,0.1678122665933157,2.874241077004535,2.681348172741022
2024-04-18,18.42617887834074,14.728613214174043,25.86199469031156,6.637300650201378,13.688893212552971,10.184660218278276,4.741538923438946,0.15408371769547105,2.886106558372861,2.690629936633755
2024-04-19,18.419634307378438,14.826290596413505,25.77822310283152,6.646680438091412,13.704849623608897,10.193154569523855,4.713018414340063,0.15426332484839408,2.8668332801855105,2.697052342778402
2024-04-22,18.478175642948457,14.819191806910592,25.75182860771294,6.625205651231293,13.696685592502014,10.187082468532722,4.723894706022223,0.1541714295983693,2.8683183961135663,2.695445698427821
2024-04-23,18.618741992839414,14.849504313574121,25.529566936403103,6.63296114360418,13.713474297873656,10.199569279667124,4.7289543174034465,0.15436040514948138,2.8727476111014725,2.700119702384005
2024-04-24,18.65050390432291,14.84163440825646,25.490929338589304,6.621667997768006,13.712785427392674,10.199056923568083,4.725337448916921,0.15435265114606614,2.8726033040509305,2.7311285959886487
2024-04-25,18.671576399288185,14.84851593037955,25.491767504200425,6.636134129922716,13.713236316609983,10.199392278104032,4.716724572886919,0.1543577264056794,2.838446783141597,2.729848359060915
2024-04-26,18.653418997348876,14.86931947944529,25.48913489479409,6.646546701911503,13.69021477213344,10.199252544367306,4.724240731367941,0.1543556116736135,2.8441619807788903,2.7293542861790487
