date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,ZHONGCAI SECURITIES LTD,UOB KAY HIAN (HONG KONG) LTD
2024-03-21,44.51399615246717,17.632546433953216,12.496856767001931,6.321796038461971,7.572827904996557,3.57319687079962,3.8011341399842116,3.1098032950353427,0.0,0.9778423972999772
2024-03-22,44.63599870575673,17.469783960486556,12.504454754863831,6.329179530798731,7.57779781580635,3.5772617280273327,3.8156256889663376,3.1099838398038235,0.0,0.9799139754903112
2024-03-25,44.765577898698524,17.397559378270486,12.49568856027424,6.3267649544114475,7.687945643415516,3.5773608092616196,3.811702671798741,2.9593773960087657,0.0,0.9780226878606633
2024-03-26,44.94260767536027,17.353409614358974,12.426814252261568,6.294698398809613,7.6492920051383235,3.598553360757601,3.8033993180718415,2.9552595162717648,0.0,0.9759658589700388
2024-03-27,44.97200896386895,17.340385048311425,12.519226590699178,6.293094221917789,7.569382783598404,3.5700348821656855,3.8052141307877054,2.9546394071830298,0.0,0.9760139714678286
2024-03-28,44.94611589703056,17.332630860909124,12.547430486277358,6.2880576407793445,7.584842043393819,3.5674286334166125,3.8055566099721987,2.9516891173338515,0.0,0.976248710887134
2024-04-02,44.93081778717459,17.328197366509464,12.574975733032698,6.284788771411377,7.5793126577356125,3.568018558799784,3.8062216125559543,2.9522049107093404,0.0,0.9754626020711752
2024-04-03,44.882685517083175,17.310153413158574,12.539286491116568,6.282702063126646,7.608489563940031,3.56674351616965,3.81430994459036,3.0205204541585498,0.0,0.9751090366564451
2024-04-05,44.86374192512733,17.265555925536365,12.590000093715945,6.27765722106082,7.633455425089214,3.5645677539744782,3.8118103446996767,3.0186924162422493,0.0,0.9745188945539206
2024-04-08,44.85019378521449,17.225000634791936,12.70340469389312,6.277387036487234,7.546417852372398,3.5874203417658146,3.8083075844649823,3.0272427314157397,0.0,0.974625339594281
2024-04-09,44.86293132918405,17.229892569128094,12.717147716939097,6.2824207499794325,7.498592516179029,3.5884940499265237,3.808624228282028,3.036994705258412,0.0,0.9749021351233342
2024-04-10,44.860092525179915,17.22393306941217,12.74816286412674,6.288117406971877,7.535706936947786,3.5669558642412893,3.8092269264170744,2.9919885650150535,0.0,0.9758158416880981
2024-04-11,44.84626790345011,17.24180364834277,12.753968253444736,6.2902726046943025,7.521918571084604,3.568178407437776,3.8099580791097667,2.9924396163449405,0.0,0.9751929160909951
2024-04-12,44.71575174978323,17.274636097224814,12.804265896738121,6.290236219463445,7.5624925784754105,3.575651483956796,3.8084446282132802,2.9923172672340086,0.0,0.9762040789108923
2024-04-15,44.649906972417114,17.266747127859592,12.81865562595646,6.290636980893856,7.558316600426014,3.5751632892415897,3.802943008826755,3.0613147803610694,0.0,0.9763156140175536
2024-04-16,44.706456800061815,17.262732543245825,12.810498750674357,6.286889488800219,7.543184404615551,3.573261997625795,3.800824879602769,3.0403547314008397,0.0,0.9757964039728302
2024-04-17,44.79770640011109,17.31822185056182,12.7464070930532,6.295606389773127,7.464354431488421,3.5792423772389372,3.7940969246760825,3.0281289426436278,0.0,0.9762355904536988
2024-04-18,44.869568271104825,17.309082707070196,12.660878781900928,6.290601352848964,7.480182304343415,3.5851444841179845,3.7985704597124705,3.0296947395693263,0.0,0.9762768993318892
2024-04-19,44.929436213229344,17.33390125754305,12.631344129542278,6.289074472257545,7.424934076895359,3.5794521527997203,3.8075460104647276,3.0270604228783102,0.0,0.9772512643896648
2024-04-22,44.913478318194386,17.339861723382693,12.639736942593311,6.2904370530491445,7.418489961243581,3.580227671164047,3.8083709472785423,3.031934389012562,0.0,0.977462994081736
2024-04-23,44.94546811098471,17.39358348013304,12.602738017872056,6.28414653414024,7.3833478604397245,3.576647396904292,3.816246549660396,3.022294238291333,0.0,0.9755278115742024
2024-04-24,44.92827528297665,17.372955817476402,12.166793832392344,6.274749323896146,7.444274934657651,4.006908626845283,3.8070823120681734,3.0231544132187818,0.0,0.9758054564685724
2024-04-25,44.87320461712048,17.373394723378613,12.178775835068645,6.276931430803083,7.478452825589652,4.009286971983342,3.809480895891779,3.024298090645462,0.0,0.9761746095189474
2024-04-26,44.758890791941106,17.34215129328639,12.17894532377648,6.275284640039852,7.635678634073151,4.007150646868676,3.8022335748325244,3.023795551284561,0.0,0.975869543897262
2024-04-29,43.71341426920994,16.936618482701007,11.932635783084166,6.130032023114787,7.470280852921698,3.9143971616695543,3.7110402395068847,2.953804428640017,2.284495450396099,0.9532813087558443
2024-04-30,43.60519897317452,16.82390899999689,12.045673961989738,6.126249051655093,7.574751750471048,3.9167285404839056,3.713004464917452,2.9547486594064636,2.2858775587229148,0.9538580391819876
2024-05-02,43.7144169402995,16.664735791415584,11.951382333906386,6.107756615933703,7.747260007196669,3.916512189459589,3.7030312895579267,2.9552920962237637,2.285790870396961,0.9538218656099174
2024-05-03,43.743603099056095,16.674495057748132,11.96561229674424,6.101521765537956,7.695232588697497,3.9168186047938063,3.700965002786328,2.961898328062679,2.2859605757783137,0.9538926807949557
2024-05-06,43.732522150540625,16.670271143663186,11.996286147384701,6.086690315886864,7.675602397564621,3.9157625697586136,3.719033325192501,2.9638631515988627,2.2853815057051143,0.9545872927049082
2024-05-07,43.729020448814765,16.66893634030944,12.038764025528748,6.071598649002997,7.618400841578417,3.915447140116891,3.7543101163327535,2.9638130670730995,2.285198513186749,0.9545108580561394
2024-05-08,43.49828483054677,16.699885529491752,12.145187285700873,6.083199802032222,7.677521598077519,3.9238337427313033,3.7559576659151475,2.970431485561813,2.290084524925809,0.9556135350167863
2024-05-09,43.510650056863874,16.72066557881951,12.295256808667347,6.079389966792078,7.500636542981049,3.9190566984148307,3.765205360941427,2.9674334662921518,2.287267487343351,0.954438032884377
2024-05-10,43.53851008623556,16.77463672020692,12.383143131191606,6.082480933241856,7.3323584399743815,3.917305860536308,3.767447618790476,2.963859920956079,2.2862456510027913,0.954011637864026
2024-05-13,43.602461261523,16.832087764243113,12.29071476232908,6.089057146805547,7.294517533430908,3.914703107825474,3.768877957575746,2.9653675662279886,2.287625482028297,0.9545874180108537
2024-05-14,43.69106856101022,16.942340237436404,12.1094287212011,6.0976019191357524,7.2640530898348805,3.9192371096400698,3.753982106842975,2.975775393875154,2.2906594284786594,0.9558534325447829
2024-05-16,43.667505545975985,16.984420647954295,12.088842779597423,6.099255971415182,7.265339714963469,3.921309746642349,3.748284023313031,2.976798222867249,2.291880416907954,0.9563629303630656
2024-05-17,43.78458140573825,17.076334958974716,12.50809009079408,6.1029188562019865,6.567265611006941,4.0045310435198225,3.7306809204969626,2.9751028201353904,2.29346862880787,0.9570256643239807
2024-05-20,43.99577221977849,17.18845258997095,12.509362682645461,6.103840857203158,6.223125937294408,4.00695714426521,3.742406381151427,2.9776447319546446,2.294839676430772,0.9575977793054748
2024-05-21,44.05798993207842,17.444005181976703,12.636223027480531,6.121727135319411,5.8095250731497385,3.9310070901383214,3.7540415151778057,2.9892303405980654,2.2975302104431012,0.9587204936379025
2024-05-22,43.932409051027015,17.512333508642666,12.590626187300808,6.108238930023275,5.925141844963273,3.9245766363726604,3.783873888647333,2.9718094489651548,2.293818743002616,0.9571717610551971
2024-05-23,43.863399843746706,17.765269589361335,12.610947517585085,6.101733588465798,5.745240329714786,3.924332081694839,3.775481969307378,2.9673154531435206,2.290494864288635,0.9557847626919217
2024-05-24,44.07006031379958,17.61680715503916,12.519159813498067,6.093040058416854,5.802258696120628,3.9308673924195876,3.754711662875444,2.9685465161835856,2.2892733473228097,0.9552750443242851
2024-05-27,44.194550857532654,17.938223513734403,12.50027844572438,6.083834621579139,5.385137881726751,3.921045905168183,3.7661621881399707,2.967825677935561,2.288139146819481,0.9548017616394727
2024-05-28,44.241297949622634,17.70585831567006,12.732399711347334,6.075332411571533,5.355730837612486,3.9216949936032455,3.7635731750237973,2.9665517503921777,2.2843431138604244,0.9532177412963102
2024-05-29,44.222282081022065,17.847803194503395,12.400799914217336,6.075194744421961,5.540771673671132,3.930964165612542,3.783404187061501,2.9629872097039978,2.283095638751443,0.9526971910346217
2024-05-30,44.30748995791188,17.879175923212763,12.405820940426416,6.093884765045549,5.428858913844338,3.9120269759854014,3.7688611455018353,2.968075551525304,2.283124607180683,0.952681219365829
2024-05-31,44.337225217823786,17.936105188408238,12.36442263239366,6.090085972694323,5.369819430241112,3.906297355792307,3.7946366188761225,2.96786703760737,2.2815262673349648,0.9520142788281154
2024-06-03,44.44506456165579,18.01977555411585,12.276116070696357,6.0909688743195405,5.34813759461519,3.8265546598403324,3.797184776709676,2.9660553736608715,2.2791286932162733,0.9510138411701221
2024-06-04,44.462875086299256,18.10010772967967,12.178248480718242,6.087942224109117,5.346891774946715,3.836351685421168,3.7960016893927655,2.9644290134671456,2.2770188505302147,0.9501334654356998
2024-06-05,44.7065595154583,18.01579186579585,12.127247364980214,6.091695435140272,5.258879736729019,3.831802360413715,3.7866669356821965,2.9546869582572417,2.2766784156433064,0.9499914118998767
2024-06-06,44.72372891474247,18.089854180701902,12.15120801168298,5.939123306822486,5.289566370119046,3.834476263470904,3.7886623026146387,2.9560439337287554,2.2771489598583576,0.9501877562584591
2024-06-07,44.82136594388953,18.14024095279781,12.014310639756465,5.94395150147805,5.2463986405640375,3.8421363374876125,3.8044634105894066,2.9579837413756223,2.2784275552766435,0.9507212767848191
2024-06-11,44.925902571373356,18.232086309762856,11.845220324716774,5.940243058481073,5.216831848089139,3.8539507996598603,3.8034292971849655,2.9552523069658228,2.276970283806049,0.9501131999601083
2024-06-12,44.931417904696815,18.25508800717384,11.771686240398047,5.9398429038021385,5.239048050945823,3.8636200153333244,3.809579332398593,2.961849168500974,2.2775240897457425,0.950344287004705
2024-06-13,44.87555472592154,18.226080545726486,11.891503009954054,5.9328259251831525,5.22929747336006,3.863277545131269,3.8044528999925347,2.9528514205628777,2.2749050259816714,0.9492514281863538
2024-06-14,44.89071667110461,18.281017408814378,11.837726580345384,5.932110854136742,5.255302229478393,3.8245705138518336,3.799768827822761,2.953701871146102,2.275560221259244,0.949524822040547
2024-06-17,44.8206108301799,18.247484541960425,11.82923853254555,5.916976740925801,5.367003181936663,3.86196467494719,3.7803793592933523,2.9522899579956774,2.274831452213714,0.949220728001725
2024-06-18,44.60877304696595,18.501174203519298,11.92130793568975,5.891933434266351,5.39196739152502,3.763389984196704,3.7590125171575846,2.945111453644898,2.2700884297751895,0.9472416032592553
2024-06-19,44.671856528294526,18.464079692582093,11.917694582482182,5.879110642919406,5.403998664160533,3.7528022004383295,3.756288410077915,2.941158057332178,2.267041156567001,0.9459700651458349
2024-06-20,44.66679377760444,18.558181804052115,11.837156114474936,5.880074100903585,5.3959979377784,3.7445302510490093,3.760093844810638,2.943369177368764,2.2675998149745564,0.9462031769835529
2024-06-21,44.764096452516114,18.552228325609352,11.795049725935955,5.876712240673007,5.350054472020863,3.7354310311700876,3.7638214162585006,2.947907006958259,2.2681666913493723,0.9465326375084947
2024-06-24,44.80239297344617,18.616168110303708,11.77623349037077,5.870271390529961,5.286827803269212,3.7138482046374217,3.7757202088207946,2.9470745294348437,2.2658834677436115,0.9455798214435094
2024-06-25,44.90946786826899,18.71442351476364,11.64610714750923,5.878465959690397,5.2199752620484885,3.710211648481307,3.781834008589187,2.9237208321860724,2.268938878270059,0.9468548801926302
2024-06-26,44.89975062322705,18.805824125077656,11.579872015960765,5.879636762920031,5.202361136384012,3.7020633661788023,3.7875254521400974,2.9275491293718607,2.2686733264464083,0.9467440622933136
2024-06-27,44.932502595114485,18.86451664227685,11.50227663605515,5.875343449781031,5.216594237257309,3.680581158101606,3.7850250653728925,2.9326132852940647,2.2651190706909627,0.9454278600556452
2024-06-28,44.11432773025271,18.31183706669232,11.225848930257165,7.806780118540313,5.185141995743588,3.6344108987150276,3.706597906285411,2.8716486933826255,2.217749974190083,0.925656685940752
2024-07-02,44.093901488143715,18.31575623341918,11.257742512351934,7.797249140694344,5.224081197852817,3.6024573502602046,3.701135957251135,2.868362860295663,2.2148619804900584,0.9244512792409463
2024-07-03,44.0818374074501,18.36651812741846,11.227220454375793,7.7879887536502,5.250183002343869,3.5900330056127636,3.697233519331046,2.8636927499238234,2.2120255751283304,0.92326740476561
2024-07-04,44.12774515340526,18.391082220679902,11.181174738180104,7.786633872587754,5.230110484612836,3.58903370562575,3.6964320108192927,2.8634049941792723,2.2113834350874426,0.92299938482239
2024-07-05,44.160896437583155,18.385957878266616,11.136614815343131,7.796790810181478,5.227527398576997,3.593914177099862,3.698655400674352,2.86452748923311,2.211900424382528,0.923215168658767
2024-07-08,44.15954125338599,18.417007312627412,11.13052977915184,7.79813921314673,5.169778771799505,3.622407120064259,3.697142675992212,2.870852565744338,2.2115375838194553,0.92306372426826
2024-07-09,44.29671100488234,18.451637556607032,11.11621064955306,7.8014424803296105,5.010057423636947,3.6069016101052385,3.708860233662286,2.8722499259051752,2.212474384166905,0.9234547311514072
2024-07-10,44.275225827210576,18.54385362160601,11.080798458216941,7.801242473218335,4.974555486726474,3.599974511451714,3.715357946671748,2.8727803473634905,2.212673491760452,0.9235378357742607
2024-07-11,44.21111267041274,18.582245184857126,10.944872603861166,7.77717402866304,5.1821025349380045,3.584320536819759,3.709848138929811,2.8768403189114196,2.209338234752651,0.9221457478542826
2024-07-12,44.17368938904391,18.611202626616034,10.991797610438962,7.771882248333671,5.1609472131499174,3.5769764808853006,3.70865995492803,2.8751270009487238,2.2080919210651024,0.9216255545903508
2024-07-15,44.25193993822948,18.595718788940076,10.952714352293945,7.7529531760724915,5.149281306017314,3.5788257034343434,3.70812707318025,2.8792625565134253,2.2091217253500517,0.9220553799686251
2024-07-16,44.06990460193605,18.762053460701296,10.980907873775402,7.750920385019616,5.158240420990653,3.5783616706064003,3.6942301192604816,2.8744870893025993,2.208929277563129,0.9219651008443682
2024-07-17,44.094556813628714,18.801775852520702,10.959075499633546,7.7440406080045445,5.125489343663089,3.577190164266845,3.6922065106102337,2.875807601186979,2.2082061045329815,0.9216515019523663
2024-07-18,44.02935434896682,18.87150674752556,10.965131823578282,7.745800018340958,5.118660809098281,3.573701177915539,3.693721897776705,2.8715179104525093,2.2087336004368,0.9218716659085431
2024-07-19,44.03234571788848,18.90637691562227,10.960904439131856,7.7439649840040214,5.086076763115371,3.5729380196490217,3.692480781963914,2.874975648111137,2.2082619288498955,0.9216748016640299
2024-07-22,43.68279711391637,18.80468258365064,11.587140717626701,7.684347866243288,5.072926592932127,3.5455697809554305,3.6639215505494156,2.8528092459084085,2.1912359682592317,0.9145685799583861
2024-07-23,43.69403526395368,18.80406863698793,11.603752200422184,7.682878984606456,5.051099791768516,3.544726399848223,3.663050017226162,2.8513229315641437,2.1907147411698675,0.9143510324528412
2024-07-24,43.69963008822513,18.798833183113683,11.613056164280062,7.679883171450812,5.048079472538065,3.543661506638096,3.661955567705312,2.850610693480111,2.1901675178257,0.9141226347430347
2024-07-25,43.74987305171599,18.812767411627394,11.575445374101731,7.686382222710927,4.986216609454678,3.5409696343073978,3.6883481990221045,2.8530504600267443,2.192042027541718,0.9149050094913184
2024-07-26,43.79668177249161,18.839843231860957,11.545676167433621,7.694492767200832,4.924516412966446,3.547474088676908,3.6943435000304543,2.848417234300124,2.1931763690153705,0.9153784560236746
2024-07-29,43.84097888504612,18.816373613895184,11.566722617439977,7.679869249763578,4.904051440326477,3.5433934176905537,3.6945526006554816,2.8469225709626675,2.1915416396216347,0.9155939645983262
2024-07-30,43.806823337984945,18.829885686517063,11.61385448932301,7.674216062945235,4.9068112678727465,3.5374870648335466,3.676312432901352,2.849761230106498,2.189928435814898,0.9149199917007041
2024-07-31,43.84482821177008,18.858260611804187,11.652191206060651,7.680746714388406,4.781470022983152,3.5409113627780333,3.681218132827975,2.852519807408318,2.192048293019715,0.91580563695948
2024-08-01,43.870712808567625,18.905111461284232,11.578193227831141,7.682156691580361,4.756965493553443,3.541719173293214,3.6956394177902014,2.8611499623021275,2.1923994278531227,0.9159523359445304
2024-08-02,43.879782043227635,18.97299001219775,11.815591952973453,7.69932754443967,4.39196832176055,3.5487086386647673,3.6998805491806745,2.877106974032436,2.196837476094182,0.917806487428876
2024-08-05,43.885833033826145,18.980482932194736,11.804661832902623,7.696398279022393,4.391375849201143,3.5479391125726325,3.703487160168347,2.875853237147741,2.1963610989299323,0.917607464034306
2024-08-06,43.878634406753186,19.003038133191687,11.741083935987035,7.693697647216551,4.390121377394503,3.5911938297142556,3.7085816082745624,2.879935926736904,2.196180938911289,0.9175321958200274
2024-08-07,43.88984115059186,19.096604473837836,11.696243793977992,7.698887986101763,4.356630943320516,3.5510318111838237,3.713859577470955,2.881778688722562,2.197174347450398,0.9179472273422875
2024-08-08,43.845745245263714,19.176390744243076,11.727160793746743,7.705036848459422,4.32038712390875,3.5211924666545236,3.711894851041486,2.87909558462355,2.1957458993774055,0.9173504426813308
2024-08-09,43.71386240721611,19.23176774382448,11.798497815563652,7.70284533370572,4.3387272862997355,3.5274632774743386,3.695569148514967,2.878510991998558,2.195505844238458,0.9172501511639727
2024-08-12,41.718869046205086,18.399756633450192,15.76917816859332,7.357387407799333,4.1399661417746145,3.3624920453363503,3.5304485924782316,2.749094262397675,2.0967967592390324,0.8760109427261622
2024-08-13,41.71825058801431,18.400259564301102,15.776712477827076,7.356970211224402,4.137250651975637,3.364355503258766,3.52878470307239,2.7447077557440225,2.096726821019023,0.8759817235632781
2024-08-14,41.70589095559307,18.456450766181234,15.716969152061273,7.35834153258827,4.140501035539766,3.362750399293664,3.5415192599580507,2.744561525683111,2.0969432349648076,0.8760721381367605
2024-08-15,41.72299338734984,18.480175967415718,15.646487992769167,7.34446738061818,4.1738959911656135,3.3638135880109803,3.5466999488990387,2.7485722692861403,2.096857256775457,0.8760362177098642
2024-08-16,41.71813941080525,18.4991102060028,15.64968334052191,7.344393163759015,4.155825769252596,3.3631172658643202,3.54798830608586,2.748705240131903,2.0969586988535833,0.8760785987227593
2024-08-19,41.71366009957726,18.624951312129898,15.641966414180859,7.358712143617368,4.167459999129621,3.369071647527433,3.5388960167662513,2.606448693915264,2.101047029734459,0.8777866434215844
2024-08-20,41.763742630315114,18.6572074871542,15.636476760796935,7.361233071315844,4.067201517775376,3.381190419798339,3.539078470247998,2.610456063929014,2.10427735338675,0.8791362252804293
2024-08-21,41.76359265667601,18.6419125923203,15.668778305591424,7.361808917641802,4.067973408054363,3.3806183201712865,3.5206809791657987,2.61081314464608,2.104565194609835,0.8792564811230996
2024-08-22,41.76790517236857,18.64810428589239,15.66251780037656,7.362857899008148,4.06605239300727,3.375775352659951,3.521355098910021,2.611185158422909,2.10486507330787,0.87938176604631
2024-08-23,41.82366727088973,18.592350918726734,15.671053159395182,7.366564138138974,4.038443429297938,3.3783039581517538,3.5313271389806737,2.6124383589591815,2.1058752728450965,0.879976354614736
2024-08-26,41.81246179122229,18.594188450556054,15.67744039095442,7.368750951996393,4.036290999134851,3.3788572447039997,3.530360092467781,2.615156908551531,2.106327743231919,0.8801654271807619
2024-08-27,41.67576967669604,18.551346496929465,15.773160560545502,7.344342949088943,4.179933216778081,3.3676652315677367,3.5253745365805096,2.605806520969355,2.099350814032416,0.8772499968119496
2024-08-28,41.666029671545616,18.562303398785982,15.832484086427575,7.3453094867218365,4.181171428877458,3.307248064333159,3.5223118698910545,2.6061494529489773,2.099627094916965,0.8773654455513742
2024-08-29,41.63911166354807,18.60554321694268,15.806648145894187,7.342439068862064,4.199398904977016,3.30570942175069,3.5206468199801324,2.604917486821396,2.098634569542581,0.8769507016811765
2024-08-30,41.60825947118181,18.641549694058355,15.822435972005094,7.3433209876667265,4.180503591076198,3.3032154355350105,3.5209341520417214,2.6054052655406226,2.097781287748494,0.8765941431459667
2024-09-02,41.557176383124464,18.63399073033303,15.866146942509843,7.336087409675159,4.211751335377092,3.300339095175221,3.5194140202930537,2.603308455729276,2.0959547394082887,0.8758308883745816
2024-09-03,41.73536061314088,18.677879393192335,15.86832083836183,7.343562422449577,3.986951074889391,3.303817940192544,3.5120318427046078,2.5970880817699773,2.0982131775428794,0.8767746157559829
2024-09-04,41.77928900999542,18.69216979064148,15.917837883146458,7.337130502001445,3.830778840489845,3.3075467553219116,3.5107486891271864,2.651107092596249,2.097087291748899,0.8763041449311079
2024-09-05,41.779422473925734,18.71422527367521,15.990478190088997,7.33430810011013,3.690743206745694,3.3071719320824076,3.4744865561486025,2.736881813664201,2.0963051429940798,0.8759773105649383
2024-09-09,41.80545994942974,18.733747768859217,15.94629976236809,7.338011415337771,3.691531427552734,3.2975433240341565,3.475779669990587,2.7380175261185142,2.0972408460579217,0.8763683102512634
2024-09-10,41.770460126744716,18.82187001170667,16.10124877449209,7.328768352110259,3.5104186832097732,3.3080904464340977,3.471799005496158,2.7169941458864058,2.0949425333352782,0.8754079205845456
2024-09-11,41.75873105372559,18.925735274990767,16.063068640774986,7.324636092416749,3.5000746115222783,3.2534208829016946,3.4883142508421345,2.716002419092812,2.0947071938267685,0.8753095799062225
2024-09-12,41.74149175526022,18.98657854575669,15.979439323167096,7.3232330439190845,3.543342768512946,3.252673779203255,3.489235322329102,2.714163409329804,2.0947103927024058,0.875131659819396
2024-09-13,41.740952243893645,19.005043647433148,16.037990335923936,7.32453705096959,3.4711508976318313,3.2451291337048085,3.4899792924677113,2.714742119660668,2.0951570240806996,0.8753182542339631
2024-09-16,41.743719490489426,19.00973287727942,15.923435071520872,7.322416752222183,3.581752024347915,3.244364861088785,3.4890058593565865,2.715853295438931,2.0946241422829748,0.8750956259729131
2024-09-17,41.81210386074298,19.036400428659483,15.86505388898511,7.331233102813695,3.538665551454841,3.232893453317909,3.4925195325880773,2.7178348053572416,2.0971461157543985,0.8761492603262618
2024-09-19,41.780390936326555,19.021962027521727,15.937381515122182,7.3255868047362185,3.5278963573947624,3.2304414239707877,3.4900422478392894,2.7152584448763113,2.095555508487167,0.8754847337249988
2024-09-20,41.79594011414986,19.029041326290493,15.917817540283238,7.328313128002567,3.515569139435349,3.2332192582767143,3.4915128428291022,2.7164406928483755,2.0963353998311645,0.8758105580531392
2024-09-23,41.7416359709465,19.004904281163956,15.974715747093912,7.319586633708812,3.5505892663072456,3.2162153417243386,3.488520959674446,2.733136857070916,2.095311959072373,0.8753829832375045
2024-09-24,41.718810349776135,19.006493534186728,15.938040925685032,7.318701688116159,3.604539177406281,3.219365889204369,3.4892327217473866,2.7332953553708323,2.09589414757129,0.8756262109357865
2024-09-25,41.73035150811917,19.030431812117428,15.932500600748673,7.316769002236417,3.57863094736895,3.218014311627719,3.4890558935714377,2.7330223573406793,2.0956848123552576,0.8755387545142674
2024-09-26,41.772833574904936,18.930390916037354,15.94259541794866,7.31649218393123,3.6139430681667957,3.2183844913526167,3.4907332539418543,2.7377274171459414,2.0996883269431446,0.87721134962747
2024-09-27,41.885357016462024,18.917301620638202,15.991269791931101,7.311165126722519,3.4676099344294213,3.217719267435893,3.4947851771010465,2.7384604181487253,2.0991609770013433,0.8771706701297246
2024-09-30,41.71049826466629,18.93190420621471,16.02831556521,7.299670703141717,3.6239309480405506,3.221284538814618,3.4868676269044765,2.7178320752313483,2.101230296972251,0.8784657748040322
2024-10-02,41.49023127447272,19.23453748756411,16.067590197110356,7.254140223838928,3.5583644878251204,3.2185018444904867,3.506492860153764,2.688414568376855,2.102055247454513,0.8796718087131509
2024-10-03,41.39282863878398,19.056966353015035,15.888593924613946,7.136376086186423,3.6327617378299566,3.204010398311927,3.474218937153159,2.6721211805193477,2.0976472571037412,1.4444754864824871
2024-10-04,41.32999481585644,19.028038104119297,15.843547757647949,7.097819625693008,3.558368501521668,3.1925312998841076,3.4475800464052013,2.664203775463827,2.0944630534469324,1.743453019961573
2024-10-07,41.30996783630543,19.018817823988492,15.884755587844806,7.072082679050669,3.452218268924387,3.220797017831801,3.515205098245147,2.6649710870959478,2.093448154487264,1.7677364462260516
2024-10-08,41.24762870604533,18.990117328107665,15.936543857455252,7.049853605328267,3.5511222515727137,3.1553676858094257,3.471365831100859,2.670112167784361,2.09028902016616,1.8375995466299613
2024-10-09,41.25053542520666,18.991455561107845,15.917661746477888,6.975538136948319,3.6358886683041622,3.1671512449500305,3.4714391811030976,2.6630210561363556,2.090436322770897,1.836872656994748
2024-10-10,41.552430290076224,18.86245388343963,15.862175733257972,6.94669537524436,3.4794530792071376,3.1571310336390934,3.4786122924094847,2.6943973875237166,2.088470223232643,1.8781807019697359
2024-10-14,41.409625616997,19.01172751003866,15.86540494450705,6.939011639951826,3.494860272131528,3.1523730734851956,3.470832862922456,2.6954253834503414,2.0854923403109917,1.8752463562049502
2024-10-15,41.26976145451855,18.88366423919162,15.98728233526456,6.973043233342913,3.4652311242712086,3.1730674045431764,3.485664757855548,2.7116352721582198,2.0984332620669175,1.952216916787286
