date,UOB KAY HIAN (HONG KONG) LTD,CHINA SECURITIES (INTERNATIONAL),THE HONGKONG AND SHANGHAI BANKING,BOCOM INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL
2024-04-29,55.6456891103807,0.0,15.76155511642375,9.703169183840451,6.326476398174637,3.9916823818247167,3.78461410867049,2.9563868305155947,1.8304268701696547
2024-04-30,55.60249678317225,0.0,15.74932095674694,9.697490955718356,6.321565770899908,4.004152560713908,3.7817506173232864,2.9585402277389776,1.8846821276863779
2024-05-02,55.562005659412925,0.0,15.742741313101053,9.69042900114509,6.31696224917353,4.001236637036607,3.7789966522833702,2.963793933419554,1.9438345544278675
2024-05-03,55.53148069421391,0.012438918993701314,15.734092477894034,9.685105219101715,6.307938712311807,3.9990384152904865,3.7773647730890656,2.964534985647661,1.988005803457621
2024-05-06,55.53135734598968,0.012438891363993808,15.734131569866374,9.685083706249632,6.307924700925311,3.999029532503985,3.7775044647308893,2.9645284007318335,1.988001387638296
2024-05-07,55.5722155575916,0.01244804350576979,15.74563414938283,9.691024155732956,6.3125658718693884,3.9864118372257167,3.7807284056978077,2.966709606711408,1.9322623722825272
2024-05-08,55.57015680839644,0.01244758235086906,15.745050830699078,9.690665138407828,6.308627376575869,3.998489459208331,3.780514250659481,2.966599700871704,1.9274488528304032
2024-05-09,55.57361559417966,0.012448357110620397,15.74610492814016,9.69126830270924,6.30887184208067,3.9987383323317873,3.7807495566167506,2.9667843473341073,1.9214187394970088
2024-05-10,55.56558693034107,0.012446558709103503,15.75864743613978,9.689868215014027,6.307960405769046,3.994456305714432,3.7802033555657046,2.9663557390106856,1.9244750537361466
2024-05-13,55.54928970366036,0.012442908169266114,15.754025470213815,9.687026204562407,6.306110299141815,3.9932847431794753,3.779094632804221,2.9654857154121785,1.9532403228564643
2024-05-14,55.554638749189124,0.012444106342684043,15.807763286704004,9.680551797807858,6.343753568491009,3.9874472180914724,3.7794585357336055,2.9657712729448,1.868171464695442
2024-05-16,55.51754581156677,0.012435797613283082,15.83607056527249,9.674088249271305,6.339517946395256,3.984784863799136,3.776935052134961,2.963791075227627,1.8948306387191687
2024-05-17,55.494623971621316,0.012430663175902633,15.807334625348346,9.67009405429697,6.36834713228326,3.942961964170687,3.7753756478154097,2.96256739821408,1.9662645430740269
2024-05-20,55.37592294093984,0.012404074428643285,15.788290052998692,9.649410066391782,6.391642352016618,3.934528108499833,3.7673002533261233,2.956230571716955,2.1242715796815235
2024-05-21,55.37674067571716,0.012404257599279584,15.78113971159063,9.649552558972907,6.396905177895147,3.900400666306806,3.767355884948499,2.956274226294972,2.1592268406745965
2024-05-22,55.37678156308999,0.012404266757953407,15.818068824171844,9.649559683712432,6.396909901045043,3.9004035461645636,3.7673586665727474,2.956276409057717,2.122237139427707
2024-05-23,55.3594507298021,0.012400384692705612,15.804260950657378,9.646539737347554,6.3949079107537425,3.8991828677194444,3.7661796261311915,2.955351206614524,2.1617265862813646
2024-05-24,55.33094387012345,0.012393999224249259,15.796122686218231,9.641572337002144,6.402680980203243,3.89717501797733,3.764240265232351,2.9538293746411677,2.2010414693778375
2024-05-27,55.328127451251966,0.012393368353151338,15.795318642496618,9.641081568105367,6.3516750510397815,3.8969766465688847,3.764638820777965,2.9536790207846813,2.2561094306215916
2024-05-28,55.380420781102835,0.012405081934093072,15.750732716317406,9.638527143470064,6.328437780722897,3.9006598705380986,3.7684923248639404,2.9564706878520983,2.2638536131985685
2024-05-29,55.36521284535212,0.012401675392821353,15.74640743081401,9.635880321733033,6.319317988109951,3.8995887160784566,3.767457464739274,2.9556588157927033,2.298074741987628
2024-05-30,55.35095277704204,0.012398481171591586,15.759325839198818,9.63339846887717,6.317690361274391,3.8985843236339113,3.7664871045068917,2.9548975454128303,2.3062650988823634
2024-05-31,55.368727916136976,0.012402462760278572,15.78431924283461,9.63649209218716,6.316544754136638,3.8998362962766424,3.767401359350817,2.984194953325838,2.2300809229910423
2024-06-03,55.421548542700414,0.012414294454424048,15.799377158442617,9.645685107257941,6.333654799271391,3.9035566598178852,3.770995382688653,2.987263497705634,2.1255045576610314
2024-06-04,55.51158759871305,0.012434462987839852,15.791220471104515,9.66135569756964,6.328845602167918,3.802577205138454,3.77682576535661,2.9921166711096063,2.123036525852371
2024-06-05,55.51323111589792,0.012434831131762395,15.791687997675757,9.661641738823457,6.329032978659161,3.8026897870561003,3.776937584858054,2.992205257932301,2.1201387079654883
2024-06-06,55.50809544779271,0.012433680754377521,15.796147869410463,9.660747916137865,6.328447463960198,3.802337990695831,3.776588170898535,2.9919284415265817,2.123273018823433
2024-06-07,55.50678086952027,0.012433386291985427,15.7957737749183,9.660519124117462,6.32829758961363,3.802247941291924,3.776128690059665,2.991931593012469,2.125887031174294
2024-06-11,55.5170115747715,0.0124356779455174,15.77647859749986,9.66229969798942,6.329463986698225,3.802948750767273,3.7768987072704916,2.9924830494251897,2.1299799576325187
2024-06-12,55.51458709083972,0.012435134866909517,15.749883091782726,9.661877735608927,6.329187572617255,3.7830196899576096,3.776659747631795,2.9923523646699466,2.1799975720251137
2024-06-13,55.51047827962583,0.012434214503014818,15.749457524641471,9.661162629297818,6.32871912930828,3.782739696634431,3.776010159120354,2.992130891151072,2.1868674757177313
2024-06-14,55.57851627780932,0.0124494548520442,15.72207583997589,9.673004108344555,6.313133376251198,3.7262404034535144,3.780638333481471,2.995798281568993,2.198143924263018
2024-06-17,55.49101078556987,0.012429853830860123,15.689257639180445,9.654075103643581,6.409069394312067,3.7114951641146856,3.774241991093182,2.9910815525010843,2.267338515754217
2024-06-18,55.477875892461505,0.01242691164618715,15.689390368623762,9.651789954341892,6.42604477589799,3.6902749709323257,3.773052737544375,2.990373554288142,2.288770834263826
2024-06-19,55.477875892461505,0.01242691164618715,15.670602061730124,9.651789954341892,6.436400535603147,3.691162607478482,3.773052737544375,2.990373554288142,2.296315744906154
2024-06-20,55.48838330940284,0.012429265282476556,15.659513140396447,9.653617987222551,6.447237462953197,3.6733657770252592,3.7737673474247524,2.9909399260397604,2.300745784252714
2024-06-21,55.48633076676995,0.012428805517830944,15.659377773202662,9.65326089513771,6.449958215872459,3.67293397347472,3.7736277539115655,2.9908292896985214,2.30125252641458
2024-06-24,55.43658256792977,0.012417662040154506,15.645337813659305,9.644605928485003,6.444175281600183,3.645692528610361,3.7703182914130196,2.98814775772218,2.41272216854002
2024-06-25,55.448550072440575,0.012420342732570876,15.639843614902782,9.64668798079789,6.445566433312257,3.6536508204979325,3.771132217868612,2.9887928312478733,2.393355686199506
2024-06-27,47.00942466514383,15.277968841628864,13.265767865518846,8.178487107580137,5.464567951283053,3.0725032227460916,3.1947938966358134,2.53628810502694,2.0001983444364195
2024-06-28,47.02967572519448,15.284550395576133,13.275871978553061,8.18201029542425,5.460776871985748,3.0267976438319826,3.196170173063595,2.539888928183436,2.004257988187314
2024-07-02,47.039557025966175,15.287761798531605,13.278661342545131,8.183729399445266,5.461924223692669,3.041043564226011,3.1968417132839044,2.5405480160889113,1.9699329162203225
2024-07-03,47.047406031722936,15.287176249398673,13.280877015819057,8.185094933970444,5.464654745620772,3.0368463013831466,3.1973751372912176,2.5412228479577923,1.9593467368359616
2024-07-04,47.04625507378216,15.286802267103361,13.280552115210265,8.184894695513005,5.464521059445411,3.03363562505767,3.1972969173718995,2.541160680011399,1.9648815665048274
2024-07-05,47.04953102511049,15.28786672632789,13.28147687409436,8.18546463070993,5.464901568053275,3.0213004571036195,3.1975195533514715,2.5410866993874075,1.9708524658615594
2024-07-08,47.023129806680295,15.279288143290405,13.283742159865861,8.180871466124447,5.461835011238485,3.019605094544773,3.195725307791025,2.539660802390373,2.016142208074338
2024-07-09,47.023129806680295,15.279288143290405,13.283742159865861,8.180871466124447,5.461835011238485,3.018978126168347,3.195725307791025,2.539660802390373,2.0167691764507647
2024-07-10,47.03073739722786,15.281760087810692,13.285891256952914,8.182195000323306,5.462718648813753,3.016017664604202,3.1962423250492153,2.5400716789014366,2.004365940316625
2024-07-12,47.02077136374587,15.278521811289266,13.283075914382664,8.180461154888551,5.461561073152182,3.0116169347530435,3.1955650263337194,2.539533425818463,2.028893295636238
2024-07-16,47.020918759498336,15.278569704787259,13.283117552767415,8.180486798134982,5.461578193477533,3.011626375252026,3.1955750434537697,2.5395413864798764,2.028586186148798
2024-07-17,47.02920388634298,15.281261802078175,13.285458049650936,8.181928207034712,5.462540528312722,3.0121570264427278,3.1961381065600434,2.53998885588433,2.011323537693381
2024-07-19,47.03421765830302,15.28289093367314,13.286937120715745,8.185308945257496,5.4631228884266125,3.0124781517689168,3.1964788460643274,2.5400087969918284,1.9985566587989179
2024-07-22,47.04103220310888,15.285105192785245,13.28886219639149,8.186494872383202,5.463099042883795,3.0129146141651035,3.196941967370516,2.5403768057440974,1.9851731051676769
2024-07-23,47.048409476902314,15.287502300176126,13.290946240262016,8.187778730565167,5.463955800814318,3.013387118593344,3.1974433321384743,2.540775203788459,1.9698017967597805
2024-07-24,47.0488521869127,15.287646150528927,13.291134034814805,8.187855774861609,5.463066247828912,3.0134154735719156,3.1974734190252896,2.5407991116448425,1.9697576008110027
2024-07-25,47.03814094295056,15.28416573177451,13.288108146348607,8.185991709817412,5.461822514291495,3.012729432854738,3.1967454752761513,2.540220667795979,1.9920753788905436
2024-07-26,47.03811144212769,15.28415614603288,13.288162529283621,8.185986575824304,5.461819088810485,3.012727543366855,3.1967434703792708,2.5402190746505346,1.9920741295243545
2024-07-29,47.04563535052352,15.286600899600241,13.29028801677778,8.187295952651679,5.4626927256389815,3.013209439543443,3.197254800538979,2.5406253914654964,1.9763974232598787
2024-07-30,47.0523056109521,15.288768276197631,13.292235086346032,8.188456770138853,5.463467241337405,3.0136366607200267,3.197708116176385,2.5420521159184686,1.9613701222131046
2024-07-31,47.052453204471625,15.28881623395634,13.292276781385912,8.188482455663472,5.463484379123716,3.013646113885723,3.1977181467368254,2.541746410143849,1.9613762746325383
2024-08-01,47.052482723286644,15.288825825544187,13.292285120425277,8.188487592787734,5.46348780669388,3.013648004525979,3.1977201528564656,2.5417480047332273,1.9613147691466093
2024-08-02,47.0525122421387,15.288835417144067,13.292293459475104,8.18849272991844,5.4634912342683455,3.0136498951686073,3.197722158978622,2.5433179996697404,1.9596848632383743
2024-08-05,47.04247796647841,15.285574966600832,13.298867180634774,8.186746476862462,5.462326106743802,3.0130072133573553,3.197040222476208,2.543277400487417,1.9706824663587392
2024-08-06,47.04395332683312,15.2860543574042,13.29934698831256,8.187003232069843,5.462497417859431,3.0131017081965563,3.197140489014038,2.543357163518828,1.9675453167914227
2024-08-07,47.04486809672823,15.286351594803532,13.2949638833704,8.187162428386443,5.462603636147577,3.013160297973534,3.19720265742598,2.543343893289191,1.9703435118751098
2024-08-12,47.043245142313864,15.285824246065955,13.294505233549575,8.186879987560443,5.462415187182921,3.0130563499340424,3.197092360291002,2.543569771270589,1.9734117218316058
2024-08-13,47.049265390439324,15.287780413300696,13.296206566439537,8.187927684179785,5.450567889914644,3.0131282802764527,3.197501500630507,2.5442089370247354,1.9734133377943175
2024-08-14,47.05171524613324,15.288576448171426,13.296961634992375,8.18835402965175,5.450851701036228,3.013285173894508,3.1976679945638895,2.5443414140081515,1.9682463575484321
2024-08-15,47.04967860122389,15.287914678430797,13.29638607278211,8.18799959476105,5.450615759597951,3.013154743114721,3.1975295827289787,2.544356746044095,1.9723642213164128
2024-08-19,47.0522760923593,15.288758684681994,13.297120131886953,8.188451633053266,5.450916674004573,3.013321091599292,3.1977061100718482,2.5446854204998854,1.9667641618428922
2024-08-21,47.052246573803544,15.288749093178392,13.297174525510517,8.188446495974123,5.450913254336045,3.01331920117243,3.197704103969828,2.5446838240747023,1.966762927980423
2024-08-22,47.0521580183585,15.288720318739788,13.297337705971717,8.18843108477537,5.448707251403281,3.0133135299060747,3.197698085678872,2.546937514305605,1.9666964908607916
2024-08-23,47.035898985868954,15.283437249676538,13.324036983565374,8.185601544693622,5.446824432166977,3.0122722692148054,3.1965931102801557,2.546057411425355,1.9692780131082215
2024-08-26,47.03377522365809,15.282747172795203,13.323435377412371,8.185231948882578,5.446578497462896,3.0121362592702283,3.196448777891544,2.550645779340814,1.9690009632862806
2024-08-27,47.033539261917554,15.282670501432849,13.32355666778809,8.185190884741584,5.446551172755576,3.0121211478123224,3.1964327417640255,2.550946536698652,1.9689910850893424
2024-08-30,47.033480271852355,15.282651333712465,13.32366537848951,8.185180618770714,5.446544341621584,3.012117369971537,3.1964287327572873,2.5509433372689494,1.9689886155555947
2024-09-03,47.033804719042124,15.282756756769587,13.323130177327815,8.185237081929172,5.446581913070589,3.0121381482131273,3.196450782418797,2.55139991172658,1.9685005095022083
2024-09-05,47.03191708904016,15.282143406641119,13.3256681929635,8.184908579925532,5.446363322814311,3.0120172606435887,3.1963224977428553,2.551611057952774,1.9690485922761636
2024-09-09,47.02277602515782,15.279173188589517,13.342200624569726,8.18331777145267,5.445304774531747,3.011431848780787,3.195701264547425,2.5512405227887194,1.9688539795815925
2024-09-10,47.02271706208829,15.279154029640873,13.342246590728168,8.183307510179825,5.445297946523893,3.0114280726688576,3.1956972573753317,2.5512373237225425,1.9689142070722188
2024-09-11,47.0225696550614,15.279106132479466,13.342204765392996,8.183281857110297,5.445280876579174,3.0114186324304666,3.1941198372195188,2.5527967283617445,1.9692215153649342
2024-09-13,47.02094823875972,15.278579283522891,13.34180739794148,8.182999683960219,5.445093114250461,3.0113147937143427,3.1940096986624047,2.553022173335182,1.972225615853302
2024-09-17,47.01808892249677,15.277650202084583,13.340996090464726,8.182502080552535,5.4447620013342375,3.0111316774292605,3.1938154728073878,2.5528669255553456,1.9781866272751563
2024-09-19,47.0180299711812,15.27763104695517,13.341042053551641,8.182491821325218,5.44475517468751,3.0111279020700787,3.193811468399124,2.5528637247688573,1.978246837061197
2024-09-20,47.01817734974728,15.277678934868769,13.34108387120434,8.182517469441747,5.444709551101991,3.0111373404857837,3.193821479438609,2.5531851779223125,1.9776888257891616
2024-09-23,47.021154594624385,15.2786463350086,13.341991338129269,8.183035595825855,5.438534119129238,3.0113280091532335,3.1940237158751112,2.5534722369420813,1.9778140553122305
2024-09-25,47.02112511510425,15.278636756188893,13.34204566764399,8.183030465540037,5.438530709485697,3.0113261212262903,3.194021713408621,2.5534706360639903,1.9778128153382282
2024-09-26,47.02097771805806,15.278588862270531,13.342003844354632,8.164071235804471,5.438513661332124,3.011316681627083,3.1940117011138303,2.5667537529666555,1.9837625424726046
2024-09-27,47.021301992779485,15.278694229287284,13.34209585593733,8.160616651942568,5.444820607469413,3.011337448823458,3.191588646622473,2.5704077295201735,1.9791368376178158
2024-09-30,47.050505044567565,15.288183215766232,13.353581498765385,8.165684884862744,5.448202167984287,3.016344337064268,3.1155305428635356,2.5901340416103635,1.9718342665156208
2024-10-02,47.065120177323365,15.29293213030141,13.351893462128167,8.168221362813858,5.481208183124029,3.017281293487619,3.1084031948262276,2.5901855719394984,1.9247546240558264
2024-10-03,47.078237235335926,15.300332789088248,13.361828898424314,8.17049784767296,5.482735796895036,3.0225161323024494,3.1092695073922925,2.5949875275277363,1.879594265361035
2024-10-04,47.10650510459659,15.309519789968604,13.43900354715517,8.075413436674408,5.526539037795009,3.0498938429644835,3.1111364512094912,2.5959804015199657,1.7860083881162718
2024-10-07,47.09970115674562,15.307308520547465,13.437062450504062,8.074247043799872,5.496288099114529,3.080852789635288,3.110687086304914,2.5958566402161534,1.797996213132105
2024-10-08,47.09499870693112,15.30578023377823,13.451419055179143,8.073440908291985,5.496995201120741,3.0805451962690187,3.110376514272551,2.595723054350245,1.7907211298069645
2024-10-09,47.05041649567774,15.291291104432956,13.4175442512673,8.065798231617228,5.51299533023669,3.0776290157724375,3.1074320941293467,2.5874316385481597,1.889461838318148
2024-10-10,47.04947199492435,15.287847545570955,13.396008769931797,8.065636316950497,5.512884661115551,3.08384043076672,3.1073697148312958,2.5873796978574295,1.9095608680514038
2024-10-14,47.05221705528482,15.288739501686821,13.396790348366237,8.066106899458585,5.503795962523251,3.084020354743878,3.107551011603987,2.5969409993006947,1.903837867031723
2024-10-15,47.04920636091973,15.287761232760344,13.395933138148813,8.06559077962173,5.503443795324168,3.083823019883059,3.1073521711049548,2.596774830815501,1.910114671421698
2024-10-16,46.98715980199839,15.267600361802657,13.378079185665372,8.048689322303414,5.5067110914497635,3.0797562008757753,3.1032543228204403,2.5922852800064655,2.0364644330777266
2024-10-17,46.95894673806307,15.258433053394116,13.358964231899872,8.042228658446291,5.503404630860294,3.0779069859207397,3.101390998606204,2.5904157067576388,2.1083089960517722
2024-10-18,46.95897613967024,15.258442606897463,13.358909984820757,8.04223369379023,5.503408076613496,3.077908913038327,3.101392940427436,2.590417328650597,2.10831031609145
2024-10-21,46.96382790912131,15.260019098801603,13.360290218307345,8.043064611901345,5.502849565142745,3.0782269204921735,3.1017133742350076,2.5906849688057667,2.0993233331927135
2024-10-22,46.93070880186158,15.249257663207027,13.351619363580742,8.037392605775825,5.498968930341537,3.0760561407221165,3.0995260317098414,2.5887954322495457,2.1676750305517927
2024-10-24,46.88045829702164,15.232929699799408,13.339761031906864,8.028786662112323,5.493080973992626,3.0727624897644916,3.0962072506422995,2.5860235099683995,2.2699900847919463
2024-10-25,46.89842815788635,15.238768670603257,13.321112710880376,8.031864195576619,5.49174735865,3.0739403177213243,3.0973940652666325,2.5870772954104915,2.2596672280049535
2024-10-28,46.887404228407235,15.235186650527707,13.317981454399588,8.0299762281552,5.490456470277471,3.0732177582962734,3.096665992811207,2.5865316937234284,2.2825795234018904
2024-10-29,46.887345604341185,15.235167601731911,13.317964802715895,8.029966188148409,5.490449605472561,3.073213915803309,3.0966621210005427,2.5865284597417793,2.2827017010444073
2024-10-30,46.89839883204998,15.238759141720221,13.321104381117802,8.03185917320925,5.466731712051031,3.0739383955701074,3.0973921284496626,2.5882637577948673,2.2835524780370786
2024-10-31,46.89707920737114,15.238330354317256,13.319979207319962,8.03163317317842,5.466577889441742,3.073851901253264,3.0973049741929173,2.5883159869093677,2.2869273060159254
2024-11-01,46.903326087093774,15.240360161258456,13.321690945065495,8.032703019046375,5.4673060596209275,3.074261350699516,3.0977175476828895,2.5749025987856116,2.2877322307469576
2024-11-04,46.906200797356696,15.24129424468966,13.319380386341258,8.033195344340427,5.467641151439596,3.074449772532103,3.0979074071484938,2.5750604148627274,2.2848704812890386
2024-11-05,46.900363744178975,15.239397603233066,13.317722909711566,8.032195685710763,5.466335421352046,3.0740046518655135,3.097521900542378,2.574739971844067,2.2977181115616263
2024-11-06,46.900569043005596,15.239464311253997,13.317781205909471,8.032230845360235,5.466359349359386,3.074018107828275,3.097535459448127,2.5743135083804587,2.297728169454456
2024-11-08,46.90086233016145,15.239559609439837,13.317864487077522,8.032281073964874,5.463892179947223,3.074037330836573,3.097554829519399,2.5743296065452057,2.2996185525079165
2024-11-11,46.90247547508772,15.240083770767393,13.318322552120652,8.032557342519803,5.464080109326553,3.0741430616798247,3.0976613692418864,2.5744181500503145,2.2962581692058563
2024-11-14,46.899923824174074,15.239254659440457,13.323476052092682,8.034058854148537,5.460781282057857,3.073975818056273,3.0974928461440556,2.574278093126705,2.2967585707593647
2024-11-18,46.88652488280891,15.234900923592267,13.319669639206566,8.031763586379775,5.446718239624766,3.1022294572651345,3.096607916667835,2.573542642012611,2.3080427124421403
2024-11-19,46.84075655679761,15.220029360516019,13.462926728086178,8.023923372689682,5.439153088084474,3.0992012130197604,3.09358515989468,2.5708431148787967,2.249581406032802
2024-11-20,46.840639541992765,15.219991338739765,13.462893095799695,8.023903327799365,5.438265151035861,3.0991934707787774,3.093577431683388,2.5707117855109627,2.2508248566594213
2024-11-21,46.84137089411491,15.220228977958048,13.463103300347115,8.024028610006955,5.436851154181536,3.099241860419567,3.0936257336374564,2.5706894691425477,2.2508600001918664
2024-11-22,46.84365285952828,15.2209704600165,13.45089292798058,8.024419515640465,5.430870266843237,3.0993928458112863,3.0937764454290058,2.5708147051112036,2.2652099736394433
2024-11-26,46.83601792479341,15.218489630513044,13.454570650805378,8.023111634731373,5.433107470201386,3.10357123503257,3.0932721982193363,2.570270799466902,2.267588456236598
2024-11-27,46.834233873555974,15.217909936370368,13.454058146871816,8.022806022878056,5.432900515329156,3.1034530155436455,3.0931543710355265,2.5701728941580493,2.27131122425741
2024-11-28,46.83420462794669,15.217900433555625,13.454049745493265,8.02280101304164,5.432897122757685,3.103451077594269,3.093152439517132,2.5701712892151254,2.271372250878568
2024-11-29,46.83066617879249,15.216750680563221,13.453033256127842,8.022194869013266,5.432486652880346,3.103216603582639,3.0929187435950944,2.5699146656925542,2.27881834975255
2024-12-03,46.83341501030215,15.217643862043614,13.459442862093617,8.022665749823469,5.432805524929491,3.1033987538759673,3.0931002894323196,2.5706899514993427,2.2668379960000276
2024-12-04,46.83189434022591,15.217149748692135,13.459005837119062,8.02240525573533,5.432629122999588,3.1032979872413193,3.0929998571864123,2.570731365514902,2.269886485285346
2024-12-05,46.83230374168572,15.21728277605328,13.458186858813221,8.022475387094936,5.432676614699954,3.103325116076147,3.0930268959956386,2.570753838685989,2.269968770895112
2024-12-09,46.83139721950468,15.216988218594654,13.457926351771512,8.022320097875651,5.43257145562256,3.103265045722396,3.092967024982176,2.57070407719252,2.2718605087338513
2024-12-10,46.82554953278616,15.215088121967499,13.456245903570977,8.021318376435053,5.431893107808175,3.1028775509460425,3.09258081608672,2.5703830816002045,2.2840635087991714
2024-12-11,46.82362011663269,15.214461194209214,13.455691447756355,8.02098786325577,5.431669290204097,3.102749698905249,3.0924533883161547,2.5702771706458702,2.288089830074597
2024-12-12,46.82341549091221,15.214394704901558,13.45563264451666,8.020952810425246,5.431645553055215,3.1027361394583073,3.0924398738655197,2.5702659381778004,2.2885168446874817
2024-12-13,46.813624779023435,15.211213395858719,13.4528190902058,8.01927564020567,5.430509803427932,3.102087361591724,3.091793248933935,2.569728499099203,2.3089481816535757
2024-12-16,46.81391697979249,15.211308341043447,13.452903059864262,8.019325694832293,5.430543699524386,3.102106724166551,3.0918125472550826,2.569744538802328,2.3083384147191572
2024-12-17,46.813975420384025,15.211327330222623,13.452919853921744,8.019335705832603,5.430550478794455,3.1021105967105225,3.0918164069482215,2.5696853287988795,2.308278878386926
2024-12-20,46.814121522501225,15.21137480337799,13.45271216659728,8.019360733442724,5.430567427043676,3.102057859949848,3.0918260562232294,2.5696309303878495,2.308348500476182
2024-12-27,46.80693437947771,15.209039475431197,13.450646837520264,8.01812956022674,5.429671290017333,3.101581616184472,3.0913513832966166,2.569236427523891,2.323409030321778
2024-12-30,46.80836578886519,15.209504585188292,13.451058173626892,8.01837476376495,5.42983733555222,3.101676466084392,3.091445920344358,2.569314997701361,2.3204219688723424
2025-01-02,46.80839500221325,15.209514077520353,13.45106656850327,8.018379768074945,5.42984072434235,3.1016784018570394,3.091447849732068,2.569254190696783,2.3204234170599367
2025-01-03,46.808716351448595,15.209618493955022,13.451158912835009,8.01843481589718,5.42987800131296,3.101699695515637,3.091469073155827,2.5692718291539345,2.3197528267258383
2025-01-06,46.84058103480958,15.219972327922877,13.37669052993008,8.023893305391763,5.4317007468713125,3.1050602232091697,3.093573567592222,2.581950194052727,2.326578070220266
2025-01-08,46.81812507536136,15.212675683136489,13.395683942327786,8.020046550746494,5.429096721707405,3.1035716185651565,3.092090469794346,2.5806499513878705,2.3480599869730954
