date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,ADVENT SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,BOCI SECURITIES LTD,TSE\,INTERACTIVE BROKERS HONG KONG LTD,CHINA CONSTRUCTION BANK (ASIA),GLOBAL MASTERMIND SECURITIES LTD
2024-04-12,16.37102478610157,58.07765900665242,0.0,10.37402625485683,1.6440312877610581,0.0,4.936966871916775,4.636972277910728,3.9593195148006215,0.0
2024-04-16,16.39012314477828,58.06439580499324,0.0,10.371657137289262,1.6436558401470094,0.0,4.935839416225088,4.635913332018936,3.958415324548189,0.0
2024-04-17,16.417459264736003,58.030057176708695,0.0,10.374500208254492,1.6441063978673522,0.0,4.937192424866576,4.63718412514458,3.9595004024223,0.0
2024-04-19,16.413640492919406,58.03270849054664,0.0,10.374974204960719,1.644181514837002,0.0,4.937417998426788,4.63739599173645,3.959681306572995,0.0
2024-04-23,16.405895009883114,58.05555703550691,0.0,10.367033855282576,1.643405636990936,0.0,4.935088065139509,4.635207636751945,3.9578127604450106,0.0
2024-04-24,16.291212957973624,58.135202967554,0.0,10.381256302127117,1.6456602114084982,0.0,4.941858471087765,4.64156663925424,3.963242450594753,0.0
2024-04-26,16.294193473632372,58.145838939425246,0.0,10.383155577340437,1.6459612888078137,0.0,4.942762595697419,4.624120589990829,3.9639675351058874,0.0
2024-04-29,16.282277949720324,58.340982512643045,0.0,10.256730579527217,1.6447576397209884,0.0,4.939148080747911,4.607027697773498,3.9290755398670147,0.0
2024-04-30,1.9186421082858465,6.8859908184569,0.0,1.2084348526517286,0.19381202527301988,0.0,0.5820105464386166,0.5428747354813006,0.46298741494916473,0.0
2024-05-02,16.244082078085746,58.404647732867986,0.0,10.245529547943445,1.6432055293044152,0.0,4.934487148948605,4.602680178414739,3.925367784435057,0.0
2024-05-03,16.063160728176342,58.633920376908286,0.0,10.209859016774882,1.6418261133386205,0.0,4.930344812378481,4.5988163826750545,3.9220725697483347,0.0
2024-05-06,16.064870899275352,58.63103725453067,0.0,10.20942507914563,1.6420009110397795,0.0,4.930869723592965,4.599305997577152,3.92249013483845,0.0
2024-05-07,16.05485935943201,58.58081883202703,0.0,10.279061955417271,1.6409776250360046,0.0,4.927796832499747,4.59643973518792,3.920045660400015,0.0
2024-05-08,16.049736328473713,58.59403550011738,0.0,10.275781954550185,1.64045399670724,0.0,4.926224395447269,4.594973032644214,3.918794792059996,0.0
2024-05-09,16.039500068713597,58.62044354817279,0.0,10.269228228609,1.6394077419345041,0.0,4.923082529966342,4.592042433873602,3.916295448730165,0.0
2024-05-10,15.688438382126543,57.56019347464934,0.0,10.044462334008895,1.5990696106222426,1.992673035120565,4.797505891055028,4.4870790392808795,3.830578233136507,0.0
2024-05-13,15.688438382126543,57.56464936247385,0.0,10.044462334008895,1.594613722797733,1.992673035120565,4.797505891055028,4.4870790392808795,3.830578233136507,0.0
2024-05-14,15.632683485813248,57.632512896203636,0.0,10.031559077777736,1.3611567458919427,1.9901132195822038,4.769092129514598,4.481314875043111,3.8256574189792065,0.27591015119431267
2024-05-16,15.634770804511586,57.63130663125842,0.0,10.001743213521403,1.3568877333402567,1.9903789449478335,4.769728911752598,4.481913232474214,3.8261682312317102,0.3071022969619868
2024-05-17,15.629205859561832,57.64638708553166,0.0,9.99818325405153,1.3519555972459614,1.989670501607264,4.772480377289934,4.48031796761743,3.824806368250696,0.3069929888436968
2024-05-21,15.585291469185531,57.68677484741919,0.0,9.992848063974623,1.3512341721726693,1.9886087816880793,4.787720904034359,4.477927198479194,3.8227653905587036,0.30682917248765085
2024-05-22,15.502219725057204,57.89390416554233,0.0,9.945846840819284,1.3434419230470669,1.983669033634102,4.744777824188904,4.466803928599152,3.813269557053033,0.306067002058929
2024-05-23,15.511623176076785,57.93346032215708,0.0,9.891221126994989,1.3398183936530246,1.9848723022580586,4.7476559465907195,4.469513435540843,3.8155826382852807,0.30625265844321564
2024-05-24,15.499927929659346,57.90604245127861,0.0,9.871936548532908,1.3343731173933453,1.983375774756162,4.7219008829540705,4.452838277851491,3.812705816261287,0.416899201312789
2024-05-27,18.146101690515028,50.69372990701518,0.0,11.583251483040764,1.5621795398787606,2.321981022270491,5.528031742048262,5.213034316546452,4.46361736466577,0.48807293401928925
2024-05-28,17.517897805433442,50.49259209394079,0.0,11.159901556843565,1.5146130218921456,2.2438215880858023,5.321884535844531,5.037560094897463,4.313369018838166,2.398360284224091
2024-05-29,17.515261325906337,50.47997612034144,0.0,11.158221968784202,1.5143850695277663,2.2434838883375123,5.341150521280571,5.036801931777421,4.312719847959485,2.397999326085266
2024-05-30,17.47122937293039,50.39232102992948,0.0,10.961401900504944,1.4898245784253128,2.239253515248286,5.307897358346639,5.0385713341758835,4.314234884076893,2.7852660263621662
2024-05-31,1.8749464367857973,5.407913818750636,0.0,1.176336306783985,0.1577280894821001,0.23187070381866662,0.5712392223219241,0.5407204706579621,0.46298741494916473,0.2989042442382161
2024-06-03,17.489368578550273,50.444639996918795,0.0,10.972782388890238,1.4511817016470225,2.16287362779517,5.32847931530213,5.043802544842871,4.3187140647907585,2.7881577812627425
2024-06-04,17.495521045432806,50.462385576216775,0.0,10.976642429917657,1.431590303178529,2.1636344905047835,5.330353785062111,5.030500445173324,4.320233316051284,2.789138608462732
2024-06-05,17.49581412801942,50.46323091522971,0.0,10.975151122751795,1.4316142849843831,2.163670735415199,5.330443078423013,5.0305847154319006,4.320305688011612,2.789185331732972
2024-06-06,17.616427547770034,50.28733634476006,0.0,10.869614380470006,1.4064864892030051,2.0531084339771355,5.350545315048116,5.0305847154319006,4.320305688011612,3.065591085328131
2024-06-07,17.626466937698677,50.3159944922005,0.0,10.823848470144156,1.4022596057548626,2.0542784757508485,5.353594526393774,5.033451585084691,4.322767778199607,3.0673381287728887
2024-06-11,17.62617744812442,50.30081846416277,0.0,10.785395496059325,1.376702131492145,2.0536588757993828,5.3368990856894865,5.031933423650087,4.321463969228629,3.166951105793761
2024-06-12,17.64421388439755,50.318556758927,0.0,10.790277250412183,1.377325263172894,2.054588415950218,5.299081252299803,5.02415264572683,4.323419977754252,3.1683845513592623
2024-06-13,17.59219948131642,50.52676445786513,0.0,10.779976502645756,1.3458641390681616,2.052627039375235,5.258851912237466,4.959063857367878,4.3192927011657405,3.16535990895822
2024-06-14,17.676847615721726,50.43484887693002,0.0,10.805858505158309,1.315810410076937,2.0527714340507814,5.269271321412989,4.9594127090603495,4.319596547337603,3.1655825802512867
2024-06-17,17.640682600930514,50.44198234744985,0.0,10.902426243647314,1.2730027637999868,2.089355901720041,5.23341866262836,4.949266259994434,4.310759096428789,3.1591061234007025
2024-06-18,17.513187238312803,50.44105076783859,0.0,11.045445316305718,1.2626994796962905,2.088901997909427,5.232281724363533,4.94819105264785,4.309822602086729,3.1584198208390535
2024-06-19,17.512309282364452,50.393404079504634,0.0,11.04489159559882,1.2626361791385967,2.0887972788820086,5.2821505588368245,4.947942994215702,4.309606545789361,3.1582614856695974
2024-06-21,17.51757833883967,50.2531130354258,0.0,11.163551054282445,1.2630160777132657,2.0894257505844123,5.293769081680668,4.949431717984356,4.31090320860576,3.1592117348836317
2024-06-24,17.499150498304754,50.28039817626387,0.0,11.176854147029331,1.2616874317998332,2.0872277524481095,5.28820023360253,4.944225099999082,4.3063682988509395,3.155888361701541
2024-06-25,17.487133222782393,50.24022713293903,0.0,11.237472261423202,1.2611820159717453,2.086391635739388,5.286081848309313,4.942244506739462,4.304643222857505,3.1546241532379544
2024-06-26,17.515198679952956,50.135289775904624,0.0,11.255507510108073,1.263206112740644,2.089740128276608,5.294565589001614,4.975253297400949,4.311551832660298,3.1596870739542315
2024-06-27,17.480335897240796,50.15038115791401,0.0,11.258895565992537,1.2635863544045332,2.0903691675564673,5.306193094925336,4.976750914118437,4.312849666502503,3.1606381813453788
2024-06-28,17.470302125236525,50.15038115791401,0.0,11.258895565992537,1.2635863544045332,2.0903691675564673,5.3162268669296076,4.976750914118437,4.312849666502503,3.1606381813453788
2024-07-03,17.48609275735408,50.19570986566863,0.0,11.17366499258085,1.2647284541305788,2.0922585596389935,5.326053389417021,4.981249178788516,4.316747860247172,3.1634949421741583
2024-07-04,17.44666957809117,50.20779387782538,0.0,11.248675454937912,1.2618770671879398,2.087541469011282,5.314045563515119,4.97001872942206,4.307015558864077,3.156362701145058
2024-07-05,17.44841794430048,50.21783590446787,0.0,11.249802707562083,1.2620035224529234,2.087750665783687,5.2995462900253125,4.970516785097803,4.307447173644904,3.156679006664935
2024-07-09,17.466738560698207,50.155199150647256,0.0,11.256933385163915,1.2633286100626564,2.0899427773667556,5.320158334064813,4.975735764354772,4.311969938263091,3.1599934793785347
2024-07-10,17.45798187674684,50.16013469195065,0.0,11.251289892672574,1.26269525946165,2.08889501631427,5.337544545686223,4.973241254841014,4.309808197659602,3.1584092646671764
2024-07-11,17.4407844415744,50.18277722745378,0.0,11.236306336806644,1.2632652464127931,2.08983795396505,5.339953939971495,4.97548620079999,4.31175366662069,3.159834986395155
2024-07-12,17.44603459304878,50.16276376468031,0.0,11.239688771265275,1.2636455236829012,2.0904670521487914,5.346578532575748,4.976983957755842,4.313051621993385,3.1607861828489723
2024-07-15,17.44027888662707,50.15102179010772,0.0,11.277185385203794,1.2633497326918495,2.0899777208374957,5.3302791792239494,4.975818957769911,4.312042033631921,3.1600463139062938
2024-07-16,17.4417370002968,50.15521472136177,0.0,11.269767616849972,1.2634553564336983,2.09015245572012,5.330724823068595,4.9762349665784615,4.312402546641752,3.1603105130488216
2024-07-17,17.443837112365912,50.16125377422465,0.0,11.27112457888809,1.2616006976932808,2.090404125287117,5.321332741330885,4.976834141483568,4.312921791292379,3.1606910374341206
2024-07-18,17.35722650535953,50.30333106718719,0.0,11.252714974419932,1.2547352255513986,2.0755775110003096,5.324744890902248,4.989433499787496,4.273543679757503,3.168692646034398
2024-07-19,17.37149741472103,50.34972368598781,0.0,11.246865406928698,1.250733048028384,2.0772840266422583,5.31905522169302,4.943197691832062,4.2703455959649,3.171297908201832
2024-07-22,66.41419092610921,20.49084493357775,0.0,4.535261769495177,0.5089095145091987,0.8452240125602201,2.166313240592551,2.0113327471748046,1.7375566332518255,1.2903662227292536
2024-07-23,66.41509780228787,20.491124733103902,0.0,4.533958212291574,0.5089164635950698,0.8452355539719564,2.1663428212867673,2.011360211632782,1.7375803593365342,1.290383842493536
2024-07-24,66.41645816299405,20.491544446720756,0.0,4.5326855664934556,0.5089268875797165,0.8425218396476659,2.168435464117493,2.011401409726113,1.737615949678533,1.2904102730422111
2024-07-25,66.41237724804844,20.49642979070845,0.0,4.532407058653927,0.5088956169067659,0.8424700714555261,2.1683022260476097,2.0112778205088975,1.7375091830261862,1.290330984644201
2024-07-30,66.44231560880199,20.474933460965662,0.0,4.5242049060609695,0.5091250244539156,0.8428498526645182,2.1651815501997755,2.012184494286605,1.7382924432991886,1.2909126592673739
2024-08-06,66.42870391755979,20.47278751588914,0.0,4.537618591277843,0.5090207226611041,0.8426771824038133,2.1688352765919863,2.0117722685264456,1.7379363283773943,1.2906481967124854
2024-08-07,66.43823151574851,20.457283368495222,0.0,4.538269403413589,0.5090937294281979,0.8427980441566892,2.173244227314899,2.012060808821399,1.7381855934998172,1.2908333091216715
2024-08-09,66.4396067815718,20.456445087203008,0.0,4.5380834380402115,0.5090728682150213,0.8427635086897454,2.1731551739471398,2.0119783602917263,1.7381143675975708,1.2907804144437756
2024-08-14,66.42221070168578,20.47079966845009,0.0,4.537355398607942,0.5091751044987294,0.8429327595270084,2.175640874468008,2.0123824226633444,1.7384634303048918,1.2910396397942026
2024-08-15,66.39628970353259,20.55113913280095,0.0,4.538386937012329,0.5086782182799516,0.8421101708578753,2.1735177424492167,1.9633314113112703,1.736766924500237,1.289779759255579
2024-08-16,66.31618711186552,20.64698876067738,0.0,4.532911682939159,0.5080645327292868,0.8410942224147302,2.1708955416457987,1.9609627859701613,1.7346716337483699,1.288223728009595
2024-08-19,66.31980339734163,20.64811466083589,0.0,4.527705770778583,0.5080922379769897,0.8411400880917698,2.1710139226679797,1.96106971915723,1.7347662270612272,1.2882939760886911
2024-08-23,66.31573510391048,20.65298238868395,0.0,4.527428025147537,0.5080610697857664,0.8410884895567958,2.1708807449257654,1.9609494201417357,1.7346598103095991,1.2882149475383664
2024-08-26,66.2913358211399,20.682176219027053,0.0,4.525762266690121,0.5078741409115405,0.8407790312380479,2.170082021469354,1.9602279358767132,1.734021583874256,1.2877409797730233
2024-08-27,66.28998083185631,20.683797468620064,0.0,4.5256697604931135,0.507863760007161,0.840761845785936,2.1700376651768285,1.9601878689839043,1.7339861406201034,1.2877146584565795
2024-08-28,66.28862589796333,20.693594450910823,0.0,4.525577258077665,0.5078533795271426,0.8407446610363483,2.1699933106975435,1.9519720047561893,1.733950698814835,1.2876883382161248
2024-08-30,66.27372527994896,20.71959521781311,0.0,4.5163860198398655,0.5077392222473208,0.8405556751451487,2.1695055310675033,1.9515332328126835,1.7335609345578638,1.2873988865675292
2024-09-02,66.226832858672,20.77171932927898,0.0,4.515278788433243,0.5076147455505157,0.8403496055934214,2.166930668556132,1.95105479742719,1.7331359369815704,1.287083269506942
2024-09-03,66.22728386411669,20.771860784911215,0.0,4.5146285364539125,0.5076182024123973,0.8403553283832818,2.1669454253773117,1.9510680841313632,1.7331477396559578,1.2870920345578627
2024-09-11,66.19077231448503,20.864544839841507,0.0,4.468579550496589,0.5073383490632951,0.8344470297177352,2.1657507737045947,1.9499924470973176,1.732192243582085,1.2863824520118428
2024-09-13,66.20158635372069,20.867953623251072,0.0,4.455014139380567,0.5074212363997119,0.8345833590368217,2.164062396719458,1.950311030701871,1.7324752436775785,1.286592617112229
2024-09-17,66.19347549306637,20.885816534250758,0.0,4.446300480474619,0.5073590683586096,0.834481107871821,2.163797260949852,1.9500720832404297,1.7322629849378337,1.2864349868497076
2024-09-19,66.18131292786265,20.90035318469514,0.0,4.445483505401074,0.507265844854259,0.8343277780940723,2.163399679087321,1.9497137718103728,1.7319446943306802,1.2861986138644343
2024-09-20,66.15430100079966,20.934678486284035,0.0,4.443669079683373,0.5070588041142591,0.8339872469064684,2.162516686717507,1.9468772435940565,1.7312378004706055,1.285673651430037
2024-09-23,66.15160102078593,20.933824071489354,0.0,4.443487718569715,0.5070381093352927,0.8380345461511679,2.16242842712221,1.9467977849713005,1.7311671428203914,1.2856211787546323
2024-09-24,66.14755146397238,20.932542580057635,0.0,4.443215704654873,0.5070070703339878,0.8441048756164193,2.1622960512365808,1.9466786091975763,1.7310611671585714,1.2855424777719842
2024-09-25,66.11707788492528,20.966179020423333,0.0,4.442127981947731,0.5068829523213274,0.8438982342779277,2.1617667097256503,1.9462020519769776,1.7306373942283046,1.2852277701734758
2024-09-26,66.09335924073221,20.98970219921931,0.0,4.441493722939534,0.5068105782069575,0.8437777402130858,2.1634977996438676,1.945924168001492,1.7303902891557643,1.285044261887778
2024-09-30,17.450962575295563,5.542555370209292,0.0,1.1727099609980318,0.13381574994304282,0.22278688714692263,0.5712392223219241,0.5137921603662309,0.45688366461637236,0.3392967096758129
2024-10-02,65.91761199648408,21.173545291309537,0.0,4.43941100370717,0.5045341266842513,0.8433820732962769,2.162483285438157,1.9450116791087384,1.729578869088658,1.284441674883129
2024-10-03,65.91446098348072,21.177047208119006,0.0,4.439290326257394,0.5045204118262031,0.8433591474627128,2.1624245021968997,1.944958807444226,1.7295318535798583,1.2844067596329793
2024-10-04,65.83214264581493,21.3134954930797,0.0,4.3957372778245105,0.5038903333730029,0.8423059047897314,2.1597239234818093,1.942529814269308,1.727371899830674,1.2828027075363357
2024-10-07,65.83628461299661,21.339934377512428,0.0,4.379334979837795,0.503409248270714,0.8415017202370096,2.1515591928380595,1.9406752000953438,1.7257227058849234,1.281577962327114
2024-10-08,65.7874452324904,21.425712628600067,0.0,4.345755593170622,0.5032898028781154,0.839946209275303,2.1510486860617726,1.9402147303841137,1.7253132385840566,1.2812738785555469
2024-10-09,65.79220847575125,21.425276888161697,0.0,4.341599758978981,0.5032795673390162,0.8399291270649799,2.151004939610316,1.9401752717191065,1.7252781504280663,1.2812478209465796
2024-10-10,65.79028168870309,21.428763253382964,0.0,4.341070045975459,0.5032181628461965,0.8398266483922919,2.1507424982637144,1.9399385534291682,1.7250676514595502,1.281091497547564
2024-10-14,65.70401662723299,21.520448188207354,0.0,4.3459350193824475,0.5026049410208944,0.8388032353514118,2.1481216027199594,1.9375745436446652,1.7229654834296553,1.2795303590106282
2024-10-15,65.70410559061692,21.52047732694183,0.0,4.345940903788083,0.5026056215490969,0.8388043710928489,2.1481245112813636,1.9374417669035633,1.7229678163287334,1.279532091497566
2024-10-16,65.70410559061692,21.52860134022118,0.0,4.337816890508733,0.5026056215490969,0.8388043710928489,2.1481245112813636,1.9374417669035633,1.7229678163287334,1.279532091497566
2024-10-18,64.23411149256738,21.083986823884153,0.0,4.194034777817493,2.7319075724329145,0.8200885502360762,2.1061515470953953,1.8942126013443126,1.6845241003638531,1.2509825342584215
2024-10-22,64.22135914358088,21.099653959573597,0.0,4.193202139303384,2.731365208913703,0.8199257386839363,2.105733414440908,1.893836544766496,1.6841896730836299,1.250734177653462
2024-10-24,64.22461948238086,21.104043521225176,0.0,4.185344061236738,2.7314194355746806,0.8199420169300358,2.101804556714926,1.8978448072251464,1.6842231098361102,1.2507590088763256
2024-10-25,64.22334443592636,21.107595128955523,0.0,4.185260969921457,2.731365208913703,0.8199257386839363,2.0997775374044627,1.8978071294574592,1.6841896730836299,1.250734177653462
2024-10-28,64.22348994852747,21.108323235524644,0.0,4.185011715769706,2.7312025418486945,0.8198769078234561,2.0996524846842823,1.8976941051300302,1.6840893707915219,1.2506596899001872
2024-10-29,64.22859014590111,21.09610219418469,0.0,4.185344061236738,2.7314194355746806,0.8199420169300358,2.1057752202351683,1.8978448072251464,1.6842231098361102,1.2507590088763256
2024-11-01,64.21584117100313,21.111764126202708,0.0,4.1845132965219145,2.730877265837795,0.8197792635492144,2.105357236976271,1.8974680968574957,1.6838888020441893,1.2505107410072762
2024-11-05,64.21711584073513,21.110198212798092,0.0,4.184596358151956,2.730931473125733,0.8197955359797409,2.1053990278349763,1.8975057611644075,1.6839222268510416,1.2505355633589268
2024-11-06,64.2005490802977,21.130550239357568,0.0,4.183516814100729,2.730226946195584,0.8195840447585232,2.104855876046506,1.8970162417744092,1.6834878078373219,1.2502129496316456
2024-11-07,64.18807917537058,21.143602319578182,0.0,4.1833507798366725,2.730118589699874,0.8195515173324959,2.1047723391057325,1.8969409535158448,1.6834209940364826,1.2501633315241463
2024-11-11,64.18014163040851,21.15153986454024,0.0,4.1833507798366725,2.730118589699874,0.8195515173324959,2.1047723391057325,1.8969409535158448,1.6834209940364826,1.2501633315241463
2024-11-12,64.17886807378113,21.153104491485784,0.0,4.183267767646687,2.7300644146772717,0.8195352545876676,2.104730573121839,1.8969033116275333,1.6833875891247896,1.2501385239472897
2024-11-13,64.12415291225008,21.220324758116405,0.0,4.1797013574169,2.727736920909891,0.8188365666054551,2.102936202533138,1.895286122446428,1.68195243100152,1.2490727287201857
2024-11-14,64.02871452765422,21.332596756011764,0.0,4.1749004724824985,2.724603790102502,0.8178960352611814,2.100520729782953,1.8931091605504566,1.6800205082644928,1.2476380198899377
2024-11-15,64.00395563436054,21.36169645782609,0.0,4.174605845717775,2.7235502288213747,0.8175797677738246,2.0997084915708712,1.8923771251184618,1.6793708708509956,1.2471555779600711
2024-11-18,64.04662354952465,21.494327157276043,0.0,4.1546478185602105,2.5807778390885083,0.8162515297469397,2.0962973104558213,1.889302774017977,1.6766425691734963,1.2451294521563487
2024-11-19,64.04604623352668,21.498095385184495,0.0,4.154866796211755,2.58091386329442,0.8162945516469563,2.0964077993063883,1.885449352625714,1.6767309394201,1.2451950787834924
2024-11-20,63.95992231687907,21.602767276617634,0.0,4.149535783514986,2.5776023529020686,0.8152471831433256,2.093717947346297,1.8830301765291113,1.6745795650522706,1.2435973980152422
2024-11-22,63.84252087705856,21.735541645513514,0.0,4.14511733454495,2.574857707463274,0.8143791033713679,2.091488544735829,1.8810251154384023,1.67279646334151,1.242273208532595
2024-11-25,63.82582352693993,21.768030516744695,0.0,4.1445452614849625,2.560701217310987,0.8142667098471186,2.0911998956687095,1.8807655127041838,1.6725655985156713,1.2421017607837401
2024-11-26,63.82666246037726,21.767002227387184,0.0,4.1445997378302755,2.5607348754411214,0.8142774126556691,2.091227382623357,1.8807902336868392,1.6725875828964307,1.2421180871018682
2024-11-27,63.80527654455464,21.803069941730545,0.0,4.143211038222699,2.559876869423272,0.8140045788972986,2.0905266909210685,1.8801600515643981,1.662172384673257,1.2417019000128282
2024-11-28,63.268665916361535,21.655603533970265,0.8131223032502362,4.099100688035686,2.5386616525514585,0.8072584404864124,2.0732012571652656,1.864578050834556,1.6483969769415845,1.231411180403002
2024-11-29,63.2525933868549,21.675505844310507,0.8129157407753962,4.098059368200584,2.5380167406708765,0.8070533676448045,2.0726745890603455,1.8641043805697348,1.6479782244885839,1.2310983574242782
2024-12-02,63.250100815817376,21.67465168584525,0.8128837065120895,4.097897877524167,2.537916726004572,0.8070215643978196,2.072592911956305,1.867971584712096,1.647913283233643,1.231049843996674
2024-12-03,63.250100815817376,21.67465168584525,0.8128837065120895,4.097897877524167,2.537916726004572,0.8070215643978196,2.072592911956305,1.867971584712096,1.647913283233643,1.231049843996674
2024-12-04,63.19147939467469,21.760629770187876,0.8128837065120895,4.0705412143242405,2.537916726004572,0.8070215643978196,2.072592911956305,1.867971584712096,1.647913283233643,1.231049843996674
2024-12-05,63.1667932134267,21.793147796354464,0.8125661479629827,4.066997745701903,2.536925271572889,0.8067062959344035,2.0717832394376687,1.8672418489067626,1.647269514700598,1.2305689260016321
2024-12-06,63.14212631229603,21.82368790442247,0.812248837429801,4.065409565802492,2.5359345914755425,0.8063912736983361,2.07097419928015,1.8665126830312941,1.6466262489562473,1.2300883836076313
2024-12-09,63.01908021940156,21.976031360717943,0.8106659948532062,4.057487235778099,2.5309927743157314,0.8048198458518612,2.0669384580311716,1.86287537927866,1.6434174414892724,1.2276912902825
2024-12-11,63.01416834983663,22.023032603328346,0.8106028094558064,4.01625113140147,2.5307955022144264,0.8047571161183847,2.066777355519532,1.8627301819694186,1.6432893492974283,1.2275956008585531
2024-12-12,62.963072672750954,22.033402871438902,0.8106975912459627,3.985540065168654,2.5310914218996547,0.8048512143860159,2.067019018705652,1.8629479864220626,1.643481495073947,1.2978956629082
2024-12-13,62.95599941423043,22.027127231622494,0.8106817927417165,3.985462396784878,2.5310420971464938,0.7756042151711614,2.066978737583447,1.862911682142894,1.643449467657486,1.3407429649189926
2024-12-18,62.828256981430584,22.169133356086633,0.8090368587339185,3.9449622597270735,2.5259064233740705,0.7740304561925471,2.0627846830860004,1.8591316949680032,1.6401147857346265,1.386642500666548
2024-12-19,62.796775873504195,22.15036296928439,0.8087065764744562,3.949183781783594,2.5229312378570894,0.7737144649923884,2.06194256918407,1.85642871443337,1.6394452231413252,1.440508589345125
2024-12-23,62.70926602988622,22.414713095969507,0.8076546191346737,3.9809347949880056,2.5196494344062006,0.5785602800532037,2.059260415133439,1.8540138907275399,1.6373126493675676,1.4386347903336376
2024-12-30,62.519704427639056,22.687011991274673,0.8066366756392931,3.91386836992482,2.5164737443381604,0.5778310801454553,2.052786924543586,1.8536161780706304,1.6352490299418363,1.436821578482491
2025-01-02,62.45672956675277,22.741642906045758,0.8058241664807934,3.929296781011394,2.5139389501412825,0.5772490423347991,2.0545933475495866,1.8517490671810442,1.6336018759586595,1.4353742965439131
2025-01-03,62.300309050945536,22.951537787911715,0.8038808067376755,3.9198207222127004,2.507876228327296,0.5580787908313478,2.049638403076349,1.8472833105790405,1.6296622123768583,1.4319126870014844
2025-01-06,62.1793728565765,23.11186602130958,0.8024696724334229,3.8994367640266425,2.5034738963560006,0.5570991379778186,2.0460404628871407,1.844040585006564,1.626801499404295,1.4293991040220344
