date,FUTU SECURITIES INTERNATIONAL,DBS VICKERS (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,VALUABLE CAPITAL LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,TIGER BROKERS (HK) GLOBAL LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-04-15,16.93071442338054,0.0,10.049492042988424,16.95097276840343,9.83660692921022,14.175126451517277,6.571958418770084,7.901621170527508,9.891425827960099,7.692081967242414
2024-04-16,16.83164211360077,0.0,9.9082232767577,16.72468721362924,9.7256836539042,14.797530544262196,6.497849210357966,7.799059170026525,10.091490288272345,7.623834529189059
2024-04-17,16.701772772046468,0.0,10.044412416519451,15.483947634150152,9.761587149313437,15.921179406751849,6.532148556757327,7.827850306472237,10.08780644181738,7.639295316171701
2024-04-18,16.782851760947896,0.0,9.340773405229035,15.47408068549302,9.753872680776759,16.120954877688508,6.5166826469083174,7.847010974931024,10.53247258740115,7.631300380624298
2024-04-19,16.255285122117787,0.0,9.22938197224862,15.261738868130562,9.619833788938022,16.38181059096259,6.43343007184437,7.729115991137242,11.556469759347966,7.532933835272838
2024-04-22,17.92317549073876,0.0,9.10497288857528,14.831796583086481,9.348831031211839,16.58722442314463,6.2456742945375705,7.525203181376691,11.123757567916822,7.309364539411928
2024-04-23,17.92349938892318,0.0,8.920606318253537,14.796667821004982,9.326440143781623,16.60483649692639,6.230715612581729,7.508066657372847,11.397309291569604,7.2918582695861085
2024-04-24,17.935035564752212,0.0,8.923664524482792,14.831479294909364,9.34713732611225,16.43452998792473,6.2445427808362615,7.513373451532113,11.462196749927855,7.308040319522423
2024-04-25,16.9771370925898,0.0,8.612053990250262,14.873251151690328,9.386210485049586,17.466198585169995,6.270646389251748,7.526834468427195,11.55006977258257,7.337598064988517
2024-04-26,16.495244497849978,0.0,8.669875099893986,14.931850507533412,9.42319136317918,17.139131045717534,6.295352207460711,7.55648956178163,12.120864987291034,7.3680007292925325
2024-04-29,16.357475636626727,0.0,9.030286420988327,14.95126129474923,9.433868850857987,17.23668173795883,6.300990679184775,7.565051875872612,11.736374299543675,7.388009204217835
2024-04-30,9.244659423577406,0.0,5.148915179724706,8.556394405745056,5.40084903343828,9.225856039493154,3.608430908432004,4.330959414175143,5.872477477929786,4.228348095494126
2024-05-02,16.450461948398782,0.0,9.855177703299189,15.547933805935996,9.813951915466877,15.703971018082472,6.556925995595105,7.869841792540299,10.530894553151377,7.670841267529902
2024-05-03,16.300734960325215,0.0,9.8728144538026,15.432820763436004,9.741941427436004,17.05325794924071,6.510460703678901,7.812096334534393,9.655142804029406,7.620730603516765
2024-05-06,13.971970978167914,0.0,10.08376688334217,15.883871685625667,10.020452365473744,17.540791045535727,6.692776627939106,8.035435213584192,9.931172268922863,7.8397629314086155
2024-05-07,13.989811989795994,0.0,10.124659394981473,15.865301466359327,10.014810560536066,17.530915072084426,6.689008400832276,8.030911030801725,9.925580731265661,7.829001353343057
2024-05-08,13.950095078663871,0.0,10.23485601018195,15.872313392241152,10.014095029241034,17.845854444793982,6.692761896448197,8.03033724379543,9.531244912393895,7.828441992240489
2024-05-09,16.331959258361586,0.0,9.971631236159915,15.4836470005889,9.781722209969523,17.21465163409304,6.537459200992501,7.843996680859592,9.189799743872667,7.6451330351022735
2024-05-10,16.437134697020213,0.0,8.777058124391509,15.580265670054589,9.843220429216652,17.51618013949641,6.578560562351142,7.893312314374679,9.681173641154436,7.693094421940372
2024-05-13,16.085228796755402,0.0,9.528481240189723,15.110568198495795,9.54074676334815,18.60549850603509,6.377011785162136,7.6507576414662815,9.629292351072612,7.472414717474811
2024-05-14,16.097541179193016,0.0,9.565451103440143,15.176057740611753,9.58516528207385,18.160737808856226,6.406701014361825,7.6255232737371115,9.87653010934251,7.50629248838357
2024-05-16,16.09330842492606,0.0,9.542219187507921,15.018078330572962,9.480199200227577,18.056298605899244,6.336742232775223,7.542017014166536,10.484812834333848,7.446324169590627
2024-05-17,16.395618879593286,0.0,9.64023576994474,15.445919990291145,9.76916704058689,16.139834743084815,6.52948094369071,7.771906737209967,10.629378942932,7.678456952666448
2024-05-20,13.323650929914962,19.845011147825964,7.530337051585239,12.331731185682209,7.8095367576317605,13.394385547969309,5.228207456314101,6.212913658755585,8.172817453999235,6.151408810321635
2024-05-21,13.585129419494905,19.69110190068995,7.387506839944496,12.208896072174666,8.23908054378709,11.80961917330799,5.197725770238581,6.165794261608731,9.599583124029149,6.11556289472444
2024-05-22,13.776379903193641,19.752375876515917,7.410248607009184,12.252964556721176,8.264718581953483,12.253302916437372,5.2138998434215775,6.184980731235424,8.761792000361618,6.129336983150606
2024-05-23,13.61142285925189,19.33787010496993,7.249839162401785,11.98385474817933,8.078337719462436,13.262508829826553,5.1030383351157,6.0551882330557065,9.316986624461029,6.000953383275643
2024-05-24,13.498626239616081,19.2204216692544,7.265743103483768,11.903079440404895,7.722482629487848,13.895834337590873,5.072204891809337,6.018412084386019,9.439168460691516,5.964027143275255
2024-05-27,13.322459754865616,19.150985633900618,7.2861554075034345,11.935005942146965,7.376081480143534,13.998913459643678,5.054040206070019,5.9966698624173125,9.934101457975105,5.945586795333718
2024-05-28,13.502027016125806,19.096382228470226,7.3366810774182705,11.89462488831784,7.355050752261051,14.502165932027882,5.038994906925075,5.979572121236297,9.364992989415587,5.929508087801964
2024-05-29,13.55343799852903,19.211685867917264,7.038862055714572,11.966763948572453,7.399460426821766,14.126037564228758,5.077168447612174,6.015676678616106,9.64527714032414,5.965629871663737
2024-05-30,13.524472975628266,19.16723971443541,7.04536995466664,11.93876011801745,7.382341806619744,14.413006758372159,5.0654224400193355,6.001759436225553,9.509957770215346,5.951669025800092
2024-05-31,9.686588585288106,13.721862816424931,5.172572595964695,8.54812178394696,5.285032328264936,10.151590944982159,3.626459518695441,4.296670823136138,6.785717871875459,4.260811004481137
2024-06-03,13.553013640580822,19.17787431719579,7.231360588634682,11.948864760839726,7.387603750065555,14.244161305441136,5.057947682162894,6.006037336051386,9.437065896404267,5.956070722623744
2024-06-04,13.586610961257303,19.153846416078984,7.2459565358005005,11.937239370742082,7.378347843521338,14.467973419913694,5.051769895024596,5.99851238991671,9.231134788235876,5.9486083795089195
2024-06-05,13.572703294947827,19.14636227311202,7.201783874062302,11.919039796970184,7.216226767244831,14.832469127081726,5.03538492905912,5.996168540888165,9.133418128668566,5.946443267965256
2024-06-06,13.64105879237924,19.26919259557367,7.220815286177908,11.98480755882718,7.262837191129583,14.617837298588343,5.067909049147983,6.0348984708626245,8.915791740528872,5.984852016784594
2024-06-07,13.59310606200771,19.193337176190354,7.192389706377106,11.92964618391096,7.234246187209033,14.880122607880969,5.047958635324836,6.011141390633525,8.956760100218654,5.961291950246852
2024-06-11,13.632845644025082,19.20299272613355,7.128230349545003,11.938083782077682,7.070196653455681,14.603940908526273,5.099250430436944,6.0145881119395925,9.36904052696826,5.9408308668919325
2024-06-12,13.659692685236497,19.261571142334528,7.117932004045543,11.976102856798807,7.09176417306554,14.663149617044938,5.114805610730308,6.032935514905546,9.123413550213325,5.95863284562497
2024-06-13,13.663338719629175,19.28582661145204,7.135076611825008,11.987093359087197,7.1006946006831715,14.597636545936288,5.1212465188273875,6.040532594084,9.105626405256224,5.962928033219507
2024-06-14,13.61544119668491,19.2158503082562,6.989486427200966,11.942800461089648,7.07493058401492,14.933946926100985,5.102664691542406,6.018615247797325,9.16521164283326,5.941052514479379
2024-06-17,13.613535986628728,19.19592257933485,6.981200160498702,11.93041522253228,7.067593552525084,14.957099488917336,5.097372991351241,6.012373664353657,9.209594986666888,5.934891367191236
2024-06-18,13.622132536562273,19.176556121700273,6.969850241749323,11.918378818446195,7.060463171031425,15.077590750105593,5.092230333702115,6.006307877238048,9.147586398745378,5.928903750719378
2024-06-19,13.647967044629251,19.21517463507943,6.983566746964535,11.945657010464297,7.074681813299782,15.527025091805527,5.1024852701997725,6.018403619541535,9.49996995223044,4.985068815785436
2024-06-20,13.702154607042512,19.240206229783354,6.983302083486702,11.973221367341361,7.083897996403654,15.737055745928185,5.109132274231327,6.0262437897731385,9.8196961733928,4.325089732616966
2024-06-21,13.694980260019737,19.186546168866435,7.306637396504207,11.952037265260225,7.064141326777741,15.770088402089122,5.094883136472946,6.0094368696706475,9.60710478741461,4.314144386924328
2024-06-24,13.656776223342995,19.13190791113727,7.275963577406366,11.918000993867743,7.04402450267346,15.833789615923285,5.078544180288825,5.99232356758895,9.791476668272827,4.277192759498281
2024-06-25,13.749985097118378,19.228820484728928,7.101473941001232,11.985027824980238,7.083640092648315,15.77393004711391,5.107105909998758,6.026024392076452,9.642744521080596,4.301247689253194
2024-06-26,13.701431571683779,19.29555093654082,7.134964144002548,12.027275672370333,7.110556649427046,15.735316094484087,5.126511992804143,6.0489221996411935,9.497220551174689,4.322250187871364
2024-06-27,13.69221893707953,19.292529281636288,7.149667285945591,12.01045512816899,7.10944314671109,15.761762464893621,5.12570918856408,6.04797494731905,9.491878567364695,4.318361052317063
2024-06-28,15.015611339030565,18.997292385528404,7.004511446625656,11.786327292623868,7.00064611460352,15.527516363963775,5.047348656633431,5.955421745760127,9.413048225346833,4.2522764298838185
2024-07-02,14.996506509937324,19.016759996607288,6.769929173722349,11.804897877976126,7.00838486697592,16.003602849150184,5.052928167545912,5.96200507155737,9.128008445618505,4.256977040909023
2024-07-03,14.961509984584007,18.873844026303313,6.94172003577847,11.71460954577902,6.955715005038016,16.426331957370877,5.014954078791049,5.917199029944033,8.969367312833747,4.224749023577469
2024-07-04,14.922135808825912,18.900202732081244,6.968645616475995,11.729710973224615,6.965429170580416,15.87467115420666,5.021957829530351,5.9254628318511795,9.461134688152589,4.230649195071039
2024-07-05,15.029920433104524,18.97160073495744,6.98903307074714,11.750960096759329,6.99174199584503,15.551757338944055,5.040928936065008,5.94784704742328,9.479579317042546,4.246631029111642
2024-07-08,14.97432124828864,19.000964794233496,7.020751919360882,11.76914811861644,7.002563746169481,15.397458490323723,5.0487312368910136,5.957053067289786,9.575803455471311,4.253203923355224
2024-07-09,14.20105419827086,19.08762873343612,7.028935640647922,11.822827536901977,7.034502637974842,15.077694972599346,5.071758643220248,5.984223355243115,10.417182166169356,4.27419211553622
2024-07-10,14.240611198390818,19.0495565071153,7.059975068106879,11.799245699051768,7.0204716035164765,15.15935739169981,5.0727447727893376,5.972287210155799,10.360083746647074,4.265666802526737
2024-07-11,14.249625686842782,19.027390636176484,6.996313392439369,11.741317227454143,7.012302653891058,15.096885450922205,5.0668421783695035,5.965337917270139,10.586291507761532,4.25769334887279
2024-07-12,14.430396361186625,19.210221146093197,7.1545667068790815,11.797991679348998,7.083423921418755,13.936829584824228,5.1070300696327795,6.025840496073105,10.95282364542501,4.300876389118216
2024-07-15,14.431284572603701,19.175147923965774,7.358183219948361,11.774055388876791,7.070491300876322,13.84541420451516,5.097865600606938,6.014838767325896,10.939694993246611,4.293024028034448
2024-07-16,14.367672944379054,19.070034134750333,8.078918720506923,11.709649263704796,7.031814487092862,14.075403686199731,5.069820531434438,5.981936556002537,10.345526954185583,4.269222721743745
2024-07-17,14.272619578552941,18.903740217801236,8.001776505073185,11.607460407953354,6.970495877694716,14.431229803951235,5.02576831537409,5.929773059397885,10.625141855296976,4.231994378904382
2024-07-18,14.378219132437964,18.990906640520056,7.489685851180168,11.660983191749276,7.002637304906181,14.825249164137325,5.05226469260557,5.9571156434139,10.39142998827636,4.251508390773201
2024-07-19,14.429842355738412,19.046734559326136,7.511316672960429,11.695772757757405,7.023529086391846,14.621790595864326,5.067337700869428,5.97488819865103,10.364516326247365,4.264271746193623
2024-07-22,13.721859586854713,18.11272748287866,11.999213249161757,11.122239563065081,6.679111735066258,13.990856247162286,4.819526389273873,5.681893730694313,9.817410129107714,4.055161886735341
2024-07-23,13.734166506823783,18.10110575084536,11.991137164495818,11.115103161993826,6.674826193483477,13.963934620038387,4.816434019873597,5.678248037551617,9.872484585717405,4.0525599591767305
2024-07-24,13.686744573429225,18.04395455662325,12.283440963285441,11.080009094904572,6.653751553434774,13.946151683178162,4.801226940266601,5.660319925263767,9.804636026290323,4.039764683323883
2024-07-25,13.624410507300224,17.976386207504667,12.237443738853274,11.038518305265733,6.628835562513827,14.14694123322289,4.783248011253038,5.6391239911001705,9.900455276727538,4.024637166258641
2024-07-26,13.639858363742457,18.007060811237533,12.25832550747237,11.057279241790406,6.640071890412484,14.072823665343554,4.791410065383805,5.64874649763907,9.852919217403302,4.031504739575019
2024-07-29,13.648648441748184,18.01816988025373,12.26588801784055,11.064100792487439,6.644168340003917,14.059065004780372,4.794366022808462,5.652231370342899,9.819370239987588,4.033991889746861
2024-07-30,13.639212252468244,18.017601931312598,12.265501386004017,11.062251046801602,6.6439589098343435,14.17164679383959,4.794214900073792,5.652053206919913,9.71969483805627,4.033864734689631
2024-07-31,10.373444404786573,13.696917153287004,9.324304803095625,8.409484053123697,5.05065697168641,10.883746500395716,3.644545181523002,4.296670823136138,7.337701429782899,3.066529679656699
2024-08-01,13.67186814642598,18.05957447986682,12.286914836536537,11.08977437690117,6.660414113077495,14.262054774151043,4.8061431015496705,5.666115744959975,9.453314508962878,4.043825917568434
2024-08-02,13.648178303994996,18.032548902579535,12.268077116908145,11.073178883200272,6.650447015758621,14.66373475108762,4.798950861666638,5.657636583440703,9.169473120322618,4.037774461040851
2024-08-05,13.423945910522528,17.854411770743933,12.041337405805146,10.972493558686718,6.584749616948715,15.004292423692178,4.751841261429281,5.601746805495992,9.767294522269934,3.9978867244055722
2024-08-06,13.36926915714764,17.91810535319333,12.118631185473717,11.001857907282117,6.608239961969378,14.77087497212303,4.768792914446897,5.621730399836588,9.882085307513469,3.940412841013831
2024-08-07,13.310534956222057,17.880519373098313,12.05142129893809,10.978779819272235,6.594378162924346,14.998298487004694,4.758789638317721,5.609937956230369,9.885193088576676,3.9321472194155014
2024-08-08,13.253924953948365,18.114375161192793,12.231678899609854,11.122369116281945,6.680624734967655,14.5578373022581,4.817029275992006,5.683309228872998,9.555276329122115,3.9835749977541677
2024-08-09,13.168574889018544,18.100269170854506,12.242038439608649,11.109183565546438,6.675422412109339,14.579076254780007,4.783568194697874,5.678883533569759,9.682510623690924,3.980472916123963
2024-08-12,12.89482051272493,17.75367756664157,13.111100539458983,10.890469291712424,6.547598602376309,14.847895276267298,4.691970409117316,5.57014187147295,9.788072791860214,3.9042531383680057
2024-08-13,12.895953314098529,17.71418877374855,13.02135020870111,10.86624605769491,6.533035041436028,14.982537862526687,4.680796271461488,5.557752428332413,9.8525709772843,3.8955690647159855
2024-08-14,12.669456353274317,17.746733986484774,12.969048431326948,10.885470625574165,6.545037793464495,14.991655012824157,4.689396016692577,5.567963352322532,10.032364402386776,3.9028740256492576
2024-08-15,12.668507390683137,17.747061748293497,12.863858755422639,10.884932322155045,6.5451586728007705,15.006718802851656,4.689482624454964,5.568066186215272,10.123267389869858,3.902946107253165
2024-08-16,12.49959477273458,17.741854155880006,12.731993071408324,10.881738312251537,6.543238100306406,15.332040597378532,4.688106570520816,5.566432325937982,10.113201243657814,3.901800849923999
2024-08-19,12.54395581801902,17.784628401844717,12.569681715919318,10.907973346482027,6.559013344170387,15.396937297847174,4.699409234932009,5.5798525661994365,10.047340482873667,3.9112077917122483
2024-08-20,12.591703390236752,17.839679738511087,12.489603504355733,10.941738376567372,6.579316408347519,15.282356224389654,4.713955997117854,5.597124692174173,10.041206948511938,3.9233147197879195
2024-08-21,12.482756390744388,17.842345099639527,12.31389155553177,10.943373141572907,6.580299399884564,15.680529121412714,4.714660291996466,5.135544621390601,10.382699489974351,3.9239008878527075
2024-08-22,12.603340508635435,17.832695232912535,11.937706738778763,10.89458843544364,6.57674050603524,15.685272305500714,4.712110411740998,5.132767109752406,10.70300006871946,3.9217786824808094
2024-08-23,12.583263665106834,17.832458889184053,12.001352024441754,10.894444045175232,6.576653341904852,16.091432487844582,4.752164734571003,5.132699083169754,10.213805022997535,3.921726705604404
2024-08-26,13.021129276385995,18.116493434844543,12.283228266764874,11.066309805273997,6.681405959339315,15.853459341465234,4.827856985408399,5.214452466769835,9.686510224855976,3.2491542388918346
2024-08-27,13.08539043677891,18.00665683286474,12.440107010672996,11.003717989701709,6.640897958734189,15.543022243289393,4.7985866739086145,5.182838305773667,10.069327268356973,3.229455279918806
2024-08-28,13.262377566816024,18.11798420678236,13.02387943178666,11.071145381904218,6.681955759583229,14.053135925610466,4.828254260617286,5.214881554188794,10.496979403034887,3.249406509676076
2024-08-29,13.381487231435782,18.179719577940023,13.128846720941631,11.184606312019907,6.704723911612115,13.636904260958497,4.814411287990369,5.2326507852807715,10.476171347183998,3.2604785646369088
2024-08-30,13.415174565687352,18.18185398897497,13.140841063784023,11.185767961862117,6.70551108748916,13.566243720702051,4.845274892961184,5.2332651307072915,10.46687263292142,3.2591949549104298
2024-09-02,13.441560754475546,18.206718881864347,13.170947956080592,11.199548252536832,6.714681319252107,13.39888934492977,4.851901128179338,5.240421968344182,10.511678273864497,3.263652120472786
2024-09-03,13.59981927185056,18.373725904284903,13.299460992317996,11.286850163935686,6.776569206589063,12.942681812039142,4.896620139568587,5.288721899339436,10.241818054636186,3.2937325554384382
2024-09-04,13.544003342674369,18.267368073018275,13.865795569452619,11.221058665862142,6.737342475549555,12.594315045597911,4.868275649110092,5.2581076954312955,10.36906697103987,3.2746665122638725
2024-09-05,13.769966475109241,18.42563068411912,13.981472009554214,11.395039146456137,6.795712647311519,12.127845440091473,4.9104528260688705,5.3036622520593815,9.971905146364971,3.318313372865072
2024-09-09,13.910016414277552,18.404240915533833,13.978122853607056,11.38173430750548,6.7878237059021265,12.050509116796485,4.9047524269129745,5.297505387734305,9.970833630515635,3.3144612412145538
2024-09-10,14.071277979868482,18.547163682405447,14.116036527809204,11.471667454343136,6.840536260010537,11.533493656570762,4.90111508932245,5.338644499692639,9.83994159660117,3.340123253376174
2024-09-11,13.997670171594152,18.42696969073501,13.826900535949587,11.433100882767592,6.796206497663262,11.033289799392778,4.871272911745043,5.304047673810511,10.99029836973428,3.320243466607789
2024-09-12,14.677711364241441,18.663409956680873,13.94623302753663,11.734768015008672,6.8834100313261235,10.29008076615883,4.945362788348374,5.372105008447354,10.123062022736942,3.3638570195147564
2024-09-13,14.69443481546229,18.70588090431521,14.023092308133526,11.81532325740015,6.899074100628821,10.175790577535267,4.956616586261202,5.384329912204465,9.973945636844947,3.3715119012141246
2024-09-16,14.663258328512024,18.685319473706173,14.069955577532555,11.942460044378873,6.8914906655523165,10.098124267072881,4.958952967486839,5.378411477973419,9.944221249172488,3.3678059486124283
2024-09-17,14.748604892285721,18.694924711538583,14.189345215322632,11.947664456344159,6.895033254532698,10.016549379585193,4.953713453972662,5.3811762646006525,9.79612983785845,3.3768585339592523
2024-09-19,14.74362463490394,18.696016840725193,14.190174135379156,11.948362420805953,6.89543605193232,10.017134531229042,4.954002842409826,5.381490624767786,9.796702112926516,3.3770558049202695
2024-09-20,14.740325676033297,18.693512413667097,14.188273288992114,11.961169839351994,6.894512373013279,10.01579268483586,4.953650751916531,5.38076974658029,9.795389794582949,3.3766034310265898
2024-09-23,14.767657093422148,18.727481174755198,14.14750228449589,12.045400922786536,6.907040679007105,9.978050738279162,4.96265223730794,5.390547367711459,9.690928304279872,3.3827391979546895
2024-09-24,15.038266391107467,19.01058945053058,12.830876570038782,12.227494427751328,7.011456235968396,10.128733161085073,5.037673961001942,5.472037695028704,9.808995148250881,3.4338769592368488
2024-09-25,15.102963089857788,19.018753711211453,12.909442399541954,12.149389463622086,7.014467365981587,10.11691890887095,5.095540270774425,5.4743877085469075,9.680883752853086,3.4372533287397644
2024-09-26,15.11497321406316,19.053870509527375,12.923197242071744,12.09156705390893,7.027419089292436,10.087493476767449,5.1042343896088065,5.484495782502924,9.673674051275505,3.439075190981674
2024-09-27,15.101912264614736,19.067649207868275,12.950940809903486,12.041667401792372,7.03546135138198,10.068758492688717,5.115162011373865,5.490772304786773,9.684665246006439,3.4430109095833528
2024-09-30,10.835513121633328,13.68161907874258,9.314524852553353,8.54857820445996,5.05065697168641,7.2039702194743676,3.6893884969250954,3.941746821715758,6.904330152690918,2.471802340706959
2024-10-02,14.92603634321473,19.239220185326328,13.239013197480846,11.969263107224517,7.102280877692648,10.055597898030406,5.165909583216335,5.542921095912392,9.251795098078542,3.507962613823258
2024-10-03,15.035773987006312,19.44085796605168,13.051788294006917,12.122919575005554,7.176716750897024,9.953774638798498,5.239507686121528,5.60101400704649,8.832919072379738,3.5447280226862596
2024-10-04,15.158208577224322,19.46587041382798,12.394439001345036,12.146796467676513,7.185950255573134,9.966581083285915,5.702359779761465,5.608220225547248,8.84428343332492,3.5272907624334686
2024-10-08,15.119383678187367,19.445690058966825,12.348625399999033,12.292083780849069,7.178500548825417,9.956248684131017,5.705692244472961,5.602406158573358,8.835114525159868,3.5162549208350837
2024-10-09,15.325869961738414,19.350211177195703,12.455910611767052,12.270057379466197,7.14325391046407,9.90736322477661,5.692927674812164,5.574898187726031,8.791733865866009,3.4877740061877485
2024-10-10,16.14834286531487,19.275461052176176,12.428370279045568,12.50647613377916,7.115659424907103,9.447824755321585,5.671096576878211,5.553362281337848,8.373318656776066,3.4800879744634075
2024-10-14,16.16440525488175,19.300686317422066,12.44560075503158,12.522843014805352,7.124971492509887,9.352983959957262,5.680127868085299,5.560629813677234,8.359728919041046,3.4880226045885245
2024-10-15,16.27791188126662,19.338196003182013,12.439547790864273,12.353642996162604,7.138818432320073,9.335920971201572,5.691247484578457,5.571436552541756,8.365976101616418,3.487301786266213
2024-10-16,16.369172511575545,19.334547594313293,12.400032611347175,12.355343584665597,7.137471598909325,9.28054375809398,5.690173754754156,5.581672977590148,8.364397748527038,3.486643860223741
2024-10-17,16.341317283609158,19.328111666485103,12.48150062333288,12.357678719896812,7.135095735090312,9.261093024980998,5.694082749603883,5.579814995433127,8.33292040021875,3.4883848013489747
2024-10-18,16.39641792357589,19.33016820412891,12.430837091531975,12.363830019999913,7.135854919082238,9.232576218770513,5.691383716662555,5.580408695416941,8.333807034401207,3.5047161764298576
2024-10-21,16.468057558895175,19.338663847489883,12.352029024084763,12.378134623476162,7.13899114003117,9.181474462833664,5.693885089944805,5.5828612949796605,8.315534989631951,3.5503679686327656
2024-10-22,16.538057992145365,19.386879318502782,12.437313881891788,12.41012780013085,7.156790188770425,9.203234053957985,5.708081176792898,5.596780575497692,7.998664593276556,3.564070419033659
