date,VALUABLE CAPITAL LTD,REALORD ASIA PACIFIC SECURITIES LTD,CHINA PA SECURITIES (HONG KONG) CO LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),CHINA INDUSTRIAL SECURITIES,FULBRIGHT SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,INNOVAX SECURITIES LTD,TOTAL_CCASS_PCT
2024-05-13,0.17916666666666667,12.264999999999999,0.0,1.4383333333333332,0.05,0.2533333333333333,0.0,0.4925,0.7933333333333334,0.0,15.471666666666668
2024-05-16,0.17916666666666667,12.291666666666666,0.0,1.4383333333333332,0.0475,0.2533333333333333,0.0,0.4925,0.775,0.0,15.4775
2024-05-17,0.17833333333333334,12.291666666666666,0.0,1.4375,0.0475,0.2533333333333333,0.0,0.4925,0.775,0.0,15.475833333333334
2024-05-20,0.17833333333333334,12.291666666666666,0.0,1.4366666666666665,0.0475,0.2533333333333333,0.0,0.4925,0.775,0.0,15.475
2024-05-21,0.17833333333333334,12.291666666666666,0.0,1.4341666666666668,0.0475,0.24916666666666668,0.0,0.4991666666666667,0.7741666666666667,0.0,15.474166666666667
2024-05-22,0.17833333333333334,12.291666666666666,0.0,1.4441666666666666,0.0475,0.24916666666666668,0.0,0.5,0.7741666666666667,0.0,15.485
2024-05-23,0.17833333333333334,12.291666666666666,0.0,1.4466666666666665,0.0475,0.24833333333333335,0.0,0.5,0.7741666666666667,0.0,15.486666666666668
2024-05-27,0.17833333333333334,12.291666666666666,0.0,1.4458333333333333,0.0475,0.24833333333333335,0.0,0.5,0.7741666666666667,0.0,15.485833333333332
2024-05-30,0.17833333333333334,12.291666666666666,0.0,1.4516666666666667,0.0475,0.24833333333333335,0.0,0.5,0.7741666666666667,0.0,15.491666666666667
2024-05-31,0.17750000000000002,12.291666666666666,0.0,1.4516666666666667,0.0475,0.24833333333333335,0.0,0.5016666666666667,0.7741666666666667,0.0,15.492500000000001
2024-06-03,0.17750000000000002,12.291666666666666,0.0,1.4516666666666667,0.0475,0.24750000000000003,0.0,0.5016666666666667,0.7741666666666667,0.0,15.491666666666667
2024-06-04,0.17750000000000002,12.291666666666666,0.0,1.4508333333333334,0.0475,0.24750000000000003,0.0,0.5016666666666667,0.7741666666666667,0.0,15.490833333333335
2024-06-13,0.17750000000000002,12.291666666666666,0.0,1.4516666666666667,0.0475,0.24750000000000003,0.0,0.5016666666666667,0.7741666666666667,0.0,15.491666666666667
2024-06-14,0.19083333333333333,12.291666666666666,0.0,1.4516666666666667,0.0475,0.24666666666666665,0.0,0.5016666666666667,0.7741666666666667,0.0,15.504166666666666
2024-06-19,0.19,12.291666666666666,0.0,1.4525,0.0475,0.24666666666666665,0.0,0.5025,0.7741666666666667,0.0,15.504999999999999
2024-06-24,0.19,12.291666666666666,0.0,1.455,0.0475,0.245,0.0,0.5025,0.7741666666666667,0.0,15.505833333333333
2024-07-02,0.19,12.291666666666666,0.0,1.4616666666666667,0.0475,0.245,0.0,0.5025,0.7675000000000001,0.0,15.505833333333333
2024-07-03,0.19,12.291666666666666,0.0,1.455,0.0475,0.245,0.0,0.5025,0.7675000000000001,0.0,15.499166666666667
2024-07-04,0.18833333333333335,12.291666666666666,0.0,1.455,0.0475,0.245,0.0,0.5025,0.7683333333333333,0.0,15.498333333333333
2024-07-05,0.18833333333333335,12.291666666666666,0.0,1.4558333333333333,0.0475,0.245,0.0,0.5025,0.7683333333333333,0.0,15.499166666666667
2024-07-09,0.18833333333333335,12.291666666666666,0.0,1.4591666666666665,0.0475,0.245,0.0,0.5025,0.7683333333333333,0.0,15.5025
2024-07-12,0.18833333333333335,12.291666666666666,0.0,1.48,0.04583333333333333,0.245,0.0,0.5025,0.7683333333333333,0.0,15.521666666666667
2024-07-15,0.18833333333333335,12.291666666666666,0.0,1.4783333333333335,0.04583333333333333,0.245,0.0,0.5025,0.7683333333333333,0.0,15.52
2024-07-17,0.18833333333333335,12.291666666666666,0.0775,1.4758333333333333,0.04583333333333333,0.245,0.0,0.5058333333333334,0.7683333333333333,0.0,15.598333333333333
2024-07-18,0.18833333333333335,12.291666666666666,0.09749999999999999,1.4741666666666666,0.04583333333333333,0.245,0.0,0.5058333333333334,0.75,0.0,15.598333333333333
2024-07-19,0.18833333333333335,12.291666666666666,0.1075,1.5141666666666667,0.04583333333333333,0.245,0.0,0.5083333333333333,0.7091666666666666,0.0,15.61
2024-07-22,0.18833333333333335,12.351666666666667,0.1075,1.5116666666666667,0.04583333333333333,0.23666666666666666,0.0,0.5083333333333333,0.6825,0.0,15.632499999999999
2024-07-23,0.21749999999999997,12.351666666666667,0.1075,1.4966666666666666,0.04583333333333333,0.23666666666666666,0.0,0.505,0.6816666666666668,0.0,15.6425
2024-07-24,0.2375,12.351666666666667,0.1075,1.4841666666666666,0.04416666666666667,0.23666666666666666,0.03,0.5016666666666667,0.6833333333333333,0.0,15.676666666666666
2024-07-25,0.245,12.351666666666667,1.2525,1.4391666666666667,0.04416666666666667,0.24,0.03,0.5041666666666667,0.6833333333333333,0.0,16.79
2024-07-26,0.2075,12.351666666666667,2.8375,1.4375,0.035833333333333335,0.23666666666666666,0.008333333333333333,0.5016666666666667,0.6833333333333333,2.1391666666666667,20.439166666666665
2024-07-29,0.19416666666666665,12.351666666666667,4.964166666666666,1.3591666666666666,0.03916666666666667,0.2383333333333333,0.011666666666666667,0.5016666666666667,0.6816666666666668,2.1391666666666667,22.480833333333333
2024-07-30,0.22499999999999998,12.185,6.897499999999999,1.35,0.03916666666666667,0.2383333333333333,0.011666666666666667,0.5016666666666667,0.6766666666666666,0.45916666666666667,22.584166666666665
2024-07-31,0.2341666666666667,12.185,6.897499999999999,1.35,0.03916666666666667,0.2383333333333333,0.011666666666666667,0.5016666666666667,0.66,0.45916666666666667,22.576666666666668
2024-08-01,0.23166666666666666,12.185,6.897499999999999,1.355,0.03916666666666667,0.2383333333333333,0.011666666666666667,0.5016666666666667,0.66,0.45916666666666667,22.579166666666666
2024-08-02,0.24333333333333335,12.185,6.897499999999999,1.3458333333333332,0.03916666666666667,0.2383333333333333,0.011666666666666667,0.5016666666666667,0.66,0.45916666666666667,22.581666666666667
2024-08-05,0.24416666666666667,12.185,6.897499999999999,1.3458333333333332,0.03916666666666667,0.2383333333333333,0.011666666666666667,0.5016666666666667,0.6583333333333333,0.45916666666666667,22.580833333333334
2024-08-06,0.23249999999999998,12.185,6.897499999999999,1.3599999999999999,0.03916666666666667,0.23583333333333334,0.011666666666666667,0.5033333333333333,0.6583333333333333,0.45916666666666667,22.5825
2024-08-07,0.21916666666666668,12.185,6.897499999999999,1.3775000000000002,0.03916666666666667,0.23583333333333334,0.011666666666666667,0.5058333333333334,0.6583333333333333,0.45916666666666667,22.589166666666667
2024-08-08,0.23333333333333336,12.168333333333333,6.897499999999999,1.4083333333333332,0.03916666666666667,0.23666666666666666,0.011666666666666667,0.5083333333333333,0.6583333333333333,0.45916666666666667,22.620833333333334
2024-08-09,0.24333333333333335,12.118333333333334,6.897499999999999,1.4216666666666666,0.03916666666666667,0.2375,0.008333333333333333,0.5091666666666667,0.6691666666666667,0.45916666666666667,22.603333333333335
2024-08-12,0.24666666666666665,12.006666666666668,6.897499999999999,1.4708333333333334,0.03916666666666667,0.24083333333333334,0.12166666666666667,0.51,0.6691666666666667,0.45916666666666667,22.661666666666665
2024-08-13,0.25166666666666665,11.967500000000001,6.897499999999999,1.5325,0.03916666666666667,0.24416666666666667,0.03916666666666667,0.51,0.6925,0.45916666666666667,22.633333333333333
2024-08-14,0.2555752532660973,11.944427296078084,6.895726074467342,1.5297341425584934,0.03915659363295459,0.24410387094586586,0.04748778376762578,0.5221989976411902,0.6983328538733411,0.45904857642038255,22.635791442651378
2024-08-15,0.2555752532660973,11.94026170101075,6.895726074467342,1.5322334995988949,0.03915659363295459,0.24410387094586586,0.0483209027810929,0.5221989976411902,0.6983328538733411,0.45904857642038255,22.63495832363791
2024-08-16,0.2555752532660973,11.887775203162319,6.895726074467342,1.5922180685685274,0.03915659363295459,0.24410387094586586,0.04748778376762578,0.5221989976411902,0.6983328538733411,0.45904857642038255,22.641623275745648
2024-08-19,0.25724149129303153,11.887775203162319,6.895726074467342,1.5922180685685274,0.03915659363295459,0.24410387094586586,0.04748778376762578,0.5221989976411902,0.6983328538733411,0.45904857642038255,22.643289513772583
2024-08-20,0.25890772931996575,11.887775203162319,6.895726074467342,1.602215496730133,0.03915659363295459,0.24410387094586586,0.04748778376762578,0.5221989976411902,0.6999990919002753,0.45904857642038255,22.656619417988054
2024-08-21,0.25890772931996575,11.887775203162319,6.895726074467342,1.603881734757067,0.03915659363295459,0.24410387094586586,0.04748778376762578,0.5221989976411902,0.6999990919002753,0.45904857642038255,22.65828565601499
2024-08-22,0.26224020537383425,11.887775203162319,6.895726074467342,1.6005492587031984,0.03915659363295459,0.24410387094586586,0.04748778376762578,0.5221989976411902,0.6999990919002753,0.45904857642038255,22.65828565601499
2024-08-23,0.26224020537383425,11.887775203162319,6.895726074467342,1.596383663635863,0.03915659363295459,0.24410387094586586,0.04748778376762578,0.5221989976411902,0.6891685447252027,0.45904857642038255,22.643289513772583
2024-08-27,0.26224020537383425,11.887775203162319,6.895726074467342,1.59721678264933,0.03915659363295459,0.24410387094586586,0.04748778376762578,0.5221989976411902,0.6891685447252027,0.45904857642038255,22.644122632786047
2024-08-28,0.26224020537383425,11.887775203162319,6.895726074467342,1.5938843065954618,0.03915659363295459,0.24410387094586586,0.04748778376762578,0.5221989976411902,0.6891685447252027,0.45904857642038255,22.64079015673218
2024-08-29,0.26224020537383425,11.887775203162319,6.895726074467342,1.5980499016627971,0.03915659363295459,0.24410387094586586,0.04748778376762578,0.5221989976411902,0.6891685447252027,0.45904857642038255,22.644955751799518
2024-08-30,0.26224020537383425,11.887775203162319,6.895726074467342,1.6055479727840012,0.03915659363295459,0.24410387094586586,0.04748778376762578,0.5221989976411902,0.6891685447252027,0.45904857642038255,22.65245382292072
2024-09-05,0.26224020537383425,11.887775203162319,6.895726074467342,1.6155454009456067,0.03915659363295459,0.24410387094586586,0.04748778376762578,0.5221989976411902,0.6891685447252027,0.45904857642038255,22.662451251082324
2024-09-13,0.26224020537383425,11.887775203162319,6.895726074467342,1.5705569742183825,0.03915659363295459,0.24410387094586586,0.0924762104948502,0.5221989976411902,0.6891685447252027,0.45904857642038255,22.662451251082324
2024-09-16,0.26224020537383425,11.887775203162319,6.895726074467342,1.575555688299185,0.03915659363295459,0.24327075193239872,0.0924762104948502,0.5221989976411902,0.6791711165635973,0.45904857642038255,22.656619417988054
2024-09-19,0.2564083722795644,11.887775203162319,6.895726074467342,1.5822206404069221,0.03915659363295459,0.24327075193239872,0.0924762104948502,0.5221989976411902,0.6791711165635973,0.45904857642038255,22.657452537001525
2024-09-26,0.2564083722795644,11.887775203162319,6.895726074467342,1.583053759420389,0.03915659363295459,0.24327075193239872,0.0924762104948502,0.5221989976411902,0.6783379975501302,0.45904857642038255,22.657452537001525
2024-09-27,0.2580746103064987,11.887775203162319,6.895726074467342,1.5838868784338562,0.03915659363295459,0.24327075193239872,0.0924762104948502,0.5221989976411902,0.6783379975501302,0.45904857642038255,22.659951894041924
2024-10-02,0.2580746103064987,11.887775203162319,6.895726074467342,1.596383663635863,0.03915659363295459,0.24327075193239872,0.0924762104948502,0.5221989976411902,0.6783379975501302,0.45904857642038255,22.67244867924393
2024-10-03,0.2580746103064987,11.887775203162319,6.895726074467342,1.6005492587031984,0.03915659363295459,0.24327075193239872,0.0924762104948502,0.5221989976411902,0.6783379975501302,0.45904857642038255,22.676614274311266
2024-10-04,0.2580746103064987,11.887775203162319,6.895726074467342,1.6197109960129425,0.03915659363295459,0.2424376329189316,0.06664952107736952,0.5221989976411902,0.6783379975501302,0.45904857642038255,22.66911620319006
2024-10-07,0.26057396734689997,11.887775203162319,6.895726074467342,1.6205441150264095,0.03915659363295459,0.2424376329189316,0.06664952107736952,0.5221989976411902,0.6783379975501302,0.45904857642038255,22.67244867924393
2024-10-08,0.26390644340076846,11.887775203162319,6.895726074467342,1.602215496730133,0.03915659363295459,0.2424376329189316,0.06664952107736952,0.5221989976411902,0.6933341397925383,0.45904857642038255,22.67244867924393
2024-10-09,0.26390644340076846,11.887775203162319,6.895726074467342,1.5872193544877247,0.03915659363295459,0.23910515686506312,0.06664952107736952,0.5221989976411902,0.6966666158464068,0.45904857642038255,22.657452537001525
2024-10-10,0.26390644340076846,11.887775203162319,6.895726074467342,1.6047148537705342,0.03915659363295459,0.23660579982466176,0.06664952107736952,0.5221989976411902,0.6966666158464068,0.45904857642038255,22.67244867924393
2024-10-14,0.26390644340076846,11.887775203162319,6.895726074467342,1.5980499016627971,0.03915659363295459,0.23660579982466176,0.06664952107736952,0.5221989976411902,0.6966666158464068,0.45904857642038255,22.665783727136194
2024-10-15,0.26473956241423563,11.887775203162319,6.895726074467342,1.59721678264933,0.03915659363295459,0.23660579982466176,0.06664952107736952,0.5221989976411902,0.6966666158464068,0.45904857642038255,22.665783727136194
2024-10-16,0.26473956241423563,11.887775203162319,6.895726074467342,1.6013823777166658,0.03915659363295459,0.23660579982466176,0.06664952107736952,0.5221989976411902,0.6950003778194727,0.45904857642038255,22.668283084176597
2024-10-17,0.26473956241423563,11.887775203162319,6.895726074467342,1.6072142108109355,0.03915659363295459,0.2374389188381289,0.06664952107736952,0.5221989976411902,0.6950003778194727,0.45904857642038255,22.67494803628433
2024-10-21,0.26973827649503834,11.887775203162319,6.895726074467342,1.6055479727840012,0.03915659363295459,0.2374389188381289,0.06664952107736952,0.5221989976411902,0.6950003778194727,0.45904857642038255,22.6782805123382
2024-10-22,0.26973827649503834,11.887775203162319,6.895726074467342,1.602215496730133,0.03915659363295459,0.2374389188381289,0.06415016403696816,0.5221989976411902,0.6950003778194727,0.45904857642038255,22.67244867924393
2024-10-23,0.26973827649503834,11.887775203162319,6.895726074467342,1.6122129248917383,0.03915659363295459,0.2374389188381289,0.06415016403696816,0.5221989976411902,0.6950003778194727,0.45904857642038255,22.68244610740554
2024-10-24,0.26973827649503834,11.887775203162319,6.895726074467342,1.6147122819321396,0.03915659363295459,0.2374389188381289,0.06415016403696816,0.5221989976411902,0.6800042355770645,0.45904857642038255,22.669949322203532
2024-10-25,0.26973827649503834,11.887775203162319,6.895726074467342,1.5922180685685274,0.03915659363295459,0.2374389188381289,0.06415016403696816,0.5221989976411902,0.6800042355770645,0.45904857642038255,22.647455108839917
2024-10-28,0.26640580044116985,11.887775203162319,6.895726074467342,1.5888855925146588,0.03915659363295459,0.2374389188381289,0.06415016403696816,0.5221989976411902,0.6658412123481234,0.45904857642038255,22.62662713350324
2024-10-29,64.00001033067578,11.887775203162319,6.895726074467342,1.581387521393455,0.03915659363295459,0.2374389188381289,0.06415016403696816,0.5221989976411902,0.6658412123481234,0.45904857642038255,86.35273359261663
2024-10-30,64.00001033067578,11.887775203162319,6.895726074467342,1.5722232122453166,0.04082283165988883,0.2374389188381289,0.06415016403696816,0.5221989976411902,0.6658412123481234,0.45904857642038255,86.34523552149544
2024-10-31,64.00001033067578,11.887775203162319,6.895726074467342,1.5672244981645138,0.04082283165988883,0.2374389188381289,0.06415016403696816,0.5221989976411902,0.6658412123481234,0.45904857642038255,86.34023680741463
2024-11-01,64.0016765687027,11.887775203162319,6.895726074467342,1.5763888073126522,0.04082283165988883,0.2374389188381289,0.06415016403696816,0.5221989976411902,0.6658412123481234,0.45904857642038255,86.35106735458969
2024-11-07,64.0016765687027,11.887775203162319,6.895726074467342,1.5780550453395863,0.04082283165988883,0.2374389188381289,0.06415016403696816,0.5221989976411902,0.6658412123481234,0.45904857642038255,86.35273359261663
2024-11-11,64.0016765687027,11.887775203162319,6.895726074467342,1.5780550453395863,0.04082283165988883,0.2374389188381289,0.07414759219857359,0.5221989976411902,0.6658412123481234,0.45904857642038255,86.36273102077824
2024-11-13,64.0016765687027,11.8527842045967,6.895726074467342,1.6438714474034888,0.04082283165988883,0.2374389188381289,0.01582926125587526,0.5221989976411902,0.6658412123481234,0.45904857642038255,86.33523809333383
2024-11-14,64.0016765687027,11.8527842045967,6.895726074467342,1.6597007086593638,0.04082283165988883,0.2374389188381289,0.01582926125587526,0.5221989976411902,0.6658412123481234,0.45904857642038255,86.35106735458969
2024-11-20,54.76488606639275,11.8527842045967,6.895726074467342,4.194881866639807,2.7751194338589733,2.7367959592394855,0.9480894373255814,0.934592909307414,0.6716730454423934,0.45904857642038255,86.23359757369083
2024-11-21,54.76488606639275,11.8527842045967,6.895726074467342,4.196548104666741,2.7751194338589733,2.7367959592394855,0.9480894373255814,0.9354260283208812,0.6716730454423934,0.45904857642038255,86.23609693073124
2024-11-25,54.76488606639275,11.8527842045967,6.895726074467342,4.245702126461301,2.7751194338589733,2.7367959592394855,0.9480894373255814,0.9387585043747495,0.6716730454423934,0.45904857642038255,86.28858342857967
2024-11-26,54.76488606639275,11.8527842045967,6.895726074467342,4.245702126461301,2.7751194338589733,2.7367959592394855,0.9480894373255814,0.9395916233882168,0.6716730454423934,0.45904857642038255,86.28941654759313
2024-11-27,54.764052947379284,11.8527842045967,6.895726074467342,4.246535245474768,2.7751194338589733,2.7367959592394855,0.9480894373255814,0.9395916233882168,0.6716730454423934,0.45904857642038255,86.28941654759313
2024-11-28,54.76321982836582,11.869446584866044,6.895726074467342,4.226540389151558,2.7751194338589733,2.7367959592394855,0.9480894373255814,0.9395916233882168,0.6716730454423934,0.45904857642038255,86.2852509525258
2024-12-03,54.76321982836582,11.869446584866044,6.895726074467342,4.2357046982996955,2.7751194338589733,2.73263036417215,0.9480894373255814,0.9395916233882168,0.6716730454423934,0.45904857642038255,86.2902496666066
2024-12-04,54.76321982836582,11.869446584866044,6.895726074467342,4.234871579286229,2.7751194338589733,2.73263036417215,0.9480894373255814,0.9395916233882168,0.6716730454423934,0.45904857642038255,86.28941654759313
2024-12-05,54.76321982836582,11.869446584866044,6.895726074467342,4.2357046982996955,2.7751194338589733,2.73263036417215,0.9480894373255814,0.9395916233882168,0.6716730454423934,0.45904857642038255,86.2902496666066
2024-12-09,54.747390567109946,11.869446584866044,6.895726074467342,4.2332053412592945,2.7751194338589733,2.73263036417215,0.9480894373255814,0.9362591473343482,0.6716730454423934,0.45904857642038255,86.26858857225645
2024-12-10,54.75238928119075,11.869446584866044,6.895726074467342,4.249867721528637,2.7751194338589733,2.73263036417215,0.9480894373255814,0.9362591473343482,0.6716730454423934,0.45904857642038255,86.2902496666066
2024-12-11,54.75488863823115,11.869446584866044,6.895726074467342,4.250700840542104,2.7751194338589733,2.73263036417215,0.9480894373255814,0.9362591473343482,0.6716730454423934,0.45904857642038255,86.29358214266047
2024-12-17,54.75488863823115,11.869446584866044,6.895726074467342,4.251533959555571,2.7751194338589733,2.73263036417215,0.9480894373255814,0.9362591473343482,0.6716730454423934,0.45904857642038255,86.29441526167393
2024-12-18,54.753222400204216,11.869446584866044,6.895726074467342,4.255699554622907,2.7751194338589733,2.73263036417215,0.9480894373255814,0.9362591473343482,0.6716730454423934,0.45904857642038255,86.29691461871434
2024-12-19,54.753222400204216,11.869446584866044,6.895726074467342,4.256532673636373,2.7751194338589733,2.73263036417215,0.9480894373255814,0.9362591473343482,0.6716730454423934,0.45904857642038255,86.2977477377278
2024-12-20,54.753222400204216,11.869446584866044,6.895726074467342,4.262364506730643,2.7751194338589733,2.73263036417215,0.9480894373255814,0.9362591473343482,0.6716730454423934,0.45904857642038255,86.30357957082208
2024-12-23,54.753222400204216,11.83862118136776,6.895726074467342,4.275694410946118,2.7751194338589733,2.73263036417215,0.9480894373255814,0.9362591473343482,0.6716730454423934,0.45904857642038255,86.28608407153926
2024-12-30,54.74988992415034,11.83862118136776,6.895726074467342,4.284858720094255,2.7751194338589733,2.73263036417215,0.9480894373255814,0.9362591473343482,0.6716730454423934,0.45904857642038255,86.29191590463353
2025-01-02,54.74988992415034,11.83862118136776,6.895726074467342,4.289857434175059,2.7751194338589733,2.73263036417215,0.9480894373255814,0.9362591473343482,0.6716730454423934,0.45904857642038255,86.29691461871434
2025-01-03,54.753222400204216,11.83862118136776,6.895726074467342,4.293189910228927,2.7751194338589733,2.7301310071317486,0.9480894373255814,0.9362591473343482,0.6666743313615906,0.45904857642038255,86.29608149970088
2025-01-06,54.84236613464519,11.83862118136776,6.895726074467342,4.204046175787946,2.7751194338589733,2.7301310071317486,0.9480894373255814,0.9370922663478153,0.6666743313615906,0.45904857642038255,86.29691461871434
2025-01-07,54.84236613464519,11.83862118136776,6.895726074467342,4.197381223680209,2.7751194338589733,2.7301310071317486,0.9480894373255814,0.9370922663478153,0.6666743313615906,0.45904857642038255,86.2902496666066
2025-01-15,54.84236613464519,11.83862118136776,6.895726074467342,4.201546818747544,2.7751194338589733,2.7301310071317486,0.9480894373255814,0.9370922663478153,0.6666743313615906,0.45904857642038255,86.29441526167393
2025-01-16,54.84236613464519,11.83862118136776,6.895726074467342,4.206545532828346,2.7751194338589733,2.7301310071317486,0.9480894373255814,0.9370922663478153,0.6666743313615906,0.45904857642038255,86.29941397575473
2025-01-21,54.84236613464519,11.83862118136776,6.895726074467342,4.212377365922617,2.7751194338589733,2.7301310071317486,0.9480894373255814,0.9370922663478153,0.6666743313615906,0.45904857642038255,86.30524580884901
2025-01-23,54.84236613464519,11.83862118136776,6.895726074467342,4.209878008882216,2.7751194338589733,2.7301310071317486,0.9480894373255814,0.9370922663478153,0.6666743313615906,0.45904857642038255,86.30274645180862
2025-02-04,54.841533015631725,11.83862118136776,6.895726074467342,4.214043603949551,2.7751194338589733,2.7301310071317486,0.9480894373255814,0.9370922663478153,0.6666743313615906,0.45904857642038255,86.30607892786247
2025-02-07,54.841533015631725,11.83862118136776,6.895726074467342,4.219875437043821,2.7751194338589733,2.7301310071317486,0.9480894373255814,0.9370922663478153,0.6666743313615906,0.45904857642038255,86.31191076095675
2025-02-10,54.841533015631725,11.775304136344259,6.895726074467342,4.2990217433231965,2.7751194338589733,2.7301310071317486,0.9480894373255814,0.9370922663478153,0.6666743313615906,0.45904857642038255,86.32774002221262
2025-02-17,54.841533015631725,11.775304136344259,6.895726074467342,4.300687981350131,2.7751194338589733,2.7301310071317486,0.9480894373255814,0.9370922663478153,0.6666743313615906,0.45904857642038255,86.32940626023955
2025-02-19,54.8373674205644,11.775304136344259,6.895726074467342,4.313184766552138,2.7751194338589733,2.7301310071317486,0.9480894373255814,0.9370922663478153,0.6683405693885248,0.45904857642038255,86.33940368840116
2025-02-20,54.8373674205644,11.775304136344259,6.895726074467342,4.3065198144444015,2.7751194338589733,2.7301310071317486,0.9480894373255814,0.9370922663478153,0.6683405693885248,0.45904857642038255,86.33273873629342
2025-02-21,54.84569861069907,11.775304136344259,6.895726074467342,4.318183480632941,2.7751194338589733,2.7309641261452158,0.9480894373255814,0.9370922663478153,0.6683405693885248,0.45904857642038255,86.35356671163011
