date,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,HAITONG INTERNATIONAL SECURITIES CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),BOCI SECURITIES LTD,CLSA LTD,EVERBRIGHT SECURITIES INVESTMENT,TOTAL_CCASS_PCT
2024-03-18,7.198393018376905,5.205888716614148,6.712107050301759,0.04205452795678062,3.9587000971135002,2.0807090625498894,2.9695545278746747,0.0,2.6785896873101613,30.845996688097816
2024-03-19,7.199816183451584,5.205095028399423,6.732585547301065,0.04205452795678062,3.957435669681766,2.0805448511951186,2.9703755846485285,0.0,2.6785896873101613,30.866497079944427
2024-03-20,7.1995151293011705,5.204438182980341,6.730174213030493,0.04205452795678062,3.9572988268861233,2.0805284300596414,2.9703755846485285,0.0,2.6785896873101613,30.86297458217324
2024-03-21,7.193247729260754,5.208570835408737,6.720567848776406,0.04205452795678062,3.957572512477408,2.0805831671778985,2.9703755846485285,0.0,2.6785896873101613,30.851561893016676
2024-03-22,7.192508778164286,5.207886621430526,6.729928032841133,0.04205452795678062,3.957435669681766,2.0805831671778985,2.9703755846485285,0.0,2.6785896873101613,30.859362069211077
2024-03-25,7.194999317044975,5.207175038893186,6.730968038088013,0.04205452795678062,3.957435669681766,2.0805831671778985,2.9703755846485285,0.0,2.6785896873101613,30.86218103080131
2024-03-26,7.194999317044975,5.213332964697088,6.730776458174114,0.04205452795678062,3.957435669681766,2.0805831671778985,2.9703755846485285,0.0,2.6785896873101613,30.86814737669131
2024-03-27,7.194971948485847,5.2133877018153445,6.718491218299697,0.04205452795678062,3.957490406800023,2.0806105357370273,2.9703755846485285,0.0,2.6785896873101613,30.855971611053405
2024-03-28,7.194971948485847,5.2133877018153445,6.719565434245488,0.04205452795678062,3.9572714583269955,2.0806105357370273,2.9703482160894,0.0,2.6785896873101613,30.856799509967043
2024-04-02,7.195601425345802,5.213360333256216,6.712832768699887,0.04205452795678062,3.957326195445252,2.0806105357370273,2.9703482160894,0.0,2.6785896873101613,30.850723689840525
2024-04-03,7.199323549387271,5.216972983061171,6.696548476018458,0.04205452795678062,3.964567916190641,2.0806379042961556,2.9703482160894,0.0,2.6785896873101613,30.84904326031004
2024-04-05,7.205508843750301,5.209665577773874,6.69869417105413,0.04205452795678062,3.962296325782979,2.0806105357370273,2.9703482160894,0.0,2.6776865248589226,30.846864723003414
2024-04-08,7.203784624525208,5.208953995236535,6.70044575883835,0.04205452795678062,3.9609278978265565,2.0803915872639993,2.9703482160894,0.0,2.6776865248589226,30.844593132595755
2024-04-09,7.20375725596608,5.208953995236535,6.697955219957661,0.04205452795678062,3.95643945412949,2.080364218704871,2.9703482160894,0.0,2.6776865248589226,30.83755941289974
2024-04-10,7.199542497860299,5.199593948014605,6.694780467098761,0.04205452795678062,3.95643945412949,2.080227375909229,2.9703482160894,0.0,2.6776865248589226,30.82067301191749
2024-04-11,7.19863933540906,5.199457105218961,6.693685724733623,0.04205452795678062,3.956165768538206,4.646245116340625,2.9703482160894,0.0,2.6776865248589226,33.38428231914558
2024-04-12,7.1980098585491055,5.194120236188914,6.70313569135657,0.04205452795678062,3.9562478742155913,4.646245116340625,2.9703482160894,0.0,2.677275996471996,33.38743751716898
2024-04-15,7.1984477554951605,5.1950781357584095,6.702807282331308,0.04205452795678062,3.9562478742155913,4.646245116340625,2.9703482160894,0.0,2.677275996471996,33.38850490465927
2024-04-16,7.198995126677729,5.196145509564419,6.735916916739577,0.041917685161138356,3.9570141938711876,4.509429689257489,2.9703482160894,0.0,2.677248627912867,33.28701596527381
2024-04-17,7.1995972349785555,5.1990465768320355,6.73534217699788,0.041917685161138356,3.9573426165807293,4.5094570578166175,2.9703482160894,0.0,2.677248627912867,33.29030019236922
2024-04-18,7.203401464697411,5.201783432744881,6.704046640162881,0.041917685161138356,3.9577750398149583,4.509484426375746,2.9703482160894,0.0,2.677741261977179,33.26649816702359
2024-04-19,7.203346727579153,5.211417165558096,6.727350557732372,0.041917685161138356,3.9580487254062433,4.509511794934874,2.9706766387989414,0.0,2.6777959990954363,33.300065294266254
2024-04-22,7.203346727579153,5.21275822495539,6.724476859023884,0.041917685161138356,3.9580487254062433,4.512522336439004,2.9706766387989414,0.0,2.6777959990954363,33.30154319645919
2024-04-23,7.203467149239319,5.212347696568463,6.729059778987062,0.041917685161138356,3.958021356847115,4.512522336439004,2.9706766387989414,0.0,2.6777959990954363,33.30580864113648
2024-04-24,7.2028540935148415,5.213415070374473,6.720788247783068,0.041917685161138356,3.957391879987161,4.512549704998133,2.9706766387989414,0.0,2.6777959990954363,33.29738931971319
2024-04-25,7.202689882160071,5.214564549857868,6.711472236572774,0.041917685161138356,3.963659280027576,4.512549704998133,2.970950324390226,0.0,2.6777959990954363,33.29559966226322
2024-04-26,7.210426087684885,5.219026916317122,6.721540278593071,0.041963026661053913,3.9684398558755793,4.518773347413213,2.9741639403941784,0.0,2.6806925160810504,33.33502596902015
2024-04-29,7.209878124422138,5.221437954673202,6.72285539042366,0.041963026661053913,3.9684398558755793,4.518773347413213,2.9741639403941784,0.0,2.6801445528183048,33.33765619268133
2024-04-30,7.208398623612726,5.220972185899869,6.7228511437083736,0.041963026661053913,3.9684398558755793,4.518773347413213,2.9743009312098647,0.0,2.6801445528183048,33.335843667198986
2024-05-02,7.208809596059784,5.222479084872419,6.724467635333474,0.041963026661053913,3.9684398558755793,4.5187185510869385,2.9743009312098647,0.0,2.6801445528183048,33.33932323391742
2024-05-03,7.208809596059784,5.222479084872419,6.719437592864019,0.041963026661053913,3.96833026322303,4.5187185510869385,2.9743009312098647,0.0062467811952992254,2.6801445528183048,33.340430379990714
2024-05-06,7.2062341687248805,5.222479084872419,6.718149879196567,0.041963026661053913,3.9680562815916574,4.518581560271252,2.9736981716208444,0.005098537877297501,2.6801445528183048,33.334405263634274
2024-05-07,7.2102069023797855,5.222479084872419,6.715207056193073,0.041963026661053913,3.96833026322303,4.521266580258705,2.9736981716208444,0.005098537877297501,2.6801445528183048,33.33839417590451
2024-05-08,7.20965893911704,5.222616075688105,6.711563168991224,0.041963026661053913,3.9683576613861673,4.52282827555753,2.9736981716208444,0.005098537877297501,2.6801445528183048,33.33592840971757
2024-05-09,7.2114398197209635,5.223246233440262,6.70446260623624,0.041963026661053913,3.968220670570481,4.52282827555753,2.9750680797777087,0.005098537877297501,2.6801445528183048,33.33247180265984
2024-05-10,7.210343893195473,5.223027048135164,6.704380411746828,0.041963026661053913,3.9673987256763623,4.52282827555753,2.9750680797777087,0.005098537877297501,2.6801445528183048,33.330252551445724
2024-05-13,7.205330029341351,5.2138486634841765,6.701626896351533,0.041963026661053913,3.965754835888126,4.522526895763019,2.974520116514963,0.005098537877297501,2.6801445528183048,33.31081355469983
2024-05-14,7.214097441545279,5.208286836367309,6.640027921248867,0.041963026661053913,3.965891826703813,4.522663886578706,2.975616043040454,0.005098537877297501,2.6801445528183048,33.253790072841085
2024-05-16,7.217686600916262,5.202341434966519,6.641517011415379,0.041963026661053913,3.966467188129695,4.358411898570728,2.975616043040454,0.005098537877297501,2.6801445528183048,33.0892462943957
2024-05-17,7.2200154447829314,5.2037387412865215,6.643955447934596,0.041963026661053913,3.9710152832104835,4.358439296733866,2.97575303385614,0.005098537877297501,2.6801445528183048,33.100123365161195
2024-05-20,7.221138769471559,5.2026702129241675,6.7337179264636156,0.041963026661053913,3.970823496068523,4.35980920489073,2.9784106556804564,0.005098537877297501,2.6801445528183048,33.1937763828557
2024-05-21,7.222919650075482,5.203300370676325,6.730107643108853,0.041963026661053913,3.9710974776998955,4.35980920489073,2.9784106556804564,0.005098537877297501,2.6801445528183048,33.192851119488395
2024-05-22,7.223478572603483,5.205903196174367,6.732020377372875,0.041963026661053913,3.971234468515582,4.359891399380142,2.9783558593541817,0.005098537877297501,2.679870571186932,33.197816009125916
2024-05-23,7.222355247914855,5.210725272886527,6.73366426716111,0.041963026661053913,3.971371459331268,4.359918797543279,2.9783558593541817,0.005098537877297501,2.679870571186932,33.203323039916505
2024-05-24,7.2278074823791725,5.210423893092017,6.737719195305428,0.041963026661053913,3.9715906446363665,4.359891399380142,2.976985951197318,0.005098537877297501,2.679870571186932,33.21135070171572
2024-05-27,7.229051358985606,5.215985720208884,6.740541206108568,0.041963026661053913,3.9702042975816196,4.359891399380142,2.976985951197318,0.005098537877297501,2.679870571186932,33.21959206918742
2024-05-28,7.227237600585918,5.21653368347163,6.7408973822293525,0.041963026661053913,3.9703412883973064,4.359918797543279,2.976985951197318,0.005098537877297501,2.679870571186932,33.21884683915008
2024-05-29,7.22731979507533,5.216013118372021,6.737198698701227,0.041963026661053913,3.9702042975816196,4.359918797543279,2.981040879341635,0.005098537877297501,2.679870571186932,33.21862772234039
2024-05-30,7.227730767522389,5.216013118372021,6.7373356895169145,0.041963026661053913,3.9702042975816196,4.359918797543279,2.981040879341635,0.005098537877297501,2.679870571186932,33.21917568560314
2024-05-31,7.231484315872196,5.218725536522611,6.737199849424079,0.04199042482419119,3.9703412883973064,4.359946195706416,2.981040879341635,0.005098537877297501,2.679870571186932,33.22569759915267
2024-06-03,7.239577733262948,5.22256127936183,6.7300489288452505,0.04199042482419119,3.9702207364795026,4.359946195706416,2.981040879341635,0.005098537877297501,2.679870571186932,33.230355286886
2024-06-04,7.239084566326476,5.222835260993204,6.736282243843367,0.04199042482419119,3.9702207364795026,4.359946195706416,2.981040879341635,0.005098537877297501,2.679870571186932,33.23636941657902
2024-06-05,7.241523002845694,5.223903789355557,6.7423781159561065,0.04199042482419119,3.9702207364795026,4.359946195706416,2.9824107874984986,0.005098537877297501,2.679870571186932,33.247342161730195
2024-06-06,7.241128469296516,5.224013382008106,6.741571842811302,0.04199042482419119,3.9702207364795026,4.359946195706416,2.982533969639964,0.005098537877297501,2.679870571186932,33.24637412983023
2024-06-07,7.2408544876651435,5.223602409561047,6.741571842811302,0.04199042482419119,3.9702207364795026,4.359946195706416,2.982533969639964,0.005098537877297501,2.679870571186932,33.2456891757518
2024-06-11,7.241128469296516,5.224205169150068,6.742952710233421,0.04199042482419119,3.9702207364795026,4.359946195706416,2.982533969639964,0.005098537877297501,2.679870571186932,33.24794678439431
2024-06-12,7.241484645417301,5.224424354455166,6.695202725749001,0.04199042482419119,3.9640835479367524,4.359946195706416,2.982533969639964,0.005098537877297501,2.679870571186932,33.19463497279302
2024-06-13,7.241183265622792,5.224588743433989,6.692764289229783,0.04199042482419119,3.9640835479367524,4.359946195706416,2.982533969639964,0.005098537877297501,2.679870571186932,33.19205954545812
2024-06-14,7.241128469296516,5.228342291783796,6.692709492903509,0.04199042482419119,3.9640835479367524,4.359562621422494,2.9823147843348656,0.005098537877297501,2.679870571186932,33.19510074156635
2024-06-17,7.2408544876651435,5.227547745052815,6.6909834086258595,0.04199042482419119,3.9640835479367524,4.3594256306068075,2.9823147843348656,0.005098537877297501,2.679870571186932,33.192169138110664
2024-06-18,7.241210663785928,5.231794460339093,6.648237452054994,0.04199042482419119,3.9640835479367524,4.3594256306068075,2.9823147843348656,0.005098537877297501,2.679870571186932,33.15402607294686
2024-06-19,7.241210663785928,5.231383487892034,6.644700458786626,0.04199042482419119,3.9636725754896935,4.359562621422494,2.9823147843348656,0.005098537877297501,2.679870571186932,33.14980412560006
2024-06-20,7.241462726886792,5.227766930357913,6.6468101173481955,0.04199042482419119,3.964357529568125,4.359562621422494,2.9823147843348656,0.005098537877297501,2.679870571186932,33.14923424380681
2024-06-21,7.241544921376204,5.226835392811246,6.647906043873688,0.04199042482419119,3.964357529568125,4.359453028769946,2.9823147843348656,0.005098537877297501,2.6797335803712454,33.14923424380681
2024-06-24,7.241133948929145,5.226698401995559,6.6524778794628325,0.04199042482419119,3.9640835479367524,4.359453028769946,2.982040802703493,0.005098537877297501,2.6797335803712454,33.15271015287046
2024-06-25,7.243575787845718,5.2300353296148225,6.655801906479908,0.04200490260744268,3.9654503153042677,4.360956114683217,2.9829593433434916,0.005100295790597881,2.6806575196290834,33.16654151529855
2024-06-26,7.243575787845718,5.230281998102012,6.649612665245002,0.04200490260744268,3.9657792066205206,4.360956114683217,2.9829593433434916,0.005100295790597881,2.6806575196290834,33.160927833867085
2024-06-27,7.243712825894157,5.230281998102012,6.648821119773414,0.04200490260744268,3.9657792066205206,4.360956114683217,2.9829593433434916,0.005100295790597881,2.681342709871277,33.16095851668613
2024-06-28,7.243685418284469,5.230802742686079,6.648784119500335,0.04200490260744268,3.965696983791458,4.360901299463842,2.9829593433434916,0.005100295790597881,2.681342709871277,33.16127781533899
2024-07-02,7.243548380236032,5.2308575579054555,6.640264299583241,0.04200490260744268,3.9652858696461415,4.360901299463842,2.9829593433434916,0.005100295790597881,2.681342709871277,33.152264658447514
2024-07-03,7.242177999751644,5.225238997919466,6.633028690625675,0.04200490260744268,3.965395500084892,4.360791669025091,2.9829593433434916,0.005100295790597881,2.681342709871277,33.13804010901958
2024-07-04,7.243027635651964,5.225129367480715,6.631658049768996,0.04200490260744268,3.96542290769458,4.360791669025091,2.9829593433434916,0.005100295790597881,2.6809315957259607,33.13702576708884
2024-07-05,7.237244630007848,5.222443421731316,6.631740272598059,0.04200490260744268,3.9729325927490233,4.360791669025091,2.9829593433434916,0.005100295790597881,2.6809315957259607,33.13614872357883
2024-07-08,7.235600173426583,5.222498236950692,6.633055837863071,0.04474566357621749,3.972685924261833,4.360791669025091,2.9829593433434916,0.005100295790597881,2.680246405483767,33.137683549721345
2024-07-09,7.235600173426583,5.221840454318186,6.633284691403964,0.04474566357621749,3.972685924261833,4.360791669025091,2.9829593433434916,0.005100295790597881,2.680246405483767,33.13725462062973
2024-07-10,7.235978398440275,5.222004899976312,6.623443358770555,0.04474566357621749,3.9736725982105927,4.3606546309766525,2.9829593433434916,0.005100295790597881,2.680246405483767,33.12880559456846
2024-07-11,7.235813952782149,5.222004899976312,6.6261896012612675,0.04474566357621749,3.9736725982105927,4.3606546309766525,2.9829593433434916,0.005100295790597881,2.680246405483767,33.13138739140105
2024-07-12,7.235978398440275,5.222004899976312,6.629545567140899,0.04474566357621749,3.9736725982105927,4.3606546309766525,2.9829593433434916,0.005100295790597881,2.680246405483767,33.134907802938805
2024-07-15,7.236334697366216,5.221977492366625,6.629908210928481,0.04474566357621749,3.972713331871521,4.3606546309766525,2.9829593433434916,0.005100295790597881,2.680246405483767,33.13464007170357
2024-07-16,7.236044176703525,5.219099693349412,6.6400388582897545,0.04474566357621749,3.972713331871521,4.3606546309766525,2.9829593433434916,0.005100295790597881,2.680246405483767,33.14160239938494
2024-07-17,7.235797508216335,5.217811535694087,6.643657882407168,0.04474566357621749,3.972713331871521,4.3606546309766525,2.9829593433434916,0.005100295790597881,2.680246405483767,33.14368659735984
2024-07-18,7.234427127731948,5.21764709003596,6.643603067187792,0.04474566357621749,3.969972570902746,4.3606546309766525,2.9829593433434916,0.005100295790597881,2.6800819598256407,33.13919174937105
2024-07-19,7.23415305163507,5.218003388961901,6.637805795882835,0.04474566357621749,3.969972570902746,4.3606546309766525,2.9829593433434916,0.005100295790597881,2.6800819598256407,33.13347670089515
2024-07-22,7.232426372224743,5.217537459597209,6.748075393795551,0.04474566357621749,3.969972570902746,4.3606546309766525,2.9829593433434916,0.005100295790597881,2.6800819598256407,33.24155369003285
2024-07-23,7.232289334176303,5.217318198719707,6.74273090990644,0.04474566357621749,3.9698848665517454,4.3606546309766525,2.9829593433434916,0.005100295790597881,2.6800819598256407,33.235765202866794
2024-07-24,7.23285941245781,5.216961899793766,6.740089487818979,0.04466344074715424,3.9698848665517454,4.3606546309766525,2.9829593433434916,0.005100295790597881,2.6800819598256407,33.233255337305835
2024-07-25,7.230146059098722,5.217181160671268,6.7328538788614125,0.04466344074715424,3.9698848665517454,4.3606546309766525,2.9829593433434916,0.005100295790597881,2.680027144606265,33.22347082064731
2024-07-26,7.230107688445159,5.216276709551573,6.720011700747097,0.04466344074715424,3.969610790454868,4.3606546309766525,2.9829593433434916,0.005100295790597881,2.680027144606265,33.20941174466286
2024-07-29,7.230326949322661,5.217071530232518,6.709750291680004,0.04466344074715424,3.9701315350389352,4.360627223366965,2.9829593433434916,0.005100295790597881,2.680027144606265,33.20065775412859
2024-07-30,7.2302447264935985,5.22033303578536,6.714626845448916,0.04466344074715424,3.9704056111358126,4.360627223366965,2.9829593433434916,0.005100295790597881,2.680027144606265,33.20898766671816
2024-07-31,7.229976131918658,5.221621193440684,6.69830365423577,0.04466344074715424,3.9704056111358126,4.360627223366965,2.9858645499703926,0.005100295790597881,2.680027144606265,33.1965892452123
2024-08-01,7.230524284112412,5.222087122805375,6.694795480195738,0.04466344074715424,3.9710908013780064,4.360627223366965,2.986412702164148,0.005100295790597881,2.680027144606265,33.19532849516666
2024-08-02,7.233429490739314,5.222909351096008,6.702495552210877,0.04466344074715424,3.971227839426445,4.360627223366965,2.986412702164148,0.005100295790597881,2.680027144606265,33.206893040147776
2024-08-05,7.235019132101203,5.222553052170067,6.702659997869004,0.04466344074715424,3.9717759916202002,4.360627223366965,2.986412702164148,0.005100295790597881,2.680027144606265,33.20883898043561
2024-08-06,7.235101354930267,5.223265650021949,6.7066060632890165,0.04466344074715424,3.971913029668639,4.360627223366965,2.986357886944772,0.005100295790597881,2.678985655438131,33.21262060019749
2024-08-07,7.24505177537462,5.2312055683223875,6.713537063523205,0.044721478059559436,3.9766900739439013,4.366293582254939,2.9902384698720823,0.005106923301940627,2.6824668276186148,33.25531176227125
2024-08-08,7.245463423736729,5.231809319253481,6.720315539885938,0.044721478059559436,3.9768547332887447,4.366293582254939,2.9902384698720823,0.005106923301940627,2.6824668276186148,33.26327029727203
2024-08-09,7.245875072098838,5.23219352439145,6.721330939179142,0.044721478059559436,3.9768547332887447,4.366293582254939,2.9902384698720823,0.005106923301940627,2.6824668276186148,33.26508155006531
2024-08-12,7.244393137995245,5.2322484108397305,8.120740221584057,0.044721478059559436,3.976717517168042,4.366293582254939,2.9902384698720823,0.005106923301940627,2.6824668276186148,34.66292656869421
2024-08-13,7.243816830288291,5.226320674425356,8.123181872679073,0.044721478059559436,3.976717517168042,4.366293582254939,2.9902384698720823,0.005106923301940627,2.6824668276186148,34.658864175667894
2024-08-14,7.243805852998636,5.227610505959966,8.132228600125089,0.044721478059559436,3.976717517168042,4.366293582254939,2.9902384698720823,0.005106923301940627,2.6824668276186148,34.66918975735887
2024-08-15,7.243805852998636,5.227720278856529,8.121633965064644,0.044721478059559436,3.9760863230128076,4.366293582254939,2.9902384698720823,0.005106923301940627,2.6824668276186148,34.65807370103975
2024-08-16,7.243443602439979,5.2286259052531685,8.13228348657337,0.044721478059559436,3.9760863230128076,4.366293582254939,2.9902384698720823,0.005106923301940627,2.6824668276186148,34.669266598386464
2024-08-19,7.244552308695261,5.228488689132465,8.111422876504788,0.044721478059559436,3.975400242409292,4.366293582254939,2.98749414745802,0.005106923301940627,2.6824668276186148,34.64594707543488
2024-08-20,7.244552308695261,5.229311985856684,8.116179747761205,0.044721478059559436,3.975345355961011,4.366293582254939,2.98749414745802,0.005106923301940627,2.6824668276186148,34.65147235696723
2024-08-21,7.245282298457401,5.228790564598013,8.114045433333338,0.044721478059559436,3.975839333995542,4.366293582254939,2.98749414745802,0.005106923301940627,2.6824668276186148,34.65004058907737
2024-08-22,7.244952979767713,5.227555619511684,8.12014957479249,0.044721478059559436,3.975839333995542,4.366293582254939,2.98749414745802,0.005106923301940627,2.6824668276186148,34.65458046676051
2024-08-23,7.244371183415932,5.223988000373404,8.137596343829262,0.044721478059559436,3.975839333995542,4.366293582254939,2.98749414745802,0.005106923301940627,2.6824668276186148,34.66787782030721
2024-08-26,7.2433283408985885,5.219761743855748,8.140038790777778,0.044721478059559436,3.975839333995542,4.366293582254939,2.98749414745802,0.005106923301940627,2.6824668276186148,34.66505116822073
2024-08-27,7.2433283408985885,5.2219572017869975,8.156236906837762,0.044721478059559436,3.975839333995542,4.366293582254939,2.98749414745802,0.005106923301940627,2.6824668276186148,34.68344474221197
2024-08-28,7.24513959369187,5.2219572017869975,8.169466461899233,0.044721478059559436,3.975702117874839,4.366293582254939,2.98749414745802,0.005106923301940627,2.6824668276186148,34.69834833394601
2024-08-29,7.245331696260854,5.218307252976294,8.165015170943624,0.044721478059559436,3.9750709237196045,4.366293582254939,2.9875764771304416,0.005106923301940627,2.6824668276186148,34.68989033226587
2024-08-30,7.249365850209526,5.21589224925192,8.195604527464564,0.044721478059559436,3.9750709237196045,4.366293582254939,2.9875764771304416,0.005106923301940627,2.6824668276186148,34.72209883901111
2024-09-02,7.248954201847417,5.214108439682779,8.196281551804113,0.044721478059559436,3.974302513443667,4.366293582254939,2.9875764771304416,0.005106923301940627,2.6824668276186148,34.71981199514347
2024-09-03,7.249173747640541,5.216825318872701,8.204170230077844,0.044721478059559436,3.9739731947539796,4.367007106082595,2.9875764771304416,0.005106923301940627,2.6824668276186148,34.73102130353822
2024-09-04,7.24780158643351,5.217483956252076,8.208286713698937,0.044721478059559436,3.9769645061853076,4.367007106082595,2.9875764771304416,0.005106923301940627,2.6823021682737713,34.73725091541814
2024-09-05,7.247142949054135,5.2206673702523885,8.189888776235064,0.044721478059559436,3.9769645061853076,4.367528527341267,2.9875764771304416,0.005106923301940627,2.6823021682737713,34.721899175833876
2024-09-09,7.246539198123042,5.220859472821372,8.177662819880416,0.044721478059559436,3.9769645061853076,4.3673913112205645,2.9875764771304416,0.005106923301940627,2.6823021682737713,34.70912435499641
2024-09-10,7.245935447191948,5.21764861559692,8.187162552627322,0.044721478059559436,3.9769645061853076,4.3673913112205645,2.9875764771304416,0.005106923301940627,2.6823021682737713,34.71480947958777
2024-09-11,7.240913337174214,5.216056908596763,8.184747548902948,0.044721478059559436,3.9769645061853076,4.3673913112205645,2.986780623630364,0.005106923301940627,2.6821649521530677,34.70484758922473
2024-09-12,7.238031798639448,5.213861450665513,8.150570361309146,0.044721478059559436,3.974302513443667,4.3673913112205645,2.986890396526926,0.005106923301940627,2.6821649521530677,34.663041185319834
2024-09-13,7.238141571536011,5.20623223435442,8.161899184945025,0.044721478059559436,3.97312245480562,4.3673913112205645,2.986890396526926,0.005106923301940627,2.6821649521530677,34.66567050690313
2024-09-16,7.236220545846167,5.202335296526452,8.139450627597995,0.044721478059559436,3.9729577954607764,4.3673913112205645,2.986890396526926,0.005106923301940627,2.6821649521530677,34.63723932669345
2024-09-17,7.235808897484058,5.1903151643528584,8.175390273932555,0.044721478059559436,3.9729577954607764,4.3673913112205645,2.986890396526926,0.005106923301940627,2.6821649521530677,34.66074719249231
2024-09-19,7.234820941414996,5.1903151643528584,8.182900619918284,0.044721478059559436,3.975345355961011,4.3673913112205645,2.986890396526926,0.005106923301940627,2.6821649521530677,34.6696571429092
2024-09-20,7.229332296586871,5.1903151643528584,8.182132209642345,0.044721478059559436,3.9753343786713544,4.3673913112205645,2.986890396526926,0.005106923301940627,2.6821649521530677,34.66338911051549
2024-09-23,7.229112750793745,5.17848713474825,8.187044546763518,0.044721478059559436,3.9755264812403386,4.3673913112205645,2.986890396526926,0.005106923301940627,2.6821649521530677,34.65644597480791
2024-09-24,7.227383827672887,5.174041332437469,8.264633580596051,0.044721478059559436,3.973084034291823,4.3673913112205645,2.9886522515167537,0.005106923301940627,2.6821649521530677,34.727179691250115
2024-09-25,7.228069908276402,5.1734650247305165,8.31854331080852,0.044721478059559436,3.974126876809167,4.3673913112205645,2.986890396526926,0.005106923301940627,2.682027736032365,34.78034296576596
2024-09-26,7.227740589586714,5.172367295764892,8.320449901362466,0.044721478059559436,3.974511081947136,4.367418754444705,2.98661596428552,0.005106923301940627,2.682027736032365,34.7809597247853
2024-09-27,7.228920648224761,5.171873317730361,8.320513350096679,0.044721478059559436,3.9746757412919798,4.367418754444705,2.98664340750966,0.005106923301940627,2.682027736032365,34.78190135669201
2024-09-30,7.223102684706949,5.171873317730361,8.32203861705119,0.044721478059559436,3.9747361163850887,4.367775516358533,2.9865061913889575,1.029120905273367,2.682027736032365,35.80190256298637
2024-10-02,7.222213524244793,5.17184587450622,8.301342103741359,0.044721478059559436,3.9783037355233697,4.368159721496501,2.9810175465608326,1.029120905273367,2.683674329480802,35.78039921888681
2024-10-03,7.224491311848465,5.159221991401533,8.325159556551746,0.04540755866307501,3.980820279177065,4.371288249048533,2.982389707767864,1.029120905273367,2.683674329480802,35.80157388921245
2024-10-04,7.229112750793745,5.159221991401533,8.341968531337878,0.045325228990653145,3.981863121694409,4.383967018601501,2.9896896053892696,0.984114017682745,2.686253992550021,35.80151625844176
2024-10-07,7.242521510108854,5.159221991401533,8.351939697510684,0.04538011543893439,3.981520081392651,4.386436908774156,2.9969620597865347,0.960375628801106,2.686253992550021,35.810611985764474
2024-10-08,7.280118727181508,5.159221991401533,8.346521664098274,0.04538011543893439,3.985581678565463,4.387452308067359,3.0002552466834094,0.903952359967985,2.6865284247914274,35.7950125161959
2024-10-09,7.315531463612568,5.159221991401533,8.352972687910562,0.04538011543893439,3.9877496932725722,4.393599590274859,3.0002003602351284,0.7457147295731521,2.6881750182398645,35.688545649959174
2024-10-10,7.3026166823319905,5.159139661729111,8.328791982863835,0.04524289931823128,3.9882162280829627,4.404796425724234,3.0026976936319247,0.7457147295731521,2.6881750182398645,35.665391321495306
2024-10-14,7.3075564626773035,5.157289988422033,8.322785717663583,0.04524289931823128,3.9920308362385097,4.410504616345483,3.003850309045831,0.7410219382451055,2.6881750182398645,35.668457786195944
