date,CMB INTERNATIONAL SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,HUATAI FINANCIAL HOLDINGS (HONG KONG),CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,GF SECURITIES (HONG KONG) BROKERAGE LTD
2024-04-10,40.79218691596925,33.67224613218076,0.0,9.109930597983332,8.46979685418879,6.905154304619431,1.0506851950584337,0.0,0.0
2024-04-11,40.80256259227074,33.636171522833244,0.0,9.100299168006106,8.485968139551868,6.905280373862024,1.0697182034760266,0.0,0.0
2024-04-12,40.788828457901815,33.57986611868273,0.0,9.145337719745523,8.483606060852,6.901700587493644,1.1006610553242884,0.0,0.0
2024-04-15,40.78500216634905,33.548297597485416,0.0,9.198434400048228,8.48444406265831,6.895946735663934,1.0878750377950643,0.0,0.0
2024-04-16,40.799085763617846,33.559882265557505,0.0,9.192794234569483,8.47782263811835,6.899062705516423,1.0713523926203965,0.0,0.0
2024-04-17,40.800331798075696,33.55667719531185,0.0,9.194120210861275,8.478482257712647,6.899138462811534,1.0712500752269976,0.0,0.0
2024-04-18,40.80411056789172,33.55495164181237,0.0,9.211277851143183,8.467027263624098,6.899518295763592,1.0631143797650253,0.0,0.0
2024-04-19,40.780436392749834,33.528843505129664,0.0,9.27457763513729,8.460439314773668,6.894884009571037,1.0608191426385112,0.0,0.0
2024-04-22,40.783565328597525,33.53081251303345,0.0,9.26704749560041,8.462404305587178,6.895288917098149,1.060881440083278,0.0,0.0
2024-04-23,40.79022998884774,33.533274098150805,0.0,9.270664319106963,8.454950163689608,6.895795118389024,1.0550863118158567,0.0,0.0
2024-04-24,40.7946055795779,33.532043260415925,0.0,9.265919443578534,8.456108023717634,6.896276107802901,1.0550475849071053,0.0,0.0
2024-04-25,40.79615046372201,33.52908961847108,0.0,9.268039401572643,8.45389510515135,6.896402689784963,1.0564227212979518,0.0,0.0
2024-04-26,40.793126997565565,33.525398297685,0.0,9.275826501054574,8.452964389791044,6.896377397438314,1.0563064164655096,0.0,0.0
2024-04-29,38.89292772788767,31.96949168523618,0.0,8.838338451497929,8.061363999543559,6.577017878805491,1.007283460092034,4.653576796937141,0.0
2024-04-30,38.902066395707585,31.972400721614324,0.0,8.83914268849772,8.064197401173786,6.578316303803505,1.0038753423969469,4.640001146806137,0.0
2024-05-02,38.907047157489345,31.978220382891266,0.0,8.83655110771786,8.066365340033064,6.580213780498877,0.9907565050389404,4.640845726330651,0.0
2024-05-03,38.9032359999357,31.97911590344261,0.0,8.843799586469393,8.062390619575085,6.580398053313378,0.9900841483313239,4.640975688932503,0.0
2024-05-06,38.905374623190326,31.977996510590103,0.0,8.839289554710435,8.066308869230467,6.580167713907817,0.9900494915533699,4.640813236817486,0.0
2024-05-07,38.87733950572471,31.95897881499019,0.0,8.837531029269174,8.058013433828545,6.57625440975388,1.0538295165515463,4.638053289881955,0.0
2024-05-08,38.8563660569384,31.942887394556124,0.0,8.86664813405112,8.064445837218926,6.5729432503078495,1.0609913077035353,4.635718019224055,0.0
2024-05-09,38.851782737211636,31.941993901862197,0.0,8.864302252276367,8.072611732853833,6.572759394769082,1.0609616301114617,4.635588350915422,0.0
2024-05-10,29.60062371832643,24.33352548226384,23.81697784536753,6.75338995973396,6.148146399244679,5.007151673523994,0.8087770949383063,3.531407826601259,0.0
2024-05-13,29.605986107187203,24.337933694307992,23.803709501390184,6.754613390139926,6.149793002511318,5.008058758949416,0.8078579762446917,3.532047569269266,0.0
2024-05-14,29.600777257925493,24.337155658482196,23.802415743138656,6.753864657926294,6.158121214079334,5.007898661170325,0.8078321506156317,3.5319346566620653,0.0
2024-05-16,29.605670618766794,24.337674343505437,23.799726160270325,6.758271094512387,6.15079309260978,5.008005391885693,0.8078493675182024,3.532009930931383,0.0
2024-05-17,29.66526438472413,24.39017565958526,23.85106701265078,6.770714215475496,5.954748790876764,5.018808678604787,0.8095920629947845,3.539629195088001,0.0
2024-05-20,29.65688589323479,24.375791697671357,23.83961052701511,6.801085410355785,5.9524222255506425,5.016397972639133,0.819877283765452,3.537928989767727,0.0
2024-05-21,29.655755836659097,24.37266982317594,23.836557322712746,6.800214376694723,5.955395337503268,5.016822781647757,0.8251086441075353,3.537475877498934,0.0
2024-05-22,29.655759601513402,24.35163117522863,23.839992232549744,6.8033291585565365,5.962124372027564,5.01807943217001,0.8310983909909533,3.5379856369631577,0.0
2024-05-23,29.657636734345687,24.350981353066366,23.835620169863184,6.8020802138621885,5.961965273011844,5.018479224033981,0.8353458058382239,3.537891225978525,0.0
2024-05-24,29.590718138838884,24.27397132690261,23.785262386596614,6.788774525424976,6.153184486975228,5.007876626438841,0.8697958254955668,3.5304166833272794,0.0
2024-05-27,29.594033054721404,24.273195694122073,23.784502369665216,6.78695993833104,6.153520427118946,5.007716608400587,0.8697680326739663,3.5303038749667657,0.0
2024-05-28,29.59137028215015,24.273195694122073,23.784502369665216,6.784829720274037,6.151922763576194,5.007716608400587,0.8761586868449726,3.5303038749667657,0.0
2024-05-29,29.589321751656733,24.27151532646495,23.78285583292459,6.787555130753212,6.149899329668916,5.00843497302404,0.8803581739254184,3.5300594815821422,0.0
2024-05-30,29.58923654123552,24.2705718373952,23.78193133916209,6.790486264709855,6.1391700792265995,5.0093052776453995,0.8893764004935948,3.5299222601317446,0.0
2024-05-31,29.589095032943707,24.2726398544532,23.78395772074103,6.786271979246357,6.13756300880957,5.009732104373352,0.8905172660231652,3.5302230334096176,0.0
2024-06-03,29.590513270994208,24.273803268926994,23.785097712139667,6.78926009199023,6.1304012391703395,5.009972226373884,0.8905599495006389,3.5303922409040394,0.0
2024-06-04,29.595399353986547,24.277811439255956,23.789025185797794,6.789848501189718,6.114368526128236,5.011864801053278,0.8907070016920984,3.530975190896376,0.0
2024-06-05,29.59224685769759,24.275225371416465,23.786491183376707,6.796049035414129,6.116912819032687,5.011863537216935,0.8906121237523281,3.530599072093161,0.0
2024-06-06,29.590980489646974,24.277682122777954,23.78889847285417,6.790344987808212,6.116999222497147,5.0134360640475535,0.8907022573150082,3.530956383052977,0.0
2024-06-07,29.596507650060953,24.275225371416465,23.786491183376707,6.793386040187027,6.113717224760163,5.013461334353197,0.8906121237523281,3.530599072093161,0.0
2024-06-11,29.593980647540324,24.276647640545995,23.78788481789883,6.790588278606356,6.115673314091036,5.013755069681245,0.8906643041177262,3.5308059275184824,0.0
2024-06-12,29.597210012125714,24.281044798993257,23.792193448160234,6.792883691521736,6.100266499739944,5.0146631965274056,0.8902929008240131,3.531445452107697,0.0
2024-06-13,29.594405261776952,24.283114601246908,23.794221578993398,6.789200563903076,6.100786508061397,5.016156208449101,0.890368792543986,3.531746485025182,0.0
2024-06-14,29.592828638326573,24.281820933488092,23.792953956704896,6.792568079750291,6.102059723728467,5.015888975861083,0.8903213587028466,3.5315583334377507,0.0
2024-06-17,29.590931345878364,24.28376148681995,23.79485544079054,6.791512568877018,6.100949028843475,5.016289835421451,0.8898597250319598,3.531840568337242,0.0
2024-06-18,29.59087152790387,24.28414963470733,23.795235774079302,6.792153918207382,6.0994481609371185,5.0163700150222565,0.8898739484121605,3.531897020730578,0.0
2024-06-19,29.597972423133562,24.28647878262861,23.78632826430591,6.792805369109208,6.097368943129481,5.016851146458548,0.8899592982427422,3.5322357729919402,0.0
2024-06-20,29.61213947560623,24.290232238640346,23.77401657355841,6.795453976674709,6.087652720728988,5.017626496819719,0.890096840745634,3.532781677225966,0.0
2024-06-21,29.624534694344295,24.291656266849515,23.761553390309125,6.794786444817924,6.086410734095058,5.017920657929598,0.89014902316191,3.532988788492576,0.0
2024-06-24,29.633397995690096,24.2941163452517,23.754898554096375,6.7976066243431195,6.077965890802246,5.018428835638802,0.8902391708390609,3.5333465833386026,0.0
2024-06-25,29.640919228082556,24.293727878693865,23.753985704720865,6.796431919613637,6.073071658299625,5.018348590210327,0.8902249357814267,3.533290084597699,0.0
2024-06-26,29.64080113979727,24.29450482423321,23.754212366554736,6.799847410715397,6.068468684827395,5.018509083633631,0.890253406351951,3.5334030838864114,0.0
2024-06-27,29.664542416883588,24.28906724882951,23.748895718949314,6.795128058232883,6.062314320699503,5.017385845199514,0.8900541505918333,3.5326122406138563,0.0
2024-06-28,29.666457311818956,24.28932612579674,23.749148838677453,6.793068848186244,6.061846025449659,5.017439321342411,0.8900636369387899,3.5326498917897484,0.0
2024-07-02,29.669894829151467,24.291267878961108,23.74998150659966,6.79148010005665,6.056468164298822,5.017840428751846,0.8901347909870565,3.532932301193388,0.0
2024-07-03,29.703386284390522,24.289455566349734,23.73222224036489,6.790973404189781,6.043759346996979,5.017466059841329,0.890068380188099,3.5326687176786655,0.0
2024-07-04,29.703544577923086,24.289585008282337,23.731282884530135,6.794207078821576,6.041126984561436,5.017492798625235,0.8900731234879629,3.532687543768235,0.0
2024-07-05,29.706351808814347,24.291008960601822,23.724679926886722,6.795671273005597,6.041481139512171,5.017786944058604,0.8901253031233198,3.5328946439974174,0.0
2024-07-08,29.70560254738649,24.291267878961108,23.7249328087333,6.796809610240982,6.040479633745828,5.017840428751846,0.8901347909870565,3.532932301193388,0.0
2024-07-09,29.718967011251273,24.29696547965989,23.71237298877346,6.797337673339797,6.041896449086783,5.019017380538623,0.8903435751737198,3.5230994421764548,0.0
2024-07-10,29.723835978731046,24.300074388548605,23.70261163475116,6.801406289472666,6.038404383759267,5.019659586980413,0.8904574987440189,3.5235502390128253,0.0
2024-07-11,29.72232244897141,24.30188828617292,23.70171501415945,6.800847617582327,6.0388551250694045,5.02003428330661,0.8905239676245538,3.523813257113326,0.0
2024-07-12,29.724714438215077,24.302536172382226,23.701280503311846,6.797829738112644,6.03901612041715,5.020168116980112,0.8905477089153904,3.5239072016655575,0.0
2024-07-15,29.733707815118436,24.30901693496677,23.687333992456775,6.79750915510854,6.041159886587077,5.021506846299138,0.8849184467010291,3.5248469227622357,0.0
2024-07-16,29.73235253437957,24.306164973644556,23.68402168981846,6.80311099798984,6.039917853025037,5.020917717444474,0.8890808499578795,3.524433383740179,0.0
2024-07-17,29.735076489806257,24.30577612167551,23.683642790947374,6.7998025452987765,6.041421033925613,5.020837392401714,0.8890666263714141,3.524376999573342,0.0
2024-07-18,29.73709450129254,24.30655383805577,23.675868018529183,6.802153265400042,6.043747487954447,5.02099804505741,0.8890950739994599,3.5244897697111504,0.0
2024-07-19,29.75566039918654,24.321729261353862,23.630884316534797,6.799996653139488,6.04912166683216,5.024132828014316,0.8917846442112248,3.5266902307276116,0.0
2024-07-22,29.695787352594667,24.274966794933615,23.560418222993267,6.787987744216963,6.026306789206318,5.014473118372115,0.890070043697795,3.749989933985264,0.0
2024-07-23,29.697417363412765,24.27238133304829,23.556843792473792,6.791525066947313,6.027262553305321,5.01393904023178,0.8910403180087321,3.749590532572008,0.0
2024-07-24,29.700971026998857,24.27354472273919,23.55797288602428,6.786524967068486,6.025953757072745,5.014179361315655,0.8910830261017667,3.7497702526790224,0.0
2024-07-25,29.701303290267507,24.272510593062382,23.556969241967963,6.78996361605045,6.0246319534425865,5.013965741436829,0.8910450631502361,3.7496105006220484,0.0
2024-07-26,29.702326211898594,24.271605801873815,23.55609112356658,6.789710510825635,6.026004935903169,5.013778838973433,0.8910118482209989,3.7494707287377795,0.0
2024-07-29,29.701994004595967,24.2726398544532,23.557094692798277,6.788402148522815,6.0251965794764235,5.013992442926268,0.8910498083422798,3.749630468884767,0.0
2024-07-30,29.703981751823573,24.271218054870626,23.55571480714918,6.790667065183792,6.0243111350887855,5.013698742183163,0.8909976140093537,3.7494108296915254,0.0
2024-07-31,29.70943812168572,24.26915028006847,23.553707989303657,6.7906210033120225,6.0237978967858155,5.0132716025191675,0.8909217058942,3.7490914004309475,0.0
2024-08-01,29.71225865807776,24.26927950567149,23.553833405401186,6.784267538120385,6.0270247831755945,5.013298296615932,0.8909264497724719,3.749111363165177,0.0
2024-08-02,29.71374357427124,24.26527415179188,23.549946127330646,6.792730728904159,6.026562475643582,5.012470911782471,0.8907794130336509,3.7484926172423716,0.0
2024-08-05,29.72209014050968,24.26165754898301,23.546436140145666,6.788524502342935,6.021938140789708,5.0117238311492365,0.8996957706058757,3.747933925473891,0.0
2024-08-06,29.72257954873001,24.260753566722745,23.54555880682579,6.790400690041263,6.021713765136862,5.011537095785935,0.8996622482047528,3.747794278552635,0.0
2024-08-07,29.72390290449491,24.261399261463136,23.546185466811405,6.787387640894413,6.0218740317541215,5.011670476768316,0.8996861925220716,3.747894025291626,0.0
2024-08-08,29.726506786048162,24.26178669480526,23.546561478814315,6.783769900139307,6.021970195819385,5.011750508765709,0.8997005597242544,3.747953875883609,0.0
2024-08-09,29.72934096487565,24.260624431898943,23.545433478831363,6.783444923078914,6.0222139915375354,5.01151042044141,0.8996574594942297,3.747774329841954,0.0
2024-08-12,29.73339763553985,24.259591402796126,23.54443090290466,6.781027056575581,6.023022074829408,5.011297027907845,0.8996191516451949,3.747614747801335,0.0
2024-08-13,29.73174335839249,24.259978778400093,23.544806858871507,6.783264393721102,6.021521456456312,5.011377047978282,0.8996335167062721,3.7476745894739447,0.0
2024-08-14,29.735166766775684,24.258429350206544,23.543303107038415,6.783895623544908,6.021136875942128,5.011056983028616,0.899576059214352,3.74743523424935,0.0
2024-08-15,29.741351653887076,24.25739650802657,23.542300712524167,6.780413540850126,6.02088051622291,5.01084362910765,0.8995377582969823,3.7472756810845187,0.0
2024-08-16,29.748943745449452,24.254040378261458,23.539043519769194,6.781603974370201,6.020047497877103,5.0101503543183945,0.8994133028367907,3.746757227117408,0.0
2024-08-19,29.749115401109115,24.252878857394766,23.537916239950913,6.7855360748882205,6.019759199074999,5.0099104192770145,0.8983060125991436,3.746577795705823,0.0
2024-08-20,29.751542942084093,24.249652994184228,23.534785473558287,6.784633534150007,6.025875007762434,5.009244053613596,0.8981865293685183,3.746079465278839,0.0
2024-08-21,29.758231185094935,24.25120130142247,23.536288137481264,6.780810148084989,6.019342816217707,5.009563887007837,0.8982438773522209,3.7463186473385783,0.0
2024-08-22,29.758503645745186,24.250556149379356,23.53566200419449,6.781693874541962,6.019714742104347,5.009430618130282,0.8982199814690651,3.7462189844353087,0.0
2024-08-23,29.762342048786184,24.249782012236256,23.534910688223317,6.7804133046298025,6.01899053724971,5.0092707048366085,0.8981913080874716,3.74609939595065,0.0
2024-08-26,29.76016961340332,24.248878914700988,23.534034213547187,6.7833529180905145,6.019298402196217,5.009084152230702,0.8992219001296131,3.745959885701459,0.0
2024-08-27,29.76208235747229,24.24913693570432,23.534284628221684,6.781296989925075,6.018830424076752,5.009137451557375,0.8992314683301763,3.745999744712325,0.0
2024-08-28,29.76160733841182,24.2487499062584,23.53390900820832,6.782784811247187,6.0187343602617664,5.009057502992709,0.8992171161056883,3.7459399565141114,0.0
2024-08-29,29.763247777794376,24.249652994184228,23.534785473558287,6.778781116294863,6.018958513933629,5.009244053613596,0.8992506053421806,3.746079465278839,0.0
2024-08-30,29.76113233451424,24.24836288916668,23.53353340018496,6.783740575395285,6.019170309195089,5.008977556980046,0.8992027643393314,3.7458801702243716,0.0
2024-09-02,29.747895577633056,24.237144764928175,23.522645980582208,6.8082538892761075,6.034465595493503,5.006660232185836,0.8987867623035624,3.744147197597552,0.0
2024-09-03,29.7427335445576,24.23250581808116,23.51814378754489,6.8080141250199695,6.050855448053072,5.005701966229865,0.8986147360992562,3.7434305744141896,0.0
2024-09-04,30.030172428261608,24.207923301501253,23.49428595113597,6.8165103275907954,6.0500284192993234,5.000623962638214,0.8977031419036354,3.5027524676691963,0.0
2024-09-05,30.02650444571653,24.204966467326066,23.491416282938633,6.8156777369368555,6.06150377318523,5.000013170227571,0.8975934935337156,3.5023246301354014,0.0
2024-09-09,30.029001802410548,24.206123403368164,23.49253911309063,6.812817011377029,6.059669165914689,4.999721075236482,0.8976363962274756,3.502492032374986,0.0
2024-09-10,30.032402109924988,24.207151883812127,23.49353727445064,6.8109820553043985,6.056208893230075,4.999402400078553,0.8976745353984585,3.502640847800754,0.0
2024-09-11,30.032242607029303,24.207023318977132,23.493412499642037,6.812008087376845,6.056176728541688,4.998844745427185,0.8976697678248472,3.5026222451809654,0.0
2024-09-12,30.03686887897505,24.210752253720237,23.479502418653023,6.81518217100036,6.057109643238215,4.999614784997973,0.8978080480231586,3.503161801391984,0.0
2024-09-13,30.04127792961708,24.210880858167545,22.730121822926115,7.559943002325157,6.057141817836913,4.99964134231802,0.8978128170657145,3.5031804097434547,0.0
2024-09-16,30.044410283523227,24.209980655726795,22.72927667766835,7.55913074298913,6.056916602823866,4.999455447002372,0.8977794348317515,3.503050155434505,0.0
2024-09-17,30.049080908354785,24.208180451656872,22.727586575682583,7.559099789745514,6.0564662230373365,4.999083697839452,0.897712677810527,3.502789675872929,0.0
2024-09-19,30.051576936382833,24.208051875896167,22.727465863729915,7.556935140428243,6.056434055615528,4.999057146443301,0.8977079098317573,3.5027710716722518,0.0
2024-09-20,30.05125771674312,24.207794728472106,22.727224443671325,7.554730389236747,6.059556439489669,4.999004044497116,0.8976983740261603,3.5027338638637597,0.0
2024-09-23,30.05785527664211,24.212681463897955,22.70312605315719,7.5594427949025,6.065560700570045,5.000013174425398,0.8978795889817266,3.503440947423078,0.0
2024-09-24,30.054290577161346,24.21023784959325,22.64771746582102,7.556024007839607,6.063886200090061,5.021286660460014,0.9434698690717509,3.503087369962953,0.0
2024-09-25,30.047001270830485,24.203938172571764,22.62589331770193,7.557775121375484,6.0628393685390565,5.00033179066957,1.0000451167338136,3.5021758415778996,0.0
2024-09-26,30.051612778812796,24.199954355496942,22.60411701864174,7.551752630409967,6.070867572197086,4.999508767282823,1.020587471853937,3.5015994053047104,0.0
2024-09-27,30.04555888861418,24.227611078069692,22.060655203292338,7.561977753130663,6.086842038790883,5.003096197991336,1.5086576601792367,3.50560117993167,0.0
2024-09-30,30.090712080436543,24.219886565900783,22.006859711577874,7.561692300249649,6.088621059557705,5.000969671184969,1.5267751253026876,3.5044834857897897,0.0
2024-10-02,30.027872444685595,24.172722222058404,21.964004882530524,7.545906417259833,6.264073503472341,4.991761435107069,1.5360000285116227,3.497659066374612,0.0
2024-10-03,30.02612215073824,24.17259402267608,21.963888397021222,7.543745008503695,6.268283060615665,4.991734961434522,1.535991882376773,3.497640516633802,0.0
2024-10-04,30.00888704143247,24.175799415229406,21.966800905469583,7.546336595267432,6.27654010951342,4.992396887500817,1.5351347263981707,3.4981043191887005,0.0
2024-10-07,30.005067658126073,24.174004290675203,21.965169805583063,7.5468370139780765,6.284560109899466,4.991495809025302,1.535020738107896,3.4978445746049247,0.0
2024-10-08,30.004166037192736,24.174132505016715,21.9652863046847,7.541042849252909,6.290958014801492,4.991522282973955,1.5350288795672413,3.497863126510247,0.0
2024-10-09,29.046843666512277,23.40282502024413,21.264454962403434,7.305570546833982,6.083048307352022,4.832261201052278,1.4860517647149676,3.386259204027092,3.192685326859812
2024-10-10,29.054268039300645,23.408178824090285,21.240654430659095,7.3038398743511275,6.089822025162847,4.833154585906314,1.4883807188109568,3.386885253108226,3.194816248610504
2024-10-14,29.07474372824303,23.42499265527848,21.188587523327836,7.313197519206281,6.0849456731123395,4.836626186406488,1.489449805916704,3.3893180146368995,3.198138893871937
2024-10-15,29.128322118331095,23.46547095806892,21.186490546960552,7.329759987217314,5.904117355402893,4.84519645713749,1.5415130091764147,3.3953237243732732,3.2038058433320513
2024-10-16,29.122774572986426,23.462031383617155,21.171131369637983,7.330422960086555,5.901963434895998,4.8442736800911295,1.569529847982603,3.39467707839606,3.2031956723060926
2024-10-17,29.130186697706904,23.467587994110325,21.157095712581935,7.335248195866876,5.817894981122721,4.8454209695786625,1.6471300966801317,3.3954810538901823,3.2039542984622598
2024-10-18,29.1163951837194,23.425600617058176,21.110026867024352,7.3312607530339875,5.824918182433004,4.843126933780995,1.7518459609802428,3.3938734835393634,3.202952018430478
2024-10-21,29.11547659315852,23.39058594138708,21.093691924970845,7.3287120119101505,5.830703467454529,4.843317530381678,1.8006137462348404,3.393646449593843,3.203252334908517
2024-10-22,29.119607156539402,23.350571621898606,21.05331114788511,7.326793305403653,5.85582278310458,4.843575595934216,1.8523671035453961,3.3941878883868326,3.203763397302204
2024-10-23,29.139808993860445,23.319080901117626,21.01958975232808,7.33587038390404,5.874617266091141,4.847192853060536,1.8609611119387885,3.396722720368735,3.2061560173306103
2024-10-24,29.151069581468906,23.29047934185677,21.00195020950292,7.33767471891292,5.883585587091213,4.849065968968349,1.880744283399382,3.398035326562633,3.207394982236906
2024-10-25,29.163090471434483,23.27585706548121,20.986899679735448,7.343793261309539,5.889619970208874,4.851065555579943,1.8815198371066286,3.3994365584675412,3.208717600676337
2024-10-28,29.17752863234696,23.255406421204402,20.964800098901154,7.344334780156014,5.901302924295493,4.853467237430398,1.8917341593359176,3.401119562951959,3.210306183377702
2024-10-29,29.186710310855528,23.224033948066477,20.942508418730363,7.349225289647586,5.910382202986583,4.854994542103372,1.918639036572473,3.4021898381897877,3.2113164128478284
2024-10-30,29.194089943866857,23.17830550893999,20.93129142349135,7.350051475066624,5.92426070659662,4.856222089764999,1.950600427546928,3.4030500554658456,3.2121283692607867
2024-10-31,29.195788609138557,23.1691369807111,20.922627307727478,7.3480253729831775,5.9366754494879554,4.856247148221597,1.9562865722052152,3.40306761544983,3.2121449440750856
2024-11-01,29.201743287479122,23.166991242314054,20.911251638267757,7.3519637474239135,5.940650236326758,4.856121858524605,1.956236100607625,3.4029798173420787,3.2120620717140924
2024-11-04,29.21212070659818,23.15427490809814,20.892651835070794,7.348638763198716,5.960616921123952,4.857675907850706,1.956862132548835,3.404068834184313,3.21308999132636
2024-11-05,29.246149240072455,23.16016715825377,19.17413469422991,8.39470537168728,5.964871111045702,4.863248573361132,2.571973903363336,3.4079739397012783,3.2167760082851333
2024-11-06,29.25273719035067,23.141500300165806,19.16535391183504,8.396744714669536,5.971488936424776,4.8644300123050765,2.5813856221793197,3.4088018457956455,3.217557466274131
2024-11-07,29.280273983546873,23.125810108847215,19.157757414689147,8.397238006506132,5.957282475185012,4.8659139080478555,2.5873434183369906,3.409841701757014,3.218538983083762
2024-11-08,29.319241017579184,23.095468866751702,19.153820390257355,8.395228636184477,5.943794319846257,4.86714698437392,2.5952393952933956,3.410705793304361,3.2193545964093477
2024-11-11,29.3419561258567,23.07852197777308,19.14925397421337,8.400538965739306,5.935314118252251,4.867826701686688,2.595601831265316,3.4111821125492723,3.2198041926640206
2024-11-12,29.357463516374597,23.052642137315416,19.14220576037263,8.407792262834759,5.930907873503369,4.871429853796336,2.6016640525279606,3.4137070602884685,3.222187482986462
2024-11-13,29.369534864113454,23.032198442573335,19.12954396290581,8.410065470686806,5.936348905960218,4.873346987390536,2.6104552908059726,3.415050512351303,3.223455563212564
2024-11-14,29.387430241750945,22.982388255580315,19.12495666073549,8.418447139216822,5.947324843644183,4.876402381499126,2.620382323584387,3.4171916127578568,3.22547654123088
2024-11-15,29.390264263688465,22.964329844315348,19.125452152279724,8.419701569831656,5.9485152521425775,4.876528719884578,2.6323679448696904,3.417280145745366,3.2255601072425937
2024-11-18,29.397150123362092,22.94258252419798,19.12892131210585,8.417082766840377,5.95063076398777,4.877931528170094,2.6416557856174543,3.4179000051297,3.226145190588686
2024-11-19,29.451070296635827,22.909890737213008,19.11627007633594,8.420345214899799,5.942538339292145,4.876301315503938,2.6410535389096688,3.4171207896706557,3.225409691539019
2024-11-20,29.472444677078446,22.889377144839443,19.114898135488293,8.4174212983525,5.943918813224418,4.87700886545814,2.641436755037958,3.4176166129395225,3.225877697581278
2024-11-21,29.510324998083586,22.867315010733833,19.103590349501644,8.417585304015988,5.941230195202425,4.87650345168378,2.640644858304029,3.4172624387808708,3.2255433936938465
2024-11-22,29.534590378260557,22.845072245367454,19.085079580542537,8.421992879683419,5.945896406370774,4.879056863045768,2.6420275401068767,3.419051769358513,3.2272323372641005
2024-11-25,29.543851189925398,22.824255833013734,19.08804833075113,8.422265926753463,5.9478583342262965,4.879815817233974,2.6465866089686383,3.4195836146993,3.2277343444280735
