date,HANG SENG BANK LTD,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF COMMUNICATIONS TRUSTEE LTD,DEUTSCHE BANK AG,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-05-03,28.831203809990846,18.258158493098627,10.826214876918895,9.690251502449085,6.319936205658477,7.752527887743612,6.139180007354604,5.566779417972911,6.6157477988129445
2024-05-06,28.83378216402601,18.259791307216823,10.821221105061616,9.691118094743594,6.320501393054928,7.753221190794495,6.139729029852897,5.564296274820019,6.616339440429615
2024-05-07,28.78230254742471,18.22719041391854,10.801900978743205,9.673815645792661,6.309216817670696,7.73937864831926,6.128767204078717,5.73290106601914,6.60452667803307
2024-05-08,28.73954307838259,18.20011179562716,10.785853494365071,9.659444063812941,6.299843739865309,7.7278808982288085,6.119662205230993,5.872945841516729,6.594714882970397
2024-05-14,28.728446418918118,18.19308452862223,10.852971023215767,9.655714444274457,6.297411299639309,7.724897076861999,6.084628387424097,5.870678231350525,6.592168589693498
2024-05-16,28.72418075434154,18.19038317836191,10.866207775320923,9.654280741996725,6.296476245793609,7.723750066705653,6.083724928065544,5.869806539794121,6.5911897696199775
2024-05-17,28.707130756026206,18.179585794610603,10.859757849878394,9.648550187945606,6.292738805540692,7.719165430271575,6.080113771992491,5.925680009385632,6.587277394348802
2024-05-20,28.662045997077612,18.151034622070895,10.842702520696843,9.633397069261477,6.442869966409219,7.707042424469784,6.070564908815604,5.916373685563158,6.573968805635406
2024-05-21,28.679630905969262,18.162170752762712,10.849354800020695,9.637255601070557,6.446822834301888,7.711770894966001,6.0742893578955215,5.920003534326928,6.518701318686435
2024-05-24,28.661784408945707,18.153832158451483,10.842603563270792,9.631258618265456,6.502075050896567,7.706972085079827,6.070509504964313,5.91631968895942,6.514644921166438
2024-05-27,28.632089553232877,18.13502399846784,10.831370154220997,9.621280215283921,6.5989429692089345,7.69898732667177,6.064220192991225,5.910190124344462,6.507895465577973
2024-05-29,28.625192224803552,18.12995247517779,10.828341123434774,9.61858959040821,6.623953167357244,7.6968342777681515,6.062524312470343,5.908537318874408,6.50607550970553
2024-06-03,28.629428373168647,18.132635467415323,10.815144901938819,9.620013013952336,6.624933424473422,7.697973307042999,6.063421485570629,5.909411703944276,6.507038322493552
2024-06-04,28.61587710964309,18.12405268614463,10.810025733063949,9.6154595408696,6.672089291971689,7.694329599472706,6.06055146590602,5.903656248747331,6.503958324180989
2024-06-05,28.608260159947047,18.11922844130077,10.807148329659322,9.61290010607239,6.705803873586793,7.692281529400299,6.058938273499958,5.893212180416816,6.502227106116605
2024-06-06,28.594728923520478,18.110658344324044,10.790212137556033,9.608353362462223,6.761755082319092,7.688643206781165,6.056072495371043,5.8904247880036005,6.4991516596623224
2024-06-07,28.586278398885977,18.105306149348,10.787023334692266,9.605513831197433,6.789309534318336,7.686371002382984,6.0542827602787,5.8886840063402435,6.497230982556054
2024-06-13,28.593038418921296,18.10958765219378,10.789574226167066,9.607785321912047,6.7672672759221415,7.688188658436353,6.055714463706054,5.890076549339687,6.4987674334015715
2024-06-17,28.593526108983003,18.109896533879954,10.789758255861393,9.606243569541826,6.7673827001364915,7.688319790117649,6.055817751496502,5.890177011968168,6.498878278015012
2024-06-18,28.601980919853958,18.11525144357185,10.792948676135163,9.609084036724896,6.739814776429913,7.690593147012952,6.057608394370092,5.891918676582837,6.500799929318337
2024-06-20,28.602044349826162,18.141903748475382,10.792972611415605,9.609105346575255,6.712995824290506,7.690610202269051,6.057621828192496,5.8919317429588665,6.500814345996677
2024-07-16,28.568254921127256,18.12047155447995,10.78022218092042,9.715889905488803,6.705065331945742,7.68152479138365,6.050465571166068,5.8849712262526985,6.493134517235408
2024-07-31,3.3625275122846103,2.1346466146122403,1.2688487193902218,1.1435751747431313,0.7891964949409543,0.9041272740891884,0.7121490970080558,0.6926701582547059,0.7642519123218258
2024-08-19,28.565545092451426,18.134377757023838,10.779199627905603,9.708828751674979,6.704429326058789,7.680796163883957,6.0498916570382315,5.884413010014803,6.492518613948371
2024-08-20,28.56937372486984,18.13340581894916,10.778621901188247,9.708308393025199,6.704069992520122,7.680384500559441,6.049567404387939,5.884097626430751,6.4921706380693
2024-08-27,28.570217395348756,18.133941309132425,10.778940200258747,9.708595085105685,6.701314908607252,7.680611306849709,6.049746051686212,5.884271387308757,6.49236235570246
2024-08-29,28.575280464799352,18.137154914510035,10.780850389533212,9.710315593231453,6.684780987435755,7.681972425945567,6.050818157088642,5.885314168127952,6.49351289932803
2024-08-30,28.584567421030254,18.11054951827665,10.784354162167146,9.713471442428231,6.686953538935993,7.684469064317136,6.0527846708891015,5.887226893189455,6.495623288766033
2024-09-09,28.58625660711632,18.111619749209538,10.784991456436098,9.714045453591886,6.681439266237425,7.684923172928647,6.053142356191713,5.8875747949648085,6.496007143323566
2024-09-13,28.85951659185988,18.04231682933427,10.743723397084668,9.67687529857224,6.655873179022076,7.65551732064841,6.029980405713867,5.8650463778533055,6.471150599911285
2024-10-02,28.85996596010068,18.042597764191502,10.743890686376131,9.67546888750082,6.6559768168641,7.655636523835333,6.0300742978509145,5.8651377018214195,6.471251361459101
2024-10-07,28.859116504503163,18.04206670377079,10.746517823974756,9.67518410264638,6.655780906835244,7.655411190121956,6.029896810449411,5.8649650691143025,6.471060888583994
2024-10-09,28.88972844273379,18.061204594960305,10.625324906012056,9.685446930272235,6.67168041779845,7.663531569498278,6.036292946265617,5.871186255698184,6.495603936761088
2024-10-10,28.91614080959462,17.98924142836039,10.635039084530188,9.694301827542748,6.674830800036605,7.670537935365108,6.041811613015714,5.876553974041442,6.501542527513178
2024-10-16,28.93320669136769,17.999858414542093,10.641315728459395,9.700023262154328,6.678770187178159,7.675064974239445,6.045377401526768,5.880022229920206,6.446361110611913
2024-10-21,28.933181077459658,17.999842479677948,10.641306307945266,9.700103202664353,6.6787642746152285,7.67505817967946,6.045372049692025,5.880017024470625,6.446355403795437
2024-10-31,3.4083491650333,2.120394156525556,1.253553398516707,1.1427839895088558,0.7867631484383498,0.9041272740891884,0.7121490970080558,0.6926701582547059,0.7593852193166164
2024-11-01,28.931984104738362,17.999097821827217,10.64086607452138,9.700593049214978,6.678487972516703,7.674740660660349,6.045121951183527,5.879773766739641,6.4493345985978445
2024-11-04,28.931130404392814,17.998566719778548,10.643502807737942,9.700306812377292,6.678290909381689,7.674514200949522,6.044943576873631,5.879600271383144,6.449144297125417
2024-11-12,28.934545508093834,18.0006913160511,10.644759193690462,9.701451861092396,6.664323916008848,7.675420119988456,6.045657137280477,5.880294314248621,6.452856633545803
2024-11-15,29.02362207101851,18.056107417619152,10.677529660462422,9.731318305233486,6.684840397544344,7.69904931586092,6.064269019684482,5.898397118260257,6.164866694316424
2024-11-18,28.944795658440214,18.0070681154474,10.64853013186213,9.976482617556726,6.666684772932518,7.678139160803508,6.047798829624751,5.882377426312197,6.148123287020556
2024-11-20,28.95229396916964,18.011732946861272,10.649006121896972,9.97906708101385,6.66841181480051,7.680128225571174,6.049365545637839,5.8839012889882625,6.126093006060477
2024-12-02,28.9599903356301,18.01652099224015,10.651836939159365,9.981719808886494,6.640647890851693,7.682169828262493,6.050973643916409,5.88841906031134,6.127721500741959
2024-12-05,28.94502893384921,18.007213240195526,10.697996269685557,9.976563021235869,6.637217178340086,7.67820104139421,6.047847570778849,5.8853769666367715,6.1245557778839235
2024-12-11,28.95656922320876,18.014392657836666,10.659438540450887,9.983493953985077,6.639863415348703,7.6812623153000334,6.05025882803234,5.887723447386203,6.126997618451332
2024-12-13,28.93776754366289,18.00269580123203,10.652517301058486,9.97701160959462,6.635552110953441,7.676274824156079,6.046330357543403,5.948831130808044,6.123019320991006
2024-12-16,28.95485897008829,18.013328679192682,10.658808965245145,9.982904301890715,6.580408548498744,7.68080863921905,6.049901483418738,5.952344671008956,6.12663574143768
2024-12-23,28.886614114768822,18.118181078959836,10.722072032789745,9.959375198866784,6.564898922642884,7.662705436752702,6.035642230701967,5.938315353811997,6.112195630705267
2024-12-30,28.85261218186398,18.185135682319512,10.738878334380937,9.947652190903975,6.557171493882702,7.653685798968405,6.028537780822498,5.931325465712759,6.105001071145231
2025-01-03,28.85176315910276,18.184600562864368,10.738562329990124,9.947359469292582,6.556978541237289,7.653460580072813,6.028360383858905,5.934093549423658,6.104821424157499
2025-01-06,28.845821398562887,18.180855608302597,10.751060890276996,9.945310900279845,6.55562819061427,7.651884418858075,6.027118897380195,5.93581349042904,6.106506205296096
2025-01-07,28.820384405555266,18.164823258570173,10.741580326110983,9.93654086734046,6.549847267750568,7.64513678883679,6.021804027710498,6.018761728284742,6.101121329840519
2025-01-09,28.778933656439282,18.13869780788111,10.734936887498781,9.922249695620575,6.587390062378703,7.634141215615692,6.013143203327803,6.098161043425581,6.092346427812472
2025-01-16,28.828010791701114,18.169629993778543,10.753243331925958,9.94505064784313,6.598623634719264,7.647159827963161,6.023397504125097,6.10856032638545,5.926323941558281
2025-01-20,28.822926085888014,18.16642522103446,10.751346666933198,9.95799492728998,6.597459764614026,7.645811016270534,6.022335092829182,6.1133622519351905,5.922338973205414
2025-01-21,28.806836344234632,18.156284228142173,10.804105731759485,9.95243610355056,6.593776883047287,7.641542916508012,6.018973261504181,6.109949606773,5.916094924480672
2025-01-22,28.804297500655125,18.15468405361799,10.832531319662085,9.951558961812399,6.566755740126419,7.640869441575214,6.018442789103895,6.115286674351897,5.915573519094976
2025-01-23,28.8085291552762,18.157351167879952,10.813555258339228,9.953020950616907,6.567720465694628,7.641991965756918,6.019326961725693,6.122061495572704,5.916442579137764
2025-01-24,28.820384405555266,18.164823258570173,10.77979278266636,9.957116805485661,6.57042320589577,7.64513678883679,6.021804027710498,6.121641419010756,5.918877306268724
2025-01-27,28.81614926766302,18.16215394888277,10.7782086986985,9.955653613250368,6.569457686217205,7.6440133406533715,6.02091912728521,6.135436786487239,5.918007530862311
2025-02-03,28.841578782020584,18.17818158499464,10.787720192073497,9.96443922281067,6.48700762340228,7.650758986825245,6.026232434346845,6.14085115245275,5.923230021073489
2025-02-04,28.845821398562887,18.180855608302597,10.78930707330793,9.965904998834962,6.467367768235191,7.651884418858075,6.027118897380195,6.1476385041388255,5.924101332379336
2025-02-05,28.854310377300745,18.18620601571733,10.792482236777053,10.027695442538505,6.380984640521337,7.65413627652712,6.028892606073162,6.149447680304364,5.925844724240384
2025-02-06,28.85515954998511,18.186741229665575,10.79279985591236,10.027990554254766,6.381172430760827,7.654361535192582,6.029070034362077,6.146685690002037,5.92601911986467
2025-02-11,28.850914186307097,18.184065474901367,10.791211947156807,10.038285303339894,6.38023359007919,7.653235374431502,6.028182997335241,6.145781348574872,5.928089777874032
2025-02-17,28.862804353918364,18.191559573180353,10.795659269621245,10.0129848644346,6.374031801878817,7.656389459975649,6.03066735903577,6.142426683057446,5.933476634897758
2025-02-18,28.895127123639057,18.211931869085284,10.807749072270921,9.965257312202644,6.325176115278884,7.664963668856123,6.037420960311585,6.152252483767688,5.940121394587814
2025-02-21,28.90790604918077,18.219986130979688,10.812528820083662,9.969664466414208,6.283748244259865,7.66835351377998,6.040091021342488,6.1549733292606845,5.9427484246986495
2025-02-25,28.90620153941765,18.21891181780767,10.81189127612228,9.9690766206398,6.283377732808323,7.667901361230118,6.039734876760501,6.160506755442031,5.942398019771622
2025-02-26,28.960219579057828,18.25295814172308,10.832095839172268,9.804081704505888,6.295119702675316,7.682230639296041,6.051021542618141,6.172019111974427,5.950253738977008
2025-02-27,29.031960995774686,18.234524905181505,10.821156758323339,9.794180791145497,6.288762408167983,7.674472533818475,6.044910757147249,6.165786133881408,5.944244716559856
2025-02-28,3.4202464913263917,2.1482038308410374,1.2748371851331315,1.1434208310506806,0.7408771858178059,0.9041272740891884,0.7121490970080558,0.726389388362227,0.6961182102488968
2025-03-03,29.085170373885727,18.267944891192656,10.840989625336224,9.723448226464505,6.241166229069249,7.688538201339666,6.05598978629624,6.177086701755457,5.9196659646602745
2025-03-05,29.100654809778696,18.27767042547448,10.84676117856118,9.675386569592435,6.244488916787047,7.6926314445752695,6.05921388931537,6.180375274653917,5.922817491261607
2025-03-06,29.13426104674691,18.29877798224805,10.859287316852129,9.656949010249154,6.165828434619159,7.701515107053844,6.06621123625263,6.187512542093093,5.929657323885028
2025-03-07,29.126391095049726,18.293834987517318,10.856353929713446,9.64249922188611,6.203016766940784,7.699434719574977,6.064572588567774,6.18584112764555,5.928055563104311
2025-03-10,29.156600356990857,18.286138656756854,10.87946737158443,9.563599212716447,6.209450401568783,7.707420406489749,6.070862631892783,6.192256948072511,5.9342040139275865
2025-03-12,29.15372605587606,18.294194130984902,10.878394857477447,9.562656418853582,6.208838264694353,7.706660597499834,6.070264157207224,6.19164650615435,5.9336190112522464
2025-03-13,29.147680383380255,18.290400423584394,10.876138980734204,9.560673389693347,6.2075507242044745,7.705062450288068,6.0690053531357595,6.211099751393312,5.932388543586187
2025-03-14,29.145090148387993,18.288775030600235,10.875172462802139,9.55982377180136,6.206999084592313,7.704377732941309,6.068466025483365,6.219434386881094,5.931861356510193
2025-03-18,29.145953508898657,18.289316796162446,10.87549461635882,9.557144676408772,6.207182953568944,7.70460595853471,6.068645790716549,6.219618624226766,5.932037075124337
2025-03-20,29.59303476035912,18.569863824383315,11.042318108403736,9.673668237611057,6.302397375772643,6.318927828123239,6.161735136857017,6.315023802076827,6.023030926413049
2025-03-24,29.59748581411592,18.57265689588842,11.043978970559246,9.630000593513246,6.303345311992888,6.3198782506694915,6.1626619162343745,6.346055403574116,6.023936843452294
2025-03-26,29.625112260791965,18.58999271010552,11.0542874777763,9.488440062846472,6.363426607509655,6.325777257787451,6.168414176810849,6.354989829045034,6.0295596173267585
2025-03-27,29.634927594511556,18.59615190979692,11.057949962484258,9.48857177202344,6.365534925452993,6.327873101822553,6.170457883620568,6.326975531169812,6.031557319117903
2025-03-31,3.4202464913263917,2.1462317773111406,1.2762276688489056,1.095101521927532,0.7346634617129405,0.7303168096174307,0.7121490970080558,0.7267370092911705,0.6961182102488968
2025-04-02,29.644749434380742,18.60231519214875,11.061614874890964,9.488703568504581,6.36764464090683,6.329970335099754,6.17250294511293,6.298942663858448,6.0335563450970024
2025-04-10,29.645642651756866,18.602875693130642,11.061948169211302,9.485976398794904,6.36783650256688,6.330161061606186,6.172688927014951,6.299132455479088,6.033738140439183
2025-04-15,29.7370344466508,18.660224768667824,11.096050020538446,9.515219833305371,6.387467313556441,6.349675726482361,6.191718135691201,6.010270764450605,6.052338990656949
2025-04-17,29.7370344466508,18.660224768667824,11.096050020538446,9.512197473494584,6.387467313556441,6.349675726482361,6.191718135691201,6.013293124261392,6.052338990656949
2025-04-22,29.7370344466508,18.660224768667824,11.096050020538446,9.494063314629862,6.372355514502506,6.349675726482361,6.191718135691201,6.046539082180049,6.052338990656949
2025-04-24,29.72804956042635,18.654586681360566,11.092697408254454,9.4911947340778,6.370430141298858,6.347757205855601,6.189847341107335,6.074926618881279,6.050510308737761
