date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,ICBC (ASIA) SECURITIES LTD,DAH SING SECURITIES LTD
2024-05-08,23.264633846159835,16.96636137224243,19.023045204762077,9.957773644794175,10.005267054917608,7.454304277560432,5.0063942023557155,3.3333873554565887,3.1326592057553997,1.8561738359957356
2024-05-09,23.20499248325755,17.06838069271482,18.830001880069325,10.042932008881511,9.80931203460701,7.424297685233573,5.361224082886152,3.369588132445999,3.0574439719916193,1.8318270279124411
2024-05-10,23.354995985724276,17.097834825614342,18.35181002436194,10.129239000653161,9.613053557386882,7.739339853064124,5.2793455932410085,3.7127072428730465,2.9039691455519647,1.8177047715292545
2024-05-13,23.42523716747425,17.34151347963182,18.42243652612207,10.091901437921969,9.524970323872536,7.497538264247626,5.200993229676815,3.5156818801442626,3.1061922437175737,1.873535447191075
2024-05-14,22.88932448795076,17.77255580000364,18.048703178572126,10.547253454176511,9.786091391745241,7.349730343818665,5.289602991693226,3.1041673640678096,3.25841669309095,1.9541542948810677
2024-05-16,23.063326709796982,18.100300396285643,17.509671609099637,10.508197273730831,9.435784548078148,7.489381243125864,5.413724834302109,3.536829333838249,3.034075719184503,1.9087083325580303
2024-05-17,22.9081435535429,17.927003131248355,17.57871854817215,10.547445606851522,9.304069450738648,7.541929003056288,5.454489795712935,4.0494832307300594,2.840119090162188,1.8485985897849495
2024-05-20,21.711749860629357,18.115841630275504,18.18369920674152,10.265453216141625,9.722085543848957,7.626396373933149,5.338821948668318,3.931472027822649,3.2254249425895933,1.8790552493493293
2024-05-21,21.812479565081038,17.981115337913735,17.84775254890478,10.682243795712052,9.795942298814253,7.618036295449179,5.706685148272701,3.4327701161516817,3.1853114645827385,1.9376634291178423
2024-05-22,21.357502436588486,17.95703911736952,18.447896013083522,10.468389165986682,9.908944640613479,7.493150281105065,5.634817986609901,3.5839699794956874,3.17810101470772,1.9701893644399364
2024-05-23,21.538687424790208,18.08979159358592,17.997710217815506,10.335843336777815,9.759479755576649,7.627969923594366,5.680453807095436,4.275131010350764,2.821101432096133,1.8738314983171995
2024-05-24,22.107804238363194,17.715386356459977,18.051637149840513,10.07171963908923,9.434027906860962,7.6253104880587035,5.359821124466262,3.5225872539690846,2.9298463804333528,3.181859462458724
2024-05-27,23.422025895763973,17.629450659606423,17.448935440653738,9.670857968160815,8.57064081972731,7.1625121321254035,5.3937238484549574,3.5088233079173996,2.5327745358172438,4.6602553917727345
2024-05-28,23.3031557680451,17.927908351385874,16.714106521853246,9.858043571532356,8.208609398428296,7.041921862060539,5.135406130812677,4.367580624238733,2.571183563628957,4.872084208014224
2024-05-29,22.974408285096256,17.861507677113103,16.174884390662918,9.945214731537249,8.559365252389314,7.05358723815994,5.061602384775115,4.424603391938711,3.0221804447255143,4.922646203601877
2024-05-30,23.17400472263175,18.94734069916481,16.746096942884044,10.467626084565195,9.433318195262725,7.5421784066416055,5.295418556027687,3.4895260338170164,2.9421998347044815,1.9622905243006854
2024-05-31,23.779230967669303,19.416566964644602,16.181569547415524,10.593284708091344,8.583417988923072,7.92563059460247,5.341024742072427,3.626599520621513,2.7494320377599957,1.8032429281997446
2024-06-03,24.613715648603932,19.530675333626515,16.159027843068394,10.596714788537428,8.191144851531295,7.714383914876585,5.273489434152972,3.452765757656559,2.713339886594989,1.7547425413513333
2024-06-04,25.77803703266504,19.761888920119734,15.48010400702045,10.980548953150828,8.175472014916028,7.813251152273663,5.230435710527633,2.351385968256049,2.6373658579153862,1.7915103831551853
2024-06-05,25.447835640799187,19.504223044417937,15.5341931613028,11.188580850334459,8.481513535441072,7.698900861739031,5.093924007928714,2.3514207972947414,2.683312762351119,2.0160953383909344
2024-06-06,23.9991909391414,19.764702153498686,15.798885144894562,11.409708060408114,8.836263800415,7.931603017549156,5.048256677842598,2.407955226269952,2.7563989552993915,2.0470360246811423
2024-06-07,24.103051001974436,19.83592028540605,15.46601903347373,11.452380277455124,8.64235032626855,8.059453766067875,4.995541411815423,2.453760632005586,3.0375669611758136,1.9539563043574164
2024-06-11,24.059052011046344,19.92993664542813,15.586398382846761,11.43992678180539,8.588574971284094,8.134392402647654,4.989312410035932,2.428208455408612,2.9040674035077103,1.9401305359893761
2024-06-12,23.34407134209357,20.195405187322894,15.805170310906774,11.583770956173208,8.634270265690173,8.236001053999392,5.095353797469981,2.4738314745783194,2.706324447114954,1.9258011646507343
2024-06-13,23.782551468130492,20.01446717029816,15.768136851983142,11.620561564650103,8.354014958882914,8.049018990944226,5.0732376440152835,2.532700809373712,2.7920610653897304,2.013249476332236
2024-06-14,23.749583181064285,19.90558228597151,15.648914881970155,11.207892083856358,8.230505160134005,8.52349816141814,5.067585623163488,2.8409403707702023,2.826680023942826,1.998818227709032
2024-06-17,23.604713111381624,19.66076421695257,15.693234031448824,11.567502289791099,8.029913611192562,8.2650113325501,5.199094214301627,3.135689664487942,2.906163767442731,1.9379137604509231
2024-06-18,23.907662457191996,19.617789886601347,15.585220995179098,11.83998254193077,8.139247669189052,8.400910401908067,5.258183045229859,2.6963640294281706,2.7674782403106954,1.7871607330309434
2024-06-19,23.608247608351075,19.527274960397026,15.646595995831397,11.904708904546958,8.216498086528532,8.295481431427994,5.225903349179123,2.6929659688497263,2.9464953524508264,1.9358283424373457
2024-06-20,23.810922948055655,19.708554269885976,15.489677624051124,11.985057552939821,8.152521158800518,8.147000108324736,5.275449996022687,2.695825427627573,2.912009060319883,1.8229818539720277
2024-06-21,23.911218448977017,18.969080509736376,16.106186763936037,11.86353549868092,9.11549709331696,6.995483224568605,5.014371067805235,2.5708568457071075,3.594182939634764,1.8595876076369786
2024-06-24,24.192507567294157,19.1850404073151,15.497335039386517,11.8022132566112,8.680562174936842,7.779492141300643,5.243454037122749,2.582498790783983,3.1441542484103864,1.8927423368384215
2024-06-25,24.09507540844818,19.707732830331093,15.101176344627198,11.806125185306152,8.37294313725797,8.111976258126425,5.368776459748304,2.6492223269134905,3.0043828170484543,1.7825892321927324
2024-06-26,23.437508187092696,19.551649908646073,15.136996784116615,11.937968484496588,8.882992812570928,7.8344706085923645,5.567245122401327,2.5211717057363456,3.3845358362781686,1.7454605500688947
2024-06-27,23.330332744986862,20.017315289209606,15.09494113300224,11.992714347430319,8.50884429635796,8.007223626146045,5.765166752044657,2.584284060320733,2.91916363967051,1.7800141108310674
2024-06-28,23.08538608400283,19.75892092142121,15.268436100293748,11.948023346432471,8.588735058127163,7.965139988050432,5.594314797004942,2.611578549758531,3.3145443347847268,1.8649208201239438
2024-07-02,25.045498739327517,20.24674342033037,14.34853501048451,12.277968436875435,7.636547327936875,8.142932217610715,5.715662718816014,2.11931453826459,2.8476508160459333,1.619146774308047
2024-07-03,24.769497970484807,20.285910016992663,14.370500665056252,12.338949645857324,7.5836807494402985,8.158349167173046,5.658912270166963,2.3207080224013956,2.889998387524071,1.6234931049031769
2024-07-04,24.399187549690396,20.490498393133862,14.749823233322038,12.13369961716281,7.7897967160243695,8.05747101303546,5.648144365478234,2.255625465830927,2.908662007324638,1.5670916389972724
2024-07-05,24.595470776392258,19.95648301074381,14.989859754689776,12.295072189561905,7.79207151398986,7.9590737966473775,5.483885540209258,2.1984609343942885,3.03574218784523,1.6938802955262349
2024-07-08,24.268163883982783,19.905441168208377,14.903574560072155,12.441515515624438,7.972729290135291,7.88591919083743,5.613624253935718,2.173690506181094,3.088921074521084,1.7464205565016329
2024-07-09,24.822027381106167,20.164329833847177,14.57816376490145,12.614888941957833,7.160614456654193,7.974397769158793,5.519473963919402,2.3960371731945376,3.0036673696166876,1.7663993456437603
2024-07-10,25.314167003610816,20.351833820974527,14.357167291641415,12.679732669791921,6.834684049743803,8.164634239256433,5.420702854152595,2.2695401262059196,3.0518828520391668,1.5556550925834052
2024-07-11,25.678447639488887,20.40831492724188,14.027059770299555,12.795607333127268,6.5291966400744235,7.952521304766366,5.64213140240955,2.1246040310561325,3.090524434363978,1.7515925171719582
2024-07-12,25.67630024988664,20.156851083616424,13.982967837423743,12.801585940915338,7.15977499428527,7.925194325919256,5.806038109810579,2.115847963702825,2.615669764686984,1.7597697297529409
2024-07-15,24.275840167986605,19.821076700588254,15.511519892053489,12.446103511854549,7.242941312795409,7.6810210340158465,5.360758276679391,2.2489022567349686,3.711144693291821,1.7006921539996678
2024-07-16,24.62003231604779,19.855794920710952,17.533199834470942,10.965615242898668,8.039673023646495,6.583386457710715,5.425829844279592,2.20838005306171,3.269696799371989,1.49839150780115
2024-07-17,23.835281485723737,19.949841090977287,15.44354890219299,12.603807012775928,7.499432934560348,7.736862866982921,5.517925202486721,2.27089422430468,3.340968438315773,1.801437841679615
2024-07-18,24.301614774662443,20.088700474701263,14.586540181654517,13.240228254050232,6.905665812679971,8.135214511895859,5.656791885632514,2.25943701584817,3.049904428927458,1.7759026599475691
2024-07-19,24.271882021238216,20.082361731078443,14.698911772185175,13.245510515099687,6.744616231443651,8.117852956633913,5.7733024502115144,2.3171838019049247,2.997879519492543,1.7504990007119323
2024-07-22,24.28819893144994,19.942746471680632,14.73869529622812,13.307703024567505,6.809256166904228,8.020795273776292,5.728014662091989,2.3171129903925505,3.0619174509778,1.7855597319309457
2024-07-23,26.20631672792747,19.97784601886123,13.443179913611855,12.939214088923851,7.088264411177088,8.110116470617298,5.946105315590362,2.0917919603634014,2.6234977664334256,1.573667326494026
2024-07-24,26.013465615377424,19.439819233354562,14.41322131002147,12.499823006938646,7.550514237968761,7.769291324912979,5.671362384368878,2.0759006587844864,3.017930368869043,1.54867185940375
2024-07-25,26.22744500059035,19.63270926466881,14.018228760652596,12.757196726691244,7.557005267203179,7.771539391830193,5.850675328594768,2.068886429926229,2.5754206540062956,1.5408931758363367
2024-07-26,27.133306136437042,19.70725892386919,13.19513813573626,13.007990237612066,7.448861097755503,7.742625414970564,5.71599613214403,1.937524860630115,2.5628907595315833,1.5484083013136456
2024-07-29,27.925505468221225,20.089953882305576,12.997670681348323,13.535311909059661,6.61120113293388,8.14139276965822,4.439686683819904,2.0127149584615878,2.692126680421123,1.554435833770505
2024-07-30,28.905043768811904,19.631971543041804,12.850288186642816,13.249173797822559,6.932078768610815,8.109168196160613,4.567033695094593,1.819586179277012,2.4678319186548827,1.4678239458829976
2024-07-31,28.242197206203105,19.195671895034693,13.37592456913188,12.987873142804146,7.302567217088043,7.886298645159719,4.701347289737579,1.9679172719570446,2.905417995500492,1.4347847673832979
2024-08-01,28.74008201581118,19.729951050642438,12.723782305734064,13.488651284682454,6.568750957174259,8.179138302054545,4.548769408320324,1.8879122371113752,2.647278755064709,1.48568368340465
2024-08-02,26.858011943347265,19.163619218353997,14.66137889646783,12.879135233624575,7.686463460781341,7.657746982851966,4.297450224659262,2.0641287125519767,3.117613217160998,1.6144521102007852
2024-08-05,27.204237774732366,19.08373044492184,14.121255834698557,12.7250057975168,8.424255576926273,7.585339015892854,4.678025265690834,1.9238103136232934,2.651898168291584,1.602441807705605
2024-08-06,30.10850793878681,19.48219137820426,12.340126863295962,13.16788522650724,6.843349567815084,7.916304130714953,4.522585763440084,1.8175483049868928,2.361109996560789,1.4403908296879278
2024-08-07,30.404781121894576,19.42506149660194,12.42417855289329,13.674521171393067,6.466436224315543,7.581826875189083,4.554011980565628,1.6361844619080173,2.423242910431829,1.4097552048070232
2024-08-08,30.710538768986517,19.634607077689022,12.047184777807578,13.069759095722564,6.821612127440936,7.81568862040595,4.415645519840226,1.693175384117154,2.357187673670038,1.4346009543200162
2024-08-09,29.427369943638627,19.09340785941664,12.909318171424136,12.716755772788696,7.700900652916454,7.739038114273532,4.6171877848527965,1.544754133301607,2.5461117583781943,1.7051558090093135
2024-08-12,28.864978282719285,19.104478698176404,13.479716638116132,12.683372465568937,8.065686126533672,7.198135967268633,4.614402902668601,1.6185232658788382,2.791643870129452,1.5790617829400464
2024-08-13,28.70235083094534,19.316033982533284,13.481933876717534,12.489161081684957,7.799660283895722,7.219324739309959,4.6987699234633284,1.9123236168512092,2.651911568256673,1.7285300963419976
2024-08-14,28.269775284600346,19.12635541199288,13.899958961706083,12.375005847670282,8.149698543613384,7.138071224859724,4.77089588706282,1.9434138251896704,2.629276663364465,1.6975483499403483
2024-08-15,28.140285227779277,19.548479646155275,13.963790817283034,12.280625040830683,8.074903245798255,7.160215615037173,4.5230746933884864,1.8744040957218024,2.7695314303528495,1.6646901876531637
2024-08-16,28.558194945495387,19.89976058197856,13.417652097026226,12.320197857436858,7.886488759179554,7.240102006418005,4.624115568783093,1.7769524534992653,2.6238436509991114,1.6526920791839488
2024-08-19,28.285684603887084,19.61663109327266,13.581559482217815,12.319601360768367,8.342404510562568,7.1903038140705435,4.613278734942496,1.8982929818917582,2.6151148452339377,1.5371285731527726
2024-08-20,27.785767450570013,18.73140525958828,14.647093362465775,11.623897777442814,9.16165699069064,6.838919710413275,4.4232147366796095,2.191782228566983,3.0545265811446685,1.541735902437946
2024-08-21,27.727719341293216,18.803933174673677,14.838958830043339,11.647159073641472,8.94105413281036,6.89408382704872,4.53417943070763,2.2251051562804727,2.8321605841933954,1.5556464493077184
2024-08-22,27.14906270814493,18.89299399900592,15.050244253161695,11.741500537222766,9.150882788560901,6.918263372079905,4.5347650017287595,2.22043441783115,2.7985562865456846,1.5432966357182891
2024-08-23,27.411255128987815,18.76170000293469,15.055756494444553,11.779906023840416,8.927704160272008,6.863657274699639,4.574290394434509,2.4053594021833256,2.696813217836126,1.5235579003669186
2024-08-26,26.8463426159118,18.375044264320664,16.351287619865353,11.69481315775971,9.165586055557426,6.597724133317505,4.480019852275832,2.3557878806187604,2.6412351888471015,1.4921592315258514
2024-08-27,26.478350527178463,18.528708607067543,15.612663172850464,12.032840218359594,8.826503109777596,6.918488912798567,4.260382570268064,2.5416393918295324,3.2929050079170388,1.5075184819531404
2024-08-28,26.41396430733996,18.5099441484098,15.171954248271643,11.875104287915898,9.53631489618812,6.884735700945102,4.262071638457636,2.494367949721023,3.351789185834052,1.4997536369167668
2024-08-29,25.85840167926773,18.80238378784089,16.098036529926794,11.65927688773369,8.661037059633482,6.935026507925121,4.385480980335332,2.5254980103246076,3.5723049349681375,1.5025536220442184
2024-08-30,26.829754417041247,18.9171398801118,14.966275278439706,11.798104322556616,8.466879589673175,7.053221984355601,4.351960901362863,2.5777100908936217,3.5611117565999737,1.4778417789653953
2024-09-02,25.85881926415911,18.632471928346426,15.637390762640472,11.839470702379476,8.92935791530421,7.194590525539661,4.246910680279372,2.571684409293558,3.5826304197970478,1.5066733922606634
2024-09-03,26.2481883664279,17.55222044058773,15.034181637246832,11.153055830015518,11.107087238144441,7.68774970776282,4.000688300425921,2.422586322906061,3.3749208976274474,1.4193212588553312
2024-09-04,26.009716080554906,18.360551763441507,13.986283308321582,11.644640783080575,8.51938048290227,7.071479247327245,4.398118443094767,2.6699316832008884,3.5437709860797133,3.7961272219965445
2024-09-05,26.31703824682231,18.38930353536628,14.071321384537775,11.71216770522498,8.103789235302877,7.019256834504032,4.346087482897736,2.679951635443526,3.5881898716999436,3.7728940682005394
2024-09-09,27.069273929676175,18.45715560543283,13.6731853251772,12.026588841808369,8.037576313221344,6.894806614834419,4.364965279561788,2.8227295366417438,2.827928455820476,3.8257900978256516
2024-09-10,27.168297723738743,18.51999317886863,13.341487647575914,12.279565972498721,7.7862767848853665,6.906346953972513,4.288456167433138,2.860330343196912,2.9480708356623975,3.9011743921676634
2024-09-11,27.431562318597376,19.800119062091497,12.756851209590113,13.169319907176941,8.004190484767678,7.3639658583957965,4.505741196085943,2.5676458624689875,2.922269247428949,1.4783348533967182
2024-09-12,27.377205978839932,19.544064254564134,13.594625644362718,12.927372186981847,7.933602956604904,7.304128277043691,4.501163969948905,2.430915777160414,2.8951499661506293,1.491770988342828
2024-09-13,26.945356070750353,20.031424267411797,13.82973379509092,12.809260016558225,7.895834575661306,7.06062736436898,4.59820317127152,2.331074494559189,2.9917345665337214,1.5067516777939853
2024-09-16,26.421423667127147,19.829728927226913,14.586852544565145,12.862815573664058,7.991426490719341,6.9526251913609745,4.591007804401824,2.246765696908062,2.969369693542525,1.5479844104840055
2024-09-17,26.776213339968457,19.75139237139328,14.515145352032526,12.760421380199022,7.648182882423203,7.045527242211312,4.679073080376088,2.1961361153414534,3.0069226515038707,1.6209855845507892
2024-09-19,25.768557927749995,19.207479862203076,16.276714131862104,12.327704359157094,8.411502222145781,6.859825297417175,4.478343700790192,2.13175560741049,2.9959376064726086,1.5421792847914773
2024-09-20,24.475588840208808,17.853593253913814,14.916483728594418,11.301490045144206,9.023161459233247,6.530236242106668,4.186124721104589,2.2297479679865244,3.269623489835085,6.2139502518726415
2024-09-23,22.306613799764754,16.865926222492554,15.757860533943402,11.601101093280967,9.123708325190846,6.678126062848164,4.26574761032946,2.65924838607996,3.241257010051323,7.500410956018574
2024-09-24,22.047716872453016,17.210315921365737,15.636914377782984,11.186129660519297,9.1810706232846,6.815327870282488,4.123124953545407,2.7066698906710593,3.365833072525942,7.7268967575694685
2024-09-25,21.7824969144023,17.10426398021834,16.039140320987684,11.185427995234441,9.287468158644065,6.766758560611577,4.32533719610896,2.569926714343666,3.4519767629299736,7.4872033965189875
2024-09-26,19.922758799034888,17.27268118615807,17.01513833397698,10.949468335087706,10.381025476497701,6.973740061802018,5.115244526538227,2.369110200303579,3.3980131383737344,6.602819942227091
2024-09-27,19.657062871390945,17.268083512587868,16.56810762736506,10.829282293752215,10.445205727951636,7.04326533865691,5.51918735354043,2.6665167035952773,3.53689712580006,6.466391445359601
2024-09-30,19.207631021639788,17.632733545201113,16.672909433878147,11.372424736968764,10.418309423441261,6.734872263235397,5.716641629964956,2.3318894309511133,4.173952038883108,5.738636475836349
2024-10-02,19.79333509269536,18.272697092282275,17.949289318595056,11.468372446995875,10.439231971814575,6.929411699601943,6.067179520504245,2.6812517174717305,4.182619230105636,2.2166119099333
2024-10-03,19.14712450255107,18.57174773319316,19.100349616640493,11.339642535882234,10.422996121557278,7.1151835962573795,5.546397306804854,2.997532594598475,3.5598482329211425,2.199177759593913
2024-10-04,18.452458177287077,17.92880763649933,22.175687855293916,10.137755810614408,9.318264589114564,7.102899659236932,6.123116073686894,2.6794644123745606,3.7814012439483555,2.3001445419439603
2024-10-07,17.729238561993093,18.46709421716984,19.932887537537834,11.993406471157419,9.925829363510633,7.225607209116634,5.70614384129982,3.1625100941723114,3.7115743359541256,2.145708368088286
2024-10-08,17.522881931318242,18.71897655639247,19.735778474509736,11.832856359819793,10.12352286971769,6.977172849321646,6.13347655420171,3.108213655550111,3.6655541456369387,2.1815666035316648
2024-10-09,17.54812163244718,19.290801134726195,19.8671938125489,12.021428471043711,9.333819781568982,6.787044899269136,6.377801696589787,3.0314373743801677,3.679311659035414,2.063039538390525
2024-10-10,18.613020205976635,19.52327468993428,18.08636879168887,13.04845454756823,8.62001118048391,7.194915491996678,6.037750966772633,3.202865719604002,3.5233866336897046,2.1499517722850534
2024-10-14,18.710294758022783,19.904563694493906,17.633825499985246,13.37293115368122,8.538683041390206,7.236844254224585,5.795710693117095,3.157947756439164,3.518075708581557,2.13112344006424
2024-10-15,18.19925966597634,19.822882733439048,17.85574137266109,13.225478475719123,8.721457286888732,7.043213666814949,6.152549717100598,3.256807274488624,3.629538108177087,2.0930716987344127
