date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,DBS BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,EAST ASIA SECURITIES CO LTD,DT SECURITIES & FUTURES CO. LTD,HANG SENG BANK LTD,TAI YIP STOCK CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.
2024-06-28,23.882897765721534,21.331368867357092,14.89490141101347,11.625924793113084,9.449470809110814,4.748015479812063,3.5536714098354683,3.626739279161843,3.4930258869218918,3.3939842979527404
2024-07-02,23.583858230360622,21.331368867357092,15.193940946374385,11.625924793113084,9.449470809110814,4.748015479812063,3.5536714098354683,3.626739279161843,3.4930258869218918,3.3939842979527404
2024-07-03,22.50895507087965,21.249736114252848,16.45190820744938,11.596363283077151,9.425443419365159,4.735942590149094,3.544635406685982,3.617517484637406,3.4841440885575006,3.385354334945826
2024-07-04,22.312351632895343,21.234120069081133,16.716135033580027,11.58120607956781,9.413123749776888,4.729752404148954,3.5400023369110847,3.6127891532308465,3.4795900848826418,3.380929455925273
2024-07-05,22.202614971023543,21.20189650835398,16.918398216736318,11.563631172004673,9.398838987149741,4.7225748303515145,3.534630252741521,3.6073066123817417,3.4743096785346954,3.37579877072227
2024-07-08,22.228241560037628,21.082395991181688,17.031530456379734,11.558018461765467,9.39427701530585,4.720282605382433,3.5329146276825525,3.6055557119545223,3.4726233316409885,3.3741602386691376
2024-07-09,21.939538299702804,21.055092167122535,17.37038251799526,11.551360441010932,9.388865422345631,4.717563476696328,3.5308794848081115,3.6034787240312687,3.470622919693972,3.372216546593155
2024-07-11,21.917609478616026,21.034047360126543,17.452971771856472,11.53981472327706,9.3794811432764,4.712848217695304,3.5273503301174505,3.59987700556528,3.467153992133784,3.368845977335683
2024-07-12,21.672931269568302,21.03468446343749,17.726102712671597,11.540164254398771,9.349476094716337,4.712990965838449,3.527457170543152,3.5999860427619725,3.467259009263875,3.368948016800056
2024-07-15,21.672274834892814,20.979528550410272,17.7831134529161,11.53981472327706,9.349192915656252,4.712848217695304,3.5273503301174505,3.59987700556528,3.467153992133784,3.368845977335683
2024-07-16,21.652600268327955,20.960482874120682,17.857751746286283,11.529338626298367,9.34070551321474,4.708569790687732,3.524148124100954,3.5966089582416436,3.464006433673561,3.3657876650480802
2024-07-18,21.65391079468037,20.95267274112968,17.861858845238707,11.530036440967665,9.341270860589814,4.70885477746606,3.5243614236090597,3.596826643450843,3.4642160930982957,3.3659913797695005
2024-07-19,21.71248324167357,20.93619958168895,17.85083958550145,11.520971433796689,9.333926678481559,4.7051526380545,3.5215905423770963,3.5939987894815526,3.4614924986078073,3.363345010336821
2024-07-29,21.71142656172812,20.940047374287488,17.84997083990522,11.520410743463358,9.333472424906613,4.704923652711019,3.521419157369642,3.5938238805868608,3.461324038387762,3.363181326653914
2024-07-31,3.5458498765432096,3.4169074074074075,2.9152076543209877,1.8814814814814815,1.5243167901234569,0.7683950617283951,0.5751083950617284,0.5869333333333333,0.5652938271604938,0.5492654320987654
2024-08-05,21.739034541557842,20.91937481363794,17.847812161406832,11.519017527575915,9.33234368545826,4.704354664805281,3.52099329606785,3.593389263051202,3.460905444663177,3.3627746017756976
2024-08-06,21.798142715098116,20.903575033637843,17.834332241086774,11.510317557123916,9.325295244554596,4.700801606006513,3.5183339948241334,3.5906752832924043,3.458291525981861,3.3602347983938423
2024-08-08,21.801435909986896,20.906733080052984,17.837026595947588,11.496948814027789,9.326704080850291,4.701511788338302,3.5188655336657777,3.5912177512285384,3.458813993796029,3.3607424521058036
2024-08-09,21.851761281459414,20.908628365967004,17.838643599671983,11.440576652203523,9.327549586975088,4.701938000747143,3.519184534068842,3.5915433106735275,3.459127550266883,3.361047117966593
2024-08-16,21.967303313533275,20.87771499608311,17.812269196809613,11.423661779953449,9.313758821486049,4.694986193768507,3.513981425988906,3.586233220270965,3.4540132363307747,3.35607781577535
2024-09-03,22.026121803508712,20.86197805858957,17.798842891918447,11.415050998006663,9.306738415257152,4.691447267009606,3.511332701927647,3.5835300351745483,3.4514097143259868,3.3535481142816654
2024-09-04,22.035723693184316,20.802898177140968,18.05550079868213,11.381079406401257,9.188858356138956,4.677485355615519,3.500882852815153,3.5728653242694532,3.4411381981235194,3.343567837628731
2024-09-05,21.952501648494223,20.729988066437034,18.935821245935866,11.200399607731391,8.710314724788523,4.661091679494529,3.4886129395469743,3.56034312644372,3.4290776782461294,3.331849282881609
2024-09-09,21.926229112740987,20.70517862278636,19.032838049247164,11.186995080818859,8.699890306711113,4.6555133313062695,3.484437802259614,3.5560821431817184,3.424973792167682,3.327861758780232
2024-09-11,21.913771675290498,20.63958997345757,19.132664682868228,11.180639163859233,8.694947444043539,4.6528682907100745,3.4824581109160366,3.5540617469412292,3.4230278854380694,3.325971026475523
2024-09-12,21.91967080171045,20.61822637168135,19.13781514301663,11.183648960842648,8.697288099725606,4.654120829920075,3.483395578959097,3.5550184904840654,3.4239493550296327,3.3268663686304483
2024-09-13,21.92360531744984,20.621927282014884,19.12330062124669,11.18565639258094,8.698849237081543,4.654956230771848,3.4840208381090134,3.5556566057336583,3.4245639437590936,3.327463531252489
2024-09-16,21.911150860404856,20.610212287888704,19.16924540832744,11.179301996255877,8.69390755697942,4.6523118229938865,3.482041620400806,3.5536366928670655,3.4226185025819813,3.3255732512999603
2024-09-17,21.910495754630777,20.609596077943326,19.3211535205788,11.178967754328804,8.544156212545394,4.652172726861626,3.481937513337437,3.5535304452340086,3.422516172167764,3.3254738223720626
2024-09-24,22.032320567474365,20.583748491563767,19.296921838274734,11.141058990354594,8.533440533552511,4.64633819056332,3.4775706310218473,3.5490737744293885,3.4182238133043983,3.321303169461076
2024-09-25,22.107632681963064,20.584363156812252,19.297498076721368,11.063751320912619,8.53369535639725,4.646476938013504,3.4776744771127044,3.549179755724017,3.4183258871997553,3.3214023491434737
2024-09-26,22.16372374402898,20.57821815577843,19.29173724046288,11.027610446824953,8.531147812594805,4.6450898362911826,3.476636295212475,3.548120227522829,3.417305422493086,3.3204108187903736
2024-09-27,22.11489694896344,20.59112689819311,19.3038389717636,11.034528080880044,8.536499412465147,4.648003707051799,3.4788171935810652,3.5503459678530502,3.419449102529779,3.3224937167189603
2024-09-30,3.65943012345679,3.404067901234568,3.191257037037037,1.8266666666666667,1.4112303703703704,0.7683950617283951,0.5751083950617284,0.5869333333333333,0.5751703703703703,0.5492654320987654
2024-10-02,22.271738826953424,20.529189913406167,19.245774078732968,11.016227641901127,8.51082208859367,4.634022765828102,3.4683531015155507,3.539666721142245,3.4717050247950745,3.312499837131671
2024-10-03,22.271075557858598,20.528578538725583,19.24817900017831,11.01589957037545,8.51056862992541,4.633884761152798,3.468249811357559,3.5395613072111485,3.471601634814293,3.3124011884008446
2024-10-04,22.34640917410242,20.510254215886565,19.230997594003643,11.00606650279559,8.502971883427636,4.629748439672868,3.465153964798588,3.536401806226729,3.46850279633384,3.303493622752119
2024-10-07,22.340426686953577,20.504763296459195,19.225849151805647,11.003120004729645,8.500695503378239,4.628508982795169,3.4642262882801083,3.535455055534299,3.494345804800219,3.302609225263895
2024-10-08,22.33976216388257,20.504153375777424,19.22527727283037,11.002792713438451,8.500442647496802,4.6283713063288,3.4641232437714233,3.535349892303362,3.4972163960648435,3.302510988105963
2024-10-09,22.351310588241414,20.501104316556123,19.222418388199706,11.00115654900054,8.49917859369441,4.627683046835587,3.463608113167074,3.534824169978129,3.4966963443608847,3.302019889966129
2024-10-10,22.36285557850633,20.498056164017456,19.219560353700462,10.9995208711002,8.497914915777018,4.626994992006464,3.463093135744391,3.5342986039841673,3.496176447301954,3.301528937861554
2024-10-15,22.38429336376633,20.493181004846264,19.21498926582877,10.996904797916267,8.49589381253161,4.625894529753369,3.4622694903154625,3.5334580233888615,3.4953449334971918,3.297770778155878
2024-10-17,22.383627911954544,20.492571772997515,19.21441803272292,10.996577876261743,8.49861409376894,4.62575700877623,3.462166562183322,3.5333529789273137,3.4952410220812267,3.2976727403262482
2024-10-18,22.436662298323085,20.478569431225328,19.201289038898807,10.98906403937228,8.492807087188746,4.622596281498586,3.4598009030550805,3.5309386789282318,3.492852763549818,3.2954194779600416
2024-10-21,22.40145185616249,20.483158568357073,19.20559194437283,11.009355545309871,8.49471027952293,4.623632180432432,3.4605762258063097,3.531729943271956,3.493635493044999,3.2961579637191067
2024-10-25,22.447541065006124,20.470992714799035,19.194184894121722,11.002816602261335,8.489664895485419,4.620886000841738,3.458520836572804,3.529632292699511,3.4915604684509307,3.2942002297613806
2024-11-05,22.4820720587116,20.46187780432054,19.185638494860335,10.997917490149963,8.48588478884414,4.618828505984707,3.4569808962165856,3.5280606892693216,3.4900058168742545,3.2927334547685483
2024-11-15,22.479402945417984,20.4297680685462,19.183360740273503,10.996611796987054,8.526429978028146,4.618280150097666,3.456570477032723,3.5276418313605915,3.4895914769105585,3.2923425353455738
2024-11-18,22.44881431797009,20.605711151655346,19.13451949890989,10.968614191237448,8.504721507329759,4.6065219113537035,3.447769975637539,3.518660380797127,3.480706903352684,3.2839601617564185
2024-11-19,22.484865896324436,20.595345859216206,19.124894260119103,10.963096648411213,8.500443376626666,4.604204692288218,3.4460356436459194,3.516890388799639,3.4789560030958246,3.285267231472781
2024-11-29,22.514672181857915,20.587426492676506,19.117540314780477,10.958881094986554,8.497174767917222,4.602434273629981,3.4447105666330144,3.515538066568237,3.4776182674757328,3.284003973474361
2024-12-10,22.51733630937414,20.589862572090162,19.119802464759108,10.948344992438216,8.498180225910417,4.602978872800287,3.4451181740870274,3.515954054934482,3.4780297688488138,3.2843925647573458
2024-12-11,22.5448317723259,20.58255606278128,19.113017620314242,10.944459867691801,8.495164565523574,4.601345461801794,3.44389564101178,3.514706385070633,3.4767955567799524,3.283227066699046
2024-12-13,22.54778893521909,20.58255606278128,19.113017620314242,10.941502704798612,8.495164565523574,4.601345461801794,3.44389564101178,3.514706385070633,3.4767955567799524,3.283227066699046
2024-12-16,22.591281871102506,20.570998022296074,19.10228479243921,10.935358553856169,8.490394144606107,4.598761597243296,3.4419617371213103,3.5127327177297865,3.4748431780918305,3.281383385513712
2024-12-17,22.605391279799893,20.570390063942178,19.101720240655894,10.923213708775064,8.490143218227013,4.59862568475487,3.441860012869059,3.5126289019013837,3.4747404820565526,3.281286407018094
2024-12-18,22.62825784026069,20.564312456265395,19.096076557613742,10.919986399653302,8.487634769945787,4.597267001585643,3.4408431009499565,3.511591081018381,3.473713855465471,3.2803169372416328
2024-12-19,22.69972844648791,20.546101162007684,19.079165500164187,10.910315904418548,8.480118310804437,4.593195764955428,3.4377959674102723,3.508481294653036,3.470637612322234,3.274460036776266
2024-12-27,22.701920821746587,20.538427380251743,19.081008195793665,10.911369639784128,8.480937333887423,4.593639382982713,3.4381279951189336,3.508820149261101,3.4709728119282994,3.2747762892454118
2025-01-03,22.708766221273162,20.536608528573147,19.079318410926323,10.910403345597254,8.480186275063874,4.59323257731313,3.437823519768442,3.5085094135216885,3.4706654278911264,3.2744862800718546
2025-01-07,22.699240304414293,20.53600231626693,19.07875521581069,10.921888732845273,8.47993595168298,4.593096991434391,3.437722039968534,3.5084058471718707,3.4705629786434717,3.274389621761562
2025-01-15,22.733452330215123,20.526913424464873,19.07031127724836,10.91705488721952,8.476182873592794,4.591064163382047,3.436200561582155,3.5068530853124025,3.469026965405874,3.27294043157685
2025-01-20,22.781298321824174,20.514202483480894,19.058502312296895,10.910294687206939,8.470934141937537,4.5882212252145935,3.4340727530001134,3.5046815263602524,3.466878829633227,3.270913719045374
2025-01-23,22.775516404866135,20.506341691587508,19.051199326933595,10.932642380902545,8.467688183412658,4.586463074867717,3.432756858254519,3.503338575194907,3.474393159131153,3.2696603448492607
2025-01-27,22.783016096372176,20.502185449039185,19.0500762874546,10.931997918116092,8.467189025960018,4.586192709783942,3.4325545024129016,3.503132058667485,3.47418834889237,3.2694676033012273
2025-02-04,22.856534077131837,20.47563128194283,19.0254028734816,10.947275006454227,8.45622243155521,4.5802527319286845,3.428108701937095,3.4985948470478907,3.4755758391020795,3.2564022094185447
2025-02-06,22.881504798093523,20.46900348438228,19.01924450322102,10.943731461369666,8.45348522020228,4.578770140868835,3.426999050655573,3.497462379966739,3.4744508230891076,3.255348138150971
2025-02-07,22.935498695464883,20.451550749502577,19.00302789393761,10.919699648280707,8.446277422496337,4.6013273962195225,3.4240770468604325,3.4944802961678927,3.4714883599133004,3.252572491156741
2025-02-10,22.94518505856926,20.457565571031132,19.008616703445714,10.92291114286781,8.416410371124728,4.602680651208433,3.425084071344256,3.495508026317746,3.472509328111707,3.253529075979214
2025-02-14,23.025501791659618,20.455760753122686,19.006939715452095,10.921947496163387,8.415667854225054,4.6022745911404686,3.4247819018095456,3.4951996438045323,3.398684211164768,3.253242041457848
2025-02-18,23.07300864080857,20.443135938892713,18.995209079477032,10.915206727152997,8.410473902039017,4.599434175550469,3.4226682070019874,3.493042488823485,3.3965866232378197,3.2512342170159108
2025-02-19,23.07526940908221,20.44253514595479,18.9946508389261,10.914885945686922,8.410226730893648,4.599299005115787,3.4225676199446116,3.492939833572088,3.3964868026788606,3.2511386681449865
2025-02-21,22.8923899948577,20.488971775441716,19.04053579497577,10.941252793182676,8.430543128767306,4.610409429545204,3.4308354405089334,3.5013776507294923,3.4046916203923208,3.2589923715988824
2025-02-24,22.893738870379305,20.490179035692694,19.041657709841708,10.936005234316212,8.431039876955799,4.61068108612739,3.4310375937111726,3.501583960451021,3.404892233136835,3.259184399387861
2025-02-25,22.907366329086507,20.486557681672654,19.038292361809578,10.934072447567523,8.42954980797698,4.609866212403872,3.4304312055599877,3.5009651042111805,3.404290465814315,3.2586083838974043
2025-03-03,22.916203133327535,20.486557681672654,19.038292361809578,10.925235643326491,8.42954980797698,4.609866212403872,3.4304312055599877,3.5009651042111805,3.404290465814315,3.2586083838974043
2025-03-05,22.985508439091497,20.49319780884067,19.04446307551895,10.834486946896236,8.432282003573906,4.611360367661846,3.431543080956527,3.5020998411378983,3.4053938684435456,3.2596645678789224
2025-03-06,22.970617911709432,20.4799218561278,19.032125645626806,10.892250364101958,8.426819382357579,4.608373025093151,3.429320050461243,3.4998311023924686,3.4031877779940296,3.2575528841355346
2025-03-07,22.948895443726254,20.47630412650773,19.028763665773322,10.925655799535209,8.425330804701046,4.607558966928752,3.4287142692082475,3.4992128655293926,3.4025866129449827,3.2569774451450604
2025-03-10,22.955746664671683,20.466663093198267,19.019804190313,10.949938988888048,8.42136383417602,4.60538955055356,3.4270998983591996,3.4975653012235957,3.40098454400368,3.255443934612944
2025-03-12,22.931453387169462,20.445003927267813,18.999676185418075,11.020660593211677,8.412451794347419,4.600515825120372,3.423473116356643,3.4938639481077103,3.420902412785354,3.251998810215479
2025-03-14,22.92201988165553,20.436593293453033,18.991860128274556,11.05726477502029,8.408991093054405,4.598623272098526,3.422064773327762,3.492426647808296,3.4194951272884966,3.2506610080191027
2025-03-17,22.94668417035327,20.43239057097706,18.98795451072492,11.046177443121035,8.407261809931745,4.597677579384155,3.4213610362454316,3.4917084410231585,3.4187919186459608,3.2499925195932673
2025-03-18,22.92647805773851,20.414398464500984,18.971234328221893,11.036450534269141,8.399858645376375,4.593629012268937,3.506405081851058,3.4886337547872985,3.415781440356299,3.247130680629499
2025-03-19,22.927151021483567,20.412062378499165,18.97179119320873,11.036774488566218,8.40010520746575,4.59376384962929,3.506508005792956,3.488736157085237,3.415881704211244,3.2472259940578416
2025-03-20,22.96039735682433,20.40248035404491,18.962885274552228,11.031593500918593,8.39616195018857,4.5916074013131905,3.5048619474556104,3.4870984413781345,3.4172121229760384,3.245701650348392
2025-03-24,22.961071019595163,20.39427690543398,18.963441649498122,11.031917170136031,8.396408295303415,4.591742120016725,3.5049647808244857,3.4872007535620955,3.4231804257290186,3.2457968799009604
2025-03-25,22.964005040119137,20.391342884910006,18.963441649498122,11.031917170136031,8.396408295303415,4.591742120016725,3.5049647808244857,3.4872007535620955,3.4231804257290186,3.2457968799009604
2025-03-26,22.978912339246094,20.388950020997054,18.961216345581427,11.024755254760517,8.395423001567654,4.591203292629113,3.504553483550562,3.4867915408443495,3.422778725607821,3.2454159952154087
2025-04-02,22.988387772788734,20.386614422032178,18.961772622596758,11.016277407995783,8.395669303321963,4.59133798762008,3.5046562988191794,3.4868938350197896,3.422879141799425,3.2455112080061084
2025-04-07,22.996520529349127,20.384461508109332,18.959770178079193,11.015114041851772,8.394782684633809,4.590853122635958,3.504286192082263,3.486525604075234,3.4225176710810388,3.245168468102276
2025-04-09,22.993148063994852,20.378539081839957,18.956989706660963,11.02816377450872,8.393551580401128,4.590179868911209,3.5037722846083392,3.486014301211328,3.4249487773322667,3.244692560531237
2025-04-10,23.049572393659822,20.363607353320532,18.943099573383563,11.020083237092006,8.387401471553332,4.586816560119412,3.501205006535188,3.4834600347375884,3.422439254685393,3.2423151149131635
2025-04-11,23.051599233093043,20.35660461252435,18.944765314532553,11.021052276295025,8.38813900870823,4.587219896915349,3.5015128812432224,3.4837663490605553,3.4227402032114966,3.242600224416177
2025-04-14,23.098934722112027,20.34408206722781,18.933111274661993,11.014272578552085,8.382978970838966,4.584398028040961,3.499358894638069,3.481623279391568,3.4206346743156493,3.2406055102208717
2025-04-15,23.129563035732335,20.33752878546773,18.927012498007052,11.010724636140575,8.380278626679756,4.58292129137234,3.4982316732308596,3.480501771020882,3.419532811732466,3.2337048706160054
2025-04-16,23.128885733094176,20.33693324192552,18.926458258591566,11.01040220926063,8.380033227109793,4.582787089758746,3.498129234566648,3.4803998515411245,3.422360976065714,3.233610178086081
2025-04-17,23.086313328510826,20.338124363890568,18.92756676988401,11.04911719149656,8.380524040622623,4.583055500846042,3.498334117894842,3.4806036964700033,3.422561421692515,3.2337995686920147
2025-04-22,23.114009213132142,20.328647392249042,18.921471564147918,11.045559066815079,8.377825277552606,4.581579628827352,3.4972075564914986,3.4794828447581216,3.42145926121604,3.2327581948102
2025-04-29,23.093726960928073,20.3985580015306,18.904868210969443,11.03586672773784,8.370473841303095,4.577559350360382,3.4941388008716197,3.4764296423497307,3.4184569737720034,3.2299214901772086
