date,THE HONGKONG AND SHANGHAI BANKING,HANG SENG BANK LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,THE BANK OF EAST ASIA LTD,CMB WING LUNG BANK LTD,HSBC BROKING SECURITIES (HONG KONG) LTD
2024-05-08,49.59262152140199,17.30658855747018,9.847956254235157,6.664309101617988,4.403444501186702,3.8929516829223862,2.5439432381225004,2.2770378225072005,1.9406791041532474,1.5304682163826508
2024-05-09,49.58483268972286,17.376910385228044,9.84266490057862,6.656728021796249,4.364600154630671,3.8870845770221236,2.5540272474918684,2.2662788548900172,1.9381206071141757,1.5287525615253699
2024-05-10,49.5612652144,17.382316381560027,9.840616358981078,6.647134321093147,4.349689448193502,3.9063669327034827,2.5863926578048546,2.2630491733728766,1.9359526351417977,1.527216876749231
2024-05-13,49.51515971769697,17.445068885983833,9.807590408269252,6.651195392077025,4.352989433774844,3.884216599480238,2.6170373545520285,2.262488260268481,1.9376316110259184,1.5266223368714127
2024-05-14,49.556499172447,17.49846126355557,9.72627621238053,6.6380764461048996,4.342511029997008,3.874204138469827,2.640589990200475,2.2596344286573458,1.9334134522314927,1.5303338659558523
2024-05-16,49.491368095326514,17.55628118190178,9.754508670054694,6.636680998036421,4.338543475800167,3.870437866942664,2.6395136924656346,2.255959750074391,1.9328214468669749,1.5238848225307573
2024-05-17,49.43863317575066,17.613947316461616,9.763452297035768,6.627402684938908,4.343715064217035,3.865582707259628,2.6381451832460794,2.25424503581646,1.9317539031416537,1.5231226321321893
2024-05-20,49.435559138757114,17.678047504605455,9.762368942848815,6.606495617333449,4.3264134559046115,3.8593432022679592,2.636271361184499,2.248556401789339,1.9239630638996732,1.5229813114090842
2024-05-21,49.43965111400395,17.720863966048334,9.862449327675895,6.589756011469322,4.305124797572423,3.848308967465023,2.5470179477181656,2.2446683390298903,1.9197162688877416,1.5224432601292566
2024-05-22,49.50117714082164,17.750844932134836,9.812644332402419,6.579948364368156,4.273839577942721,3.86302195154391,2.5347501482534174,2.2429678314727712,1.9183776026976593,1.5224281183624737
2024-05-23,49.90183889973671,17.42169968079713,9.813911394508553,6.556261004303689,4.246787535903716,3.856450369943873,2.524484783256421,2.2414536019751545,1.9158680027657662,1.5212447268089873
2024-05-24,49.918072064541825,17.469380232370064,9.814103419228044,6.530959291577656,4.216972364735989,3.85034170834585,2.5304310016577536,2.2374269308208277,1.912468963896172,1.5198440228258192
2024-05-27,50.32993582472306,16.72206352413746,9.95655410202088,6.568651027158428,4.258425457625652,3.886690508360842,2.5526707150897185,2.2583533636008646,1.9326891066316472,1.5339663706514473
2024-05-28,50.2349535251402,16.78191960860168,10.01181584446683,6.558879934129203,4.254382100382357,3.8865834523797202,2.5523140030207556,2.2585234313763034,1.9275781581824754,1.5330499423204682
2024-05-29,50.27459559787899,16.83356713094953,9.946690854263315,6.549949066819487,4.248431910492667,3.883090210623261,2.549931995297785,2.256824546377847,1.9250945998288411,1.5318240874682756
2024-05-30,50.19956438972777,16.856425397422502,9.939341650619626,6.538963028853977,4.241721790221785,3.957991227968347,2.557420419537124,2.2548945781730967,1.9233086119706595,1.530368905505112
2024-05-31,50.18753397949972,16.899993509013107,9.956899607581553,6.537942755823675,4.242482695551007,3.92752915963945,2.5441483205855198,2.253447157220318,1.9209233608223915,1.529099454263254
2024-06-03,50.08992810130817,17.017924553280327,9.883078668274608,6.556280015637142,4.26163123283887,3.923874519684272,2.5486562174433613,2.2589148142145814,1.9260265697460877,1.5336853075725825
2024-06-04,50.06389786400334,17.031374624016944,9.897062296191251,6.554644699372718,4.25533745309059,3.9145496285839765,2.5822264320324533,2.251670266127637,1.9202234617145648,1.5290132748665335
2024-06-05,50.112343189005436,17.068627393167542,9.811899984537465,6.539196906134179,4.224970095366358,3.9231474746275175,2.6251273457490414,2.24746989889512,1.9210487973967503,1.526168915120593
2024-06-06,50.10061211268327,17.098382823378596,9.825403119999278,6.541328070752011,4.225506814565138,3.9218108446689897,2.590359052508855,2.2484930850862455,1.9216672437377316,1.5264368326198854
2024-06-07,49.92989787835713,17.12909048813431,9.86937174905654,6.534471424822971,4.2248926070156605,3.9713199631532072,2.6539346870788947,2.243263842489842,1.9193365863520149,1.524420773539425
2024-06-11,49.9757405819283,17.129773969074115,9.828890436700714,6.525871018880903,4.220393120210967,3.9868970467833895,2.6521375799308147,2.2409718130934535,1.9158097576243083,1.5235146757730424
2024-06-12,49.96666205546881,17.178361914953687,9.81349999709151,6.53188094211307,4.228280360821408,3.9466236924922264,2.655709170632688,2.2405793152092364,1.9155807097616495,1.5228218414557202
2024-06-13,50.150893480126804,16.595565871464945,9.939120327773802,6.611808552299965,4.286571031238975,3.985068387148201,2.6866199491271368,2.267688698838755,1.937165128600228,1.5394985733811897
2024-06-14,50.114351799481106,16.618362917133283,9.958273934364648,6.612933790157643,4.281871004909086,3.9794509735184405,2.6952614463178937,2.2657396865217074,1.9351791495453443,1.5385752980508443
2024-06-17,50.1309672644906,16.654591759190986,9.914976490651503,6.615891054363623,4.285010951857996,3.976478102623024,2.681778015811891,2.2658243806325613,1.9359076361057943,1.5385743442720181
2024-06-18,50.18588971106547,16.724912592962557,9.800910391042718,6.6203214869085425,4.28910665285893,3.9437816837599415,2.688548664424813,2.2677841921569364,1.9381777079865257,1.5405669168335676
2024-06-19,50.09936837416428,16.898964298540697,9.788722134468582,6.605142259667509,4.2769344913437015,3.921082902925884,2.6773469363692994,2.2623311920122537,1.9333178902443742,1.5367895202634172
2024-06-20,50.048833072401244,16.967157815256638,9.772664435593345,6.604792149419707,4.277215016788949,3.9201592939912806,2.6765378689795525,2.2624594895936037,1.933298919822827,1.5368819381528587
2024-06-21,50.04261372504581,17.02747698979257,9.742443756734131,6.608286764005328,4.282387489327146,3.9246642377399708,2.679626732946692,2.2622424800571834,1.891949707030358,1.5383081173208046
2024-06-24,49.98963306468305,17.056942450013363,9.767658434482252,6.604955532500144,4.280165475870352,3.924471842371211,2.6874111809728025,2.2608310345155433,1.8907434974010318,1.5371874871902547
2024-06-25,50.02732636498091,16.73388992951168,9.920458682897614,6.653904692204141,4.344738970941512,3.9523337447705877,2.640707571882126,2.2783650007654783,1.9034485098220901,1.5448265322238595
2024-06-26,49.98441304973833,16.81341132845207,9.812256821471648,6.672880792286566,4.366809662214483,3.9631779876241175,2.6465954096619426,2.2834657353331274,1.9088216912751963,1.5481675219425213
2024-06-27,49.73418997426861,16.896094205471368,9.928029005776622,6.697802814744472,4.387565964109609,3.9469757839976984,2.651975209550523,2.2880856984629974,1.9172784991463534,1.5520028444717469
2024-06-28,49.98450100797218,16.91353208048304,9.678921271542459,6.684761485828261,4.3889894983716085,3.9606225175373133,2.640351052277836,2.2843091596510523,1.914403467871606,1.5496084584646506
2024-07-02,49.79638244098591,16.960402528205908,9.761851264456864,6.702658082089838,4.418370764950117,3.9717642783129143,2.6339641854497873,2.2874057125603797,1.9140188468012391,1.5531818961870465
2024-07-03,49.760361659653555,17.01379444011883,9.739837690872106,6.709525257583576,4.422000434244336,3.9513643739193527,2.644261796996458,2.2893562355920043,1.915345398926072,1.5541527120937049
2024-07-04,49.795997689997,16.824253999513665,9.79573717249452,6.71717472024488,4.430348562398412,3.9530874965767953,2.7183299521373967,2.2926277039637246,1.9152802950431789,1.5571624076304234
2024-07-05,49.77964833194805,16.85515291078132,9.831137772906882,6.717697256180312,4.415985396028082,3.920811228731248,2.7165045436699136,2.291878894692998,1.9147806937389802,1.5564029713222092
2024-07-08,49.85617118419833,16.869042395760182,9.725372380300147,6.725337642385688,4.422668330987537,3.924324824212662,2.7080186145213863,2.294571987681049,1.9169810547215733,1.5575115852314496
2024-07-09,49.82128070788476,16.902732506120905,9.716015489313158,6.725344950162469,4.436510839013532,3.9244314938056397,2.7061134684012567,2.2936994266452766,1.9172615572380758,1.5566095614149285
2024-07-10,49.833202108281604,16.929672722933063,9.617823202242496,6.738799538247524,4.476607819175222,3.920257911108878,2.7181356154531047,2.293024579245182,1.9175034342613047,1.554973069051621
2024-07-11,49.80975604615684,16.95341000008306,9.601998642654138,6.744773530884686,4.479591740459201,3.921279949177967,2.7227596695305225,2.293364343114599,1.9179067701201566,1.5551593078188257
2024-07-12,49.749662345389325,17.00093318073667,9.64237931753252,6.745522631753863,4.454919536567362,3.922183328188686,2.716533481384064,2.2939180851051284,1.9190213020587696,1.5549267912836073
2024-07-15,49.79129013874385,17.012298301093583,9.58440461040525,6.756993885873943,4.456680804513411,3.920848605523937,2.704157595767325,2.2954081101314476,1.9218469528465425,1.5560709951007154
2024-07-16,49.756838624916966,17.026240323384634,9.577163947607058,6.751168405573211,4.448469803476793,3.9424892754064578,2.7223486225542928,2.2960821612715274,1.9227870139390746,1.556411821869985
2024-07-17,49.73154076745715,17.05547102148329,9.564771864536583,6.7549598239936435,4.470055798628184,3.921250489950237,2.730615801191897,2.294280726635869,1.9219513486235462,1.5551023574996006
2024-07-18,49.717994909466825,17.09711018010341,9.53680536832406,6.755522664720343,4.468644501615883,3.9216412561526437,2.7317820139868463,2.2941907131426924,1.9214268279609628,1.5548815645263365
2024-07-19,49.69938030749543,17.139100844556452,9.517572597767314,6.753729900863699,4.470215650722307,3.924020904864964,2.728853010603215,2.2939380038344,1.9210848606363116,1.5521039186559036
2024-07-22,51.0171484398117,16.7289940322615,9.221153544161302,6.5757346209157825,4.364604472694552,3.820062446646652,2.657967434249891,2.2331247208929517,1.870153161677425,1.5110571266882418
2024-07-23,50.90078754345285,16.784760880566065,9.310241427857452,6.602676372087936,4.342568149662034,3.8086532253250467,2.644492220922867,2.227178326537239,1.874057340121576,1.5045845134669305
2024-07-24,50.9827905409412,16.810933782238337,9.190157145955139,6.5993462363078805,4.361647685499315,3.803122454262689,2.6497361185721333,2.2268449975085325,1.8722614111694527,1.503159627545323
2024-07-25,50.96244658073195,16.85050512354566,9.18382844139099,6.582815436957969,4.370607904223836,3.8002196974620164,2.649631205811525,2.2258942625088007,1.8718251664849417,1.5022261808823132
2024-07-26,50.97515943050811,16.875916739555997,9.169249418413274,6.573620153001318,4.360737118619299,3.7963106466083274,2.6598562388560105,2.2189990041446928,1.8694452753556068,1.5007059749373666
2024-07-29,50.964427923208774,16.923845347485816,9.143501677344862,6.573844066924737,4.361575397663654,3.7978348456680084,2.6428446022503977,2.2201671175941753,1.8703916096066242,1.5015674122529485
2024-07-30,50.986355559756,16.95070911346199,9.131993965127627,6.567921299628063,4.354156655373974,3.785861448601439,2.635864677918481,2.2181529353932534,1.8688002946709321,1.5001840500682384
2024-07-31,50.90800175816413,16.97986477012415,9.206254063153828,6.559644635633359,4.347998716437084,3.7824502684862824,2.63408567409966,2.2160835991663026,1.8667861499887906,1.4988303647464138
2024-08-01,50.90628401864078,17.02912034954681,9.119984343837508,6.56997809923804,4.353170716772796,3.7629445921267415,2.6733161660642204,2.2170120784584886,1.8686456652784063,1.4995439700362039
2024-08-02,50.39581041131898,17.108232209302066,9.112630629952234,6.682000466607106,4.51556868682972,3.8436888911765643,2.7093506042311573,2.2291365387284015,1.8849664667735122,1.5186150950802568
2024-08-05,50.18073193772329,16.36257524407183,9.69525435418785,6.8427308092202415,4.634491665839553,3.833287792697275,2.741776741163295,2.2670631139870756,1.9075783384558946,1.5345100026537009
2024-08-06,50.48541730226358,16.41674289594654,9.180867536306351,6.894018820795724,4.713806147409367,3.816003375718281,2.756489608729874,2.281007791718457,1.9176388704668084,1.538007650645008
2024-08-07,50.312408738197256,16.511527506148965,9.049750554187469,6.986651404349979,4.7811359397159565,3.8393949458459224,2.7536724108758333,2.290652465302224,1.9284856177605594,1.54632041761583
2024-08-08,50.35927375466833,16.53624361175848,8.978106907062239,6.991949819255537,4.816819553275827,3.8043466713217846,2.750523623162212,2.291204218935752,1.9275678428499567,1.5439639977098811
2024-08-09,50.57714228736705,16.557888116463612,8.777022835416144,7.019696786822567,4.8326247728623235,3.7980078704672855,2.678674230694061,2.28870652866156,1.9306523438920915,1.539584227353308
2024-08-12,53.76584105581651,15.507521011921774,8.139322521992701,6.582837685246008,4.580291339282543,3.5496925197435463,2.4906139636751954,2.1412342486979234,1.803541892692042,1.4391037609317618
2024-08-13,53.75733582006772,15.534204507396515,8.113837612735152,6.593229457339891,4.581774046202879,3.5591455422679523,2.4893956187076607,2.1352918215135186,1.7969369675367102,1.438848606232005
2024-08-14,53.72476268627945,15.56381625212725,8.085538996352446,6.605533835771336,4.595323379534875,3.562834116952872,2.4891745939521157,2.1355439041925703,1.7986017879811147,1.4388704468559677
2024-08-15,53.51515261339067,15.599137051808684,8.098437010523659,6.630911392385359,4.734276581796444,3.563576850443461,2.489106926534072,2.1342467141665624,1.7979241498307676,1.437230709120318
2024-08-16,53.45046516036316,15.646737366456353,8.09908275317322,6.637932564187507,4.739318319692931,3.5663432237150396,2.48659481184952,2.1347645986505457,1.801801719084055,1.4369594828276724
2024-08-19,53.23230115827781,15.673549104235516,8.214465989859757,6.638189572307415,4.756844183534911,3.5658622907934556,2.549707834792954,2.1328584798628274,1.8009130718882536,1.4353083144471082
2024-08-20,53.27206204315955,15.734293111131043,8.085342172139827,6.651850494533205,4.731684544971762,3.573958935588854,2.572970353547907,2.1372641465904776,1.8033087871138695,1.4372654112234988
2024-08-21,53.27238022404877,15.766953058834385,8.13260313357559,6.63268018541631,4.721397725098966,3.5756457114627658,2.524807592444433,2.135760036587794,1.8016257327914942,1.436146599739496
2024-08-22,53.314977038212405,15.81125270871481,8.0787159567636,6.628626416848175,4.722570299784056,3.5719857980045613,2.4964231394669456,2.135613146069773,1.803780445109374,1.4360550510262966
2024-08-23,53.20939671179416,15.85447319216374,8.231916476110902,6.6275622550731965,4.722573895368741,3.5698598501933736,2.410953073040517,2.1352083472027013,1.8034031003055124,1.4346530987471566
2024-08-26,53.10657621136537,15.89684205659194,8.282449307920162,6.632072693191057,4.729141027110831,3.5754937403538425,2.407628932561173,2.134868240587675,1.8033551706276834,1.4315726196902552
2024-08-27,53.246744526373924,15.946790234555605,8.0775156341511,6.636729433477679,4.736403750963442,3.5737598052507895,2.411227172615323,2.1353821961435764,1.8035299850399613,1.4319172614285964
2024-08-28,53.20389630959505,16.012721052051393,8.06942891808827,6.624891451880871,4.7332176790598615,3.568755135631933,2.412791957529645,2.1429630527791588,1.79883954086759,1.4324949025162232
2024-08-29,53.13191562320407,16.068277401945718,8.12771062000421,6.603445621797807,4.71372159950233,3.5620013339792727,2.4227476535017822,2.1425140741785036,1.7956308165162853,1.4320352553700173
2024-08-30,52.9710390271936,16.128655853373587,8.133471772307182,6.609495950113639,4.719909834926474,3.566889757752,2.4941909527161297,2.1452159510358833,1.797075501757995,1.4340553988235103
2024-09-02,52.91842079356639,16.192412351933577,8.104018692494295,6.609630555941494,4.726152497196369,3.571325475883169,2.496892250795588,2.148525204849119,1.7992034725652757,1.4334187047747244
2024-09-03,52.68823347795804,16.257814826765706,8.255701739950151,6.6860756045229275,4.740543247668152,3.501702668045133,2.482289672340791,2.1517421769573444,1.8007327070921515,1.4351638786995988
2024-09-04,52.738699467534644,16.251484910983816,8.230411208647366,6.678578375034887,4.7407636761549385,3.521544540202474,2.456242867594716,2.1515784935074294,1.7976969226749702,1.4329995376647613
2024-09-05,52.770295207874064,16.28830568928293,8.185490072629902,6.673461160464013,4.731446564762485,3.516154339761801,2.4550251015480424,2.1508139325908453,1.7967573531794476,1.43225057790647
2024-09-09,52.78044489710572,16.342206717672944,8.118780416954136,6.676356324140145,4.729956371411504,3.5148121082040564,2.455745120622866,2.152045488754794,1.7973020171773397,1.4323505379565007
2024-09-10,52.86304482036154,16.399142267121032,7.984217200805366,6.6846594173832985,4.739221855732521,3.527176062054375,2.4156011235742443,2.1542047319322433,1.7992113946865809,1.433521126348798
2024-09-11,52.88269655658301,16.481657661762608,7.943553436950154,6.690119867969896,4.742201289449234,3.51828371627914,2.3547689835959904,2.154577799130835,1.8013202369743009,1.4308204513048295
2024-09-12,53.592693314893324,15.46472314964441,7.94244423461765,6.753202672477118,4.8689979049146475,3.563457643550585,2.342461938854923,2.189208264137147,1.8314474564898913,1.4513634204202983
2024-09-13,53.38258500883395,15.483692969219929,7.963752502451593,6.80881305405873,4.921861006804805,3.578610849646403,2.3653382199089568,2.1969316327754114,1.845088956729077,1.4533257995711417
2024-09-16,53.328713783177776,15.480250005036867,8.005996219066907,6.814635533472452,4.9268660227515095,3.581321319561792,2.361672047693421,2.2022315950516442,1.8451666688386354,1.4531468053489953
2024-09-17,53.27153802899917,15.484383355551316,8.030417096308703,6.823671165741016,4.941297543446075,3.5898536266910406,2.3618605829556225,2.203579860548243,1.8398332286895553,1.4535655110692578
2024-09-19,53.29050732770651,15.504623878613932,8.036348259678233,6.8379382721540205,4.8929504681822,3.5586970806351745,2.375348993553138,2.206228463680494,1.8419020877061778,1.4554551680901289
2024-09-20,53.32521928610894,15.54169633575581,7.965288627360119,6.823588046474533,4.8749848013998065,3.5505693419483753,2.4129069754176897,2.2082235910342107,1.8404223589370734,1.457100635563445
2024-09-23,53.34892545406793,15.54084480212211,7.979544794104636,6.80321510646921,4.8708224767648165,3.558031327168212,2.3892532931176187,2.2076944254611828,1.8437035805527007,1.4579647401715887
2024-09-24,53.46547646489024,15.53172714125591,7.965647702316614,6.770126013277074,4.830321663311375,3.548927995006184,2.3855267638395112,2.2066026864570105,1.8378825373934629,1.4577610322526149
2024-09-25,53.660434890345364,15.521698139002782,7.772716056591213,6.772848340875049,4.829876482639985,3.550473617618484,2.393239347262948,2.2037779935781505,1.8375395864199149,1.4573955456661087
2024-09-26,53.79585881670481,15.50759853202847,7.71777824097077,6.738813670545496,4.807078658718149,3.5567776554984207,2.383752071441818,2.208099575553468,1.8287742832076637,1.4554684953309331
2024-09-27,53.94870165578606,15.476516160824039,7.540375721962107,6.7250343397822006,4.767161537902371,3.6626661826399185,2.38424605706824,2.21912898593411,1.8232799138345988,1.4528894442663591
2024-09-30,54.01673619068327,15.458714131706952,7.559167264715666,6.698802331818213,4.74639812693319,3.660568200399693,2.364632107477629,2.2216754638247274,1.8224137594044472,1.4508924230362117
2024-10-02,54.01978148905467,15.481318067637934,7.529985349951712,6.684776900571229,4.750006434733525,3.6710144592223513,2.36149718947511,2.2248094210842044,1.8240367325899187,1.4527739556793446
2024-10-03,54.18422728475327,15.475477077207255,7.312559775478264,6.659439911885256,4.734015662300705,3.6688038817129986,2.448149183383931,2.242199963513279,1.823653385207891,1.451473874557145
2024-10-04,54.17698412950499,15.43441536265949,7.360159666085537,6.579124892290331,4.664296125415765,3.892194679387251,2.4033505687114523,2.2334107913849435,1.813977350320945,1.4420864342392967
2024-10-07,54.151356565071204,15.42497256124033,7.319810029132208,6.5870361615558926,4.676825943444602,3.9443574993102435,2.401835355330423,2.2328721482595997,1.8147950836302686,1.4461386530252247
2024-10-08,54.377264423844565,15.415770530130752,7.136193641389118,6.575600730688716,4.658224616521455,3.950070563156796,2.3972089831234666,2.2293409620227043,1.8150833965190203,1.4452421526034074
2024-10-09,54.29323241022195,15.41879273106277,7.197937900959039,6.614416625361754,4.63995491840084,3.943405629212895,2.399130847349675,2.235260519125871,1.814471466637544,1.4433969516676688
2024-10-10,54.052500834109004,15.44379380923484,7.200501531282984,6.713242539042957,4.69709300549056,3.949029566391651,2.422445248088958,2.2506750479885285,1.8228897494469254,1.447828668923587
