date,UOB KAY HIAN (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,SDICS INTERNATIONAL SECURITIES (HONG
2024-04-12,52.30832507262295,19.486543445675796,10.002595194189908,4.3089142371124245,6.051465095815734,1.1358876100086517,2.7181856967207296,1.9977019386394994,1.1651441531704463,0.8252375560438594
2024-04-15,52.31408199601966,19.472950892218265,10.006370349144015,4.306405598657852,6.052131104925109,1.1360126229573364,2.7184848534383708,1.9979218007171753,1.1703124022974525,0.8253283796247642
2024-04-16,52.316934025519245,19.474012507528517,10.006915870776638,4.30458311118872,6.052461051581688,1.133914430716626,2.718633058256278,1.9980307222865903,1.1691418477356723,0.8253733744100253
2024-04-17,52.31903288734886,19.465535721251754,10.007317330345026,4.309693429408187,6.05270386549487,1.1339599213356963,2.718330656115632,1.9981108797058948,1.1699088220803682,0.8254064869137107
2024-04-18,52.32754842454238,19.345518200874036,10.008769029879602,4.358673211763811,6.052964600961763,1.1380339388758687,2.7407417636558598,1.9984007332738738,1.1832474463439655,0.8461026498288363
2024-04-19,52.335248062024455,19.325727360929175,10.01024175114196,4.368163725649608,6.053855252913219,1.1472563524677863,2.7274597079822294,1.9986947841448468,1.1871258547544377,0.8462271479922789
2024-04-22,52.3369232739065,19.327200774111894,10.010365355853907,4.369246648375234,6.053724207776613,1.1472705185882959,2.722965850395097,1.9987194636779897,1.187346310257575,0.8462375970568938
2024-04-23,52.339034195021526,19.257151211076483,10.011620981120023,4.405875369044002,6.055919270542525,1.148325499417217,2.731053761272086,1.9987647110717346,1.2059982470888257,0.8462567543455738
2024-04-24,52.356779184786426,17.23620013526962,10.014877486273816,4.460113796023864,6.028758676210131,1.1486990181425198,2.724942562830858,3.9648691476915383,1.21822797436131,0.8465320184099201
2024-04-25,52.414184320367376,17.122476541195375,10.025858020387595,4.4834494126983255,6.00074488183942,1.1691252565073451,2.7203047575606845,3.9692163182877405,1.2471803162391313,0.8474601749170063
2024-04-26,52.466086560321024,17.001314943945108,10.038364684002184,4.547199884530614,5.849074975529196,1.1905002138116147,2.7250614771410206,3.973662512337004,1.3604353906768347,0.8482993577054068
2024-04-29,52.49202207392045,16.991659148379366,10.045390944442406,4.585980579424557,5.723791657073023,1.2076007496186112,2.726408554341422,3.9756268093693317,1.402800786663366,0.8487186967674667
2024-04-30,42.70348622314186,13.714053077085842,8.172160203658766,3.7582558805481066,4.620253277365924,0.9882883264669986,2.2171574925959026,3.2342652840307484,1.1473399840659786,0.6904524867358675
2024-05-02,52.61424658569665,16.705817425697266,10.068978990099753,4.6438154966124845,5.6726837988286025,1.2849150157175926,2.7353966239756895,4.002961167407009,1.4204732836922316,0.8507116122727284
2024-05-03,52.62045182712784,16.59884982153524,10.062407402655673,4.640224990514686,5.644282038748706,1.3117578845775575,2.735201958549645,3.999501989477704,1.5365101429516403,0.8508119438613195
2024-05-06,52.59178401512442,16.45171544220964,10.047434339056677,4.555115009415917,5.60305380271801,1.4096191927595794,2.7070654887263217,4.2828357056786786,1.5006940878005364,0.8506829165102118
2024-05-07,52.61393085462775,16.511355596034022,10.049088646238038,4.56796946316186,5.639843963347553,1.4272576984273164,2.714430883508974,4.126294530940726,1.4986197993135564,0.8512085644001938
2024-05-08,52.553719029419845,16.499800163892612,10.063020980787684,4.569771989000928,5.63348722176838,1.4841399807776716,2.7113244659643816,4.134495431910802,1.5000063023213894,0.8502344341563091
2024-05-09,52.559641930560865,16.4789125602791,10.068911326514415,4.609784354881958,5.650872308771427,1.54282948898514,2.6981885326852044,4.029497284545182,1.5110319556302634,0.8503302571464458
2024-05-10,52.643917176235576,16.307654357500155,10.080087049959378,4.610152904176386,5.679141329628202,1.7426264058518839,2.692809712837627,3.8373065589896465,1.5548572730576955,0.8514472317634475
2024-05-13,53.004302486280594,15.774737258329857,10.149312696639084,4.615194071238222,5.864709634027026,1.8712532884628665,2.690648261844141,3.7496290785868913,1.5878251977059523,0.6923880268853583
2024-05-14,53.064880925679944,15.613131044482293,10.167752372616047,4.551660725357006,5.877622233644731,2.055597862033937,2.6874165889028525,3.7751455706019073,1.539622813452476,0.6671698632288011
2024-05-16,53.061414285612116,15.44249114213348,10.16986429067176,4.547202933549474,6.010138718039685,2.094228786188684,2.6932895359370623,3.7757747545427343,1.5383144963538948,0.6672810569711076
2024-05-17,53.12282092789927,15.295229103108385,10.185707637112872,4.624012592491068,6.018138586713849,2.1760333252051427,2.701628842588493,3.7803543055480615,1.5243230095704379,0.5717516697624189
2024-05-20,53.024513708709705,15.272609067536036,10.166478533854363,4.616534160536958,6.1334285351764795,2.198822164507986,2.715919333184882,3.7732175580696374,1.5278046508986611,0.5706722875252902
2024-05-21,53.03581659882879,15.268774022230017,10.169688392298584,4.616475500593709,6.129373477422952,2.193243001679253,2.7196264773712944,3.7740218702730184,1.5221867252836374,0.5707939340187467
2024-05-22,53.072035122778956,15.149884754558308,10.1796568428684,4.619615657557501,6.139554968780867,2.2480917750138008,2.7183953934148954,3.777527549724543,1.523913792229993,0.5713241430727286
2024-05-23,53.07397389788488,15.034478328398796,10.186291175077242,4.626359998792473,6.156166020782908,2.319461558947728,2.7219390516255384,3.777665546625517,1.5323194077435496,0.5713450141213599
2024-05-24,53.064859520227294,15.025154347210263,10.187046093925622,4.644656577237312,6.154325856825796,2.3209904238474697,2.7273598805932777,3.777945514169641,1.5262744287445034,0.57138735721883
2024-05-27,53.03939226125867,15.024098955389112,10.182157055429244,4.621039429929268,6.151267897707737,2.3308313733627517,2.7208343490875317,3.7761323761033463,1.5831331687351342,0.5711131329972029
2024-05-28,53.11111074392323,14.799070766415042,10.218222051906888,4.64010518428382,6.166663641541855,2.383169788517012,2.7257571621840975,3.780503765313825,1.6040172921262783,0.5713796037879512
2024-05-29,53.05643655896289,14.48142801185969,10.183815402515242,4.634889872889479,6.287403183596643,2.656076755217491,2.73931895615521,3.759361623142951,1.614681616818418,0.5865880188419852
2024-05-30,53.214925108993285,14.215910208449783,10.232990424051474,4.665298206165583,6.3182443790585365,2.6132388561127526,2.736819352217038,3.7660652306411224,1.6428264834502424,0.5936817508601872
2024-05-31,42.697525361449465,11.416296716630018,8.197095957344523,3.7856254708540273,5.026682542226814,2.078034590794766,2.193481957423296,2.823303329565484,1.3303636247620134,0.5183430998428071
2024-06-03,53.292911806157605,14.251240549692461,10.228899093025397,4.729324401062821,6.402770692652106,2.601348284508394,2.7388421695413747,3.45212500153785,1.6293707607934176,0.6731672410285738
2024-06-04,53.33482879691862,14.199029475267084,10.240203103464456,4.7428416249019465,6.410630204756964,2.5907863631820374,2.7529335049280124,3.408279491908276,1.6467495252683824,0.6737179094042246
2024-06-05,53.11571601990548,14.144955850388985,10.202304306028505,4.578120100960627,6.427338794645681,2.7330291212673394,2.7293767502375736,3.2589586201980367,2.0635692786627438,0.7466311577050253
2024-06-06,53.12974432268387,13.76936089000152,10.208754404180791,4.583023112218757,6.459737991220095,2.8907251887477363,2.745479255908214,3.2615542503463173,2.1939220837204343,0.7576985009722704
2024-06-07,53.044899460741846,13.508732272023046,10.182831302696222,4.6248260597509665,6.4284367914405856,3.0198648943891633,2.744433954267667,3.268412345013658,2.392770273388141,0.7847926462887034
2024-06-11,53.12464706140588,13.247888133232768,10.207195005829126,4.713576451612038,6.520820772727263,3.032935006014462,2.740630821841781,3.2506162310637214,2.4168077301325783,0.7448827861403722
2024-06-12,53.278435932963205,12.780119233530227,10.239371322566353,4.727852314849329,6.498067630681711,3.120760039559774,2.750141285075085,3.2547706805870824,2.6034424362740953,0.7470391239131312
2024-06-13,53.33275782028687,12.775472636498767,10.252757399552905,4.752980282752676,6.499958047870416,3.124468020873297,2.7699909788992856,3.255458687609681,2.6089378153613034,0.6272183102948004
2024-06-14,53.29895734916106,12.667269722746678,10.248152319242221,4.751229850592462,6.658059578996403,3.235527994788586,2.7657117665337,3.0858857537333484,2.658599332589897,0.6306063316156488
2024-06-17,53.77390699941026,12.789484369187317,10.334275670017467,4.800676369553402,5.835090447092023,3.2729532886579156,2.798313960742722,3.0388024997083742,2.6937480344152185,0.6627483612153002
2024-06-18,53.84252398328033,12.80595171992637,10.353030792935735,4.80347194040247,5.826512700938689,3.250385813768284,2.808999930399344,2.926821154578876,2.7185075483957863,0.6637944153741115
2024-06-19,53.768109434035196,12.814440201122226,10.342971359565901,4.818501303877441,5.820532526574332,3.395817544051933,2.793391751827502,2.870428531867282,2.7409993414984037,0.6348080055797851
2024-06-20,53.9696790389613,12.924909564500867,10.325495150439266,4.771472147057758,5.946661950617431,3.4440242849589318,2.755177165401139,2.8907775725774716,2.545555264150647,0.42624786133518067
2024-06-21,53.912009759957236,12.919675661190189,10.313064470327642,4.807807489856992,5.904112921502866,3.5020659141333232,2.742204276132422,2.8878805643383023,2.5853739402183358,0.42580500234269375
2024-06-24,53.53719342075394,12.878996676206977,10.200992640228266,4.765187251946188,6.432114937904785,3.6114094466574995,2.7382523702306516,2.866217673676629,2.6049175421628017,0.3647180402322626
2024-06-25,53.51343264837317,12.962666766165128,10.151590933106723,4.773553333272531,6.377827496586348,3.638079581314798,2.742210711363955,2.8753958550308845,2.6007008954263706,0.364541779360094
2024-06-26,53.39369096592518,13.028506892961781,10.253771528269263,4.690147891414301,6.403937386782286,3.7362848878802444,2.7155222659684135,2.8689618678925943,2.6007838146316646,0.30839249827427473
2024-06-27,53.31318508550533,13.044451141354852,10.148920682428875,4.703393032807198,6.255591595047973,3.9063277067412665,2.7099237463852415,2.9660763052196613,2.6723742617532027,0.2797564427563941
2024-06-28,53.76230497287272,13.193625562122154,10.23070081434592,4.6923686784415635,5.311914663633313,4.010055593960721,2.7430518336715246,3.023234797509419,2.786305504286004,0.24643757915665823
2024-07-02,53.61179903816114,13.198407164094103,10.308469767750312,4.691091105171977,5.275656342566792,4.0927452037204155,2.7324081011709995,3.0147713438073995,2.828904248894458,0.24574768466240712
2024-07-03,53.4349154639539,13.150323303779674,10.347908021630193,4.630657497705222,5.472311428379683,4.105307940314421,2.7441825152317296,3.0054577714538966,2.8639991781518175,0.2449368793994594
2024-07-04,53.42048390489106,13.022701050969706,10.429198581359532,4.602714792289906,5.695130425437036,4.045961946475978,2.729726080962849,2.954532495631876,2.8565790350206637,0.2429716869613955
2024-07-05,53.234474000783635,12.978509489756688,10.398644511602955,4.607809239113274,5.602560950265699,4.226013108593994,2.7767151273113746,3.0020204090991243,2.9353117522747993,0.23794141119845136
2024-07-08,53.24862793933981,12.997799796519757,10.404299738243026,4.605189608820079,5.56504416614734,4.235610252661708,2.7807200478898024,3.0027118311867387,2.923262427044991,0.23673419214675417
2024-07-09,53.241214471082465,13.016495188952534,10.399275984030472,4.588459924126045,5.476718315659135,4.261203854995359,2.780332905899382,3.002293782690319,2.9973043394154733,0.2367012331488077
2024-07-10,53.64127893666621,12.921589158864549,10.363122590759003,4.680764643298396,5.5635763737901005,4.187602333202378,2.7451508935009747,2.664194742539883,2.9943581901535192,0.23836213722499022
2024-07-11,53.70887435244119,12.969375595669463,10.365574333178005,4.677116552596339,5.512990029767192,4.118946949295636,2.7525348348784573,2.6676580678897426,2.988266777864019,0.2386625064199485
2024-07-12,53.52862902293543,12.97458596151419,10.336179313450552,4.676326284621319,5.831988420011126,4.064423133857376,2.7402316414296783,2.6782629957488218,3.0068873502546496,0.16248587617686105
2024-07-15,53.568133466561385,13.01803939784618,10.346186317210542,4.653912421981945,5.866932567473779,3.9662360983439733,2.739485896082582,2.6806366284335827,3.0154775857295415,0.14495962033649115
2024-07-16,53.646353121771426,13.039697320490498,10.360340035473008,4.661237840792587,5.918415004015171,3.9178797256835485,2.7207037105539325,2.68455086735233,2.9056510849364887,0.1451712889310144
2024-07-17,53.58043594046177,13.103473999422052,10.455560844380743,4.654557903962062,5.911883676784297,3.8299858074534954,2.7226523972883823,2.6812522642607726,2.91520425417924,0.14499291180719195
2024-07-18,53.56710865558271,13.117593041254146,10.453357736431789,4.646452495202445,5.968217195900632,3.7937505693788793,2.7238313104712195,2.6286816557563704,2.956036175260024,0.14497116476179167
2024-07-19,53.606987061054156,13.10649678665622,10.461033913936301,4.641757498765249,5.9577287790378755,3.786514624458559,2.7267062627425274,2.6359334533250713,2.9317625304734194,0.1450790895506245
2024-07-22,53.66502311337735,13.220737222996204,10.589184244332179,4.662472508352864,5.964390765175607,3.445545601474088,2.7344287829707863,2.641013417988329,2.93196818810651,0.1452361552260853
2024-07-23,53.70071765479848,13.310047280952025,10.709205146684624,4.568932707585008,5.9654936742625955,3.4410480905790672,2.7442037229566694,2.63269223229941,2.7823267328536336,0.1453327570284848
2024-07-24,53.608908831138216,13.258811355398617,10.696213714891588,4.554233805905267,6.156018213600773,3.419859169914223,2.759714267706684,2.6176888817169113,2.7834743473867993,0.14507741234092483
2024-07-25,53.63458196774486,13.274408779476026,10.715957058060688,4.567827651905472,6.10314230182262,3.3659871050927404,2.7622254006506886,2.618864887328179,2.8118622590581044,0.14514258886062995
2024-07-26,53.620961779210674,13.269018947901642,10.716921356112401,4.597601447967518,6.100398812615539,3.364656340384485,2.761760792491528,2.618323968260663,2.805243944982376,0.14511261007317772
2024-07-29,53.60114723446644,13.249503868486261,10.819267135899487,4.5614906936996835,6.097509238464064,3.3724130096279223,2.7628578889428557,2.6196858338408657,2.7728661119609255,0.14325898461149947
2024-07-30,53.519732918910535,13.235851538923136,10.803362453545464,4.580992697233287,6.18177856388002,3.4255433089542575,2.750732284563202,2.5758265486408445,2.7831382955613946,0.14304138978785957
2024-07-31,42.50014527921259,10.506084386278483,8.57733176868046,3.638534911909324,4.907570001259648,2.723570725341469,2.185674068164245,2.0455183841080524,2.2383455853710124,0.11359219534941983
2024-08-01,53.547126087845776,13.248391411041597,10.811810978133236,4.605320564330087,6.183119986645778,3.334094998652906,2.7510715738937153,2.577452086238617,2.800084905655453,0.14152740756283214
2024-08-02,53.53148840258447,13.250182353894546,10.808440034167113,4.601241142420251,6.179696149076793,3.4139483906114663,2.7584617395582973,2.5660742429808936,2.748455551234999,0.1420119934711683
2024-08-05,53.551109383815884,13.234411645646274,10.807324175009454,4.596474994249831,6.180956282245751,3.4234506379515803,2.7609537386011844,2.556436678148754,2.746818418979214,0.14206404535206463
2024-08-06,53.540747827033556,13.32544910929639,10.791378429820831,4.573798931770549,6.133643401570863,3.422893998169485,2.761582891292008,2.5580572485452144,2.7504116049955067,0.14203655750560204
2024-08-07,53.47047432827951,13.462929962660898,10.782809819117402,4.5864605033374035,6.103518284987628,3.4052033646050637,2.7738249579282783,2.5546240444726083,2.6943333590414555,0.16582137556975296
2024-08-08,53.46781812397236,13.444388392427589,10.779847618090391,4.5892202037643814,6.086602885700283,3.410204694874924,2.7737693493572477,2.5393620870360976,2.6841401511448013,0.22464649363192513
2024-08-09,53.454375588392914,13.413871650404193,10.801951077337524,4.482687551857017,6.184654967088591,3.3953038478226336,2.757339070158451,2.5569907337913764,2.7282354986946222,0.22459001445268423
2024-08-12,52.59132605539508,14.797244819040648,10.629002183105557,4.423505584110149,6.029699672084915,3.3394459957862757,2.712820353577771,2.5548714808837425,2.7011199676745723,0.2209638883412896
2024-08-13,52.52115967248678,14.780511258600388,10.618971028493121,4.414491425164129,6.13245635836532,3.326690837757141,2.727564111944527,2.551462818200083,2.725112786566854,0.2015797024216525
2024-08-14,52.44178047220635,14.813074964151005,10.60623664912905,4.42843384662657,6.1254668895935005,3.3270496294908245,2.7387730328892355,2.596708178940936,2.7212012971986743,0.2012750397738591
2024-08-15,52.450704765336674,14.81507774560187,10.606694671147954,4.435196689057063,6.076855417985077,3.355279002406137,2.737477777482301,2.597875326615131,2.7235293125636115,0.20130929180417895
2024-08-16,52.4018825873968,14.816814224064743,10.596821744999382,4.434277159756586,6.065531470883764,3.338492386329581,2.735550743853909,2.6937926392841667,2.715715134391515,0.20112190903955476
2024-08-19,52.38485622054975,14.812206914500376,10.619661892370642,4.430870308562264,6.060766775096842,3.3285085915666985,2.7423192380179033,2.6928138975104394,2.7269396011133966,0.20105656071168557
2024-08-20,52.36469916923646,14.819954242601874,10.61557557649353,4.439509120817886,6.057814040831079,3.318849379121655,2.740229651459772,2.691881173260466,2.7505084495685734,0.20097919660870744
2024-08-21,52.36040674631474,14.820593264031276,10.614181237011056,4.461369002377119,6.048537589720311,3.3060025754547078,2.746592285393218,2.701869997084938,2.739494504311483,0.20095279830114812
2024-08-22,52.34210935490855,14.83361045436096,10.61460761543785,4.482762073665291,6.0138567528677935,3.296679650427079,2.7470799160143144,2.7009258261753266,2.7674857809784634,0.20088257516437039
2024-08-23,52.32677825244122,14.852852270198671,10.61304894024273,4.498813134044132,6.034336072415266,3.2315290028800154,2.7462752911301163,2.700134719911019,2.7954085804572806,0.20082373627954703
2024-08-26,52.303888723201496,14.912623604079492,10.622534445155104,4.498975885969733,5.99751714081939,3.226087595614176,2.746020315037666,2.6988682940036806,2.792754450837134,0.20072954528212844
2024-08-27,52.09818313996052,14.950290855396409,10.603189962345235,4.683485855084733,5.75144859829224,3.3041599893247007,2.78389352568892,2.688768448424819,2.936639527967835,0.19994009751459293
2024-08-28,52.07138245556949,14.930171035567296,10.604651046400418,4.722113379869188,5.652658698257567,3.329067831439282,2.779642014522444,2.7640684616293836,2.9464034917761657,0.199841584968768
2024-08-29,51.9554167787264,14.948097261956208,10.597755365895841,4.833062071271749,5.638055673577939,3.3314069305579044,2.7774742364306713,2.7672720659485326,2.9520689958534763,0.19939061978127698
2024-08-30,51.915353583849964,14.96179572552342,10.592351963553833,4.886245433216427,5.638014843999824,3.320429709196482,2.8036337802371465,2.765138202591679,2.9177998895883213,0.1992368682428984
2024-09-02,51.90955167793441,15.056501264934289,10.594039016601222,4.901181298605472,5.639537873346761,3.3383088589992274,2.7941953388538416,2.7617532972895162,2.8057167713137483,0.199214602121517
2024-09-03,51.91125485528598,15.059456062045012,10.597257529190477,4.916824554374637,5.643414088392508,3.3149383901554588,2.7991060571222617,2.758050199894215,2.800477125091038,0.19922113844840617
2024-09-04,52.32871302891008,15.042682052155538,10.687335989346451,4.987991840697969,4.943327431759143,3.363198024681642,2.8315381140663347,2.7783693633649715,2.8360209267560776,0.20082322826179688
2024-09-05,52.30472745714357,15.098013682794168,10.690605592717528,4.984716801979761,4.9591844446691775,3.361652744317587,2.834456614586396,2.777178140616348,2.788727395647557,0.20073712552790132
2024-09-09,52.28344531592375,15.168290989386584,10.688424408509022,4.9980759538413615,4.94467082990611,3.3328148581065307,2.8385701277897715,2.7762546833619286,2.7687973850796808,0.200655448095263
2024-09-10,52.28760347842349,15.183646585822599,10.715094261003816,5.012416143067579,4.933290261104226,3.271422262621128,2.8424106531089497,2.7747191167054033,2.778725831689125,0.20067140645368023
2024-09-11,52.313645501372484,15.151943226697654,10.699351509051159,5.109563421972749,4.960753308163963,3.1252888509989365,2.832976612860306,2.776204405819329,2.7380542324546107,0.2922189306088072
2024-09-12,52.03783540471982,15.082131554656888,10.642633602139513,5.0805688608108746,5.485052624296519,3.093599277483977,2.818040480118664,2.7615675897810266,2.707892323731433,0.29067828226127734
2024-09-13,52.04334488085974,15.067178098598022,10.643760384901341,5.083779477249543,5.482446653523294,3.1069819909963723,2.819366805511869,2.758571091667004,2.70386155903421,0.29070905765860233
2024-09-16,52.02179409734886,15.073680398002006,10.639352878498325,5.082701861172491,5.490143561400428,3.111655151067934,2.817685554878272,2.757222661973931,2.7018171217953766,0.303946713862378
2024-09-17,52.010624496923,15.06921114298854,10.637273966967662,5.082329678623964,5.494923232440934,3.109651530661925,2.832490379570855,2.756425194508863,2.7011342825216755,0.3059360947925875
2024-09-19,52.051692359457,15.097457167670047,10.651122313194744,5.08315550413658,5.482195064080687,3.137810223992084,2.834726928865586,2.758498869149044,2.597163905912813,0.30617766354140874
2024-09-20,52.06964095941717,15.103243274743164,10.655543206940834,5.058121802082193,5.483230251246353,3.160590311043042,2.8409366219049046,2.7595372726913765,2.558235044581423,0.3109212553495362
2024-09-23,52.070652256231206,15.099370475242344,10.661014769334466,5.067819543982118,5.472359534339391,3.1601551626309448,2.8423954271184186,2.761057184491297,2.5540947349384875,0.3110809116913212
2024-09-24,52.080138201406434,15.102121195548355,10.657296144768317,5.063905369440212,5.476650009045273,3.1530116037408025,2.8480594114816054,2.7615601787105524,2.546120303156775,0.3111375827016792
2024-09-25,52.07976298539273,15.123420313871625,10.660821658044844,5.114815625689451,5.476610552030453,3.127258211016807,2.8492739648582006,2.761540282803252,2.4953610652094995,0.3111353410831366
2024-09-26,52.12611624801878,15.390605068581669,10.667734896924667,5.091657184963272,5.489417076528594,3.0934715265933286,2.852634057569307,2.7641011885234006,2.202549055979369,0.3217136963176054
2024-09-27,52.12735131656198,15.391484815081855,10.669944974971623,5.097031680333009,5.492122560790317,3.051204937457803,2.8501262286420506,2.764166680731029,2.220938224849373,0.3356285805809624
2024-09-30,42.482346649933895,12.409388238284109,8.666744694066368,4.151840663843066,4.579487028207441,2.4136898731354757,2.321934329104458,2.2527192378505374,1.7853200967490837,0.41700845107211254
2024-10-02,52.09592905564428,15.190402338136444,10.71344616136322,5.130611057047077,5.6321761224848315,2.936527376021762,2.847790450445037,2.7627063560099403,2.179035313950456,0.511375768896954
2024-10-03,52.06394242096193,15.105656082436786,10.71694853742595,5.122624990310198,5.656292901229341,2.989256826852246,2.8390453036570276,2.787635235108074,2.203934714804578,0.5146629872138658
2024-10-04,51.93479945882583,14.897007314505936,10.688841421624607,5.090258544795267,5.803750709918503,2.9176333081506343,2.799708418667594,2.819349086691616,2.196523722106664,0.8521280147133419
2024-10-07,51.889272910153174,14.906288234145325,10.677701078352877,5.061791875478827,5.787871921440508,2.922293295804196,2.7976035529402896,2.8387618854904897,2.242953688134853,0.8754615580594578
2024-10-08,51.967249810520954,14.75892036482444,10.717676898541644,5.128247441920849,5.896376385615962,2.7899868381492645,2.804477950642401,2.8430278510802562,2.225372848089193,0.8686636106150354
2024-10-09,51.93734371135017,14.797335254318844,10.69364902103461,5.094708300651925,5.832797778385277,2.868648935557744,2.784593382412557,2.8408790902577947,2.127093526163039,1.0229509998680377
2024-10-10,51.850604062469344,14.822921271310607,10.78665355920274,5.071974980357824,5.791663330691322,2.8777774756490238,2.7949958820050056,2.8338667115496508,2.1373126516566625,1.032230075107828
2024-10-14,51.87718692563513,14.829187988981477,10.799872478115361,5.084827019835226,5.657249895133644,2.821433102674927,2.848712648666853,2.835319583553465,2.1413814147439587,1.1048289426599567
