date,CHINA GALAXY INTERNATIONAL SECURITIES,KGI ASIA LTD,PHILLIP SECURITIES (HONG KONG) LTD,MIB SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CGS INTERNATIONAL SECURITIES HK LTD,CHINA CONSTRUCTION BANK (ASIA),FUTU SECURITIES INTERNATIONAL,BOOM SECURITIES (H.K.) LTD,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-04-16,0.0,0.0,27.634999999999998,0.0,6.689500166666666,5.856666666666667,6.291666666666666,3.9635,4.390000000000001,3.4738333333333338,58.300166833333336
2024-04-17,0.0,40.224872,26.576666666666664,0.0,6.654500166666668,5.52,6.046666666666667,4.441833333333333,4.390000000000001,3.5021666666666667,97.35670549999999
2024-04-18,0.0,40.224872,26.588333333333335,0.0,6.771166833333334,5.52,6.046666666666667,4.1185,4.390000000000001,3.5021666666666667,97.1617055
2024-04-19,0.0,40.224872,26.611666666666668,0.0,6.771166833333334,5.52,6.046666666666667,4.1185,4.390000000000001,3.4905,97.17337216666667
2024-04-22,0.0,40.224872,26.64666666666667,0.0,6.631166833333333,5.52,6.198333333333333,4.211833333333334,4.390000000000001,3.4905,97.31337216666667
2024-04-23,0.0,40.224872,26.833333333333332,19.300512666666666,6.631166833333333,5.52,5.976666666666667,4.795166666666666,4.390000000000001,3.4905,117.16221816666668
2024-04-24,0.0,40.224872,26.961666666666666,19.300512666666666,6.4678335,5.52,5.976666666666667,4.760166666666667,4.390000000000001,3.4905,117.09221816666667
2024-04-25,0.0,40.224872,27.148333333333337,19.300512666666666,6.4678335,5.52,5.976666666666667,4.6085,4.390000000000001,3.5021666666666667,117.13888483333332
2024-04-26,0.0,40.224872,27.323333333333334,19.300512666666666,6.4678335,5.52,5.976666666666667,4.631833333333334,4.390000000000001,3.5021666666666667,117.33721816666667
2024-04-29,0.0,40.224872,27.463333333333335,19.300512666666666,6.4678335,5.52,5.976666666666667,4.351833333333333,4.390000000000001,3.5021666666666667,117.19721816666666
2024-04-30,0.0,40.224872,27.463333333333335,19.300512666666666,6.444500166666667,5.52,5.976666666666667,4.340166666666667,4.390000000000001,3.4205,117.08055150000001
2024-05-03,0.0,40.224872,27.463333333333335,19.300512666666666,6.444500166666667,5.52,5.976666666666667,4.316833333333333,4.390000000000001,3.4205,117.05721816666667
2024-05-06,0.0,40.224872,27.463333333333335,19.300512666666666,6.491166833333334,5.52,5.976666666666667,4.1185,4.390000000000001,3.4205,116.90555149999999
2024-05-08,0.0,40.224872,27.463333333333335,19.300512666666666,6.491166833333334,5.578333333333333,5.976666666666667,4.235166666666667,4.390000000000001,3.4205,117.08055150000001
2024-05-09,0.0,40.224872,27.486666666666665,19.300512666666666,6.491166833333334,5.578333333333333,5.976666666666667,4.235166666666667,4.390000000000001,3.4205,117.10388483333334
2024-05-13,0.0,40.224872,27.486666666666665,19.300512666666666,6.491166833333334,5.578333333333333,5.976666666666667,4.176833333333333,4.390000000000001,3.478833333333333,117.10388483333334
2024-05-20,0.0,40.16653866666667,27.486666666666665,19.300512666666666,6.491166833333334,5.578333333333333,5.976666666666667,4.410166666666666,4.390000000000001,3.5021666666666667,117.30221816666666
2024-05-27,0.0,40.16653866666667,27.486666666666665,19.300512666666666,6.491166833333334,5.578333333333333,5.976666666666667,4.3985,4.390000000000001,3.5021666666666667,117.2905515
2024-05-28,0.0,40.16653866666667,27.486666666666665,19.300512666666666,6.491166833333334,5.578333333333333,5.976666666666667,4.410166666666666,4.390000000000001,3.5021666666666667,117.30221816666666
2024-05-30,0.0,40.16653866666667,27.486666666666665,19.300512666666666,6.491166833333334,5.578333333333333,5.976666666666667,4.421833333333333,4.390000000000001,3.5021666666666667,117.31388483333333
2024-05-31,0.0,40.16653866666667,27.486666666666665,19.300512666666666,6.386166833333333,5.625,5.976666666666667,4.6785,4.390000000000001,3.5021666666666667,117.51221816666666
2024-06-03,0.0,40.16653866666667,27.486666666666665,19.300512666666666,6.269500166666667,5.776666666666666,5.976666666666667,4.690166666666666,4.390000000000001,3.5021666666666667,117.55888483333334
2024-06-04,0.0,40.16653866666667,27.42833333333333,19.242179333333333,6.269500166666667,5.776666666666666,5.976666666666667,4.701833333333334,4.390000000000001,3.5604999999999998,117.51221816666666
2024-06-05,72.57900649999999,40.16653866666667,27.451666666666668,19.078846,6.269500166666667,5.776666666666666,5.976666666666667,4.6785,4.390000000000001,3.5604999999999998,189.92789133333335
2024-06-07,72.57900649999999,40.16653866666667,27.439999999999998,18.577179333333333,6.269500166666667,5.858333333333333,5.976666666666667,4.655166666666666,4.390000000000001,3.607166666666667,189.519558
2024-06-11,72.57900649999999,40.16653866666667,27.405,18.577179333333333,6.269500166666667,5.858333333333333,5.976666666666667,4.830166666666667,4.390000000000001,3.607166666666667,189.659558
2024-06-12,72.52067316666667,40.16653866666667,27.405,18.577179333333333,6.094500166666666,5.905,6.035,4.906833333333333,4.390000000000001,3.5255,189.52622466666668
2024-06-13,72.52067316666667,40.16653866666667,27.405,18.565512666666667,6.094500166666666,5.94,5.976666666666667,4.6851666666666665,4.390000000000001,3.583833333333333,189.32789133333335
2024-06-14,72.52067316666667,40.16653866666667,27.405,18.553846,6.094500166666666,5.94,5.976666666666667,4.6851666666666665,4.390000000000001,3.583833333333333,189.31622466666667
2024-06-18,72.52067316666667,40.16653866666667,27.405,18.553846,6.0878334999999995,5.94,5.976666666666667,4.6851666666666665,4.390000000000001,3.583833333333333,189.309558
2024-06-19,72.52067316666667,40.16653866666667,27.405,18.553846,6.029500166666667,5.94,5.976666666666667,4.7085,4.390000000000001,3.6304999999999996,189.32122466666667
2024-06-20,72.52067316666667,40.16653866666667,27.405,18.553846,6.029500166666667,5.94,5.976666666666667,4.7085,4.390000000000001,3.607166666666667,189.29789133333333
2024-06-25,72.52067316666667,40.16653866666667,27.405,18.553846,6.029500166666667,5.94,5.976666666666667,4.6851666666666665,4.390000000000001,3.607166666666667,189.27455799999998
2024-06-27,72.52067316666667,40.16653866666667,27.405,18.553846,6.029500166666667,5.94,5.976666666666667,4.696833333333333,4.390000000000001,3.607166666666667,189.28622466666667
2024-06-28,72.52067316666667,40.16653866666667,27.405,18.553846,6.029500166666667,6.045,5.976666666666667,4.696833333333333,4.390000000000001,3.607166666666667,189.39122466666666
2024-07-02,72.52067316666667,40.16653866666667,27.405,18.553846,6.029500166666667,6.126666666666666,5.976666666666667,4.696833333333333,4.390000000000001,3.607166666666667,189.47289133333334
2024-07-03,72.52067316666667,40.16653866666667,27.400000000000002,18.553846,6.029500166666667,6.126666666666666,5.976666666666667,4.696833333333333,4.390000000000001,3.607166666666667,189.46789133333334
2024-07-04,72.52067316666667,40.119872,27.423333333333332,18.553846,5.866166833333334,6.3133333333333335,5.615,4.611833333333333,4.390000000000001,3.432166666666667,188.84622466666667
2024-07-05,72.52067316666667,40.119872,27.23333333333333,18.553846,5.809500166666667,6.29,4.833333333333333,4.821833333333333,4.390000000000001,3.6888333333333336,188.26122466666666
2024-07-08,72.52067316666667,40.119872,27.23333333333333,18.553846,5.879500166666666,6.29,4.95,4.8685,4.390000000000001,3.6304999999999996,188.43622466666667
2024-07-09,72.52067316666667,40.119872,27.23333333333333,18.553846,5.879500166666666,6.29,4.95,4.880166666666667,4.401666666666667,3.6304999999999996,188.45955800000002
2024-07-10,72.52067316666667,40.119872,26.965,18.553846,5.8328335000000004,6.29,4.821666666666666,5.0085,4.401666666666667,3.7005000000000003,188.214558
2024-07-11,72.52067316666667,40.119872,26.953333333333333,18.553846,5.891166833333333,6.29,4.821666666666666,4.7985,4.401666666666667,3.7005000000000003,188.05122466666666
2024-07-12,72.52067316666667,40.10820533333334,26.953333333333333,18.553846,5.891166833333333,6.29,4.821666666666666,4.565166666666666,4.401666666666667,3.7355,187.84122466666668
2024-07-15,72.52067316666667,40.10820533333334,26.953333333333333,18.553846,5.891166833333333,6.266666666666667,4.821666666666666,4.530166666666666,4.401666666666667,3.7471666666666668,187.794558
2024-07-16,72.52067316666667,40.10820533333334,26.953333333333333,18.553846,5.961166833333333,6.256666666666668,4.821666666666666,4.495166666666667,4.401666666666667,3.6888333333333336,187.76122466666666
2024-07-17,72.52067316666667,40.10820533333334,26.953333333333333,18.553846,5.961166833333333,6.256666666666668,4.821666666666666,4.506833333333334,4.390000000000001,3.6888333333333336,187.76122466666666
2024-07-18,72.52067316666667,40.073205333333334,26.953333333333333,18.553846,5.961166833333333,6.256666666666668,4.821666666666666,4.565166666666666,4.390000000000001,3.6888333333333336,187.784558
2024-07-19,72.52067316666667,40.073205333333334,26.953333333333333,18.553846,5.961166833333333,6.256666666666668,4.821666666666666,4.576833333333333,4.390000000000001,3.6888333333333336,187.79622466666666
2024-07-22,72.52067316666667,40.073205333333334,26.953333333333333,18.553846,15.630589833333334,6.256666666666668,4.821666666666666,4.506833333333334,4.390000000000001,3.7238333333333333,197.43064766666666
2024-07-23,72.52067316666667,40.073205333333334,26.953333333333333,18.553846,15.630589833333334,6.256666666666668,4.821666666666666,4.5535,4.390000000000001,3.7471666666666668,197.50064766666665
2024-07-24,72.52067316666667,40.03820533333333,26.953333333333333,18.553846,15.618923166666669,6.256666666666668,4.821666666666666,4.600166666666667,4.390000000000001,3.7471666666666668,197.50064766666665
2024-07-25,72.52067316666667,40.03820533333333,26.950000000000003,18.553846,15.700589833333334,6.256666666666668,4.821666666666666,4.5535,4.390000000000001,3.7471666666666668,197.53231433333335
2024-07-29,72.52067316666667,40.03820533333333,26.950000000000003,18.553846,15.700589833333334,6.256666666666668,4.821666666666666,4.565166666666666,4.390000000000001,3.7471666666666668,197.543981
2024-07-30,72.52067316666667,39.104872,26.973333333333333,18.553846,15.700589833333334,6.513333333333334,5.0200000000000005,4.9735000000000005,4.390000000000001,3.8405,197.59064766666668
2024-07-31,72.52067316666667,36.129872,26.973333333333333,18.553846,15.723923166666667,6.793333333333333,5.078333333333333,5.230166666666667,4.390000000000001,3.863833333333333,195.25731433333334
2024-08-01,72.52067316666667,36.129872,26.99666666666667,18.553846,15.723923166666667,6.793333333333333,5.078333333333333,5.241833333333333,4.390000000000001,4.027166666666666,195.45564766666666
2024-08-02,72.52067316666667,36.129872,26.99666666666667,18.553846,15.723923166666667,6.851666666666667,5.078333333333333,5.055166666666667,4.390000000000001,4.027166666666666,195.32731433333333
2024-08-06,72.52067316666667,36.129872,26.99666666666667,18.553846,15.723923166666667,6.851666666666667,5.078333333333333,5.090166666666667,4.390000000000001,4.027166666666666,195.36231433333333
2024-08-07,72.52067316666667,36.129872,26.99666666666667,18.553846,15.723923166666667,6.851666666666667,5.078333333333333,5.101833333333333,4.390000000000001,4.027166666666666,195.37398100000001
2024-08-08,72.52067316666667,36.129872,26.99666666666667,18.553846,15.782256499999999,6.851666666666667,5.078333333333333,5.055166666666667,4.390000000000001,3.9688333333333334,195.32731433333333
2024-08-09,72.52067316666667,36.129872,26.99666666666667,18.553846,15.782256499999999,6.851666666666667,5.078333333333333,5.0435,4.390000000000001,3.9688333333333334,195.31564766666668
2024-08-12,72.52067316666667,36.129872,26.99666666666667,18.553846,15.782256499999999,6.851666666666667,5.078333333333333,5.1485,4.390000000000001,3.9688333333333334,195.42064766666667
2024-08-14,72.52067316666667,36.129872,26.99666666666667,18.553846,15.782256499999999,6.851666666666667,5.078333333333333,5.230166666666667,4.390000000000001,3.9688333333333334,195.50231433333335
2024-08-15,72.52067316666667,36.129872,26.985,18.553846,15.782256499999999,6.851666666666667,5.0200000000000005,5.300166666666667,4.390000000000001,3.9688333333333334,195.50231433333335
2024-08-20,72.52067316666667,36.759872,26.985,18.553846,15.782256499999999,6.851666666666667,5.0200000000000005,5.300166666666667,4.390000000000001,3.9688333333333334,196.13231433333334
2024-08-22,72.52067316666667,36.759872,26.985,18.553846,15.782256499999999,6.851666666666667,5.0200000000000005,5.311833333333333,4.390000000000001,3.9688333333333334,196.143981
2024-08-27,72.52067316666667,36.759872,26.985,18.553846,15.782256499999999,6.851666666666667,5.0200000000000005,5.311833333333333,4.390000000000001,3.922166666666667,196.09731433333332
2024-09-03,72.52067316666667,36.759872,26.99666666666667,18.553846,15.780589833333334,6.851666666666667,5.0200000000000005,5.311833333333333,4.390000000000001,3.922166666666667,196.10731433333333
2024-09-05,72.52067316666667,36.759872,27.008333333333333,18.553846,15.780589833333334,6.851666666666667,5.0200000000000005,5.311833333333333,4.390000000000001,3.9105,196.10731433333333
2024-09-13,72.52067316666667,36.759872,27.008333333333333,18.553846,15.780589833333334,6.851666666666667,5.0200000000000005,5.3235,4.390000000000001,3.9105,196.118981
2024-09-17,72.52067316666667,36.759872,27.008333333333333,18.553846,15.780589833333334,6.851666666666667,5.0200000000000005,5.3585,4.390000000000001,3.9105,196.15398100000002
2024-09-23,72.52067316666667,36.759872,26.993333333333336,18.553846,15.780589833333334,6.851666666666667,5.0200000000000005,5.3585,4.390000000000001,3.9105,196.138981
2024-09-24,72.52067316666667,36.759872,26.993333333333336,18.553846,15.780589833333334,6.851666666666667,5.0200000000000005,5.2535,4.390000000000001,3.9105,196.033981
2024-09-26,72.52067316666667,36.759872,26.993333333333336,18.553846,15.780589833333334,6.851666666666667,5.0200000000000005,5.241833333333333,4.390000000000001,3.9105,196.02231433333333
2024-09-30,72.52067316666667,36.759872,27.016666666666666,18.553846,15.780589833333334,6.875000000000001,5.0200000000000005,5.241833333333333,4.390000000000001,3.9105,196.068981
2024-10-02,72.52067316666667,36.759872,27.016666666666666,18.553846,15.780589833333334,6.875000000000001,5.0200000000000005,5.160166666666666,4.390000000000001,3.9105,195.98731433333333
2024-10-03,72.52067316666667,36.759872,27.028333333333332,18.553846,15.780589833333334,6.875000000000001,5.0200000000000005,5.160166666666666,4.390000000000001,3.9105,195.998981
2024-10-04,72.52067316666667,36.119872,27.05166666666667,18.553846,16.013923166666665,6.875000000000001,5.195,5.261833333333334,4.390000000000001,3.9105,195.89231433333333
2024-10-07,72.52067316666667,36.119872,27.05166666666667,18.553846,16.013923166666665,6.875000000000001,5.3,5.261833333333334,4.390000000000001,3.8055,195.89231433333333
2024-10-08,72.53233983333334,36.02653866666667,27.05166666666667,18.553846,16.013923166666665,6.875000000000001,5.3,5.191833333333333,4.390000000000001,3.8004999999999995,195.73564766666667
2024-10-09,72.53233983333334,36.02653866666667,27.05166666666667,18.553846,16.013923166666665,6.875000000000001,5.3,5.215166666666667,4.390000000000001,3.7655000000000003,195.72398099999998
2024-10-10,72.53233983333334,36.02653866666667,27.05166666666667,18.553846,15.780589833333334,7.003333333333334,5.3,5.273499999999999,4.390000000000001,3.7655000000000003,195.67731433333333
2024-10-14,72.53233983333334,36.02653866666667,27.05166666666667,18.553846,15.780589833333334,7.003333333333334,5.3,5.215166666666667,4.390000000000001,3.7304999999999997,195.583981
2024-10-17,72.53233983333334,36.02653866666667,27.05166666666667,18.553846,15.763923166666666,7.003333333333334,5.3,5.215166666666667,4.390000000000001,3.6721666666666666,195.508981
2024-10-24,72.53233983333334,34.18320533333333,27.05166666666667,18.553846,15.763923166666666,7.155,5.358333333333333,5.530166666666666,4.390000000000001,3.7888333333333337,194.30731433333332
2024-10-25,72.53233983333334,32.46820533333333,27.05166666666667,18.553846,15.973923166666667,7.155,5.358333333333333,5.7285,4.390000000000001,3.7304999999999997,192.94231433333334
2024-10-28,72.53233983333334,32.46820533333333,27.045,18.553846,15.763923166666666,7.155,5.358333333333333,5.810166666666667,4.390000000000001,3.7304999999999997,192.80731433333332
2024-10-29,72.53233983333334,32.46820533333333,27.045,18.553846,15.620589833333334,7.155,5.3,5.810166666666667,4.390000000000001,3.7304999999999997,192.60564766666667
2024-10-30,72.53233983333334,32.46820533333333,27.045,18.553846,15.655589833333334,7.225,5.3,5.810166666666667,4.390000000000001,3.7655000000000003,192.74564766666666
2024-10-31,72.53233983333334,32.46820533333333,27.015,18.553846,15.748923166666668,7.225,5.463333333333333,5.285166666666666,4.390000000000001,4.0805,192.76231433333334
2024-11-01,72.52067316666667,32.42153866666666,27.03833333333333,18.553846,15.935589833333333,7.481666666666667,5.463333333333333,5.110166666666666,4.390000000000001,4.127166666666667,193.04231433333334
2024-11-05,72.52067316666667,32.42153866666666,27.03833333333333,18.553846,15.935589833333333,7.481666666666667,5.463333333333333,5.1685,4.390000000000001,4.0105,192.983981
2024-11-06,72.52067316666667,32.42153866666666,27.03833333333333,18.553846,15.935589833333333,7.481666666666667,5.463333333333333,5.1685,4.390000000000001,4.0455,193.018981
2024-11-07,72.52067316666667,32.42153866666666,27.03833333333333,18.553846,15.958923166666667,7.481666666666667,5.463333333333333,5.156833333333333,4.390000000000001,4.0455,193.03064766666665
2024-11-11,72.52067316666667,32.411538666666665,27.03833333333333,18.553846,15.9122565,7.563333333333333,5.463333333333333,5.1335,4.390000000000001,4.0455,193.03231433333335
2024-11-12,72.52067316666667,32.411538666666665,27.03833333333333,18.553846,15.7022565,7.598333333333334,5.463333333333333,5.156833333333333,4.390000000000001,4.022166666666667,192.85731433333333
2024-11-13,72.52067316666667,32.411538666666665,27.05,18.553846,15.7022565,7.598333333333334,5.463333333333333,5.121833333333333,4.390000000000001,4.022166666666667,192.833981
2024-11-14,72.52067316666667,32.411538666666665,27.05,18.553846,15.503923166666667,7.75,5.463333333333333,5.005166666666667,4.390000000000001,4.1505,192.798981
2024-11-15,72.52067316666667,32.411538666666665,27.05,18.553846,15.492256500000002,7.75,5.463333333333333,5.005166666666667,4.390000000000001,4.1505,192.78731433333334
2024-11-18,72.52067316666667,32.411538666666665,27.05,18.553846,15.493923166666669,7.75,5.463333333333333,5.005166666666667,4.390000000000001,4.1505,192.78898099999998
2024-11-19,72.52067316666667,32.411538666666665,27.131666666666664,18.553846,15.493923166666669,7.75,5.5216666666666665,5.005166666666667,4.390000000000001,4.0805,192.858981
2024-11-21,72.52067316666667,32.411538666666665,27.131666666666664,18.553846,15.493923166666669,7.75,5.5216666666666665,5.0285,4.390000000000001,4.0805,192.88231433333334
2024-11-22,72.52067316666667,32.411538666666665,27.131666666666664,18.553846,15.493923166666669,7.75,5.5216666666666665,5.0168333333333335,4.401666666666667,4.0805,192.88231433333334
2024-11-28,72.52067316666667,32.411538666666665,27.12833333333333,18.553846,15.493923166666669,7.75,5.5216666666666665,5.0168333333333335,4.401666666666667,4.0805,192.878981
2024-12-02,72.52067316666667,32.411538666666665,27.12833333333333,18.553846,15.493923166666669,7.75,5.5216666666666665,5.156833333333333,4.401666666666667,4.0805,193.018981
2024-12-03,72.52067316666667,32.411538666666665,27.175,18.553846,15.493923166666669,7.75,5.5216666666666665,5.086833333333334,4.401666666666667,4.0805,192.99564766666666
2024-12-04,72.52067316666667,32.411538666666665,27.175,18.553846,15.505589833333334,7.75,5.5216666666666665,5.005166666666667,4.401666666666667,4.0805,192.92564766666666
2024-12-05,72.52067316666667,32.411538666666665,27.175,18.553846,15.505589833333334,7.75,5.615,5.0285,4.401666666666667,4.047166666666667,193.00898099999998
2024-12-06,72.52067316666667,32.411538666666665,27.175,18.553846,15.505589833333334,7.75,5.615,4.970166666666667,4.401666666666667,4.093833333333333,192.99731433333335
2024-12-17,72.52067316666667,32.411538666666665,27.175,18.553846,15.505589833333334,7.75,5.615,4.981833333333333,4.401666666666667,4.093833333333333,193.00898099999998
2024-12-20,72.52067316666667,32.411538666666665,27.175,18.553846,15.505589833333334,7.75,5.615,5.0168333333333335,4.413333333333333,4.093833333333333,193.0556476666667
2024-12-23,72.52067316666667,32.411538666666665,27.175,18.553846,15.505589833333334,7.75,5.615,5.0168333333333335,4.413333333333333,4.187166666666667,193.148981
2024-12-27,72.52067316666667,32.411538666666665,27.175,18.553846,15.505589833333334,7.75,5.615,5.2385,4.413333333333333,4.187166666666667,193.37064766666668
2025-01-02,72.52067316666667,32.411538666666665,27.175,18.553846,15.505589833333334,7.75,5.615,5.040166666666666,4.413333333333333,4.187166666666667,193.17231433333333
2025-01-06,72.52067316666667,32.411538666666665,27.175,18.553846,15.1672565,7.75,5.615,5.285166666666666,4.413333333333333,4.187166666666667,193.078981
2025-01-07,72.52067316666667,32.411538666666665,27.21,18.553846,15.1672565,7.75,5.615,5.285166666666666,4.413333333333333,4.187166666666667,193.113981
2025-01-08,72.52067316666667,32.411538666666665,27.21,18.553846,15.1672565,7.75,5.615,5.273499999999999,4.413333333333333,4.187166666666667,193.10231433333334
2025-01-09,72.52067316666667,32.411538666666665,27.256666666666668,18.553846,15.1672565,7.75,5.615,5.273499999999999,4.413333333333333,4.187166666666667,193.148981
2025-01-10,72.52067316666667,32.411538666666665,27.315,18.553846,15.1672565,7.75,5.556666666666667,5.273499999999999,4.413333333333333,4.187166666666667,193.148981
2025-01-13,72.52067316666667,32.411538666666665,27.37333333333333,18.553846,15.1672565,7.75,5.556666666666667,5.261833333333334,4.413333333333333,4.187166666666667,193.19564766666667
2025-01-20,72.52067316666667,32.411538666666665,27.37333333333333,18.553846,15.1672565,7.75,5.556666666666667,5.250166666666667,4.413333333333333,4.187166666666667,193.18398100000002
2025-01-22,72.52067316666667,32.411538666666665,27.37333333333333,18.553846,15.1672565,7.75,6.116666666666667,4.736833333333333,4.413333333333333,4.187166666666667,193.23064766666667
2025-02-03,72.52067316666667,32.411538666666665,27.37333333333333,18.553846,15.1672565,7.75,6.116666666666667,4.736833333333333,4.413333333333333,4.183833333333333,193.22731433333334
2025-02-04,72.52067316666667,32.411538666666665,27.37333333333333,18.553846,14.828923166666666,7.82,6.116666666666667,4.771833333333333,4.413333333333333,4.183833333333333,192.993981
2025-02-05,72.52067316666667,32.411538666666665,27.361666666666668,18.553846,14.618923166666667,7.82,6.116666666666667,4.6785,4.413333333333333,4.3005,192.79564766666667
2025-02-06,72.52067316666667,32.411538666666665,27.361666666666668,18.553846,14.618923166666667,7.82,6.116666666666667,4.666833333333333,4.413333333333333,4.3005,192.783981
2025-02-12,72.52067316666667,32.411538666666665,27.361666666666668,18.553846,14.618923166666667,7.82,6.116666666666667,4.701833333333334,4.413333333333333,4.3005,192.81898099999998
2025-02-13,72.52067316666667,32.411538666666665,27.361666666666668,18.553846,14.618923166666667,7.82,6.116666666666667,4.771833333333333,4.413333333333333,4.3005,192.888981
2025-02-14,72.52067316666667,32.411538666666665,27.361666666666668,18.553846,14.618923166666667,7.8549999999999995,6.116666666666667,4.771833333333333,4.413333333333333,4.3005,192.923981
2025-02-17,72.52067316666667,32.143205333333334,27.361666666666668,18.553846,14.618923166666667,7.8549999999999995,6.116666666666667,5.436833333333333,4.413333333333333,4.3005,193.32064766666664
2025-02-19,72.52067316666667,32.143205333333334,27.361666666666668,18.553846,14.618923166666667,7.8549999999999995,6.466666666666667,5.425166666666667,4.413333333333333,4.3005,193.658981
2025-02-24,72.52067316666667,32.143205333333334,27.33833333333333,18.553846,14.618923166666667,7.913333333333333,6.466666666666667,5.425166666666667,4.413333333333333,4.3005,193.69398099999998
2025-02-25,72.52067316666667,32.143205333333334,27.33833333333333,18.553846,14.618923166666667,8.018333333333333,6.466666666666667,5.401833333333333,4.413333333333333,4.3005,193.77564766666666
2025-02-28,72.53233983333334,32.143205333333334,27.37333333333333,18.553846,14.618923166666667,8.018333333333333,6.653333333333333,5.1685,4.413333333333333,4.3005,193.77564766666666
2025-03-03,72.53233983333334,32.143205333333334,27.37333333333333,18.553846,14.618923166666667,8.018333333333333,6.653333333333333,5.145166666666666,4.413333333333333,4.3005,193.75231433333335
2025-03-05,72.54400650000001,32.143205333333334,27.37333333333333,18.553846,14.618923166666667,8.018333333333333,6.653333333333333,5.1335,4.413333333333333,4.3005,193.75231433333335
2025-03-13,72.54400650000001,32.143205333333334,27.37333333333333,18.553846,14.618923166666667,8.018333333333333,6.653333333333333,5.156833333333333,4.413333333333333,4.3005,193.77564766666666
2025-03-19,72.54400650000001,32.143205333333334,27.37333333333333,18.553846,14.618923166666667,8.018333333333333,6.466666666666667,5.191833333333333,4.413333333333333,4.3005,193.62398100000001
2025-03-20,72.52067316666667,32.143205333333334,27.37333333333333,18.553846,14.618923166666667,8.018333333333333,6.466666666666667,5.191833333333333,4.413333333333333,4.3005,193.60064766666667
2025-03-21,72.52067316666667,32.143205333333334,27.37333333333333,18.553846,14.618923166666667,8.018333333333333,6.466666666666667,5.1685,4.413333333333333,4.3005,193.57731433333333
2025-03-25,72.52067316666667,32.143205333333334,27.23333333333333,18.48051266666667,14.6422565,8.018333333333333,6.466666666666667,5.0285,4.413333333333333,4.283833333333333,193.23064766666667
2025-03-26,72.52067316666667,32.143205333333334,27.091666666666665,18.48051266666667,14.618923166666667,8.018333333333333,6.466666666666667,5.086833333333334,4.413333333333333,4.283833333333333,193.123981
2025-03-27,72.52067316666667,32.143205333333334,27.091666666666665,18.48051266666667,14.607256499999998,8.018333333333333,6.466666666666667,5.145166666666666,4.413333333333333,4.283833333333333,193.17064766666667
2025-03-28,72.52067316666667,32.143205333333334,27.091666666666665,18.48051266666667,14.805589833333332,8.018333333333333,6.466666666666667,5.086833333333334,4.413333333333333,4.283833333333333,193.31064766666665
