date,SPDB INTERNATIONAL SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,QUAM SECURITIES LTD,BLUEMOUNT SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,SOOCHOW SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD
2024-06-26,0.0,3.193840317064065,53.32590495805242,17.723133322327637,18.108058371210348,2.6805391023013403,1.4782587725392653,0.0,1.9250321419282215,1.5652330145767037
2024-06-28,0.0,15.026475911428857,53.32574222221258,5.890433895173232,18.10830828265409,2.6805309220410636,1.4782542613043779,0.0,1.9250262672651925,1.5652282379206044
2024-07-03,0.0,15.025833946066664,53.323464024741554,5.89018224238709,18.11180688271467,2.6804164036393847,1.4781911069069085,0.0,1.9249440257474753,1.5651613677962588
2024-07-04,0.0,15.026109067362285,53.32444037124997,5.89029009094816,18.11030751929383,2.6804654817562077,1.4782181724164811,0.0,1.9249792712517353,1.5651900257213303
2024-07-05,0.0,15.02601735914432,53.32411491844123,5.8902541409889855,18.110807313201445,2.6804491221842426,1.4782091504698316,0.0,1.924967522606907,1.5651804729630352
2024-07-08,0.0,15.03032885584811,53.339415496113176,5.891944263574789,18.087310402748965,2.681218237997086,1.478633301043296,0.0,1.925519863984549,1.565629578690037
2024-07-11,0.0,15.033724753815125,53.35146681011849,5.893275468083907,18.0688033468659,2.681824022717491,1.4789673780863952,0.0,1.9259549089562369,1.5659833113564583
2024-07-12,0.0,15.033954261725805,53.35228128450057,5.8933654360301,18.06755256849452,2.6818649639904186,1.4789899563042666,0.0,1.9259843109769907,1.5660072179773281
2024-07-17,0.0,15.035377367192645,53.35733158077277,5.893923298613963,18.05979689012663,2.6821188277860073,1.4791299566432046,0.0,1.9261666235445487,1.5661554553202266
2024-07-22,0.0,15.030004620592996,53.35993855940784,5.894211269013925,18.061900742909316,2.6822498730664512,1.4792022252533696,0.0,1.926260733858659,1.5662319758974415
2024-07-23,0.0,15.039005782732895,53.391894734463854,5.897741191502872,18.012829692336403,2.6838562176163467,1.480088089190428,0.0,1.9274143319863286,1.567169960170875
2024-07-24,0.0,15.039189592178435,53.39254729984677,5.897813274761167,18.011827630329567,2.683889020191889,1.4801061790944385,0.0,1.92743788919249,1.5671891144052443
2024-07-26,0.0,15.02885728793334,53.35586526723182,5.893761327629169,17.998842359259612,2.7513583429777864,1.4790893086531347,0.0,1.9261136905338723,1.5661124157812667
2024-07-31,0.0,8.32690864286401,29.5624216218967,3.265505234214762,9.949454088911521,1.5244212601680904,0.8195061881171927,0.0,1.0790276854119654,0.8677223265095594
2024-08-01,0.0,15.031519367965299,53.365316257469786,5.89480529684405,17.962939485533795,2.751845694475328,1.4793513015670747,0.0,1.9478327729391436,1.5663898232055293
2024-08-02,0.0,15.033769101643085,53.37330332426398,5.895687559087516,17.950661183297807,2.752257557027834,1.479572712747338,0.0,1.9481243006869846,1.5666242612454602
2024-08-07,0.0,15.031106224767019,53.36384950504801,5.894643277379885,17.96519428444858,2.7517700596506933,1.479310641410696,0.0,1.9477792365106674,1.5663467707844487
2024-08-13,0.0,15.04323453704146,53.40690777509717,5.899399552356952,17.848266275981192,2.7539904103083126,1.5312399608214096,0.0,1.9493508623423812,1.5676106260511247
2024-08-14,0.0,15.040844079400225,53.39842110619153,5.898462103385861,17.861320665257495,2.753552785181615,1.5309966378674333,0.0,1.949041099129366,1.5673615235864722
2024-08-15,0.0,15.033631343493756,53.37281425146793,5.895633535442369,17.781892940257404,2.9217524188614252,1.4795591550561606,0.0,1.9481064495415725,1.566609905879386
2024-08-16,0.0,15.039465314771466,53.39352617783085,5.897921402952475,17.728598062340826,2.922886238050067,1.480133314779587,0.0,1.9702516426400145,1.5672178466347138
2024-08-19,0.0,15.03827058987904,53.38928463243785,5.897452876088907,17.727189714572496,2.930597977920393,1.4800157339960773,0.0,1.9700951271899942,1.567093347915242
2024-08-20,0.0,15.032024351606617,53.36710906437533,5.895003332729231,17.675236912152705,3.015506056691406,1.4794010003492648,0.0,1.9692768360500508,1.5664424460453956
2024-08-21,0.0,15.063182597975322,53.385533057831125,5.897038472063706,17.608626534859795,3.028767678610967,1.4799117357971237,0.0,1.9699566919421188,1.5669832309198397
2024-08-22,0.0,15.059041919569099,53.37085804991036,5.895417450762057,17.600731842172536,3.058478148004403,1.4795049267760108,0.0,1.969415175759701,1.5665524870458292
2024-08-23,0.0,15.061388024459472,53.37917289701306,5.896335920063485,17.551237192376306,3.0956119971306943,1.4797354244240402,0.0,1.9697219983716374,1.56679654616131
2024-08-26,0.0,15.061388024459472,53.37917289701306,5.896335920063485,17.54146189709903,3.105387292407973,1.4797354244240402,0.0,1.9697219983716374,1.56679654616131
2024-08-27,0.0,15.061388024459472,53.37917289701306,5.896335920063485,17.539934507211953,3.1069146822950477,1.4797354244240402,0.0,1.9697219983716374,1.56679654616131
2024-08-28,0.0,15.061249998053869,53.3786837166429,5.896281884535553,17.53763544052796,3.109940961514953,1.479721863750778,0.0,1.9697039473362994,1.5667821876376984
2024-08-29,0.0,15.063320659805363,53.3860223637493,5.8970925214598395,17.52629828961067,3.11036852468529,1.479925299950729,0.0,1.96997474761025,1.5669975931285627
2024-09-02,0.0,15.06371822147373,53.386348572677825,5.897128554941033,17.50013074432817,3.125663482337757,1.4900164712546335,0.0,1.969986784906216,1.5670071680806423
2024-09-03,0.0,15.066710279955938,53.396952533448506,5.898299882846539,17.40429332854236,3.1568422956028726,1.5392051847475896,0.0,1.970378077121256,1.5673184177349444
2024-09-05,0.0,15.06717070214632,53.3985842859272,5.898480128441039,17.31987142470484,3.2388366346131887,1.5392522211748814,0.0,1.9704382897206416,1.5673663132718938
2024-09-09,0.0,15.06691115591443,53.39874746666018,5.898498153606384,17.319924352499687,3.238846532174016,1.539256924975723,0.0,1.9704443111829844,1.567371102986589
2024-09-11,0.0,15.058168067352117,53.367761024025306,5.895075349077443,17.307735987577384,3.2971333770346964,1.5383637186990051,0.0,1.9693008937338798,1.566461582500166
2024-09-16,0.0,15.063228618304134,53.38569615880725,5.897056488418998,17.279945859754353,3.298241434228337,1.538880711732048,0.0,1.9699627104613875,1.566988018293495
2024-09-23,0.0,15.074419900804134,53.42535926306674,5.901437728772753,17.20992789943475,3.309252659326841,1.5400240289593963,0.0,1.9714263016851474,1.5681522179502356
2024-09-24,0.0,15.07409728556989,53.42421588011027,5.901311429138819,17.211699731364572,3.309181836347988,1.5399910701313875,0.0,1.9713841102003475,1.5681186571367216
2024-09-25,0.0,15.06741764564958,53.400542520548925,5.89869643769638,17.19887767159437,3.3575283146215016,1.5393086686824584,0.0,1.9702049494264098,1.5674237917803715
2024-09-26,0.0,15.062400295406468,53.382760493708034,5.896732210865893,17.191012069725705,3.4046790442802175,1.538796089094856,0.0,1.9567179468757665,1.5669018500430614
2024-09-27,0.0,15.073908106073732,53.375911863893286,5.895975701917022,17.188195666090085,3.4256244001536333,1.5385986724630234,0.0,1.9350847617679172,1.5667008276413017
2024-09-30,0.0,8.34873281524064,29.5624216218967,3.265505234214762,9.520583724766125,1.897293166509886,0.8521578568667239,0.0,1.071752961286422,0.8677223265095594
2024-10-02,0.0,15.071422104685162,53.36710906437533,5.895003332729231,17.20185305733298,3.4250594433451154,1.538344925497785,0.0,1.934765625989,1.5664424460453956
2024-10-04,0.0,15.070869771284299,53.36515328099676,5.894787294241539,17.20488742142738,3.4249339226930258,1.5382885486490379,0.0,1.9346947212216428,1.566385039486315
2024-10-07,0.0,15.070869771284299,53.36515328099676,5.894787294241539,17.207941398887876,3.4249339226930258,1.535234571188546,0.0,1.9346947212216428,1.566385039486315
2024-10-08,0.0,15.070823745328271,53.364990305519186,5.894769291748987,17.207888846383195,3.427061240747585,1.5346190890043392,0.0,1.933467225472119,1.5663802557963193
2024-10-09,0.0,15.070593619764914,53.364175443062756,5.894679280935574,17.20915304942496,3.427008910867545,1.5345956559731817,0.0,1.9334377021864635,1.566356337784611
2024-10-10,0.0,15.061991967376454,53.33371744660029,5.891314849288398,17.182238599144668,3.499220856671591,1.533719774191577,0.0,1.9323341783672596,1.5654623283597655
2024-10-14,0.0,15.05992351654395,53.32639317153151,5.890505799918903,17.193611893453063,3.498740311581024,1.5335091497303088,0.0,1.9320688125213228,1.5652473447199282
2024-10-16,0.0,15.052711367995625,53.30085533472398,5.8876848557881365,17.18537792845838,3.54495445199208,1.5327747571700863,0.0,1.9311435510307062,1.564497752841019
2024-10-17,0.0,15.04949798643064,53.28947692044741,5.886427980696765,17.19116317997396,3.5560913138661663,1.53244754767091,0.0,1.93073129964725,1.5641637712669003
2024-10-21,0.0,15.04807535573604,53.28443946035175,5.8858715360143945,17.194112134996768,3.5606341295648853,1.5323026852362196,0.0,1.9305487874058196,1.564015910694116
2024-10-22,0.0,15.047937696071505,53.28395201475572,5.88581769211197,17.19578444169403,3.581032071129016,1.5322886677443726,0.0,1.9091858134034319,1.564001603089954
2024-10-23,0.0,14.707408732397495,52.07815695323195,5.752623932305781,16.80665054349744,3.548574014125695,1.49761357255092,2.2143817126221093,1.8659816827358042,1.5286088565328126
2024-10-25,0.0,14.706181514653968,52.07381144006739,5.752143921020992,16.805248160512683,3.5566221280736983,1.497488608460874,2.214196939860427,1.8658259812202065,1.5284813061297622
2024-10-28,0.0,14.704078189221073,52.06636367588193,5.751321230875987,16.80016293443585,3.573097455889953,1.4972744328183043,2.21388025828456,1.8655591247805696,1.528262697811778
2024-10-31,0.0,8.34873281524064,29.5624216218967,3.265505234214762,9.540546921203662,2.0270539433538777,0.8501277012968047,1.2570046570415336,1.0592336686052548,0.8677223265095594
2024-11-01,0.0,14.703201981183394,52.06326106953297,5.750978512765752,16.80333308384883,3.5699050640929255,1.5019523676222666,2.2137483343617,1.8654479571249802,1.5281716294671814
2024-11-05,0.0,14.702501089936046,52.0607792506721,5.750704367684397,16.80729901016371,3.569734889241455,1.5018807706143666,2.2136428065431084,1.8653590325392193,1.5280987826055992
2024-11-06,0.0,14.701537473571555,52.057367136057906,5.750327460870914,16.810964060174324,3.5695009253100713,1.5017823358732825,2.213497722218987,1.8670242564127044,1.5279986295102537
2024-11-08,0.0,14.701449878347278,52.05705696599864,5.750293199064997,16.810863896489415,3.5712671280691897,1.501773387900272,2.2134845336780087,1.8658214851178154,1.5279895253343885
2024-11-14,0.0,14.697158990671294,52.041863159535204,5.748614870571866,16.8059573376593,3.5994116216337537,1.5013350678042552,2.212838487635943,1.865276910910351,1.5275435535780282
2024-11-15,0.0,14.696721285819297,52.040313269789415,5.748443667646002,16.808434989030808,3.5993044254108564,1.5012903556497452,2.2127725857740024,1.8652213599868879,1.527498060892982
2024-11-18,0.0,14.68963409769079,52.01521791122361,5.745671600262643,16.800329470895413,3.597568735722078,1.5487893094700236,2.21170552222316,1.8643218957851482,1.5267614567271315
2024-11-19,0.0,14.689765279797074,52.015682420128265,5.745722910546991,16.797205077004747,3.600875287945124,1.5479101155364898,2.211725273306608,1.8643385446459337,1.5267750910887743
2024-11-25,0.0,14.688628446042198,52.01165695189022,5.745278251859364,16.795905149514052,3.6089308730206286,1.5471950195968152,2.2115541089687634,1.8641942643972227,1.5266569347107386
2024-11-28,0.0,14.688322405479093,52.010573278432204,5.745158547817707,16.789602288120463,3.6171897616194855,1.5468651377091218,2.2115080307888073,1.864155423530323,1.5266251265027986
2024-11-29,0.0,14.68788522679626,52.009025251823616,5.744987550696506,16.78910256759344,3.6206537435692034,1.5462238234827583,2.2114422081481218,1.864099939385153,1.5265796885049416
2024-12-03,0.0,14.68657384687844,52.004381724848315,5.744474620401519,16.78522270182601,3.632234893644548,1.545490551164126,2.2112447637334625,1.8639335067648282,1.526443390738752
2024-12-05,0.0,14.686180478564653,52.0029888284409,5.744320759172987,16.787451544098488,3.6321376070935605,1.545449156416895,2.2111855372839755,1.8638835827738274,1.526402506154712
2024-12-12,0.0,14.65606091919282,51.99432359372263,5.743363585579764,16.78465425857263,3.6758677485091638,1.545191638916705,2.2108170884290566,1.863573004687911,1.5261481623893176
2024-12-13,0.0,14.654316746170926,51.98813590816348,5.742680085430841,16.782656768162276,3.675430294721659,1.5450077503817765,2.2105539858434953,1.8752519209652156,1.5259665401603348
2024-12-20,0.0,14.648215408440201,51.96649060182401,5.740289115501119,16.80451646256897,3.6739000260696124,1.5452566655047932,2.2096336197375046,1.8863668977113044,1.5253312026424846
2024-12-23,0.0,14.646690867767825,51.9610820912093,5.739691684074575,16.79800970020582,3.6738150205253355,1.5450958400001065,2.209403647947057,1.9010386973520237,1.5251724509179616
2024-12-27,0.0,14.639638554074944,51.93606307127933,5.736928049160589,16.76644120719086,3.743973180288376,1.5440546641642632,2.208339830342098,1.9001233560399775,1.524438087459572
2024-12-30,0.0,14.634679884491863,51.91847153203023,5.73498486384815,16.763436225174214,3.7427050392847305,1.5435316692235397,2.2075918318511945,1.9306772171425388,1.5239217369535365
2025-01-02,0.0,14.634375514242945,51.91739173812778,5.734865588347468,16.765464481363118,3.742627198971623,1.5432024545383178,2.2075459186313173,1.9306370631583174,1.523890042619115
2025-01-03,0.0,14.626205732406214,51.88840835146944,5.7316640441015805,16.759371411514305,3.793394343006752,1.5420440001851718,2.206313534746386,1.9295592663232861,1.523039316246866
2025-01-06,0.0,14.625684566659547,51.88655944673115,5.731459811573622,16.758774236110437,3.793259175538761,1.5419890535689784,2.2062349186608645,1.9330537443448492,1.5229850468117865
2025-01-07,0.0,14.625163438052255,51.88471067374974,5.7312555935997045,16.761740209009268,3.793124017703089,1.541934110868397,2.206156308177692,1.932984867595797,1.522930781244062
2025-01-08,0.0,14.624772615967114,51.88332418047064,5.731102439669421,16.763964549981118,3.7930226556469258,1.5418929064123292,2.2060973539914928,1.932933213254996,1.5228900846059714
2025-01-13,0.0,14.624816039611751,51.88347823162008,5.73111945636857,16.76371740685489,3.7930339178300883,1.541897484576476,2.2061039043010298,1.932938952489866,1.5228946063472384
2025-01-15,0.0,14.392219495585055,51.05831108448654,5.63997037282831,16.499733033513056,3.73270860650489,3.1051687406505324,2.1710175044096127,1.902197032800347,1.4986741292216559
2025-01-17,0.0,14.391841023917419,51.05696840595467,5.639822058734499,16.501928836967583,3.7326104476037187,3.105087084142172,2.1709604132420126,1.9021470107948186,1.4986347186431068
2025-01-20,0.0,14.39146257215457,51.055625798037674,5.6396737524409035,16.504124524939222,3.7471213337376326,3.1050054319283356,2.1709033250769822,1.8874879515474168,1.4985953101372602
2025-01-23,0.0,14.390369378858372,51.05174754955697,5.639245355847577,16.51309640233452,3.746836697766719,3.102140144448141,2.1707384205754585,1.887344575628191,1.4984814749840545
2025-01-24,29.60480068216046,10.12965569225169,35.93629958689718,3.969572449112288,11.627174259427077,2.6374698719847025,2.1836556619969483,1.5280242097660501,1.3285378728248567,1.0548097135787444
2025-01-27,29.604252735815873,10.129468205503574,35.935634452745184,3.9694989774906944,11.62880992545792,2.6374210558487374,2.1836152453715942,1.5279959280258968,1.328513283317267,1.0547901904232604
2025-02-04,29.604922450769433,10.129697356916022,35.93644739783026,3.969588776508663,11.627222083590835,2.6374807202603234,2.1832533299457166,1.5280304947393726,1.3285433372834923,1.054814052155887
2025-02-05,29.59275054625856,10.12142114020008,35.92167232091817,3.967956701450354,11.621208179965285,2.6363963342589867,2.181533407856356,1.5274022532264078,1.3752787448296997,1.054380371036103
2025-02-06,29.595914278479384,10.122503211504394,35.92551267201936,3.96838091184768,11.627384854913767,2.6157075716402836,2.1811498506157743,1.527565546317908,1.3813880088438795,1.0544930938175707
2025-02-07,29.593480578273358,10.121670828428824,35.92255848291174,3.968054588107454,11.634651819186683,2.6154924795165493,2.180970492587133,1.5274399331488127,1.3812744159928496,1.054406381846603
2025-02-10,29.594028125922183,10.121858102685048,35.92322313309999,3.9681280062697546,11.638156386018913,2.610401342569574,2.181010845571711,1.5274681943106558,1.3812999727554907,1.0544258907966828
2025-02-11,29.596948722282146,10.122857015769977,35.92676834952927,3.968519615690468,11.640538549453282,2.592566030151534,2.180403680822572,1.5276189381711833,1.3892491474054758,1.0545299507240913
2025-02-12,29.602487268897725,10.12475132980859,35.93349141017711,3.9692622540986564,11.642511230859471,2.5745435879130216,2.180811704890875,1.5279048050954833,1.3895091208654347,1.0547272873936384
2025-02-13,29.59993075905874,10.123876942931675,35.93038814647144,3.968919463375906,11.648496922611391,2.574321246933576,2.18041774492857,1.5277728532215822,1.391239720712951,1.0546361997541716
2025-02-14,29.599626442061812,10.123772859315613,35.93001874601884,3.968878658900315,11.649405264739269,2.5742947803273744,2.1803953280457202,1.5277571461832629,1.3912254173722687,1.0546253570355257
2025-02-17,29.601452437909703,10.124397393116482,35.93223526267567,3.969123498339965,11.652385874879933,2.5660226450429136,2.1805298362572874,1.5278513932580013,1.391311241828215,1.054690416691829
2025-02-18,58.593440663245524,10.126896299057783,6.956422076227775,3.9701031582551822,11.663489259766779,2.531278427154031,2.1814794021252815,1.5282284978673715,1.3937114806930428,1.054950735607234
2025-02-19,63.754725603553084,10.126896299057783,6.956422076227775,3.9701031582551822,6.502204319459209,2.531278427154031,2.1814794021252815,1.5282284978673715,1.3937114806930428,1.054950735607234
2025-02-21,63.76639857373896,10.1287504511611,6.957695740363687,3.97083005175778,6.503394820029087,2.5134326993243863,2.181878813208633,1.5285083040389758,1.3939666578961103,1.0551438884812794
2025-02-24,63.76889110982565,10.129146369333952,6.957967706604544,3.9709852657485265,6.506117778859284,2.507153340167964,2.181964099688666,1.528568051212908,1.3940211460321217,1.0551851325263804
2025-02-26,62.11935003929931,10.125720207468468,6.950326574274094,3.9667416776061066,8.16605144825046,2.50447407407314,2.194018001884262,1.526934548990435,1.3923259178210226,1.0540575103326972
2025-02-27,62.123307784889604,10.130886830943993,6.952619095293569,3.9669944064960974,8.111902750644084,2.5138821494555708,2.224780632714316,1.5270318329844577,1.3944698501749053,1.054124666403403
2025-02-28,51.13795633442149,8.34027383369931,5.721655114555137,3.265505234214762,6.681693126285737,2.0569987380101833,1.8176660099940498,1.2570046570415336,1.14619199885012,0.8677223265095594
2025-03-03,62.14118775805035,10.151277081058554,6.9527699236790825,3.968136164011048,8.11588212469037,2.4887023981692615,2.208768846173804,1.5274713345043047,1.3913763111608526,1.054428058502366
2025-03-04,62.12266940471645,10.209497016769818,6.950697966982706,3.9669536415937374,8.116751880801084,2.4347309850834353,2.209343745179285,1.5270161411792285,1.4082253834939533,1.0541138342003047
2025-03-05,63.701399130529325,10.209056401329534,6.950397992866451,3.966782438152225,6.545471888629968,2.42846056423335,2.2092483956272524,1.5269502391187977,1.4081646081348589,1.0540683413782386
2025-03-06,63.68451574134549,10.1940231775539,6.948555862616603,3.9657310839806525,6.588526706596738,2.421858673070283,2.20866285746049,1.5265455369379466,1.40779138884237,1.053788971595522
2025-03-07,63.68647846630107,10.19433735225485,6.948770013636485,3.9658533058312075,6.598592001811891,2.408989123394931,2.208730927346212,1.526592584308666,1.40783477626958,1.0538214488451074
2025-03-10,67.0123134814026,10.19433735225485,6.948770013636485,3.9658533058312075,3.2727569867103594,2.408989123394931,2.208730927346212,1.526592584308666,1.40783477626958,1.0538214488451074
2025-03-11,67.01258885400341,10.19437924367815,6.948798568103144,3.965869602647158,3.281399930957598,2.399958598693775,2.208740003647989,1.5265988575105371,1.407840561461938,1.0538257792963048
2025-03-12,69.51818574723814,9.419849700720212,6.421114534342043,3.66470587645979,3.032214070268046,2.21751855084576,2.0410107446643546,1.4106706383844285,1.3009307152368916,0.9737994218403412
2025-03-13,69.51910967720825,9.419974895032448,6.421199874028286,3.664754582155351,3.0322543698446993,2.2162189748543515,2.0410378706742764,1.4106893868725654,1.3009480052289124,0.9738123641008598
2025-03-14,69.57412677501785,9.392201212452157,6.425579624251673,3.6672542255264866,2.992904020134886,2.2175406124893784,2.0424300148600047,1.4116515851031912,1.3018353514302916,0.9744765787340872
2025-03-17,69.57618401520513,9.392504579945605,6.425787170059144,3.667372677601466,2.9933806899830016,2.21761223890815,2.0390759920462385,1.4116971813583512,1.3018774006281861,0.9745080542647352
2025-03-18,69.58318467877433,9.394450166690502,6.427118223585622,3.668132346293604,3.0099640204208007,2.1920362606835884,2.0362677086958216,1.4119896038214421,1.302147074748926,0.9747099162853535
2025-03-20,69.58371362348622,9.394521579701559,6.427167080076061,3.6681602300304004,3.009416779747422,2.1920529237034496,2.0360931472005896,1.4120003372254624,1.302156973172122,0.9747173256567154
2025-03-21,69.58397809885778,9.394557286614228,6.427191508599823,3.6681741720577707,3.013609123187654,2.1875002678392383,2.036100886030032,1.412005703988666,1.3021619224401533,0.974721030384639
2025-03-24,69.58940028706216,9.395289338145291,6.427692334263105,3.668460006976536,3.0176450715351315,2.1760773111531972,2.036259544998788,1.4121157316255135,1.3022633907265166,0.974796983513763
2025-03-25,69.59746900917928,9.396378699148068,6.428437609593623,3.668885356013486,3.030730185465221,2.1360330882340803,2.033454396518188,1.4122794630183506,1.3214221839708713,0.9749100088588317
2025-03-26,69.58688746064027,9.394950080568808,6.427460234617718,3.6683275413539675,3.026278364556702,2.1550933345304566,2.032955182501256,1.4120647410765712,1.3212212759036774,0.9747617842505699
2025-03-27,69.57895341055962,9.393878901684905,6.426727398400238,3.6679092916594143,3.0379050465925035,2.1548476184326604,2.0327233921623242,1.4119037424634469,1.3205005526754363,0.9746506453694506
2025-03-28,69.57779170403154,9.390131698403193,6.424163787111441,3.666446168504584,3.049989844521566,2.153988053161286,2.0319125420496453,1.4113405363169134,1.3199738071152396,0.9742618587845826
2025-03-31,62.253396438989824,8.353469844903785,5.7277455812648945,3.265505234214762,2.753680457754064,1.9184406203632092,1.8095453877143737,1.2570046570415336,1.1756292546139457,0.8677223265095594
2025-04-01,69.86553883067694,9.31797990032935,6.382290035627163,3.64254767201879,3.065587646326179,2.1344753152858353,2.01829077641817,1.4021411876023009,1.2032371752560256,0.9679114604592464
2025-04-02,70.03073563220454,8.83571247754125,6.397380936204946,3.6511604621711373,3.0889147908904406,2.391482989832261,2.022873857606032,1.4054565451213112,1.206082224992393,0.9702000834356939
2025-04-03,70.02053693329702,8.834425717229818,6.396449274394227,3.6506287372666284,3.1030281222716725,2.3911347139683055,2.022579262936772,1.4052518660186017,1.2059065811217502,0.9700587914952097
2025-04-07,70.02664736326834,8.834910297244972,6.396800128154903,3.6508289791143094,3.095632626576047,2.391265870891575,2.0225010615797485,1.405328945954788,1.2059727267035973,0.9701120005117239
2025-04-08,70.02233347751225,8.83434217432386,6.3963887862564235,3.6505942150302033,3.101863996268367,2.391112102159803,2.0221818756588785,1.4052385772290132,1.2058951774444397,0.970049618116771
2025-04-09,70.02886584514391,8.83659838752394,6.398022367628712,3.6515265446472323,3.0888461426528404,2.3917227711356377,2.022319965778387,1.405597462787739,1.2062031524541887,0.9702973602474176
2025-04-10,70.05629781624901,8.83676556027294,6.398143406849967,3.6515956250448864,3.0805805595114104,2.372471429652173,2.0219798599978387,1.4056240541956018,1.206225971675795,0.970315716550369
2025-04-11,61.4950588932507,7.753768582407636,5.61401374693022,3.204071358463841,2.7071874293545037,2.081711267366536,1.7738424828809651,1.233356656998567,1.058395968374544,0.8513978861030485
2025-04-14,70.06072119854753,8.833506832158802,6.395783967793223,3.650249028573175,3.0868199224807658,2.3715965349528543,2.020477765932312,1.4051057031550456,1.2057811525325128,0.9699578938737858
