date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,DEUTSCHE BANK AG,UBS SECURITIES HONG KONG LTD
2024-03-01,10.512285331073961,2.226038328544675,0.2100920579141043,0.7353139176434175,0.15509468412051786,0.42746824322423116,1.1582462099777087,0.029516723307269274,0.0,0.23496985333887754
2024-03-04,10.496603947750998,2.161364751932919,0.2097168855693084,0.7303663323464217,0.1689369804253829,0.42746042713371457,1.2329178169346544,0.02694132148205582,0.0,0.23954226629107747
2024-03-05,10.507579653778453,2.2231180417254177,0.2085327478560464,0.728176693668654,0.183748471954304,0.4222666349854465,1.1577579778835903,0.024873965540420127,0.0,0.24520111582508214
2024-03-06,10.49491649288892,2.0467873913954224,0.20601596670970726,0.7263684020471904,0.19268617146001443,0.4291565187758127,1.3369801518197422,0.02497053333875249,0.0,0.24914433349069726
2024-03-07,10.513533013603125,2.0453039755762803,0.20348316257780916,0.7219171384979974,0.19668800980450393,0.4309034150062685,1.3360643404939143,0.02574432629989401,0.0,0.24440778263764917
2024-03-08,10.496506442021804,2.048699011733515,0.20547196680975321,0.7179598518694525,0.19676617070966976,0.4309151391420434,1.334155494867955,0.03142662410544844,0.06847563568264171,0.24532226522808914
2024-03-11,10.487042367900253,2.058306823759665,0.2068124263333469,0.7084364145404296,0.19664502130666275,0.4300788174567692,1.3300250818344677,0.030684095506373243,0.0,0.24732318440033393
2024-03-12,10.477018309973644,2.0958586444397893,0.20191955366996714,0.7249882758642251,0.19535927441668516,0.4456836421731233,1.329099422234589,0.04341525638340112,0.06555632587469869,0.2435545781968592
2024-03-13,10.425302873507517,2.095408789350108,0.2145229996279541,0.7316199941848287,0.2382578872169403,0.47909742913150727,1.3099047453048744,0.03866623886597906,0.06542736038117511,0.24940879091332582
2024-03-14,10.407972138763744,2.210751970436419,0.20229081796950474,0.7323381756619447,0.2460974260050711,0.48383788802981376,1.2360819266975767,0.01608660853579613,0.0,0.2543056107024164
2024-03-15,10.348846266878848,2.2141788180820567,0.20153265718939636,0.7333304674334773,0.24611696623136253,0.49250984045796037,1.2360193979734442,0.009031179948288745,0.0,0.2541531969373431
2024-03-18,10.33984642945353,2.1262332618421587,0.20260346159016798,0.7666113808530794,0.28906638361997544,0.49693374769034526,1.3251682022679168,0.004869346230924831,0.0,0.21654607741681334
2024-03-19,10.303553741875174,2.1476787774383856,0.2027207029479167,0.7664519326065411,0.3125381034412683,0.4962263914985947,1.3176686634172574,0.002579270790019165,0.0654810960034766,0.21659570959159363
2024-03-20,10.291534548683302,2.135059582058008,0.20409633487883497,0.7564344792764176,0.32037373418414083,0.498962023179398,1.32518383444895,0.0036552338105317133,0.0,0.2191593872810322
2024-03-21,10.25988000737839,2.143896180432886,0.2044167945900148,0.7548798588726696,0.343822005733884,0.5076027112454784,1.3240739495955955,0.0035523740593335065,0.06547714887776572,0.219331341272397
2024-03-22,10.23525389006825,2.16943760102297,0.20405725442625205,0.7167392520939306,0.34384154596017547,0.0,1.3193334906972891,0.010368395794318015,0.0,0.1971336442053068
2024-03-25,10.21120757035263,2.182469954948054,0.20535331855571154,0.7119586575708217,0.0,0.506719102212579,1.3238042944727735,0.011586611662232337,0.0653183259184688,0.204695711780099
2024-03-26,10.19939433114587,2.215447213251087,0.2039268820364355,0.7121719586810191,0.34391970686534123,0.5180719736879129,1.319356821727481,0.009544814336585869,0.0,0.20123709172651189
2024-03-27,10.185469965890581,2.179744914069901,0.20341102006234116,0.7144429237806118,0.42583233547911076,0.5229726624418093,1.3176306381368943,0.009576078698652193,0.0,0.1972235292462475
2024-03-28,10.224524234570257,2.176103084854605,0.20365722691361343,0.7108787865050508,0.42584015156962735,0.5229257658987096,1.3159450982169933,0.006191711504972597,0.06531441787321052,0.1981145635651377
2024-04-02,10.259378018964963,2.1618584552903988,0.20504849102556486,0.6872288989004324,0.4258206113433359,0.0,1.3295372796253278,0.005074635848342833,0.07821096722556924,0.19357341497500416
2024-04-03,10.272466492419955,2.163967002029057,0.20313354884900248,0.6875337264305791,0.4259183124747931,0.49449118032346107,1.3306315322976492,0.0035119648713627825,0.0,0.1924897140248802
2024-04-05,10.265738597105544,2.157632256067631,0.20355796256405287,0.6870528023810938,0.4453842859063383,0.494166812567023,1.329541109509681,0.00868527886247745,0.0,0.19452189755919125
2024-04-08,10.256427288473143,2.166843049775991,0.2041207210812467,0.6898216524465927,0.45320037642291927,0.4967409247373012,1.3193665136797217,0.0076308100908855005,0.0,0.0
2024-04-09,10.255358555336358,2.1696307757000874,0.20432784747993607,0.691162424613807,0.4533957786858338,0.49406782178063047,1.319829812445092,0.003683449897296571,0.0,0.19741908783097234
2024-04-10,10.25254327769319,2.1712716466626856,0.20353451429250313,0.6908615051289186,0.45337623845954234,0.490402075328354,1.319460541248636,0.0039508774343213916,0.07985234623405127,0.20265586847708167
2024-04-11,10.248655749672505,2.1870077035388134,0.2036595717407684,0.6892631146182777,0.4533996867310921,0.48838161592981777,1.3188604608992256,0.005623442643964571,0.0798269048594198,0.203171730451176
2024-04-12,10.245480462900144,2.188703756100459,0.2034172729347544,0.6990414737394991,0.453653709672881,0.48778368500529934,1.3202634491469518,0.010752556643207973,0.0,0.2039572475480924
2024-04-15,10.273839388719193,2.2099385498963584,0.2032531350339062,0.6893062594379293,0.4536888820802056,0.48779150109581587,0.0,0.0075660928614082095,0.0,0.20443012102434555
2024-04-16,10.281416697670492,2.1863704185985435,0.2067273872685265,0.7206120467839914,0.45368106598968905,0.0,1.320345518097376,0.03707984605428119,0.0810618471610396,0.20365242001794573
2024-04-17,10.321843120120805,2.2143079398973904,0.20336111432439277,0.672051458013525,0.4540132498366437,0.4893547191991321,1.3208222996188874,0.03538797510106205,0.08223816878378505,0.20291379946412885
2024-04-18,10.34951372192851,2.216603642923468,0.20307191897527926,0.6707383548067394,0.47326818882424115,0.4776302317001873,1.319996881379884,0.03254604458923318,0.08757765285928223,0.0
2024-04-19,10.372723680878405,2.2215590443109803,0.20396686133942782,0.6701052514748963,0.4771762340825316,0.47802103622601627,1.3207315938884425,0.03147961719915086,0.0,0.20387971193016793
2024-04-22,10.359519568364217,2.234242917840383,0.2034744476368832,0.6691313665965303,0.4771215214489156,0.47901758776688036,1.3185782609511243,0.031898559650839604,0.0,0.07426900013443676
2024-04-23,10.361632140389492,2.2574301319668724,0.20403329810881873,0.6398485007175171,0.4849376119654966,0.4789785073142975,1.3186095253131909,0.004063819942285988,0.0,0.072146931559185
2024-04-24,10.376169443463091,2.256143994272369,0.20354088440627413,0.6399579259847492,0.4849649682823047,0.48047138060296446,1.3182030886063285,0.0038937808930977666,0.0,0.07202969020143629
2024-04-25,10.43001996229518,2.2390593491385107,0.20758180320334654,0.6393209146076478,0.4847109453405158,0.4848405752017333,1.3183086058283024,0.003954980881842596,0.0,0.1054434771598203
2024-04-26,10.425618604483935,2.22141757307263,0.20496341288029188,0.6513576940031827,0.48470703729525755,0.5026768937605712,1.3176364220438763,0.006933263092733225,0.0,0.13330393180617345
2024-04-29,10.427187176609255,1.9770172548014244,0.6337841524075122,0.6466289592406512,0.48463278443534996,0.5073196515274204,1.3197858469359363,0.01952494583449272,0.0,0.24555326978330672
2024-04-30,10.452751498344552,1.8812872632115378,0.6276000615907933,0.7140256227079315,0.48452726721337613,0.5101213682535415,1.321544467302167,0.0482687359505773,0.0,0.24490062622517217
2024-05-02,10.472333228076648,1.9225362119473632,0.3163887395147146,0.7060160839510651,0.4844686465345018,0.519477228601889,1.3227325130606873,0.04024102478325981,0.0,0.0740174392611606
2024-05-03,10.474878537953373,2.0302852794877646,0.20532404729672696,0.6387758595354741,0.5042433555414518,0.5287353878187793,1.3227481452417205,0.0064717620281816955,0.08763103675751048,0.07509152641994916
2024-05-06,10.47333231984693,2.0523588961179042,0.201240452645434,0.6296333002973241,0.5042785279487765,0.5187268839122972,1.319688497528552,0.00732680325024308,0.0,0.07687359505772964
2024-05-07,10.490371475333982,2.0360437060149508,0.20105677451829435,0.6351639659468569,0.511711630030045,0.5187307919575554,1.3531764982663912,0.006587401087374513,0.0875802321691527,0.08244255955079365
2024-05-08,10.537162110406967,2.0291797716450994,0.2023542455440468,0.6478416647647512,0.509304274150938,0.5152174592703523,1.3219316764263582,0.006507129837769225,0.0,0.22608276301926197
2024-05-09,10.544811796356452,2.013148969995592,0.20194780883718458,0.6728316601688901,0.509343354603521,0.5120910230637199,1.3219970580235294,0.007155865350645453,0.0,0.2244508023998524
2024-05-10,10.593675063232173,2.0144394065398794,0.20036743441518445,0.6414176199691733,0.5093355385130044,0.5120284943395873,1.32044165601073,0.0061890149537443765,0.0,0.22803057185644657
2024-05-13,10.593012219675915,2.022449492423082,0.20026191719321063,0.6414123831885272,0.0,0.5117334369225863,1.3212450719549291,0.005602808165000798,0.0,0.23117264024411213
2024-05-14,10.590655121258829,2.025148701122078,0.20655387005905837,0.6414020659490453,0.5091635845216397,0.5078019433927461,1.3201679756012918,0.006073844859982555,0.0,0.23140321491435129
