date,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,FULBRIGHT SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,VALUABLE CAPITAL LTD
2024-04-29,26.840921866216977,41.25913434513772,24.92973580663294,0.32321528948847666,3.5553681843732434,0.0,0.0,1.8830803822372117,1.2085441259134344
2024-04-30,26.85120134888296,41.25333708023044,24.926232963327244,0.32316987494730925,3.554868624420402,0.0,0.0,1.88281579317128,1.2083743150203738
2024-05-02,26.815563983705577,41.241747436437706,24.97541789577188,0.32307908414103104,3.5538699255513415,0.0,0.0,1.8822868380390503,1.2080348363534203
2024-05-03,26.91984304932735,41.143497757847534,25.05605381165919,0.2102017937219731,3.5454035874439462,0.0,0.0,1.8778026905829595,1.2471973094170403
2024-05-06,26.933856502242154,41.143497757847534,25.05605381165919,0.1961883408071749,3.5454035874439462,0.0,0.0,1.8778026905829595,1.2471973094170403
2024-05-07,26.959203701107526,41.16080190663115,25.06659189681761,0.14019346698443852,3.5468947147062946,0.0,0.0,1.8785924575914763,1.2477218561615029
2024-05-08,26.675881133379402,40.56668970283345,24.713199723566,0.11057360055286801,3.4968901174844502,0.0,1.354526606772633,1.8521078092605392,1.2301313061506565
2024-05-09,26.686014372581536,40.561083471531234,24.70978441127695,0.11055831951354339,3.49640685461581,0.0,1.3543394140409066,1.8518518518518516,1.22996130458817
2024-05-10,26.540480795799944,40.71566731141199,24.702956617850237,0.11052777010223819,3.4954407294832825,0.0,1.3539651837524178,1.8513401492124895,1.2296214423874
2024-05-13,26.602209944751383,40.704419889502766,24.696132596685082,0.11049723756906078,3.494475138121547,0.0,1.3535911602209945,1.8508287292817678,1.1878453038674033
2024-05-22,26.581928709588283,40.71566731141199,24.702956617850237,0.11052777010223819,3.4954407294832825,0.0,1.3539651837524178,1.8513401492124895,1.1881735285990604
2024-05-24,26.61234636099986,40.6987985084933,24.692721999723798,0.11048197762739953,3.49399254246651,0.0,1.3534042259356442,1.8505731252589424,1.187681259494545
2024-06-04,26.67771333885667,40.637945318972655,24.689312344656173,0.11046672190002761,3.493510080088373,0.0,1.3532173432753383,1.8503175918254626,1.1875172604252968
2024-06-11,26.687836531823827,40.63233466795527,24.68590363109209,0.1104514703851995,3.4930277509319345,0.0,1.3530305122186939,1.8500621289520915,1.1873533066408946
2024-06-12,26.70164296562198,40.61852823415712,24.68590363109209,0.1104514703851995,3.4930277509319345,0.0,1.3530305122186939,1.8500621289520915,1.1873533066408946
2024-06-13,26.715449399420134,40.604721800358966,24.68590363109209,0.1104514703851995,3.4930277509319345,0.0,1.3530305122186939,1.8500621289520915,1.1873533066408946
2024-06-18,26.72556598564329,40.59911651021535,24.682495858641634,0.11043622308117064,3.492545554942021,0.0,1.35284373274434,1.849806736609608,1.187189398122584
2024-06-19,26.73937051352844,40.59911651021535,24.668691330756488,0.11043622308117064,3.492545554942021,0.0,1.35284373274434,1.849806736609608,1.187189398122584
2024-06-21,26.780784097183876,40.59911651021535,24.627277747101047,0.11043622308117064,3.492545554942021,0.0,1.35284373274434,1.849806736609608,1.187189398122584
2024-08-13,26.74033149171271,40.62154696132597,24.64088397790055,0.11049723756906078,3.494475138121547,0.0,1.3535911602209945,1.8508287292817678,1.1878453038674033
2024-08-14,26.73021135515955,40.62715844729935,24.644287885066998,0.11051250172675785,3.4949578671087167,0.0,1.3537781461527836,1.851084403923194,1.1880093935626468
2024-08-22,26.772952171522814,40.42056074766355,24.546454095656955,0.10995052226498077,3.5046728971962615,0.0,1.6492578339747113,1.8141836173721826,1.1819681143485432
2024-08-23,26.445601534667034,40.517950123321455,24.472458207728145,0.10961907371882709,3.494107974787613,0.3699643738010414,1.644286105782406,1.7676075637160866,1.178405042477391
2024-08-26,26.509150505326414,40.49440043703906,24.32395520349631,0.10925976509150505,3.277792952745152,0.36875170718382955,1.638896476372576,2.0759355367385957,1.2018574160065556
2024-08-27,26.477024070021884,40.54978118161925,24.357221006564554,0.10940919037199125,3.3096280087527354,0.3692560175054705,1.6411378555798686,1.9830415754923412,1.2035010940919038
2024-08-28,27.02113156100886,40.20449897750511,24.25357873210634,0.10906612133606,3.299250170415815,0.36809815950920244,1.5541922290388548,1.881390593047035,1.30879345603272
2024-08-29,27.7868406742795,40.08972267536704,24.129961935834693,0.1087547580206634,3.2898314301250684,0.367047308319739,1.468189233278956,1.454594888526373,1.3050570962479608
2024-08-30,27.926217279262172,40.03797640037977,24.074325240743253,0.02712600027126,3.2822460328224605,0.36620100366201,1.53261901532619,1.4512410145124102,1.3020480130204801
2024-09-02,27.914859002169194,40.03524945770065,24.064533622559654,0.027114967462039046,3.2809110629067244,0.3660520607375271,1.5591106290672452,1.450650759219089,1.3015184381778742
2024-09-03,28.505933117583602,39.670981661272926,23.93473570658037,0.026968716289104636,3.2632146709816614,0.3640776699029126,1.5507011866235167,1.3888888888888888,1.2944983818770228
2024-09-04,28.44630103759601,39.644252796119126,23.918609351839375,0.026950545748551408,3.234065489826169,0.363832367605444,1.5496563805417058,1.3879531060503976,1.4283789246732246
2024-09-10,28.554103220590214,39.644252796119126,23.918609351839375,0.026950545748551408,3.234065489826169,0.363832367605444,1.5496563805417058,1.3879531060503976,1.3205767416790188
2024-09-12,28.58105376633877,39.644252796119126,23.918609351839375,0.026950545748551408,3.234065489826169,0.363832367605444,1.5496563805417058,1.361002560301846,1.3205767416790188
2024-09-17,28.705945655098198,39.574926015603985,23.87678235135862,0.026903416733925208,3.2284100080710245,0.36319612590799033,1.5469464622006994,1.358622545063223,1.3182674199623352
2024-09-19,28.667563930013458,39.59623149394347,23.88963660834455,0.026917900403768503,3.2301480484522207,0.3633916554508748,1.547779273216689,1.3593539703903095,1.318977119784657
2024-09-23,28.775235531628535,39.59623149394347,23.88963660834455,0.026917900403768503,3.2301480484522207,0.3633916554508748,1.547779273216689,1.3593539703903095,1.2113055181695829
2024-09-25,28.746465598491987,39.612225663121045,23.89928638750505,0.026928773394371885,3.2314528073246267,0.3635384408240205,1.5484044701763835,1.3599030564157801,1.211794802746735
2024-09-26,28.76952073236403,39.59343026386645,23.896068928379105,0.026925148088314487,3.231017770597738,0.36348949919224555,1.548196015078083,1.3597199784598815,1.2116316639741518
2024-09-27,28.779108897563603,39.588100686498855,23.892852335442186,0.026921523758244716,3.2305828509893657,0.3634405707363037,1.5479876160990713,1.359536949791358,1.2114685691210123
2024-09-30,28.89457385216103,39.59876127642386,23.89928638750505,0.026928773394371885,3.2314528073246267,0.3635384408240205,1.413760603204524,1.3599030564157801,1.211794802746735
2024-10-04,28.921502625555405,39.59876127642386,23.89928638750505,0.026928773394371885,3.2314528073246267,0.3635384408240205,1.413760603204524,1.3599030564157801,1.184866029352363
2024-10-07,28.95020188425303,39.58277254374159,23.88963660834455,0.026917900403768503,3.2301480484522207,0.3633916554508748,1.4131897711978465,1.3593539703903095,1.1843876177658144
2024-10-09,29.121911922663802,39.48711063372718,23.831901181525243,0.02685284640171858,3.22234156820623,0.36251342642320084,1.4097744360902256,1.3560687432867884,1.1815252416756177
2024-10-14,29.159957058507786,39.46591519055287,23.819108964036502,0.026838432635534086,3.22061191626409,0.36231884057971014,1.4090177133655395,1.3553408480944713,1.1808910359634999
2024-10-17,29.311730048205675,39.3813604713444,23.76807712908409,0.02678093197643278,3.2137118371719335,0.3615425816818425,1.4059989287627208,1.3524370648098554,1.1783610069630424
2024-10-18,29.32512051419389,39.3813604713444,23.76807712908409,0.02678093197643278,3.2003213711837173,0.3615425816818425,1.4059989287627208,1.3524370648098554,1.1783610069630424
2024-10-21,29.429068057226903,39.32343896242813,23.733119400989438,0.026741542987030353,3.195614386950127,0.36101083032490977,1.4039310068190936,1.3504479208450328,1.1766278914293355
2024-10-23,29.48563794255177,39.29191716766867,23.714094856379425,0.026720106880427523,3.1930527722110886,0.36072144288577157,1.402805611222445,1.3493653974615898,1.175684702738811
2024-10-24,29.48717948717949,39.27617521367522,23.704594017094017,0.02670940170940171,3.2184829059829054,0.3605769230769231,1.4022435897435899,1.3488247863247864,1.1752136752136753
2024-11-06,29.473824786324787,39.27617521367522,23.704594017094017,0.02670940170940171,3.2318376068376073,0.3605769230769231,1.4022435897435899,1.3488247863247864,1.1752136752136753
2024-11-18,29.469889170783816,39.28428361597009,23.701428762184538,0.026705835224996664,3.2314060622245964,0.36052877553745494,1.4020563493123246,1.3486446788623314,1.1750567498998532
2024-11-21,29.507540371012947,39.263312424929936,23.688776191111703,0.02669157880688643,3.2296810356332575,0.3603363138929668,1.4013078873615374,1.3479247297477646,1.1744294675030027
2024-11-29,29.974811083123427,39.00304918467453,23.531751292589156,0.026514649343762426,3.2082725705952537,0.35794776614079277,1.3920190905475276,1.3389897918600027,1.1666445711255469
2024-12-03,29.937657514259186,39.02374320201618,23.54423663615864,0.026528717336516777,3.2099747977185302,0.3581376840429765,1.392757660167131,1.3397002254940975,1.1672635628067383
2024-12-13,29.384452109312814,39.02892013796763,23.81268240912709,0.3183868400106129,3.1971345184399045,0.3581851950119395,1.3929424250464313,1.3398779517113293,1.1674184133722474
2024-12-18,30.102442868400313,38.639348568426584,23.57499343314946,0.31520882584712373,3.1652219595482007,0.3546099290780142,1.3790386130811663,1.3265038087733123,1.1426319936958234
2024-12-19,30.074891604256997,38.65457889896203,23.58428590198397,0.31533307055577453,3.166469583497569,0.35474970437524633,1.3795821836815136,1.3270266719222177,1.1430823807646828
2025-01-08,30.09326152633653,38.644424011559174,23.57809010902404,0.3152502298699593,3.1656377249441743,0.3546565086037042,1.379219755681072,1.3266780507027454,1.1427820832786024
2025-01-14,30.35854488353834,38.4977754514525,23.488615545668672,0.31405391258832765,3.1536247055744573,0.3533106516618686,1.3739858675739336,1.3216435488092122,1.1384454331326879
2025-01-16,30.371630463229522,38.4977754514525,23.488615545668672,0.31405391258832765,3.1405391258832767,0.3533106516618686,1.3739858675739336,1.3216435488092122,1.1384454331326879
2025-01-17,24.581656428722727,31.15865282779072,19.010802796017792,19.317941114170726,2.541834357127727,0.2859563651768693,1.1120525312433807,1.0696886252912519,0.9214149544588012
2025-01-21,24.5710654522347,31.15865282779072,19.021393772505828,19.317941114170726,2.541834357127727,0.2859563651768693,1.1120525312433807,1.0696886252912519,0.9214149544588012
2025-01-22,24.674775251189846,31.1158117398202,18.995240613432046,19.291380222104706,2.538339502908514,0.2855631940772078,1.110523532522475,1.0682178741406665,0.9201480698043364
2025-01-24,24.674775251189846,31.1158117398202,19.735589635113694,18.551031200423058,2.538339502908514,0.2855631940772078,1.110523532522475,1.0682178741406665,0.9201480698043364
2025-01-27,24.674775251189846,31.1158117398202,21.004759386567954,17.2818614489688,2.538339502908514,0.2855631940772078,1.110523532522475,1.0682178741406665,0.9201480698043364
2025-02-03,25.63722897937599,31.10523532522475,21.004759386567954,16.329984135378105,2.538339502908514,0.2855631940772078,1.110523532522475,1.0682178741406665,0.9201480698043364
2025-02-04,26.776529862496062,30.880654980581507,20.65707987824079,15.786711451663693,2.5401490500682273,0.2834050593051328,1.1021307861866276,1.060144851474756,0.9131940799832057
2025-02-05,26.779340751627124,30.883896703758136,20.659248372874238,15.788368675204703,2.5404157043879905,0.28343480999370146,1.102246483308839,1.06025614108755,0.9027923577577156
2025-02-06,26.800335922737773,30.883896703758136,20.638253201763597,15.788368675204703,2.5404157043879905,0.28343480999370146,1.102246483308839,1.06025614108755,0.9027923577577156
2025-02-07,26.815701091519735,30.87741393786734,20.63392107472712,15.785054575986566,2.5398824517212426,0.28337531486146095,1.102015113350126,1.060033585222502,0.9026028547439127
2025-02-10,26.79430843272651,30.770035572295455,22.912743251726305,13.643021552626072,2.5319104415149614,0.2824858757062147,1.098556183301946,1.0567064239380624,0.9102322661644695
2025-02-11,26.809623430962343,30.76359832635983,22.90794979079498,13.640167364016737,2.5313807531380754,0.28242677824267787,1.0983263598326358,1.0564853556485354,0.9100418410041842
2025-02-12,29.1405269761606,30.750731911334167,22.898368883312422,11.334169803429528,2.5303220409870346,0.2823086574654956,1.0978670012547052,1.056043496445002,0.9096612296110415
2025-02-13,30.618006901599916,30.753947506012757,22.900763358778626,9.871379274286312,2.530586635992889,0.28233817839590086,1.0770678657325106,1.0561539265920736,0.909756352609014
2025-02-17,30.989852971629738,30.451439221370887,22.986125491820253,9.774280389314557,2.5056947608200453,0.2795609857113274,1.0664733899358045,1.0457651687720024,0.9008076206253882
2025-02-19,31.046968756465965,30.42623629215808,22.967101179391683,9.766190771777364,2.5036209393751294,0.27932960893854747,1.0655907303951997,1.0448996482516035,0.9000620732464307
2025-02-20,31.099389802461474,30.416795945806186,24.201054917778468,8.46002689006102,2.533871134553728,0.2792429413589823,1.0652601096287102,1.0445754473058229,0.8997828110456096
2025-02-21,31.189644544894186,30.21368399424697,22.80665707828231,10.047257037189233,2.516950893774399,0.27737826176289293,1.0581467022806657,0.9965070885555785,0.8937743990137662
2025-02-24,31.237155774763664,30.219893136046032,21.085080147965474,11.69338265515824,2.538018906699548,0.27743526510480887,1.0583641594739006,0.9967118783394985,0.8939580764488286
2025-02-25,31.42124166239097,30.179579271421243,19.271421241662388,13.422267829656235,2.534633145202668,0.2770651616213443,1.0056439199589533,0.9953822473063109,0.8927655207798871
2025-02-26,31.434144338363616,30.19197207678883,20.305923416487012,12.360127296992095,2.535673955446053,0.2771789344009855,1.0060568730109845,0.9957909865516889,0.893132121958731
2025-02-27,31.434144338363616,30.19197207678883,20.92187660404476,11.744174109434349,2.535673955446053,0.2771789344009855,1.0060568730109845,0.9957909865516889,0.893132121958731
2025-02-28,31.434144338363616,30.19197207678883,21.33251206241659,11.333538651062518,2.535673955446053,0.2771789344009855,1.0060568730109845,0.9957909865516889,0.893132121958731
2025-03-03,31.241710029588816,30.007142128354246,22.83440465258647,10.243852668095093,2.5201510049994895,0.27548209366391185,0.9998979695949394,0.9896949290888685,0.8876645240281604
2025-03-05,31.260847371107708,30.025523226135785,24.07350689127106,8.9739663093415,2.521694742215416,0.27565084226646247,1.0005104645227156,0.9903011740684022,0.8779989790709545
2025-03-06,30.94564558496666,29.71307334815114,25.287936956961005,7.4156395231359875,2.495453626995353,1.303293594665589,0.9900990099009901,0.9799959587795514,0.8688623964437261
2025-03-07,30.952621476916857,29.710071724416608,25.28538236185473,7.414890392968987,2.495201535508637,1.3031619355490454,0.9899989897969492,0.979896959288817,0.8687746236993636
2025-03-11,31.299628103326967,29.560759875364358,25.15830736757463,7.377625892049452,2.4826615740275404,1.2966127248969745,0.9850236204643682,0.9749723590310584,0.8644084832646497
2025-03-24,31.31343583559441,29.554818611194854,25.153250929554822,7.3761431011958605,2.4821625967239473,1.2963521254145314,0.9848256456637524,0.9747764043814692,0.8642347502763541
2025-03-28,31.214802896218824,29.575623491552694,25.170957361222847,7.381335478680612,2.5341914722445695,1.2972646822204343,0.9855189058728882,0.9754625905068383,0.8648431214802896
2025-03-31,30.656934306569344,29.815490673154905,25.375101378751015,7.441200324412003,2.5547445255474455,1.3077858880778588,0.9935117599351176,0.9833738848337388,0.8718572587185727
2025-04-01,30.251419302514194,29.815490673154905,25.780616382806166,7.441200324412003,2.5547445255474455,1.3077858880778588,0.9935117599351176,0.9833738848337388,0.8718572587185727
2025-04-02,30.279691933522496,29.803404945277666,25.7701661937576,7.438184029185245,2.553708958248885,1.3072557762464532,0.993109039319011,0.9829752736116741,0.8715038508309687
2025-04-03,30.206757438224912,29.662128088754415,26.05143721633888,7.402924861321231,2.5416036308623298,1.3010590015128594,0.988401412002017,0.978315683308119,0.8673726676752395
2025-04-11,30.213795885437676,29.659136748688987,26.048810004033886,7.402178297700686,2.5413473174667205,1.300927793465107,0.9883017345703913,0.9782170229931424,0.8672851956434046
2025-04-15,30.22083291317939,29.65614601189876,26.04618332156902,7.401431884642533,2.5410910557628315,1.3007966118785923,0.9882020772411012,0.9781183825753756,0.8671977412523948
2025-04-16,30.210749218513666,29.65614601189876,26.04618332156902,7.401431884642533,2.551174750428557,1.3007966118785923,0.9882020772411012,0.9781183825753756,0.8671977412523948
2025-04-22,30.252947697268972,29.638214249722868,26.03043434445228,7.396956565554771,2.549632167691222,1.3000100775975008,0.9876045550740703,0.9775269575733145,0.8666733850650005
2025-04-24,30.263953254080196,29.629256498085837,26.02256699576869,7.3947209349183955,2.548861575659883,1.2996171670360668,0.9873060648801129,0.9772315131976628,0.8764859963731614
2025-04-25,30.04231311706629,29.629256498085837,26.02256699576869,7.3947209349183955,2.548861575659883,1.5212573040499697,0.9873060648801129,0.9772315131976628,0.8764859963731614
2025-05-02,30.049360330412007,29.626271784023373,26.019945602901178,7.393976024982371,2.548604815150599,1.521104059635338,0.987206608240153,0.9771330714213761,0.8763977032336053
