date,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,BOCOM INTERNATIONAL SECURITIES LTD,DBS BANK LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-01,21.225959752617705,12.601946816516765,16.461727668053875,5.724156987138029,1.1643168638821753,1.5670171198141984,0.0,0.5533801058847797,0.5773789890831942,0.8804878962912864,60.756372199282005
2024-03-04,21.208487762339363,12.553949050119936,16.430599409512,5.735403325707998,1.1619069341886108,1.5734435989970375,1.3509664207174426,0.5602082400165462,0.5854120880617429,0.8849061007294882,62.04528293039016
2024-03-05,21.322960728162265,12.586683928457521,16.42959527213968,5.828093137858246,1.1679317584225224,1.5770584935373846,1.3459457338558496,0.5602082400165462,0.6002733211720582,0.8782787940721855,62.29702940769426
2024-03-06,21.29886143122662,12.468798200947319,16.39605708390424,5.872877664663656,1.2364139272146506,1.6128057839919263,1.3509664207174426,0.5602082400165462,0.6062981454059698,0.8736597621595199,62.27694666024789
2024-03-07,21.335813686527942,12.471208130640884,16.375371854034473,5.909952424724403,1.2536850900185306,1.6170231609556645,1.3497614558706603,0.5602082400165462,0.6062981454059698,0.8569910817790312,62.336313269974106
2024-03-08,21.398471858560626,12.55043456931682,16.22274297344205,5.882036702877785,1.3077076806492713,1.6091908894515796,1.3469498712281682,0.5602082400165462,0.6042898706613327,0.8650241807575799,62.347056836961755
2024-03-11,21.36663036124319,12.518302173402626,16.102246488763818,5.957197891401891,1.3500822777611161,1.600354480575176,1.342933321738894,0.5602082400165462,0.6042898706613327,0.8678357654000721,62.27008087096466
2024-03-12,21.34810442837886,12.542200642863808,15.972712767734718,6.036668937941725,1.3575128943162738,1.608789234502652,1.3437366316367487,0.5602082400165462,0.6042898706613327,0.8688399027723905,62.24306355082505
2024-03-13,21.378198425427247,12.526134444906711,15.938170442126957,6.041547037296448,1.3697633702585608,1.6208388829704754,1.342933321738894,0.5592041026442276,0.6241717906332409,0.8634175609618702,62.26437937896463
2024-03-14,21.396875380552373,12.420097538389866,15.94258864656516,6.0562074429323,1.3613286163310845,1.626863707204387,1.342933321738894,0.5592041026442276,0.6322048896117897,0.8443389508878167,62.182642596857896
2024-03-15,21.402297722362896,12.177698776712157,15.94258864656516,6.164855106617172,1.3822146736753111,1.6240521225618947,1.342933321738894,0.5592041026442276,0.6368239215244552,0.8379124717049778,62.070580866107136
2024-03-18,21.368899008808466,12.156210236944538,15.794478384148164,6.2112605119689785,1.3894444627560052,1.6222446752917212,1.342933321738894,0.5592041026442276,0.6428487457583668,0.8364665138888391,61.9239899639482
2024-03-19,21.334999130291518,12.257427284074254,15.66635045544031,6.17498675229013,1.4083222453555948,1.5868990397861067,1.3228505742925218,0.5592041026442276,0.6605215635111742,0.8384747886334762,61.810035936319316
2024-03-20,21.373015771207502,12.228909782700406,15.329562780764656,6.243540415663167,1.6065389626512863,1.5662138099163436,1.3308836732710705,0.5592041026442276,0.6605215635111742,0.8690005647519616,61.76739142708178
2024-03-21,21.37101492707942,12.249779874260412,15.223726701722274,6.312341598898481,1.7348673171786542,1.5714353242524002,1.3268671237817962,0.5559908630528081,0.6655422503727672,0.8649840152626872,61.876549995861694
2024-03-22,21.372019064451734,12.265520129226456,15.228144906160477,6.295873745992456,1.723420151134222,1.5459302349955077,1.3208422995478846,0.5537817608337071,0.7277987674565203,0.8671931174817882,61.90052417728076
2024-03-25,21.378847198583504,12.309058119897868,15.227542423737084,6.300209309924916,1.7475610193570825,1.5382987909658865,1.3130100280437995,0.5537817608337071,0.7338235916904319,0.8696030471753528,61.97173529020963
2024-03-26,21.385273677766342,12.325904532593256,15.215894430218189,6.276511667938197,1.7574015656058046,1.533679759053221,1.3158216126862916,0.5537817608337071,0.7400492433988072,0.8625740855691226,61.96689233566294
2024-03-27,21.40133987572344,12.267463737524315,15.207660503765178,6.329931776145548,1.7766810031543216,1.53307727662983,1.3168257500586102,0.6029844920773184,0.7400492433988072,0.8621724306201952,62.03818608909756
2024-03-28,21.394814288181955,12.21645355901053,15.186171963997557,6.3950989862304395,1.777283485577713,1.5368929986446405,1.3208422995478846,0.6521872233209298,0.7533038567134127,0.8597625009266305,62.0928111621517
2024-04-02,21.4083902254557,12.524522904837877,15.18135210461043,5.965130777470682,1.7837099647605519,1.5344830689510758,1.312809200569336,0.7013899545645411,0.7533038567134127,0.849319472254517,62.01441153018812
2024-04-03,21.42827214542761,12.539166039310922,15.144600676783568,5.88628249692916,1.8132316035067189,1.5328764491553661,1.312809200569336,0.7505926858081524,0.7601319908451791,0.8469095425609524,62.01487283089696
2024-04-05,21.424255897179545,12.576720777035638,15.079733402531787,5.898131016681307,1.8746848106926168,1.532273966731975,1.312809200569336,0.7505926858081524,0.7611361282174978,0.8447004403418514,62.05503832578971
2024-04-08,21.44453947210038,12.616283789504992,14.928911969209532,5.996271386902238,1.9544133180547139,1.5324747942064387,1.3027678268461498,0.7505926858081524,0.7671609524514094,0.8434954754950692,62.136911670579074
2024-04-09,21.42606334444972,12.646081967683495,14.90019364036122,6.004906968304178,1.954814973003641,1.532273966731975,1.304776101590787,0.7505926858081524,0.7671609524514094,0.8481145074077348,62.13497910779231
2024-04-10,21.435100580800587,12.702514488007802,14.829703196824456,6.057186376456573,2.0172723175618583,1.5485409921635362,1.3021653444227586,0.7505926858081524,0.7671609524514094,0.8322491369251009,62.242486071422235
2024-04-11,21.430280721413457,12.710787776645807,14.809017966954693,6.054977274237473,2.071588216719053,1.5298640370384102,1.3021653444227586,0.7505926858081524,0.7792106009192326,0.8324499643995645,62.2709345885586
2024-04-12,21.422689442878728,12.711992741492589,14.766040887419457,6.10981542524201,2.052107951696072,1.525646660074672,1.3071860312843515,0.7505926858081524,0.8041132077527338,0.8354623765165204,62.28564741016529
2024-04-15,21.422415313376085,12.732878798836817,14.703181887912312,6.155476563973454,2.0607435330980124,1.5252450051257447,1.3021653444227586,0.7505926858081524,0.8201794057098314,0.8280317599613628,62.30091029822453
2024-04-16,21.427837655186607,12.740276078031215,14.68791899985307,6.1851990301940845,2.057128638557665,1.5240400402789624,1.3021653444227586,0.7505926858081524,0.8201794057098314,0.8280317599613628,62.32336963800371
2024-04-17,21.428038482661073,12.760286125931831,14.706194300029269,6.207273986187137,2.050099676951435,1.5248433501768173,1.3021653444227586,0.7505926858081524,0.8201794057098314,0.8254210027933344,62.37509436067163
2024-04-18,21.41785160943264,12.775624725948944,14.65779487868351,6.255885782587138,2.03523844384112,1.5302656919873376,1.3021653444227586,0.7676630211375687,0.8282125046883801,0.8268267951145806,62.39752879784398
2024-04-19,21.42872491096879,12.705410821844518,14.636908821339285,6.294817694717988,2.111552884137333,1.55577078124423,1.3021653444227586,0.76665888376525,0.8454836674922601,0.8131705268510475,62.46066433678345
2024-04-22,21.461108341226062,12.702197582253097,14.618934762374783,6.307720859952283,2.1143644687798253,1.5579798834633312,1.3021653444227586,0.7664580562907863,0.8495002169815344,0.8149779741212211,62.495407489865684
