date,BETA INTERNATIONAL SECURITIES LIMITED,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,TIGER BROKERS (HK) GLOBAL LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,CHINA CITIC BANK INTERNATIONAL LTD,EVERBRIGHT SECURITIES INVESTMENT,SHENG YUAN SECURITIES LTD,HANG SENG SECURITIES LTD
2024-03-01,0.0,17.243515747501007,65.30158286051207,0.0,0.0,0.0,0.0,0.0,0.0,17.454901391986912
2024-03-04,0.0,10.801329987885165,41.7362138766911,36.095865937502026,0.0,0.0,0.0,0.0,0.0,11.366590197921706
2024-03-05,0.0,10.271415341391014,41.68360607397781,36.29069065483544,0.0,0.0,0.0,0.0,0.0,11.754287929795735
2024-03-06,0.0,10.566683073999174,41.33395204539001,36.20582086305326,0.0,0.0,0.0,0.0,0.0,11.89354401755755
2024-03-07,0.0,10.49083591877536,41.10702530910008,36.08907759755131,0.0,0.0,0.0,0.0,0.0,12.31306117457325
2024-03-12,0.0,10.504432078835334,41.1007812814474,36.08359578034891,0.0,0.0,0.0,0.0,0.0,12.311190859368363
2024-03-13,0.0,10.462789034166427,41.12474190978993,36.10028908708991,0.0,0.0,0.0,0.0,0.0,12.312179968953725
2024-03-14,0.0,10.389446871944925,41.13143565885816,36.163795635624524,0.0,0.0,0.0,0.0,0.0,12.315321833572392
2024-03-19,0.0,8.602394524450219,34.05656155285777,29.940690559091603,0.0,0.0,0.0,17.18896116194025,0.0,10.211392201660155
2024-03-20,0.0,8.604038020195317,34.05594915372856,29.940152170834246,0.0,0.0,0.0,17.18865207304908,0.0,10.2112085821928
2024-03-21,68.57492291294642,2.694909053984601,10.666815453511783,9.48132023795074,0.0,0.0,0.0,5.383734240681518,0.0,3.198298100924938
2024-03-22,68.57492291294642,2.7196905907979767,10.642033916698407,9.48132023795074,0.0,0.0,0.0,5.383734240681518,0.0,3.198298100924938
2024-03-25,68.51743189783434,2.745782630644193,10.653674552847736,9.49169124409197,0.0,0.0,0.0,5.389623161155839,0.0,3.2017965134259105
2024-03-27,68.58007356494454,2.7065311728869204,10.663414613389335,9.28704531325701,0.0,0.0,0.0,5.394550593059795,0.0,3.3683847424623936
2024-04-02,68.55453906444986,2.7314738026730097,10.659444291522258,9.283587456611217,0.0,0.0,0.0,5.392542033610574,0.0,3.3784133511330956
2024-04-03,68.55620538424242,2.7321043470776782,10.656708584872085,9.283813107979254,0.0,0.0,0.0,5.3926731073461065,0.0,3.378495468482455
2024-04-05,68.56007321366863,2.730565936825738,10.65730981901012,9.280387599624582,0.0,0.0,0.0,5.392977353177883,0.0,3.3786860776930445
2024-04-09,68.55968641108663,2.731114712030933,10.657249692543475,9.280335241484963,0.0,0.0,0.0,5.3929469270498585,0.0,3.378667015804144
2024-04-11,68.50314956216053,2.7570901778360257,10.674814379112622,9.295263252445139,0.0,0.0,0.0,5.401835282412682,0.0,3.3678473460330003
2024-04-12,68.51476508358787,2.7575576751736297,10.676624420489492,9.279883188608848,0.0,0.0,0.0,5.402751227648352,0.0,3.3684184044917997
2024-04-15,68.5141842139637,2.7597951021686464,10.676533903842358,9.278391510046365,0.0,0.0,0.0,5.402705423009436,0.0,3.368389846969486
2024-04-17,68.5142229382989,2.759796662009602,10.676539938237752,9.278340234036639,0.0,0.0,0.0,5.4027084766278675,0.0,3.368391750789243
2024-04-18,68.51451337220813,2.760938769117284,10.67616129332901,9.277249156963432,0.0,0.0,0.0,5.402731378876131,0.0,3.3684060295060125
2024-04-22,68.52177502027665,2.7589703366425105,10.676727563662501,9.278232424815835,0.0,0.0,0.0,5.403303998193574,0.0,3.360990656408922
2024-04-24,68.5213876935216,2.761781045420005,10.674406168978603,9.278179978602108,0.0,0.0,0.0,5.40327345543248,0.0,3.3609716580452003
2024-04-25,68.5213876935216,2.7335180038584763,10.648969431573226,9.331879757569013,0.0,0.0,0.0,5.40327345543248,0.0,3.3609716580452003
2024-04-26,68.52132564840765,2.731432806252009,10.651859549485113,9.334412418876026,0.0,0.0,0.0,5.404739897560678,0.0,3.356229679418521
2024-04-30,44.609354426067554,1.7816821250899721,6.946647188830278,6.122868207064782,0.0,0.2465964633595851,0.0,3.524719889642515,0.0,2.1887768383810866
2024-05-02,68.12300385437894,2.766943818226218,10.621051790984566,9.362242537350657,0.0,0.37703279547968593,0.0,5.389108080341463,0.0,3.360617123238474
2024-05-03,68.12321508976117,2.7596232491660744,10.628103794085805,9.36227156773348,0.0,0.3770339645806087,0.0,5.389124790853931,0.0,3.3606275438189295
2024-05-06,68.10357516745006,2.7659603852077796,10.632959466313324,9.366548917947469,0.0,0.37720622045862,0.0,5.3915869255944795,0.0,3.3621629170282725
2024-05-07,68.1020386812597,2.7365686550016917,10.632719575891384,9.366337599040522,0.0,0.37719771030115434,0.0,5.391465285888563,0.0,3.3936724926169837
2024-05-08,68.1109320556893,2.732413227210821,10.63410809168657,9.359099251617796,0.0,0.37724696815799175,0.0,5.39216935173505,0.0,3.394031053902466
2024-05-09,68.1078584887149,2.7322899246101646,10.633628218009227,9.358676913859352,0.0,0.3817425343523931,0.0,5.3919260252507435,0.0,3.3938778952032305
2024-05-10,68.1078584887149,2.7322899246101646,10.633628218009227,9.338934333472901,0.0,0.40148511473884285,0.0,5.3919260252507435,0.0,3.3938778952032305
2024-05-13,67.77344837362286,2.8457290907038018,10.581417020723974,9.336160184363257,0.0,0.814878867722513,0.0,5.3654516265149415,0.0,3.282914836348655
2024-05-14,67.72554495758014,2.8449186508050244,10.588846474650373,9.3427153150989,0.0,0.8435359239055733,0.0,5.36921883232258,0.0,3.285219845637408
2024-05-16,67.70683282924651,2.7420210037796613,10.592773436383322,9.346180138733095,0.0,0.9281347362862081,0.0,5.371210051757182,0.0,3.3128478038140194
2024-05-17,67.70753666743047,2.7420495081270526,10.591282102008332,9.346839208192302,0.0,0.9281443845984977,0.0,5.3712658875210275,0.0,3.312882242122305
2024-05-20,67.75730321321203,2.7679262015974113,10.61077891450584,9.364045205514566,0.0,1.0795967852148203,0.0,5.381153506685039,0.0,3.0391961732702963
2024-05-21,64.67407733664508,2.617794717311402,10.127946414269083,8.937944030912986,0.0,1.0304708521185963,4.574576256300566,5.136289691999524,0.0,2.900900700442756
2024-05-22,64.61505395493691,2.615405644236122,10.118703365558583,8.929787011842164,0.0,1.1207932275885624,4.570401369365213,5.131602169586539,0.0,2.8982532568859116
2024-05-23,64.61141192546242,2.6152582268177187,10.11813302453671,8.868892580225776,0.0,1.1867576609758896,4.570143758553511,5.131312926674724,0.0,2.8980898967532482
2024-05-24,64.5493870930235,2.708744379040441,10.108419949295984,8.860378734763897,0.0,1.1856184126159783,4.565756570711631,5.126387034870413,0.0,2.895307825678151
2024-05-28,64.4156949150408,2.703134133119586,10.087483783364034,8.842027463215878,0.0,1.3822511573355076,4.556300153422995,5.1157694615867735,0.0,2.8973389329144266
2024-05-29,64.41672915862245,2.703177534019494,10.086040168683953,8.84216942877512,0.0,1.3822733504421656,4.556373308330289,5.115851599204598,0.0,2.897385451921932
2024-05-30,64.3134689321445,2.8404429524390724,10.06987221346972,8.827995402404992,0.0,1.3987592663974229,4.549069427088854,5.107650872442136,0.0,2.8927409336133008
2024-05-31,44.381843782648595,2.0265234009897934,6.9490808521148235,6.092078679146656,0.0,0.9781703961686897,3.139250487055763,3.524719889642515,0.0,1.9962408862559486
2024-06-03,16.724054908191487,0.7636385905206232,2.618566508894482,2.2956292405072127,0.0,0.37276456475225767,1.1829386307878693,1.3281919800146305,0.0,0.7522274729102969
2024-06-04,64.19547057016196,2.755228375792552,10.051396636793603,8.811798344240206,0.0,1.659669812612,4.540723076785349,5.098279671564093,0.0,2.887433512050232
2024-06-06,64.16124990738247,2.8070666208784636,10.046038541405942,8.80710104119155,0.0,1.6587850928571906,4.538302554717269,5.0955619329472315,0.0,2.885894308619889
2024-06-07,64.16988718120734,2.7786548621887732,10.047257635946465,8.8040215055313,0.0,1.6787346310866476,4.5389134929692805,5.096247888469763,0.0,2.886282802600433
2024-06-11,64.17058852728637,2.759491927764263,10.047367447651883,8.804091071895929,0.0,1.6968799879847785,4.538963101116048,5.096303588014071,0.0,2.886314348286665
2024-06-12,64.16904900722206,2.731169594198596,10.047126400715364,8.803613285201912,0.0,1.7277610811740223,4.538854206606496,5.096181322318717,0.0,2.886245102562836
2024-06-13,64.16802270155043,2.731125912472155,10.046965709183105,8.803472482145217,0.0,1.729332825772493,4.53878161316952,5.096099815114298,0.0,2.8861989405927853
2024-06-14,63.956621682711535,3.0515774117968855,10.013866063943306,8.774469515033365,0.0,1.723635553114113,4.5238286347713235,5.079310756519949,0.0,2.8766903821095218
2024-06-17,63.95679160619521,3.0515855193962373,10.01389266933555,8.767850689498164,0.0,1.7300165850732703,4.52384065392901,5.079324251513207,0.0,2.8766980250593575
2024-06-18,63.942054101555144,3.0508823453529152,10.011585177262026,8.765856884161463,0.0,1.7529928773030015,4.522798229489731,5.078153827499665,0.0,2.875676557376053
2024-06-19,63.9417144120931,3.0508661376692987,10.011531991138577,8.765810315916962,0.0,1.7529835646023724,4.522774202315142,5.078126850021914,0.0,2.8761925262426318
2024-06-21,63.93967635111104,3.050768895183797,10.01121288626456,8.76553091684008,0.0,1.7561150635407734,4.522630044628455,5.077964991174523,0.0,2.876100851256771
2024-06-24,63.93969333441573,3.0507697055122294,10.011188983938533,8.765533245092126,0.0,1.756115529990385,4.52263124590454,5.0779663399556165,0.0,2.8761016151908394
2024-06-25,63.94581640369115,3.0510618569642625,10.000446248516178,8.766372660555303,0.0,1.758408820652461,4.523064347519229,5.0784526222328115,0.0,2.8763770398686033
2024-06-26,63.94275896870346,3.0509159768458165,9.999968098169958,8.765953514847343,0.0,1.7631060361234807,4.522848086691462,5.078209806680461,0.0,2.876239511938019
2024-06-27,63.94887413107648,3.045894698415872,10.00092444459028,8.591461109951789,0.0,1.9497627975704293,4.523280629029089,5.078695461006815,0.0,2.861106728359248
2024-06-28,63.95295155583685,3.0476829241981673,10.001562110499354,8.58403882042382,0.0,1.949887115804576,4.523569036552841,5.079019282167147,0.0,2.8612891545172494
2024-07-02,63.88506228795684,3.150602674818268,9.990944950339898,8.57492643238238,0.0,1.9478172127661675,4.518767040982268,5.0736276482827645,0.0,2.85825175247141
2024-07-03,63.87658626267078,3.1501846649270395,9.989619390044613,8.573788743998524,0.0,1.9475587838415211,4.518167508285116,5.072954498806208,0.0,2.871140147426203
2024-07-04,63.86641800071061,3.125805290761414,9.98802918191385,8.572423916366978,0.0,1.9472487596361654,4.517448279010476,5.0721469551775655,0.0,2.91047961642294
2024-07-05,63.8647236051122,3.128375392768907,9.98776419644555,8.57219648733923,0.0,1.9471970985311493,4.517328429726305,5.072012389567901,0.0,2.91040240050876
2024-07-08,63.80277052849086,3.2223473829842537,9.978075393525735,8.563880880290228,0.0,1.945308186402005,4.5129463173717435,5.067092196471346,0.0,2.9075791144638297
2024-07-09,63.803007278465415,3.2223593399988877,9.977847372026789,8.563912657884895,0.0,1.9453154047666592,4.512963063351847,5.067110998694801,0.0,2.9074838848107025
2024-07-10,63.806389612804345,3.22783137878567,9.97837631912873,8.564366649273293,0.0,1.9454185301109692,4.513202305208785,5.056777187917224,0.0,2.9076380167709805
2024-07-11,63.807142230967365,3.2278694521594744,9.978494017486225,8.564202605047052,0.0,1.9445270066817641,4.513255539971774,5.056836834331651,0.0,2.907672313354696
2024-07-16,63.7980105357398,3.2221069804114912,9.977065955313062,8.562976947772304,0.0,1.9442487176475602,4.512609629927317,5.056113130194904,0.0,2.9268681029935575
2024-07-17,25.606395117338955,61.15657923384795,4.00446175073717,3.4368935530127356,0.0,0.7803566357695936,1.8112111055484283,2.029355296231493,0.0,1.1747473075136743
2024-07-18,25.605210311283006,61.1584296999515,4.004276464580672,3.436681344370649,0.0,0.7803205287243176,1.8111273009411566,2.0292613981082455,0.0,1.1746929520404508
2024-07-22,25.60504689836246,61.1586775875636,4.004250909215033,3.43665941140745,0.0,0.7803155487044305,1.8111157422935948,2.029248447324886,0.0,1.1746854551285446
2024-07-24,25.60510273087573,61.158810945752386,4.004259640594941,3.436448852371321,0.0,0.7803172502040764,1.8111196914815861,2.0292528721572762,0.0,1.174688016562684
2024-07-25,25.611593217300005,61.14367221214657,4.005274656746593,3.437319937516281,0.0,0.7805150482200542,1.8115787815267952,2.0297672554954955,0.0,1.1802788910482045
2024-07-26,27.79348599363057,59.350346773989806,3.8878011608167675,3.336401108299427,0.0,0.7576227776024071,1.758445723033595,1.9702347949624073,0.0,1.1456616676650184
2024-07-31,18.697186859658927,39.92606483667249,2.615395017150729,2.244458107016279,0.0,0.5096667127402554,1.1829386307878693,1.325413016821857,0.0,0.7745981266121239
2024-08-01,27.21678233741227,60.189047470431625,3.807130850348818,3.266272063300678,0.0,0.7419024096723928,1.7219586815028096,1.929353215367688,0.0,1.127552971963723
2024-08-05,27.21685114894028,60.18960416903836,3.802842407222943,3.266280321336796,0.0,0.7451404782360005,1.7219630350890116,1.9293580933044392,0.0,1.1279603468321706
2024-08-09,27.216961248108834,60.1898476514801,3.802453264959206,3.2662935342814405,0.0,0.7451434925210351,1.721970000872724,1.9293658980545458,0.0,1.1279649097221118
2024-08-12,27.211677492599446,60.19757618185804,3.7976706049120326,3.2656594334977527,0.0,0.7449988343427028,1.7216357068126278,1.9289913412625315,0.0,1.1317904047148708
2024-08-13,27.212392881059895,60.19915876166625,3.797770444759395,3.263116310936154,0.0,0.7450184201829834,1.7216809682015326,1.9290420539812245,0.0,1.131820159212564
2024-08-15,27.212392881059895,60.189047315654165,3.797770444759395,3.263116310936154,0.0,0.7450184201829834,1.7216809682015326,1.9290420539812245,0.0,1.1419316052246538
2024-08-19,27.213108307136114,60.18254034336413,3.797870289856427,3.2632020997349853,0.0,0.7504983314502495,1.7217262319703224,1.929092769366438,0.0,1.141961627121339
2024-08-26,27.21314132770934,60.182613369273476,3.797874898218419,3.263084718637515,0.0,0.7504992421100988,1.7217283211248016,1.9290951101409035,0.0,1.1419630127854499
2024-08-28,27.21311381055942,60.182552514336706,3.7978710579159816,3.263182536238522,0.0,0.7504984832267375,1.7217265801623836,1.929093159495121,0.0,1.141961858065124
2024-08-29,27.21314132770934,60.184029010649745,3.797874898218419,3.263185835878677,0.0,0.7504992421100988,1.7217283211248016,1.9275783515234755,0.0,1.1419630127854499
2024-09-02,27.211820567282412,60.18596143580452,3.7976905724615513,3.2630274606780403,0.0,0.7504628174398456,1.7216447589000268,1.9274847985897725,0.0,1.141907588843828
2024-09-04,26.207573153180864,61.01642578957423,3.850279316123242,3.3065878843568495,0.0,0.7609764600355297,1.7457642185869933,1.9544879835711675,0.0,1.1579051945711307
2024-09-10,26.231509588115998,60.98082051692373,3.8537959317134676,3.3096079246058485,0.0,0.7616714905679769,1.7473586955492837,1.95627309637718,0.0,1.1589627561465161
2024-09-12,26.23145574935673,60.98090060168606,3.8537880220050793,3.309601131814007,0.0,0.7616699272783048,1.7473551091897626,1.9562690812321135,0.0,1.1589603774379396
2024-09-13,26.24750948561915,60.95702078590599,3.8561465528128127,3.3116266184744365,0.0,0.7621360717518857,1.7484244962015913,1.9574663242745323,0.0,1.1596696649595994
2024-09-19,26.249234545156686,60.95445477240654,3.856399989520501,3.31184426781317,0.0,0.7621861614604044,1.748539407536493,1.957594974421471,0.0,1.1597458816847337
2024-09-20,26.24816444246059,60.95607734867562,3.8562427756398865,3.3116784475372154,0.0,0.7621550894127642,1.7484681248203813,1.957515169135858,0.0,1.159698602317686
2024-09-25,26.2479892450415,60.95710810575419,3.85544688415398,3.311656343229002,0.0,0.762150002291152,1.7484564544003978,1.9575021033991578,0.0,1.1596908617306254
2024-09-26,26.273511830814115,60.908865540543964,3.859195779845531,3.314876476865923,0.0,0.7628910891082595,1.750156589576869,1.9594055069272407,0.0,1.1710971863180952
2024-09-27,26.273646860065174,60.91020644726915,3.8592156136735776,3.3143795764172204,0.0,0.7618671362475864,1.7501655842759805,1.9594155770335828,0.0,1.1711032050177272
2024-09-30,17.76421944176503,41.15884702076002,2.608447609168795,2.2376982790498574,0.0,0.5149467428065251,1.1829386307878693,1.324370905624567,0.0,0.7908550612898491
2024-10-02,26.287898589268003,60.87798932479694,3.880191114162145,3.3113971388318695,0.0,0.762029978190069,1.7505396657264725,1.9598343837040824,0.0,1.1701198053204103
2024-10-03,26.352993039685916,60.72036900277333,3.920553567152671,3.3498976552683906,0.0,0.7639169271397469,1.7548743757485867,1.9646873521406476,0.0,1.172708080090702
2024-10-04,26.353604163430038,60.72363229657264,3.920592951317069,3.3716192624618326,0.0,0.763934642310544,1.7549150711412262,1.964732913078977,0.0,1.1469686996876696
2024-10-07,26.383638434718335,60.80315525049977,3.801034229838851,3.3752038183704434,0.0,0.764805271623764,1.756915085826417,1.9669720497433403,0.0,1.1482758593790716
