date,INTERACTIVE BROKERS HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,FUTU SECURITIES INTERNATIONAL,TIGER BROKERS (HK) GLOBAL LTD,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,CHINA CONSTRUCTION BANK (ASIA)
2024-04-12,50.59640537352813,40.85777242371094,5.454453481353719,0.0,3.0913687214072096,0.0,0.0,0.0,0.0
2024-04-19,50.587617092894874,40.85067568299471,5.453506076739868,0.0,3.106622113055509,0.0015790343150368627,0.0,0.0,0.0
2024-04-30,7.584232513114221,6.138647881573264,0.9118241691985626,0.0,0.4527328774393588,0.00023673309951394479,0.0,0.0,0.0
2024-05-02,46.84265153387355,37.98736436572403,5.63171840315766,0.0,2.800609817453928,0.0014621395201018304,0.0,6.736193740270741,0.0
2024-05-08,46.84266728669201,37.98734351135819,5.631720297060647,0.0,2.8006107592771725,0.0014621400118079502,0.0,6.7361960056001715,0.0
2024-05-09,46.63945093282585,37.821088186888446,5.1443449505970245,0.0,3.6866875952991913,0.0014557968469274599,0.0,6.706972537542562,0.0
2024-05-13,46.682265666779884,37.85580771716134,5.149067428156736,0.0,3.5982725568636416,0.0014571332596305616,0.0,6.713129497778768,0.0
2024-05-14,46.46357687045532,37.60740249527083,5.139449061964547,0.0,4.106440245489429,0.0014503071402449325,0.0,6.6816810196796235,0.0
2024-05-16,46.477058072291285,37.38619764671038,5.1409402504351025,0.0,4.339748181483512,0.0014507279404630538,0.0,6.654605121139265,0.0
2024-05-21,46.477058072291285,37.38619764671038,5.184462088648994,0.0,4.296226343269621,0.0014507279404630538,0.0,6.654605121139265,0.0
2024-05-22,46.71561426929608,37.10856042743869,5.167327530655488,0.0,4.318277898605332,0.0014581741979225334,0.0,6.688761699806495,0.0
2024-05-24,46.58437859148305,37.10856042743869,5.167327530655488,0.0,4.449513576418361,0.0014581741979225334,0.0,6.688761699806495,0.0
2024-05-27,46.61156570445705,37.13021735740421,5.111982226972031,0.0,4.452110357398145,0.001459025203084636,0.0,6.6926653285654725,0.0
2024-05-28,46.61292589313041,37.12838273192116,5.112131401543157,0.0,4.452240276013603,0.0014590677794178997,0.0,6.692860629612259,0.0
2024-05-30,46.623810261019294,37.15456530993049,5.072461674182037,0.0,4.4532798979675,0.0014594084795602252,0.0,6.694423448421119,0.0
2024-05-31,7.562926534157965,6.00275763759097,0.8228125237813194,0.0,0.7443901866384345,0.00023673309951394479,0.0,1.085913666118426,0.0
2024-06-03,46.61292589313041,36.99706663177354,5.071277503719456,0.0,4.624410273984915,0.0014590677794178997,0.0,6.692860629612259,0.0
2024-06-05,44.656085484186285,35.4129625098361,4.9450512902602375,0.0,4.429026848240164,0.0013974215057859537,0.0,6.410084240760633,4.145392205210789
2024-06-06,44.683140823212455,35.3956505846677,4.942633860262193,0.0,4.426861681139436,0.001396738364505973,0.0,6.406950617058059,4.1433656952956595
2024-06-07,44.67627670555008,35.390213189133874,4.95723634643119,0.0,4.426181637192333,0.0013965238008853123,0.0,6.405966396564998,4.142729201326642
2024-06-11,44.68002050827391,35.393178834131724,4.949271910187057,0.0,4.4265525443513765,0.0013966408274147185,0.0,6.406503206617507,4.1430763556110115
2024-06-14,44.675028910726496,35.38084584246227,4.94871898354899,0.0,4.445608802434688,0.0013964847964001974,0.0,6.405787479871418,4.142613496159737
2024-06-17,44.67003842836491,35.37689357894012,4.9481661804417065,0.0,4.45628283030821,0.001396328800244972,0.0,6.405071913027706,4.142150740117099
2024-06-18,44.670811005765785,35.3763996080839,4.948097088736992,0.0,4.456220606816475,0.001396309303176031,0.0,6.404982478412709,4.142092902880963
2024-06-24,44.66540251083747,35.37985769379491,4.948580771192775,0.0,4.45665620775315,0.0013964457940937884,0.0,6.405608573171735,4.142497797455872
2024-06-25,44.66914519323332,35.2836663460624,5.039772013914793,0.0,4.457029647771497,0.0013965628075493157,0.0,6.406145323253315,4.142844912957129
2024-06-28,44.58778815974955,35.27233653839307,5.137277831086077,0.0,4.4555984674573414,0.0013961143624287755,0.0,6.4040882696097885,4.1415146193417405
2024-07-04,44.59339133241932,35.27676907474996,5.137923412666331,0.0,4.443591776802515,0.0013962898066515617,0.0,6.404893046295246,4.142035067259978
2024-07-15,44.60958618914278,35.27840606478036,5.139789337886146,0.0,4.420063199472234,0.0013967968933002218,0.0,6.407219093319581,4.1435393185055895
2024-07-22,44.60896309253217,35.27791330398332,5.139717546471132,0.0,4.4213982384123,0.0013967773831571276,0.0,6.4071295987323955,4.143481442485526
2024-07-24,44.633276765625915,35.29574364221221,5.142518898566223,0.0,4.370701607742476,0.0013975386828225865,0.0,6.4106217412018305,4.145739805968525
2024-07-25,44.627085902471364,35.29969025682225,5.143093912381579,0.0,4.371190320347489,0.0013976949494432771,0.0,6.411338548692267,4.146203364335605
2024-07-29,45.00440048116221,33.87628145553106,5.291072195748408,0.0,4.65095652195824,0.6033425738538206,0.0,6.421300820587897,4.152645951158369
2024-07-31,7.610746620259783,5.7283839752543075,0.8947793860335587,0.0,0.7905531410436537,0.10203196589051021,0.0,1.085913666118426,0.7022587969179377
2024-08-01,44.86372124119986,33.76759661716255,5.573167891372755,0.0,4.653163989580148,0.6014565855100318,0.0,6.401228478564631,4.139665196610018
2024-08-02,44.89755447112416,33.513753228284415,5.577370803335001,0.0,4.85079261513487,0.6116859671278844,0.0,6.406055858659762,4.142787056333903
2024-08-05,44.91323529062507,32.86885356977059,5.942546818352573,0.0,5.069026606037381,0.6118996032012688,0.0,6.450204155133593,4.144233956879519
2024-08-06,42.54830422580277,30.767554544054192,5.629638752746878,0.0,4.945048945810788,0.5796796936178417,5.493191681850503,6.110565113719326,3.9260170423977065
2024-08-07,42.539296311190014,30.755747977878762,5.628446900189929,0.0,4.970465816532455,0.579556969451089,5.492028716545025,6.109271444094142,3.9251858641185815
2024-08-08,42.53347073465717,30.749846569271444,5.627851163137029,0.0,4.984493265936669,0.5794956268521285,5.491447418531548,6.108624814672205,3.924770406941807
2024-08-09,42.525031327230494,30.739776884746732,5.626734496002134,0.0,5.007314416079088,0.5793806444720757,5.490357816358796,6.1074127533770115,3.923991661733664
2024-08-12,42.51041095185046,30.727886022485805,5.624799989008776,0.0,5.04129583571579,0.5791814497332188,5.488470196532531,6.105312986151256,3.9226425685221575
2024-08-13,42.55317571806596,30.69923296018719,5.630458444223696,0.0,5.005333763505939,0.5797640966364033,5.493991506244198,6.1114548294475,3.926588681689113
2024-08-14,42.55317571806596,30.680701687691965,5.630458444223696,0.0,5.023865036001166,0.5797640966364033,5.493991506244198,6.1114548294475,3.926588681689113
2024-08-15,42.55327823169724,30.680534692564855,5.630472008399135,0.0,5.023877138849878,0.5797654933294075,5.494004741661063,6.111469552377491,3.9265981411209308
2024-08-16,42.55947502771067,30.685002527311628,5.6312919425603845,0.0,5.010046297044644,0.5798499213370036,5.494804802857183,6.1123595315220385,3.9271699496564505
2024-08-19,42.59330752910825,30.670973050296908,5.635768517809323,0.0,4.972956784713159,0.5803108709436717,5.4991728781459654,6.117218529718283,3.9302918392644353
2024-08-20,42.60290318603735,30.673907150042712,5.637038175048122,0.0,4.955524191977907,0.5804416066003473,5.500411762360262,6.118596650690254,3.9311772772430436
2024-08-29,42.59274321331122,30.66261733402438,5.635693849900501,0.0,4.982165150125559,0.5803031824449225,5.499100019983363,6.117137483111422,3.9302397670986298
2024-09-05,42.615892429246756,30.679282509738915,5.638756857446752,0.0,5.024641359659181,0.48650004141878417,5.502088788590638,6.120462155950518,3.932375857948457
2024-09-10,42.598387044263006,30.707757470084555,5.636440618034818,0.0,5.022577381260696,0.4863002011706001,5.499828688497253,6.117948045833118,3.9307605508559567
2024-09-16,42.60177406082366,30.71019905743817,5.636888773916791,0.0,5.029602598729871,0.48633886711429186,5.500265982304395,6.103857572310075,3.9310730873627473
2024-09-23,42.593871859858844,30.701852767696213,5.635843187696738,0.0,5.049868509486361,0.48624865614186974,5.499245738239205,6.10272536807069,3.9303439128100774
2024-09-30,7.610509887160269,5.485689462828403,1.0069908752031684,0.0,0.9015809647156938,0.0871177806211317,0.9825841661094799,1.0904115950091908,0.7022587969179377
2024-10-02,42.53057451517908,30.29681808711835,5.627467947474706,0.0,5.0331033518549395,1.0028031390542926,5.491073490970459,6.09365630967704,3.924503158671133
2024-10-03,42.60328202095556,30.180308499770923,5.637088300901908,0.0,4.943641269266923,1.099933373192445,5.500460673300228,6.104073628426816,3.9312122341851974
2024-10-04,42.52914690095483,29.432705534303643,5.362402874888937,0.0,4.867753163616751,2.2309589711364666,5.51507806708758,6.120295114813732,3.9416593731980587
2024-10-07,42.55221463001348,28.98042450089506,5.370680928376726,0.0,4.913860638943959,2.581740155678399,5.5235918084632,6.1297431424057525,3.947744195223419
2024-10-08,42.88695627616597,26.637377950981584,5.530107087084013,0.0,6.047230039731436,3.2025089056490867,5.550033512015947,6.179143989025838,3.9666422393461285
2024-10-09,42.77313093771171,26.346430822972707,5.473266002922812,0.0,6.17445461625918,3.5770914421408264,5.535821089730899,6.1633205523669385,3.9564845358949254
2024-10-10,42.57563039609426,26.3208040877645,5.467942248083934,0.0,6.1551243971428375,3.840100660204176,5.530436488599165,6.157325592941122,3.952636129170007
2024-10-14,42.56088580821096,26.30103294102215,5.4660486165800055,0.0,6.198280156101842,3.838770774982552,5.52852121438994,6.155193217507416,3.9512672712051327
2024-10-15,42.524634910065885,26.256006844599494,5.461392952866881,0.0,6.300799429162446,3.8355011323112675,5.523812340135327,6.149950580326493,3.947901810532206
2024-10-16,42.67430118669585,26.220194835613732,5.454496807049517,0.0,6.2184100307627626,3.830658013473389,5.516837376844079,6.142184987127554,3.942916762433117
2024-10-17,42.84687593803579,26.249401696088643,5.197024096715017,0.0,6.356091830608202,3.8407659484141154,5.398127241457415,6.158392334801353,3.9533209138794727
2024-10-18,42.83071988013226,26.220528789256846,5.191834829949405,0.0,6.438945216241811,3.8236174840288086,5.392737171723401,6.152243134782676,3.949373493884795
2024-10-22,42.997458377180195,26.13350857703882,5.189623895502344,0.0,6.369664392618578,3.821989202720809,5.390440683339731,6.149623212015695,3.9476916595838323
2024-10-23,43.022743124691225,26.108223829527784,5.189623895502344,0.0,6.369664392618578,3.821989202720809,5.390440683339731,6.149623212015695,3.9476916595838323
2024-10-24,43.11186416809263,26.058273997872387,5.192664416124204,0.0,6.316139378533051,3.82422844726365,5.3935988594212025,6.153226181434926,3.9500045512579502
2024-10-25,43.100041278611236,26.14036091171676,5.058902570494905,0.0,6.3153825429126345,3.890340022108635,5.392952567834775,6.152488866997183,3.949531239323866
2024-10-29,43.100041278611236,26.139029515405294,5.058902570494905,0.0,6.316713939224101,3.890340022108635,5.392952567834775,6.152488866997183,3.949531239323866
2024-11-07,43.15329713106995,26.125715552290618,5.058902570494905,0.0,6.316713939224101,3.890340022108635,5.392952567834775,6.112546977653152,3.949531239323866
2024-11-13,40.968869639184355,27.12836814606466,5.25305311055589,0.0,6.561901743594179,4.039643473951821,5.599923277188832,6.347134278025572,4.101106331434692
2024-11-14,40.9241735181444,27.076675952957928,5.38127763038992,0.0,6.551980886734479,4.035236313215871,5.593813886062934,6.340209696399427,4.096632116095047
2024-11-18,40.83563591983124,27.234442266046067,5.369635479643986,0.0,6.5378059724470114,4.026506261975136,5.5817119227413485,6.326492939503356,4.0877692378118535
2024-11-19,40.83507321388324,27.23406698151068,5.369561487265639,0.0,6.53909386061888,4.026450777617608,5.581635007996956,6.3264057618427945,4.0877129092641935
2024-11-20,42.93640924199653,26.220252757025946,5.269454657002981,0.0,6.296003364323195,3.8767676657516197,5.3741379979896795,6.091221935276846,3.9357523806332027
2024-11-21,42.97746393831326,26.242667852004224,5.274493174767211,0.0,6.2090620395049045,3.8804745318360867,5.379276611287036,6.097046205893915,3.9395156463933647
2024-11-22,43.007882282501,26.08538540276272,5.422678580141156,0.0,6.2038715541162475,3.877230636666349,5.374779787696809,6.09194936050176,3.936222395613958
2024-11-25,42.97252946497139,25.774914438593356,5.815966837232857,0.0,6.172255540130829,3.874043522585309,5.370361676434131,6.08694173020909,3.9329867898430426
2024-11-26,42.87419034472958,25.689474952065243,5.868796728128069,0.0,6.281149853179451,3.8651780907261006,5.424211298307104,6.073012261728537,3.923986471135923
2024-11-27,42.86625194715939,25.6847184012383,5.886225650034785,0.0,6.279986862943798,3.8644624312555185,5.423206975066375,6.071887809339009,3.9232599229628273
2024-11-28,42.86625194715939,25.36730875596064,6.203635295312446,0.0,6.279986862943798,3.8644624312555185,5.423206975066375,6.071887809339009,3.9232599229628273
2024-12-02,42.86341751754488,25.36563140261361,6.203225094588102,0.0,6.286183877346528,3.864206902809206,5.422848378320508,6.071486320105849,3.9230005066713174
2024-12-06,42.86344415943807,25.362940106263377,6.203228950222345,0.0,6.288832691665641,3.8642093046192696,5.422851748909128,6.071490093857439,3.9230029450247326
2024-12-13,42.86117688279854,25.35366422315742,6.202900828290843,0.0,6.301723877786259,3.8640049059373993,5.422564905298423,6.071168940298109,3.922795436433007
2024-12-16,42.97521882133978,25.148194267063715,6.209634273528191,0.0,6.365488819804948,3.8681994055999294,5.428451271185375,6.0777593864003165,3.92705375507774
2024-12-18,42.97521882133978,25.01448853812272,6.209634273528191,0.0,6.3681364580018,3.999257496344075,5.428451271185375,6.0777593864003165,3.92705375507774
2024-12-19,43.55176540953274,25.350077708290836,6.292941434085357,0.0,6.453570050865438,4.0529107022627695,5.501278243226749,4.817718161099565,3.9797382906365475
2024-12-23,43.533660215361074,25.381110924172717,6.290325353531477,0.0,6.4508871943205275,4.0512258397885414,5.498991270245301,4.815715355427949,3.9780838471524116
2024-12-30,43.55702457729048,25.342404970710998,6.293701348967802,0.0,6.45300762154612,4.053400118411343,5.501942559469525,4.818299932878055,3.980218870725679
2025-01-03,43.565208030026085,25.328378372103654,6.294883803646953,0.0,6.454220006537654,4.054161667406239,5.502976259253345,4.8192051905293605,3.9809666704967155
2025-01-06,43.564623395712196,25.326696496271683,6.297483278384367,0.0,6.454133392501918,4.054107261559647,5.502902410673363,4.8191405179879565,3.980913246908874
2025-01-07,43.564623395712196,25.326696496271683,6.364582041402567,0.0,6.3870346294837175,4.054107261559647,5.502902410673363,4.8191405179879565,3.980913246908874
2025-01-08,43.427745797074714,24.98389744953392,6.949250632675091,0.0,6.367861139180881,4.035154490317513,5.477176586508277,4.796611250277859,3.9623026544317472
2025-01-09,43.33571090840989,23.96995005279635,8.094120997112174,0.0,6.36769466465915,4.02660292984746,5.465568999513263,4.786445961375907,3.9539054862858114
2025-01-10,43.07162987075938,23.700679312522258,8.82904784676559,0.0,6.277225735911743,4.002065441996665,5.432262677718002,4.757278109051766,3.9298110052745923
2025-01-14,43.07733653477392,22.339147656722027,10.181640203560278,0.0,6.278057420673283,4.002595685289296,5.432982411288183,4.757908412290197,3.9303316754028184
2025-01-16,43.08133209941425,22.338569592169886,10.175959349254587,0.0,6.278639731146907,4.002966939203214,5.433486338275325,4.758349723943686,3.9306962265921506
2025-01-17,42.95588444246678,20.923736515393017,11.749823898798171,0.0,6.269999365646646,3.9974582464096775,5.426009032694233,4.751801509274037,3.9252869893174314
2025-01-20,42.95020117083966,20.180061072445607,12.502406955890175,0.0,6.2691698143532815,3.9969293633165397,5.425291145410936,4.751172822912532,3.924767654831266
2025-01-21,42.9615550045249,18.401487965407217,14.288329320547383,0.0,6.2456824961015664,3.9979859467551644,5.426725314557524,4.752428789696635,3.92580516240961
2025-01-22,42.9604179297341,18.401000928378963,14.287951147572237,0.0,6.2455171899780595,3.997880131008189,5.4292284103257415,4.752303005912244,3.9257012570904646
2025-01-24,42.95643864192272,18.39929650178723,14.28662769978958,0.0,6.2542013715732745,3.9975098199999795,5.428725518047698,4.751862815096168,3.9253376317833495
2025-02-04,42.95302841048539,18.399158951540517,14.285493511098535,0.0,6.260320539904927,3.9971924651612123,5.428294541667635,4.751485573581969,3.925026006559815
2025-02-06,42.93144284572294,18.38991265967659,14.278314495863556,0.0,6.2571744857278775,4.045437604004875,5.4255666128645945,4.7490977675677755,3.923053528571786
2025-02-11,42.79977242077373,18.27303866462842,14.275860173142204,0.0,6.26535463285687,4.290679479274676,5.424634003387614,4.748281437421788,3.9223791885146984
2025-02-13,42.79978543687143,18.27301381014781,14.275864514660402,0.0,6.265356538251769,4.290680784139169,5.424635653105876,4.748282881450381,3.922380381373162
2025-02-14,41.86374799883662,17.8733803807407,13.963649312886917,2.2025342361507803,6.115399032985298,4.196842980804042,5.305998094361689,4.641850602633026,3.8365973606009227
2025-02-17,41.86374799883662,17.8733803807407,13.598931371257722,2.5452656351994922,6.137385575565781,4.196842980804042,5.305998094361689,4.641850602633026,3.8365973606009227
2025-02-18,40.57563249285158,17.874536260895425,13.599810820727418,3.8388399129255917,6.128728615540493,4.197114392669658,5.3063412358250055,4.6421507933568,3.836845475208027
2025-02-19,36.31302347937797,17.855416250113045,13.545344417066495,8.009753239207699,6.335316066643625,4.187473700858544,5.294152671084303,4.631487861410596,3.828032314237731
2025-02-20,36.33318435124048,17.830468328841317,13.552864747982518,8.014200228007676,6.328504171928985,4.189798572560804,5.297091967331088,4.62373000684932,3.8301576252578053
2025-02-21,36.351014861050125,17.80210718146411,13.559033975228374,8.017848270197998,6.321050946534308,4.19170575749839,5.299503189216375,4.625834716197946,3.8319011026123757
2025-02-24,36.28138929656803,17.77432575165132,13.536584430015122,8.005335858790879,6.481430477553042,4.185164308325504,5.291232944891188,4.618615778507949,3.8259211536969673
2025-02-25,36.26408411145739,17.76326968278888,13.518525859294597,8.00151754252474,6.489941027642619,4.233443468608224,5.288709178096416,4.616412830865876,3.8240962987212592
2025-03-03,36.23607851442966,17.76281171775081,13.518177330430243,8.001311250814295,6.519422515963144,4.233334323775438,5.288572826853468,4.616293812480434,3.8239977075025084
2025-03-10,36.19520778947356,17.752102344460535,13.515912330787636,7.999970613931046,6.560862640942772,4.251957959619546,5.287686715118881,4.612942617191611,3.82335698847441
2025-03-18,36.21014215767399,17.711719377219897,13.521489080408381,8.003271451639616,6.38950144080161,4.4342275692264606,5.289868447595495,4.614845946050317,3.8249345293842363
2025-03-19,36.11979119942261,17.66752538286762,13.487750480596183,7.9833018187767335,6.373558460643975,4.672681731531476,5.276669253812084,4.603331057442796,3.8153906149065233
2025-03-20,36.12164955309153,17.66714812899503,13.488444421777979,7.983712557536077,6.335299077628454,4.712795684036118,5.276940737044458,4.598422924149522,3.815586915740834
2025-03-31,6.648189837636083,3.2516387292491067,2.4825482844735864,1.4694023486830554,1.1681424347683957,0.8673900766190937,0.9712209773328104,0.8463397694103139,0.7022587969179377
2025-04-02,36.11793303695762,17.66404426485476,13.487056610813223,7.982891122277841,6.346222245000678,4.712310789757694,5.276397798512317,4.597949797556479,3.815194334269387
2025-04-03,36.11793303695762,17.66404426485476,13.487056610813223,7.982891122277841,5.4253667522423505,5.633166282516021,5.276397798512317,4.597949797556479,3.815194334269387
2025-04-16,36.10810853913464,17.66427144699704,13.487230071565925,7.982993792441004,5.43443942233066,5.633238732220332,5.276465659718813,4.598008933056224,3.815243402535356
2025-04-22,36.07655718199193,17.64883636164811,13.47544489560212,7.976018232147106,5.645571424138166,5.499816019589112,5.271855070595857,4.593991181147813,3.8119096331397837
2025-04-23,36.15108739907982,17.64883636164811,13.47544489560212,7.976018232147106,5.645571424138166,5.425285802501222,5.271855070595857,4.593991181147813,3.8119096331397837
2025-04-28,36.08759771586345,17.667452610688475,13.489658990682706,7.984431452073762,5.647667377358676,5.431008472797716,5.277415899926916,4.598836989798593,3.8159304908097034
2025-04-29,36.09038322761754,17.668816317336372,13.482981473003958,7.9850477504440365,5.6481033067321595,5.43142767881017,5.277823250511352,4.5991919625676605,3.816225032976755
2025-05-02,36.06328439034799,17.717817586416462,13.462076252975292,7.98104351083108,5.6607007284196955,5.4287039959286005,5.275176595213804,4.596885618608342,3.8143113212587316
