date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,HUATAI FINANCIAL HOLDINGS (HONG KONG),CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,MIB SECURITIES (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-05-03,21.91884871094027,7.733910301184603,13.657622321263837,7.317849204354486,5.356299579909144,5.692109842128469,3.778943331477698,0.0,1.8210263163506133,2.208378846599662,69.48498845420879
2024-05-06,21.91884871094027,7.683456729014715,13.644332662829287,7.317849204354486,5.406720103954911,5.6482803725893564,3.901538714322253,0.0,1.8207622834015824,2.1930649355558764,69.53485371696274
2024-05-07,21.91884871094027,7.67226089587147,13.61454094508031,7.317849204354486,5.382984553963348,5.636750933815012,3.9207658577036244,0.0,1.8207622834015824,2.194913166199092,69.4796765513292
2024-05-08,21.896185882815132,7.739294593097713,13.654673953332994,7.307815952291316,5.325750527651366,5.645596037607543,3.9256944727521987,0.0,1.8207622834015824,2.2074107257865494,69.5231844287364
2024-05-09,21.799549823469857,7.8900906311403824,13.774896956125016,7.5380086783546645,5.318170757761574,5.650656669130634,3.70289075277297,0.0,1.820674272418572,2.2190281755439045,69.71396671671758
2024-05-10,21.7570405186759,7.968240247537296,13.780485653546167,7.525467113275701,5.294962569580207,5.600886458238329,3.7547592335112228,0.0,1.820674272418572,2.2138355275462986,69.7163515943297
2024-05-13,21.691824380265295,7.988368887417642,14.21710814026009,7.531847909543946,5.294922920632361,5.60775131491313,3.7868483899606966,0.0,1.820674272418572,2.2108431541239497,70.15018936953568
2024-05-14,21.67259398047755,8.05621347383585,14.224369046358436,7.570924786000504,5.294921864500565,5.621349011788216,3.7142690326839944,0.0,1.820674272418572,2.216343840562091,70.19165930862577
2024-05-16,21.63897378496763,8.211473648964258,14.227317414289281,7.518602256600901,5.294921864500565,5.607311259998078,3.5896367676541416,0.0,1.820674272418572,2.21761999981574,70.12653126920917
2024-05-17,21.422906821677433,8.246703081293031,14.185688219325426,7.64172962183226,5.267107049451967,5.660469893736279,3.4526225894685063,0.0,1.820674272418572,2.2308656527587853,69.92876720196226
2024-05-20,21.367987968279024,8.17245437569608,14.186128274240478,7.625667617432888,5.25830683126077,5.627949835513985,3.4671300998804613,0.0,1.820674272418572,2.23751048197606,69.76380975669832
2024-05-21,21.358702809571444,8.278052461424812,14.23022177672862,7.4985357524745595,5.2583112318099205,5.641547532389072,3.397249379370311,0.0,1.820674272418572,2.248071799937292,69.73136701612461
2024-05-22,21.295422912787064,8.207863702474127,13.31785592135271,7.597020042463046,5.2106972900013675,5.64788432316581,3.3560745411062456,0.0,1.8215543822486746,2.2595132277286263,68.71388634332767
2024-05-23,21.25656606378803,8.209711933117342,13.077101877328131,7.616822513640356,5.24150113405496,5.938232556116674,3.394648258772934,0.0,1.8215543822486746,2.258721128881534,68.81485984794864
2024-05-24,21.243232399861974,8.227314129719394,12.969068395683031,7.630816259938989,5.2106972900013675,5.921598480327734,3.3251370523749526,0.0,1.8236666458409212,2.2675222271825604,68.61905288093092
2024-05-27,21.25700611870308,8.319769667371677,12.969508450598083,7.655987401079924,5.237320612361972,5.919970277142044,3.3528335806623843,0.0,1.8236666458409212,2.2682263150466424,68.80428906880674
2024-05-28,21.21198850089333,8.297654091538893,12.97584524137482,7.687143289065558,5.2194983883023935,5.928331320528019,3.2368791105463606,0.0,1.824986810586075,2.2731989355867226,68.65552568842217
2024-05-29,21.22879859864829,8.532775432650814,12.976285296289872,7.733437066128957,5.210785300984378,5.935064160728305,3.0411690876264346,0.0,1.8024559989354472,2.2823520778197897,68.74312301981229
2024-05-30,21.216389050043844,8.545228986746768,12.98055382896587,7.755087767949481,5.213689663423716,5.942677110758692,3.016204772295573,0.0,1.8025880154099627,2.2893049454776007,68.76172414107151
2024-05-31,21.173615712300855,8.660431799062392,12.95045407277636,7.76278872896288,5.210701690550518,5.927231183240391,2.9960027752608887,0.0,1.8025880154099627,2.287104670902344,68.77091864846659
2024-06-03,21.158037768308038,8.714569554986582,12.950894127691411,7.771413805297886,5.219507189400694,5.9237107439199805,2.9966628576334657,0.0,1.8025880154099627,2.291109170629311,68.82849323327733
2024-06-04,21.224354044006272,7.212305553418746,12.962599588431775,7.82624464771328,5.210685452524152,5.9706205978644515,3.8608369350918688,0.0,1.8055803888323119,2.2981500492701326,68.371377257153
2024-06-05,21.189721722191734,7.275937494135168,13.025967496199167,7.877687067282781,5.270363059773922,6.001556458392559,4.3941415989061605,0.0,1.8042602240871577,2.3065110926561077,69.14614621362476
2024-06-06,21.17150344870861,7.280030004845145,13.079874223292954,7.906422653235633,5.241488636495372,6.028043539751464,4.513431069201392,0.0,1.8042602240871577,2.308271312316313,69.33332511193404
2024-06-07,21.15728967495245,7.287070883485966,13.005812981089814,7.937050475323204,5.2635314272452085,6.028219561717486,4.465092400953241,0.0,1.8016198945968498,2.3174684600408857,69.26315575940511
2024-06-11,21.15993000444276,7.397942895355114,13.118467039342955,7.886928220498858,5.2635022956098325,6.020386584229572,4.284249105272426,0.0,1.798979565106542,2.3247293661392323,69.25511507599728
2024-06-12,21.143779989060377,7.423138855593258,13.201813440253677,7.8722303863361445,5.263502867681222,6.016294073519594,4.196327145371476,0.0,1.7967792905312852,2.3286898603746944,69.24255590872173
2024-06-13,21.202747347677253,7.425337589976312,13.028431803723453,7.9477438097589514,5.263599239707618,6.041641236626551,4.105132673089256,0.0,1.791058576635618,2.329569970204797,69.13526224739981
2024-06-14,21.256434047313512,7.42646430658081,13.042557566496601,8.131070687369334,5.263660671373759,6.040717121304943,3.8900877373392615,0.0,1.7857779176550022,2.332650354610156,69.16942041004339
2024-06-17,21.04916818232434,7.391088291959834,13.071117130483431,8.265551469409017,5.219696677047116,6.0336762426641215,3.7431559095166405,0.0,1.7857779176550022,2.344443826333532,68.90367564739304
2024-06-18,20.20967542088093,7.430737239805958,12.961279423686623,8.4360287434999,5.21974094657157,6.079573970303975,3.7402007207346135,0.0,1.786085956095538,2.3673266819162007,68.23064910349531
2024-06-19,20.144063233046776,7.4025297197511675,12.97712140062847,8.53882557165589,5.282096728034343,6.068704613902208,3.7100954638586647,0.0,1.7838856815202815,2.3631461602232133,68.27046857262101
2024-06-20,20.105118373064737,7.528029024980147,12.985042389099394,8.5457784393137,5.281441002205424,6.039881016966345,3.5074589765758315,0.0,1.7838856815202815,2.3655664622559955,68.14220136598186
2024-06-21,20.085491923853446,7.5510921270560205,12.976417312764388,8.539133610096426,5.281392772186735,6.0366246105949655,3.4886686317031392,0.0,1.7838856815202815,2.38035230740172,68.12305897717712
2024-06-24,20.10943091123224,7.564598644552707,13.021742969014674,8.566725053270144,5.268238298622089,6.037548725916573,3.3747120109014492,0.0,1.7838856815202815,2.37872410421603,68.10560639924618
2024-06-25,20.142126991420554,7.730602848443077,13.034064506636112,8.607782176844433,5.246308073919524,5.977657251978089,3.216298138218834,0.0,1.7859979451125279,2.379736230520648,68.12057416309379
2024-06-26,20.124744822276025,7.8363040390384056,9.304599101576141,8.604833808913588,5.245912024495977,5.977789268452604,3.1321052036680284,3.7412148712918403,1.7859979451125279,2.3826405929599868,68.13614167778512
2024-06-27,20.17323887391468,7.836273235194352,8.778337428666262,8.608530270200019,5.224261322675452,5.977833273944109,3.1228992108396634,3.7412148712918403,1.7859979451125279,2.38712915309351,67.63571558493243
2024-06-28,20.162501533987427,7.855547640473599,8.754354435795966,8.65680429438115,5.299046851263273,5.968504109745021,3.345611179369105,3.7412148712918403,1.7859979451125279,2.3849288785182536,67.95451173993816
2024-07-02,20.186792565298262,7.801860940837338,8.827667584643516,8.654251975873851,5.311896454782772,5.9655557418141765,3.2840431842152564,3.7412148712918403,1.7859979451125279,2.3866890981784588,67.945970362048
2024-07-03,20.098341527372945,7.776814467253837,8.848746215074474,8.66710157939335,5.334082571418439,5.949405726431793,3.2909834663024973,3.7412148712918403,1.7859979451125279,2.385368933433305,67.87805730308501
2024-07-04,20.167122110595468,7.786531803893491,8.862739961373107,8.682063446505095,5.284794836734997,5.951341968058019,3.873228573461273,3.7412148712918403,1.7859979451125279,2.390693597905426,68.52572911493124
2024-07-05,20.188904828890507,7.799865467819546,8.66515530451506,8.677354858914047,5.299690695609485,5.961771269544736,3.9720567663658715,3.7412148712918403,1.7859979451125279,2.390605586922416,68.48261759498604
2024-07-08,20.210423514236517,7.559939563139602,8.667223562615803,8.65544012414449,5.24537999810368,6.01299366165671,4.04313874878313,3.7412148712918403,1.7859979451125279,2.396018262377547,68.31777025146185
2024-07-09,20.210247492270497,7.6309969904926,8.668279694411925,8.678675023659201,5.246893875022439,6.021002661110644,3.7952320521693053,3.7412148712918403,1.7859979451125279,2.398658591867855,68.17719919740884
2024-07-10,20.22080881023173,7.650579434212383,8.753122282033821,8.67361439213611,5.247245918954481,6.010837392572959,3.6919452228654066,3.7412148712918403,1.7859979451125279,2.397734476546247,68.1731007459575
2024-07-11,20.21720035992831,7.749411895649658,8.775301049752409,8.668245722172484,5.288611080969305,6.024787133380085,3.5903183247065726,3.7412148712918403,1.7859979451125279,2.394390059191857,68.23547844215506
2024-07-12,20.235770677343474,7.749016770341434,8.776225165074015,8.686155957215073,5.290547322595531,6.0160740460620685,3.5835414790147824,3.7412148712918403,1.7859979451125279,2.395710223937011,68.26025445798776
2024-07-15,20.221952953010863,7.776036142125585,8.836644704910562,8.618255483822654,5.291647459883159,6.022542853313323,3.6309527755349547,3.7412148712918403,1.7859979451125279,2.3885373288216742,68.31378251782715
2024-07-16,20.264638279770843,7.777752356294284,8.863224021779663,8.633173345442893,5.286894866800605,6.007624991693083,3.5928880253830155,3.7412148712918403,1.7859979451125279,2.388625339804685,68.34203404337343
2024-07-17,20.3028790518888,7.779952630869542,8.869164763132856,8.665473376207661,5.229819744318449,6.011893524369081,3.525630252194029,3.7412148712918403,1.7859979451125279,2.386337054246418,68.2983632136312
2024-07-18,20.296850299552595,7.791130025711846,8.869824845505432,8.678587012676191,5.227311431302656,6.008945156438237,3.4715915086257256,3.7412148712918403,1.7859979451125279,2.386117026788892,68.25757012300595
2024-07-19,20.37531209090625,7.786530043673831,8.818074387495397,8.672338232882462,5.253562115161196,6.012949656165204,3.377270050122642,3.7412148712918403,1.7947990434135543,2.3884493178386643,68.22049980895105
2024-07-22,20.427854647763375,11.851861333894389,8.77393687951575,8.7215363723852,5.2281518481794205,6.008857145455227,3.3540968463070224,3.7412148712918403,1.7947990434135543,2.394654092140888,72.29696308034667
2024-07-23,20.5120811585042,11.869559638489887,9.157180705033948,8.739358596444777,5.228152728289251,6.018010287688295,3.3236890516769755,3.7412148712918403,1.7947990434135543,2.3924978230571363,72.77654390388987
2024-07-24,20.61386586035557,11.574207717121944,9.149787782461084,8.74820370023731,5.231497145643641,5.976029048792398,3.55652149115375,3.7412148712918403,1.7859979451125279,2.3979104985122675,72.77523606068233
2024-07-25,20.65518701687889,11.58886123775471,9.149963804427106,8.748335716711825,5.214995394367657,5.974092807166173,3.536888441118736,3.7412148712918403,1.7859979451125279,2.390649592413921,72.78618682724338
2024-07-26,20.68581483896646,11.692846214181339,9.154100320628586,8.765849902330867,5.213056556417432,5.971804521607906,3.4741348060072648,3.7412148712918403,1.7859979451125279,2.385104900484274,72.8699248770285
2024-07-29,20.72858817670945,11.723315220450068,14.198711028459488,8.771834649175565,5.2163569682803175,5.9779212849271195,3.4457908689288095,3.7412148712918403,1.7859979451125279,2.390693597905426,77.98042461124062
2024-07-30,20.79921699057519,11.724725552447318,14.14300007621399,8.797401839740047,5.2608443639229225,5.98496216356794,3.441736863023899,3.7412148712918403,1.7859979451125279,2.3958422404115267,78.0749429063072
2024-07-31,20.776730184416067,11.69045288751485,13.834521580763012,8.703714148325622,5.263968753819786,5.916181580345419,3.4739223474942778,3.7412148712918403,1.794358988498503,2.3851489059757793,77.58021424844516
2024-08-01,20.77862242055079,11.717745533401247,13.836809866321278,8.691392610704183,5.263971878209683,5.917677767056593,3.462128875770903,3.7412148712918403,1.7971313344633262,2.3942580427173414,77.60095320048718
2024-08-02,20.737345269518972,11.752113558233807,13.785147419294255,8.690688522840102,5.263575828786137,5.876136583075748,3.4381553000757874,3.7412148712918403,1.806372487679404,2.3719032530327344,77.46265309382878
2024-08-05,20.767136987267946,11.765491227651367,13.810230549452179,8.720612257063591,5.241749104999592,5.88850212618869,3.3522187359350744,3.7412148712918403,1.806372487679404,2.372475324422301,77.466003671952
2024-08-06,20.75626763086618,11.61648986556875,13.836545833372249,8.753484359217925,5.3737203418697215,5.884673648427744,3.1750086216439066,3.7412148712918403,1.806372487679404,2.3788561206905454,77.32263378062827
2024-08-07,20.768985217911162,11.62687516156396,13.850231541230345,8.758985045656068,5.391189509870954,5.9018357901147445,3.095584122152598,3.7412148712918403,1.806372487679404,2.38035230740172,77.3216260548728
2024-08-08,20.826808433748905,11.660143313141843,13.817183417109991,8.757224825995861,5.396088553229237,5.927138947730196,3.0891110903741588,3.7412148712918403,1.7909705656526078,2.38035230740172,77.38623632567636
2024-08-09,20.825092219580206,11.6770269880786,13.818239548906114,8.76158136965487,5.391187001557938,5.930879414508133,2.9778152616163256,3.7412148712918403,1.7931708402278645,2.381408439197843,77.29761595461973
2024-08-12,20.826808433748905,11.97604711920743,13.848251294112615,8.75995316646918,5.391187001557938,5.93704018331885,3.0083594732700383,3.7412148712918403,1.7931708402278645,2.381408439197843,77.6634408224025
2024-08-13,20.834157350830264,11.99774182651946,13.85146369499249,8.77271475900567,5.391187001557938,5.921594255800549,2.9586812338549793,3.7412148712918403,1.7931708402278645,2.3854569444163154,77.64738277849736
2024-08-14,20.853783800041555,12.01274769912271,13.820747861921905,8.789436845777619,5.394663435386844,5.921330222851519,2.9579463421468435,3.7412148712918403,1.7931708402278645,2.4001547785790294,77.68519669734772
2024-08-15,20.881155215757747,12.080051986116217,13.785059408311243,8.780987791408633,5.394663435386844,5.919834036140345,2.915636162201946,3.7412148712918403,1.7931708402278645,2.4136204589796,77.70539420582227
2024-08-16,21.15376923563204,12.005152747338348,13.794740616442372,8.777071302664677,5.414465906564154,5.866499380436124,2.827757195666197,3.7412148712918403,1.7931708402278645,2.404555327729543,77.77839742399316
2024-08-19,21.179776481111574,12.03159146666209,13.301273067955883,8.791549109369864,5.197474827952346,6.1930595123191035,3.0949180990386673,3.7412148712918403,1.7931708402278645,2.4034991959334193,77.72752747186266
2024-08-20,21.138939384994814,12.120255051111375,13.309238061918311,8.778611494867356,5.197474827952346,6.183950375577541,3.1023460939882597,3.7412148712918403,1.7931708402278645,2.399054641291401,77.7642556432211
2024-08-21,21.15891787813814,12.232699995268883,13.309238061918311,8.750800024236112,5.188761740634329,6.179725848393048,3.042464345263397,3.7412148712918403,1.796691279548275,2.398350553427319,77.79886459811965
2024-08-22,21.123713484934033,12.137560122634786,13.308181930122187,8.727345097263877,5.189289806532392,6.30654967491084,3.148360744219042,3.7412148712918403,1.8008277957497574,2.407723723117912,77.89076725077668
2024-08-23,21.152977136784948,12.080088950729083,13.306905770868537,8.753792397658462,5.1893338120238965,6.297308521694762,3.165962984826586,3.7412148712918403,1.7995076310046032,2.4151606511822794,77.90225272806501
2024-08-26,21.159225916578677,11.89632201820365,13.310866265104002,8.774078929242329,5.190961795182129,6.333481035711981,3.3175832897306385,3.7412148712918403,1.81165314666002,2.419869238773329,77.95525650647859
2024-08-27,21.324158498739916,11.848088611091178,13.309414083884331,8.767258078059031,5.189025553555903,6.275965858314772,3.440490583498982,3.7412148712918403,1.8111690862534633,2.379516203063122,78.08630142775253
2024-08-28,21.230558818308495,11.79220163687966,13.309414083884331,8.849416330699114,5.210808271850944,6.382943208163749,3.459214788117941,3.7412148712918403,1.7956791532436571,2.3744995770315374,78.14595073947127
2024-08-29,21.234079257628906,11.774731456752123,13.307433836766599,8.848888264801053,5.21626495279758,6.356671929735186,3.5041445269611557,3.7412148712918403,1.7956791532436571,2.3736194672014346,78.15272771717954
2024-08-30,21.049476220764877,11.816092218217797,13.313022534187752,8.886953014952992,5.246452719970101,6.340213875912267,3.5475770669668916,3.7412148712918403,1.7956791532436571,2.3852809224502947,78.12196259795847
2024-09-02,20.857832305260025,11.776642175193276,13.31368261656033,9.056022113315711,5.246452719970101,6.326616179037179,3.596027113114043,3.7412148712918403,1.798759537649016,2.3895054496347874,78.10275508102632
2024-09-03,20.632568194245252,11.945863620567586,13.289611612707022,9.022709956246326,5.253669620576942,6.424748425093625,3.5743279172418783,3.7412148712918403,1.7899584393479897,2.3957982349200213,78.07047089223849
2024-09-04,20.531179541817426,12.305634124818098,13.289215563283474,8.940199659674203,5.211336337749005,6.425452512957708,3.407549568744951,3.7412148712918403,1.7899584393479897,2.4042912947805117,78.0460319144652
2024-09-05,20.355773652677968,12.605548227506858,13.309106045443794,9.000751215985265,5.21881735931586,6.41115072821854,3.1943289246507947,3.7412148712918403,1.7899584393479897,2.4196492113158032,78.04629867575471
2024-09-09,20.297818420365708,12.680971483677569,13.311746374934103,9.074416408764856,5.220137524061014,6.423516271331482,3.098362804908198,3.7412148712918403,1.7899584393479897,2.4187691014857005,78.05691170016846
2024-09-10,20.24131536927312,12.72177636777455,13.313022534187752,9.129731311586808,5.269247652580742,6.4260685898387795,3.010824836926122,3.7412148712918403,1.7899584393479897,2.4211453980269777,78.06430537083469
2024-09-11,20.03484160313104,12.874096359993533,13.312142424357647,9.109664807460467,5.215868419313628,6.5741030632620445,3.0269385037725223,3.7412148712918403,1.7899584393479897,2.419561200332793,78.09838969226351
2024-09-12,19.729619514051443,12.975947070082164,13.31042621018895,9.07248016713863,5.305771638458612,6.578767645361588,3.0321597113341143,3.7412148712918403,1.791146587618628,2.4140605138946514,77.95159392942061
2024-09-13,19.576920458528633,12.985014049562865,13.311394331002063,9.118289883795473,5.339831888883586,6.575775271939239,3.035671349556224,3.7412148712918403,1.791146587618628,2.4158207335548565,77.8910794257334
2024-09-16,19.35931330303575,13.071659586177217,13.298632738465574,9.2051127185351,5.229508933531948,6.65714142573223,3.1413679195749444,3.7412148712918403,1.791146587618628,2.41696487633399,77.91206296029722
2024-09-17,19.24542709102047,13.126501826014911,13.289523601724012,9.220778673510926,5.213006874217523,6.664182304373051,3.1468246005215805,3.7412148712918403,1.7933468621938848,2.4117722283363845,77.85257893320458
2024-09-19,19.24542709102047,13.120429068187203,13.288071420504341,9.220778673510926,5.244025509075152,6.668890891964099,3.213841135606136,3.7412148712918403,1.783093582673189,2.407679717626407,77.93345196145977
2024-09-20,19.24542709102047,13.120253046221181,13.29071174999465,9.220778673510926,5.2275286864142165,6.670431084166779,3.2068840874266322,3.7412148712918403,1.783093582673189,2.390781608888436,77.89710448160832
2024-09-23,19.144082444084148,13.13001786478617,13.298500721991058,9.185310247357789,5.235626136906077,6.671267188505377,3.3817837813973064,3.7412148712918403,1.7815093849790045,2.3912216638034876,77.96053430510226
2024-09-24,19.120891550060946,13.228634171249173,13.316498968016658,9.103019978243191,5.217363857931446,6.6654584636267,3.3593339838565397,3.7412148712918403,1.7749085612532345,2.3938619932937955,77.92118639882352
2024-09-25,19.238694250820185,13.232671279045343,13.310118171748414,9.09716724787301,5.202093952379165,6.647944278007658,3.251712481622911,3.7412148712918403,1.7778129236925733,2.383036642383533,77.88246609886464
2024-09-26,19.276759000972124,13.293801375553224,13.145757660976741,8.92638193534159,5.355409436826979,6.659341700307486,3.221263453847324,3.899634640710317,1.7778129236925733,2.399714723663978,77.95587685189234
