date,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,DBS BANK (HONG KONG) LTD,VALUABLE CAPITAL LTD,CHIEF SECURITIES LTD,CELESTIAL SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-01,5.4482288521831475,0.0,1.3359079166013241,0.0,0.49821291120502675,0.0,0.8220971794469687,0.0,0.0,8.104446859436466
2024-03-04,5.497774887551603,1.5634526716268242,1.3120524180905861,1.453350370808034,0.5009654687254965,0.0,0.8211796602734788,0.6927269759848899,0.0,11.841502453060912
2024-03-05,5.492269772510664,1.5634526716268242,1.3120524180905861,1.4634430817164228,0.5009654687254965,0.0,0.8165920644060292,0.6927269759848899,0.0,11.841502453060912
2024-03-06,5.518877828541871,1.5634526716268242,1.3120524180905861,1.4359175065117253,0.5018829878989864,0.0,0.8156745452325392,0.6927269759848899,0.0,11.84058493388742
2024-03-07,5.511537675153951,1.5634526716268242,1.3120524180905861,1.4129795271744774,0.5018829878989864,0.32296674906845196,0.8230146986204586,0.6927269759848899,0.0,12.140613703618627
2024-03-08,5.638155321095561,1.5285869430342074,1.3120524180905861,1.4129795271744774,0.5018829878989864,0.32296674906845196,0.726675185404017,0.6890568992909302,0.0,12.132356031057217
2024-03-11,5.691371433157976,1.5295044622076972,1.3120524180905861,1.4450926982466246,0.5018829878989864,0.32296674906845196,0.6743765925150915,0.6890568992909302,0.0,12.166304240476343
2024-03-12,5.404187931855631,1.830450751112391,1.3625159726325318,1.4313299106442756,0.5523465424409321,0.4055434746825448,0.7220875895365673,0.6716240349946218,0.3440696900587201,12.724155897958214
2024-03-13,5.504197521766032,2.1809430753855406,1.3643510109795116,1.3092998605701163,0.553264061614422,0.4055434746825448,0.6936444951583798,0.6239130379731458,0.3440696900587201,12.979226228188413
2024-03-14,5.656505704565359,2.2993030487657404,1.3918765861842093,1.2698465361100497,0.5550990999614018,0.4055434746825448,0.6633663624332123,0.5651918108697909,0.3440696900587201,13.150802313631027
2024-03-15,5.478506984908314,2.720444349397614,1.3634334918060216,1.302877226355687,0.5550990999614018,0.4055434746825448,0.6762116308620713,0.5624392533493212,0.3440696900587201,13.408625201381696
2024-03-18,5.350054300619726,2.935143835994255,1.3808663561023302,1.3037947455291767,0.5505115040939522,0.4055434746825448,0.667036439127172,0.5624392533493212,0.3440696900587201,13.499459599557198
2024-03-19,5.203251232861338,3.1938842429184127,1.3689386068469611,1.301959707182197,0.5477589465734825,0.4055434746825448,0.6514386131778435,0.5624392533493212,0.3440696900587201,13.579283767650821
2024-03-20,8.179727472582968,3.8540392882444103,1.6102461494748102,1.7795284369837006,0.6367583064020047,0.9780754389402551,0.9340345186127389,0.7482368859810301,0.5083056221134159,19.228952119335332
2024-03-21,8.185232587623908,3.9320284179910536,1.6451118780674272,1.7868685903716197,0.6404283830959644,0.9780754389402551,1.0101886100124022,0.7473193668075401,0.5083056221134159,19.433558895023587
2024-03-22,8.305427599351086,4.071491332361521,1.6625447423637356,1.7942087437595393,0.6220779996261661,1.0468893769519991,0.9597250554704567,0.7500719243280098,0.5083056221134159,19.72074239632593
2024-03-25,8.751800677253932,4.096264350045749,1.6634622615372254,1.7474152659115534,0.7904427679615664,1.0468893769519991,0.898251270846632,0.7711748653182781,0.5083056221134159,20.274006457940352
2024-03-26,8.745836802626249,4.115532252689038,1.666214819057695,1.7565904576464526,0.7418142517666005,1.092765335626495,1.0156937250533418,0.7739274228387478,0.5083056221134159,20.416680689418033
2024-03-27,8.722898823289,4.1182848102095075,1.666214819057695,1.7474152659115534,0.7418142517666005,1.092765335626495,1.0193638017473017,0.7913602871350564,0.5083056221134159,20.408423016856624
2024-03-28,8.654084885277257,4.122872406076957,1.666214819057695,1.736405035829674,0.7546595201954596,1.092765335626495,1.0221163592677713,0.7739274228387478,0.5523465424409321,20.37539232661099
2024-04-02,8.658672481144706,4.1182848102095075,1.666214819057695,1.7244772865743052,0.7509894435014998,1.092765335626495,1.0285389934822007,0.8198033815132437,0.5523465424409321,20.412093093550585
2024-04-03,8.655919923624236,4.129295040291386,1.666214819057695,1.706126903104507,0.7528244818484796,1.092765335626495,1.0441368194315295,0.8207209006867336,0.5523465424409321,20.420350766111994
2024-04-05,8.615549079990679,4.140305270373266,1.666214819057695,1.706126903104507,0.7730099036652579,1.1432288901684409,1.0441368194315295,0.8207209006867336,0.5523465424409321,20.46163912891904
2024-04-08,8.61830163751115,4.140305270373266,1.666214819057695,1.706126903104507,0.7730099036652579,1.1432288901684409,1.0441368194315295,0.8207209006867336,0.5523465424409321,20.464391686439512
