date,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,MERRILL LYNCH FAR EAST LTD,THE HONGKONG AND SHANGHAI BANKING,HUATAI FINANCIAL HOLDINGS (HONG KONG),GOLDMAN SACHS (ASIA) SECURITIES LTD,CITIC SECURITIES BROKERAGE (HK) LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD
2024-05-08,0.0,43.66121227543078,19.858764790888372,1.2987352560059282,12.123607878772836,11.599089928487615,6.089618890501717,2.5461236224681105,2.8228473574446453
2024-05-09,0.0,43.66319778338093,19.861657420332435,1.2987943164177114,12.124159203817957,11.599617400906892,6.089895817918302,2.5434919405402505,2.819186116685523
2024-05-10,0.0,43.668286471863034,19.866625216127733,1.3103158402204902,12.125572203149837,11.600969267981712,6.090605559400353,2.5311864455600674,2.806438995696775
2024-05-13,0.0,43.66638324627331,19.870117725264258,1.3102587318052255,12.125043725822888,11.600463654792824,6.090340108261916,2.5310761270840114,2.8063166806955655
2024-05-14,0.0,43.66849335420651,19.87107791683335,1.3103220479568962,12.125629649113398,11.601024228592783,6.090634414179259,2.530914182007134,2.8019042071106646
2024-05-16,0.0,43.668079591479774,19.868047110885225,1.315047175505311,12.125514757730581,11.6009143078914,6.090576704894849,2.5299426927853097,2.801877658827549
2024-05-17,0.0,43.64383658486383,19.87111608356194,1.3237792024611736,12.127387758799829,11.60270627510575,6.0915175026183705,2.5297648943876463,2.8098916982014646
2024-05-20,0.0,43.638212445199436,19.863059712382096,1.333083942691698,12.125824969461018,11.601211098565777,6.090732522472636,2.5364506405511458,2.811424668676194
2024-05-21,0.0,43.64234770093485,19.862193875249652,1.3332102687419856,12.126784515543095,11.602310455575262,6.091309694065722,2.5473043737332652,2.79453911615617
2024-05-22,0.0,43.65066193624432,19.86493520722863,1.316403799780754,12.129094770268628,11.604520793569042,6.092470139935553,2.544188004717027,2.797725348256052
2024-05-23,0.0,43.6600554546244,19.866650474705082,1.29772694437208,12.131704922545923,11.6070180587772,6.093781224984463,2.544735507909982,2.798327412080872
2024-05-24,0.0,43.66315992860619,19.868063104598978,1.297819220011502,12.132567554576385,11.607843382638897,6.094214526890902,2.554492005551166,2.7818402771259767
2024-05-27,0.0,43.66332551295293,19.872309994241373,1.2978241417475394,12.132613565063851,11.607887403208334,6.094237638056766,2.5499509179956035,2.7818508267336033
2024-05-28,0.0,43.67061246775285,19.87904012689678,1.2980407350955736,12.134638372052668,11.609824638859447,6.095254702920397,2.530273867725202,2.7823150886970796
2024-05-29,0.0,43.673801275357214,19.872905240374603,1.298135517420184,12.135524437645303,11.61067238279986,6.095699775555033,2.5307431188101726,2.782518252037624
2024-05-30,0.0,43.67173056805363,19.87670430882042,1.2980739688803622,12.134949055646208,11.610121885627631,6.095410759951236,2.5306231286076573,2.782386324412856
2024-05-31,0.0,43.67868892323404,19.882242356370632,1.2982807951180317,12.136882555521918,11.611971763127725,6.096381961057457,2.5109200124735107,2.784631633096686
2024-06-04,0.0,43.683453361604144,19.878150896242495,1.2984224106057656,12.13820643749655,11.613238388229913,6.097046949793385,2.5065461774174853,2.784935378610262
2024-06-05,0.0,43.682707554813284,19.877811516940096,1.298400242663977,12.137999202122666,11.613040115625818,6.09694285502364,2.5082106813504423,2.7848878314600793
2024-06-06,0.0,43.67699054868606,19.878055118407442,1.2982303135877267,12.136410632647577,11.611520250553045,6.096144913192406,2.5124346166678397,2.7902136062579084
2024-06-07,0.0,43.68002656387109,19.876453529728433,1.2983177353104864,12.13722788819501,11.612302160429543,6.096555422394762,2.508715203206785,2.790401496863893
2024-06-11,0.0,43.69822620453978,19.8758879978877,1.2982807951180317,12.136882555521918,11.59252932299337,6.096381961057457,2.5086438243602203,2.793167338521525
2024-06-14,0.0,43.68624181767316,19.880755075432514,1.2985987096336227,12.139854555995877,11.595368025805621,6.097874803226342,2.5092581246635217,2.7920488875693463
2024-06-24,0.0,43.67977771476974,19.882176505002736,1.298406560450263,12.138058263483236,11.593652299091598,6.096972521670865,2.516474867068882,2.7944812684626816
2024-06-25,0.0,43.67662922936783,19.887951483972483,1.2983129699075637,12.137183339176168,11.592816616152533,6.096533045327702,2.516293476851309,2.7942798392444037
2024-06-26,0.0,43.67617356513468,19.887838841899843,1.2982994250256836,12.137056715843816,11.592695672023218,6.096469442158133,2.5181640758168546,2.7933022620977743
2024-06-27,0.0,43.67708490310879,19.888253817418075,1.2983265150720684,12.137309965150617,11.592937562805442,6.0965966498243995,2.5260887137431127,2.7834018728774925
2024-07-02,0.0,43.674416419841286,19.888469774183452,1.2982415546228756,12.137653778295945,11.592178939168502,6.096197698109323,2.5296221043506435,2.7832197314279736
2024-07-03,0.0,43.674416419841286,19.888469774183452,1.2982415546228756,12.136515718638154,11.592178939168502,6.096197698109323,2.530760164008433,2.7832197314279736
2024-07-05,0.0,43.67362945257462,19.889913300099494,1.2982181616690263,12.13629703132909,11.591970060238403,6.096087851008142,2.53071456235941,2.7831695807218138
2024-07-09,0.0,43.68141753483,19.878473306615188,1.2984496658960671,12.13846123157396,11.594037193596968,6.0971749334012175,2.5311658510071267,2.78082028307948
2024-07-10,0.0,43.70496436772105,19.889188963649595,1.2991496060313872,12.145004570465066,11.6002870561641,6.100461666464536,2.533479343488047,2.72746442601622
2024-07-11,0.0,43.70177079211313,19.89504275933979,1.2990546755686154,12.14411712001372,11.599439408892827,6.100015898212419,2.533294219030184,2.727265126829311
2024-07-12,0.0,43.70164637653554,19.894986119684436,1.2990509772599461,12.144082546647047,11.599406386181673,6.099998531936692,2.5335716992392463,2.7272573625154206
2024-07-15,0.0,43.71222423024228,19.89249277088577,1.2993654086906674,12.140567398294472,11.602213988045932,6.10147501846368,2.5332357387052764,2.7184254466719278
2024-07-16,0.0,43.710025274418406,19.891492073401253,1.299300043745664,12.139956663611997,11.60163033538428,6.101168082034287,2.541840541420768,2.714586985983344
2024-07-17,0.0,43.73015604944142,19.900653155997013,1.2998984400335598,12.144408242672245,11.60697349885114,6.103977992146806,2.543011193228047,2.670921427629771
2024-07-22,0.0,43.72438471547389,19.89897621418147,1.2993470973103307,12.14280547144666,11.605441656148855,6.103172413143536,2.5468532362625,2.6790191960327574
2024-07-23,0.0,43.711560371207945,19.9002587747194,1.2989659993347888,12.161455028719773,11.602037784827958,6.101382355155301,2.5555981414753277,2.6687415445595124
2024-07-24,0.0,43.71485546926613,19.893224636501095,1.300228443217224,12.161280499372777,11.603993494510084,6.101961547013453,2.555461027335013,2.6689948827842205
2024-07-25,0.0,43.71153591127308,19.897219416759935,1.3039265388461758,12.160357012941127,11.603112326565169,6.101498184730558,2.555551736576806,2.6667988723071487
2024-07-26,0.0,43.712407246444954,19.897521120457164,1.303952531002048,12.160599414553126,11.603343620196531,6.101619810517861,2.555602678326282,2.6649535785020384
2024-07-29,0.0,43.70635011107781,19.89476396324508,1.2990263699126168,12.16707656341079,11.60173576953247,6.100774322028912,2.55705183445501,2.6732210663373106
2024-07-30,0.0,43.706433074194784,19.894801727360033,1.299028835716245,12.167099658878463,11.601757791873828,6.100785902480092,2.5568668688679503,2.673226140628608
2024-08-02,0.0,43.70304878702031,19.879809373675872,1.3082764345689506,12.164836719708877,11.599599999722916,6.099651227185975,2.5739463471156006,2.6708311110015
2024-08-06,0.0,43.71590849021679,19.878160368153495,1.3086613973373264,12.168416245485476,11.603013203545864,6.101446060877462,2.5703374177484193,2.6540568166351624
2024-08-07,0.0,43.715037110066994,19.878998075697666,1.3141405596199944,12.168173694964693,11.602781923086813,6.10132444201682,2.565540280676694,2.654003913870326
2024-08-08,0.0,43.69533659602484,19.86842657412354,1.3135483321792862,12.162690014917905,11.597553041143323,6.098574833740312,2.6112524916266153,2.652618116244179
2024-08-09,0.0,43.697948484896756,19.86838075693883,1.3136268495346568,12.163417039748868,11.598246284910037,6.098939376068709,2.611408579251886,2.648032628650252
2024-08-12,0.0,43.70230232697761,19.870360341684044,1.3137577326551313,12.16462894096599,11.599401875378014,6.0995470434724375,2.611668766765416,2.638332972101356
2024-08-13,0.0,43.7043758900609,19.87130313973958,1.3138200671178433,12.165206121667026,11.599952237492511,6.099836451464711,2.6070479381674616,2.638458154289961
2024-08-14,0.0,43.69948259692641,19.869078279888665,1.3136729672775307,12.163844063100063,11.598653466706105,6.0991534926711894,2.6170035471637108,2.639111586266323
2024-08-16,0.0,43.70309025777036,19.86246297985534,1.3147303402669204,12.16484826318049,11.599611006829415,6.099657015274414,2.6229131241658568,2.632687012657195
2024-08-19,0.0,43.70819176030125,19.86478154370434,1.3148838099670888,12.166268277276435,11.60096504025267,6.1003690339329895,2.611546205894937,2.632994328670293
2024-08-20,0.0,43.71740236558289,19.869442255120006,1.3151608947714946,12.168832068875664,11.603409705784888,6.101654561633428,2.590548969989813,2.633549178241815
2024-08-22,0.0,43.69968991762458,19.874486088839422,1.3165257417977339,12.16949997080871,11.598708493465958,6.099182428500294,2.5904482361672025,2.651459122796099
2024-08-26,0.0,43.701846169504364,19.87129161115754,1.3165907024670405,12.170100444341534,11.599280802721223,6.099483377399506,2.5898169399951665,2.6515899524136204
2024-08-28,0.0,43.691357175224965,19.85684585271534,1.3162747040926714,12.168222999835681,11.596496829030203,6.098019424457913,2.602856148193919,2.6699268664493077
2024-08-29,0.0,43.691978911945114,19.857033551593915,1.3162934349440398,12.172760083858375,11.596661849491223,6.098106200489639,2.5924577078714073,2.674708259806289
2024-09-02,0.0,43.690735456199185,19.85931438745,1.3162559737743753,12.172413652113992,11.596331813265596,6.097932650895798,2.592383927591521,2.6746321387095304
2024-09-03,0.0,43.69015520107206,19.85620471552614,1.3162384926248951,12.17225199071467,11.596177802788997,6.0978516644658685,2.592349498231388,2.6787706345759847
2024-09-04,0.0,43.689201958250734,19.855771487845523,1.3162097746016137,12.171986413451874,11.595924794458073,6.097718620000866,2.5849885663347005,2.688198385056615
2024-09-09,0.0,43.6885803005596,19.856911867477596,1.3161910461311255,12.17181321713262,11.595759794972818,6.09763185499925,2.5849517842935614,2.6881601344334296
2024-09-11,0.0,43.688248757024695,19.857425196782348,1.316181057831459,12.171720847777689,11.595671797167308,6.097585581341332,2.5849321676329553,2.6882345944422137
2024-09-12,0.0,43.689077625297195,19.854197194148508,1.3162060288648774,12.171951773793712,11.59589179418537,6.097701266803006,2.583273699318799,2.6917006175885327
2024-09-13,0.0,43.69076493302344,19.853394375783015,1.3162597197953898,12.172448294401091,11.596364816042815,6.097950005410658,2.583379076718418,2.6894387788251746
2024-09-16,0.0,43.60802693041694,19.81579763884949,1.3137670946309137,12.149397105888974,11.574404567375927,6.086402205681918,2.7678587178559186,2.6843457392999213
2024-09-17,0.0,43.571968733656234,19.816631125262983,1.3126807792039046,12.139351126233278,11.564834032163583,6.081369538447341,2.8206316937791147,2.692532971253559
2024-09-20,0.0,43.56483842475063,19.797685948924766,1.3075471749692698,12.09839262695119,11.562941511777474,6.0803743563465895,2.81052171472813,2.77769824155195
2024-09-23,0.0,43.56599230489573,19.79584545417903,1.306635860847755,12.09776712457066,11.563247773641669,6.080535404189258,2.8122042646161525,2.77777181305975
2024-09-24,0.0,43.576231973667404,19.80843745343351,1.306948645623018,12.10066310920159,11.566015804096489,6.081990973377939,2.781275279670499,2.7784367609295533
2024-09-25,0.0,43.579984285931886,19.811278646396723,1.307061185859057,12.10170508700776,11.567011743878044,6.082514688446642,2.7984527264602734,2.751991636019616
2024-09-26,0.0,43.577427695337626,19.80935947190067,1.3069845079898783,12.100995148582887,11.566333172880082,6.082157861795675,2.803019551487161,2.753722590026021
2024-09-27,0.0,43.569842159969326,19.80685728517312,1.3165957562023396,12.098888724878098,11.564319817939129,6.081099138827932,2.7873950823270626,2.775002034682994
2024-09-30,0.0,43.56831712664817,19.806164004778932,1.3172118734068574,12.098465239101246,11.563915043164089,6.080886287957784,2.790135520989791,2.7749049039531277
2024-10-02,0.0,43.574046858774985,19.80006438762261,1.3183312273053476,12.100056325687495,11.56543583028428,6.0816859940704235,2.7851095405617565,2.7752698356931074
2024-10-03,0.0,43.58229372238512,19.80513659210396,1.3185807358685482,12.110484612298134,11.567624715154055,6.082837019474957,2.762641452773532,2.770401149941698
2024-10-04,0.0,43.651077246273985,19.80083625339473,1.3248858167079938,12.118651940839452,11.565665624271142,6.081806831269467,2.663017653150267,2.794058634092963
2024-10-07,0.0,43.667148945673,19.807937338250916,1.325373620627792,12.120842272049106,11.569923936161459,6.084046065152369,2.633142478459271,2.791585343626087
2024-10-08,0.0,43.698270018845676,19.82174469012232,1.3168322560575823,12.12934920365462,11.57804420943924,6.107259250211455,2.621256756555678,2.7272436151134305
2024-10-09,0.0,43.66555573566458,19.806810689715622,1.3520953744567377,12.118375789137556,11.569376419689496,6.102687110204869,2.610681702996966,2.7744171781341738
2024-10-10,0.0,43.66858313582166,19.809666079913757,1.3483300011082124,12.121966566280788,11.569551619322468,6.102779525604201,2.6184822273381867,2.760640844610722
2024-10-14,0.0,43.66585548253225,19.810794724261072,1.3499493063939831,12.1212093967185,11.56882895503466,6.102398330121036,2.627782700598383,2.7531811043401127
2024-10-15,0.0,43.66788052587658,19.80707587770153,1.3500119115079308,12.121771528712545,11.569365469888615,6.102681334335343,2.627904566385951,2.753308785591504
2024-10-16,0.0,43.669699092206955,19.806954264937072,1.3500681332933324,12.122276344730661,11.569847280735718,6.10293548293761,2.6281086551567556,2.7501107460018974
2024-10-17,0.0,43.64900118705979,19.80267506743144,1.3588886258798827,12.116530811073073,11.56436357907159,6.100042905650132,2.6402967599332805,2.7682010639008108
2024-10-18,0.0,43.6422300867173,19.79364404194092,1.358677826755278,12.114651220619834,11.562569644180495,6.099096629641876,2.6493460908931064,2.779784459251191
2024-10-21,0.0,43.64900118705979,19.800026161727974,1.3588886258798827,12.116530811073073,11.56436357907159,6.100042905650132,2.649757137445672,2.7613895920918887
2024-10-22,0.0,43.6539569820153,19.797259636244842,1.3590429105877588,12.117906490713818,11.565676567069719,6.100735488780057,2.643718811448285,2.761703113140218
2024-10-23,0.0,43.6469366045721,19.79587325120304,1.377744211002907,12.115957703404082,11.563816588719524,6.099754375754494,2.6400772755197153,2.7598399898241426
2024-10-24,0.0,43.66387194870214,19.801472208807304,1.3782787862595371,12.120658787354854,11.56830343770874,6.039661363223901,2.6479154380350076,2.7798380299085172
2024-10-25,0.0,43.6639545923472,19.801225778968654,1.3782813949604547,12.120681728412945,11.568325333310773,6.039672794634075,2.6480150859920686,2.7798432913738256
2024-10-29,0.0,43.65593961510599,19.797117962040957,1.378028396941477,12.118456850041111,11.566201845753792,6.038564149289298,2.6663581588719327,2.7793330219554346
2024-10-30,0.0,43.65284183003756,19.79561856477476,1.3684694033979574,12.11759693555952,11.565381118776152,6.038135658366381,2.661816799999871,2.8001396890878008
2024-10-31,0.0,43.65193322980904,19.79511192411488,1.358979906766826,12.117344717126922,11.565140394289799,6.038009979230522,2.6733984423217905,2.800081406340224
2024-11-04,0.0,43.648134038625784,19.79045642264426,1.358861629657475,12.116290099248458,11.56413383682102,6.037484468615523,2.684801799615646,2.799837704771834
2024-11-05,0.0,43.63756585570574,19.777058025355057,1.3585326190690143,12.113356476244826,11.561333903115004,6.036022659499357,2.7169706591475613,2.7991598018634467
2024-11-06,0.0,43.62324918095229,19.76858403281412,1.3580869097525625,12.109382309000567,11.557540844222714,6.034042352588879,2.7537093599654265,2.7954050107034436
2024-11-07,0.0,43.61838282655277,19.76231365647677,1.357935409524306,12.108031457173128,11.556251552599761,6.033369230134666,2.7686226958597064,2.795093171678894
2024-11-08,0.0,43.608694591535354,19.75669546490484,1.3576337936336331,12.105342098999953,11.553684752234714,6.032029136915695,2.7914478182383546,2.7944723435374548
2024-11-11,0.0,43.6138061451133,19.751827138478724,1.3577929274472083,12.10676101569301,11.555039006912295,6.032736175739165,2.78222773834264,2.799809852273661
2024-11-12,0.0,43.615537749460756,19.752611347718098,1.3578468360679852,12.10724169192518,11.555497778057212,6.0329756942107755,2.782338201475147,2.795950701084851
2024-11-13,0.0,43.61446578769955,19.752125877513183,1.3578134635599082,12.106944125947617,11.55521377257685,6.032827418628628,2.78472757052432,2.795881983549944
2024-11-14,0.0,43.61384737219037,19.751467699069206,1.357794210936053,12.10677245992165,11.555049929611453,6.032741878338897,2.7864841095776227,2.7958423403547505
2024-11-15,0.0,43.61397105388922,19.75124012742846,1.357798061417146,12.106806792737391,11.555082697832827,6.032758986202781,2.7864920115883205,2.7958502689038522
2024-11-18,0.0,39.38086921733287,17.83182666138012,10.929120123000006,10.93173961057583,10.43356496835759,5.4472291083468285,2.52116076945813,2.5244895415486193
2024-11-19,0.0,39.42700636187422,17.83861799255411,10.942778800162726,10.944546825361213,10.445788540477595,5.4536108770004015,2.524627185310977,2.423023417258758
2024-11-20,0.0,39.427511742499696,17.83756483700261,10.942919066160702,10.94468711402197,10.445922435988143,5.453680782111909,2.5246595463189188,2.4230544758960515
2024-11-21,0.0,39.42885948751061,17.84287471882784,10.943293126402507,10.945061234700704,10.446279507465018,5.453867204504302,2.52944598928646,2.4103187313025645
2024-11-22,0.0,39.42741066533812,17.828717345921028,10.942891012673435,10.9446590560021,10.445895656611428,5.453666800946239,2.546529298900577,2.410230163607073
2024-11-26,0.0,38.22899514058547,17.286804719826044,10.610276462187795,10.611990764970539,10.128387524233998,8.327283352500134,2.469292002479235,2.3369700332167915
2024-11-27,0.0,38.234919328477545,17.26909770483592,10.612003561893705,10.613635260907968,10.129957078194721,8.328573796861262,2.4761384736520595,2.3356747951768173
2024-11-28,0.0,38.21444928255175,17.243650749832426,10.623844833379952,10.625312429313873,10.141260464139451,8.3378671317953,2.475334080294588,2.338281028692662
2024-11-29,0.0,38.211532789451766,17.242251774035847,10.623116986466588,10.624501514830817,10.140486492075897,8.337230793121972,2.482777076872391,2.3381025731447203
2024-12-03,0.0,38.211532789451766,17.242085862907718,10.623116986466588,10.624501514830817,10.140486492075897,8.337230793121972,2.487920321844361,2.3331252393008786
2024-12-04,0.0,38.21137429714634,17.24201434685643,10.623072924316261,10.624457446937798,10.140444431761512,8.337196212281246,2.488324778645402,2.3331155620550046
2024-12-05,0.0,38.21137429714634,17.24201434685643,10.623072924316261,10.624374491717813,10.140444431761512,8.337196212281246,2.488407733865386,2.3331155620550046
2024-12-06,0.0,38.211469392371825,17.241891345563147,10.623099361562595,10.62440093220331,10.140469667908274,8.337216960751258,2.4883309712466954,2.333121368392896
2024-12-09,0.0,38.211944875599116,17.242105894500206,10.62323154976809,10.624533136604857,10.140595850526232,8.337320704650411,2.4871175878352316,2.3331504005158563
2024-12-10,0.0,38.2167003587857,17.238526969576455,10.624553612782327,10.625855361601804,10.141857849443747,8.338358285662348,2.4807068006585737,2.3334407614890433
2024-12-11,0.0,38.21895170024094,17.24161678098711,10.625179504022736,10.626481329528087,10.142455305131843,8.338849497397034,2.4728876584743342,2.333578224217912
2024-12-12,0.0,38.219205389145316,17.241731227006063,10.625167059381102,10.626551865748624,10.142522628495241,8.338904848826067,2.4723232674062343,2.3335937139913527
2024-12-13,0.0,38.202627560796095,17.232179108421416,10.636979697998497,10.621942529919142,10.138123243488376,8.33528779473515,2.4836913158260203,2.3491687488153077
2024-12-16,0.0,38.208965375968965,17.2272406275117,10.6387443727245,10.623704709979254,10.139805157938234,8.336670618818957,2.4753106611931286,2.3495584758652646
2024-12-17,0.0,38.21372011753983,17.228803671226125,10.640068263063666,10.625026728775735,10.141066960047516,8.337708038020546,2.4728809996949965,2.3407252216315864
2024-12-18,0.0,38.21454439308307,17.230751578986577,10.640297770895426,10.625255912159394,10.14128570434804,8.337887883604834,2.4692010455050033,2.3407757114176553
2024-12-20,0.0,38.215178475390935,17.230705629690107,10.640474322118896,10.62543221379788,10.141453975616121,8.338026231641582,2.4692420162066666,2.3394871355378086
2024-12-27,0.0,38.22186932599,17.23131608134881,10.64233729455113,10.627292552603802,10.143229577775138,8.339486083198809,2.454572343190553,2.3398967413417537
2025-01-02,0.0,38.22792799338627,17.23396447970167,10.643277324122753,10.628977117802586,10.144837412646101,8.340808001077889,2.439940025610241,2.3402676456524896
2025-01-03,0.0,38.228372159745064,17.234164719360272,10.647633585467549,10.629100614793188,10.144955284467324,8.34090491206715,2.434573887118183,2.340294836981273
2025-01-06,0.0,38.234083789661064,17.234332512709134,10.649224428579238,10.630688688928231,10.146471023349877,8.3421511111421,2.4224039495543344,2.3406444960760235
2025-01-07,0.0,38.23427420671873,17.2339203151797,10.649277464869925,10.630741632905446,10.146521555779751,8.342192657524587,2.4224160138432307,2.3406561531786347
2025-01-08,0.0,38.23703546720813,17.235164940433638,10.658347643379901,10.631509379840704,10.147254332579054,8.342795126577762,2.4070679157653236,2.340825194215483
2025-01-09,0.0,38.238280631147035,17.234749885787338,10.658347643379901,10.631509379840704,10.147254332579054,8.342795126577762,2.4150369649743273,2.3320260357138753
2025-01-13,0.0,38.24224878690805,17.23587425577649,10.659453707326968,10.632612658662282,10.148307358109326,8.343660895383213,2.4055742974481493,2.332268040385521
2025-01-14,0.0,38.24501110943999,17.238613700966,10.659808535631635,10.633380675880206,10.149040392880178,8.344263576533544,2.4057480574202974,2.32413395124815
2025-01-15,0.0,38.248719694502824,17.23627973649096,10.676800194703505,10.634758088077678,10.15035506527421,8.34534446423799,2.3833077450069964,2.3244350117058343
2025-01-16,0.0,38.24052728708419,17.23192378834381,10.703569833281813,10.632480253113474,10.148180983506174,8.34355699363908,2.3758237148433734,2.323937146188083
