date,THE HONGKONG AND SHANGHAI BANKING,DEUTSCHE BANK AG,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD
2024-06-24,45.85190843377588,29.22261791360079,12.35160073873756,2.1394823847116817,3.2602874345013806,2.1499814871538234,1.4330350256711673,1.6833199018788219,1.9077666799688868
2024-06-25,45.832353103153835,29.194288726877275,12.433282475793936,2.0774008429367474,3.2530921608350054,2.149356584163988,1.4436639510168041,1.6832607070653032,1.9333014481571074
2024-06-26,45.851357699506586,29.20639427318888,12.451577558433707,1.9995250794482282,3.2564162991787318,2.1495607887060344,1.4508752950709338,1.7001040264496725,1.9341889800172287
2024-06-27,45.838114311531555,29.20567150675219,12.44714730664453,1.9994598389889837,3.25994256320521,2.1490782069187646,1.4512687773844912,1.7150046188871424,1.9343128696871326
2024-06-28,45.82943353268724,29.20572166897119,12.450603786475755,1.9984327427947333,3.2590893870151216,2.1569826308885607,1.4495537193991987,1.715265197086307,1.9349173346818922
2024-07-02,45.7948065103073,29.21151656479083,12.458829127368059,1.9892090728814487,3.2580181525813803,2.1575824008804543,1.4574859514566725,1.7373368601798451,1.9352153595539985
2024-07-03,45.761739273693514,29.186263227680293,12.457927813825103,2.086554924234814,3.239324839846721,2.1589783442409036,1.4660952919488748,1.7095739173980606,1.933542367131715
2024-07-04,45.78129119828999,29.199554600601395,12.45939402178982,2.042738048195527,3.248784946579683,2.154037240802437,1.4707983408138647,1.708120110035823,1.9352814928914577
2024-07-05,45.80261959304402,29.213651058092864,12.424863753655229,2.0429510984296724,3.249322528800454,2.1529296085977236,1.4680723536164146,1.706797205647525,1.9387928001160952
2024-07-08,45.77948213839068,29.20431598819074,12.419261858665443,2.0823248620960078,3.248284224725396,2.1526710181513704,1.474387237138112,1.7010994036583322,1.9381732689839257
2024-07-09,45.7818196199854,29.20317773370359,12.416029969403235,2.0799586144140054,3.2481576210379206,2.151213195793184,1.4808558959019533,1.7000026617568862,1.938784688003827
2024-07-10,45.80259031103498,29.21697488765395,12.42790971404834,2.0067199785248193,3.271169880634221,2.164342942184749,1.4888579346815818,1.686974224750426,1.9344601264869274
2024-07-11,45.82627080135235,29.229503642520392,12.431949809337421,1.9646987292795242,3.2725726160549327,2.1652710506653094,1.487347696760543,1.6866662595736575,1.9357193944558642
2024-07-12,45.80086562746815,29.213135018285207,12.429282840434078,2.0042228608409753,3.2760657223532372,2.1611379141165212,1.491668736597117,1.6889858950776149,1.934635384827096
2024-07-15,45.79916093208808,29.210952013257923,12.425949038021997,2.004073091616334,3.2790848429259944,2.160976419127085,1.4958519144249005,1.6894609328836185,1.9344908156540714
2024-07-16,45.8060290440043,29.21067602436115,12.419990973324504,2.004397725265956,3.2751028251675454,2.1643916858832917,1.4922303132789065,1.6927088703826267,1.9344725383317238
2024-07-17,45.803809480970706,29.2095131522479,12.414085548773947,2.004575596566458,3.2832144503676384,2.1698882859648183,1.4923426851989237,1.688175272605182,1.934395527304427
2024-07-18,45.80768236558727,29.212749819652117,12.419756046948816,2.0029079606068962,3.2823756842549936,2.1715889977472007,1.47747586533084,1.6906815883722237,1.9347816714996449
2024-07-19,45.804470473573005,29.210591961688344,12.416863124342731,2.003618930334379,3.2821332250358477,2.178042261559195,1.4774526204840077,1.692188647985527,1.9346387549969608
2024-07-22,46.592682867534585,28.808540061706044,12.234946309117504,1.9450375740764765,3.238228889986351,2.1459461471840076,1.4571170985617368,1.6693210673588275,1.9081799844744673
2024-07-23,46.596634964180815,28.806636705755317,12.236763781994133,1.9419444254323859,3.240810176491275,2.1466514068033984,1.450668024524495,1.6674319917324987,1.912458523085681
2024-07-24,46.592439341567385,28.808808503936046,12.234128501388328,1.9405660452630904,3.245713582404704,2.1480839042575814,1.4519633397675509,1.6655246528440864,1.9127721285712287
2024-07-25,46.59343222663653,28.813665731968634,12.238732943640706,1.9359791954326317,3.2445663224916856,2.1484460758952837,1.4444981948395357,1.6640262449108056,1.9166530641841835
2024-07-26,46.59313280367344,28.81369014428566,12.237811340220125,1.9347099638763754,3.24397599793203,2.1485326209490205,1.4449230426243975,1.6665693983745293,1.9166546880644169
2024-07-29,46.590678664790005,28.814739913051902,12.236562642745021,1.9278327654573248,3.2557866322957087,2.148610898407667,1.4420102098901522,1.6668843000963256,1.9168939732658967
2024-07-30,46.5881879042435,28.814666695302353,12.236955188147883,1.9294376076585642,3.254676899833806,2.1486054388249984,1.4420065457674598,1.668574617749557,1.9168891024718775
2024-07-31,35.43664274719253,21.91846309114395,9.30551785214269,1.4667637157202535,2.477283067645688,1.6342515881284616,1.0995985408506759,1.2644659802785396,1.4565094916612082
2024-08-01,46.59749289869998,28.81622927555418,12.224824211331757,1.926152948299602,3.256039648092309,2.1464341839356846,1.4486091273454698,1.6659536701729858,1.9182640365680275
2024-08-02,46.59411502742882,28.816863194318454,12.226872557692642,1.9272121305159273,3.2557723401691483,2.146481402636385,1.4488104630569543,1.665566648353082,1.9183062358285894
2024-08-05,46.59538241506665,28.81832833169013,12.213936061146299,1.9264627316124672,3.2635643318917036,2.14743792056581,1.450409416669406,1.6660750229787307,1.9184037683788007
2024-08-06,46.61039271321592,28.81891182749859,12.215454463541258,1.913884481204582,3.269816440858786,2.144515495621023,1.4483202801335526,1.6685662207425611,1.91013807718373
2024-08-07,46.59089959075742,28.8221602114274,12.218865346676102,1.9060489878574467,3.271032501989087,2.1478082081207432,1.4554330054136202,1.6725680328616495,1.9151841148965354
2024-08-08,46.58952519676302,28.81690682884074,12.219180255265357,1.901219683630068,3.2712836370478304,2.1535175952436627,1.4586418293622723,1.673788392200249,1.9159365816468017
2024-08-09,46.64574126030256,28.849736618667688,12.237851534615526,1.7995550727402305,3.2745863076453885,2.1555468458851488,1.4603884243616658,1.6753559399839537,1.9012379957978394
2024-08-12,46.70056258074685,28.832151992831328,12.260569924530596,1.768276849478553,3.2736077154260426,2.151435277515032,1.462889444536681,1.6672133270763383,1.8832928878585786
2024-08-13,46.72337046830179,28.822269154886886,12.265266102861355,1.7690267349099706,3.2724813787302356,2.139129450142214,1.4660322584069199,1.665709603834185,1.8767148479264428
2024-08-14,46.69530511648175,28.822208759560137,12.269477893526117,1.7802076757266934,3.2692540276823423,2.1485745744175335,1.4721311746025787,1.6661298626191856,1.8767109153836632
2024-08-15,46.699351561259085,28.823137006889034,12.268940765804128,1.7788242154409057,3.268342286412109,2.148559018790872,1.4734498745009015,1.6668615424775843,1.8725337284253838
2024-08-16,46.73274855190547,28.820168596566802,12.262168874193547,1.763389459378443,3.27080223604393,2.1305122178975497,1.4732981282209698,1.6745710541231584,1.8723408816701241
2024-08-19,46.73535523759805,28.81749108511567,12.286619929653288,1.7357711810234937,3.268391786720637,2.136711849871029,1.4734154606948267,1.67407653577308,1.8721669335499285
2024-08-20,46.73198465019389,28.820742751332716,12.290972402811699,1.735034838675624,3.262900639570537,2.1361054938093,1.4735817158092315,1.6762993253929506,1.872378182404054
2024-08-21,47.11374781361956,28.611136311659724,12.204106945735914,1.7199869002941535,3.238749689647941,2.12435145895112,1.4649679345858222,1.6641921263987385,1.8587608191070253
2024-08-22,47.11470071609122,28.60691325629432,12.197006240800901,1.7321379379789317,3.23793517725415,2.124037900841124,1.4639105349408976,1.6648717731435698,1.858486462654886
2024-08-23,46.203775085304386,29.09258480271139,12.424354055228529,1.7478393856896381,3.2929069587478854,2.1644613696031594,1.488592867434157,1.6954467096485015,1.8900387656323558
2024-08-26,46.20349414126329,29.0860533765802,12.448077680269252,1.728246478010066,3.295588711345628,2.1654293736615253,1.4890284020129543,1.6938687145011317,1.890213122355948
2024-08-27,46.243831062883075,29.112146851495734,12.457960976159702,1.6481322398097826,3.300171671849308,2.168313634557171,1.4843720620661307,1.6923066203683512,1.892764880810741
2024-08-28,46.24038218410574,29.112670195405443,12.469998271515632,1.6449089190761113,3.3002309984511644,2.1734888490766653,1.4864532404115578,1.6881424506426819,1.883724891315007
2024-08-29,46.23657878717034,29.10434876473353,12.472852363789503,1.6487177184466888,3.299458834624002,2.1738945425034255,1.4894515375167436,1.6944206963966226,1.8802767548191528
2024-08-30,46.23873587103175,29.10586819189384,12.47778271978784,1.6465786098498851,3.3009148455682342,2.174008033254867,1.4895292961066495,1.6946803234813124,1.8719021090256194
2024-09-02,46.24472537303706,29.107537253737853,12.476957653300994,1.6449612555840338,3.300590601968888,2.1731056347784725,1.4992006609217055,1.6894709969038375,1.863450569767145
2024-09-03,46.239568345801786,29.10240612175969,12.512325062468541,1.6326053816333725,3.298981882729964,2.1688717373788156,1.498936378980369,1.682669569659885,1.8636355195875784
2024-09-04,46.24361802464823,29.102854400966333,12.510378419791202,1.6290363771301264,3.299203848742941,2.1697608961776553,1.4992161930303602,1.68183973811647,1.8640921013966911
2024-09-05,46.247403991088035,29.099044467850693,12.50771388619184,1.627796349347953,3.3010821651119695,2.169476846930201,1.4984209796246715,1.6805072338507285,1.8685540800039115
2024-09-09,46.25046398380413,29.101185191301738,12.501788426787586,1.6276617438442955,3.300726024112879,2.16963644838955,1.4991302046896895,1.6754110843600858,1.8739968927100443
2024-09-10,46.24915056121792,29.098747434596728,12.500741173269844,1.6360793423954851,3.3004495279171464,2.169796953559964,1.4996891289452026,1.6757841159069427,1.8695617621907725
2024-09-11,46.271164311184684,29.111251478622748,12.495241708003958,1.6226584249615106,3.301354168012767,2.171756535560706,1.5034151523551016,1.661181863579761,1.8619763577187654
2024-09-12,46.27386760071101,29.110528840989165,12.497927451520365,1.618252666470043,3.2987042888041107,2.171017844395514,1.5034634302363172,1.6638797514604045,1.8623581254130817
2024-09-13,46.26400969677251,29.103304437372017,12.495253704011095,1.613401090548325,3.3094384556327925,2.17184828171053,1.5238853736591562,1.6569630190905769,1.8618959412029925
2024-09-16,46.25756168324137,29.099944468325745,12.491574379086043,1.6099632968189947,3.310168746305749,2.172025374880665,1.525848603974023,1.670975762075215,1.8619376852921958
2024-09-17,46.240513704571796,29.093148409402374,12.492078932605423,1.606079895620521,3.308198031683561,2.1702349180094194,1.5523538603654847,1.6758894030804352,1.8615028446609825
2024-09-19,46.20681650779744,29.090510489620662,12.487097012725277,1.6247464671795127,3.3078980723630087,2.169011674410322,1.5800132029759817,1.6731712848635263,1.8607352880642702
2024-09-20,46.22457299513193,29.0901381974785,12.489075648005839,1.6046670917041792,3.3077669079521246,2.1676153133720835,1.5799929824129846,1.6754593890430967,1.8607114748992646
2024-09-23,46.225039808967686,29.085587965807346,12.495665447482915,1.597317576633217,3.30955866818398,2.185663979877627,1.59120609673141,1.6503952737042638,1.8595651826115525
2024-09-24,46.22247269027286,29.081121021305712,12.488615702786852,1.5957555182522758,3.3088793661495886,2.1860123963180453,1.6081494616529437,1.6500562959880332,1.8589375472736904
2024-09-25,46.23558689413447,29.08283883988803,12.482084526786041,1.5915739692704851,3.3116403073351037,2.176520951141023,1.611836135332112,1.6505813456380702,1.857337030474663
2024-09-26,46.242681562717586,29.0867635052785,12.468734676462217,1.588367639015927,3.3101200678766802,2.1769001956172125,1.6120536490875703,1.656791029906196,1.8575876740381088
2024-09-27,46.226540528916885,29.087155140691344,12.428105278141025,1.6474259855856395,3.3079408853813006,2.1690608480439018,1.6086541986620029,1.6666491603276576,1.8584679742502368
2024-09-30,34.85579293947189,21.91846309114395,9.328135033900338,1.2310280283247856,2.486557622225591,1.6348703708441124,1.2108389290616106,1.252413864058699,1.4032739408719659
2024-10-02,46.33240619200727,29.134740437279145,12.358313514217091,1.5708718791920508,3.299045837958689,2.1714045749081574,1.5965508494622846,1.6727596426734197,1.8639070723018916
2024-10-03,46.416060019990795,29.194847045561005,12.294172958839273,1.4836314617740376,3.3081697850578706,2.1619722599628015,1.5837915049719327,1.685224423129452,1.8721305407128317
2024-10-04,46.429748674564756,29.208156687562425,12.203672781843297,1.5297557799769854,3.304009557358309,2.1475853380088363,1.599113937265569,1.7128746084512658,1.8650826349685556
2024-10-07,46.4955783016481,29.249065371841738,12.246110116882075,1.357695255334371,3.3020147402765536,2.1523133265177483,1.6142543890112993,1.7162197001617328,1.866748798326379
2024-10-08,46.440071343704695,29.230422220217246,12.209339326875856,1.4807342896734141,3.327328160321185,2.1458703974153446,1.6060916110835748,1.6944977549721252,1.8656448957365563
2024-10-09,46.266072272390346,29.276302650881547,12.181242553106152,1.495368633378918,3.2608419127281003,2.113510050006382,1.6667199741285443,1.8835316348604796,1.8564103185195302
2024-10-10,46.210375388900694,29.244541198686814,12.209819248048998,1.3926302207414172,3.286627432683151,2.224081208448397,1.6864096921260368,1.890689327108532,1.8548262832559663
2024-10-14,46.21706173268219,29.256340183122344,12.184464131514474,1.4062680988731502,3.2745333394547402,2.2320331274341463,1.6832189032338283,1.890247774255185,1.8558327094299447
2024-10-15,46.218835966419334,29.24537850846354,12.17613063117178,1.4793539485812932,3.272446506084941,2.218426706552732,1.6769986209683188,1.8574637282408026,1.854965383517261
2024-10-16,46.198319431990896,29.220327027726206,12.17455041278184,1.5377983777848827,3.2795241955982664,2.220908354931862,1.671266086447835,1.8440156060369144,1.8532905067012977
2024-10-17,46.29282696645253,29.26241541676929,12.207144138817831,1.433232497018863,3.291475674009499,2.2430370396876778,1.6692850895354259,1.7445371832793723,1.8560459944295178
2024-10-18,46.28065854044308,29.255593601061573,12.217374016761145,1.4289412618647634,3.291310516273769,2.2433743722775565,1.6734552179055278,1.7536791706641475,1.8556133027484414
2024-10-21,46.27733400691624,29.25767951814527,12.21463183972199,1.417945235143999,3.2970511257524087,2.2472441663675284,1.6721980499277502,1.7601704504753897,1.8557456075494212
2024-10-22,46.27967513019715,29.26454555730344,12.218703012595897,1.3959272346400704,3.2966201534823796,2.2501828879647445,1.6724183716205094,1.7655744469792078,1.8563532052166039
2024-10-23,46.28387883787035,29.27210219425891,12.221944176260385,1.3767491813467758,3.2843883474779823,2.2585965434009725,1.6762931291374579,1.7686986046215838,1.8573489856255916
2024-10-24,46.27720230148167,29.269034522615843,12.20717784219592,1.3581012050668253,3.2816343650473305,2.2682571711978206,1.6776666027391256,1.8037716513693922,1.8571543382860645
2024-10-25,46.27831512237785,29.262826841228552,12.221969996732145,1.3381506191048262,3.285154588675896,2.2679481865050244,1.682903739655275,1.8020984070387462,1.8606324986816924
2024-10-28,46.29108967956733,29.262852020579704,12.24693371362355,1.5088660796989863,3.284727187810515,2.2676920014165933,1.4703727564365066,1.807090597750453,1.8603759631163648
2024-10-29,35.536903121066715,29.2652946236129,12.25415177337331,12.255511492102658,3.27665425566566,2.2690860260225647,1.47677733727424,1.8050901201002914,1.8605312507816676
2024-10-30,35.49114273303569,29.28853231806514,12.261126136802709,12.251118959239237,3.2889877131535594,2.2736436347390176,1.4779499514911456,1.8054899740921888,1.8620085793813135
2024-10-31,26.5665852555239,21.91846309114395,9.181319666625395,9.16351869096869,2.461293293037476,1.705185123763075,1.1092660137542913,1.3388525438848664,1.3934589101069317
2024-11-01,35.51008689761911,29.288885452522674,12.272555961253415,12.238348361824446,3.287907781884382,2.2764269544513662,1.4822738746838946,1.7814836859751777,1.862031029785535
2024-11-04,35.532842608395185,29.2960020814077,12.28449682480627,12.20135169281054,3.293013829174063,2.247771878286296,1.4971060614237142,1.7849315566258053,1.8624834670704182
