date,QUAM SECURITIES LTD,CCB INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD,TOTAL_CCASS_PCT
2024-04-03,0.0,0.0,8.539630472620164,5.931600615878967,6.683877108716025,4.105301914580265,3.5923483732762085,1.3020484669969206,1.948051948051948,32.102858900120495
2024-04-05,0.0,0.0,8.531262551881108,5.933274200026777,6.682203524568216,4.105301914580265,3.5923483732762085,1.3020484669969206,1.948051948051948,32.09449097938145
2024-04-08,0.0,0.0,8.547998393359219,5.9194671308073366,6.682203524568216,4.105301914580265,3.634187976971482,1.3020484669969206,1.948051948051948,32.13925935533538
2024-04-09,0.0,0.0,8.544651225063596,5.925324675324675,6.682203524568216,4.105301914580265,3.634187976971482,1.3020484669969206,1.948051948051948,32.141769731557105
2024-04-10,0.0,0.0,8.549671977507028,5.97636899183291,6.6227912873209265,4.105301914580265,3.634187976971482,1.3070692194403535,1.9539094925692861,32.149300860222255
2024-04-11,0.0,0.0,8.541304056767975,6.091427901994912,6.606892237916723,4.109485874949793,3.6103394028651756,1.2945173383317714,1.948051948051948,32.202018760878296
2024-04-12,0.0,0.0,8.510342750033471,5.949173249430982,6.606892237916723,4.109485874949793,3.617452135493373,1.2945173383317714,1.948051948051948,32.03591553420806
2024-04-15,0.0,0.0,8.49025974025974,5.957541170170036,6.61735213884054,4.109485874949793,3.617452135493373,1.2945173383317714,1.948051948051948,32.0346603460972
2024-04-16,0.0,0.0,8.50699558173785,5.980552952202436,6.61735213884054,4.109485874949793,3.617452135493373,1.2945173383317714,1.948051948051948,32.07440796960771
2024-04-17,0.0,0.0,8.477707859151158,5.98557370464587,6.60814742602758,4.109485874949793,3.617452135493373,1.2945173383317714,1.948051948051948,32.040936286651494
2024-04-18,0.0,0.0,8.469339938412103,5.99938077386531,6.600616297362431,4.109485874949793,3.660128531262552,1.2945173383317714,1.948051948051948,32.08152070223591
2024-04-19,0.0,0.0,8.477707859151158,5.994360021421877,6.600616297362431,4.109485874949793,3.660128531262552,1.2945173383317714,1.948051948051948,32.08486787053153
2024-04-23,0.0,0.0,8.460972017673049,6.014861427232561,6.608984218101487,4.109485874949793,3.660128531262552,1.2945173383317714,1.948051948051948,32.09700135560316
2024-04-24,15.74884522693801,0.0,8.460972017673049,5.970093051278618,6.608565822064534,4.109485874949793,3.660128531262552,1.3476536350247692,1.948051948051948,47.85379610724328
2024-04-25,15.748426830901058,0.0,8.460972017673049,5.980552952202436,6.608565822064534,4.109485874949793,3.660128531262552,1.3468168429508636,1.948051948051948,47.863000820056236
2024-04-26,15.748426830901058,0.0,8.460972017673049,5.977624179943768,6.608565822064534,4.109485874949793,3.6530157986343554,1.3468168429508636,1.948051948051948,47.85295931516937
2024-04-30,15.748008434864106,0.0,8.460972017673049,5.992268041237113,6.608565822064534,4.103628330432454,3.6530157986343554,1.3468168429508636,1.948051948051948,47.861327235908426
2024-05-02,15.747590038827152,0.0,8.460972017673049,5.99184964520016,6.608565822064534,4.103628330432454,3.6530157986343554,1.3468168429508636,1.948051948051948,47.860490443834514
2024-05-03,15.747590038827152,0.0,8.445491364305797,5.997707189717499,6.608565822064534,4.103628330432454,3.6530157986343554,1.3468168429508636,1.950980720310617,47.85379610724328
2024-05-06,15.747590038827152,0.0,8.461390413710001,5.997707189717499,6.608565822064534,4.103628330432454,3.65217900656045,1.3723390012049805,1.950980720310617,47.89438052282769
2024-05-07,15.747590038827152,0.0,8.486494175927167,6.001472754050074,6.608565822064534,4.083545320658723,3.65217900656045,1.3723390012049805,1.961022225197483,47.91320834449056
2024-05-08,15.74424287053153,0.0,8.49486209666622,6.0039831302717905,6.605218653768912,4.100281162136833,3.65217900656045,1.3723390012049805,1.9601854331235773,47.93329135426429
2024-05-09,15.746334850716295,0.0,8.47017673048601,6.00858548667827,6.606892237916723,4.100281162136833,3.65217900656045,1.3723390012049805,1.9601854331235773,47.91697390882314
2024-05-10,15.74424287053153,0.0,8.47017673048601,5.992686437274066,6.606891819520685,4.100281162136833,3.65217900656045,1.3723390012049805,1.9601854331235773,47.89898246083813
2024-05-13,15.74424287053153,0.0,8.47017673048601,5.99017606105235,6.606891819520685,4.100281162136833,3.65217900656045,1.3723390012049805,1.9601854331235773,47.89647208461641
2024-05-14,15.74424287053153,0.0,8.495280492703174,5.975950595795957,6.606891819520685,4.100281162136833,3.65217900656045,1.3723390012049805,1.9601854331235773,47.90735038157719
2024-05-16,15.74424287053153,0.0,8.508669165885662,6.056701030927835,6.606891819520685,4.100281162136833,3.65217900656045,1.3723390012049805,1.9660429776409158,48.007347034408895
2024-05-17,15.74424287053153,0.0,8.508669165885662,6.0395467934127725,6.606891819520685,4.083545320658723,3.65217900656045,1.3723390012049805,1.9660429776409158,47.97345695541571
2024-05-20,15.74424287053153,0.0,8.52833377962244,6.0115142589369395,6.60605502744678,4.083545320658723,3.685650689516669,1.4560182085955282,1.9417760074976569,48.057136162806266
2024-05-21,15.74424287053153,0.0,8.537120096398446,6.000635961976168,6.60605502744678,4.083545320658723,3.685650689516669,1.4560182085955282,1.953072700495381,48.066340875619225
2024-05-22,15.74424287053153,0.0,8.537120096398446,6.002309546123978,6.603544651225064,4.083545320658723,3.760961976168162,1.4350984067478911,1.953072700495381,48.11989556834917
2024-05-23,15.74424287053153,0.0,8.541304056767975,6.02532132815638,6.594758334449057,4.083545320658723,3.760961976168162,1.4543446244477172,1.953072700495381,48.15755121167492
2024-05-24,15.749682019011916,0.0,8.556784710135226,6.0395467934127725,6.640781898513858,4.083545320658723,3.760961976168162,1.4543446244477172,1.9639509974561522,48.24959833980453
2024-05-27,15.749682019011916,0.0,8.556784710135226,6.060884991297363,6.640781898513858,4.083545320658723,3.760961976168162,1.4543446244477172,1.9639509974561522,48.27093653768911
2024-05-28,15.749682019011916,0.0,8.556784710135226,6.04833311018878,6.640781898513858,4.083545320658723,3.760961976168162,1.4459767037086626,1.9639509974561522,48.25001673584148
2024-05-29,15.749682019011916,0.0,8.574775739724192,6.039965189449726,6.640781898513858,4.083545320658723,3.760961976168162,1.4459767037086626,1.9806868389342616,48.2763756861695
2024-05-30,15.74424287053153,0.0,8.574775739724192,6.037873209264962,6.640781898513858,4.083545320658723,3.760961976168162,1.4459767037086626,1.9806868389342616,48.26884455750435
2024-05-31,15.74424287053153,0.0,8.538375284509305,6.0382916053019144,6.640781898513858,4.083545320658723,3.786065738385326,1.4459767037086626,1.9806868389342616,48.257966260543576
2024-06-03,15.74424287053153,0.0,8.53000736377025,6.036618021154103,6.640781898513858,4.083545320658723,3.786065738385326,1.4459767037086626,1.9806868389342616,48.24792475565671
2024-06-04,15.74424287053153,0.0,8.53000736377025,6.031597268710671,6.642455482661669,4.083545320658723,3.786065738385326,1.4459767037086626,1.9806868389342616,48.24457758736109
2024-06-05,15.74424287053153,0.0,8.53000736377025,6.009840674789128,6.642455482661669,4.083545320658723,3.786065738385326,1.4459767037086626,1.9777580666755925,48.219892221180885
2024-06-07,15.74424287053153,0.0,8.534191324139778,6.006911902530459,6.642455482661669,4.083545320658723,3.786065738385326,1.462712545186772,1.9777580666755925,48.23788325076985
2024-06-11,15.74424287053153,0.0,8.555529522024367,5.988920872941492,6.614422948185834,4.083545320658723,3.8111695006024906,1.462712545186772,1.9693901459365375,48.22993372606775
2024-06-12,15.74424287053153,0.0,8.555529522024367,6.0039831302717905,6.583880037488285,4.083545320658723,3.803638371937341,1.462712545186772,1.9693901459365375,48.206921944035344
2024-06-13,15.74424287053153,0.0,8.555529522024367,6.0039831302717905,6.583880037488285,4.083545320658723,3.803638371937341,1.462712545186772,1.9744108983799704,48.21194269647878
2024-06-14,15.74424287053153,0.0,8.555529522024367,6.004401526308743,6.583880037488285,4.083545320658723,3.803638371937341,1.462712545186772,1.9748292944169232,48.212779488552684
2024-06-17,15.746334850716295,0.0,8.570591779354666,5.969256259204713,6.583880037488285,4.083545320658723,3.820374213415451,1.462712545186772,1.9982594724862766,48.23495447851118
2024-06-18,15.746334850716295,0.0,8.568918195206855,5.945407685098407,6.583880037488285,4.083545320658723,3.819955817378498,1.462712545186772,1.9982594724862766,48.20901392422011
2024-06-19,15.746334850716295,0.0,8.568918195206855,5.945407685098407,6.583880037488285,4.083545320658723,3.819955817378498,1.462712545186772,1.9978410764493237,48.20859552818316
2024-06-20,15.74424287053153,0.0,8.568918195206855,5.9680010710938545,6.576348908823136,4.083545320658723,3.8182822332306867,1.462712545186772,2.0003514526710404,48.2224025974026
2024-06-21,15.74424287053153,0.0,8.585654036684964,5.9680010710938545,6.601452671040301,4.081871736510912,3.802801579863436,1.462712545186772,2.0003514526710404,48.24708796358281
2024-06-24,15.74424287053153,0.0,8.602389878163073,5.969674655241666,6.588900789931717,4.081871736510912,3.802801579863436,1.462712545186772,1.9915651358950328,48.24415919132414
2024-06-25,15.74424287053153,0.0,8.589837997054492,5.969674655241666,6.654170571696345,4.081871736510912,3.815353460972018,1.462712545186772,1.9915651358950328,48.30942897308877
2024-06-26,15.74424287053153,0.0,8.598205917793548,5.97344021957424,6.654170571696345,4.081871736510912,3.8237213817110725,1.462712545186772,1.9915651358950328,48.32993037889945
2024-06-27,15.74424287053153,0.0,8.610757798902128,5.9667458829829965,6.687642254652563,4.081871736510912,3.8237213817110725,1.462712545186772,1.9869627794885527,48.364657249966534
2024-06-28,15.74424287053153,0.0,8.627493640380237,5.9667458829829965,6.687642254652563,4.081871736510912,3.8237213817110725,1.462712545186772,1.9869627794885527,48.381393091444636
2024-07-02,15.74424287053153,0.0,8.604900254384791,5.965909090909091,6.687642254652563,4.081871736510912,3.8237213817110725,1.462712545186772,1.9936571160797965,48.364657249966534
2024-07-03,15.74424287053153,0.0,8.605318650421744,5.965909090909091,6.687642254652563,4.081871736510912,3.8237213817110725,1.462712545186772,1.9936571160797965,48.36507564600348
2024-07-04,15.74424287053153,0.0,8.586072432721917,6.142890614540099,6.683876690319989,4.077687776141384,3.826231757932789,1.4376087829696076,1.9831972151559782,48.48180814031329
2024-07-05,15.74424287053153,0.0,8.558039898246083,6.256275940554292,6.862950194135761,4.140447181684295,3.77602423349846,1.6229582273396708,1.95600147275405,48.91694001874414
2024-07-08,15.74424287053153,0.0,8.578122908019816,6.203976435935199,6.992234569554157,4.215758468335788,3.7915048868657117,1.6355101084482528,1.954746284643192,49.11609653233365
2024-07-09,15.74424287053153,0.0,8.624564868121569,6.244979247556567,6.909810550274467,4.242535814700763,3.7915048868657117,1.6355101084482528,1.954746284643192,49.14789463114205
2024-07-10,15.74424287053153,0.0,8.5986243138305,6.270501405810684,6.933659124380774,4.203206587227206,3.7915048868657117,1.6355101084482528,1.9714821261213014,49.148731423215956
2024-07-11,15.74424287053153,0.0,8.598205917793548,6.24832641585219,6.934914312491632,4.203206587227206,3.7915048868657117,1.6355101084482528,1.9714821261213014,49.12739322533137
2024-07-12,15.74424287053153,0.0,8.598205917793548,6.24832641585219,6.960018074708795,4.203206587227206,3.7915048868657117,1.6355101084482528,1.9714821261213014,49.15249698754853
2024-07-15,15.74424287053153,0.0,8.614941759271657,6.248744811889142,6.976753916186906,4.203206587227206,3.758033203909492,1.6355101084482528,1.9714821261213014,49.15291538358549
2024-07-16,15.74424287053153,0.0,8.61410496719775,6.247908019815236,6.976753916186906,4.203206587227206,3.758033203909492,1.6355101084482528,1.9714821261213014,49.15124179943768
2024-07-17,15.74424287053153,0.0,8.625820056232428,6.246652831704378,6.96503882715223,4.203206587227206,3.758033203909492,1.6355101084482528,1.967298165751774,49.145802650957286
2024-07-18,15.74424287053153,0.0,8.668078055964653,6.292257999732226,6.956670906413175,4.203206587227206,3.758033203909492,1.6589402865176062,1.967298165751774,49.24872807604766
2024-07-19,15.74424287053153,0.0,8.668078055964653,6.305228276877761,6.952486946043647,4.203206587227206,3.7538492435399653,1.6756761279957157,1.9756660864908286,49.278434194671306
2024-07-22,15.74424287053153,0.0,8.693181818181818,6.323219306466729,6.95583411433927,4.203206587227206,3.7538492435399653,1.6756761279957157,1.9756660864908286,49.324876154773065
2024-07-23,15.74424287053153,0.0,8.751757263355202,6.331587227205785,6.979264292408622,4.219942428705315,3.7538492435399653,1.6756761279957157,1.9756660864908286,49.431985540232965
2024-07-24,15.74424287053153,0.0,8.77435064935065,6.323219306466729,6.981774668630339,4.219942428705315,3.7651459365376896,1.6756761279957157,1.9756660864908286,49.46001807470879
2024-07-25,15.74424287053153,0.0,8.782718570089704,6.32196411835587,6.981774668630339,4.219942428705315,3.7651459365376896,1.6840440487347705,1.9882179675994107,49.48805060918463
2024-07-26,15.74424287053153,0.0,8.796944035346097,6.355854197349043,6.970059579595662,4.219942428705315,3.8019647877895304,1.6840440487347705,1.9882179675994107,49.56126991565136
2024-07-29,15.74424287053153,0.0,8.813679876824207,6.3094122372472885,6.9704779756326145,4.219942428705315,3.8019647877895304,1.6840440487347705,1.9882179675994107,49.531982193064664
2024-07-30,15.74424287053153,0.0,8.813679876824207,6.315269781764628,6.9704779756326145,4.219942428705315,3.8019647877895304,1.6840440487347705,1.9882179675994107,49.537839737582004
2024-07-31,15.74424287053153,0.0,8.813679876824207,6.299789128397376,6.9704779756326145,4.219942428705315,3.8019647877895304,1.6840440487347705,1.9882179675994107,49.522359084214756
2024-08-01,15.74424287053153,0.0,8.796944035346097,6.299789128397376,6.97131476770652,4.219942428705315,3.776861025572366,1.6840440487347705,1.9882179675994107,49.48135627259339
2024-08-02,15.74424287053153,0.0,8.796944035346097,6.301462712545186,6.97131476770652,4.219942428705315,3.776861025572366,1.6840440487347705,1.9882179675994107,49.4830298567412
2024-08-05,15.74424287053153,0.0,8.796944035346097,6.296441960101753,7.021103896103896,4.219942428705315,3.776861025572366,1.6840440487347705,1.9882179675994107,49.52779823269514
2024-08-06,15.74424287053153,0.0,8.796944035346097,6.300625920471282,7.021103896103896,4.219942428705315,3.776861025572366,1.6840440487347705,1.9882179675994107,49.531982193064664
2024-08-07,15.74424287053153,0.0,8.805311956085152,6.318616950060249,6.989305797295488,4.219942428705315,3.776861025572366,1.6840440487347705,1.9882179675994107,49.52654304458428
2024-08-08,15.74424287053153,0.0,8.805311956085152,6.32656647476235,6.9859586289998665,4.219942428705315,3.776861025572366,1.6840440487347705,1.9882179675994107,49.53114540099076
2024-08-09,15.74424287053153,0.0,8.805311956085152,6.328240058910161,6.9859586289998665,4.219942428705315,3.776861025572366,1.6840440487347705,1.9882179675994107,49.53281898513857
2024-08-12,15.74424287053153,0.0,8.818700629267639,6.318616950060249,6.983866648815103,4.219942428705315,3.776861025572366,1.6840440487347705,1.9882179675994107,49.53449256928638
2024-08-13,15.74424287053153,0.0,8.818700629267639,6.318616950060249,6.974661936002143,4.303621636095863,3.776861025572366,1.6840440487347705,1.9882179675994107,49.60896706386397
2024-08-14,15.74424287053153,0.0,8.818700629267639,6.29434997991699,6.974661936002143,4.303621636095863,3.776861025572366,1.684880840808676,1.9882179675994107,49.58553688579462
2024-08-15,15.74424287053153,0.0,8.818700629267639,6.300207524434328,6.96964118355871,4.302784844021958,3.776861025572366,1.684880840808676,1.9882179675994107,49.58553688579462
2024-08-16,15.74424287053153,0.0,8.818700629267639,6.307738653099477,6.96964118355871,4.302784844021958,3.776861025572366,1.684880840808676,1.9798500468603561,49.58470009372071
2024-08-19,15.74424287053153,0.0,8.830415718302316,6.311922613469005,6.974661936002143,4.302784844021958,3.776861025572366,1.684880840808676,1.9806868389342616,49.60645668764225
2024-08-20,15.74424287053153,0.0,8.838783639041372,6.314432989690721,6.975498728076047,4.306968804391484,3.776861025572366,1.684880840808676,1.9806868389342616,49.62235573704646
2024-08-21,15.74424287053153,0.0,8.838783639041372,6.319453742134154,6.975498728076047,4.304458428169768,3.776861025572366,1.684880840808676,1.9806868389342616,49.624866113268176
2024-08-22,15.74424287053153,0.0,8.838783639041372,6.323637702503682,7.000602490293212,4.304458428169768,3.776861025572366,1.684880840808676,1.9806868389342616,49.65415383585487
2024-08-23,15.74424287053153,0.0,8.835436470745748,6.355854197349043,6.985540232962914,4.304458428169768,3.776861025572366,1.684880840808676,1.972318918195207,49.659592984335255
2024-08-26,15.74424287053153,0.0,8.835436470745748,6.376773999196679,6.985540232962914,4.308642388539296,3.776861025572366,1.684880840808676,1.972318918195207,49.68469674655241
2024-08-27,15.74424287053153,0.0,8.835436470745748,6.3784475833444905,6.985540232962914,4.308642388539296,3.776861025572366,1.684880840808676,1.972318918195207,49.68637033070023
2024-08-28,15.74424287053153,0.0,8.835436470745748,6.401040969339938,6.985540232962914,4.308642388539296,3.776861025572366,1.684880840808676,1.972318918195207,49.70896371669568
2024-08-29,15.74424287053153,0.0,8.835854866782702,6.400622573302986,6.981356272593386,4.308642388539296,3.776861025572366,1.684880840808676,1.972318918195207,49.704779756326154
2024-08-30,15.74424287053153,0.0,8.845896371669568,6.413174454411568,6.981356272593386,4.325378230017405,3.776861025572366,1.684880840808676,1.972318918195207,49.744108983799705
2024-09-02,15.74424287053153,0.0,8.854264292408622,6.41191926630071,6.981356272593386,4.325378230017405,3.776861025572366,1.684880840808676,1.972318918195207,49.7512217164279
2024-09-03,15.74424287053153,0.0,8.854264292408622,6.41191926630071,6.972988351854331,4.325378230017405,3.776861025572366,1.684880840808676,1.972318918195207,49.742853795688845
2024-09-04,15.74424287053153,0.0,8.837528450930513,6.478444236176195,6.972988351854331,4.325378230017405,3.776861025572366,1.684880840808676,1.972318918195207,49.79264292408622
2024-09-05,15.74424287053153,0.0,8.837528450930513,6.494343285580399,6.972988351854331,4.325378230017405,3.776861025572366,1.684880840808676,1.972318918195207,49.80854197349043
2024-09-09,15.74424287053153,0.0,8.837528450930513,6.536182889275673,6.972988351854331,4.325378230017405,3.776861025572366,1.684880840808676,1.972318918195207,49.8503815771857
2024-09-11,15.74424287053153,0.0,8.837528450930513,6.5382748694604365,6.972988351854331,4.325378230017405,3.776861025572366,1.684880840808676,1.972318918195207,49.852473557370466
2024-09-12,15.74424287053153,0.0,8.837528450930513,6.557102691123309,6.972988351854331,4.325378230017405,3.776861025572366,1.684880840808676,1.972318918195207,49.87130137903334
2024-09-13,15.74424287053153,0.0,8.856356272593386,6.575930512786182,6.972988351854331,4.325378230017405,3.776861025572366,1.684880840808676,1.972318918195207,49.90895702235908
2024-09-16,15.74424287053153,0.0,8.856356272593386,6.6123309680010705,6.972988351854331,4.325378230017405,3.776861025572366,1.692830365510778,1.972318918195207,49.95330700227608
2024-09-17,15.74424287053153,0.0,8.873092114071495,6.614004552148882,6.962528450930512,4.325378230017405,3.776861025572366,1.692830365510778,1.972318918195207,49.961256526978175
2024-09-19,15.74424287053153,0.0,8.870581737849779,6.614004552148882,6.962528450930512,4.3262150220913105,3.776861025572366,1.692830365510778,1.972318918195207,49.959582942830366
2024-09-20,15.74424287053153,0.0,8.887317579327888,6.613586156111929,6.9424454411567815,4.326633418128264,3.776861025572366,1.692830365510778,1.972318918195207,49.95623577453475
2024-09-23,15.74424287053153,0.0,8.870581737849779,6.611494175927166,6.9424454411567815,4.350481992234569,3.776861025572366,1.692830365510778,1.972318918195207,49.961256526978175
2024-09-24,15.74424287053153,0.0,8.929157183023161,6.619862096666221,6.9424454411567815,4.350481992234569,3.776861025572366,1.692830365510778,1.9681349578256795,50.02401593252108
2024-09-25,15.74424287053153,0.0,8.929157183023161,6.639108314366046,6.950813361895836,4.350481992234569,3.776861025572366,1.692830365510778,1.9681349578256795,50.05163007095996
2024-09-26,15.74424287053153,0.0,8.937525103762217,6.646639443031195,6.950813361895836,4.350481992234569,3.776861025572366,1.692830365510778,1.9681349578256795,50.06752912036417
2024-09-27,15.74424287053153,0.0,8.931667559244879,6.6700696211005495,6.950813361895836,4.350481992234569,3.776861025572366,1.692830365510778,1.9681349578256795,50.085101753916184
2024-09-30,15.74424287053153,0.0,8.919115678136297,6.702704511982863,6.950813361895836,4.350481992234569,3.776861025572366,1.692830365510778,1.9681349578256795,50.10518476368991
2024-10-02,15.74424287053153,0.0,8.904890212879904,6.731155442495648,6.9424454411567815,4.350481992234569,3.776861025572366,1.692830365510778,1.9681349578256795,50.11104230820725
2024-10-03,15.74424287053153,0.0,8.927065202838397,6.734502610791271,6.9424454411567815,4.350481992234569,3.7852289463114204,1.692830365510778,1.984870799303789,50.161668228678536
2024-10-04,15.74424287053153,0.0,8.993171776676931,6.741196947382515,6.9909793814432994,4.363033873343151,3.793596867050476,1.7124949792475566,2.007464185299237,50.3461808809747
2024-10-07,15.74424287053153,0.0,9.198604230820726,6.755004016601955,7.061688311688312,4.342114071495515,3.781463381978846,1.704127058508502,1.9731557102691124,50.56039965189449
2024-10-08,15.74424287053153,0.0,8.986059044048735,6.945374213415451,6.973406747891284,4.322031061721783,3.8316709064131746,1.7204445039496585,1.9698085419734903,50.4930378899451
2024-10-09,15.74424287053153,0.0,9.079361360289194,7.230720310617218,6.8386832239925015,4.259271656178873,3.8316709064131746,1.7329963850582406,1.9698085419734903,50.68675525505423
2024-10-10,15.753029187307538,0.0,9.121619360021421,7.030727004953809,6.9704779756326145,4.259271656178873,3.856774668630339,1.8631175525505423,1.9698085419734903,50.824825947248634
2024-10-14,15.753029187307538,0.0,9.200277814968537,7.054157183023163,6.9529053420806,4.259271656178873,3.8609586289998656,1.8631175525505423,1.9698085419734903,50.913525907082615
2024-10-15,15.752192395233633,0.0,9.199859418931585,7.039931717766769,6.9529053420806,4.259271656178873,3.846733163743473,1.8631175525505423,1.9756660864908286,50.889677332976305
2024-10-16,15.752192395233633,0.0,9.199859418931585,7.227791538358548,6.743707323604231,4.259271656178873,3.846733163743473,1.8631175525505423,1.9756660864908286,50.86833913509171
2024-10-17,15.749682019011916,0.0,9.241280626589905,7.214402865176062,6.789730887669032,4.259271656178873,3.846733163743473,1.8898948989155173,1.9756660864908286,50.966662203775606
2024-10-18,15.745079662605436,0.0,9.241280626589905,7.262518409425627,6.778434194671308,4.259271656178873,3.846733163743473,1.903701968134958,1.9078859285044851,50.94490560985406
2024-10-21,15.74424287053153,0.0,9.241280626589905,7.2608448252778155,6.778434194671308,4.259271656178873,3.846733163743473,1.903701968134958,1.9078859285044851,50.94239523363234
2024-10-22,15.74424287053153,0.0,9.266384388807069,7.269631142053823,6.778434194671308,4.262200428437541,3.8584482527781496,1.9175090373543984,1.9078859285044851,51.004736243138304
2024-10-23,15.74424287053153,0.0,9.341695675458563,7.259589637166957,6.778434194671308,4.263037220511447,3.8584482527781496,1.9175090373543984,1.8384321863703306,51.001389074842685
2024-10-24,15.74424287053153,14.849712143526578,9.327470210202168,7.3591678939617085,6.778434194671308,4.271405141250502,3.8178638371937343,1.9342448788325077,1.8384321863703306,65.92097335654037
2024-10-25,15.74424287053153,14.849712143526578,9.335838130941223,7.3591678939617085,6.775087026375687,4.270986745213549,3.8178638371937343,1.9342448788325077,1.8384321863703306,65.92557571294685
2024-10-28,15.74424287053153,14.849712143526578,9.334582942830366,7.388037220511447,6.773831838264828,4.276844289730888,3.8178638371937343,1.9342448788325077,1.8384321863703306,65.95779220779221
2024-10-29,15.74424287053153,14.849712143526578,9.34295086356942,7.3796692997723925,6.773831838264828,4.293580131208998,3.8170270451198287,1.9342448788325077,1.8384321863703306,65.9736912571964
2024-10-30,15.74424287053153,14.849712143526578,9.337511715089034,7.3796692997723925,6.774668630338733,4.292743339135092,3.8170270451198287,1.9342448788325077,1.8384321863703306,65.96825210871603
2024-10-31,15.74424287053153,14.852222519748292,9.323286249832643,7.282517739991967,6.521120631945375,4.317847101352256,4.184797161601286,1.9568382648279554,1.81081804793145,65.99369058776276
2024-11-01,15.74424287053153,14.854314499933057,9.365544249564868,7.775388271522292,6.193934931048333,4.822432721917258,4.045889677332976,1.9978410764493237,1.831737849779087,66.63132614807873
2024-11-04,15.74424287053153,14.849712143526578,9.63917525773196,7.180847503012451,6.337863167760075,5.651693667157585,4.128732092649619,1.970645334047396,1.8447081269246217,67.34762016334182
