date,FUTU SECURITIES INTERNATIONAL,FULBRIGHT SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD,VALUABLE CAPITAL LTD,CMB INTERNATIONAL SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,CGS INTERNATIONAL SECURITIES HK LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD
2024-03-01,68.44769312870935,0.0,20.672089525688502,6.7613241263321315,0.0,4.118893219270016,0.0,0.0,0.0,0.0
2024-03-04,68.91632991483264,0.0,20.691320657511312,6.360987232946404,0.0,4.031362194709642,0.0,0.0,0.0,0.0
2024-03-05,34.36465312404971,48.207309950960386,9.694636728537606,3.1665898862057507,1.8989873291940838,1.9463508531330584,0.0,0.7214721279194054,0.0,0.0
2024-03-06,34.97046804793215,47.543344638709996,9.562636546789255,3.1344155201614035,1.8530039197353212,2.224596124649833,0.0,0.7115352020220412,0.0,0.0
2024-03-07,34.53330710355781,47.95293332156455,9.545023005859202,3.138342643557542,1.8689676564176319,2.243761149817978,0.0,0.7176651192252909,0.0,0.0
2024-03-08,34.53408775509772,47.9636324957872,9.54715267462032,3.12365540002889,1.8693846571970925,2.2442617738631214,0.0,0.7178252434056538,0.0,0.0
2024-03-11,34.59774402099914,47.86861411110815,9.489846827545128,3.18350230172361,1.865681311532306,2.278208231841281,0.0,0.7164031952503926,0.0,0.0
2024-03-12,34.74482842352015,47.75311248254246,9.466948885255087,3.175820865625665,1.8611796305484707,2.283435118289944,0.0,0.7146745942182213,0.0,0.0
2024-03-13,34.925850825173,48.091630392275604,9.287733148846918,2.846625899173912,1.8713715580405341,2.2581999827862314,0.0,0.7185881937038041,0.0,0.0
2024-03-14,34.94686333536558,47.93030968929746,9.548268786184295,2.847823554686368,1.8650941460914294,2.145462758854016,0.0,0.7161777295208575,0.0,0.0
2024-03-15,35.11312154846799,47.798224709050814,9.461482065381826,2.8154798573199318,1.8821536430629098,2.215334069353965,0.0,0.7142041073625602,0.0,0.0
2024-03-18,35.193359933810335,47.735739034757025,9.449113256910953,2.8125637275222815,1.8796931408114732,2.216260463736639,0.0,0.7132704424512881,0.0,0.0
2024-03-19,35.55866059734385,47.548458704586146,9.426988224082407,2.781571687154413,1.8752918524241602,2.097428609727073,0.0,0.7116003246819488,0.0,0.0
2024-03-20,35.54159238202907,47.49303751144861,9.431236629003301,2.7790913750084036,1.8731060631310068,2.1711651367253153,0.0,0.7107709026542874,0.0,0.0
2024-03-21,35.551411927820894,47.48580245749878,9.429799881441975,2.778668010298895,1.8728207155489058,2.170834383046012,0.0,0.7106626243445366,0.0,0.0
2024-03-22,35.53886627824481,47.4944847868108,9.431524031054703,2.779937898975655,1.8731631430820475,2.1712312995562115,0.0,0.7107925622757704,0.0,0.0
2024-03-25,33.91532521947075,44.796608826758174,8.903680052426157,2.6227449109317624,1.7667600136310877,2.047896711275486,0.0,0.6704167128491327,0.0,5.2765675526574425
2024-03-27,33.9077266145974,44.8017596689356,8.904703823018382,2.6230464816412797,1.7669631607494511,2.048132184295246,0.0,0.6704937992798121,0.0,5.277174267482829
2024-03-28,33.91893939244173,44.81657494050815,8.907648475335298,2.590845380123349,1.767547469028381,2.0488094709632474,0.0,0.6707155215469158,0.0,5.278919350052937
2024-04-02,33.91656408771592,44.818185886538245,8.907968663590825,2.5909385088839754,1.767611004083927,2.048883116070846,0.0,0.6707396306295086,0.0,5.279109102486751
2024-04-03,31.649416722816433,42.11523644453452,8.391648244901658,2.747056159529043,1.7633347084622615,1.982490878765016,6.131250053028109,0.5173942603495261,0.0,4.702172527613437
2024-04-09,31.35095931429271,41.9163402878031,8.468624122598909,3.042730753101501,1.684975451277769,2.0165222138734613,6.2437834982013305,0.5691899955243591,0.0,4.706874363326858
2024-04-10,32.17910587514394,41.56115385270729,8.303545679613142,3.023698323191438,1.5107344634567712,1.9739711614852047,6.204728326565789,0.5656296842203491,0.0,4.677432633616079
2024-04-11,32.33089661445766,41.40372452312407,8.31484586910412,3.3727141482578813,1.3807487866328565,1.7956284116340746,6.192681472293885,0.516323045053499,0.0,4.692437129441964
2024-04-12,32.34187194800691,41.266075283172896,8.280196868829638,3.5111703205797857,1.3761584019939728,1.7973014048024951,6.172093520177527,0.5782954201136307,0.0,4.676836832323147
2024-04-15,32.50596440079816,41.36222780763325,8.567606995740615,3.057169354191327,1.3793649367443956,1.6738145848172186,6.186474882327866,0.5796428844447118,0.0,4.687734153302457
2024-04-16,32.687473138221144,41.24007257871645,8.54230424854089,3.0659622654959744,1.375291252889854,1.668871301667105,6.168204341897756,0.5779310228503933,0.0,4.673889849720431
2024-04-17,32.553231204234194,41.3833622318201,8.57198469612359,3.0606475421968735,1.3800697363943852,1.674669836318907,6.096385807652162,0.5895195495508586,0.0,4.69012939570893
2024-04-18,32.542080841679144,41.40981065318874,8.593440806732742,3.0146705552103485,1.3809517494532035,1.6757401305409232,6.1002820541621325,0.5898963159760763,0.0,4.693126893056688
2024-04-19,31.98728138880068,41.75512774596675,8.657368405535264,3.039809942601596,1.392467528826881,1.689714155077673,6.151152406642407,0.5948154710666257,0.0,4.732262955482122
2024-04-22,32.114151057631126,41.67723850205361,8.641219110447793,3.0341395372921123,1.3898700456230513,1.6865621935085686,6.1396781605794395,0.5937059132755184,0.0,4.723435479588786
2024-04-23,32.068742921693264,41.71104430704172,8.64822829288422,3.0366006295619217,1.3909974157994325,1.6879302206299258,6.144658259310694,0.584531136663605,0.0,4.727266816415218
2024-04-24,32.08664772658684,41.71507246101556,8.647132020060754,3.0143602202311404,1.3911317483691665,1.6880932288436674,6.145251666404579,0.584587586495061,0.0,4.727723341993235
2024-04-25,32.05734007037079,41.73307438496408,8.65086364519801,3.015661051806796,1.3917320840861886,1.688821716752973,6.147903618004244,0.5848398622470249,0.0,4.729763566569897
2024-04-26,31.983019191716494,41.851580335234715,8.673153181310456,2.913652531760314,1.3953179760640733,1.6912358113209802,6.163744108078944,0.5863467417638221,0.0,4.741950122750206
2024-04-30,31.9671929052466,41.776044329800385,8.657499403350617,2.8761642720386007,1.3927996303916195,1.8589999463378137,6.152619447917625,0.5852884713157888,0.0,4.733391593600953
2024-05-02,31.968429298624212,41.777660099589916,8.657834248983159,2.8724078187379165,1.3928534996270092,1.8590718467774128,6.1528574124446616,0.5853111084860925,0.0,4.733574666729624
2024-05-03,31.94014503620746,41.79463323148028,8.661351692570058,2.874219677893288,1.3934193782831326,1.8598271373220197,6.155357151781788,0.5855489045382781,0.0,4.73549778992369
2024-05-07,31.94058393616913,41.79436370897053,8.66129583780916,2.8742011428125545,1.3934103924909642,1.8598151437898602,6.1553174575153315,0.5855451284886245,0.0,4.735467251953845
2024-05-08,32.035194772253554,41.696756157468684,8.641068041414206,2.9318254087353535,1.390156188704173,1.8554716872487953,6.140942182659414,0.5841776324625194,0.0,4.724407929053299
2024-05-10,32.05720459103149,41.720376705467075,8.645963068779373,2.8729754430766397,1.3909436900353682,1.8565227823959283,6.144420928560726,0.5845085597834615,0.0,4.727084230869938
2024-05-14,32.174862458855195,41.74106664850443,8.614183905902841,2.762335310087274,1.3884132302915926,1.8574434680092555,6.147468065932158,0.5847984289016658,0.0,4.7294284835155915
2024-05-16,32.17647788180741,41.69058701326605,8.59411724312169,2.8490527896546385,1.3867341502140407,1.8551971653565087,6.140033614191358,0.5840912018528814,0.0,4.723708940535431
2024-05-17,31.955789129957918,41.78304690168197,8.653148298309262,2.8553713167345935,1.3898095994695416,1.8992828853240262,6.153650760494851,0.5853865783687088,0.0,4.72451452965913
2024-05-20,31.94954235341609,41.80946232473465,8.712162691977634,2.766861590958317,1.3906882431122387,1.900483620182607,6.157541125133395,0.585756662296608,0.0,4.727501388188456
2024-05-21,31.824318430317376,42.11155307943555,8.66660049866416,2.7043328291678086,1.4163309669338133,1.6971930201312628,6.202031920808921,0.615979702559126,0.0,4.761659551981978
2024-05-22,30.92694867191323,41.20001964322125,9.11598034851461,4.090748503674443,1.528706676645084,1.6668131432221271,6.042356569918504,0.7698362762936675,0.0,4.658590166597084
2024-05-23,30.950205699882233,41.04035206840504,9.114213737589102,4.179379605925663,1.535447075677008,1.6590870556856423,6.018939871867187,0.8618387338886103,0.0,4.640536151079506
2024-05-24,30.974456070620494,41.13647373907226,8.919754736894053,4.155527948654761,1.5390432860089556,1.6947089694376374,6.033036986705897,0.8955933917140474,0.0,4.651404870891898
2024-05-27,30.479928501580545,41.469707151777534,8.991370952119446,4.157197343859951,1.5515105832729594,1.7084372645999804,6.08190868914712,0.8708551000451583,0.0,4.689084413597305
2024-05-28,30.39334171504416,41.524989637686744,9.018537124959964,4.183057974318767,1.553986490459542,1.6791193339536035,6.091614224896565,0.8587862242358125,0.0,4.6965672744448455
2024-05-29,31.278235117949844,41.04622193236258,8.914556742005715,4.109489026818581,1.536069603480554,1.6597597117719565,6.021380175722308,0.7918700914942541,0.0,4.642417598394214
2024-05-30,31.357646132109164,41.022281923543666,8.868905930384594,4.105951525150219,1.5410768422783252,1.6583309689985468,6.016196893256179,0.7911884394077038,0.0,4.638421344871603
2024-05-31,31.320658031604854,40.976375154958674,8.972784650165245,4.101356681624996,1.539352270785642,1.6564751820344517,6.009464353144071,0.7903030448637651,0.0,4.63323063081831
2024-06-03,31.318479935680127,40.973525582780304,8.97216066628661,4.101071465769534,1.539245221409338,1.6633141708709183,6.009046443986346,0.7902480857425496,0.0,4.632908427474271
2024-06-04,31.301671185286846,41.02358021884015,8.919824280980794,4.045316277302601,1.534795907274211,1.6653461313696045,6.016387297099237,0.8545105577153047,0.0,4.638568144131245
2024-06-05,31.258700913409143,40.988814291498805,8.975508504898283,4.041888025282196,1.5398195696379013,1.6955565319639443,6.011288637194066,0.8537863924473423,0.0,4.634637133668323
2024-06-06,31.257396657868814,40.98959198829595,8.975678800729908,4.041964713603779,1.5398487852365517,1.6955887024208625,6.011402691723348,0.8538025916703336,0.0,4.634725068450461
2024-06-07,31.22337505007449,41.03215102925933,8.95334299765103,4.046161440955149,1.5414475932351042,1.6973492134565413,6.018277367817189,0.8483580552151309,0.0,4.639537252336032
2024-06-11,31.168261689959536,41.068812142105905,8.955005879653326,4.049776576341948,1.5428248348065339,1.6988657488926244,6.023654535238078,0.8491160401029901,0.0,4.643682552899058
2024-06-12,31.180036135111166,41.06178685859742,8.953474024899236,4.049083816383457,1.5425609172179036,1.6985751387457437,6.022624121192481,0.8489707892276377,0.0,4.642888198624952
2024-06-13,31.234425895620944,40.89905937339625,9.233516237771248,4.080366046571137,1.3786853882224392,1.749269205242065,6.017688001871693,0.7825013760823091,0.0,4.62448847522192
2024-06-14,31.325524970726132,40.8730085529997,9.227634912459026,4.030468474953911,1.377807229018238,1.7481550011848292,6.013855011290956,0.7820029586829683,0.0,4.621542888684243
2024-06-17,31.383074688792114,40.777344540765355,9.325580052872427,4.109119101694091,1.3745824463981269,1.6396209430431483,5.999779475387361,0.7801726666820814,0.0,4.610726084365292
2024-06-18,31.55187498613019,40.80198913173324,9.331845702530185,3.900702689933011,1.3754132023613856,1.6406118802397396,6.003405560232601,0.780644179392662,0.0,4.6135126674469955
2024-06-19,31.485367066500103,40.83412312421057,9.339195085880997,3.903774725232318,1.3764964220386229,1.6419039596441933,6.020734550406719,0.7812589831000767,0.0,4.6171460829864
2024-06-20,31.545171613505936,40.854457923145404,9.24929167086251,3.9063491095437177,1.377181897220532,1.642721603916561,6.023732788575079,0.7816480387016637,0.0,4.619445354528602
2024-06-21,31.540657381232794,40.85677583095398,9.249816436248652,3.9072011362277075,1.377260032651417,1.6428148049385936,6.024074549498542,0.7816923860797607,0.0,4.619707442168553
2024-06-25,31.646810508265478,40.825377668053996,9.242708013291786,3.8569550306948552,1.3699024910997282,1.6415523125903628,6.019445087917693,0.781091660633941,0.0,4.616157227452159
2024-06-26,31.590098352790786,40.752217209592665,9.226144767724904,3.850043236746377,1.367447579473164,1.6386105952900636,6.187861422966046,0.7796919179430847,0.0,4.607884917472912
2024-06-27,31.242412717634533,40.79248716839593,9.115674753001752,4.2566670133640025,1.368798844789792,1.640229814701551,6.193976057742887,0.7773153573125156,0.0,4.612438273057038
2024-06-28,31.304412050399534,40.913001162947225,9.142605358458086,3.9769670481451316,1.3999870906387089,1.645075575788288,6.212275035047022,0.7796117943586092,0.0,4.62606488421739
2024-07-02,31.342353222287972,40.9419477900135,9.149073903424302,3.893868089533066,1.4003458934900104,1.646239494049833,6.216670322695474,0.7801633826368165,0.0,4.629337901869028
2024-07-03,31.343484531158577,40.91868387669879,9.143875243524418,3.9566848133099164,1.3724020445081269,1.6453040726800132,6.2131379045449,0.7797200804911036,0.0,4.626707433084155
2024-07-08,31.387620043900956,40.793588874000335,9.228901953107533,3.937909201521129,1.3737811148782786,1.6469573710743157,6.219381231290231,0.7805035891315348,0.0,4.631356621095685
2024-07-09,31.497097501250266,40.645357304773185,9.223946952988221,3.9894849657655005,1.3730435314016398,1.6460731191869686,6.216042043714105,0.7800845365295113,0.0,4.6288700443906
2024-07-10,31.548806870137458,40.57586448328993,9.229835254424867,3.9920317377900063,1.373920042751904,1.6471239247436285,6.220010185495798,0.780582519976355,0.0,4.631824981390059
2024-07-11,31.56308811886938,40.521001416746856,9.243272351345624,3.9978434685406397,1.3759202406175137,1.6495218617822844,6.2290654803528245,0.7817189176136305,0.0,4.638568144131245
2024-07-12,31.593084367917356,40.4638414725995,9.252056773783156,4.002276425391235,1.3772278581121096,1.6510894989028901,6.2349853256728105,0.7824618308308018,0.0,4.64297644679014
2024-07-15,31.59788905950418,40.45478718474785,9.25346383106266,4.00288509353029,1.377437307592444,1.6513405973943227,6.235933545263825,0.7825808280053679,0.0,4.643682552899058
2024-07-16,31.725668072099815,40.38123107194432,9.25839190361458,3.947956336630007,1.366124765754538,1.6522200438827361,6.23925458628166,0.7829976032982269,0.0,4.646155616494114
2024-07-17,31.75244262676587,40.330281877486904,9.266839970449416,3.951288174198063,1.3672776928461983,1.6536144181724992,6.244520141686709,0.783658406156192,0.0,4.650076692238149
2024-07-19,31.769491092583674,40.274500218927436,9.277377482825273,3.956416527186785,1.3751850798374428,1.6554947767901032,6.251620912659786,0.7845495200828001,0.0,4.655364389106705
2024-07-23,31.79964664586224,40.221370182894866,9.287112081115332,3.954208636015826,1.3766280387287329,1.65723185999634,6.258180634775128,0.7853727348793093,0.0,4.6602491857322255
2024-07-24,31.83579265780946,40.163500276128076,9.294322930944752,3.957278826664919,1.37769690254469,1.6585185947714343,6.263039712642243,0.7859825266856182,0.0,4.663867571808812
2024-07-25,31.85968467324623,40.114313152317074,9.300182593457555,3.9610473658796206,1.3849337233033288,1.659564217923198,6.266988284183496,0.7864780541577703,0.0,4.666807935531725
2024-07-26,31.8942443282827,40.09771527174703,9.296334507628943,3.9594084249145456,1.3779950784298656,1.6588775490879912,6.264395226621229,0.7861526374227434,0.0,4.664876975864955
2024-07-29,31.884705231846443,40.10269482803049,9.297636580126301,3.960599641534218,1.3781880845541228,1.6591098964536526,6.26527263660798,0.7862627483193633,0.0,4.665530352527429
2024-07-31,31.84131200322605,40.12824247354666,9.303559691391165,3.963122763636294,1.3790660669637789,1.6601668416711433,6.269263963501811,0.7867636413905841,0.0,4.668502554672508
2024-08-02,31.84655052235955,40.12440825182057,9.302670743645141,3.962744090401015,1.3789342982953863,1.6612822034666206,6.268664940304837,0.7866884667489558,0.0,4.668056482957923
2024-08-05,31.84655052235955,40.123771257110654,9.302670743645141,3.9633810851109335,1.3789342982953863,1.6612822034666206,6.268664940304837,0.7866884667489558,0.0,4.668056482957923
2024-08-06,31.77590913214968,39.91718687708024,9.202588025290433,3.9545895913638427,1.3758755734337638,2.076445547249385,6.254759911380837,0.784943449909088,0.0,4.6577018921427324
2024-08-07,31.755947318668653,39.58955302843826,9.523283690334484,3.9606625947304344,1.3777670499666894,2.0793001280707584,6.263358604329457,0.7860225461179635,0.0,4.664105039343292
2024-08-09,31.72509502198913,39.54377665466883,9.527589049735537,4.026127485228751,1.378389921500702,2.0802401540791284,6.2661901917026945,0.7863778972414214,0.0,4.666213623853802
2024-08-12,31.666419590546408,39.27997092923025,9.668859209035455,4.018681179171181,1.3809251197286387,2.288036097582833,6.254600898975739,0.7849234945874441,0.0,4.657583481142054
2024-08-13,31.647646017238856,39.19925055898082,9.808188829199786,4.0104227862797615,1.3780873175532742,2.2833341816554076,6.241747689353018,0.7833104762067857,0.0,4.64801214353229
2024-08-14,31.630826204622565,39.17763211589391,9.857295833137218,4.008211032342548,1.3773273004147195,2.282074919568745,6.238305356521116,0.7828784793520555,0.0,4.645448758147126
2024-08-15,31.615627366566628,39.15802222230318,9.865033730083617,4.006204770412249,1.3766378957635952,2.317681013785862,6.235182847639876,0.7824866189244231,0.0,4.643123534520569
2024-08-16,31.61542705362233,39.157774121620776,9.864971226375271,4.006812975953578,1.3766291735457206,2.31766632922805,6.235143342245282,0.7824816611800551,0.0,4.643094116228939
2024-08-19,31.631474231943773,39.13843194988512,9.877830088087029,4.0048337913233985,1.3759491809136486,2.3165215067458873,6.232063463063498,0.7820951505826055,0.0,4.640800637455043
2024-08-20,31.653917005251646,39.12450161889283,9.874953448027265,4.0036674961741525,1.3755484744326991,2.3158468850419114,6.230248549944628,0.7818673873774632,0.0,4.639449134857405
2024-08-26,31.798343406134162,39.01986836088193,9.848703569207931,3.9936562428029343,1.371891952814241,2.3469439137547043,6.213687128130226,0.7797890055117193,0.0,4.6271164207621505
2024-08-27,31.818232793199652,38.981726202783186,9.854863785634285,3.9961542149081195,1.3727500506627062,2.348411891986321,6.217573696270483,0.7802767518437197,0.0,4.63001061271153
2024-08-29,31.817227682144246,38.980494803031355,9.854552478824607,3.999186895176289,1.3727066866499655,2.3483377076414325,6.217377288377544,0.7802521035612506,0.0,4.629864354593308
2024-08-30,31.820846379163193,38.98492820627283,9.844299886566244,3.9996417382518814,1.372862809918922,2.348604793219944,6.2180844148715275,0.7803408446668363,0.0,4.630390927068618
2024-09-03,31.82021452422824,38.98492820627283,9.84366803163129,3.9996417382518814,1.3741265197888277,2.348604793219944,6.2180844148715275,0.7803408446668363,0.0,4.630390927068618
2024-09-04,31.9560039830721,38.90331844384015,9.823061621757272,3.9912690202017798,1.3712499686704298,2.3506241559734966,6.205067682117806,0.7787073048892889,0.0,4.620697819477677
2024-09-05,31.948953287397636,38.8947349094527,9.820894285123966,3.9903883962279165,1.3709474193833588,2.3501055199269625,6.203698610944539,0.8005992516918569,0.0,4.619678319851063
2024-09-09,32.062445807773535,38.82986799399041,9.80451543279755,3.983733403274182,1.36866101402378,2.3461861180736414,6.193352357286133,0.7992640477343147,0.0,4.61197382504645
2024-09-12,32.06547282898682,38.833533928736365,9.805441078843986,3.974668490461504,1.3687902295536272,2.346407621922484,6.19393707278411,0.7993395063952669,0.0,4.612409242315837
2024-09-13,32.086845139098735,38.82131683730395,9.802356271511867,3.9740472566190994,1.36773040279857,2.3456694383590886,6.19198845034651,0.7990880329173934,0.0,4.6109581710447936
2024-09-16,32.15881536308312,38.80642239154223,9.877215655424552,3.9725225471001955,1.3684635737576394,2.3447694831522368,6.1896127906923715,0.7987814494644154,0.0,4.483396745783243
2024-09-17,32.18014341164537,38.79422235014077,9.874110436429834,3.971273657443379,1.3680333534171045,2.3440323297892527,6.187666887729622,0.7985303269400081,0.0,4.481987246464656
2024-09-24,32.182051420296155,38.79349059158821,9.873924185376891,3.9724562533883843,1.3661212922680614,2.343988115326353,6.187550172458862,0.7985152646095678,0.0,4.481902704687521
2024-09-25,32.419613350321804,38.335183290414015,9.814442936489629,3.9738304583915327,1.3665938791500796,2.527200187055584,6.189690652268292,0.8899921017132033,0.0,4.48345314419586
2024-09-26,32.39379862087023,38.36196594047017,9.660800416417066,3.977865569858353,1.3675486419160976,2.5440716192037125,6.1940150431924135,1.0133486657392323,0.0,4.486585482332722
2024-09-27,32.26974207544233,38.28870419251281,9.579529997438485,3.9702688427969854,1.3649369664853086,2.602661996156315,6.182186025627394,1.1383112568272369,0.12564141907585397,4.47801722763728
