date,GUOYUAN SECURITIES BROKERAGE (HONG KONG),LIVERMORE HOLDINGS LTD,ZERO2IPO SECURITIES LTD,CITRUS SECURITIES LTD,CITIC SECURITIES BROKERAGE (HK) LTD,FUTU SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD,FOSUN INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD
2024-06-27,0.027474624131878192,0.027474624131878192,0.0,0.02442188811722506,77.5639166603068,5.201862168968939,9.823704495153782,3.2847439517667705,2.088071434022743,1.9583301533999848
2024-06-28,0.027386005751061204,0.027386005751061204,0.0,0.04564334291843535,77.31373712477368,5.595873841800173,9.442086205060326,3.274149132015762,2.0265644255785293,2.2471739163509667
2024-07-02,0.027283061765820387,0.027283061765820387,0.0,0.04547176960970064,77.02311481621827,5.799166350890489,9.248957938613112,3.2618416066691927,2.6312997347480103,1.935581659719591
2024-07-03,0.027243419957318642,0.027243419957318642,0.0,0.0454056999288644,76.91120158617245,6.396149596646032,9.165897292306761,3.2571022082305396,2.2490956698097504,1.9206611069909643
2024-07-04,0.027208005199752104,0.027208005199752104,0.0,0.045346675332920174,76.81122179058906,6.448297232341249,9.12375107698354,3.267983735659114,2.3429115588675424,1.906071919827078
2024-07-05,0.027186636257910558,0.027186636257910558,0.0,0.045311060429850926,76.75089489344349,6.467398692020722,9.068253560694165,3.2654170883112563,2.2806567083024967,2.0676947242821972
2024-07-08,0.02716366105787369,0.02716366105787369,0.0,0.04527276842978948,76.68603335093941,6.534369576699615,9.042480947709953,3.262657511506829,2.278729344299404,2.096129178299253
2024-07-09,0.014703119511856431,0.014703119511856431,0.0,45.86556447726326,41.50854006191647,3.572858041381113,4.866732558424479,1.8068500200125792,1.2154578796467985,1.134590722331588
2024-07-10,0.010082734437579472,0.010082734437579472,0.0,62.90505985223193,28.46467962111325,2.426578087977459,3.3340241873596117,1.2390560319958772,0.8335060468399029,0.7769307036068182
2024-07-11,0.010085559160209107,0.010085559160209107,0.0,62.92268298286016,28.472654126954776,2.460876435091022,3.3338376112913437,1.2394031590212524,0.7452107601710062,0.805163806290027
2024-07-12,0.010085333124156054,0.010085333124156054,0.0,62.92127276904027,28.47201600206189,2.457459504586025,3.333762893818251,1.239375381701844,0.7474352437568986,0.8085075387865104
2024-07-15,0.010092967444572788,0.010092967444572788,0.0,62.97675253165267,28.493568536856152,2.4694127014388085,3.2387211088806898,1.240313554855278,0.7423938275896872,0.8186518038375705
2024-07-16,0.010085163603765128,0.010085163603765128,0.0,62.940385477364416,28.47153742716271,2.5773195876288657,3.239578664276109,1.239354549529359,0.6958762886597939,0.8157776781712237
2024-07-17,0.010086406885653768,0.010086406885653768,0.0,62.94814466148898,28.47504735007677,2.6247072140223473,3.181701016485672,1.2395073350592296,0.69596207511011,0.8147575339855877
2024-07-18,0.010085841719523949,0.010085841719523949,0.0,62.933411031669536,28.473451823296053,2.6413698814353275,3.181522737969832,1.2394378824214987,0.6959230786471524,0.8147118811215456
2024-07-19,0.010076130765785939,0.010076130765785939,0.0,62.871697268248994,28.446036721898793,2.736229287953426,3.1739811912225706,1.2382445141065832,0.6952530228392297,0.8184057321988356
2024-07-22,0.01006553783523833,0.023486254948889437,0.0,62.80560091260876,28.41613170197061,2.876507034692554,3.0990672601606013,1.2369427606415102,0.7224819379515512,0.8097165991902834
2024-07-23,0.010062836825510409,0.027952324515306694,0.0,62.78874751224311,28.408506451396498,2.9249312372816925,3.0725195107225116,1.2366108365571682,0.7222880654755249,0.8083812249826695
2024-07-24,0.01006362447026199,0.027954512417394415,0.0,62.78807125046125,28.41073006004629,2.945287428296676,3.049278214489383,1.2367076293455288,0.7234627813621675,0.8084444991110464
2024-07-25,0.01004251330633013,0.5378323792945693,0.0,62.65412468338187,28.351130898581772,2.847610439750499,2.984858121603678,1.2341133018667916,0.7141342795612537,0.666153382653232
2024-07-26,0.01003187908241746,0.7468176650244109,0.0,62.591122901665294,28.319994649664487,2.8947544418931273,2.784403771986535,1.2328064739059679,0.7546202376440689,0.6654479791336915
2024-07-29,0.01002004008016032,0.7403696281451793,0.0,62.51725673569361,28.286573146292586,3.047205522155422,2.7666443999109327,1.2313515920730351,0.7359162769984413,0.6646626586506346
2024-07-30,0.01002539767410774,0.716258967161253,0.0,62.550683954907996,28.30169763400615,3.0811388851757786,2.70685737200909,1.2320099808403513,0.7363097625094684,0.6650180457158134
2024-07-31,0.010035122930255895,0.9031610637230305,0.0,62.61136198918437,28.329152032112393,3.2881752801471817,2.255672631989742,1.2332051067625578,0.70357361877683,0.6656631543736411
2024-08-01,0.009178335050021927,9.354763045983457,0.0,57.26567200709791,25.910439846211897,3.217516342535464,1.886657760282285,1.1279153961471389,0.745484769062892,0.4823724976289301
2024-08-02,0.009174592495183338,9.421287093387159,0.0,57.23926317828272,25.89987461390257,3.2304759574706665,1.8981212473368196,1.1274554777414192,0.6942108321355394,0.48013700724792807
2024-08-05,0.02138376734461129,21.961129062915795,0.0,0.3421402775137806,60.36637521383768,7.51758220870557,4.4240638661851355,2.6278274092377876,1.6180383957422544,1.1214597985173922
2024-08-06,0.02130127097583489,22.281129440723298,0.0,0.3408203356133582,60.13348796478189,7.47201249674564,4.404629476225415,2.6176895221414878,1.6117961705048403,1.1171333222882298
2024-08-07,0.021317416329140908,22.326440702053578,0.0,0.3410786612662545,60.17906629716479,7.373457448068405,4.40796797650347,2.619673606669983,1.6130178355716622,1.1179800563727231
2024-08-08,0.021336620753419785,22.346554135748324,0.0,0.34138593205471657,60.233280386904056,7.301865768948105,4.400085346483014,2.6220336170313647,1.6144709703420972,1.1189872217349044
2024-08-09,0.02132954141485958,22.353359402772842,0.0,0.3412726626377533,60.21329541414859,7.3349922976656,4.396255480507169,2.621163644981633,1.6139353003910415,1.1043962554805071
2024-08-12,0.021309340594293832,22.52634071267906,0.0,0.3409494495087013,60.15626849769149,7.264117438143719,4.389724162424529,2.618681188587664,1.579258908488221,1.103350301882325
2024-08-13,0.021299254526091587,22.634007809726658,0.0,0.3407880724174654,60.12779552715655,7.192048278310259,4.387646432374867,2.617441722873033,1.5785114187670097,1.1004614838480653
2024-08-14,0.021299254526091587,22.64584072890782,0.0,0.3407880724174654,60.12779552715655,7.180215359129097,4.387646432374867,2.617441722873033,1.5785114187670097,1.1004614838480653
2024-08-15,0.021299254526091587,22.648207312744052,0.0,0.3407880724174654,60.12779552715655,7.1778487752928655,4.387646432374867,2.617441722873033,1.5785114187670097,1.1004614838480653
2024-08-16,0.02130127097583489,22.690587205036568,0.0,0.3408203356133582,60.13348796478189,7.128825353246077,4.388061821021988,2.6176895221414878,1.5786608600979857,1.1005656670848027
2024-08-19,0.021302279343889795,22.701129020805226,0.0,0.3408364695022367,60.1363345878009,7.117328220786291,4.385902624914199,2.617813439371346,1.5787355913749437,1.1006177661009728
2024-08-20,0.02130681818181818,22.705965909090907,0.0,0.3409090909090909,60.14914772727272,7.097537878787878,4.386837121212121,2.618371212121212,1.5790719696969695,1.1008522727272727
2024-08-21,0.02131034972651718,22.712097175194753,0.0,0.34096559562427486,60.159117277957996,7.077403925839983,4.387564227026259,2.618805199725333,1.5793336963985507,1.103402552506334
2024-08-22,0.021308836064021213,22.760204564826214,0.0,0.3409413770243394,60.15484420873188,7.036651198030117,4.387252580736812,2.6186191874230516,1.5792215171891277,1.1009565299744295
2024-08-23,0.02129371125727535,22.798466852789474,0.0,0.3406993801164056,60.11214687928832,7.050584394075616,4.384138551081247,2.616760516727393,1.5757346330383761,1.100175081625893
2024-08-26,0.02128112364332837,22.787354283417276,0.0,0.3404979782932539,60.076612045115986,7.051145633822799,4.381546901231941,2.615213638835686,1.574803149606299,1.151545246033435
2024-08-27,0.02127911100602908,22.778106159120465,0.0,0.3404657760964653,60.07093037002009,7.067029199668992,4.381132521574655,2.6149663080742407,1.5746542144461522,1.151436339992907
2024-08-28,0.02128162686214235,22.768976117285412,0.0,0.3405060297942776,60.07803263182786,7.067864743438165,4.3816505083944195,2.615275478836604,1.5748403877985337,1.1515724757625916
2024-08-29,0.02129471890971039,22.782983153511264,0.0,0.34071550255536626,60.11499148211244,7.058016278629567,4.384346015521484,2.6168843460155213,1.5758091993185688,1.1049593034260836
2024-08-30,0.0212921999574156,22.787385554425228,0.0,0.3406751993186496,60.107880479784235,7.061912985876175,4.383827391232345,2.6165747947668505,1.5756227968487544,1.1048285977903427
2024-09-02,0.021291696238467,22.789212207239178,0.0,0.340667139815472,60.106458481192334,7.061745919091554,4.383723681097705,2.6165128933049444,1.5755855216465577,1.1048024603737876
2024-09-03,0.02128666035950804,22.8240302743614,0.0,0.34058656575212864,60.0922421948912,7.043519394512772,4.382686849574267,2.6158940397350996,1.575212866603595,1.1045411542100285
2024-09-04,0.02130328780741828,22.8418585935096,0.0,0.34085260491869246,60.1391814803418,6.973276208961583,4.383743224370961,2.617937368333846,1.5764432977489524,1.1054039340071484
2024-09-09,0.02130480068175362,22.843480730991384,0.0,0.34087681090805794,60.14345232459048,6.973771423160685,4.374585739986744,2.618123283779945,1.569453650222517,1.1149512356784397
2024-09-10,0.021299758602735835,22.838074501822312,0.0,0.34079613764377337,60.129218535523265,6.995787381076347,4.373550433095091,2.6175036682917594,1.5690822170682066,1.1146873668765087
2024-09-11,0.021300262703240008,22.838615009585116,0.0,0.34080420325184013,60.13064161124654,6.993586254230469,4.373653941731948,2.6175656166426053,1.5691193524720137,1.114713748136227
2024-09-12,0.021255993009140075,22.781700951796132,0.0,0.3400958881462412,60.00566826480244,7.179802083087315,4.364563897876763,2.612125363123214,1.5776670366783967,1.1171205214803617
2024-09-13,0.021231923376347637,22.833754039963196,0.0,0.3397107740215622,59.93771969142938,7.207058434971336,4.359621599943382,2.6162447804855034,1.5688032272523533,1.115855528556937
2024-09-16,0.021230420834119645,22.89111153047745,0.0,0.3396867333459143,59.93347801471975,7.213625212304208,4.359313077939234,2.616059633893187,1.5097188148707303,1.1157765616153992
2024-09-17,0.021235931195582928,22.897052924659636,0.0,0.33977489912932685,59.9490337651306,7.194261579481371,4.360444538826361,2.616738632877941,1.5053915669757674,1.1160661617234138
2024-09-20,0.021236432279377066,22.89759320434167,0.0,0.33978291647003306,59.950448324681446,7.194431335535629,4.36054742803209,2.616800377536574,1.5030674846625767,1.1160924964605947
2024-09-23,0.021231923376347637,22.885654297105383,0.0,0.3397107740215622,59.93771969142938,7.223572153152941,4.357262497346009,2.6162447804855034,1.5027483545259384,1.115855528556937
2024-09-24,0.021202911866563007,22.85438311305864,0.0,0.3392465898650081,59.855820199307374,7.336207505830801,4.351308690837986,2.6126699177798196,1.491271467948265,1.1378896035055481
2024-09-25,0.02119941583831912,22.845903801761906,0.0,0.33919065341310595,59.84595091157489,7.356197295896735,4.350591228152824,2.612239129410656,1.491025580628445,1.137701983323126
2024-09-26,0.021197418625465165,22.84375147204296,0.0,0.33915869800744264,59.84031277968816,7.433228131329785,4.350181355692684,2.611993028404541,1.4178717791700033,1.1423053370389562
2024-09-27,0.021185941950519056,22.836091429109484,0.0,0.3389750712083049,59.807914126315296,7.471575527883053,4.3478260869565215,2.6105788470139593,1.417104117134719,1.1487488524281444
2024-09-30,0.021189433535810143,22.84927249611527,0.0,0.3390309365729623,59.81777087159203,7.446908697085276,4.348542637849037,2.6110090879126053,1.3937938503555116,1.1724819889814946
2024-10-02,0.021209907383404426,22.871350128437772,0.0,0.3393585181344708,59.875568543350695,7.435250866071217,4.350387669973841,2.6135319209106123,1.3197275705229419,1.173614875215045
2024-10-03,0.02119941583831912,22.86003674565412,0.0,0.33919065341310595,59.84595091157489,7.481038300277948,4.355302209450229,2.612239129410656,1.3190747632731896,1.1659678711075518
2024-10-04,0.021164518859937916,22.822406170633055,0.0,0.33863230175900666,59.747436741604744,7.586304204684414,4.345781205907253,2.6079390461856833,1.1852130561565235,1.3451227542093875
2024-10-07,0.021153574954167254,22.772998636769614,0.0,0.33845719926667606,59.71654209561416,7.591783011328915,4.308278098998731,2.606590513796832,1.1822498002162365,1.4619470690546703
2024-10-08,0.021153077772815942,22.77246339342374,0.0,0.3384492443650551,59.71513855265941,7.774931252497239,4.150703927421439,2.6065292500058757,1.1516675676310903,1.4689637342233295
2024-10-09,0.021148107244401627,22.760062974363795,0.0,0.338369715910426,59.70110675094579,7.848297577366825,4.079234908475692,2.605916770449045,1.1819442159926685,1.4639189792513572
2024-10-10,0.021147610320033833,22.759528173316415,0.0,0.33836176512054134,59.69970393345552,7.864561304572583,4.079139057286526,2.6058555383241693,1.1772169744818837,1.4544856431223272
2024-10-14,0.02111139780910605,22.718209753465786,0.0,0.3377823649456968,59.59747601510637,7.872205671928878,4.072154066289789,2.601393352255401,1.189275409912974,1.5903919682859888
2024-10-16,0.02109853013573388,22.694985582671073,0.0,0.3375764821717421,59.56115057317673,7.848653210493002,4.069672035070446,2.5998077689476524,1.6128654148205455,1.2541904025130695
2024-10-17,0.02109853013573388,22.697329863797265,0.0,0.3375764821717421,59.56115057317673,7.846308929366811,4.069672035070446,2.5998077689476524,1.6128654148205455,1.2541904025130695
2024-10-18,0.02109754096439204,22.700954077685832,0.0,0.33756065543027264,59.55835814247873,7.843596896317306,4.069481234909398,2.5996858810567525,1.6127897981668582,1.2564757729904592
2024-10-21,0.021065443310551445,22.666417002153356,0.0,0.3370470929688231,59.46774646568673,7.834004306712855,4.060949349311862,2.595730736822395,1.643104578223013,1.373935024810411
2024-10-22,0.021066429474275547,22.66747811432049,0.0,0.33706287158840875,59.47053040587987,7.832030335658444,4.06113945976312,2.5958522541079536,1.6408407846074624,1.3739993445999719
2024-10-23,0.02107777699711937,22.67968804890044,0.0,0.3372444319539099,59.50256446286798,7.646549099510527,4.065668985222136,2.597250521089487,1.6229888287781915,1.5269678446802033
2024-10-24,0.021079258010118042,22.681281618887013,0.0,0.33726812816188867,59.50674536256324,7.616638560989319,4.06595465617388,2.5974330148023235,1.6231028667790894,1.5504965336331273
2024-10-25,0.02108073923125571,22.68521771719017,0.0,0.33729182770009136,59.51092684983487,7.614831471201368,4.059213454196238,2.597615534162509,1.6232169208066896,1.5506054856768088
2024-10-28,0.02109259649862898,22.70266469802433,0.0,0.3374815439780637,59.54439991562961,7.579273008507348,4.061496636902669,2.589702125665003,1.6124118212285266,1.5514776535658206
2024-10-29,0.02109259649862898,22.70266469802433,0.0,0.3374815439780637,59.54439991562961,7.579273008507348,4.042747662237221,2.589702125665003,1.6311607958939747,1.5514776535658206
2024-10-30,0.021090125134742465,22.714064770117638,0.0,0.33744200215587944,59.53742325537799,7.576041617846932,4.042273984158973,2.5893986970989364,1.6309696770867508,1.551295871022168
2024-10-31,0.021087160262417994,22.729615745079663,0.0,0.3373945641986879,59.529053420806,7.574976569821931,4.039362699156514,2.589034676663543,1.628397375820056,1.5510777881911904
2024-11-01,0.021087160262417994,22.729615745079663,0.0,0.3373945641986879,59.529053420806,7.577319587628866,4.0370196813495784,2.589034676663543,1.628397375820056,1.5510777881911904
2024-11-04,0.02109309084091122,22.736008249742195,0.0,0.33748945345457954,59.54579544389238,7.55835755132652,4.031124027374144,2.5897628199118774,1.6288553482703665,1.5515140151870255
2024-11-05,0.02109309084091122,22.738351926502297,0.0,0.33748945345457954,59.54579544389238,7.556013874566419,4.031124027374144,2.5897628199118774,1.6288553482703665,1.5515140151870255
2024-11-06,0.021109417145537705,22.755951682889645,0.0,0.3377506743286033,59.59188460185294,7.517297994605371,4.027207693209804,2.5917673273132404,1.606661193854814,1.5503694148000469
2024-11-07,0.021106941838649154,22.75797373358349,0.0,0.33771106941838647,59.58489681050657,7.528142589118199,4.026735459662289,2.591463414634146,1.601782363977486,1.550187617260788
2024-11-08,0.021107436853584745,22.758507469687377,0.0,0.3377189896573559,59.58629423766973,7.525973873683717,4.026829897511668,2.591524191467905,1.601819930110931,1.550223973357724
2024-11-11,0.02110842695311584,22.761920397776578,0.0,0.33773483124985343,59.589089288646015,7.519290756854375,4.027018786499989,2.5916457536881112,1.6018950676642354,1.55029669066773
2024-11-12,0.021100014066676043,22.752848501899,0.0,0.3376002250668167,59.565339710226475,7.499882777699629,4.025413794720308,2.5906128381863365,1.6575233272377736,1.549678810896985
2024-11-13,0.021101992966002344,22.75029308323564,0.0,0.3376318874560375,59.570926143024614,7.495896834701055,4.0257913247362245,2.5908558030480657,1.6576787807737396,1.5498241500586165
2024-11-14,0.021104467112205417,22.752960487747682,0.0,0.33767147379528667,59.57791065775589,7.492085824832922,4.01922851448001,2.5911595732207764,1.657873138703248,1.5500058623519755
2024-11-15,0.02109259649862898,22.740162647355223,0.0,0.3374815439780637,59.54439991562961,7.515995219011461,4.01696782207223,2.589702125665003,1.6850640980571374,1.5491340317326396
2024-11-18,0.02109407959499367,22.741761590024844,0.0,0.33750527351989873,59.54858669666714,7.516523695682745,4.017250269535461,2.5898842169408898,1.6828387943561618,1.5445553836778698
2024-11-19,0.021095068441777613,22.73110819426214,0.0,0.3375210950684418,59.55137821113819,7.523907744234015,4.01743858991187,2.5900056253515844,1.682917682355147,1.5446277892368272
2024-11-20,0.012528938367367962,13.500627142970501,40.60308740883457,0.2004630138778874,35.36919301107976,4.464478371572117,2.3860667068520764,1.5382752106601776,1.0078834864416006,0.917396709343943
2024-11-21,0.012528938367367962,13.508979768548745,40.60308740883457,0.2004630138778874,35.36919301107976,4.456125745993872,2.3860667068520764,1.5382752106601776,1.0078834864416006,0.917396709343943
2024-11-22,44.81661032575292,7.455439459127228,22.408343577135835,0.11063306699446834,19.51982175783651,2.460817455439459,1.3168408113091579,0.8489551321450522,0.5562384757221881,0.506299938537185
2024-11-25,44.81592169757687,7.455324902813418,22.407999262457555,0.11063136706565664,19.519521826646795,2.4623161905932607,1.316820577434274,0.8489420875524347,0.5562299288578848,0.5062921590018592
2024-11-26,44.8155773914246,7.45526762597666,22.407827109086302,0.11063051712084078,19.519371864508347,2.461529005938708,1.3168104607300077,0.8489355654064519,0.5562256555242273,0.5078248042838595
2024-11-27,44.81523309056267,7.455210350019975,22.407654958360222,0.11062966718908454,19.519221904674104,2.4622783565348327,1.3168003441811869,0.8489290433606834,0.5562213822562306,0.5078209028610061
2024-11-28,44.8183319887826,7.455725865314433,22.40920441012639,0.11063731704506166,19.520571626138068,2.4632169336560255,1.3168913987169144,0.8489877453805078,0.5562598440321156,0.500172870807883
2024-11-29,44.79011340863195,7.451031580887152,22.395095095863695,0.11056765742454142,19.508281056842524,2.457826884833035,1.3160622557337778,0.8868447522593427,0.5559096109400554,0.5282676965839201
2024-12-02,44.79080124390525,7.451146005298115,22.395439014089916,0.11056935539601491,19.50858064268438,2.4440434598994125,1.3160824663108994,0.8868583714055361,0.5559181479632971,0.5405612930471839
2024-12-03,44.7918330364273,7.451317648504208,22.395954911235332,0.1105719024510105,19.509030038700164,2.4417961791264817,1.3161127833405002,0.8868788009091468,0.5559309539898029,0.5405737453160513
2024-12-04,44.79148910030484,7.45126043322353,22.3957829428793,0.1105710534196402,19.508880237727766,2.450223829597721,1.3161026775087727,0.8868719909700307,0.5482481398723825,0.5405695944960187
2024-12-05,44.79148910030484,7.45126043322353,22.3957829428793,0.1105710534196402,19.508880237727766,2.450223829597721,1.3161026775087727,0.8868719909700307,0.5482481398723825,0.5405695944960187
2024-12-06,44.79148910030484,7.45126043322353,22.3957829428793,0.1105710534196402,19.508880237727766,2.447920265984812,1.3161026775087727,0.8868719909700307,0.5382660308831095,0.552855267098201
2024-12-09,44.791145169464194,7.451203218821506,22.395610977164182,0.11057020440130841,19.508730439055853,2.4479014696623,1.3160925718322403,0.8868651811354945,0.5382618978147027,0.5536188706482178
2024-12-11,44.791145169464194,7.451203218821506,22.395610977164182,0.11057020440130841,19.508730439055853,2.4455979237372727,1.292289263940292,0.8868651811354945,0.5382618978147027,0.5797257244651934
2024-12-12,44.80938078521443,7.454236793387668,22.404728800669837,0.11061522034705525,19.43985681474255,2.4550433627026984,1.2928153878062083,0.8872262465336723,0.5384810379394842,0.6076155506563938
2024-12-13,36.910465704884835,6.140217666413566,18.45526449000253,17.71893191597064,15.985826373070108,2.0222728423184004,1.0649202733485195,0.7308276385725133,0.44355859276132625,0.527714502657555
2024-12-16,36.9041608937982,6.139168833469352,18.452112079055084,17.71590528067212,15.97866727400406,2.0225600536481365,1.0641057273181627,0.7307028032416634,0.44411547002220575,0.5485015847710148
2024-12-17,36.902293215245926,6.1388581369603035,18.45117823817808,17.715008698402656,15.97785861141863,2.0275185829511306,1.0640518741103906,0.7306658231851969,0.44409299383204176,0.5484738257156413
2024-12-18,36.902293215245926,6.1388581369603035,18.45117823817808,17.715008698402656,15.97785861141863,2.029416416258105,1.0640518741103906,0.7306658231851969,0.44409299383204176,0.5465759924086668
2024-12-23,36.90205976871884,6.138819302107847,18.451061514714443,17.714896631999796,15.977757534350564,2.0344644348288163,1.0640451428426834,0.7306612009413194,0.44409018446823045,0.5421442850274552
2024-12-27,36.90182632514534,6.138780467746731,18.450944792727594,17.71478456701481,15.977656458561334,2.035084167842254,1.0640384116601402,0.7306565787559227,0.4440873751399634,0.5421408554059098
2024-12-30,36.90065915157956,6.13858630331094,18.45036120494427,17.714224263356993,15.977151098796828,2.040080464569021,1.0640047570248352,0.7306334687061146,0.4440733290317684,0.5402259586796725
2025-01-02,36.90065915157956,6.13858630331094,18.45036120494427,17.714224263356993,15.977151098796828,2.045141129287332,1.0640047570248352,0.7306334687061146,0.4440733290317684,0.5351652939613618
2025-01-03,36.89832502593426,6.138198011284569,18.44919414012094,17.713103762366217,15.976140475166359,2.0576626268248868,1.0405333603218379,0.7305872529919288,0.44404523948080865,0.5522101055081852
2025-01-06,36.89832502593426,6.138198011284569,18.44919414012094,17.713103762366217,15.976140475166359,2.061457885281988,1.036738101864737,0.7305872529919288,0.44404523948080865,0.5522101055081852
2025-01-07,36.898791827440064,6.13827566576001,18.44942754127396,17.713327851223987,15.976342589664117,2.060218862673161,1.0367512176608262,0.7305964956670251,0.4440508571067114,0.5522170915301411
2025-01-08,36.90579526761989,6.139440718714413,18.452929267366823,17.716689864608377,15.97937492091611,2.0542831836011644,1.0242945716816398,0.7307351638618246,0.44413513855497916,0.5523219030747818
2025-01-09,36.911399934192204,6.140373079551495,18.455731605456986,17.71938039434053,15.981801614821938,2.0394087423118785,1.024450125287909,0.7308461363233694,0.44420258675238555,0.5524057809613
2025-01-14,36.90532828889929,6.134301729701003,18.452695777606255,17.71646569067834,15.97917272968835,2.0517265376877427,1.0236489478812112,0.7307259176778732,0.46564006529083524,0.5402943148890942
2025-01-15,36.90602876141188,6.134418160307227,18.453046014462952,17.716801953700834,15.979476018448807,2.053663505399882,1.0236683769984627,0.7307397870415477,0.46185285241587004,0.5403045698125384
2025-01-16,36.90602876141188,6.127458733763974,18.453046014462952,17.716801953700834,15.979476018448807,2.0606229319431355,1.0236683769984627,0.7307397870415477,0.46185285241587004,0.5403045698125384
2025-01-17,36.90556177678238,6.11852386104099,18.452812521747934,17.716577776934223,15.979273824662629,2.0707195323324536,1.0236554241716804,0.7307305407406002,0.46184700843345294,0.5402977331536558
2025-01-20,36.90532828889929,6.119117814528476,18.452695777606255,17.71646569067834,15.97917272968835,2.070073768521213,1.0236489478812112,0.7307259176778732,0.4618440864977034,0.5409269780212828
2025-01-21,36.90369395643675,6.11252048156185,18.451878609974127,17.715681126596614,15.978465100683877,2.098450676603256,1.0236036161423177,0.7306935578766235,0.4441098507613764,0.5409030233632148
