date,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,ABN AMRO CLEARING HONG KONG LTD,THE BANK OF EAST ASIA LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD
2024-04-22,13.753003733739108,33.44864509934014,3.406178935686931,14.823352289555134,1.6435697004313334,4.491727924411287,8.647228682711438,9.043067185107649,4.570843430632952,6.172383018384027
2024-04-23,13.464699330125047,33.01974027570737,3.3707055943926423,14.560056317732398,3.466304669667771,4.4449492317259605,8.55717290463772,8.329986912622518,4.604794510195465,6.181590253193109
2024-04-24,12.84827989158885,31.43302858529559,4.5062665088561,14.467449301530491,5.045959632539033,4.416677810480304,8.502746312286071,8.232886244610677,4.519682303889259,6.0270234089236245
2024-04-25,12.910836538558012,32.28601717358839,4.701818749321474,15.020116321162028,2.3278925589321613,4.608342293607462,8.865152048708918,8.402265095169929,4.678238256473014,6.199320964478608
2024-04-26,12.479312842193709,31.076256799500996,4.588406008948931,14.032007139019937,6.2632182086667845,4.497184302209318,8.64948179286244,7.966726281962024,4.466379786164584,5.981026838471276
2024-04-29,12.213629968730654,30.692958880104808,4.539982268959914,13.741138788803703,8.146078719127022,4.449723270446185,8.228912894496682,7.756558980817522,4.398379960738877,5.832636267774627
2024-04-30,12.474161074836832,30.36764829497861,4.543155602825224,13.461622045255886,8.895227794845878,4.479158545999941,8.409317659204435,7.6494184219803625,4.16498292376972,5.555307636303111
2024-05-02,12.198260515818244,28.72746297879284,4.476419390542853,12.94589184626766,12.762850767492303,4.36107964751927,7.556565018414012,7.57592088333521,3.9120059047584856,5.483543047059118
2024-05-03,11.747321363938399,28.574585312191587,4.440302492188156,12.740270069248046,13.955987859865113,4.325893339757545,7.473153234858293,7.536713875097521,3.867292361700441,5.3384800911549
2024-05-06,11.410689836189682,27.712197149435713,4.397636692259318,12.307009603489337,15.902360656898631,4.240913144843269,7.894221521188967,7.205549600784315,3.803736933630078,5.125684861280689
2024-05-07,11.723500646794637,28.550849085766483,4.601262482252431,12.456835903956645,14.370982090376675,4.419828969097221,7.757391196380821,6.862530342719038,3.8434947819223924,5.413324500733657
2024-05-08,12.906657038707364,31.319592866998025,5.17711112283737,13.635639818862408,6.779360744193704,4.860183719780611,8.531267764042145,6.600946039741343,4.231403732365963,5.9578371524710665
2024-05-09,12.607057763993188,31.09559145280862,5.142534585764085,13.50997645087246,7.783287575074822,4.827723855855985,8.50483179119072,6.606280927744948,4.167758002293541,5.754957594401631
2024-05-10,12.520699973575834,31.04226042060369,5.128498265839535,13.438601408408957,7.808470797008236,4.814546797847321,8.519568407713365,6.81200756625995,4.185953858636536,5.7293925041065785
2024-05-13,12.56984725874622,31.299971482006328,5.167464823859799,13.548654167317341,7.1804996714416855,4.851127938644271,8.627306392614239,6.764444659772033,4.217758922311644,5.7729246832864405
2024-05-14,12.501336654682637,30.920849908507638,4.77136747082554,13.2129876976437,8.500632820134738,4.74852075018403,8.466897449655573,7.177467424683915,4.110076433363636,5.589863390318596
2024-05-16,12.574269419094941,31.52075209668051,4.799352909773701,13.214209217814513,6.438514111811819,4.776372186561736,9.3309735488062,7.313932980720376,4.290647709141181,5.740975819595025
2024-05-17,12.625023257834336,31.096456642444764,4.566737187340183,12.976952450146461,7.7184823327131795,4.737948605320034,9.321096867840858,7.138691598851667,4.136623064211198,5.68198799329732
2024-05-20,12.505671131804105,31.806253523667927,5.061437451540683,12.98530156736909,6.236167557857596,4.747029253151072,9.755904651568704,7.088131164374851,4.125113314512706,5.688990384153267
2024-05-21,12.651993518263534,31.31198918807474,4.961226119240771,12.656185191316387,7.861959137113236,4.653042884559257,9.432424700237503,6.778506918246818,4.054395760374208,5.638276582573544
2024-05-22,12.496902791538107,30.86732103948101,4.539454142367793,11.563377004263529,10.242720521079592,4.546435340298354,8.918543652485871,7.414404532811765,3.9054682876338065,5.505372688040172
2024-05-23,11.509855148987835,30.39948346087486,4.471933459522772,11.409720812172733,12.92457359988837,4.478810817820512,8.288775616658102,7.304121304642938,3.8182176287948795,5.394508150636998
2024-05-24,11.502362919628403,31.9360470163928,4.700806459938305,12.094879678758176,8.448111084621736,4.708035800581665,8.760804165249194,8.16472093140203,4.013633533984808,5.670598409442884
2024-05-27,11.23323891645261,32.0130079959721,4.6835654114199805,12.10814215009016,10.584504411159344,4.661956934189634,7.903996820154113,7.448105969432111,3.843331779027563,5.520149612102384
2024-05-28,11.718284413182774,35.18527553663206,5.133506052317109,13.150188178554936,4.576239380709358,5.1098216924546715,8.760055234453532,7.500468345058302,4.049393953547139,4.816767213090111
2024-05-29,12.536872865660595,35.76390695844862,5.195297671817815,12.601110982788754,1.0918349294303802,5.171328225128202,9.00931602906891,9.508306643709547,4.247279422525107,4.874746271422067
2024-05-30,12.746957724646984,35.169227848145496,5.148230083193933,12.362381728233856,1.928580532108554,5.124477791348489,8.927694761641055,9.447500472960915,4.208800549271221,4.936148508449498
2024-05-31,13.041832314350806,35.03772812021332,5.233052039962356,12.556464844963525,2.6550105290357155,5.104244598454684,8.897807761486389,8.365018123837913,4.192182763648513,4.916658904046773
2024-06-03,14.14395174807568,35.873593031979375,5.381791449411696,12.616594924818436,0.4374931711259468,5.145924644043333,8.896471868282733,8.448165926753381,4.099206065972677,4.956807169536745
2024-06-04,14.38150305641272,35.8014250770796,5.489736907794551,12.705886210483541,0.024496392089718388,5.147741823425107,8.93959243793619,8.450406911053632,4.100653617823897,4.958557565901048
2024-06-05,14.22577584147238,36.031699010474824,4.254081071863886,12.662706372034341,1.4086488202789929,5.173251602572488,8.963751015470296,8.000993151769249,4.1216139449455325,5.15747916911801
2024-06-06,14.443368912727458,36.25479309306346,4.545511593262819,12.370468197332055,0.16331559897505163,5.141264021430565,9.72121169371462,8.025658977647527,4.071133793127114,5.26327411871932
2024-06-07,14.080342232237278,35.8686206875305,4.836339087847994,12.278853845143937,0.6225793882196415,5.112818684206743,9.759270532019945,8.031811268392016,4.140242458387055,5.269121816014889
2024-06-11,13.681815571895259,34.82433041079448,5.360200668537218,12.515042905482773,1.1817024481211815,4.963947900583811,9.504763290611832,8.822580660829974,4.0299162147808625,5.115699928362613
2024-06-12,13.213885812580099,19.441172021145853,5.951578936512152,12.525845546396946,17.864437585031766,4.956892051250933,9.492274174753753,7.429466554866081,4.016018941632119,5.108428375830303
2024-06-13,13.21555457863688,19.251389756756645,7.047749311032401,12.32024122844205,17.21679990233318,4.97381505590611,9.111964016559302,7.52962830919746,4.048172940357919,5.284684900778061
2024-06-14,13.307656085536843,19.38093267700836,7.630745744322056,12.350863113378384,16.20163303495783,4.9589580661422215,9.11089813858001,7.608271427230997,4.0687707973627205,5.38127091548058
2024-06-17,14.738920043515167,21.843387173757236,9.13465301715392,13.702715305804631,6.078562181594711,5.494918787708375,9.980363161800925,8.317371150617973,4.485881314259423,6.223227863787638
2024-06-18,15.176338346163776,21.913421061696727,9.840200174984561,13.7508787109096,4.58612325997931,5.509681270335485,10.054960043943066,8.339716348401222,4.497932947327627,6.330747836258624
2024-06-19,15.065214776185714,22.09564948113828,10.592788061653485,13.877572820946982,2.694334842742115,5.547166692307681,10.805608289171767,8.419310722228808,4.528534883494244,6.373819430130926
2024-06-20,15.170946623203315,22.39540482020007,11.327681463352304,13.953671634092052,1.1846796565723627,5.571391645901202,10.852797309057891,8.456078575594068,4.548311384451285,6.53903688757545
2024-06-21,15.160417774419976,22.504025020475744,11.97274130079088,13.688082900950036,0.8599579222131236,5.551188486435062,10.355446339374687,9.055974443880249,4.497511319510631,6.35465449194961
2024-06-24,14.572092062038022,21.949629251247696,12.441857886551661,13.477808311046873,2.0144666874501156,5.456020555090718,10.386409508336715,8.900721500075996,4.432770835593656,6.368223402568547
2024-06-25,15.078006345957526,22.172658022273144,13.253576777473846,13.7643125698961,0.24304527368993234,5.513152673238498,10.52310850044144,8.496022331272322,4.521209953421736,6.434907552335456
2024-06-26,15.14047603129871,21.89054662628597,13.668138710619084,13.600626875242886,1.0945606973121456,5.407965387239031,10.327236439002906,8.06209404400896,4.501791676100406,6.306563512889898
2024-06-27,14.741544485771549,21.78503950105872,14.09531218819634,13.338891807339664,2.4124180261176207,5.316958376473446,9.730657059755424,7.899039763429033,4.413985654234461,6.266153137623744
2024-06-28,14.984438343202527,22.196045566070797,14.906413415533018,13.485806363666617,0.4961500010530599,5.372431296256678,9.841032897755394,7.981452069137523,4.404700845842233,6.331529201482154
2024-07-02,14.312068592323582,20.98116631176542,14.543313563042668,12.924908886432037,5.430070213188532,5.018026201884881,9.20673164963908,7.6317042705756775,4.1775019028608,5.7745084082873195
2024-07-03,14.776999766773102,21.653909323303495,15.619589564319314,13.446723722195216,1.9575598177795477,5.1689418099691355,9.278643998825336,7.834605021364544,4.304203816051179,5.958823159419129
2024-07-04,14.668961424011401,21.66220182138265,15.615665396896725,13.252791070779255,2.243218949357874,5.167643197545523,9.319746514981263,7.877347788327382,4.256388726849652,5.93603510986828
2024-07-05,14.305604850347667,21.497442729329013,15.496286022344302,13.322614139192604,5.232827714815136,5.128137355357354,7.582075155402592,7.379772392171861,4.217405176865382,5.837834464174088
2024-07-08,13.655392429676972,21.229632140945874,15.333074639266183,13.073586873379552,6.977276479132702,5.07412632399309,7.502741181164163,7.302046486932931,4.175076810929114,5.677046634579417
2024-07-09,13.22558580580494,20.34848579621919,15.402724253949183,13.143473224226431,7.814030669217225,5.097175252641355,7.605599116233415,7.409872962701011,4.2082173042479365,5.74483561475931
2024-07-10,14.3285116435632,20.80203143842572,15.756604289362999,13.537824169645763,4.703951345984569,5.214283663411786,7.599987887797914,7.84113628868701,4.314569184192597,5.901100088928441
2024-07-11,14.671826554176965,20.93571247835176,15.77347972104916,13.714694798361501,3.865410091708621,5.219868197118301,7.614364314239828,7.947387238378745,4.338760725244141,5.918495881370976
2024-07-12,14.22048167544395,20.908620660529813,15.753068080439233,13.738507897459307,3.5315747970198257,5.213113436878011,8.293211540020163,7.943546437158658,4.363538000684493,6.03433747436655
2024-07-15,13.544502689430974,20.192113738742297,15.593510948704218,13.278317647603725,6.1002510484251715,5.160311695455312,8.166691026212328,7.823756672684426,4.358673755990745,5.781870776750807
2024-07-16,11.851738704696974,30.825225210325733,14.170500445161101,11.691667538428213,0.17011787797180888,4.689399290394956,10.210333995492137,6.948363775626517,3.9227579050546524,5.519895256847904
2024-07-17,12.165242455616438,30.90396272110153,14.091085639051359,11.746029583883098,0.44783923190211494,4.663118797559924,10.150903473383254,7.110672591990208,3.9142224758291455,4.806923029682932
2024-07-18,13.034654455709996,29.757038874189394,14.293928851337704,11.683197627345013,0.8188255626758203,4.730245065925543,9.757545585236155,7.3505258442609955,3.986354271510785,4.5876838618085936
2024-07-19,13.084393616445682,29.61511766655425,14.223427503940126,11.850335194198152,1.634325033942182,4.7069142760400675,8.971398196822186,7.392036129491679,3.9569961619784344,4.56505622058724
2024-07-22,12.346411443660097,31.469374745808626,13.743761302287345,11.512536310108905,1.054898890859874,4.5481798435927585,10.023790926029392,7.047650286036037,3.921930248912289,4.331466002704679
2024-07-23,12.52747932777244,30.249366016470365,13.178649509697962,11.211572918464617,3.6599573497905458,4.370153305657163,9.647662128348303,6.99810294576525,4.022018033173527,4.135038464859828
2024-07-24,12.312912430271378,32.61077849932116,13.163542468581854,11.298330384365872,1.164804082421142,4.356169843834322,10.057079976695663,6.903034609873955,4.02108675879884,4.1122609458358115
2024-07-25,12.195919356416582,33.61368753208557,13.008980646844353,11.178351157641684,0.39402610311633846,4.305021184689719,10.444183772532908,6.821981534125866,3.973872530844027,4.063976181702952
2024-07-26,12.049197680118526,32.74277981541092,12.636719687857312,11.03740208174726,1.951055488455718,4.1818300325020274,10.761293443655838,6.71894303102328,3.972148424461529,3.9486303147675863
2024-07-29,12.10569818779202,32.34711259197249,12.414347325388077,11.350282174032108,2.847578155386484,4.108241043686692,10.30127371806131,6.655717789170347,3.9449032768755075,3.9248457376349632
2024-07-30,12.467247926201244,32.90432043857156,12.644736973902937,11.480757075352194,0.8671016662609733,4.184483167840384,10.545117396979935,6.787857004478982,4.0388025021697365,4.0795758482420545
2024-07-31,12.197730854497818,32.87795327431397,12.62104807562056,11.453053913681282,1.0742104686417615,4.176643874992153,10.850109945462975,6.749328474339955,4.018330117499095,3.981591000950433
2024-08-01,12.366443546807032,33.01319164267761,12.63642163223616,11.569689458697901,0.5181615136746054,4.181731397889671,10.890978851980819,6.805790893823528,4.018228396567243,3.999362665645425
2024-08-02,12.0782605860019,32.89904448524565,12.614619253970757,11.532528325791805,0.5128816892362129,4.17451640519676,11.364458096981215,6.746750510955373,4.099957648562321,3.9769829980579976
2024-08-05,12.003933429021474,32.59871224233264,12.486406090173748,11.38730817189602,1.3613594336288501,4.132087224826191,11.35716810134895,6.678177515532909,4.058286272599829,3.936561518639392
2024-08-06,12.589335667362429,17.49672454750915,13.63398807295767,11.781566886306972,16.357930823904102,4.259789334006988,8.68105536042115,6.901063640751735,4.206632823805268,4.091912842974539
2024-08-07,12.519920790704356,18.099484319837334,14.193042036357664,12.336408936102924,13.274935783157943,4.434459584390228,9.16618922892804,7.270643046141443,4.417867851882796,4.287048422497273
2024-08-08,12.305270441986229,17.929671271329678,14.095448953919377,12.296850546087287,14.787057392328181,4.403967701206903,8.374872995376698,7.134639531400381,4.387490055469188,4.284731110896077
2024-08-09,12.236017414375869,17.874861152546348,14.09149539315139,12.295211687454852,14.247265032247618,4.402732454711108,9.064109488551434,7.13263837265494,4.3721396958415415,4.283529308464896
2024-08-12,12.051740171184974,17.86145441458253,14.019167236541264,12.232103410322173,15.49683111784003,4.380134319196578,8.314332010561523,7.096028306024856,4.336191602921514,4.2120174108245605
2024-08-13,11.803924513041398,17.737209133178034,13.853345491997265,12.105215735459971,15.822594175796862,4.328325142382348,8.96529226556602,6.981485325150978,4.258207752167984,4.144400465259138
2024-08-14,11.993562049514392,18.033627710217782,14.039079188331153,12.257592828144945,14.610785177579006,4.386355589114076,9.089999886560546,7.075087053057796,4.313945508772432,4.199965008707876
2024-08-15,11.832647151404288,17.801532209924037,13.893129381346858,12.130163294956844,15.750151261169504,4.34075518021206,8.82076023031212,7.0015346800040765,4.273024300501086,4.156302310169129
2024-08-16,11.693271387585078,17.641712083868256,14.101971853289585,12.012708905721565,16.231230855760014,4.304265704906665,8.713693603284051,6.942678025758628,4.237104187935587,4.121363391890566
2024-08-19,11.898038364635754,17.758608775350204,14.195413682811814,12.119028910711856,15.532580179262615,4.323879112524057,8.769650410770742,6.988681275748049,4.265447110014616,4.148672178170292
2024-08-20,12.905688305722121,19.399667828493154,15.598156410670017,13.48295727359197,6.905322318782395,4.8115328824357855,9.758705139713859,7.732272009534135,4.729660600935013,4.676037230121554
2024-08-21,12.909462149818376,19.28704720744305,15.505069602459228,13.313818852886932,7.8001235652603444,4.7828185762809365,9.45316312858821,7.64080465959225,4.698971706322032,4.608720551348641
2024-08-22,12.838118683294944,19.205528928429608,15.364969129903555,13.066589705128953,10.414666019644542,4.73960205678987,7.511707357990296,7.596173290036708,4.695567684632974,4.567077144148548
2024-08-23,13.173236778026878,19.629165138657896,15.68172718548004,12.955800395034675,9.34607741725756,4.837311796329353,7.273844911317495,7.676042429830254,4.795458780354685,4.631335167711163
2024-08-26,13.211054277358986,19.25410311503654,15.382090380220257,12.708248923564994,10.594980698637677,4.744883415478571,7.4059103733231035,7.529373328684143,4.60696382873609,4.56239165895964
2024-08-27,14.178104669293647,20.914373236852647,16.716965681642062,13.811085221692654,3.3734982915961753,5.156649795917534,7.65896820624721,8.182780911347212,5.006761390544162,5.000812594866693
2024-08-28,14.039230091172875,20.84917174482883,16.7833418996619,13.740289344993522,3.4930101030560627,5.177124738417515,7.687245823710856,8.257931493637976,5.005311130820321,4.967343629700146
2024-08-29,14.041880782040176,20.641574292089548,16.685362702800585,13.596458531554276,4.238986330499006,5.146901286678669,7.641308300468554,8.124900512909925,4.965487939718094,4.917139321241168
2024-08-30,14.141527352291092,20.845732746264048,16.820152194330944,13.706294905190564,3.3616148560311023,5.188479538212388,7.703037139019603,8.21725700714353,5.016289098065299,4.999615163451428
2024-09-02,14.249738800172615,20.910674510114106,16.870822798136942,13.758305651713846,3.592372026986241,5.225551037374745,7.354237031222333,8.200201030892524,4.994950535120204,4.843146578266448
2024-09-03,13.434538369724569,20.23784031400635,16.581307374468178,13.307150332666643,6.082699744679181,5.114803542516959,8.360690766003655,7.837156489965833,4.336040116631809,4.70777294933683
2024-09-04,13.476172853455113,20.532389274718106,16.690553117026656,13.435127380066056,5.215956940052959,5.14850236363063,8.415775075727042,7.915306664148362,4.357183818525299,4.813032512649775
2024-09-05,13.817619205497985,20.81299592231973,16.943686779269772,13.638888332298936,3.6374962772027986,5.2265860106634925,8.54707186017957,8.03535244990661,4.432740993737841,4.907562168923264
2024-09-09,13.591039660972356,21.040013397568284,17.02807816126794,13.742527316822182,3.563855309335575,5.252618055655721,8.208758992456033,8.14029739255876,4.479165367073905,4.953646346289246
2024-09-10,13.475861794492927,20.831342385618488,16.772936226614384,13.56112912318295,4.7189071380275855,5.173914920749721,8.094288953134742,8.019392263296643,4.4461582703803755,4.906068924502186
2024-09-11,15.118162909707575,21.36412451499726,16.988097202168298,13.95995225136494,1.236259526455387,5.261875488824217,8.21528567974589,8.355438992983494,4.47458586898147,5.026217564771466
2024-09-12,15.098250184029888,21.37705476530799,17.011272454270504,13.903327418858405,1.1792484571427286,5.269053767211296,8.237951475606923,8.366837527073718,4.469880255096877,5.08712369540167
2024-09-13,15.487603586430005,21.492541576270682,16.867620813923907,14.81124942550104,0.0051811362471417535,5.272129952482181,8.005362821424875,8.467811613583821,4.484921063932081,5.10557801020427
2024-09-16,15.288450812943013,21.115675965025744,16.778299564841976,14.276929834877281,1.3568188727116754,5.244211774935219,7.962971009654157,8.385391876229258,4.459024118360045,5.132226170421625
2024-09-17,13.333454261932303,23.560680371301284,15.28905364399499,12.871949244662458,3.6149432643812354,4.768950404236618,10.264079002066676,7.587291198698182,4.061283287443572,4.648315321282681
2024-09-19,13.14227970690689,23.369099549541726,15.41228312777795,13.40406757229598,3.212655199535485,4.773784482850902,10.274483254699526,7.692919954525891,4.065400034530926,4.653027117334721
2024-09-20,12.495383216181576,23.111180402382114,15.306328937665898,12.769572004723596,5.032079164246117,4.740966342640491,10.203849686457485,7.595292056920036,3.9893058396774874,4.7560423491052
2024-09-23,11.457965638273802,32.53002222759337,14.335939579600812,11.891684109236639,0.45968145441681724,4.440398956131377,9.738961058695036,7.072772183802472,3.6999528876613224,4.37262190458835
2024-09-24,11.197423726709152,33.99266645172202,14.117693922079427,11.315155442113785,1.0835109789654864,4.400764573595093,9.652032448919265,6.362207454857087,3.625035356757208,4.253509644281476
2024-09-25,10.89684213490413,33.64891159910799,13.969398737041928,11.111428851920238,2.508752784032611,4.354538029773576,9.552432231893306,6.228374994558279,3.5574761275180764,4.171844509249871
2024-09-26,10.184194024623531,32.20668654124743,13.984965893355925,10.873031941017086,2.5105646781463866,4.359390620458456,9.547783631806958,9.235007215134464,3.41476505918233,3.683610395027438
2024-09-27,10.136441203162448,31.24263662698603,13.384495624358381,9.915309216501871,6.22550970814824,4.215344710909882,8.758556292303762,9.010285266402946,3.2777174135403118,3.8337039376861304
2024-09-30,10.160117747675457,30.402365592447904,13.16697618390688,9.528538213940188,8.056657885014735,4.190156691555503,9.01439705619808,8.801452369876907,3.1207611015641095,3.558577157820232
2024-10-02,10.368075629839245,29.226016538322803,12.7903086914269,8.81949707238401,13.052835414343539,4.071062903782513,8.410089559333327,7.18087800919041,2.845769423631567,3.2354667577456904
2024-10-03,12.102084828872009,29.940941763158513,12.676619693602015,8.47113626438741,11.009604032736977,4.212993688884279,8.070248209366339,7.257705356130313,2.939044060265747,3.3196221025964
2024-10-04,15.206331970018594,29.29053532119339,14.472796087016937,8.483128801676042,7.684348860312848,4.242440160010659,6.223638608939576,7.160031843654428,3.946696287410779,3.290052059766745
2024-10-07,15.872817163955144,31.81541219867302,14.127234282637287,8.393511555762103,4.505092355207853,4.13656326473216,6.814290662957939,6.687971272222784,4.456732558319,3.1903746855327033
2024-10-08,16.032038911879976,31.008733413280492,14.25839373361769,8.662432857210062,4.664007476812283,4.174967764572215,7.088843085563481,6.598617770057144,4.242296183634819,3.269668803371835
2024-10-09,19.061829858857095,27.378477116034926,13.845852749860224,9.117707488477693,3.1427127657594247,4.388637825661268,8.322344091105442,7.1297401866405155,4.327207148554277,3.285490769049134
2024-10-10,21.43655127686226,22.87121688961405,13.991914164611108,10.515247924880747,3.1138394078224327,4.766621325823948,7.515645041221097,7.743699609134118,4.413630940726366,3.6316334193038786
2024-10-14,19.130977060559843,23.13163091263257,14.0472512073589,10.842873620954036,4.40137386898556,4.742160044674694,7.903434330291711,7.806117094528446,4.388639865979383,3.6055419940348563
2024-10-15,22.318481221612515,21.44599278960747,14.17906935202641,10.96761856785506,3.454792853773529,4.786660048951541,7.472503329821007,7.4874684736271195,4.3184254881467705,3.5689878745785766
2024-10-16,21.49185479975437,21.18405105808754,14.102714322883122,11.028312164346854,4.896379619466223,4.757404918627747,7.435046481775872,7.134933311320019,4.269080171939361,3.700223151798891
2024-10-17,21.034722779542843,21.370751708810594,14.176488185939295,11.501611465261046,4.495894535879995,4.782291768842114,6.483984397470402,7.7308894102787225,4.46625819217604,3.957107555798941
