date,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,KINGSTON SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,THE BANK OF EAST ASIA LTD,CHINA DEMETER SECURITIES LTD,GET NICE SECURITIES LTD,MINERVA HOLDING FINANCIAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-04-18,22.029358440517356,0.0,2.12412376307275,6.450955217118692,5.949634076742557,4.088035464003508,0.0,3.011660497851702,2.2057955968815617,1.457235887228148,47.31679894341627
2024-04-19,22.02557901848378,0.0,2.12412376307275,6.45316972221649,5.949634076742557,4.088035464003508,0.0,3.011660497851702,2.2058546503508367,1.457235887228148,47.31529307994977
2024-04-22,22.025372331341316,0.0,2.12412376307275,6.453346882624314,5.949634076742557,4.088035464003508,0.0,3.011660497851702,2.2058546503508367,1.457235887228148,47.31526355321513
2024-04-23,22.015879559972262,0.0,2.12412376307275,6.4577758928199085,5.949634076742557,4.101883502548402,0.0,3.011660497851702,2.2058546503508367,1.457235887228148,47.324047830586565
2024-04-24,1.0337867999437171,21.17673299475763,2.12412376307275,6.462160612913548,5.949634076742557,4.110150988246846,0.0,3.011660497851702,2.2011598995435055,1.4556119168230963,47.52502154989535
2024-04-25,1.0336096395358934,21.17673299475763,2.12412376307275,6.480880562673597,5.949634076742557,4.110150988246846,0.0,3.011660497851702,2.203344877906666,1.4378958760407161,47.52803327682836
2024-04-26,1.0336096395358934,21.17673299475763,2.12412376307275,6.4967511825411455,5.949634076742557,4.110150988246846,0.0,3.011660497851702,2.148690892093023,1.4378958760407161,47.489249910882265
2024-04-29,1.0334620058627069,21.17673299475763,2.12412376307275,6.4967511825411455,5.949634076742557,4.110150988246846,0.0,3.011660497851702,2.148690892093023,1.4378958760407161,47.48910227720908
2024-04-30,1.0334620058627069,21.17673299475763,2.12412376307275,6.498936160904306,5.949634076742557,4.110150988246846,0.0,3.023087344156337,2.148690892093023,1.4378958760407161,47.50271410187687
2024-05-02,1.0329009979045982,21.17673299475763,2.12412376307275,6.498936160904306,5.949634076742557,4.110150988246846,0.0,3.023087344156337,2.146712600872324,1.4381173265504958,47.500396253207846
2024-05-03,1.0329009979045982,21.17673299475763,2.12412376307275,6.498936160904306,5.949634076742557,4.110150988246846,0.0,3.023087344156337,2.146328753322039,1.4381173265504958,47.50001240565756
2024-05-06,1.0329009979045982,21.17673299475763,2.12412376307275,6.498936160904306,5.949634076742557,4.110150988246846,0.0,3.023087344156337,2.146712600872324,1.4379992196119467,47.500278146269295
2024-05-07,1.029948324440868,21.17673299475763,2.12412376307275,6.49943811539314,5.949634076742557,4.110150988246846,0.0,3.023087344156337,2.1469783414840595,1.4379992196119467,47.498093167906134
2024-05-08,1.029948324440868,21.17673299475763,2.12412376307275,6.49943811539314,5.949634076742557,4.110150988246846,0.0,3.023087344156337,2.1465649671991374,1.4379992196119467,47.49767979362121
2024-05-09,1.0299187977062307,21.17673299475763,2.12412376307275,6.49943811539314,5.949634076742557,4.110150988246846,0.0,3.023087344156337,2.1466830741376866,1.4378515859387602,47.49762074015194
2024-05-10,1.0305093323989767,21.17673299475763,2.12412376307275,6.49943811539314,5.949634076742557,4.110150988246846,0.0,3.023087344156337,2.1415158955761586,1.4381468532851331,47.49333936362953
2024-05-13,1.0305093323989767,21.17673299475763,2.12412376307275,6.49943811539314,5.949634076742557,4.110150988246846,0.0,3.023087344156337,2.1406300935370397,1.4381468532851331,47.49245356159041
2024-05-14,1.0304650422970207,21.17673299475763,2.12412376307275,6.49943811539314,5.949634076742557,4.110150988246846,0.0,3.023087344156337,2.1275792768273534,1.4410995267488633,47.48231112824249
2024-05-16,1.0304650422970207,21.17673299475763,2.12412376307275,6.49943811539314,5.949634076742557,4.110150988246846,0.0,3.023087344156337,2.127785963969814,1.4415424277684228,47.48296071640451
2024-05-17,1.0304650422970207,21.17673299475763,2.12412376307275,6.49943811539314,5.949634076742557,4.110150988246846,0.0,3.023087344156337,2.127800727337133,1.4415424277684228,47.48297547977183
2024-05-20,1.0304650422970207,21.17673299475763,2.12412376307275,6.49943811539314,5.951110413474422,4.110150988246846,6.004333828994888,3.0304690278156623,2.127800727337133,1.4416900614416093,53.49631496283111
2024-05-21,1.0318232720903366,21.17673299475763,2.12412376307275,6.49943811539314,5.951110413474422,4.095387620928196,6.004333828994888,3.010715642343308,2.127800727337133,1.4416900614416093,53.46315643983341
2024-05-22,1.0318232720903366,21.17673299475763,2.12412376307275,6.49943811539314,5.951110413474422,4.061668089972399,6.004333828994888,3.0446713871762032,2.1269739787672886,1.4419853287879822,53.46286117248704
2024-05-23,1.0317346918864247,21.17673299475763,2.12412376307275,6.518600966172748,5.951110413474422,4.061668089972399,6.004333828994888,3.0446713871762032,2.1247299469348535,1.4419853287879822,53.4796914112303
2024-05-24,1.0317346918864247,21.17673299475763,2.12412376307275,6.518600966172748,5.951110413474422,4.061668089972399,6.004333828994888,3.0446713871762032,2.1246413667309416,1.4419853287879822,53.479602831026384
2024-05-27,1.030103339797714,21.17673299475763,2.12412376307275,6.518600966172748,5.951110413474422,4.061668089972399,6.004333828994888,3.013550208868489,2.1246413667309416,1.4422230190018126,53.44708799084379
2024-05-28,1.030103339797714,21.17673299475763,2.12412376307275,6.518600966172748,5.951110413474422,4.061668089972399,6.004333828994888,3.001857621952118,2.1243460993845686,1.4420753853286261,53.43495250290786
2024-05-29,1.030103339797714,21.17673299475763,2.12412376307275,6.518600966172748,5.951110413474422,4.061668089972399,6.004333828994888,3.001857621952118,2.1241394122421076,1.4420753853286261,53.4347458157654
2024-05-30,1.030103339797714,21.17673299475763,2.12412376307275,6.518600966172748,5.951110413474422,4.061668089972399,6.004333828994888,3.001857621952118,2.123903198365009,1.4420753853286261,53.4345096018883
2024-05-31,1.0293651714317815,21.17673299475763,2.12412376307275,6.518600966172748,5.951110413474422,4.061668089972399,5.9969521453355625,3.001857621952118,2.1240213053035584,1.4420753853286261,53.4265078568016
2024-06-04,1.0290034689324745,21.17673299475763,2.12412376307275,6.518600966172748,5.951110413474422,4.061668089972399,5.9969521453355625,3.001857621952118,2.1240213053035584,1.4418982249208023,53.42596899389447
2024-06-05,1.0290034689324745,21.17673299475763,2.12412376307275,6.518600966172748,5.951110413474422,4.061668089972399,5.9969521453355625,3.001857621952118,2.1328793256947485,1.4328925708564257,53.425821360221285
2024-06-06,1.0290034689324745,21.17673299475763,2.12412376307275,6.518600966172748,5.951110413474422,4.061668089972399,5.9969521453355625,3.001857621952118,2.1328793256947485,1.432922097591063,53.425850886955914
2024-06-07,1.0279405064855316,21.17673299475763,2.12412376307275,6.516976995767696,5.951110413474422,4.061668089972399,5.9969521453355625,3.001857621952118,2.132938379164023,1.432922097591063,53.42322300757319
2024-06-11,1.027792872812345,21.17673299475763,2.12412376307275,6.516976995767696,5.951110413474422,4.032141355335098,5.9969521453355625,3.0313843565894185,2.132938379164023,1.4329590060093595,53.42311228231831
2024-06-12,1.0246925656754284,21.17673299475763,2.12412376307275,6.516976995767696,5.951110413474422,4.032141355335098,5.9969521453355625,3.0313843565894185,2.133026959367935,1.4328187540198325,53.419960303395776
2024-06-13,1.0247590008283625,21.17673299475763,2.12412376307275,6.516976995767696,5.951110413474422,4.032141355335098,5.9969521453355625,3.0313843565894185,2.13308601283721,1.4327523188668985,53.42001935686505
2024-06-14,1.0247590008283625,21.17673299475763,2.12412376307275,6.516976995767696,5.951110413474422,4.26191840428257,5.9969521453355625,2.7720805730046467,2.134562349569075,1.4327523188668985,53.39196895895961
2024-06-17,1.0247590008283625,21.17673299475763,2.12412376307275,6.519929669231426,5.951110413474422,4.26191840428257,5.9969521453355625,2.7720805730046467,2.1363339536473127,1.4327080287649425,53.39664894639963
2024-06-18,1.0247590008283625,21.17673299475763,2.12412376307275,6.519929669231426,5.951110413474422,4.26191840428257,5.9969521453355625,2.7720805730046467,2.1413534985356537,1.4327080287649425,53.40166849128797
2024-06-19,1.0247590008283625,21.17673299475763,2.12412376307275,6.519929669231426,5.951110413474422,4.26191840428257,5.9969521453355625,2.7720805730046467,2.1411468113931926,1.4325973035100528,53.40135107889061
2024-06-20,1.0247590008283625,21.17673299475763,2.12412376307275,6.519929669231426,5.951110413474422,4.26191840428257,5.9969521453355625,2.7720805730046467,2.14117633812783,1.4325973035100528,53.40138060562525
2024-06-21,1.0247590008283625,21.17673299475763,2.12412376307275,6.519929669231426,5.951110413474422,4.26191840428257,5.9969521453355625,2.7720805730046467,2.14117633812783,1.4325042942959452,53.40128759641114
2024-06-24,1.0247590008283625,21.17673299475763,2.12412376307275,6.519929669231426,5.951110413474422,4.26191840428257,5.9969521453355625,2.7720805730046467,2.1409401242507315,1.4325042942959452,53.40105138253405
2024-06-25,1.0247590008283625,21.17673299475763,2.12412376307275,6.519929669231426,5.951110413474422,4.26191840428257,5.9969521453355625,2.7720805730046467,2.1296904383539204,1.4325042942959452,53.38980169663723
2024-06-26,1.017229683495851,21.17673299475763,2.12412376307275,6.5195753484157795,5.951110413474422,4.235344343108999,5.9969521453355625,2.803083644373812,2.128716056110889,1.4314708585836395,53.384339250729326
2024-06-27,1.017229683495851,21.17673299475763,2.12412376307275,6.5195753484157795,5.951110413474422,4.235344343108999,5.9969521453355625,2.808103189262153,2.1279778877449567,1.4314708585836395,53.38862062725174
2024-06-28,1.0171706300265764,21.17673299475763,2.12412376307275,6.5195753484157795,5.951110413474422,4.235344343108999,5.9969521453355625,2.808103189262153,2.1279778877449567,1.4314708585836395,53.38856157378247
2024-07-03,1.0149856516634161,21.17673299475763,2.12412376307275,6.5195753484157795,5.951110413474422,4.235344343108999,5.9969521453355625,2.8126798331309346,2.1278597808064075,1.431433950165343,53.39079822393125
2024-07-04,1.0149708882960973,21.17673299475763,2.12412376307275,6.5195753484157795,5.951110413474422,4.31801920009344,5.9969521453355625,2.731481312878359,2.1279778877449567,1.431256789757519,53.392200743826514
2024-07-05,1.0149708882960973,21.17673299475763,2.12412376307275,6.5195753484157795,5.951110413474422,4.31801920009344,5.9969521453355625,2.6783331905312178,2.1279778877449567,1.4309172323091903,53.33871306403104
2024-07-08,1.0149708882960973,21.17673299475763,2.12412376307275,6.532714745329378,5.951110413474422,4.31801920009344,5.9969521453355625,2.6783331905312178,2.131255355289697,1.4309172323091903,53.35512992848939
2024-07-09,1.0146756209497243,21.17673299475763,2.12412376307275,6.535519785119921,5.951110413474422,4.31801920009344,5.9969521453355625,2.6783331905312178,2.1275645134600345,1.4274330776219888,53.35046470441669
2024-07-10,1.0146756209497243,21.17673299475763,2.12412376307275,6.535519785119921,5.951110413474422,4.31801920009344,5.9969521453355625,2.6783331905312178,2.1273873530522107,1.4274330776219888,53.350287544008864
2024-07-12,1.0146756209497243,21.17673299475763,2.12412376307275,6.535519785119921,5.951110413474422,4.31801920009344,5.9969521453355625,2.6737565466624367,2.1239327250996465,1.4274330776219888,53.34225627218751
2024-07-15,1.014646094215087,21.17673299475763,2.12412376307275,6.535519785119921,5.951110413474422,4.274142472422413,5.9969521453355625,2.7357626894007674,2.1209800516359163,1.4274330776219888,53.35740348705645
2024-07-16,1.0145722773784938,21.17673299475763,2.12412376307275,6.535519785119921,5.951110413474422,4.274142472422413,5.9969521453355625,2.7357626894007674,2.1209800516359163,1.4272263904795277,53.357122983077396
2024-07-17,1.0117967643225876,21.17673299475763,2.12412376307275,6.535519785119921,5.951110413474422,4.274142472422413,5.9969521453355625,2.7357626894007674,2.1209800516359163,1.4240965566079737,53.35121763614994
2024-07-18,1.0117967643225876,21.17673299475763,2.12412376307275,6.535519785119921,5.951110413474422,4.274142472422413,5.9969521453355625,2.765289424038068,2.117584477152627,1.4240522665060178,53.377304506201995
2024-07-19,1.0086964571856711,21.17673299475763,2.12412376307275,6.535519785119921,5.951110413474422,4.274142472422413,6.011715512654213,2.765289424038068,2.117584477152627,1.4266742405418102,53.391589540419524
2024-07-23,1.0086964571856711,21.17673299475763,2.12412376307275,6.535519785119921,5.951110413474422,4.274142472422413,6.011715512654213,2.8243428933126684,2.117584477152627,1.4266742405418102,53.45064300969412
2024-07-25,1.0086964571856711,21.17673299475763,2.12412376307275,6.535519785119921,5.951110413474422,4.274142472422413,6.011715512654213,2.8243428933126684,2.117466370214078,1.4266742405418102,53.45052490275557
2024-07-26,1.0086964571856711,21.17673299475763,2.12412376307275,6.535519785119921,5.951110413474422,4.274142472422413,6.011715512654213,2.8243428933126684,2.1174368434794406,1.4266668588581508,53.45048799433728
2024-07-29,1.0086964571856711,21.17673299475763,2.12412376307275,6.535519785119921,5.9509923065358725,4.274142472422413,6.011715512654213,2.8243428933126684,2.0732648484620393,1.4266668588581508,53.40619789238132
2024-07-30,1.0086964571856711,21.17673299475763,2.12412376307275,6.535519785119921,5.9509923065358725,4.274142472422413,6.011715512654213,2.8243428933126684,2.07282194744248,1.4265561336032608,53.405644266106876
2024-07-31,1.0086964571856711,21.17673299475763,2.12412376307275,6.535519785119921,5.9509923065358725,4.244615737785112,6.011715512654213,2.8538696279499685,2.07282194744248,1.4265561336032608,53.405644266106876
2024-08-01,1.0086964571856711,21.17673299475763,2.12412376307275,6.547330478974842,5.9509923065358725,4.244615737785112,6.011715512654213,2.8538696279499685,2.0695740066323767,1.4265561336032608,53.414207019151696
2024-08-02,1.0086964571856711,21.17673299475763,2.12412376307275,6.575174189737814,5.949634076742557,4.244615737785112,6.011715512654213,2.8538696279499685,2.06910157887818,1.4265561336032608,53.44022007236716
2024-08-05,1.0086964571856711,21.17673299475763,2.12412376307275,6.575174189737814,5.949634076742557,4.244615737785112,6.011715512654213,2.8538696279499685,2.069721640305563,1.4268809276842713,53.44116492787555
2024-08-06,1.0086964571856711,21.17673299475763,2.12412376307275,6.575174189737814,5.948157740010692,4.244615737785112,6.011715512654213,2.8391062606313184,2.069190159082092,1.4268809276842713,53.42439374260156
2024-08-07,1.0086964571856711,21.17673299475763,2.12412376307275,6.575174189737814,5.948157740010692,4.244615737785112,6.011715512654213,2.870109332000484,2.0694558996938275,1.4268218742149967,53.45560350111319
2024-08-08,1.0086964571856711,21.17673299475763,2.12412376307275,6.575174189737814,5.948157740010692,4.244615737785112,6.011715512654213,2.870109332000484,2.069249212551366,1.4268218742149967,53.45539681397072
2024-08-12,1.0086964571856711,21.17673299475763,2.12412376307275,6.580636635645716,5.948157740010692,4.244615737785112,6.011715512654213,2.870109332000484,2.069249212551366,1.4268218742149967,53.46085925987863
2024-08-13,1.0086964571856711,21.17673299475763,2.12412376307275,6.582703507070327,5.948157740010692,4.244615737785112,6.011715512654213,2.870109332000484,2.0684815174507967,1.4268218742149967,53.462158436202664
2024-08-14,1.0086964571856711,21.17673299475763,2.12412376307275,6.582703507070327,5.948157740010692,4.244615737785112,6.011715512654213,2.771991992800735,2.067182341126755,1.4268218742149967,53.36274192067888
2024-08-15,1.0083716631046609,21.17673299475763,2.12412376307275,6.582703507070327,5.948157740010692,4.244615737785112,6.011715512654213,2.771991992800735,2.067182341126755,1.4268218742149967,53.36241712659787
2024-08-16,1.0068953263727958,21.17673299475763,2.12412376307275,6.582703507070327,5.948157740010692,4.244615737785112,6.011715512654213,2.7719329393314602,2.067182341126755,1.4266594771744916,53.36071933935622
2024-08-19,1.0068953263727958,21.17673299475763,2.12412376307275,6.582703507070327,5.948157740010692,4.244615737785112,6.011715512654213,2.7719329393314602,2.0676842956155896,1.4266594771744916,53.36122129384506
2024-08-22,1.0067476926996093,21.17673299475763,2.12412376307275,6.582703507070327,5.948157740010692,4.244615737785112,6.011715512654213,2.7719329393314602,2.0676842956155896,1.4266594771744916,53.361073660171876
2024-08-23,1.0067476926996093,21.17673299475763,2.12412376307275,6.582703507070327,5.948157740010692,4.170798901191861,6.011715512654213,2.8457497759247112,2.0676842956155896,1.4266594771744916,53.361073660171876
2024-08-26,1.0066886392303347,21.17673299475763,2.12412376307275,6.582703507070327,5.948157740010692,4.170798901191861,6.011715512654213,2.8457497759247112,2.067654768880952,1.4256260414621862,53.35995164425565
2024-08-27,1.0052123024984696,21.17673299475763,2.12412376307275,6.582703507070327,5.948157740010692,4.170798901191861,6.011715512654213,2.8457497759247112,2.067654768880952,1.4255079345236368,53.35835720058524
2024-08-28,1.0050941955599204,21.17673299475763,2.12412376307275,6.582703507070327,5.948157740010692,4.170798901191861,6.011715512654213,2.845720249190074,2.06756618867704,1.4252126671772638,53.35782571936177
2024-08-29,1.0047398747442728,21.17673299475763,2.12412376307275,6.582703507070327,5.948157740010692,4.170798901191861,6.011715512654213,2.845720249190074,2.06756618867704,1.425220048860923,53.35747878022978
2024-09-02,1.0047398747442728,21.17673299475763,2.12412376307275,6.582703507070327,5.948157740010692,4.170798901191861,6.011715512654213,2.845720249190074,2.06756618867704,1.4251314686570113,53.35739020002587
2024-09-03,1.0046734395913388,21.17673299475763,2.12412376307275,6.582703507070327,5.948157740010692,4.170798901191861,6.011715512654213,2.845720249190074,2.06756618867704,1.4245409339642654,53.35673323018019
2024-09-05,1.0046734395913388,21.17673299475763,2.12412376307275,6.582703507070327,5.948157740010692,4.170798901191861,6.011715512654213,2.845720249190074,2.071079870098879,1.4260172706961303,53.361723248333895
2024-09-09,1.0046734395913388,21.17673299475763,2.12412376307275,6.580872849522815,5.948157740010692,4.170798901191861,6.011715512654213,2.845720249190074,2.071079870098879,1.4260172706961303,53.35989259078639
2024-09-10,1.0046734395913388,21.17673299475763,2.12412376307275,6.580872849522815,5.948157740010692,4.170798901191861,6.011715512654213,2.845720249190074,2.0710208166296042,1.4240389794754311,53.357855246096406
2024-09-11,1.0046734395913388,21.17673299475763,2.12412376307275,6.580429948503255,5.948157740010692,4.170798901191861,6.011715512654213,3.7758123902650347,2.07161135132235,1.4240389794754311,54.28809502084455
2024-09-12,1.0046734395913388,21.17673299475763,2.12412376307275,6.580429948503255,5.948157740010692,4.170798901191861,6.011715512654213,3.7758123902650347,2.0714637176491637,1.4240389794754311,54.287947387171364
2024-09-13,1.0046734395913388,21.17673299475763,2.12412376307275,6.580429948503255,5.948157740010692,4.170798901191861,6.011715512654213,3.7758123902650347,2.0715227711184383,1.4240389794754311,54.28800644064064
2024-09-16,1.0046734395913388,21.17673299475763,2.12412376307275,6.580429948503255,5.947862472664319,4.170798901191861,6.011715512654213,3.7758123902650347,2.0709322364256924,1.4250281250857806,54.28810978421187
2024-09-17,1.0039352712254064,21.17673299475763,2.12412376307275,6.581817705031208,5.947862472664319,4.170798901191861,6.011715512654213,3.7758123902650347,2.0708731829564178,1.424880491412594,54.28855268523143
2024-09-19,1.0039352712254064,21.17673299475763,2.12412376307275,6.581817705031208,5.947862472664319,4.170798901191861,6.011715512654213,3.7758123902650347,2.0708731829564178,1.4250207434021214,54.28869293722096
2024-09-20,1.0024589344935415,21.17673299475763,2.12412376307275,6.5845932180871145,5.947862472664319,4.170798901191861,6.011715512654213,3.7758123902650347,2.0706369690793194,1.4249321631982095,54.28966731946399
2024-09-23,1.0024589344935415,21.17673299475763,2.12412376307275,6.586305768696077,5.947862472664319,4.170798901191861,6.009102396638812,3.7758123902650347,2.0706369690793194,1.4261132325837014,54.28994782344304
2024-09-24,1.0030494691862875,21.17673299475763,2.12412376307275,6.586040028084342,5.947862472664319,4.170798901191861,6.009102396638812,3.7758123902650347,2.0706369690793194,1.4261132325837014,54.29027261752406
2024-09-25,1.0030494691862875,21.17673299475763,2.12412376307275,6.606826849269002,5.947862472664319,4.170798901191861,6.009102396638812,3.7758123902650347,2.0706369690793194,1.4261132325837014,54.31105943870872
2024-09-26,1.0030494691862875,21.17673299475763,2.12412376307275,6.609454728651722,5.947862472664319,4.170798901191861,6.009102396638812,3.7758123902650347,2.071375137445252,1.4261132325837014,54.31442548645736
2024-09-27,1.0030494691862875,21.17673299475763,2.12412376307275,6.609454728651722,5.947862472664319,4.170798901191861,6.009102396638812,3.7758123902650347,2.072408573157557,1.426083705849064,54.31542939543503
2024-09-30,1.002451552809882,21.17673299475763,2.12412376307275,6.609454728651722,5.947862472664319,4.170798901191861,6.009102396638812,3.7758123902650347,2.0731467415234897,1.4256408048295046,54.31512674640501
2024-10-02,1.0022965374530364,21.17673299475763,2.12412376307275,6.609454728651722,5.947862472664319,4.170798901191861,6.009102396638812,3.7758123902650347,2.0717589849955367,1.4259213088085592,54.31386447849926
2024-10-03,1.0035661870424402,21.17673299475763,2.12412376307275,6.607653597838846,5.947862472664319,4.170798901191861,6.009102396638812,3.7758123902650347,2.0718180384648113,1.4284901347220043,54.31596087665851
2024-10-04,1.0019422166373886,21.17673299475763,2.12412376307275,6.607653597838846,5.947862472664319,4.170798901191861,6.009102396638812,3.7758123902650347,2.0719656721379978,1.4277224396214345,54.313716844826075
2024-10-07,1.000406826436249,21.17673299475763,2.12412376307275,6.627259349638013,5.947862472664319,4.170798901191861,6.013531406834407,3.7758123902650347,2.074150650501158,1.4242382849342328,54.33491704029565
2024-10-08,1.0004363531708864,21.17673299475763,2.12412376307275,6.636796484925861,5.947862472664319,4.170798901191861,6.013531406834407,3.7758123902650347,2.07795959926937,1.4261575226856573,54.35021188883778
2024-10-09,1.004215775204461,21.17673299475763,2.12412376307275,6.637416546353244,5.947862472664319,4.170798901191861,6.013531406834407,3.7758123902650347,2.0774281180458987,1.4378279645510503,54.36575033294066
2024-10-10,1.0006725670479848,21.17673299475763,2.12412376307275,6.637239385945421,5.947862472664319,4.173751574655591,6.013531406834407,3.764533177633586,2.0757450941715723,1.4428475094393913,54.35703994622265
2024-10-15,1.0006725670479848,21.17673299475763,2.12412376307275,6.637239385945421,5.947862472664319,4.173751574655591,6.013531406834407,3.764533177633586,2.0761289417218576,1.4428475094393913,54.35742379377294
2024-10-16,1.0006725670479848,21.17673299475763,2.12412376307275,6.637239385945421,5.947862472664319,4.173751574655591,6.013531406834407,3.764533177633586,2.083362991707996,1.4440285788248834,54.36583891314457
2024-10-17,1.0006725670479848,21.17673299475763,2.12412376307275,6.636678377987312,5.947862472664319,4.173751574655591,6.013531406834407,3.764533177633586,2.0884711168002488,1.4428475094393913,54.369204960893214
