date,ORIENT SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,GARY CHENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,ARK SECURITIES (HONG KONG) LTD,PRIME SECURITIES LTD,HANG SENG SECURITIES LTD
2024-04-23,0.0,28.95351644468318,18.46271441604835,0.0,14.426180203565847,15.913573359171915,0.0,0.0,0.0,22.24401557653071
2024-04-24,0.0,29.28287649140871,18.111556659548654,0.0,14.433509134850075,15.921657930693286,0.0,0.0,0.0,22.25039978349928
2024-04-26,0.0,29.460927685030537,18.07600896847491,0.0,14.405180375843862,15.851154217347158,0.0,0.0,0.0,22.20672875330353
2024-04-29,0.0,27.590918788100705,17.172714477316276,0.0,13.685324565839577,15.0590401888574,0.0,5.3949880859022326,0.0,21.09701389398381
2024-04-30,0.0,27.5631239080602,17.172391686327398,0.0,13.696220926941546,15.071030312946709,0.0,5.399283617078128,0.0,21.097949548646014
2024-05-06,0.0,27.612886890706083,17.172391686327398,0.0,13.696220926941546,15.071030312946709,0.0,5.399283617078128,0.0,21.048186566000133
2024-05-09,0.0,27.630073826760405,17.183080202851613,0.0,13.642503344348835,15.080410890764831,0.0,5.402644263237045,0.0,21.06128747203727
2024-05-10,0.0,27.59402002470164,17.191640600867093,0.0,13.649299870767637,15.08792376493744,0.0,5.405335793782404,0.0,21.071779944943792
2024-05-13,0.0,27.557930281621047,17.200209532502722,0.0,13.656103172452582,15.095444128483129,0.0,5.408030007438907,0.0,21.082282877501616
2024-05-20,0.0,27.558788799805367,17.2007453743641,0.0,13.653413282291238,15.095914400130972,0.0,5.408198484971701,0.0,21.082939658436626
2024-05-23,0.0,27.246137038695963,17.540918109178577,0.0,13.646611108878885,15.088393568127673,0.0,5.405504103487554,0.0,21.072436071631348
2024-05-24,0.0,27.146496410060244,17.640558737814295,0.0,13.646611108878885,15.088393568127673,0.0,5.405504103487554,0.0,21.072436071631348
2024-05-27,0.0,26.947215152788818,17.839839995085725,0.0,13.646611108878885,15.088393568127673,0.0,5.405504103487554,0.0,21.072436071631348
2024-05-28,0.0,26.43790358145245,18.752137349197604,0.0,13.657923457787172,14.652146566116736,0.0,5.409984992402461,0.0,21.089904053043583
2024-05-29,0.0,26.364471857552306,18.770856252537836,0.0,13.671557175601507,14.666772744999209,0.0,5.415385389395033,0.0,21.110956579914106
2024-05-31,0.0,23.530027311683988,16.97778957130617,0.0,12.365595778725408,13.265744407429409,9.868402416025075,4.898086286087469,0.0,19.09435422874248
2024-06-04,55.93033139169988,11.099094525057449,6.796483563827935,0.0,5.535925790109177,5.259082965301255,3.9188838480433947,3.663885345178201,0.0,7.796312570782702
2024-06-07,54.01890001834958,11.699533193543859,7.145835538432553,0.0,6.327423763919407,5.261864556634746,3.960516096465509,3.6536004965317637,0.0,7.932326336122579
2024-06-11,54.2855726843179,11.616242469022799,7.092957510969644,0.0,6.182350968692458,5.287840565935293,3.9800677975496876,3.6716370612241644,0.0,7.883330942288054
2024-06-12,54.36224915922576,11.4737476859629,7.102976065655896,0.0,6.191083323450492,5.3129652693026195,3.98568950426696,3.676823120301645,0.0,7.894465871833732
2024-06-13,54.29514541268004,11.318512551427634,7.182378380946274,0.0,6.183441165655229,5.482747237018095,3.9807696434731055,3.672284518412024,0.0,7.8847210903875915
2024-06-14,54.477670869550856,10.985002999633625,7.2065235763488635,0.0,6.20422820683942,5.536565336606452,3.994151904305999,3.6846297364676732,0.0,7.911227370247113
2024-06-17,54.477670869550856,10.967309699578557,7.2065235763488635,0.0,6.20422820683942,5.55425863666152,3.994151904305999,3.6846297364676732,0.0,7.911227370247113
2024-06-18,54.5935837485522,10.77787363718395,7.2218569942794115,0.0,6.2174290273215975,5.566076508075941,4.002650315471657,3.6924695731198427,0.0,7.928060195995398
2024-06-21,54.58451029521657,10.793810354087716,7.238384721130768,0.0,6.197559691237816,5.56515142618919,4.001985075010002,3.691855884695957,0.0,7.9267425524319775
2024-06-24,54.20970871762542,11.001395578685031,7.593626980582255,0.0,6.155004483965124,5.526938615947084,3.97450566168381,3.666505956624064,0.0,7.87231400488722
2024-06-25,54.22223851765733,10.986328053629968,7.595382139018529,0.0,6.1509238939372155,5.528216088881079,3.9754243119098436,3.6673534171166415,0.0,7.874133577849389
2024-06-28,54.19360748117493,11.03333005425926,7.59137153987941,0.0,6.147676013893488,5.52529701801919,3.9733251636338047,3.665416939900838,0.0,7.869975789239072
2024-07-03,54.385054202858086,11.089970101290971,7.618189152914187,0.0,6.169393564607175,5.173888306522715,3.9873615068874457,3.6783655530189017,0.0,7.8977776119005165
2024-07-04,54.27002419801498,11.27802399440104,7.602075896285136,0.0,6.156344660234132,5.1629449985554725,3.9789278256091727,3.6705854300865925,0.0,7.881072996813473
2024-07-09,54.27959144303307,11.262383225938544,7.603416063786823,0.0,6.157429960243681,5.163855172459872,3.9796292695089956,3.6712325164052086,0.0,7.8824623486238
2024-07-11,53.94673262126333,11.473652680352783,7.556789623809407,0.3328963688873021,6.119670743064468,5.132188855474075,3.9552249828422585,3.6487194116200348,0.0,7.834124712686343
2024-07-12,53.670562262240516,11.065965260922384,9.052046700919432,0.27889866716331546,5.695814131051154,5.121712554953823,3.9349769372155436,3.6300404647975277,0.0,7.549983020736299
2024-07-15,54.63239165147146,11.317508919438806,7.45765681352823,0.2661532558532224,5.726914534188375,5.213498693404873,4.005495603401059,3.695094368762238,0.0,7.685286159951738
2024-07-16,54.785495701042294,11.455985223325138,7.478556456101902,0.2135193077013665,5.409339955504178,5.228109215446168,4.016720768159197,3.705449652400798,0.0,7.706823720318959
2024-07-17,54.80499891008539,11.424464244868949,7.481218763853938,0.2135953189090694,5.411265638325649,5.229970381538109,4.018150689414936,3.7067687635678084,0.0,7.709567289436155
2024-07-18,54.84404701579406,11.272293452736726,7.575610529889591,0.21374750379653415,5.415121120067557,5.2336966919180545,4.021013588347405,3.7094098054690203,0.0,7.715060291981049
2024-07-19,54.44642262910033,11.314350346708684,7.520686656567288,0.8134249564594399,5.375860993738458,5.195751909384672,3.991860869885667,3.682516243101703,0.0,7.659125395053755
2024-07-22,54.48496126148452,11.357750281796875,7.526009999485675,0.7078267133677756,5.308883500420401,5.199429601382166,4.065469086982197,3.6851228264709817,0.0,7.664546728609409
2024-07-23,54.55253530958913,11.336401309569135,7.535344005603443,0.708704583430843,5.3154677530422845,5.205878105664185,3.9819231430608877,3.6896932374868263,0.0,7.674052552553258
2024-07-24,54.581546953961904,11.30697605971629,7.539351385265569,0.7090814804022332,5.300567540839747,5.208646649479654,3.9840407740287347,3.6916554573441265,0.0,7.678133698961745
2024-07-25,54.68818750158578,11.186974073012355,7.55408164861138,0.6571818569531257,5.310923704356866,5.218823219439248,3.9918247287461908,3.698868154337525,0.0,7.693135112957528
2024-07-26,54.68818750158578,11.186974073012355,7.55408164861138,0.6571818569531257,5.310923704356866,5.218823219439248,3.9918247287461908,3.698868154337525,0.0,7.693135112957528
2024-07-31,54.54287161381259,11.174962841450844,7.551723634901,0.885723800159347,5.296811669779529,5.204955911636403,3.9812177662412447,3.6890396276636803,0.0,7.672693134355364
2024-08-01,54.05452236873658,11.092463754129767,8.361902804508906,0.8777934778943907,5.2493867010583815,5.1583533728463875,3.9455719589505502,3.656009835430138,0.0,7.6039957264448965
2024-08-06,54.14958667676767,11.111971786851855,8.37660866942269,0.7034697846933118,5.258618663389295,5.167425237187808,3.952510935591687,3.662439566559554,0.0,7.617368679536124
2024-08-07,54.20678593080916,11.000472324376858,8.38545704291349,0.7218181952462409,5.264173443827971,5.172883688249433,3.9566860492163993,3.6663082721958458,0.0,7.625415053164594
2024-08-08,54.48496126148452,11.021532592947182,8.42848905902959,0.23004368184452706,5.308883500420401,5.199429601382166,3.976990747811225,3.6851228264709817,0.0,7.664546728609409
2024-08-09,54.48556386050942,11.021654490157706,8.428582277399773,0.23004622610802938,5.307836224747483,5.199487106630133,3.977034732989725,3.6851635836151626,0.0,7.66463149784257
2024-08-12,54.07410205005389,10.938421619110509,8.364931661021625,0.98348480506756,5.267752728351495,5.160221836588854,3.9470011278375434,3.657334118844989,0.0,7.606750053123547
2024-08-13,54.083600335613426,10.940342987162312,8.366400987493822,0.9836575572570159,5.286243339156265,5.161128245732904,3.9125638039154893,3.657976541049527,0.0,7.608086202619246
2024-08-14,54.322146720201594,10.988597527347272,8.403302648906836,0.546926452850357,5.309559357852946,5.183892419637296,3.92982093813183,3.6741107679382856,0.0,7.641643167133587
2024-08-16,54.33173235299289,10.990536564501511,8.404785487459618,0.529377060925556,5.310496277495503,5.18480716421505,3.9305143904845603,3.674759097924901,0.0,7.642991604000407
2024-08-19,54.15018188015499,10.584485789987182,8.376700743733139,1.2662595308123283,5.25757728164381,5.167482036679616,3.917380505088591,3.6624798234953806,0.0,7.617452408404963
2024-08-20,54.15018188015499,10.637246603771027,8.376700743733139,1.2662595308123283,5.25757728164381,5.167482036679616,3.917380505088591,3.6624798234953806,0.0,7.564691594621116
2024-08-21,54.504854069714504,10.70691830962409,8.431566354353617,0.619574502253981,5.292013296104223,5.201327946422171,3.9430385153267196,3.686468288411187,0.0,7.6142387177895055
2024-08-23,54.34132136932399,10.692443007994926,8.406268849425237,0.900099834308387,5.276135495134286,5.185722231679644,3.931208087612329,3.675407656759247,0.0,7.591393467761949
2024-08-26,54.188302132395926,10.662334254126753,8.38259771275911,1.1791543497468422,5.2612784727606945,5.171119803199491,3.920138234200346,3.665058109474326,0.0,7.5700169313365135
2024-08-27,53.59873882985702,10.459289925683581,8.291395888806134,0.6092743939736913,5.151812770187626,5.114858537409138,3.912303202303565,3.625182644143463,2.959332770729358,6.277811036906423
2024-08-28,53.61740609420244,10.428104861610715,8.294283600014046,0.6094865908727136,5.15360703350312,5.116639930376431,3.913665771641413,3.626445215692646,2.960363441381752,6.279997460704724
2024-08-29,53.636086365874945,10.396898067823136,8.297173323375615,0.6096989356302771,5.155402547059111,5.118422564616177,3.9150292904159167,3.6277086670001486,2.961394830204203,6.282185408000468
2024-09-02,53.636086365874945,10.362058128644264,8.297173323375615,0.6096989356302771,5.155402547059111,5.118422564616177,3.94986922959479,3.6277086670001486,2.961394830204203,6.282185408000468
2024-09-03,53.64309482397882,10.363412106072243,8.29825748882387,0.6097786030656898,5.15607618723698,5.106024688385058,3.9503853465393144,3.6281826882408543,2.9617817863190647,6.283006281338101
2024-09-04,53.354930383296086,10.307741066530054,8.253680218706348,1.1436912651177464,5.128378348111775,5.078595720066418,3.9291643378036674,3.6086925145571316,2.945871440454802,6.249254705355975
2024-09-05,53.65244228435232,10.34779267814582,8.299703483565603,0.6098848587048818,5.156974648036101,5.106914427569521,3.951073712313287,3.6288149092940465,2.9622978851379975,6.2841011128804265
2024-09-11,53.671146981434205,10.281674773017373,8.30259698538807,0.610097481114062,5.158772509317779,5.108694836500107,3.9873138770167063,3.630080012628669,2.963330622554016,6.286291921029016
2024-09-13,53.373428178325454,10.224641374636024,8.25654171405133,1.161422438437092,5.130156322346488,5.080356434999264,3.965195879137978,3.6099436239481255,2.9468927542433674,6.251421279874873
2024-09-16,53.671146981434205,10.281674773017373,8.30259698538807,0.610097481114062,5.158772509317779,5.108694836500107,3.9873138770167063,3.630080012628669,2.963330622554016,6.286291921029016
2024-09-19,53.549799047813615,10.154076720200553,8.283825204933855,0.9391650368892286,5.147108767824776,5.097144318265013,3.978298748276491,3.621872572818183,2.9566306716883126,6.272078911289975
2024-09-20,53.25342126207098,10.09787776468427,8.237977380752008,1.4874291096258863,5.1186214769906435,5.068933561669844,3.9562803766858874,3.601826884646405,2.94026684460931,6.237365338264772
2024-09-23,53.72733940618622,10.18774180301884,8.311289608568064,0.6107362387841888,5.164173622436209,5.1140435194764615,3.991488500582594,3.633880620765924,2.9664331598089175,6.292873520372585
2024-09-25,53.76486643739388,10.14247226868345,8.31709480994159,0.611162820821301,5.150318857176513,5.117615534634366,3.994276442721214,3.6364187838867412,2.968505129703462,6.297268915037481
2024-09-27,53.44754779777833,10.082611699581419,8.268007564208032,1.2324702480163239,5.119921828751852,5.052694048469739,3.9707023421786483,3.614956748583091,2.950985100884156,6.260102621548408
2024-09-30,53.78364961854527,10.14601562155623,8.320000452767847,0.6113763353845679,5.1521181617873495,5.084467623487518,3.995671874774964,3.637689195538179,2.9695422004393297,6.299468915718741
2024-10-02,53.85184880664067,9.983980605358969,8.330550448535266,0.6121515778604818,5.158651193258763,5.143385007409177,3.996365988393099,3.6423018882698663,2.973307663893769,6.307456820379939
2024-10-03,53.88955003302113,9.903458857625726,8.406391755693448,0.6125801400310944,5.162262721567721,5.094478978844308,3.999163810606568,3.6448518331850117,2.9753892515796014,6.311872617845389
2024-10-04,53.56144326884218,9.860557331432165,8.355209402237332,1.2003051593212442,5.130832262111716,5.063461221006248,3.974814884024037,3.6226601366470885,2.9572735809363984,6.273442753441586
2024-10-07,54.240805199204026,10.14417387470566,8.038392202120583,0.22901281831427486,5.195910644941231,5.127685083909812,4.0076142181833125,3.6686091856882883,2.994783008725133,6.353013764207679
2024-10-08,54.34629700500187,10.181553698324642,8.05369495337003,0.0176506323497895,5.2060160627108605,5.137657811214979,4.015408543124925,3.6757441868436636,3.000607499464215,6.365369607595024
2024-10-09,54.08852888582163,10.115694994381574,8.015495739900333,0.5094405124029968,5.1813235805573195,5.113289556817321,3.9963631920165263,3.6583098864801413,2.986375417534809,6.335178234087353
2024-10-10,53.94637817613025,10.089109815377938,7.99443011967686,0.7709128417504809,5.167706482083968,5.099851259375483,3.9858603021130334,3.6486954385122194,2.9785268885814036,6.318528676398366
2024-10-14,53.95583164056185,10.073353995782437,7.995831048957794,0.5958097680347849,5.343850228564893,5.1007449479625,3.9865587769665694,3.649334829213058,2.979048840173925,6.319635923782192
2024-10-15,53.95583164056185,10.073353995782437,7.995831048957794,0.5958097680347849,5.343850228564893,5.1007449479625,3.9865587769665694,3.649334829213058,2.979048840173925,6.319635923782192
2024-10-16,53.965288418789704,10.057592653177203,7.997232469317342,0.5959141949460377,5.344786839213973,5.101638949821115,3.9872574966619165,3.6499744440444806,2.9795709747301884,6.3207435592980366
2024-10-21,54.0220987755564,10.085725824531803,8.005651318600652,0.5965415259398889,5.35041340503201,5.107009548910387,3.9914549637290473,3.6538168463818197,2.9827076296994446,6.204580161618539
2024-10-22,54.023283596587035,10.08594702623142,8.005826899784301,0.5965546093809546,5.350530751126822,5.107121556634158,3.9893492894613503,3.6538969824583467,2.982773046904773,6.204716241430844
2024-10-23,54.023283596587035,10.08594702623142,8.005826899784301,0.5965546093809546,5.350530751126822,5.107121556634158,3.9893492894613503,3.6538969824583467,2.982773046904773,6.204716241430844
2024-10-24,54.07071909174398,10.006997407836732,8.012856468108357,0.5970784180315997,5.35522881941581,5.111605897898467,3.9928521635241845,3.657105310443548,2.9853920901579984,6.210164332839327
2024-10-25,54.232624740673295,9.737528539500444,8.0368496153799,0.598866268653099,5.371264148920146,5.126911739652964,4.00480808590645,3.6680558955002316,2.9943313432654954,6.228759622547978
2024-11-04,54.18490487038351,9.728960383320102,8.029777904891642,0.6863303962146661,5.366537915777194,5.122400514825229,4.001284212162394,3.6648283336334417,2.991696598884442,6.223278869907375
2024-11-05,53.93810911173201,9.702165989091434,7.993204709191081,1.1211558892987492,5.342094968070181,5.099069538713023,3.9830595797655466,3.6481361554135083,2.9780703309498024,6.194933727774661
2024-11-06,53.93810911173201,9.702165989091434,7.993204709191081,1.1211558892987492,5.342094968070181,5.099069538713023,3.9830595797655466,3.6481361554135083,2.9780703309498024,6.194933727774661
2024-11-07,54.19742320560456,9.7488103454379,8.031633023984392,0.6512843970793661,5.362277033886802,5.123583942699366,4.002208628606462,3.6656750186967026,2.992387770364655,6.2247166336398
2024-11-08,54.22605827506645,9.701126360998773,8.035876516680746,0.6516285015191485,5.365110179196253,5.126290975126653,4.004323185264376,3.6676117686854783,2.9939687907636556,6.22800544669847
2024-11-11,54.22605827506645,9.701126360998773,8.035876516680746,0.6516285015191485,5.365110179196253,5.126290975126653,4.004323185264376,3.6676117686854783,2.9939687907636556,6.22800544669847
2024-11-13,54.43697694688615,9.438298621524558,8.067133009513174,0.654163087702107,5.385978410248975,5.1462302906186705,4.01989847424239,3.6818773787557784,3.0056141867394106,6.163829593768789
2024-11-15,54.42735414525287,9.436630217427115,8.065706985787143,0.6540474515668582,5.402703291249858,5.145320593643872,4.019187878471408,3.681226534832384,3.0050828855774565,6.162740016191033
2024-11-18,53.7638689478891,9.339056435194614,9.137302234872708,0.6460744238622594,5.368491690714604,5.0825976466407345,3.9701928151495163,3.636351318089609,2.968450055583354,6.0876144320034955
2024-11-19,53.77531296240995,9.3410443184989,9.156712361099254,0.6112815698877389,5.365813901805632,5.083679513002103,3.971037898383224,3.6371253408320467,2.969081910883303,6.088910223197851
2024-11-20,53.77531296240995,9.3410443184989,9.156712361099254,0.6112815698877389,5.365813901805632,5.083679513002103,3.971037898383224,3.6371253408320467,2.969081910883303,6.088910223197851
2024-11-22,53.98983239418526,9.343237711682248,9.193240139821917,0.2630228924692364,5.387219102181351,5.09080808374207,3.9868790854743126,3.6516344904478983,2.980926114651346,6.113199985344364
2024-11-25,53.791753916300436,9.308959140655503,9.159511881500418,0.628938987004487,5.367454414786118,5.072130872279936,3.972251980596568,3.638237334546789,2.969989660854522,6.090771811475224
2024-11-26,53.791753916300436,9.291488613238712,9.176982408917208,0.628938987004487,5.367454414786118,5.072130872279936,3.972251980596568,3.638237334546789,2.969989660854522,6.090771811475224
2024-11-27,53.7829450124061,9.2899670448891,9.192947258485995,0.628835992350315,5.365483714663118,5.071300263308477,3.9716014871027965,3.63764153908203,2.9695032972098208,6.089774390502243
2024-12-02,53.42830325582172,9.228709517421041,9.114976988478375,1.3014364222756183,5.33010401262088,5.037860390628919,3.9454129671637266,3.613655132518633,2.949922557158068,6.049618755913022
2024-12-03,53.197525929755265,9.55167538817845,9.144716042569181,1.2958150193996898,5.3070812498391575,5.0160999400962,3.92837121589511,3.598046370533139,2.937180710639297,6.023488133094508
2024-12-04,54.075764009185924,9.445922492886046,9.190309570401249,0.03512553686858456,5.394695866548883,5.098910745685906,3.9932247054444927,3.657446526441367,2.9856706338296872,6.12292991270786
2024-12-05,53.98101765140707,9.429372255113904,9.156675196392111,0.22791595630668784,5.385134223826689,5.0899769242107045,3.9862281608081718,3.6510383000667495,2.980439428625918,6.112201903241997
2024-12-06,54.05683559220036,9.442616088195614,9.169536018364505,0.08778310424196226,5.392697804609522,5.0971259478095385,3.9918269365229313,3.656166291677728,2.984625544226717,6.120786672151121
2024-12-09,53.67050379102187,9.375131877526874,9.034278857469845,0.8715573853689814,5.3541574307004245,5.06069795814499,3.963298265292272,3.630036510061808,2.963295110254537,6.077042814158394
2024-12-10,53.67050379102187,9.375131877526874,9.034278857469845,0.8715573853689814,5.3541574307004245,5.06069795814499,3.963298265292272,3.630036510061808,2.963295110254537,6.077042814158394
2024-12-11,53.58643721182823,8.994966442690211,9.02012805087436,1.3923075599045984,5.345770967599281,5.052771154116282,3.957090368888233,3.624350616876658,2.9586535647972716,6.067524062424876
2024-12-12,53.78300372887923,9.027961904165673,9.053215810512224,1.0305934459252597,5.365380399289981,5.071305799800864,3.9716058230206595,3.6376455104056835,2.9695065391066806,6.089781038893741
2024-12-13,53.77361072366303,9.026385203584113,9.121493238854782,1.1526659005397077,5.189797006627951,5.070420114760465,3.9709121965657226,3.6370102088999117,2.968987925632581,6.088717480871727
2024-12-16,54.06098802837944,9.548689250171813,8.302218270352487,1.0183622298298172,5.2175323559139475,5.09751748923003,3.992133573165832,3.6564471441734385,2.984854811570154,6.121256847213043
2024-12-17,54.22283531927916,9.577276028607539,8.23902070354296,0.810084580931095,5.233152556501903,5.112778390409134,4.0040851860994975,3.6673937821500115,2.993790842571438,6.139582609907257
2024-12-18,54.539792030331704,9.633259488214463,8.358035365804708,0.1594212823231521,5.263742672510744,5.142664865607681,4.027490853912466,3.688831338199603,3.0112908883262066,6.17547121476927
2024-12-23,54.251497254987,9.582338531668691,8.313855183988693,0.6871738853343596,5.235918776328671,5.115480981017896,4.006201726695299,3.669332349253343,2.99537334632926,6.142827964396782
2024-12-27,54.52047708728698,9.6298479266477,8.3550754172782,0.1947792296070662,5.261878549342377,5.140843621424681,4.026064541974693,3.687524960515594,3.0102244575637505,6.173284208358954
2024-12-30,54.07997872069639,9.5520435399507,8.287570559091431,1.001155825618608,5.219365185006395,5.099308159170568,3.993535940809138,3.6577315909662302,2.9859033395642696,6.123407139126269
2025-01-02,53.73079673714633,9.385663813716672,8.234059622232886,1.7450729697027063,5.185664944523956,5.066383099289381,3.9677505978009218,3.6341144594058856,2.9666240484946007,6.083869707686667
2025-01-03,54.14655134301209,9.458287582516336,8.29777258427333,0.9848024927602068,5.2257902398124205,5.1055854234036975,3.998451995995934,3.6622342699520196,2.9895789958791994,6.130945072394766
2025-01-06,54.21328806955161,9.469945114460115,8.184747722628126,0.9860162818755733,5.232231132640072,5.111878161348676,4.003380169458872,3.6667480482247883,2.993263712836562,6.138501586975599
2025-01-07,54.270622052020336,9.374203853147186,8.193403611233114,0.9870590564836437,5.237764548131238,5.11728429595739,4.007613997301169,3.67062586629855,2.9964292786110613,6.144993440816309
2025-01-08,53.77771975970879,9.289064483206243,8.066590719974156,2.026052449537583,5.102863730821187,5.070807563896542,3.9712156283258477,3.6372881260017387,2.9692147967361135,6.089182741791807
2025-01-09,54.108489788995165,9.240758247098624,8.349053322853496,1.4234451682067581,5.006842729377733,5.101996524192927,3.9956413406013622,3.659659954062437,2.9874775135203566,6.12663541109114
2025-01-13,54.051853510734595,9.231085787980613,8.340314226474177,1.5272852404786974,5.000943669173585,5.0966561774939985,3.9914590347251826,3.6558293256286065,2.984350469900903,6.120222557409643
2025-01-14,54.099339213205845,9.239195493101596,8.259789243803864,1.528626993033098,5.005337104508836,5.101133698302691,3.9949656163470597,3.6590410494154324,2.986972285237088,6.125599303044486
2025-01-15,53.581541456546766,9.150764936107015,8.180732819028265,2.4711201321304452,4.957429822058989,5.052309523667406,3.9567288418474242,3.62401948955046,2.9583832567758854,6.06696972228734
2025-01-16,53.900457880801,9.205230133510506,8.229424401754372,1.8906298964360209,4.98693636011976,5.082380784099887,3.980279224678588,3.645589591970383,2.975991503649292,6.103080222980189
2025-01-17,53.93013777153437,9.210298925785745,8.178891609207088,1.8916709578842845,4.989682379951168,5.085179359701434,3.9824709361615964,3.6475970090685395,2.977630211484522,6.106440839221254
2025-01-20,53.977409761547214,9.218372132657189,8.09840662069833,1.8933290854975964,4.994056042348092,5.089636729139719,3.9859617361873294,3.6507942782858747,2.980240227172142,6.111793386466517
2025-01-22,54.03424565538736,9.052585841818493,8.177131031282011,1.895322679695302,4.999314568837387,5.094995897986468,3.990158782675659,3.6546384078383944,2.9833782921129752,6.118228842365951
2025-01-23,54.08971662258679,8.692965828228626,8.207484709773448,2.143210596932637,5.004446810642635,5.098579430827913,3.994255036158422,3.658390219764112,2.9864409957258053,6.124509749359602
2025-01-24,54.09922039491764,8.676922829315782,8.208926796568518,2.143587167320543,5.005326111295327,5.099475270945904,3.9949568422107595,3.6590330130696973,2.9869657249548545,6.125585849400983
2025-01-27,54.05173490094014,8.757081497025556,8.201721425749593,2.141705637516953,5.0009326952501745,5.094999215644198,3.991450275985104,3.6558213033844704,2.98434392113018,6.1202091273736245
2025-02-03,53.80614799986523,8.717293236551468,8.164456472975717,2.5863299460799136,4.978210694460347,5.0718498186703105,3.973314911674036,3.6392108869671755,2.970784397524225,6.092401635231574
2025-02-04,53.29392087201109,8.63430580401435,8.00018776630517,3.600238889697404,4.930818813408342,5.023566506036008,3.9354895002494548,3.604566099901367,2.9425029386949935,6.034402809681818
2025-02-05,53.881475174342185,8.711997547806641,8.053388824544557,2.5899507391369414,4.985180056875318,5.0789502733658,3.9788774467509627,3.6443056853058655,2.9749434165762167,6.100930835295513
2025-02-06,53.24783795446398,8.609545900224308,7.958682306416179,3.7354767775785067,4.926555165451876,5.019222659734175,3.932086507278023,3.601449254308907,2.9399585749460466,6.029184899597993
2025-02-07,53.65612374081503,8.675560885114484,8.019706697051006,2.997354103091973,4.9643302663197915,5.057708302517513,3.9622363705080987,3.62906390679595,2.962501148404857,6.075414579381299
2025-02-13,53.69413653925403,8.681707105234002,7.95563298315537,2.999477585174308,4.966757330527032,5.061291447047214,3.965043425547098,3.631634925072963,2.9645999388350717,6.0797187201529095
2025-02-14,53.92925221250493,8.719722530056451,7.990469077476474,2.574732080298222,4.9885057479317325,5.08345381006839,3.982405542056506,3.6475371137558144,2.977581317351685,6.1063405684997925
2025-02-17,53.36839782089846,8.629039005365595,7.924702685245062,3.570604076357611,4.936626197567174,5.03058681716682,3.9409892504190998,3.6096033927255946,2.946615014469873,6.042835739784706
2025-02-18,53.38864065897153,8.632312032970772,7.927708555381412,3.450581192314172,5.021945522987078,5.0324949380494095,3.942484082763733,3.610972529142846,2.9477326768513024,6.045127810567739
2025-02-19,53.80849878587475,8.70019812851979,7.990053519096792,2.691298737585161,5.061439029745562,5.0720714073556055,3.9734885054630915,3.639369883779934,2.9709141908407624,6.092667811738551
2025-02-20,53.83701841954289,8.704809416124247,7.9937420017647325,2.6402694970285734,5.064121698658821,5.074759711652146,3.975594537765003,3.6412988262000026,2.972488837714288,6.09589705354929
2025-02-21,53.82760653956644,8.703287626399488,8.027308865384944,2.6223257489233407,5.063236380210416,5.073872533448049,3.974899517503425,3.6406622480885713,2.97196918211312,6.094831358362203
2025-02-27,53.34268265340572,8.624881166787244,7.9549921851410685,3.499584896391021,5.017622532226348,5.028162866142012,3.939090313917356,3.6078641320466835,2.9451952098340275,6.039924044108525
