date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,CHINA INDUSTRIAL SECURITIES,CMB INTERNATIONAL SECURITIES LTD,CMB WING LUNG BANK LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),HANG SENG SECURITIES LTD,ICBC (ASIA) SECURITIES LTD
2025-03-18,3.1165483450753184,3.0959923508622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-19,3.105131668244019,3.0151836851656566,0.0,0.0,0.0,0.0,2.339318646572406,0.0,0.0,0.0
2025-03-20,3.0944285337146753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-21,3.081049615552996,3.019286553401905,1.3920196189169465,0.0,0.0,1.1704790941983627,2.341102502327296,0.0,0.0,0.0
2025-03-24,3.089968894327449,3.013399829410766,1.3897006064355888,0.0,0.0,0.0,2.339318646572406,0.0,1.5975701958054176,0.0
2025-03-25,3.086757953968646,3.015540456316635,0.0,0.0,0.0,1.1660194548111364,2.3330751514302883,0.0,1.593110556418191,0.0
2025-03-26,0.0,3.009118575599029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-27,3.081584772279463,3.007513105419627,0.0,0.0,0.0,1.162451743301355,0.0,0.0,1.5945376410221035,0.0
2025-03-28,3.0758764338638134,0.0,0.0,0.0,0.0,1.1603111163954865,0.0,0.0,1.595429568899549,0.0
2025-03-31,0.0,3.0094753467500066,0.0,0.0,0.0,1.1610246586974426,0.0,0.0,0.0,0.0
2025-04-01,3.075341277137346,3.009118575599029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-02,3.081941543430441,3.0084050332970724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-07,3.0821199290059305,3.008048262146094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6613048645296014
2025-04-08,3.086579568393157,3.00501570736278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-09,3.109948078782223,2.9664844230571434,0.0,0.0,0.8771218746797004,0.0,0.0,0.0,1.5968566535034614,1.6623751779825355
2025-04-10,3.11440771816945,2.921174486882923,0.0,0.0,0.0,1.1406887030916901,0.0,0.0,0.0,0.0
2025-04-11,3.100493643281303,2.9193906311280324,0.0,0.0,0.0,1.1396183896387557,0.0,33.40036590538437,0.0,1.6962684373254568
2025-04-14,3.0853308693647334,2.9190338599770542,0.0,0.0,0.0,1.1389048473367995,0.0,0.0,1.5645688643399418,0.0
2025-04-15,0.0,2.918320317675098,0.0,0.0,0.0,0.0,0.0,33.40839325628138,1.5611795384056497,1.7051877160999096
2025-04-16,0.0,2.918677088826076,0.0,0.0,0.0,1.1378345338838651,0.0,0.0,0.0,0.0
2025-04-22,3.0987097875264125,2.9158229196182512,0.0,0.0,0.0,1.1369426060064198,0.0,0.0,0.0,0.0
2025-04-23,0.0,2.914752606165317,0.0,0.0,0.8908575639923578,0.0,0.0,0.0,1.54780062024397,0.0
2025-04-25,0.0,2.914395835014339,0.0,0.0,0.0,0.0,0.0,33.41285289566861,0.0,0.0
2025-04-29,3.1001368721303253,2.9425807559416097,0.0,0.0,0.0,0.0,0.0,0.0,1.550298018300817,0.0
2025-04-30,3.0990665586773907,2.942402370366121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7044741737979534
2025-05-02,3.0969259317715223,2.9418672136396538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
