date,EVERBRIGHT SECURITIES INVESTMENT,VMS SECURITIES LTD,UOB KAY HIAN (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,CITIBANK N.A.,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-04-30,72.61887674676292,0.0,0.0,12.241555031521912,8.313798313126327,2.7255746561771867,4.10019525241165,0.0
2024-05-06,72.5779794740282,0.0,0.0,12.273386196722665,8.308009736210824,2.741410750349662,4.099213842688653,0.0
2024-05-07,72.57276015269073,0.0,0.0,12.27914172704525,8.307412279891395,2.7417667856407526,4.098919054731878,0.0
2024-05-10,72.58898265650198,0.0,0.0,12.278124077713372,8.02830210289374,2.9383595213399487,4.1662316415509615,0.0
2024-05-13,72.7523336763767,0.0,0.0,12.310190605891318,7.813680320635184,2.9481882530553096,4.175607144041499,0.0
2024-05-14,72.747573318363,0.0,0.0,12.320364451677248,7.802078819839496,2.9546494859732397,4.1753339241470195,0.0
2024-05-16,72.74434631132475,0.0,0.0,12.319817933065206,7.801732727700387,2.958954317252876,4.175148710656786,0.0
2024-05-17,72.72015288110441,0.0,0.0,12.348978747260498,7.799138015040005,2.957970223526977,4.173760133068111,0.0
2024-05-20,72.72023349914022,0.0,0.0,12.348881576766622,7.799146661215278,2.9579735027520604,4.173764760125818,0.0
2024-05-21,72.72031411735477,0.0,0.0,12.348784406057298,7.799155307409723,2.9579767819844145,4.173769387193785,0.0
2024-05-24,56.087391611679635,22.87237139806109,0.0,9.524314014829677,6.015296870982638,2.2815003215385143,3.2191257829084474,0.0
2024-05-28,56.086816132731244,22.87213671843237,0.0,9.542342994324375,6.015235151643976,2.2643762494706277,3.21909275339741,0.0
2024-05-29,56.082596314588514,22.870415881627174,0.0,9.549148780220262,6.014782581857066,2.264205884015101,3.2188505576918853,0.0
2024-05-30,56.08518567317326,22.871471818969436,0.0,9.543775612307776,6.015060287062194,2.2655074350238587,3.218999173463484,0.0
2024-06-03,56.01865755033676,22.844341729831626,0.0,9.54953468851377,6.048062957810216,2.2900625063889435,3.2493405671186832,0.0
2024-06-04,56.01951867641179,22.844692896017875,0.0,9.549681485200525,6.048155929419037,2.291122518180319,3.2468284947704444,0.0
2024-06-05,56.02669575674006,22.847619700814903,0.0,9.550904966457558,6.048930803997915,2.278604301690049,3.247244470299504,0.0
2024-06-06,56.02573870644368,22.847229416845607,0.0,9.550741817510339,6.048827475915817,2.2785653784786613,3.2488972048058957,0.0
2024-06-12,56.02176729709447,22.84560988085011,0.0,9.550064808938535,6.0483987020960654,2.285492405734957,3.2486669052858597,0.0
2024-06-18,56.01937515356078,22.844634367570425,0.0,9.550511023795739,6.051556454044752,2.2853948146352208,3.248528186393087,0.0
2024-06-19,56.014591479311825,22.84268359091768,0.0,9.54969547500528,6.0510396922155465,2.2937389784051674,3.2482507841444965,0.0
2024-06-20,56.00741749959208,22.83975805054511,0.0,9.55701064025349,6.050264714930362,2.297714325087711,3.24783476959124,0.0
2024-06-25,56.016504850969675,22.843463861597474,0.0,9.558561290465274,6.045268657495179,2.28783960011385,3.248361739358554,0.0
2024-06-27,56.01506980997202,22.84287865359035,0.0,9.558316417505655,6.045113788704483,2.290342807990106,3.2482785222373933,0.0
2024-06-28,56.01502197653838,22.84285914717317,0.0,9.558308255289745,6.0451086265481155,2.290426246043809,3.2482757484067855,0.0
2024-07-02,55.934156950580494,22.809882486043552,0.0,9.54536229042941,6.155078379446104,2.3119334568790473,3.2435864366213982,0.0
2024-07-08,55.93034158005684,22.80832658249499,0.0,9.55153236569754,6.154658530361037,2.311775755695282,3.243365185694311,0.0
2024-07-09,55.92552541809604,22.806362557392106,0.0,9.550709883203288,6.15412855268777,2.320187689116966,3.243085899503827,0.0
2024-07-15,55.92600222881874,22.80655700023608,0.0,9.558464544926487,6.145655205952588,2.3202074706095948,3.243113549456509,0.0
2024-07-18,55.92233099596389,22.805059875856927,0.0,9.56295223819088,6.143546726459402,2.3232095065470983,3.242900656981805,0.0
2024-07-22,55.91689654916681,22.8028437149353,0.0,9.562022925084007,6.142949705962658,2.3327015880070854,3.242585516844141,0.0
2024-07-23,55.93119999304229,22.808676642286535,0.0,9.53888904947334,6.144521061702544,2.333298288974081,3.24341496452121,0.0
2024-07-24,55.93096154234769,22.808579402377703,0.0,9.538848382462445,6.144494865852726,2.3337146700434164,3.243401136916023,0.0
2024-07-26,55.93239227701358,22.809162854267868,0.0,9.539092389729209,6.133481949595928,2.3423864250776982,3.243484104315724,0.0
2024-07-31,55.92876789134982,22.807684834117364,0.0,9.53847426223108,6.133084503623352,2.3487145801983424,3.2432739284800456,0.0
2024-08-01,55.92686050860852,22.806907005710595,0.0,9.538148964144387,6.132875342220837,2.3520448587561855,3.243163320559476,0.0
2024-08-06,55.92657441241822,22.806790336025447,0.0,9.538100171345071,6.126023246897446,2.35936510329174,3.243146730022083,0.0
2024-08-07,55.92152052898788,22.804729368390838,0.0,9.537238247529437,6.125469660204417,2.368188536373714,3.2428536585137135,0.0
2024-08-08,55.91970898186533,22.80399062163508,0.0,9.536929293904056,6.125271228959483,2.371351265595905,3.2427486080401504,0.0
2024-08-09,55.91246396690466,22.80103611317599,0.0,9.535693679544266,6.124477632524523,2.3840001336524286,3.242328474198134,0.0
2024-08-14,55.90269570247008,22.79705262659118,0.0,9.534027732976716,6.123407647179689,2.401054272069656,3.241762018712673,0.0
2024-08-15,55.88578799802991,22.79015768488803,0.0,9.522624492407811,6.121555629752547,2.43909264331154,3.2407815516101652,0.0
2024-08-16,55.87498195240751,22.785750992372694,0.0,9.520783202906559,6.120371969079864,2.4579569673843484,3.2401549158490273,0.0
2024-08-20,55.873887299880074,22.785304594377713,0.0,9.52059668026204,6.115993128803921,2.464126859035966,3.240091437640284,0.0
2024-08-21,55.870698773913944,22.784004317292002,0.0,9.520053373340058,6.110704027436881,2.4746329709839103,3.2399065370332063,0.0
2024-08-22,55.861420806201814,22.780220773125777,0.0,9.518472459735001,6.101173304851386,2.4993441425409935,3.2393685135450343,0.0
2024-08-23,55.86123052116795,22.780143175115942,0.0,9.518440036233628,6.09476556592731,2.5060632225190784,3.2393574790360944,0.0
2024-08-26,55.84582173746584,22.77385949150186,0.0,9.515814466006631,6.093084383406906,2.5329559882182098,3.238463933400551,0.0
2024-08-27,55.84092504669083,22.771862626844598,0.0,9.514980097392064,6.092550127679918,2.541502123997602,3.2381799773949895,0.0
2024-08-28,55.82305703492205,22.764576072958295,0.0,9.511935488510357,6.122513587047867,2.5407739938844562,3.237143822676973,0.0
2024-08-29,55.82243946242835,22.76432422763201,0.0,9.511830257624922,6.122445853459194,2.5418521888174324,3.2371080100380882,0.0
2024-09-03,55.80876136012394,22.75874631382754,0.0,9.509499585790818,6.120945678233186,2.565732236500724,3.2363148255237935,0.0
2024-09-04,55.8453938370407,22.77368499421889,0.0,9.413579228969013,6.124963423759193,2.6039393962870636,3.238439119725136,0.0
2024-09-05,55.84453805586202,22.773336007674995,0.0,9.413434974208238,6.124869564121754,2.6054319046179475,3.238389493515048,0.0
2024-09-09,55.84439542821552,22.773277844290885,0.0,9.413410932177943,6.124853921128519,2.605680651559229,3.2383812226279036,0.0
2024-09-11,55.84320689282647,22.772793160976917,0.0,9.413210586701217,6.064279890653134,2.6681971686309582,3.238312300211306,0.0
2024-09-12,55.83612427107576,22.769904876275145,0.0,9.412016704512945,6.063510755013444,2.6805418096737283,3.2379015834489775,0.0
2024-09-16,55.83674214640266,22.770156845096455,0.0,9.411014269610405,6.0635778530389395,2.6805714722025757,3.2379374136489685,0.0
2024-09-17,55.841780717138235,22.772211568232397,0.0,9.402839741603929,6.0641250154404105,2.680813360401193,3.2382295971838393,0.0
2024-09-19,55.85899476912206,22.77923143809844,0.0,9.448145996224353,6.035338209422972,2.6816397606332814,3.196649826498897,0.0
2024-09-20,55.893645236276846,22.793361857272995,0.0,9.391974844990228,6.0390820520978705,2.6833032361546514,3.1986327732074127,0.0
2024-09-23,55.89207361188282,22.79272095071975,0.0,9.391710760285928,6.03891224444567,2.6860395990082995,3.19854283365753,0.0
2024-09-24,55.89197836476011,22.792682109056724,0.0,9.391694755629644,6.03890195337972,2.6862054342355286,3.198537382938276,0.0
2024-09-25,55.900218441478465,22.796042402513685,0.0,9.374927745067469,6.039707041454625,2.6900954306249107,3.199008938860844,0.0
2024-09-26,55.9350631775764,22.810252044331534,0.0,9.366019443885202,5.976106964477317,2.7115553667065653,3.2010030030229766,0.0
2024-09-27,55.94121675850189,22.812761467292937,0.0,9.35852169212187,5.974205973054675,2.7119389542442525,3.2013551547843737,0.0
2024-09-30,55.92924475736382,22.80787929950906,0.0,9.35140308531349,5.972927430955433,2.737875395311706,3.2006700315464944,0.0
2024-10-02,55.93768585499117,22.814103943445584,0.0,9.345426599437127,5.962617448926045,2.7386226063634034,3.201543546836673,0.0
2024-10-03,54.69490843733163,22.30723897841018,0.0,9.133628033503054,5.552200898910848,2.823129613064053,3.130414290042307,2.3584797487379316
2024-10-04,54.56590642924073,22.254625696746576,0.22745475385011266,9.117992527936627,5.52978779569638,2.8282847224365644,3.12303097519437,2.3529170988986414
2024-10-07,54.563999862566895,22.253848106297355,0.22744680643968962,9.113514341835579,5.532090340141125,2.833343801654405,3.1229218545516773,2.352834886513278
2024-10-08,54.53958943013476,22.243892346878656,0.2190295792212276,9.254292759392682,5.473485987137792,2.7972344064701704,3.120693197850982,2.351782292913728
2024-10-09,54.560543457916374,22.242468180590215,0.21901555584177432,9.237070370097209,5.476128925826814,2.790153912059351,3.120493395317341,2.354126202350917
2024-10-10,54.557186523340306,22.241099673134823,0.21900208051976494,9.237749207364622,5.47579199724493,2.7948877564450756,3.1203014014054546,2.3539813605450206
2024-10-14,54.55419284910147,22.239879254499296,0.21899006338822855,9.237242311507462,5.4808956111614435,2.7948175344695265,3.1201301835234836,2.353852192349099
2024-10-15,54.558320576654275,22.24156198789843,0.21900663280794191,9.237941227898851,5.475988965857166,2.7952784365021697,3.120366261570913,2.3515359108102554
2024-10-16,54.56145080844609,22.242838076379496,0.21901919810535922,9.230156166342503,5.476303145519798,2.7980164876388445,3.120545289619629,2.35167082794828
2024-10-17,54.56185912603036,22.243004533498507,0.21902083716349557,9.229393727206638,5.476344128133675,2.7981205783713348,3.1205686426187778,2.3516884269772143
2024-10-18,54.55950004211437,22.2420428156414,0.21901136738840918,9.228994677125776,5.48026473934446,2.798165892047684,3.120433719003427,2.351586747334468
2024-10-21,54.55596179871334,22.240600394776894,0.21899716426109286,9.228229881838807,5.479909338167124,2.804635822432044,3.1202313554552616,2.3514342443554397
2024-10-22,54.526177104887495,22.228458193422153,0.21887760329522976,9.15879154633869,5.585109941123254,2.8139072535655485,3.118527872783085,2.3501504845845433
2024-10-23,54.525497468771064,22.228181129013777,0.21887487511709267,9.158677387491542,5.585040326075368,2.826170388522846,3.1184890022022937,2.339069422806014
2024-10-24,54.521918331462,22.226722037101094,0.2188605078344833,9.158076197856214,5.584673715459569,2.83254902778656,3.118284299799677,2.338915882700406
2024-10-25,54.51150073317553,22.222475138450175,0.21881868977449628,9.171778237476099,5.583606642085978,2.835663093320356,3.1176884837650904,2.3384689819522766
2024-10-28,54.50249045775134,22.218801957214808,0.21878252095440678,9.171425075749502,5.582683720628509,2.8505606572047517,3.11717315706251,2.338082453434167
2024-10-29,54.497556443728854,22.216790528388366,0.21876271495990637,9.170594802865642,5.5813477959241204,2.8601859582741267,3.1168909648922387,2.337870790966744
2024-10-31,54.48570035712675,22.211957207232082,0.21871512255644598,9.185206786678771,5.580133559045568,2.864711909254315,3.116212877072884,2.3373621810331806
2024-11-01,54.46308854792675,22.202739145703337,0.26012480180424025,9.181394884804304,5.577817778675294,2.8635230410066748,3.1149196347993864,2.3363921652800124
2024-11-05,54.37472106193396,22.16671474288724,0.25970274394096676,9.166497881980765,5.624288023767359,2.9656086113916365,3.1098656133596263,2.3326013207384406
2024-11-06,54.01027074246735,22.01814080794477,0.2579620683816782,9.652425662435316,5.669477827649896,2.9849113590806478,3.0898446325904865,2.3169668994498593
2024-11-07,53.94859147396897,21.992996278949466,0.2576674778999163,9.65784603636466,5.737820628082154,3.0044411053457942,3.086316056375408,2.314320943013639
2024-11-08,53.942559894208664,21.99053741009672,0.2576386700681986,9.656766266400522,5.745399887852369,3.0070646759379867,3.0859709989614714,2.3140621964740657
2024-11-11,53.93320474456236,21.98672363543201,0.2575939883119399,9.671530184730397,5.74440347470783,3.0074472937137777,3.0854358052191633,2.313660873322526
2024-11-12,53.93298309790923,21.98663327766948,0.25759292969052766,9.670668507899942,5.744379867213886,3.008667829478741,3.0854231251545743,2.3136513649836195
2024-11-13,53.92761980434582,21.984446846250968,0.25756731370523567,9.677925305972135,5.743808625020372,3.010094518328166,3.0851162993675136,2.313421287009789
2024-11-14,53.57694789551325,21.841489898249684,0.2558924461350075,9.658267967401555,5.792191655113811,3.5117772987800695,3.065054898074544,2.298377940732076
2024-11-15,53.569949480497606,21.83863688371877,0.25585902053672754,9.657006369452752,5.79143505805771,3.524380939956158,3.0646545295006513,2.298077718279625
2024-11-18,53.49221524590126,21.806947293953492,0.25548774885701026,9.696634303526457,5.812378895016302,3.581386013700633,3.060207473334587,2.2947430257102686
2024-11-19,53.48781124612735,21.805151933815374,0.25546671461898085,9.699096565684496,5.811900363416482,3.586063548934796,3.0599555272718053,2.294554100130725
2024-11-20,53.474734333528126,21.799820923639263,0.25540425710162784,9.696725292021844,5.810723930898072,3.609390727195574,3.0592074171873698,2.293993118428118
2024-11-21,53.46732692097246,21.79680117479462,0.25536887806282743,9.68478924693315,5.834364030046829,3.6088907481582924,3.0587836504924084,2.2936753505394156
2024-11-22,53.425013330306726,21.779551370552564,0.255166781290885,9.677938975406857,5.835120409979903,3.6789860222503155,3.056362954961598,2.2918601552511557
2024-11-25,53.427144819765196,21.780420305930633,0.2551769616403238,9.669938615040476,5.835353212872546,3.683529597311376,3.0564848941996745,2.291951593239781
2024-11-26,53.416880433323485,21.776235866510614,0.25512793721736177,9.658881899779983,5.83423212881307,3.711314191357187,3.0558162779276152,2.2915112650706817
2024-12-02,53.414793244144064,21.77538499084172,0.2551179684534503,9.658341685991134,5.83400416443045,3.7152393424143066,3.055696876221304,2.2914217275035647
2024-12-04,53.41444539513844,21.775243184694844,0.255116307068537,9.658278788723404,5.833966172098661,3.715866370176041,3.0556769768440843,2.291406805255982
2024-12-05,53.41405407042249,21.77508365498727,0.25584705767336446,9.658208030276402,5.833923431316868,3.715839147009328,3.055654590354509,2.2913900179597633
2024-12-06,53.413097523032945,21.774693703320246,0.2558424759234973,9.657953668824247,5.833818956486673,3.7176448198247884,3.0555998692053166,2.2913489833822864
2024-12-09,53.41431495292937,21.77519000786593,0.2558483072699911,9.658173799879737,5.833951925101812,3.714636257050786,3.0564835404391326,2.2914012094632454
2024-12-11,53.41922871613147,21.77719318112527,0.2558718436197261,9.658573827493532,5.810065589649459,3.730690122101262,3.0567647166811587,2.291612003198113
2024-12-12,53.41953313827913,21.777317283626886,0.2558733017661282,9.65862886916782,5.810098699686561,3.7309556139196705,3.055968031061049,2.2916250624927597
2024-12-17,53.284623529470046,21.72231924858153,0.2552271005543617,9.62562853632252,5.915202724457943,3.8620989217365542,3.049062314472107,2.2858376244049405
2024-12-18,53.25720462925365,21.711141500396522,0.2550957672364346,9.620675434829524,5.912158912894332,3.9115690191506873,3.047493345230768,2.2846613910080813
2024-12-19,53.26061964080895,21.712533683850737,0.25511212474146866,9.614798873350832,5.912538018240639,3.911901009028112,3.047688759636408,2.2848078903428575
2024-12-20,53.25828528174694,21.711582045471275,0.25510094343520084,9.614377466445866,5.916337117317134,3.912054213536291,3.047555182522168,2.284707749525125
2024-12-23,53.24130249697697,21.704658744750212,0.2550195978869156,9.611311672976434,5.911204983422103,3.9459399021935333,3.0465833905565507,2.283979211237285
2024-12-27,53.24134569642517,21.704676355688285,0.2550198048072085,9.611238332519374,5.911209779713357,3.945943103888805,3.046585862523148,2.283981064434652
2024-12-30,53.24160489458657,21.70478202191688,0.2550210463360178,9.611122844765857,5.902475505443519,3.954400808862172,3.046600694406974,2.2839921836820123
2025-01-02,53.22847536238656,21.699429560528554,0.2549581574158551,9.60875271435528,5.901019938084835,3.9780859286053882,3.045849393953184,2.2834289446703484
2025-01-03,53.231325302573175,21.700591383705152,0.25497180829527216,9.60926718279191,5.87002213784816,4.004258507828397,3.0460124737432985,2.283551203214641
2025-01-06,53.23110938732949,21.700503362442294,0.254970774086565,9.60500979037476,5.869998328047199,4.0088662983719425,3.0460001186023775,2.2835419407453763
2025-01-07,53.21379868627732,21.69344638146421,0.25488785785772716,9.601886251245142,5.868089410735442,4.0400825145713055,3.045009562552262,2.2827993352965836
2025-01-08,53.21207255058727,21.69274269495876,0.2548795898701136,9.601574787696979,5.867899063141127,4.043195238009123,3.0449107893052427,2.28272528643138
2025-01-09,53.21202939862981,21.69272510338104,0.25487938317729575,9.601567001367169,5.867894304609489,4.043273053507722,3.044908320056169,2.2827234352713006
2025-01-10,53.221308679827914,21.696507949073307,0.254923829846495,9.603241352846618,5.851073709485624,4.04438367439568,3.0454393007543974,2.283121503769961
2025-01-14,53.22035902335176,21.696120806596074,0.2549192811032952,9.602907783051444,5.850969305625995,4.046258076127511,3.045384959340659,2.2830807648032634
2025-01-15,53.22022952736718,21.69606801551054,0.2549186608327089,9.602884417218876,5.850955069024722,4.04649155114558,3.04537754929813,2.283075209602266
2025-01-16,53.21910725523114,21.695610503530382,0.2549132852807327,9.602681918099599,5.850831688049076,4.048514953709677,3.045313330440045,2.2830270656593523
2025-01-17,53.219064091863444,21.695592907301098,0.2549130785332611,9.602674129842487,5.841905390507289,4.057514327404584,3.045310860538052,2.283025214009789
2025-01-20,53.21850297445471,21.69536415891777,0.25491039084664885,9.602572883649668,5.841843796135597,4.058525900980087,3.0452787521767344,2.28300114283879
2025-01-21,53.2188914390928,21.69552252266939,0.2549122515467286,9.602561872183282,5.841075390683643,4.058717735412438,3.0453009809701475,2.2830178074415723
2025-01-22,50.163260257432604,26.18344788687344,0.24027613637501669,9.05114196910078,5.505702525605692,3.8337847206852986,2.8704511037297995,2.1519354001973734
2025-01-23,50.163298606282666,26.183467903617014,0.24027632006151317,9.051072440443695,5.505706734609644,3.833787651540165,2.8704532981345983,2.151937045310701
2025-01-24,50.16019253938916,26.181846646541175,0.24026144236519387,9.050512006077552,5.505365826138931,3.839742177991761,2.8702755622159795,2.1518037992802554
2025-01-27,50.14811704602609,26.175543666041946,0.24020360216750314,9.048256773753046,5.504040472205279,3.8629680865478875,2.869584576162158,2.1512857770961014
2025-02-03,50.15260155051037,26.177884418793262,0.24022508241829843,9.048225166187528,5.4855775907526105,3.8741668458354956,2.869841189284601,2.1514781562178436
2025-02-04,50.1438632574149,26.17332333881738,0.24018322701869493,9.046037309174503,5.476979969880428,3.8762428985278214,2.8922667037958503,2.1511032953704246
2025-02-05,50.13746477271886,26.169983556081284,0.24015257902704662,9.044806603057433,5.476281093283346,3.88858494352594,2.8918976431962284,2.1508288091098744
2025-02-06,50.136698596615005,26.16958363925004,0.24014890913332224,9.04466838476669,5.476197407446206,3.890053670950761,2.8918534506372504,2.150795941200728
2025-02-07,50.135549376364466,26.168983786920137,0.24014340450303648,9.044461065251081,5.476071883486057,3.892256677923532,2.891787164331209,2.150746641220482
2025-02-10,46.85752395220996,24.457970439208584,6.757840277174773,8.453033348297017,5.118028477522554,3.6427669751698892,2.702712705911287,2.0101238245059343
2025-02-12,46.85732318695004,24.457865646842748,6.7578113226025875,8.452997130518225,5.117720909564129,3.643465465675445,2.7027011258965294,2.0101152119502963
2025-02-13,46.84795605456454,24.45297633499566,6.7564603851398894,8.451307312624449,5.125979260222044,3.653446442144883,2.7021608355529323,2.0097133747555995
2025-02-14,46.84775537128511,24.452871585420734,6.756431442391013,8.451128319143812,5.125957301989179,3.6540019537865813,2.702149260266758,2.0097047657168123
2025-02-17,46.851602100164484,24.454879441860513,6.7569862215847,8.451822252057159,5.117096056852184,3.6553730051602376,2.7023711371851595,2.0098697851355665
2025-02-18,46.85166900538593,24.454914364020077,6.756995870724519,8.451691519044195,5.116389352090949,3.6560922372195557,2.7023749962365318,2.0098726552782513
2025-02-19,46.84742090297345,24.452697004790146,6.763522678605288,8.450925193064911,5.115925442343203,3.6576883923967594,2.70212996834351,2.009690417482738
2025-02-20,46.72208975847606,24.38727857955804,6.745428191826619,8.692215510256913,4.666471934425219,3.6515343503395283,3.130667792676806,2.0043138824408153
2025-02-21,46.71590275366946,24.384049181845484,6.744534952742898,8.691064474859738,4.665853993651648,3.664292949605204,3.130253225246682,2.0040484683788864
2025-02-24,46.71517106576774,24.383667266636113,6.744429316453396,8.683951418516711,4.665780914705999,3.6727787403029706,3.130204197650527,2.0040170799665398
2025-02-25,46.70140630248027,24.37648254697549,6.742442050412577,8.681392666553512,4.664406128563147,3.7011618408788527,3.1292818737279315,2.0034265904082136
2025-02-26,46.69934561113542,24.37540693896752,6.742144541342156,8.681009601627942,4.664200312462541,3.705411010187129,3.1291437947152563,2.003338189562034
2025-02-27,46.697318334219254,24.37434877210966,6.741851856427298,8.680632748159352,4.663997833701821,3.709591278558258,3.129007954675115,2.0032512221492405
2025-02-28,46.67947924270507,24.36503739719874,6.738636116501806,8.673048285648687,4.697074124733143,3.716426258075741,3.1278126256660146,2.002485949470795
2025-03-03,46.68505872235117,24.36794968826196,6.739441568569063,8.674084953091523,4.685540513357369,3.717012767667991,3.12818648516841,2.0027253015325135
2025-03-05,46.683696940596114,24.367238886343703,6.739244982148941,8.673831934011025,4.685403838289194,3.719821298254088,3.128095237403097,2.0026668829538363
2025-03-06,46.492938968566506,24.267669970886242,7.022049974087549,8.645474549634683,4.674760977816539,3.7873086543732386,3.1153132783272808,1.9944836263079617
2025-03-07,46.49303836218709,24.26698220082465,7.021850962161436,8.645229528230871,4.665134255038474,3.7981126036819837,3.1152249872302002,1.9944271006452934
2025-03-10,46.48516668112793,24.262873586914218,9.975669282459702,5.699313868674765,4.663281799100819,3.8049078029682692,3.1146975521906577,1.9940894265636444
2025-03-11,46.48921746439213,24.264987888083475,9.976538576410086,5.699810514957545,4.663050543961978,3.7971628465072946,3.11496897134688,1.9942631943406182
2025-03-12,46.48796592753529,24.264334650013897,9.976269997879127,5.699657070281005,4.662925009914744,3.797202312579964,3.1174355250419845,1.9942095067539891
2025-03-13,46.487603653126726,24.26414556134742,9.976192254161134,5.699612653627082,4.66288867237305,3.797314409938979,3.1180488292756277,1.9941939661499812
2025-03-14,46.48674739060587,24.263698636214436,9.97600850109888,5.69950767156057,4.662802785889443,3.7990863824134293,3.1179913974413127,1.994157234776059
2025-03-17,46.510998404694654,24.276356422153484,9.937550742325014,5.706024960785232,4.666652855014659,3.7876010982572614,3.1196179782961253,1.9951975384735718
2025-03-18,46.510866537322556,24.27628759414645,9.937522567511605,5.7057252644509395,4.666639624181747,3.7881573970748117,3.1196091335961866,1.9951918817157033
2025-03-19,46.517889515263086,24.279953228544265,9.930941595932186,5.706374137858116,4.660255232980871,3.789012957071121,3.120080183648774,1.995493148701584
2025-03-20,46.52923626919153,24.28587565231605,9.883728608460942,5.707553327172161,4.6755735067167965,3.8012115010132774,3.120841241006487,1.9959798941227576
2025-03-21,46.525211496311705,24.28377492723381,9.891381851139146,5.706776018421869,4.67516907021716,3.8013081059091105,3.1205712886454307,1.9958072421217652
2025-03-24,46.529797153476274,24.28616840515463,9.88242958094113,5.70698395189208,4.675629868177081,3.8021082247724407,3.1208788610266645,1.996003954559701
2025-03-25,46.52992912821434,24.286237289201196,9.882457610959207,5.706645595279562,4.675643129894624,3.8021899175998604,3.120887712927928,1.9960096159232832
2025-03-26,46.54405475221646,24.29361014067123,9.885457741908144,5.708165236357849,4.677062568480894,3.773198836332244,3.121835156588635,1.9966155674445387
2025-03-28,46.543163396316054,24.293144898593454,9.88526842748048,5.707772204864138,4.676972998989383,3.7753253721512796,3.1217753709468004,1.996577330658415
2025-03-31,46.54336147245462,24.29324828418188,9.885310496726659,5.707512778956116,4.676992903024352,3.7753414389979865,3.1216467980629523,1.996585827595433
2025-04-01,46.54342749820879,24.29328274624024,9.88532451988829,5.707379016967625,4.676999537740323,3.7753467946439447,3.1216512263869407,1.9965886599238438
2025-04-02,46.5436585898236,24.293403364214477,9.88430965659443,5.707336424888439,4.677022759394458,3.776003906328192,3.121666725619841,1.9965985731365643
2025-04-09,46.543724616420754,24.293437826712825,9.884323678425794,5.7071317320504,4.677029394195137,3.776080192693591,3.1216711540003677,1.9966014055011367
2025-04-10,46.543625576595275,24.293386133001967,9.884302645693666,5.7057009960232286,4.677019442001178,3.777703538293105,3.1216645114342896,1.9965971569572916
2025-04-11,46.53689185713844,24.289871476701574,9.88287262987049,5.719130307116092,4.67634279216081,3.777369755374123,3.121212883251097,1.9963082983873652
2025-04-16,46.53685885350865,24.28985425049901,9.882865621008133,5.718913493302464,4.676339475732055,3.777650753620528,3.1212106697093156,1.996306882619844
2025-04-17,46.536660832712926,24.2897508937967,9.882823568042753,5.718889158531521,4.67631957725831,3.7780601930763433,3.1211973885245587,1.9962983880568856
2025-04-22,46.53669383606186,24.28976811985267,9.882830576845462,5.7187513762502835,4.676322893658842,3.77813379147103,3.1211996020475024,1.9962998038123583
2025-04-24,46.536660832712926,24.2897508937967,9.882823568042753,5.718747320570098,4.67631957725831,3.778202031037767,3.1211973885245587,1.9962983880568856
2025-04-25,46.53639680760672,24.289613086228545,9.882767497978946,5.718714875335702,4.676293046223402,3.7787479440872564,3.1211796804540346,1.9962870620853934
2025-04-28,46.53636380467909,24.28959586039247,9.911978922826234,5.718710819707289,4.647000377776616,3.778887101310955,3.121177466959347,1.9962856463479932
