date,BRIGHT SMART SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,TIGER BROKERS (HK) GLOBAL LTD,TOTAL_CCASS_PCT
2024-03-21,15.420021228255685,5.820461550193863,1.0655203758329272,5.708518338449128,2.561786989994442,2.5497454272433377,1.7379145209334892,1.373711348460672,0.011783446358618957,0.07046500922454135,36.31992823494671
2024-03-22,15.424734606799134,5.817044350749864,1.0636409161387277,5.704983304541543,2.560137307504236,2.5517486131243032,1.7296661084824558,1.409179816586274,0.011783446358618957,0.07046500922454135,36.3433834795097
2024-03-25,15.352619915084384,5.797248160867383,1.0674116189734857,5.693435527110096,2.574159608670992,2.6049398559111223,1.7176469931966647,1.5226544050197746,0.011783446358618957,0.07058284368812756,36.41248237488065
2024-03-26,15.252814124426884,5.820461550193863,1.071182321808244,5.683655266632442,2.5419908001119627,2.642175546404358,1.7108125943086656,1.6268200708299663,0.010605101722757061,0.07070067815171374,36.43121805459085
2024-03-27,15.373830118529899,5.82670677676393,1.0677827975337821,5.676467364353685,2.452790111177217,2.6145021226311416,1.7172934898059062,1.6327117940092757,0.011783446358618957,0.07070067815171374,36.44456869931517
2024-03-28,15.365935209469624,5.833187672261171,1.0629339093572105,5.680120232724857,2.401178616126466,2.614207536472176,1.7350864938074206,1.6998774382534036,0.011783446358618957,0.07081851261529994,36.47512906744625
2024-04-02,15.44559130685389,5.831537989770965,1.0684721291457615,5.681416411824305,2.345796418240957,2.5603689700596464,1.7400355412780406,1.7189666213543664,0.011783446358618957,0.07081851261529994,36.474787347501845
2024-04-03,15.353209087402316,5.830359645135102,1.0683542946821751,5.684362273413959,2.3432040600420607,2.5401014423228214,1.7412138859139024,1.8426928081198655,0.011783446358618957,0.07176118832398945,36.487042131714816
2024-04-05,15.330938373784525,5.871012535072338,1.0691791359272786,5.690136162129683,2.3741945239652287,2.593716123254538,1.7500514706828667,1.872151424016413,0.011783446358618957,0.07211469171474802,36.63527788690624
2024-04-08,15.350145391349074,5.864885142965856,1.0734211766163813,5.689429155348166,2.372427007011436,2.56767470680199,1.7618349170414858,1.872151424016413,0.011783446358618957,0.0723503606419204,36.63610272815134
2024-04-09,15.4241454344812,5.8969361170613,1.064465757383831,5.706515152568163,2.3697168143489535,2.509440914897695,1.768904984856657,1.869205562426758,0.011783446358618957,0.07293953295985135,36.69405371734303
2024-04-10,15.354387432038177,5.899528475260196,1.0637587506023138,5.412046828066275,2.3698346488125397,2.501894324511781,1.768904984856657,1.9574635756528143,0.011783446358618957,0.0757675600859199,36.41537002624529
2024-04-11,15.320686775452527,5.89941064079661,0.9380293779558495,5.409454469867379,2.368774138640264,2.585626492743187,1.768315812538726,2.024982723287701,0.011783446358618957,0.0757675600859199,36.40283143772678
2024-04-12,15.7074194849424,5.979538076035219,0.9624211119181908,5.404741091323931,2.3496849555393013,2.4332658243194625,1.79046869169293,2.1952535231697445,0.011783446358618957,0.057738887157232896,36.89231509245703
2024-04-15,15.695282535193025,5.957031693490256,0.9630102842361217,5.405448098105449,2.3506276312479906,2.3409012800374276,1.7945928979184462,2.2479255283927713,0.011783446358618957,0.05809239054799146,36.8246957855281
2024-04-16,15.697403555537576,5.952553983873981,0.9614784362095014,5.404505422396759,2.3565193544273,2.4000541807576945,1.7896438504478265,2.2485147007107025,0.011783446358618957,0.05809239054799146,36.88054932126795
2024-04-17,15.733696570322122,5.952553983873981,0.9665453181437075,5.420295240517309,2.3554588442550246,2.3972261536316264,1.7896438504478265,2.248868204101461,0.011783446358618957,0.05809239054799146,36.934164002199665
2024-04-18,15.715314394002677,5.9518469770924645,0.9755007373762578,5.4250086190607565,2.3539269962284037,2.3599510475103207,1.790115188302171,2.2518140656911156,0.011783446358618957,0.057738887157232896,36.89300035878002
2024-04-19,15.666413091614409,5.958327872589705,0.9683128350975002,5.434317541684066,2.3538091617648176,2.32719306663336,1.7948285668456188,2.3182727031537267,0.011783446358618957,0.057738887157232896,36.890997172899056
2024-04-22,15.6681806085682,5.955264176536463,0.9717300345414996,5.435613720783513,2.3539269962284037,2.32719306663336,1.7954177391635497,2.3083746082124863,0.011783446358618957,0.057738887157232896,36.885223284183326
2024-04-23,15.670419463376339,5.955264176536463,0.9802141159197053,5.440798437181306,2.357579864599576,2.3246007084344638,1.7934145532825845,2.30672492572228,0.011783446358618957,0.057738887157232896,36.89853857856857
2024-04-24,15.680081889390408,5.777923308839248,0.9850453289267391,5.443037291989443,2.357579864599576,2.2921373137164687,1.7804527622881035,2.3095529528483487,0.011783446358618957,0.05785672162081908,36.69545088057777
2024-04-25,15.677253862264337,5.788057072707661,0.983042143045774,5.439030920227513,2.355223175327852,2.291312472471365,1.7798635899701727,2.3095529528483487,0.011783446358618957,0.05785672162081908,36.69297635684246
2024-04-26,15.60914554231152,5.769203558533871,0.9710230277599825,5.438559582373168,2.3555766787186108,2.3456490073270104,1.7805705967516898,2.308492442676073,0.011783446358618957,0.05785672162081908,36.647860604431365
2024-04-29,15.538798367550562,5.780869170428903,0.9738510548860512,5.443390795380202,2.360290057262058,2.347652193207976,1.7858731476130683,2.3090816149940037,0.011783446358618957,0.05785672162081908,36.609446569302264
2024-04-30,15.412008484731823,5.771913751196353,0.9696090141969484,5.46448316436213,2.3580512024539204,2.3488305378438374,1.7890546781298957,2.305075243232073,0.011783446358618957,0.054910860031164334,36.48572038253677
2024-05-02,15.440524424919683,5.777923308839248,0.9832778119729463,5.4604767926002,2.355341009791438,2.355429267804664,1.7672553023664506,2.305310617573087,0.011783446358618957,0.054910860031164334,36.5122328422575
2024-05-03,15.45077602325168,5.805025235464072,0.9463956248704689,5.46943221183275,2.3541626651555765,2.3485948689166656,1.7660769577305886,2.302656985453126,0.011783446358618957,0.054910860031164334,36.50981487906471
2024-05-06,15.32245429240632,5.796305485158694,0.9538191960763989,5.436438562028616,2.357108526745231,2.4270666710246567,1.7584177175974862,2.299828958327057,0.011783446358618957,0.11394592628784532,36.47716878201093
2024-05-07,15.239734498968815,5.767082538189318,0.9589449952423982,5.404741091323931,2.3578155335267486,2.4705475880879604,1.7501693051464529,2.301241970297151,0.011783446358618957,0.18476443890314526,36.44682540604454
2024-05-08,15.221705826040127,5.787114396998971,0.9649545528852937,5.391779300329451,2.3594652160169547,2.439792793091965,1.747694781411143,2.2904011996472216,0.011783446358618957,0.18476443890314526,36.39945595168289
2024-05-09,15.203912822038616,5.8218755637568975,0.9635405393222597,5.387065921786003,2.3622932431430232,2.5262927161213153,1.7553540215442451,2.297353432998807,0.011783446358618957,0.18476443890314526,36.51423614597293
2024-05-10,15.231014748663437,5.868302342409856,0.9259513454382652,5.386712418395245,2.3609970640435756,2.4643476688691415,1.7547648492263141,2.296410757290117,0.011783446358618957,0.18500010783031762,36.48528474852489
2024-05-13,15.237495644160678,5.866888328846821,0.9136965612253014,5.381409867533866,2.363471587778885,2.524089741907339,1.7548826836899005,2.29817827424391,0.011783446358618957,0.18500010783031762,36.53689624357564
2024-05-14,15.134626157449935,5.861467943521856,0.9369099505517807,5.337104109225459,2.3684206352495054,2.5755861126871666,1.7262489090384563,2.3007706324428066,0.011783446358618957,0.192070175645489,36.44498807217108
2024-05-16,15.143463742218898,5.8694806870457175,0.9384417985784013,5.341817487768907,2.3957582308015013,2.553315399069377,1.7256597367205255,2.303716494032461,0.011783446358618957,0.192070175645489,36.475507198239896
2024-05-17,15.231721755444955,5.862174950303374,0.9482220590560549,5.398024526899519,2.391280521185226,2.5785012783990573,1.7268380813563875,2.151001556293964,0.011783446358618957,0.192070175645489,36.491618350942645
2024-05-20,15.314795052273217,5.87713992717882,0.9613016845141219,5.411457655748345,2.40106078166288,2.587103194240849,1.727898591528663,1.9737788176464943,0.011783446358618957,0.1923058445726614,36.45862499572467
2024-05-21,15.285100767449498,5.939356523952328,0.9464545421022621,5.4146391862651715,2.4103697042861887,2.5693673988714054,1.7231852129852157,1.9360717892989137,0.011783446358618957,0.19265934796341994,36.42898791953302
2024-05-22,15.222177163894473,5.937706841462122,0.9621265257592253,5.427954480650412,2.444070360871839,2.683602608767355,1.7168221519515612,1.9346581292392702,0.011783446358618957,0.19265934796341994,36.533561056918295
2024-05-23,15.188005169454478,5.95785653473536,0.9970055269807374,5.4277188117232384,2.463630881827146,2.6685848420522222,1.7012680027581841,1.934187144888316,0.011783446358618957,0.2102166830377622,36.560257043816065
2024-05-24,15.019855389916986,5.984369289042252,0.9803908676150848,5.3784640059442115,2.4692869360792837,2.7259167289722286,1.6971437965326674,1.9224036985296973,0.011783446358618957,0.2102166830377622,36.39983084202879
2024-05-27,15.17186184794317,5.986018971532459,0.9748526478265338,5.373514958473591,2.4721149632053523,2.692563035964608,1.698675644559288,1.9232285397748006,0.011783446358618957,0.2102166830377622,36.51483073867618
2024-05-28,15.292877842046188,5.998627259136182,0.9780341783433609,5.366562725122006,2.469169101615697,2.697590914691367,1.6977329688505987,1.7658016964236511,0.011783446358618957,0.2102166830377622,36.48839681562543
2024-05-29,15.38679190952438,6.0127673947665246,0.9806265365422571,5.377403495771936,2.486372933299281,2.6699124829534475,1.7095164152092175,1.4712155374581772,0.011783446358618957,0.2102166830377622,36.3166068349216
2024-05-30,15.370295084622313,6.02620052361535,1.035183893182663,5.379642350580073,2.4965066971676935,2.670030317417034,1.7132871180439757,1.400279190379291,0.011783446358618957,0.2102166830377622,36.313425304404774
2024-05-31,15.460556283729336,6.089124127170375,1.0429609677793514,5.396257009945726,2.4656340677081117,2.7202174883891868,1.7201215169319743,1.2216421435826277,0.011783446358618957,0.2102166830377622,36.33851373463307
2024-06-03,15.47528559167761,6.0981973808665115,1.0662921915694168,5.391779300329451,2.465751902171698,2.711262069156637,1.7201215169319743,1.2221138349403633,0.011783446358618957,0.2102166830377622,36.372803917040045
2024-06-04,15.437342894402855,6.12141077019299,1.0502667045216951,5.392250638183795,2.4646913919994224,2.6695708808435117,1.817217114926995,1.2242348552849147,0.011783446358618957,0.2102166830377622,36.39898537975256
2024-06-05,15.427680468388788,6.150674252217839,1.065113846933555,5.388244266421864,2.470583115178732,2.6171345445476573,1.817217114926995,1.2242348552849147,0.011783446358618957,0.2102166830377622,36.38288259329673
2024-06-06,15.430154992124098,6.149849410972736,1.0658208537150722,5.39024745230283,2.480127706729213,2.611242821368348,1.8183954595628566,1.2242348552849147,0.011783446358618957,0.21033451750134838,36.39219151592003
2024-06-07,15.461145456047266,6.142425839766806,1.064406840152038,5.389658279984899,2.4822487270737645,2.5699713004972846,1.8183954595628566,1.225059696530018,0.011783446358618957,0.2122198689187274,36.37731491489228
2024-06-11,15.473635909187403,6.1427793431575655,1.068295377450382,5.393075479428899,2.4907328084519698,2.5573630128935627,1.81922030080796,1.2232921795762253,0.011783446358618957,0.21233770338231361,36.392515560694896
2024-06-12,15.505922552210016,6.149024569727633,1.075601114192726,5.3975531890451744,2.4908506429155564,2.5540636479131495,1.819809473125891,1.2192858078142947,0.011783446358618957,0.21233770338231361,36.43623214668538
2024-06-13,15.520769694621878,6.1621041951857,1.1270947747798907,5.395903506554967,2.4883761191802463,2.4967843151639024,1.8206343143709942,1.2228208417218804,0.011783446358618957,0.21233770338231361,36.45860891132039
2024-06-14,15.528311100291395,6.166346235874802,1.1293336295880283,5.39613917548214,2.4906149739883836,2.4919531021568684,1.8176884527813395,1.2328367711267065,0.011783446358618957,0.21233770338231361,36.477344591030594
2024-06-17,15.515702812687671,6.1662284014112165,1.1243845821174083,5.404976760251104,2.4906149739883836,2.474749270473285,1.8429050279887842,1.2328367711267065,0.011783446358618957,0.21233770338231361,36.47651974978549
2024-06-18,15.500502166885052,6.171161953649875,1.1146043216397545,5.408393959695103,2.4889652914981775,2.481716999056832,1.8261725341595452,1.2333081089810511,0.011783446358618957,0.21233770338231361,36.44894648530632
2024-06-19,15.511342937534984,6.192254322631803,1.1116584600500998,5.402737905442966,2.4909684773791425,2.481363495666073,1.8196916386623045,1.221278683179696,0.011783446358618957,0.21233770338231361,36.455417070288
2024-06-20,15.510400261826293,6.182238393226977,1.1164896730571336,5.398260195826691,2.4911452290745215,2.4831310126198662,1.822342914092994,1.2185788010327776,0.011783446358618957,0.21233770338231361,36.44670763049819
2024-06-21,15.546811111074424,6.157964493728222,1.1232062374815464,5.3995563749261395,2.486431850531074,2.4643953329096617,1.833537188133682,1.2197571456686394,0.011783446358618957,0.2124555378458998,36.455898718657906
2024-06-24,15.551053151763528,6.165034561543393,1.122263561772857,5.3971996856544155,2.4871388573125914,2.4621564781015244,1.834008525988027,1.220110649059398,0.011783446358618957,0.2124555378458998,36.46320445540026
2024-06-25,15.57909775409704,6.166802078497186,1.1358145250852687,5.407097780595656,2.4894955465843154,2.418722694823655,1.893161426708294,1.2205819869137429,0.011783446358618957,0.2105701864285208,36.5331274260923
2024-06-26,15.322572126869908,6.166919912960772,1.163976961882368,5.41499268965593,2.474294900781697,2.3552099189506985,1.9031773561131202,1.2204641524501565,0.011783446358618957,0.2105701864285208,36.24396165245179
2024-06-27,14.173096934586626,6.2326715436418665,1.0801966582725873,5.401441726343519,2.409368111345706,2.4891352677119003,1.9051805419940855,1.200196624713332,0.011783446358618957,0.21398738587252025,35.11705824084076
2024-06-28,13.828784631987782,6.256002767431931,1.1232062374815464,5.446572325897029,2.413492317571223,2.460972830914801,1.915491057557877,1.2040851620116764,0.011783446358618957,0.2145765581904512,34.874967335402935
2024-07-02,13.74594700408669,6.257181112067793,1.1333400013499588,5.474027755912611,2.397348996059915,2.5863145281760667,1.9189082570018765,1.2043208309388487,0.011783446358618957,0.2146943926540374,34.94386632460642
2024-07-03,13.066631321512306,6.275681122850825,1.2162954637146361,5.512441791041709,2.4583872481975613,2.5923240858189622,1.944714004527252,1.2199928145958119,0.011783446358618957,0.2138695514089341,34.51212085002662
2024-07-04,12.97684146025963,6.2631906697106885,1.211817754098361,5.5251679131090174,2.46027259961494,2.7043878422199454,1.9441248322093212,1.2198749801322257,0.011783446358618957,0.2158727372898993,34.53333423500265
2024-07-05,12.805745819132483,6.251996395670001,1.2096967337538096,5.540368558911636,2.4649859781583876,2.7100438964720825,1.9496630519978722,1.210094719654572,0.011783446358618957,0.2158727372898993,34.37025133739936
2024-07-08,12.735162975444355,6.2581237877764835,1.1778814285855386,5.5562762114957716,2.501750330797279,2.7138145993068408,1.957204457667388,1.2130405812442266,0.011783446358618957,0.21599057175348552,34.34102839042999
2024-07-09,12.699930470832085,6.249286203007519,1.1830661449833306,5.562285769138667,2.497154786717417,2.7404451880773193,1.9635675187010422,1.215043767125192,0.011783446358618957,0.21599057175348552,34.338553866694674
2024-07-10,12.565481347880242,6.244101486609726,1.1779992630491245,5.5824354624119055,2.471231204728456,2.782311890823956,1.972758606860765,1.2137475880257438,0.011783446358618957,0.21646190960783024,34.23831220635637
2024-07-11,12.49536984204646,6.2554135951140015,1.1863655099637442,5.608712547791626,2.48254331323273,2.758703756044463,1.9880770871269697,1.2202284835229842,0.011783446358618957,0.21646190960783024,34.223659490809425
2024-07-12,12.161309137779613,6.283458197447514,1.203098003792983,5.661855890868997,2.520603844971069,2.7614139487069456,1.9965611685051752,1.2179896287148466,0.011783446358618957,0.21657974407141645,34.03465301121718
2024-07-15,11.947321751907092,6.314684330297854,1.177056587340435,5.669279462074927,2.535922325237274,2.8263417986531083,1.9984465199225543,1.218343132105605,0.011783446358618957,0.21657974407141645,33.91575909796888
2024-07-16,11.765031836739258,6.334127016789576,1.1671584923991951,5.677056536671616,2.5600783902724427,2.8909281643237983,1.998800023313313,1.2245883586756732,0.011783446358618957,0.21657974407141645,33.846132009614905
2024-07-17,11.603598621626178,6.341550587995505,1.1549037081862314,5.674699847399892,2.614753581376435,2.8975268942846246,1.998210850995382,1.2245883586756732,0.011783446358618957,0.21646190960783024,33.738077806506375
2024-07-18,11.472920201509092,6.3455569597574355,1.1784706009034693,5.715706240727886,2.6291293859339495,2.919690732043942,2.0183605442686203,1.216929118542571,0.011783446358618957,0.21646190960783024,33.725009139653416
2024-07-19,11.485999826967161,6.3472066422476425,1.1768209184132628,5.74186549164402,2.6314860752056735,2.884104724040913,2.0207172335403443,1.2176358307379291,0.011783446358618957,0.21646190960783024,33.734082098763395
2024-07-22,11.469267333137921,6.358990088606261,1.184480158546365,5.7435151741342265,2.6452727074452578,2.9023690658967722,2.020363730149586,1.2264734155068933,0.011783446358618957,0.2145765581904512,33.77709167797235
2024-07-23,11.48352530323185,6.361111108950812,1.1902540472620884,5.785110739780151,2.638791811948017,2.9020155625060133,2.0227204194213098,1.2241164905662425,0.011783446358618957,0.2145765581904512,33.83400548821556
2024-07-24,11.55964636670853,6.362878625904606,1.190136212798502,5.760365502427052,2.6457440452996024,2.848118196696154,2.0197745578316546,1.2206989376188522,0.011783446358618957,0.2145765581904512,33.83372244983402
2024-07-25,11.5522227955026,6.340725746750402,1.1950852602691222,5.77067590015638,2.6470402243990505,2.810959098604249,2.0221312471033785,1.2208167720824383,0.011783446358618957,0.2145765581904512,33.78601704941669
2024-07-26,11.590636830631697,6.34261109816778,1.1810629591023656,5.772207748183,2.6451548729816716,2.8089559127232837,2.021306405858275,1.2084441534058883,0.011783446358618957,0.21493006158120978,33.79709348899379
2024-07-29,11.591579506340386,6.323724354675258,1.1906075506528468,5.786819221667687,2.647865065644154,2.8088380782596976,2.0283764736734464,1.2119791873134742,0.011783446358618957,0.22553516330396683,33.82710804788954
2024-07-30,11.588751479214318,6.3040614944883275,1.16268078278292,5.781752339733481,2.647865065644154,2.885749752069808,2.0302618250908253,1.2119791873134742,0.011783446358618957,0.2326052311191382,33.857490603815066
2024-07-31,11.449471143255442,6.273306699492331,1.1577317353123,5.7636058323412085,2.6370242949942244,2.973923926075022,2.0288902319346827,1.2123326907042327,0.011783446358618957,0.2326052311191382,33.740675231587204
2024-08-01,11.297229016302085,6.247736620894129,1.1345183459858208,5.715882874588801,2.6536389543598773,3.1351211776747703,2.0115685657875124,1.2009027477363723,0.011783446358618957,0.32098107880878035,33.72936282849677
2024-08-02,11.20119392847934,6.2260550795942695,1.1344005115222344,5.686070755301496,2.7991645168888213,3.1255765861242892,2.014514427377167,1.2013738499217899,0.011783446358618957,0.3214524166631252,33.72158551823115
2024-08-05,11.203786286678236,6.1895263958825515,1.1574960663851277,5.637758625231158,2.8882473713599808,3.242556749849479,1.9685589865785533,1.1938324442522736,0.011783446358618957,0.33076133928643414,33.82430771186241
2024-08-06,11.247856376059472,6.158653766422969,1.1631521206372648,5.616194918394886,2.9013269968180477,3.2173696332579307,1.9791640883013102,1.1931254374707565,0.011783446358618957,0.3304078358956756,33.81903461961693
2024-08-07,11.385015691673797,6.144160127401868,1.1426489239732678,5.641882831456675,2.889779219386601,3.133277068319647,2.009447545442961,1.1952069832700065,0.011783446358618957,0.3311148426771927,33.884316679960634
2024-08-08,11.37994880973959,6.133201522288352,1.1503081641063702,5.641411493602329,2.895435273638738,2.6833202773926024,2.017695957893994,1.195348679212469,0.011783446358618957,0.3612804653552572,33.46973408958832
2024-08-09,11.435448842088684,6.078290662257188,1.145948288953681,5.658968828676672,2.93031427486025,2.699345764440324,2.0327787692330266,1.1974696995570204,0.011783446358618957,0.3634014856998086,33.553750062125275
2024-08-12,11.475866063098747,6.077491508925147,1.1543145358683005,5.675229984651566,2.945632755126455,2.6734398576209,2.0412628506112322,1.1980588718749514,0.011783446358618957,0.36564034050794625,33.618720214643865
2024-08-13,11.46313994103144,6.0701857721828025,1.1564355562128519,5.686424258692254,2.9503461336699024,2.6878156621784157,2.050689607698127,1.1974696995570204,0.011783446358618957,0.37871996596601326,33.65301004354745
2024-08-14,11.424372402511583,6.076430998752871,1.1662158166905057,5.6876026033281155,2.9503461336699024,3.145630833482023,2.0525749591155065,1.1974696995570204,0.011783446358618957,0.38178366201925423,34.0942105554854
2024-08-15,11.414592142033928,6.062408697586115,1.1678654991807123,5.697147194878598,2.981690100983829,3.159888803575952,2.056699165341023,1.1977053684841927,0.011783446358618957,0.3829620066551161,34.132742425078085
2024-08-16,11.22959203420361,6.043083845557979,1.1915502263615363,5.718121729396939,2.98227927330176,3.1715544154709847,2.260434952881545,1.2007690645374336,0.011783446358618957,0.38850022644366705,34.19766921451408
2024-08-19,11.227117510468302,6.017165801788806,1.1959101015142253,5.730376513609903,2.9827506111561046,3.183573530756776,2.252893547212029,1.2007690645374336,0.011783446358618957,0.38850022644366705,34.190840353845864
2024-08-20,11.19624488100872,6.038140336307148,1.2102859060717406,5.731908361636524,2.9745021987050713,2.4785448952970914,2.274103750657543,1.2041862639814331,0.011783446358618957,0.3887358953708394,33.50843593539473
2024-08-21,11.223935979951474,6.006971942343965,1.243515224803046,5.773503927282448,2.9056868719707367,1.7069858022692403,2.2683298619418193,1.2218614335193616,0.011783446358618957,0.3916817569604942,32.7542562474012
2024-08-22,10.866426217430975,6.011331817496654,1.3336585894464812,5.958621869576352,2.97485570209583,1.7399794520733738,2.317820336648019,1.2507308770979781,0.011783446358618957,0.39297793605994225,32.85818624428423
2024-08-23,10.745410223327958,6.045268143009476,1.4214452648181921,6.024255665793859,3.0430818565122335,1.9447418723778902,2.3329031479870515,1.2713519082255613,0.011783446358618957,0.3584524382291887,33.19869396664003
2024-08-26,10.770980301926162,6.044089798373614,1.4223879405268818,6.020956300813447,3.062524543003955,1.875219538862038,2.3338458236957407,1.2704092325168719,0.011783446358618957,0.3588059416199473,33.171002867697275
2024-08-27,10.520110728951163,6.045032474082304,1.4326395388588802,6.023666493475929,3.0518016068176115,2.0793348122925392,2.454861817798758,1.3329793326811386,0.011783446358618957,0.3597486173286367,33.31195886864558
2024-08-28,10.366808091825531,5.975392306102865,1.3040821390863475,5.986077299591934,3.029648727663408,2.2844456101886483,2.4123235764441433,1.2726480873250094,0.011783446358618957,0.3597486173286367,33.00295790191514
2024-08-29,10.382126572091737,5.936742602046595,1.281340087614213,5.989848002426693,3.030237899981339,2.2844515019118274,2.3921738831709045,1.3315653191181043,0.011783446358618957,0.36198747213677435,33.002256786856805
2024-08-30,10.410642512279594,5.931086547794458,1.2914738514826252,5.9880804854729,3.0254066869743053,2.246538263252971,2.3920560487073184,1.3292086298463803,0.011783446358618957,0.36198747213677435,32.98826394430595
2024-09-02,10.446228520282624,6.397121851277839,1.298779588224969,5.991733353844071,3.0278812107096154,2.218776463632065,2.3960624204692493,1.3286194575284496,0.011783446358618957,0.36198747213677435,33.47897378446427
2024-09-03,10.423957806664834,6.40973013888156,1.280161742978351,5.97417601876973,3.0347156095976144,2.2806333117882445,2.3901706972899395,1.3130653083350725,0.011783446358618957,0.3936849428414594,33.51207902350543
2024-09-04,10.494776319280133,6.411379821371767,1.2826362667136608,5.972054998425177,2.9690818133801065,2.2766269989435455,2.3781515820041483,1.311062122454107,0.011783446358618957,0.39321360498711466,33.50076697391838
2024-09-05,10.51869671538813,6.406902111755492,1.2818114254685578,5.964395758292075,2.9728525162148647,2.2748594819897527,2.3628331017379436,1.3111799569176934,0.011783446358618957,0.39321360498711466,33.49852811911024
2024-09-09,10.499136194432824,6.3878129286545295,1.2786298949517305,5.927984909043943,3.0087920276086524,2.2814582119505795,2.3975942684958693,1.3375748767609998,0.011783446358618957,0.39321360498711466,33.52398036324486
2024-09-10,10.458601138959175,6.390405286853426,1.2604833875594574,5.915847959294565,3.0079671863635493,2.338002905736598,2.397476434032283,1.3852978345134066,0.017675169537928435,0.3933314394507008,33.565088742301086
2024-09-11,10.539789084370058,6.386988087409426,1.2773337158522824,5.92621739209015,3.017629612377617,2.28722214365413,2.3977121029594555,1.3867118480764409,0.017675169537928435,0.3933314394507008,33.63061059577819
2024-09-12,10.263349432796858,6.311338361787092,1.2364451569878747,5.894637755849051,3.031534079080787,2.532729600446406,2.369785335089529,1.3751640706449944,0.017675169537928435,0.3717677326144281,33.404426694834946
2024-09-13,10.25769337854472,6.327835186689159,1.2485821067372522,5.921857516937461,3.0571041576789906,2.5064112730044306,2.3653076254732537,1.3753992093170806,0.017675169537928435,0.3717677326144281,33.449633356534704
2024-09-16,10.235186995999758,6.270096299531926,1.2476394310285628,5.805201397987133,3.0448493734660267,2.6855614299727804,2.349282138425532,1.3663251307796989,0.017675169537928435,0.37824862811166854,33.400065994841015
